Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional
127,Eric Piatkowski,SF,33,HOU,1,4,-11.7,.000,.000,.000,0.0,27.3,14.4,0.0,0.0,0.0,0.0,12.1,,0.0,0.0,0.0,-0.243,,-18.1,-0.6,-18.7,0.0,piatker01
128,Paul Pierce*,SG,26,BOS,4,162,11.7,.463,.224,.408,4.4,19.5,12.3,14.1,1.6,1.8,21.8,33.3,,-0.4,0.0,-0.4,-0.116,,-1.9,-2.4,-4.3,-0.1,piercpa01
129,Zoran Planinić,SG,21,NJN,6,15,-7.4,.174,.500,1.000,0.0,7.4,3.9,21.4,0.0,0.0,41.0,15.3,,-0.1,0.0,-0.1,-0.234,,-10.3,-2.9,-13.3,0.0,planizo01
130,Scot Pollard,C,28,IND,3,13,7.0,.266,.000,2.000,8.7,26.3,17.5,0.0,4.3,0.0,0.0,13.9,,0.0,0.0,0.0,.059,,-6.1,-0.2,-6.3,0.0,pollasc01
131,James Posey,SG,27,MEM,4,130,19.4,.541,.162,.568,7.4,14.2,10.6,5.9,3.9,1.3,11.5,19.9,,0.3,-0.1,0.3,.095,,2.6,0.6,3.2,0.2,poseyja01
132,Tayshaun Prince,SF,23,DET,23,795,15.3,.483,.231,.259,5.9,13.8,9.9,12.5,1.8,3.3,7.4,15.2,,1.3,1.5,2.8,.171,,0.9,3.1,4.0,1.2,princta01
133,Michael Redd,SG,24,MIL,5,192,10.5,.488,.241,.253,3.5,11.6,7.4,13.6,0.0,0.0,17.1,26.8,,-0.1,-0.2,-0.3,-0.072,,-0.1,-3.8,-3.9,-0.1,reddmi01
134,Rodney Rogers,PF,32,NJN,11,228,7.4,.415,.306,.278,4.9,22.4,14.1,10.1,1.4,1.0,17.4,20.2,,-0.3,0.4,0.1,.026,,-3.8,0.2,-3.6,-0.1,rogerro01
135,Malik Rose,PF,29,SAS,7,58,9.2,.282,.125,.250,23.7,10.7,17.5,16.4,3.8,2.9,31.1,20.9,,-0.2,0.1,-0.1,-0.070,,-3.7,0.5,-3.2,0.0,rosema01
136,Kareem Rush,SG,23,LAL,22,315,7.6,.517,.641,.038,0.0,5.9,3.0,9.2,1.8,0.8,15.0,14.4,,0.0,0.2,0.2,.025,,-1.6,0.3,-1.3,0.1,rushka01
137,Bryon Russell,SF,33,LAL,6,16,0.9,.000,.667,.000,7.3,0.0,3.6,18.3,3.5,0.0,0.0,9.1,,0.0,0.0,0.0,-0.091,,-4.7,-1.2,-5.9,0.0,russebr01
138,Daniel Santiago,C,27,MIL,1,1,-19.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.060,,-29.7,1.6,-28.0,0.0,santida01
139,Brian Scalabrine,PF,25,NJN,9,73,17.4,.764,.353,.353,11.8,7.6,9.6,2.9,2.2,0.0,16.9,15.3,,0.2,0.1,0.3,.208,,2.3,1.6,3.9,0.1,scalabr01
140,Brian Skinner,C,27,MIL,5,94,10.0,.514,.000,.571,9.4,17.4,13.3,0.0,0.6,2.4,21.0,16.4,,0.0,0.0,-0.1,-0.040,,-1.6,-2.1,-3.7,0.0,skinnbr01
141,Tamar Slay,SG,23,NJN,6,12,10.3,.340,.200,.400,0.0,18.5,9.7,0.0,4.5,0.0,0.0,23.1,,0.0,0.0,0.0,.047,,-1.7,3.0,1.3,0.0,slayta01
142,Jabari Smith,C,26,SAC,4,10,25.7,.665,.000,2.000,11.0,20.3,15.8,0.0,0.0,6.9,0.0,16.8,,0.1,0.0,0.1,.363,,5.3,4.3,9.6,0.0,smithja01
143,Joe Smith,PF,28,MIL,5,175,20.2,.543,.018,.236,14.5,18.1,16.2,2.2,1.2,4.3,9.0,17.6,,0.5,0.0,0.4,.120,,3.1,-0.9,2.2,0.2,smithjo02
144,Steve Smith,SG,34,NOH,5,46,21.4,.586,.423,.115,4.8,14.9,9.8,6.2,0.0,0.0,9.9,30.9,,0.1,0.0,0.1,.150,,7.5,0.1,7.5,0.1,smithst01
145,Darius Songaila,PF,25,SAC,7,85,10.8,.697,.000,.375,7.8,8.4,8.1,3.9,0.0,0.8,21.2,12.4,,0.2,0.0,0.2,.098,,-2.5,0.2,-2.3,0.0,songada01
146,Latrell Sprewell,SF,33,MIN,18,771,17.7,.521,.311,.249,1.7,9.7,5.9,17.5,2.0,1.2,12.1,23.9,,1.3,0.4,1.6,.102,,2.0,1.0,3.1,1.0,sprewla01
147,Michael Stewart,C,28,BOS,1,2,-19.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.056,,-26.7,2.5,-24.2,0.0,stewami01
148,Peja Stojaković,SF,26,SAC,12,517,14.6,.488,.369,.197,3.2,13.5,8.6,6.0,2.2,0.4,6.1,19.8,,0.6,0.4,1.0,.091,,1.3,-0.6,0.7,0.3,stojape01
149,Erick Strickland,PG,30,MIL,3,41,17.7,.509,.417,.333,0.0,14.3,6.9,39.7,2.6,0.0,17.9,18.9,,0.1,0.0,0.1,.070,,1.8,0.6,2.4,0.0,stricer01
150,Mike Sweetney,PF,21,NYK,4,57,12.0,.587,.000,.545,7.2,14.2,10.3,0.0,0.0,1.5,0.0,10.7,,0.1,0.0,0.1,.114,,-0.3,-2.3,-2.7,0.0,sweetmi01
151,Stromile Swift,PF,24,MEM,4,74,17.1,.407,.000,.308,9.7,23.1,16.1,7.8,2.3,7.0,9.2,21.7,,0.0,0.0,0.0,-0.008,,1.0,-0.3,0.7,0.1,swiftst01
152,Wally Szczerbiak,SF,26,MIN,12,298,15.5,.546,.259,.366,3.7,11.0,7.5,12.3,1.1,0.5,15.6,24.4,,0.5,0.1,0.6,.091,,0.3,-0.4,-0.1,0.1,szczewa02
153,Maurice Taylor,PF,27,HOU,5,115,12.7,.539,.000,.447,5.3,10.5,8.0,8.8,0.0,0.7,13.3,22.1,,0.2,0.0,0.2,.094,,-2.3,0.2,-2.1,0.0,tayloma01
154,Kurt Thomas,PF,31,NYK,4,139,14.5,.470,.000,.245,6.7,36.0,19.4,8.8,2.6,1.8,15.6,20.7,,0.0,0.2,0.1,.044,,-1.5,1.0,-0.5,0.1,thomaku01
155,Tim Thomas,SF,26,NYK,1,22,14.9,.492,.100,.500,4.7,24.6,13.3,29.7,0.0,0.0,14.1,28.9,,0.0,0.0,0.0,.062,,-0.6,-2.3,-2.9,0.0,thomati01
156,Jamaal Tinsley,PG,25,IND,16,422,15.8,.496,.439,.130,1.6,10.8,6.2,36.2,3.7,0.6,19.2,18.4,,0.5,0.8,1.2,.140,,-0.1,2.9,2.8,0.5,tinslja01
157,Robert Traylor,C,26,NOH,4,40,10.9,.484,.000,.333,2.8,25.7,14.1,4.9,4.1,2.0,16.2,14.4,,0.0,0.1,0.1,.123,,-4.5,3.8,-0.6,0.0,traylro01
158,Gary Trent,C,29,MIN,13,71,4.6,.368,.080,.320,10.2,9.2,9.7,4.8,0.0,0.0,9.5,21.0,,-0.1,0.0,-0.1,-0.058,,-5.6,-2.9,-8.5,-0.1,trentga01
159,Jake Tsakalidis,C,24,MEM,1,3,-21.8,1.136,,,0.0,0.0,0.0,0.0,0.0,0.0,77.3,63.9,,-0.1,0.0,-0.1,-1.006,,-34.2,-4.6,-38.8,0.0,tsakaja01
160,Hedo Türkoğlu,SF,24,SAS,10,271,8.5,.433,.519,.222,2.1,18.4,9.9,9.2,1.8,0.3,15.2,18.2,,-0.2,0.3,0.1,.022,,-2.2,0.9,-1.3,0.0,turkohe01
161,Keith Van Horn,SF,28,MIL,5,137,7.7,.395,.229,.125,4.0,15.4,9.5,9.2,2.7,1.7,16.5,20.5,,-0.3,0.0,-0.3,-0.094,,-2.3,-1.1,-3.4,0.0,vanhoke01
162,Dwyane Wade*,PG,22,MIA,13,510,17.7,.527,.042,.397,3.6,8.1,5.8,30.6,1.9,0.7,19.6,25.9,,0.6,0.5,1.1,.104,,1.3,0.2,1.5,0.5,wadedw01
163,Antoine Walker,PF,27,DAL,5,140,15.6,.382,.164,.115,14.2,20.8,17.1,13.4,2.1,1.6,12.3,20.8,,0.0,0.1,0.1,.051,,0.6,-0.5,0.1,0.1,walkean02
164,Samaki Walker,PF,27,MIA,4,11,-10.1,.000,.000,.000,0.0,10.4,5.2,0.0,0.0,0.0,0.0,8.7,,0.0,0.0,0.0,-0.182,,-12.5,-2.3,-14.8,0.0,walkesa01
165,Ben Wallace*,C,29,DET,23,924,18.6,.460,.015,.571,11.8,28.8,20.3,8.8,2.7,5.1,12.6,15.0,,0.8,2.8,3.6,.186,,1.1,4.2,5.3,1.7,wallabe01
166,Gerald Wallace,SF,21,SAC,3,20,5.6,.509,.000,.333,0.0,10.1,5.3,8.6,2.6,3.5,30.4,22.1,,-0.1,0.0,0.0,-0.095,,-7.8,2.9,-4.9,0.0,wallage01
167,Rasheed Wallace,PF,29,DET,23,803,15.3,.479,.245,.210,6.7,18.8,12.8,9.3,0.9,4.7,12.1,21.0,,0.6,1.6,2.3,.135,,-0.2,2.1,1.9,0.8,wallara01
168,Luke Walton,PF,23,LAL,17,134,11.5,.479,.448,.345,4.3,14.8,9.6,31.9,2.9,1.2,29.5,17.2,,0.0,0.2,0.2,.057,,-1.2,3.1,1.9,0.1,waltolu01
169,Charlie Ward,PG,33,SAS,5,13,39.1,.917,.500,.000,0.0,0.0,0.0,19.7,8.5,0.0,25.0,28.9,,0.1,0.0,0.1,.299,,14.0,10.9,24.9,0.1,wardch01
170,Earl Watson,PG,24,MEM,4,62,17.0,.582,.200,.200,7.7,10.6,9.1,22.1,4.5,0.0,26.9,17.8,,0.1,0.0,0.0,.035,,-0.5,1.1,0.6,0.0,watsoea01
171,Clarence Weatherspoon,PF,33,HOU,2,22,10.7,.458,.000,1.200,11.1,9.9,10.5,0.0,0.0,0.0,0.0,16.8,,0.0,0.0,0.0,.099,,-1.0,-1.2,-2.2,0.0,weathcl01
172,Chris Webber*,PF,30,SAC,12,446,17.6,.486,.020,.327,5.9,17.1,11.7,18.7,1.8,1.6,14.3,26.7,,0.2,0.4,0.6,.069,,0.7,1.1,1.8,0.4,webbech01
173,Bonzi Wells,SG,27,MEM,4,94,17.7,.544,.027,.378,2.6,14.0,8.0,9.7,2.4,0.9,17.3,27.4,,0.1,-0.1,0.0,-0.014,,0.9,-0.7,0.2,0.1,wellsbo01
174,Jiří Welsch,SG,24,BOS,4,104,11.1,.593,.174,.391,0.0,12.6,6.6,17.5,1.0,0.0,22.9,15.8,,0.1,-0.1,0.0,.003,,-1.6,-0.6,-2.2,0.0,welscji01
175,David Wesley,SG,33,NOH,7,243,6.1,.444,.405,.284,0.5,7.1,3.7,13.7,1.1,0.0,16.1,19.1,,-0.2,0.2,0.0,.005,,-3.7,-0.8,-4.5,-0.2,wesleda01
176,David West,PF,23,NOH,7,111,19.6,.608,.000,.464,8.0,22.7,15.2,15.2,1.0,2.9,17.2,17.2,,0.3,0.2,0.5,.207,,1.4,3.0,4.3,0.2,westda01
177,Rodney White,SF,23,DEN,4,26,-0.5,.267,.200,.000,4.1,19.4,11.1,0.0,4.0,0.0,11.8,28.8,,-0.2,0.0,-0.1,-0.232,,-9.5,-3.0,-12.4,-0.1,whitero02
178,Mike Wilks,PG,24,HOU,2,5,-3.6,,,,0.0,0.0,0.0,30.8,0.0,0.0,100.0,9.7,,0.0,0.0,0.0,-0.235,,-5.8,-4.2,-10.0,0.0,wilksmi01
179,Aaron Williams,C,32,NJN,11,149,4.4,.561,.000,.303,5.8,11.2,8.6,5.3,0.0,3.6,28.6,16.6,,-0.1,0.2,0.1,.019,,-8.3,0.6,-7.7,-0.2,williaa01
180,Frank Williams,PG,23,NYK,4,74,2.8,.393,.591,.227,1.4,1.8,1.6,12.1,2.1,0.0,14.2,17.0,,-0.1,0.0,-0.1,-0.069,,-5.7,-1.7,-7.4,-0.1,willifr02
181,Jason Williams,PG,28,MEM,4,130,11.2,.438,.457,.152,0.9,8.1,4.3,26.4,0.9,0.0,12.5,21.3,,0.0,-0.2,-0.2,-0.062,,0.8,-4.0,-3.2,0.0,willija02
182,Scott Williams,C,35,DAL,3,11,-5.8,.000,.000,.000,15.7,19.7,17.5,0.0,0.0,6.6,0.0,14.5,,-0.1,0.0,0.0,-0.204,,-11.1,-2.6,-13.7,0.0,willisc01
183,Shammond Williams,PG,28,NOH,3,18,5.4,.518,.200,.800,0.0,0.0,0.0,44.5,3.1,0.0,37.2,28.0,,0.0,0.0,0.0,-0.064,,-7.8,-0.3,-8.1,0.0,willish01
184,Corliss Williamson,PF,30,DET,22,327,8.7,.445,.008,.388,7.0,10.1,8.6,9.0,1.0,0.8,14.5,24.0,,-0.1,0.4,0.4,.057,,-4.4,-0.2,-4.5,-0.2,willico02
185,Kevin Willis,C,41,SAS,7,25,5.0,.355,.125,.125,0.0,29.9,14.3,0.0,2.2,0.0,0.0,15.9,,0.0,0.0,0.0,.017,,-6.3,1.8,-4.5,0.0,willike02
186,Loren Woods,C,25,MIA,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.005,,-2.0,0.9,-1.1,0.0,woodslo01
187,Metta World Peace,SF,24,IND,15,584,17.4,.466,.255,.328,4.6,14.5,9.5,17.4,2.0,2.2,11.1,27.5,,0.4,1.0,1.4,.114,,2.0,1.3,3.3,0.8,artesro01
188,Lorenzen Wright,C,28,MEM,4,100,7.5,.429,.000,.261,6.0,15.8,10.7,3.7,2.2,1.7,16.3,15.1,,-0.1,-0.1,-0.2,-0.076,,-3.3,-1.2,-4.5,-0.1,wrighlo02
189,Wang Zhizhi,C,26,MIA,3,7,-5.5,,,,0.0,0.0,0.0,22.5,0.0,0.0,100.0,6.8,,0.0,0.0,0.0,-0.168,,-9.4,2.4,-7.0,0.0,zhizhwa01
