Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional
127,Dirk Nowitzki*,PF,26,DAL,13,551,20.1,.505,.117,.434,5.0,22.4,13.4,13.0,1.7,2.9,9.8,27.0,,0.9,0.3,1.2,.104,,3.3,0.4,3.7,0.8,nowitdi01
128,Jermaine O'Neal,PF,26,IND,13,476,12.3,.429,.014,.341,5.2,20.7,12.9,14.0,0.8,5.7,12.9,28.4,,-1.0,1.0,0.0,.000,,-1.9,0.9,-1.1,0.1,onealje01
129,Shaquille O'Neal*,C,32,MIA,13,431,18.1,.554,.000,.586,5.9,20.6,14.0,11.5,0.6,3.3,15.6,30.0,,0.0,0.8,0.8,.089,,0.6,0.5,1.1,0.3,onealsh01
130,Greg Ostertag,C,31,SAC,2,26,17.1,1.000,.000,.000,17.3,25.6,21.1,0.0,2.0,6.2,40.0,8.5,,0.0,0.0,0.1,.110,,-0.7,3.7,3.1,0.0,ostergr01
131,Bo Outlaw,PF,33,PHO,1,2,24.2,.000,.000,.000,0.0,0.0,0.0,57.8,25.5,0.0,0.0,22.2,,0.0,0.0,0.0,.000,,0.7,17.5,18.2,0.0,outlabo01
132,Scott Padgett,PF,28,HOU,7,109,9.3,.502,.500,.083,10.3,10.9,10.6,5.7,1.5,1.5,10.8,12.2,,0.1,0.0,0.1,.050,,-1.1,-0.3,-1.4,0.0,padgesc01
133,Jannero Pargo,PG,25,CHI,5,76,11.9,.489,.627,.098,1.3,5.9,3.5,26.2,2.0,0.0,13.1,34.0,,-0.1,0.1,0.0,-0.003,,1.6,-1.0,0.7,0.1,pargoja01
134,Tony Parker*,PG,22,SAS,23,858,12.0,.490,.131,.238,1.8,7.2,4.6,22.3,1.1,0.2,14.9,26.0,,-0.2,0.7,0.6,.032,,-1.5,-1.3,-2.7,-0.2,parketo01
135,Gary Payton*,PG,36,BOS,7,239,12.9,.470,.189,.081,4.2,10.8,7.5,25.0,1.4,0.4,12.6,17.9,,0.1,0.3,0.4,.077,,0.2,-0.7,-0.4,0.1,paytoga01
136,Anthony Peeler,SG,35,WAS,7,43,-2.0,.202,.333,.222,0.0,18.4,9.0,9.9,1.2,0.0,23.3,12.9,,-0.2,0.0,-0.1,-0.151,,-8.7,-2.1,-10.8,-0.1,peelean01
137,Kendrick Perkins,C,20,BOS,6,28,12.0,.712,.000,.600,13.3,13.2,13.2,0.0,0.0,9.8,32.2,16.3,,0.0,0.1,0.0,.078,,-3.6,2.6,-1.1,0.0,perkike01
138,Wesley Person,SF,33,DEN,4,54,8.3,.536,.571,.000,2.1,0.0,1.1,3.3,1.0,0.0,6.7,13.0,,0.0,0.0,0.0,.025,,2.2,-1.7,0.4,0.0,persowe01
139,Eric Piatkowski,SG,34,CHI,5,66,13.4,.521,.684,.368,1.5,13.5,7.2,7.0,3.0,1.1,4.3,14.8,,0.1,0.1,0.2,.129,,0.9,2.7,3.7,0.1,piatker01
140,Paul Pierce*,SF,27,BOS,7,277,27.5,.651,.290,.731,3.1,20.9,12.0,22.9,2.6,3.3,13.4,25.1,,1.1,0.6,1.7,.301,,7.6,3.9,11.5,0.9,piercpa01
141,Zoran Planinić,PG,22,NJN,3,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.026,,-4.4,-3.3,-7.7,0.0,planizo01
142,Scot Pollard,C,29,IND,9,67,2.7,.409,.000,.133,7.0,12.4,9.7,2.9,0.8,0.0,20.1,14.4,,-0.1,0.1,0.0,-0.031,,-6.6,-1.6,-8.2,-0.1,pollasc01
143,James Posey,SF,28,MEM,4,100,12.0,.635,.600,.520,1.1,15.1,7.6,5.3,1.0,0.9,14.0,16.2,,0.2,-0.1,0.1,.028,,-1.2,-0.1,-1.3,0.0,poseyja01
144,Vitaly Potapenko,C,29,SEA,5,37,8.2,.500,.000,.000,10.3,13.0,11.7,0.0,0.0,0.0,0.0,12.5,,0.1,0.0,0.1,.071,,-2.0,-2.6,-4.6,0.0,potapvi01
145,Tayshaun Prince,SF,24,DET,25,1023,13.8,.504,.195,.195,6.4,12.1,9.2,13.9,1.4,0.7,10.0,17.3,,1.0,1.7,2.7,.129,,1.4,0.8,2.2,1.1,princta01
146,Laron Profit,SF,27,WAS,3,5,-5.2,.000,.000,.000,0.0,22.6,11.0,27.4,0.0,0.0,0.0,17.3,,0.0,0.0,0.0,-0.294,,-7.2,-4.2,-11.4,0.0,profila01
147,Vladimir Radmanović,PF,24,SEA,6,122,7.2,.446,.600,.057,1.0,16.8,9.1,3.9,1.8,1.9,14.3,15.9,,-0.1,0.1,0.0,-0.019,,-3.0,-0.7,-3.7,-0.1,radmavl01
148,Justin Reed,SF,23,BOS,6,22,0.8,.451,.333,.667,0.0,5.6,2.8,0.0,0.0,0.0,20.5,21.7,,-0.1,0.0,0.0,-0.100,,-8.2,-5.4,-13.6,-0.1,reedju01
149,Jared Reiner,C,22,CHI,3,7,-6.8,.000,.000,.000,29.1,15.9,22.8,0.0,0.0,0.0,50.0,12.1,,0.0,0.0,0.0,-0.178,,-15.8,-5.3,-21.1,0.0,reineja01
150,Quentin Richardson,SG,24,PHO,15,564,11.1,.527,.532,.234,5.0,10.0,7.6,5.9,1.7,0.4,8.1,14.5,,0.7,0.1,0.8,.067,,0.4,-0.3,0.1,0.3,richaqu01
151,Luke Ridnour,PG,23,SEA,11,378,11.8,.462,.159,.187,3.3,8.3,5.9,19.8,1.9,1.7,13.5,16.4,,0.2,0.1,0.3,.039,,0.5,-0.6,-0.1,0.2,ridnolu01
152,Clifford Robinson,PF,38,NJN,4,71,11.9,.502,.519,.074,2.9,14.8,8.1,13.9,2.2,1.2,0.0,17.8,,0.1,0.0,0.1,.100,,-1.8,2.5,0.7,0.1,robincl02
153,Glenn Robinson,SF,32,SAS,13,113,11.7,.476,.222,.378,2.2,19.6,11.1,1.5,1.5,4.4,10.3,24.3,,0.0,0.2,0.2,.073,,-3.8,1.6,-2.2,0.0,robingl01
154,Rodney Rogers,PF,33,PHI,4,49,13.6,.622,.615,.538,0.0,11.0,5.1,3.5,0.0,3.4,5.9,16.8,,0.1,0.0,0.1,.108,,1.0,-0.2,0.7,0.0,rogerro01
155,Michael Ruffin,C,28,WAS,9,156,9.3,.675,.000,1.600,10.3,16.0,13.1,8.4,1.0,1.6,19.0,5.8,,0.3,0.1,0.4,.123,,-2.1,1.3,-0.7,0.1,ruffimi01
156,Bryon Russell,SF,34,DEN,3,9,11.5,.647,1.000,3.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,.151,,2.5,-2.5,0.0,0.0,russebr01
157,John Salmons,SG,25,PHI,2,4,8.9,,,,0.0,0.0,0.0,35.2,0.0,0.0,,0.0,,0.0,0.0,0.0,.086,,-0.1,0.4,0.3,0.0,salmojo01
158,Brian Scalabrine,PF,26,NJN,4,61,1.5,.353,.364,.364,3.4,10.8,6.6,5.2,0.9,2.8,23.9,12.4,,-0.1,0.0,-0.1,-0.098,,-5.8,-1.4,-7.2,-0.1,scalabr01
159,Brian Skinner,C,28,SAC,4,47,10.1,.500,.000,.000,14.3,14.2,14.3,6.0,2.3,6.8,38.5,12.3,,-0.1,0.0,0.0,-0.045,,-4.2,2.5,-1.7,0.0,skinnbr01
160,Jabari Smith,PF,27,NJN,3,4,-8.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.008,,-17.1,0.0,-17.1,0.0,smithja01
161,Steve Smith,SG,35,MIA,3,8,-9.8,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,-0.264,,-11.1,-6.8,-17.9,0.0,smithst01
162,Darius Songaila,PF,26,SAC,5,75,9.3,.472,.000,.263,9.0,14.2,11.4,5.8,1.4,1.1,8.6,13.7,,0.1,0.0,0.0,.027,,-3.0,-0.9,-3.9,0.0,songada01
163,Jerry Stackhouse,SG,30,DAL,13,403,16.3,.510,.227,.375,5.4,9.6,7.4,12.0,1.0,0.6,9.3,24.7,,0.7,-0.1,0.6,.071,,2.5,-1.4,1.1,0.3,stackje01
164,Peja Stojaković,SF,27,SAC,5,203,19.1,.593,.361,.265,3.3,13.1,7.8,5.7,1.0,0.4,2.1,20.7,,0.7,-0.1,0.6,.152,,4.3,-1.0,3.3,0.3,stojape01
165,Amar'e Stoudemire,C,22,PHO,15,601,27.6,.616,.011,.644,11.7,17.7,14.8,4.9,0.8,3.4,11.4,30.4,,2.4,0.3,2.7,.218,,5.0,-0.6,4.4,1.0,stoudam01
166,Bob Sura,PG,31,HOU,7,182,11.3,.536,.283,.261,4.1,13.7,9.0,12.4,2.1,0.0,17.7,16.3,,0.1,0.0,0.1,.025,,-0.7,-0.3,-1.0,0.0,surabo01
167,Stromile Swift,PF,25,MEM,3,48,24.6,.607,.000,.350,15.8,18.3,17.0,3.4,1.1,0.0,8.0,23.7,,0.2,0.0,0.1,.117,,3.7,-3.1,0.6,0.0,swiftst01
168,Jason Terry,PG,27,DAL,13,501,18.8,.634,.344,.269,2.0,10.5,6.1,19.2,1.8,1.1,14.4,18.4,,1.4,0.0,1.4,.135,,4.1,0.4,4.5,0.8,terryja01
169,Billy Thomas,SF,29,NJN,2,2,-19.3,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,,0.0,0.0,0.0,-0.562,,-22.2,-14.3,-36.5,0.0,thomabi01
170,Etan Thomas,C,26,WAS,8,126,13.8,.620,.000,.759,10.2,21.6,15.8,2.7,0.0,4.5,18.9,16.3,,0.1,0.1,0.2,.094,,-1.6,-0.9,-2.5,0.0,thomaet01
171,Kenny Thomas,PF,27,SAC,5,153,17.3,.558,.000,.444,12.5,23.5,17.5,12.1,1.4,1.0,12.9,17.9,,0.3,0.0,0.3,.108,,1.3,-0.3,1.0,0.1,thomake01
172,Jamaal Tinsley,PG,26,IND,9,247,9.6,.397,.202,.236,2.8,11.6,7.2,44.2,3.2,1.0,21.6,24.6,,-0.7,0.5,-0.2,-0.039,,-2.5,1.0,-1.5,0.0,tinslja01
173,Beno Udrih,PG,22,SAS,21,241,7.7,.463,.474,.179,2.0,6.3,4.2,15.2,2.1,0.3,19.2,20.3,,-0.3,0.3,0.0,.000,,-3.1,-0.2,-3.3,-0.1,udrihbe01
174,Keith Van Horn,PF,29,DAL,3,33,23.2,.580,.267,.600,9.9,10.6,10.3,5.3,1.6,0.0,5.0,26.6,,0.1,0.0,0.1,.213,,3.2,-1.5,1.7,0.0,vanhoke01
175,Dwyane Wade*,SG,23,MIA,14,571,24.3,.561,.036,.495,5.3,10.7,8.3,32.5,2.1,2.1,15.3,33.9,,1.2,1.0,2.1,.180,,4.9,1.0,5.9,1.1,wadedw01
176,Antoine Walker,PF,28,BOS,6,224,13.7,.459,.183,.106,8.9,15.4,12.1,13.0,1.7,2.5,14.2,27.7,,-0.3,0.4,0.1,.020,,0.6,-0.3,0.2,0.1,walkean02
177,Ben Wallace*,C,30,DET,25,979,16.2,.489,.019,.481,11.3,23.1,17.1,4.2,2.5,5.1,10.5,14.0,,0.5,2.7,3.2,.158,,0.2,2.8,3.0,1.2,wallabe01
178,Rasheed Wallace,PF,30,DET,25,826,15.6,.511,.277,.174,5.5,19.6,12.4,7.1,1.8,4.5,10.2,21.5,,0.3,2.0,2.3,.136,,0.0,2.5,2.5,0.9,wallara01
179,Earl Watson,PG,25,MEM,4,74,11.9,.382,.375,.083,4.4,11.9,7.9,26.8,2.1,1.2,7.4,16.5,,0.0,-0.1,0.0,-0.016,,-3.2,-0.2,-3.4,0.0,watsoea01
180,Clarence Weatherspoon,PF,34,HOU,1,1,-17.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.038,,-159.0,22.3,-136.6,0.0,weathcl01
181,Chris Webber*,PF,31,PHI,5,186,14.3,.466,.147,.168,7.6,12.4,9.8,15.0,1.8,0.4,9.7,29.4,,-0.1,0.1,0.0,-0.001,,-0.9,-0.9,-1.8,0.0,webbech01
182,Bonzi Wells,SG,28,MEM,2,25,27.3,.601,.000,.667,0.0,20.1,9.3,17.0,4.2,3.4,7.9,22.9,,0.1,0.0,0.1,.187,,3.7,4.8,8.5,0.1,wellsbo01
183,David Wesley,SG,34,HOU,7,280,7.8,.477,.389,.241,1.8,7.2,4.6,12.4,1.8,0.3,13.1,11.7,,0.1,-0.1,0.0,.003,,-1.3,0.2,-1.1,0.1,wesleda01
184,Delonte West,SG,21,BOS,7,115,11.4,.637,.524,.190,2.2,7.5,4.8,6.0,3.4,0.8,8.1,10.5,,0.2,0.2,0.4,.157,,-1.2,2.4,1.1,0.1,westde01
185,Damien Wilkins,SF,25,SEA,7,136,10.1,.488,.306,.250,8.4,8.0,8.2,3.6,4.0,0.6,16.7,16.3,,0.0,0.1,0.1,.022,,-0.7,1.1,0.4,0.1,wilkida02
186,Jason Williams,PG,29,MEM,4,114,24.2,.631,.396,.038,1.0,8.8,4.6,29.8,2.8,0.0,12.9,24.6,,0.4,-0.1,0.3,.118,,5.7,0.7,6.4,0.2,willija02
187,Corliss Williamson,PF,31,SAC,5,40,18.2,.543,.063,1.125,11.2,6.7,9.1,11.5,1.3,4.0,14.3,31.0,,0.1,0.0,0.1,.089,,-1.5,-0.7,-2.1,0.0,willico02
188,Lorenzen Wright,C,29,MEM,4,85,18.1,.571,.000,.071,7.7,20.7,13.7,15.7,0.6,1.0,6.5,16.5,,0.2,-0.1,0.1,.082,,1.8,1.5,3.3,0.1,wrighlo02
