Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
121,Paul Millsap,PF,21,UTA,17,0,15.5,2.5,4.7,.525,0.0,0.1,.000,2.5,4.6,.532,.525,0.9,1.4,.667,2.2,2.2,4.4,0.5,0.6,0.5,0.8,2.3,5.9,millspa01
122,Yao Ming*,C,26,HOU,7,7,37.1,7.9,17.9,.440,0.0,0.0,,7.9,17.9,.440,.440,9.4,10.7,.880,3.3,7.0,10.3,0.9,0.1,0.7,4.7,3.9,25.1,mingya01
123,Nazr Mohammed,C,29,DET,2,0,3.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,1.5,1.5,1.000,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.5,2.5,mohamna01
124,Mikki Moore,C,31,NJN,12,12,33.3,4.7,8.3,.560,0.0,0.0,,4.7,8.3,.560,.560,1.9,2.4,.793,1.9,3.7,5.6,1.2,0.8,0.6,1.7,3.9,11.3,mooremi01
125,Alonzo Mourning*,C,36,MIA,4,0,13.8,2.5,2.8,.909,0.0,0.0,,2.5,2.8,.909,.909,1.3,3.3,.385,0.3,1.8,2.0,0.3,0.0,0.8,0.3,1.5,6.3,mournal01
126,Ronald Murray,SG,27,DET,12,0,11.3,0.9,2.6,.355,0.0,0.2,.000,0.9,2.4,.379,.355,0.7,0.9,.727,0.2,0.6,0.8,1.2,0.3,0.1,0.7,1.0,2.5,murraro01
127,Dikembe Mutombo*,C,40,HOU,7,0,5.7,0.4,0.4,1.000,0.0,0.0,,0.4,0.4,1.000,1.000,0.4,0.4,1.000,0.7,0.9,1.6,0.1,0.0,0.4,0.0,0.7,1.3,mutomdi01
128,Boštjan Nachbar,SF,26,NJN,12,0,23.4,3.3,7.9,.421,1.5,4.0,.375,1.8,3.9,.468,.516,1.8,1.8,.955,0.4,2.5,2.9,1.5,0.6,0.1,1.5,2.5,9.9,nachbbo01
129,Eduardo Nájera,PF,30,DEN,5,0,19.2,0.8,3.4,.235,0.0,0.6,.000,0.8,2.8,.286,.235,0.2,0.4,.500,2.2,3.4,5.6,0.4,0.4,0.2,0.4,2.0,1.8,najered01
130,Steve Nash*,PG,32,PHO,11,11,37.5,6.7,14.5,.463,1.7,3.5,.487,5.0,11.0,.455,.522,3.7,4.2,.891,0.4,2.8,3.2,13.3,0.4,0.1,4.4,1.9,18.9,nashst01
131,Jameer Nelson,PG,24,ORL,4,4,32.3,5.3,12.5,.420,1.3,3.5,.357,4.0,9.0,.444,.470,2.5,2.8,.909,1.0,2.0,3.0,3.3,0.8,0.0,2.3,4.8,14.3,nelsoja01
132,Rasho Nesterović,C,30,TOR,5,4,14.2,1.4,3.0,.467,0.0,0.0,,1.4,3.0,.467,.467,0.6,0.6,1.000,2.0,2.6,4.6,0.6,0.0,0.4,0.8,0.8,3.4,nestera01
133,Ira Newble,SF,32,CLE,6,0,1.7,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.5,0.0,newblir01
134,Andrés Nocioni,PF,27,CHI,10,0,19.7,3.1,8.6,.360,1.3,3.9,.333,1.8,4.7,.383,.436,1.3,1.8,.722,0.3,3.2,3.5,0.8,0.2,0.5,1.3,2.5,8.8,nocioan01
135,Dirk Nowitzki*,PF,28,DAL,6,6,39.8,6.0,15.7,.383,0.7,3.2,.211,5.3,12.5,.427,.404,7.0,8.3,.840,4.2,7.2,11.3,2.3,1.8,1.3,2.3,3.3,19.7,nowitdi01
136,Shaquille O'Neal*,C,34,MIA,4,4,30.3,8.3,14.8,.559,0.0,0.0,,8.3,14.8,.559,.559,2.3,6.8,.333,4.0,4.5,8.5,1.3,0.3,1.5,3.5,3.8,18.8,onealsh01
137,Fabricio Oberto,C,31,SAS,20,12,20.8,2.5,4.0,.625,0.0,0.1,.000,2.5,4.0,.633,.625,0.6,1.1,.571,2.1,2.9,4.9,0.7,0.3,0.2,0.5,2.7,5.6,obertfa01
138,Lamar Odom,PF,27,LAL,5,5,38.4,8.2,17.0,.482,0.6,2.2,.273,7.6,14.8,.514,.500,2.4,4.8,.500,4.0,9.0,13.0,2.2,0.4,1.2,2.0,3.4,19.4,odomla01
139,Mehmet Okur,C,27,UTA,17,17,34.4,4.2,10.8,.388,1.5,4.6,.316,2.7,6.1,.442,.456,1.9,2.5,.786,2.2,5.6,7.8,1.8,1.4,0.9,1.4,3.8,11.8,okurme01
140,Anthony Parker,SG,31,TOR,6,6,40.0,4.3,10.3,.419,1.3,3.3,.400,3.0,7.0,.429,.484,5.2,6.5,.795,0.5,4.8,5.3,1.0,1.5,0.3,1.2,3.0,15.2,parkean01
141,Smush Parker,PG,25,LAL,5,0,11.8,0.4,2.6,.154,0.2,1.2,.167,0.2,1.4,.143,.192,0.8,0.8,1.000,0.8,0.6,1.4,0.6,0.6,0.2,0.6,1.6,1.8,parkesm01
142,Tony Parker*,PG,24,SAS,20,20,37.6,8.4,17.5,.480,0.4,1.1,.333,8.1,16.5,.489,.490,3.6,5.3,.679,0.7,2.7,3.4,5.8,1.1,0.0,3.3,1.7,20.8,parketo01
143,Sasha Pavlović,SG,23,CLE,20,20,30.8,3.6,9.5,.381,1.0,2.9,.345,2.6,6.6,.397,.434,1.0,1.8,.528,0.7,1.9,2.6,1.6,1.0,0.3,1.8,3.2,9.2,pavloal01
144,Gary Payton*,PG,38,MIA,2,0,16.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,2.0,2.0,1.5,0.0,0.0,2.0,1.5,0.0,paytoga01
145,Morris Peterson,SF,29,TOR,6,2,30.5,2.5,4.8,.517,1.0,2.0,.500,1.5,2.8,.529,.621,0.8,1.0,.833,0.8,3.7,4.5,0.3,0.3,0.3,1.0,3.3,6.8,petermo01
146,Eric Piatkowski,SG,36,PHO,1,0,3.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,piatker01
147,Mickaël Piétrus,SF,24,GSW,11,0,19.0,1.5,4.5,.347,0.6,2.5,.259,0.9,2.0,.455,.418,2.3,3.3,.694,1.2,2.6,3.8,0.5,0.5,0.8,0.6,2.9,6.0,pietrmi01
148,Scot Pollard,C,31,CLE,3,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,pollasc01
149,James Posey,SF,30,MIA,4,1,34.8,2.5,6.5,.385,1.5,4.8,.316,1.0,1.8,.571,.500,1.3,1.3,1.000,0.3,7.5,7.8,1.5,2.0,1.3,1.3,4.5,7.8,poseyja01
150,Josh Powell,PF,24,GSW,4,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.3,0.5,.500,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,poweljo01
151,Tayshaun Prince,SF,26,DET,16,16,41.6,5.2,12.5,.415,1.1,2.8,.409,4.1,9.8,.417,.460,2.6,3.4,.759,1.7,4.8,6.4,3.8,0.9,0.3,1.9,1.9,14.1,princta01
152,JJ Redick,PG,22,ORL,1,0,11.0,1.0,2.0,.500,1.0,1.0,1.000,0.0,1.0,.000,.750,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,redicjj01
153,Jason Richardson,SG,26,GSW,11,11,38.9,7.4,15.5,.476,2.6,7.5,.354,4.7,8.0,.591,.562,1.7,2.5,.704,2.2,4.5,6.7,2.0,1.3,0.5,2.2,3.5,19.1,richaja01
154,Bernard Robinson,SF,26,NJN,1,0,6.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,robinbe01
155,Clifford Robinson,C,40,NJN,4,0,5.0,0.3,1.5,.167,0.3,0.5,.500,0.0,1.0,.000,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.8,robincl02
156,Jalen Rose,SF,34,PHO,1,0,9.0,1.0,4.0,.250,0.0,1.0,.000,1.0,3.0,.333,.250,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,roseja01
157,Michael Ruffin,PF,30,WAS,4,0,7.0,0.3,0.8,.333,0.0,0.3,.000,0.3,0.5,.500,.333,0.0,0.0,,1.3,1.0,2.3,0.0,0.8,0.0,0.0,0.5,0.5,ruffimi01
158,Thabo Sefolosha,SG,22,CHI,9,0,11.0,1.1,2.9,.385,0.3,0.9,.375,0.8,2.0,.389,.442,0.8,1.3,.583,0.4,1.4,1.9,0.8,0.2,0.0,0.8,1.2,3.3,sefolth01
159,J.R. Smith,SG,21,DEN,4,0,11.8,1.5,5.5,.273,0.0,3.0,.000,1.5,2.5,.600,.273,1.5,1.5,1.000,0.3,2.0,2.3,0.5,1.0,0.3,0.8,1.5,4.5,smithjr01
160,Eric Snow,PG,33,CLE,19,0,12.8,0.6,2.0,.316,0.0,0.2,.000,0.6,1.8,.343,.316,0.4,0.7,.571,0.4,1.1,1.5,1.5,0.6,0.1,0.4,1.2,1.7,snower01
161,Kirk Snyder,SF,23,HOU,3,0,3.0,0.3,1.0,.333,0.0,0.7,.000,0.3,0.3,1.000,.333,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.7,snydeki01
162,Darius Songaila,PF,28,WAS,4,0,22.5,5.0,10.3,.488,0.0,0.5,.000,5.0,9.8,.513,.488,0.8,0.8,1.000,1.3,2.0,3.3,1.0,0.8,0.0,1.0,4.3,10.8,songada01
163,Vassilis Spanoulis,SG,24,HOU,1,0,3.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,2.0,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,spanova01
164,Jerry Stackhouse,SF,32,DAL,6,0,28.2,3.8,11.0,.348,1.8,5.2,.355,2.0,5.8,.343,.432,4.8,5.5,.879,0.8,2.8,3.7,2.5,0.7,0.2,3.0,1.5,14.3,stackje01
165,DeShawn Stevenson,SG,25,WAS,4,4,30.5,2.3,11.5,.196,0.8,4.8,.158,1.5,6.8,.222,.228,0.8,1.8,.429,0.5,2.0,2.5,1.8,0.5,0.8,0.8,1.0,6.0,stevede01
166,Amar'e Stoudemire,C,24,PHO,10,10,34.3,9.1,17.4,.523,0.1,0.3,.333,9.0,17.1,.526,.526,7.0,9.1,.769,3.0,9.1,12.1,0.6,1.3,1.9,1.9,3.9,25.3,stoudam01
167,Mike Sweetney,C,24,CHI,1,0,3.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,sweetmi01
168,Donell Taylor,SG,24,WAS,2,0,8.5,0.5,3.0,.167,0.0,0.0,,0.5,3.0,.167,.167,0.5,0.5,1.000,0.0,1.5,1.5,2.0,0.0,0.0,1.0,1.0,1.5,taylodo01
169,Jason Terry,SG,29,DAL,6,6,38.2,6.5,15.3,.424,1.5,5.3,.281,5.0,10.0,.500,.473,2.5,3.0,.833,0.5,1.8,2.3,3.7,0.8,0.3,2.8,2.0,17.0,terryja01
170,Etan Thomas,C,28,WAS,4,4,21.0,1.8,4.3,.412,0.0,0.0,,1.8,4.3,.412,.412,1.5,2.3,.667,0.5,5.0,5.5,0.3,0.5,0.8,1.5,2.3,5.0,thomaet01
171,Kurt Thomas,C,34,PHO,11,5,19.3,3.1,5.9,.523,0.0,0.0,,3.1,5.9,.523,.523,1.4,1.5,.882,1.0,3.9,4.9,1.1,0.5,0.8,0.8,2.3,7.5,thomaku01
172,Tyrus Thomas,PF,20,CHI,10,0,12.2,1.6,4.1,.390,0.0,0.0,,1.6,4.1,.390,.390,1.9,3.0,.633,1.2,2.2,3.4,0.6,1.0,0.5,1.5,2.3,5.1,thomaty01
173,Jake Tsakalidis,C,27,HOU,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.000,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,tsakaja01
174,Ronny Turiaf,C,24,LAL,4,0,12.0,1.3,3.5,.357,0.0,0.0,,1.3,3.5,.357,.357,1.8,2.5,.700,1.5,1.5,3.0,0.3,0.5,0.3,0.3,2.0,4.3,turiaro01
175,Hedo Türkoğlu,SF,27,ORL,4,4,39.0,6.3,12.5,.500,0.8,2.3,.333,5.5,10.3,.537,.530,0.5,1.0,.500,0.5,2.8,3.3,3.5,1.3,1.0,2.5,3.5,13.8,turkohe01
176,Beno Udrih,PG,24,SAS,8,0,2.5,0.0,0.8,.000,0.0,0.3,.000,0.0,0.5,.000,.000,0.3,0.3,1.000,0.1,0.0,0.1,0.1,0.0,0.0,0.4,0.3,0.3,udrihbe01
177,Anderson Varejão,C,24,CLE,20,0,22.4,2.3,4.5,.511,0.0,0.2,.000,2.3,4.3,.535,.511,1.4,2.4,.563,2.3,3.7,6.0,0.6,1.1,0.6,1.0,2.7,6.0,varejan01
178,Jacque Vaughn,PG,31,SAS,20,0,10.4,1.0,2.5,.400,0.0,0.0,,1.0,2.5,.400,.400,0.2,0.3,.500,0.1,0.4,0.5,1.4,0.2,0.0,0.6,1.2,2.2,vaughja01
179,Sasha Vujačić,SG,22,LAL,4,0,10.8,1.3,2.3,.556,0.3,1.0,.250,1.0,1.3,.800,.611,0.0,0.0,,0.5,0.5,1.0,0.8,0.3,0.0,0.8,1.0,2.8,vujacsa01
180,Dwyane Wade*,SG,25,MIA,4,4,40.5,9.0,21.0,.429,0.0,1.3,.000,9.0,19.8,.456,.429,5.5,8.0,.688,1.8,3.0,4.8,6.3,1.3,0.5,5.8,3.3,23.5,wadedw01
181,Antoine Walker,PF,30,MIA,4,0,23.0,3.8,9.3,.405,2.0,4.0,.500,1.8,5.3,.333,.514,2.3,2.8,.818,0.5,1.8,2.3,1.5,0.5,0.3,1.0,2.8,11.8,walkean02
182,Ben Wallace*,C,32,CHI,10,10,36.9,3.0,5.3,.566,0.0,0.1,.000,3.0,5.2,.577,.566,2.7,5.4,.500,2.9,6.6,9.5,1.4,1.5,1.7,1.0,1.9,8.7,wallabe01
183,Rasheed Wallace,C,32,DET,16,16,35.8,5.4,12.3,.437,1.6,4.5,.347,3.8,7.8,.488,.500,2.0,2.4,.842,1.2,6.5,7.7,1.8,1.2,1.8,1.2,4.0,14.3,wallara01
184,Luke Walton,SF,26,LAL,5,5,25.6,2.8,7.2,.389,1.0,2.4,.417,1.8,4.8,.375,.458,0.6,0.8,.750,1.8,2.4,4.2,2.6,1.4,0.2,3.0,2.6,7.2,waltolu01
185,Chris Webber*,PF,33,DET,16,16,25.3,4.1,7.9,.524,0.0,0.1,.000,4.1,7.8,.528,.524,1.6,3.1,.531,2.3,4.0,6.3,1.5,0.9,0.6,1.6,3.2,9.9,webbech01
186,Deron Williams,PG,22,UTA,17,17,38.6,7.2,15.9,.452,1.1,3.4,.333,6.1,12.5,.484,.487,3.8,4.8,.790,0.5,3.8,4.3,8.6,1.5,0.2,4.0,2.9,19.2,willide01
187,Jason Williams,PG,31,MIA,4,4,28.0,1.8,7.0,.250,1.3,4.3,.294,0.5,2.8,.182,.339,1.0,1.3,.800,0.0,2.0,2.0,3.5,1.3,0.3,0.8,1.3,5.8,willija02
188,Marcus Williams,PG,21,NJN,12,0,6.5,1.0,3.0,.333,0.1,1.1,.077,0.9,1.9,.478,.347,0.3,0.4,.800,0.3,0.6,0.8,1.1,0.1,0.0,1.0,0.3,2.4,willima03
189,Shammond Williams,PG,31,LAL,4,0,20.0,2.0,5.0,.400,0.5,2.0,.250,1.5,3.0,.500,.450,0.0,0.0,,0.5,0.3,0.8,1.8,0.0,0.3,0.5,1.5,4.5,willish01
190,Antoine Wright,SG,22,NJN,12,0,13.6,1.4,3.0,.472,0.3,0.5,.500,1.2,2.5,.467,.514,0.8,0.8,.900,0.4,1.5,1.9,0.1,0.4,0.3,0.4,1.2,3.8,wrighan01
191,Dorell Wright,SF,21,MIA,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wrighdo01
