Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
120,Yao Ming*,C,28,HOU,9,9,35.9,6.0,11.0,.545,0.0,0.0,,6.0,11.0,.545,.545,5.1,5.7,.902,2.1,8.8,10.9,1.0,0.4,1.2,1.9,3.0,17.1,mingya01
121,Jamario Moon,SF,28,MIA,3,0,13.3,1.7,1.7,1.000,0.7,0.7,1.000,1.0,1.0,1.000,1.200,0.0,0.7,.000,1.0,2.0,3.0,0.3,0.3,0.3,0.7,1.7,4.0,moonja01
122,Mikki Moore,C,33,BOS,10,0,6.6,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,0.6,.833,0.6,0.9,1.5,0.4,0.2,0.5,0.1,1.1,1.5,mooremi01
123,Randolph Morris,C,23,ATL,3,0,2.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.3,0.3,0.7,0.0,0.3,0.0,0.3,0.7,0.0,morrira01
124,Ronald Murray,SG,29,ATL,11,0,31.0,3.8,11.2,.341,1.3,4.5,.280,2.5,6.6,.384,.398,2.9,3.4,.865,0.5,2.2,2.7,2.5,1.1,0.3,1.3,1.5,11.8,murraro01
125,Dikembe Mutombo*,C,42,HOU,2,0,10.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,1.0,.000,0.5,4.0,4.5,0.0,0.5,1.0,0.0,2.5,0.0,mutomdi01
126,Jameer Nelson,PG,26,ORL,5,0,18.0,1.6,4.6,.348,0.2,1.2,.167,1.4,3.4,.412,.370,0.4,0.8,.500,0.2,1.2,1.4,2.8,0.2,0.0,1.4,0.6,3.8,nelsoja01
127,Joakim Noah,C,23,CHI,7,7,38.7,3.7,7.3,.510,0.0,0.0,,3.7,7.3,.510,.510,2.7,3.6,.760,4.0,9.1,13.1,2.3,0.9,2.1,1.1,4.4,10.1,noahjo01
128,Dirk Nowitzki*,PF,30,DAL,10,10,39.4,8.8,17.0,.518,0.6,2.1,.286,8.2,14.9,.550,.535,8.6,9.3,.925,1.2,8.9,10.1,3.1,0.9,0.8,2.3,2.1,26.8,nowitdi01
129,Jermaine O'Neal,C,30,MIA,6,5,27.0,4.7,8.5,.549,0.0,0.0,,4.7,8.5,.549,.549,4.0,5.3,.750,1.2,3.3,4.5,1.5,0.5,1.5,1.7,3.0,13.3,onealje01
130,Fabricio Oberto,C,33,SAS,2,0,11.0,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,2.0,2.0,1.000,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,obertfa01
131,Greg Oden,C,21,POR,6,0,16.0,1.8,3.5,.524,0.0,0.0,,1.8,3.5,.524,.524,1.3,2.0,.667,1.8,2.5,4.3,0.0,0.3,0.8,1.3,4.5,5.0,odengr01
132,Lamar Odom,PF,29,LAL,23,5,32.0,4.7,9.0,.524,0.8,1.5,.514,3.9,7.4,.526,.568,2.1,3.5,.613,2.8,6.3,9.1,1.8,0.7,1.3,1.7,3.3,12.3,odomla01
133,Mehmet Okur,C,29,UTA,2,2,21.5,1.0,6.0,.167,0.5,1.5,.333,0.5,4.5,.111,.208,1.5,2.0,.750,1.0,4.0,5.0,2.0,0.0,0.5,1.0,3.0,4.0,okurme01
134,Travis Outlaw,SF,24,POR,6,0,28.3,3.5,11.0,.318,0.7,2.7,.250,2.8,8.3,.340,.348,1.3,2.0,.667,0.3,2.7,3.0,0.5,0.8,0.7,0.8,1.7,9.0,outlatr01
135,Zaza Pachulia,C,24,ATL,11,1,23.6,2.0,4.8,.415,0.0,0.0,,2.0,4.8,.415,.415,2.9,3.8,.762,2.5,4.4,6.9,0.3,0.5,0.3,1.3,3.6,6.9,pachuza01
136,Tony Parker*,PG,26,SAS,5,5,36.2,11.8,21.6,.546,0.6,2.8,.214,11.2,18.8,.596,.560,4.4,6.2,.710,0.2,4.0,4.2,6.8,1.2,0.2,4.2,2.6,28.6,parketo01
137,Chris Paul,PG,23,NOH,5,5,40.2,6.0,14.6,.411,1.0,3.2,.313,5.0,11.4,.439,.445,3.6,4.2,.857,0.8,3.6,4.4,10.4,1.6,0.0,4.8,1.6,16.6,paulch01
138,Sasha Pavlović,SF,25,CLE,11,0,8.3,0.9,1.8,.500,0.2,0.7,.250,0.7,1.1,.667,.550,0.1,0.3,.333,0.1,1.3,1.4,0.4,0.4,0.0,0.3,0.8,2.1,pavloal01
139,Kendrick Perkins,C,24,BOS,14,14,36.6,5.2,9.1,.575,0.0,0.1,.000,5.2,9.0,.579,.575,1.4,2.1,.667,3.6,7.9,11.6,1.4,0.4,2.6,2.4,3.6,11.9,perkike01
140,Morris Peterson,SG,31,NOH,2,0,10.5,0.5,2.5,.200,0.5,1.5,.333,0.0,1.0,.000,.300,1.5,2.0,.750,0.5,1.0,1.5,0.5,0.5,0.0,0.0,1.5,3.0,petermo01
141,Johan Petro,C,23,DEN,10,0,2.6,0.2,0.9,.222,0.0,0.0,,0.2,0.9,.222,.222,0.5,0.8,.625,0.2,0.4,0.6,0.1,0.0,0.1,0.1,0.4,0.9,petrojo01
142,Paul Pierce*,SF,31,BOS,14,14,39.7,6.8,15.8,.430,1.4,4.1,.333,5.4,11.7,.463,.473,6.1,7.2,.842,0.3,5.5,5.8,3.1,1.1,0.4,2.4,3.1,21.0,piercpa01
143,Mickaël Piétrus,SG,26,ORL,24,0,25.8,3.5,7.3,.483,1.5,4.0,.385,2.0,3.3,.603,.589,2.0,2.7,.723,0.8,1.8,2.6,0.6,0.8,0.5,0.9,3.2,10.5,pietrmi01
144,James Posey,SG,32,NOH,5,0,24.6,3.0,8.0,.375,1.0,3.8,.263,2.0,4.2,.476,.438,4.4,5.2,.846,1.0,5.2,6.2,0.6,0.6,0.0,2.0,2.4,11.4,poseyja01
145,Leon Powe,PF,25,BOS,2,0,12.0,1.5,3.5,.429,0.0,0.0,,1.5,3.5,.429,.429,2.0,3.0,.667,0.5,4.0,4.5,0.0,0.0,0.0,0.5,1.5,5.0,powele01
146,Josh Powell,PF,26,LAL,14,0,5.2,0.8,1.9,.423,0.1,0.1,1.000,0.7,1.8,.400,.442,0.4,0.4,1.000,0.5,0.7,1.2,0.3,0.0,0.1,0.3,0.6,2.1,poweljo01
147,Ronnie Price,PG,25,UTA,2,0,8.0,1.5,5.0,.300,0.0,1.5,.000,1.5,3.5,.429,.300,1.0,1.0,1.000,1.5,0.0,1.5,2.5,0.5,0.0,0.0,2.0,4.0,pricero01
148,Tayshaun Prince,SF,28,DET,4,4,32.3,1.8,6.8,.259,0.3,1.3,.200,1.5,5.5,.273,.278,0.0,0.0,,0.3,3.3,3.5,1.3,0.3,0.0,1.3,1.0,3.8,princta01
149,Gabe Pruitt,SG,22,BOS,4,0,2.8,0.0,0.8,.000,0.0,0.3,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.3,0.5,0.0,0.0,pruitga01
150,Joel Przybilla,C,29,POR,6,6,27.0,1.7,3.0,.556,0.0,0.0,,1.7,3.0,.556,.556,0.5,1.0,.500,3.2,4.2,7.3,1.3,0.7,2.0,0.5,3.5,3.8,przybjo01
151,Chris Quinn,PG,25,MIA,5,0,4.8,0.6,1.4,.429,0.0,0.2,.000,0.6,1.2,.500,.429,0.4,0.4,1.000,0.0,0.2,0.2,1.0,0.4,0.0,0.4,0.2,1.6,quinnch01
152,Theo Ratliff,C,35,PHI,6,0,15.7,1.5,1.8,.818,0.0,0.0,,1.5,1.8,.818,.818,0.3,0.7,.500,1.0,2.8,3.8,0.0,0.2,0.7,0.7,4.0,3.3,ratlith01
153,JJ Redick,SG,24,ORL,16,8,20.4,1.9,5.2,.373,1.3,3.3,.404,0.6,1.9,.323,.500,0.8,0.9,.929,0.1,1.1,1.2,1.9,0.5,0.1,0.4,1.6,6.0,redicjj01
154,Jeremy Richardson,SF,24,ORL,1,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,richaje01
155,Anthony Roberson,PG,25,CHI,1,0,4.0,3.0,4.0,.750,2.0,2.0,1.000,1.0,2.0,.500,1.000,0.0,0.0,,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,roberan02
156,Sergio Rodríguez,PG,22,POR,5,0,5.4,0.4,1.2,.333,0.0,0.0,,0.4,1.2,.333,.333,0.0,0.0,,0.2,0.4,0.6,1.4,0.0,0.2,0.4,1.0,0.8,rodrise01
157,Rajon Rondo,PG,22,BOS,14,14,41.2,6.6,15.9,.417,0.4,1.7,.250,6.2,14.2,.437,.430,3.1,4.8,.657,2.3,7.4,9.7,9.8,2.5,0.2,2.7,3.4,16.9,rondora01
158,Derrick Rose,PG,20,CHI,7,7,44.7,8.4,17.1,.492,0.0,0.6,.000,8.4,16.6,.509,.492,2.9,3.6,.800,1.7,4.6,6.3,6.4,0.6,0.7,5.0,3.6,19.7,rosede01
159,Brandon Roy,SG,24,POR,6,6,39.7,9.3,20.3,.459,1.3,2.8,.471,8.0,17.5,.457,.492,6.7,7.7,.870,1.0,3.8,4.8,2.8,1.3,1.2,2.2,2.5,26.7,roybr01
160,Michael Ruffin,PF,32,POR,1,0,5.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,1.0,2.0,.500,3.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,ruffimi01
161,John Salmons,SF,29,CHI,7,7,44.7,6.1,15.3,.402,1.7,5.4,.316,4.4,9.9,.449,.458,4.1,4.9,.853,0.9,3.6,4.4,2.3,1.3,1.0,1.7,2.9,18.1,salmojo01
162,Brian Scalabrine,C,30,BOS,12,0,20.5,1.8,4.3,.423,1.1,2.4,.448,0.8,1.9,.391,.548,0.3,0.3,1.000,0.6,1.6,2.2,1.0,0.2,0.4,0.4,3.6,5.1,scalabr01
163,Luis Scola,PF,28,HOU,13,13,32.6,5.9,12.0,.494,0.0,0.0,,5.9,12.0,.494,.494,2.5,3.8,.673,2.2,6.2,8.4,1.8,0.5,0.2,1.7,3.5,14.4,scolalu01
164,James Singleton,PF,27,DAL,9,0,4.7,0.6,1.1,.500,0.2,0.6,.400,0.3,0.6,.600,.600,0.0,0.2,.000,0.2,0.4,0.7,0.0,0.0,0.1,0.2,0.9,1.3,singlja01
165,J.R. Smith,SG,23,DEN,16,0,27.2,5.5,12.1,.454,2.4,6.6,.358,3.1,5.5,.568,.552,1.6,2.9,.543,0.7,2.6,3.3,2.8,1.1,0.3,1.6,3.2,14.9,smithjr01
166,Joe Smith,C,33,CLE,13,0,16.8,1.8,3.8,.460,0.2,0.4,.600,1.5,3.5,.444,.490,1.8,2.2,.793,0.8,2.9,3.7,0.2,0.5,0.5,0.5,1.9,5.5,smithjo02
167,Josh Smith,PF,23,ATL,11,11,37.3,6.1,14.5,.421,0.2,1.4,.133,5.9,13.1,.451,.428,4.7,6.5,.732,2.2,5.3,7.5,2.2,1.1,1.5,1.9,3.3,17.1,smithjo03
168,Marreese Speights,C,21,PHI,3,0,9.7,1.0,2.3,.429,0.0,0.0,,1.0,2.3,.429,.429,1.0,1.3,.750,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.7,3.0,speigma01
169,Peja Stojaković,SF,31,NOH,5,5,32.4,3.6,9.8,.367,1.6,5.2,.308,2.0,4.6,.435,.449,2.4,2.6,.923,0.8,2.0,2.8,0.4,0.8,0.2,1.2,3.4,11.2,stojape01
170,Rodney Stuckey,PG,22,DET,4,4,32.0,6.0,15.3,.393,0.0,2.0,.000,6.0,13.3,.453,.393,3.0,3.5,.857,0.5,1.8,2.3,5.3,0.0,0.0,1.5,2.3,15.0,stuckro01
171,Wally Szczerbiak,SF,31,CLE,12,0,12.8,1.3,3.0,.444,0.2,1.0,.167,1.2,2.0,.583,.472,0.8,0.9,.818,0.7,1.7,2.3,0.6,0.2,0.1,0.8,1.6,3.6,szczewa02
172,Jason Terry,SG,31,DAL,10,1,32.5,4.9,12.6,.389,2.2,5.9,.373,2.7,6.7,.403,.476,2.3,3.0,.767,0.6,2.2,2.8,1.9,0.6,0.3,1.6,1.8,14.3,terryja01
173,Kurt Thomas,PF,36,SAS,5,0,16.0,1.0,2.2,.455,0.0,0.0,,1.0,2.2,.455,.455,0.6,0.8,.750,0.8,3.8,4.6,0.4,0.2,0.4,0.8,2.6,2.6,thomaku01
174,Tim Thomas,PF,31,CHI,2,0,7.5,1.5,5.0,.300,0.5,2.0,.250,1.0,3.0,.333,.350,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,0.5,2.0,3.5,thomati01
175,Tyrus Thomas,PF,22,CHI,7,7,27.9,4.0,9.1,.438,0.0,0.1,.000,4.0,9.0,.444,.438,1.6,2.0,.786,1.1,5.1,6.3,0.9,1.0,2.9,1.6,3.3,9.6,thomaty01
176,Hedo Türkoğlu,SF,29,ORL,24,24,38.9,5.3,12.3,.427,1.3,3.5,.386,3.9,8.8,.443,.481,3.9,4.8,.817,0.4,4.2,4.5,4.8,0.8,0.2,2.7,3.3,15.8,turkohe01
177,Ime Udoka,SF,31,SAS,5,0,20.8,1.4,4.0,.350,0.2,1.6,.125,1.2,2.4,.500,.375,0.4,1.0,.400,1.6,3.0,4.6,0.8,0.8,0.2,0.4,2.8,3.4,udokaim01
178,Anderson Varejão,PF,26,CLE,14,14,30.0,2.9,5.9,.500,0.0,0.0,,2.9,5.9,.500,.500,1.1,1.6,.682,2.9,3.5,6.4,0.6,1.3,1.1,1.1,3.5,6.9,varejan01
179,Jacque Vaughn,PG,33,SAS,2,0,10.5,1.0,2.5,.400,0.0,0.0,,1.0,2.5,.400,.400,1.5,3.0,.500,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,3.5,vaughja01
180,Sasha Vujačić,SG,24,LAL,23,0,10.9,1.0,4.0,.264,0.7,2.2,.314,0.3,1.7,.200,.352,0.2,0.3,.833,0.3,1.1,1.4,0.5,0.4,0.2,0.4,1.5,3.0,vujacsa01
181,Dwyane Wade*,SG,27,MIA,7,7,40.7,9.7,22.1,.439,2.6,7.1,.360,7.1,15.0,.476,.497,7.1,8.3,.862,0.6,4.4,5.0,5.3,0.9,1.6,3.6,2.9,29.1,wadedw01
182,Von Wafer,SG,23,HOU,13,0,13.9,3.0,7.1,.424,0.7,1.7,.409,2.3,5.4,.429,.473,1.5,1.7,.864,0.0,0.9,0.9,0.7,0.2,0.1,0.8,0.8,8.2,wafervo01
183,Henry Walker,SF,21,BOS,4,0,2.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.5,0.5,1.000,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,walkebi01
184,Ben Wallace*,PF,34,CLE,14,0,12.6,0.6,0.9,.615,0.0,0.0,,0.6,0.9,.615,.615,0.0,0.4,.000,1.3,1.4,2.7,0.3,0.3,0.3,0.2,0.9,1.1,wallabe01
185,Rasheed Wallace,C,34,DET,4,4,30.5,2.8,7.5,.367,1.0,2.0,.500,1.8,5.5,.318,.433,0.0,0.0,,0.5,5.8,6.3,0.8,0.5,0.3,0.8,3.0,6.5,wallara01
186,Luke Walton,SF,28,LAL,21,0,15.8,1.5,3.6,.427,0.2,0.8,.313,1.3,2.8,.458,.460,0.5,0.9,.611,0.8,1.7,2.5,2.1,0.7,0.1,1.0,2.0,3.8,waltolu01
187,David West,PF,28,NOH,5,5,35.6,6.4,16.0,.400,0.0,0.0,,6.4,16.0,.400,.400,5.2,5.8,.897,1.0,6.4,7.4,1.2,1.0,0.4,2.8,3.8,18.0,westda01
188,Delonte West,SG,25,CLE,14,14,42.2,5.2,11.2,.465,0.9,2.6,.333,4.4,8.6,.504,.503,2.5,3.0,.833,0.4,3.1,3.5,4.1,1.4,0.5,2.4,2.0,13.8,westde01
189,Mario West,SG,24,ATL,11,0,4.2,0.2,0.9,.200,0.0,0.1,.000,0.2,0.8,.222,.200,0.1,0.4,.250,0.0,0.5,0.5,0.2,0.2,0.0,0.1,0.2,0.5,westma02
190,James White,SF,26,HOU,5,0,2.4,0.6,1.8,.333,0.2,0.4,.500,0.4,1.4,.286,.389,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,1.4,whiteja02
191,Deron Williams,PG,24,UTA,5,5,42.2,5.8,14.0,.414,1.8,5.0,.360,4.0,9.0,.444,.479,6.8,8.2,.829,0.8,3.0,3.8,10.8,1.8,0.4,4.2,3.4,20.2,willide01
192,Lou Williams,SG,22,PHI,6,0,24.8,3.5,8.5,.412,1.0,2.7,.375,2.5,5.8,.429,.471,1.7,2.5,.667,0.3,2.2,2.5,2.8,0.5,0.2,2.0,1.7,9.7,willilo02
193,Marvin Williams,SF,22,ATL,6,3,16.2,1.7,4.8,.345,0.2,1.0,.167,1.5,3.8,.391,.362,1.5,2.2,.692,0.5,1.0,1.5,1.0,0.8,0.3,1.0,1.3,5.0,willima02
194,Mo Williams,PG,26,CLE,14,14,38.6,5.7,14.0,.408,2.5,6.7,.372,3.2,7.3,.441,.497,2.4,3.1,.767,0.6,2.6,3.2,4.1,0.7,0.1,2.1,3.1,16.3,willima01
195,Metta World Peace,SF,29,HOU,13,13,37.5,6.2,15.6,.394,1.8,6.4,.277,4.4,9.2,.475,.451,1.5,2.2,.714,0.9,3.4,4.3,4.2,1.1,0.2,2.5,2.1,15.6,artesro01
196,Antoine Wright,SF,24,DAL,10,5,16.7,2.1,4.3,.488,0.8,2.1,.381,1.3,2.2,.591,.581,0.9,1.1,.818,0.5,0.8,1.3,1.0,0.3,0.2,0.4,3.0,5.9,wrighan01
197,Dorell Wright,SF,23,MIA,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wrighdo01
198,Julian Wright,SF,21,NOH,4,0,8.0,0.8,1.8,.429,0.0,0.0,,0.8,1.8,.429,.429,0.5,1.0,.500,0.0,1.5,1.5,0.5,0.0,0.3,0.3,1.5,2.0,wrighju01
199,Thaddeus Young,PF,20,PHI,6,6,38.2,5.2,11.7,.443,0.8,2.0,.417,4.3,9.7,.448,.479,0.8,1.0,.833,1.5,3.0,4.5,1.3,1.0,0.2,1.3,2.8,12.0,youngth01
