,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
143,Tracy McGrady*,SF,33,SAS,6,31,.000,21.3,,.571,.000,.000,.143,.429,.429,,.000,,,.000,.000,.000,,,,,.000,0,,.333,.000,,0,0,mcgratr01
144,Jodie Meeks,SG,25,LAL,1,20,.250,15.2,,.500,.250,.000,.250,.000,.500,,.500,1.000,,.000,,.000,,.000,,,.000,0,,.500,.000,,0,0,meeksjo01
145,Andre Miller,PG,36,DEN,6,154,.420,10.1,,.841,.261,.348,.174,.058,.159,,.414,.611,.208,.500,.500,.455,,.042,1.000,,.000,0,,.182,1.000,,0,0,millean02
146,Mike Miller,SF,32,MIA,17,232,.467,21.3,,.200,.133,.000,.022,.044,.800,,.556,.833,,.000,.000,.444,,.400,1.000,,.000,0,,.194,.429,,0,0,millemi01
147,Patty Mills,PG,24,SAS,9,31,.500,21.4,,.300,.100,.000,.000,.200,.700,,1.000,1.000,,,1.000,.286,,1.000,1.000,,.000,0,,.286,.000,,0,0,millspa02
148,Nazr Mohammed,C,35,CHI,12,114,.512,8.1,,1.000,.390,.171,.293,.146,.000,,.512,.625,.286,.417,.667,,,.667,,,.049,2,,,,,0,0,mohamna01
149,Darius Morris,PG,22,LAL,4,105,.457,11.8,,.743,.457,.029,.114,.143,.257,,.500,.625,.000,.250,.400,.333,,.231,.667,,.000,0,,.000,,,0,0,morrida01
150,Donatas Motiejūnas,PF,22,HOU,1,5,1.000,1.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.500,,,.000,0,,,,,0,0,motiedo01
151,Steve Nash*,PG,38,LAL,2,61,.435,12.7,,.870,.217,.174,.217,.261,.130,,.500,.800,.500,.400,.333,.000,,.200,,,.000,0,,.000,,,0,0,nashst01
152,Gary Neal,SG,28,SAS,21,390,.385,18.2,,.511,.074,.148,.096,.193,.489,,.420,.500,.550,.385,.308,.348,,.655,.783,,.000,0,,.136,.222,,0,0,nealga01
153,Joakim Noah,C,27,CHI,12,409,.437,6.3,,1.000,.555,.185,.067,.193,.000,,.437,.545,.364,.250,.261,,,.577,,,.101,11,,,,,0,0,noahjo01
154,Steve Novak,SF,29,NYK,9,50,.538,23.3,,.308,.000,.000,.000,.308,.692,,.750,,,,.750,.444,,.667,1.000,,.000,0,,.333,.333,,0,0,novakst01
155,Lamar Odom,PF,33,LAC,6,107,.367,17.5,,.533,.100,.133,.167,.133,.467,,.375,.333,.500,.200,.500,.357,,.833,.800,,.033,1,,.143,.000,,0,0,odomla01
156,Tony Parker*,PG,30,SAS,21,765,.458,11.1,,.915,.260,.216,.162,.277,.085,,.467,.611,.418,.424,.396,.355,,.199,.909,,.000,0,,.484,.467,,0,0,parketo01
157,Chandler Parsons,SF,24,HOU,6,238,.452,13.6,,.570,.376,.097,.022,.075,.430,,.491,.629,.111,.500,.286,.400,,.615,.875,,.065,6,,.250,.500,,0,0,parsoch01
158,Chris Paul,PG,27,LAC,6,224,.533,12.9,,.793,.207,.239,.185,.163,.207,,.589,.895,.545,.529,.333,.316,,.140,.000,,.000,0,,.053,.000,,0,0,paulch01
159,Kendrick Perkins,C,28,OKC,11,210,.263,8.9,,.974,.368,.316,.105,.184,.026,,.270,.357,.250,.250,.143,.000,,.900,,,.053,2,,.000,,,1,0,perkike01
160,Johan Petro,C,27,ATL,6,101,.519,8.9,,1.000,.222,.370,.148,.259,.000,,.519,.833,.400,.750,.286,,,1.000,,,.037,1,,,,,0,0,petrojo01
161,Paul Pierce*,SF,35,BOS,6,255,.368,16.0,,.613,.217,.038,.170,.189,.387,,.431,.565,.500,.333,.350,.268,,.357,.909,,.009,1,,.146,.167,,0,0,piercpa01
162,Quincy Pondexter,SF,24,MEM,15,357,.489,17.0,,.436,.234,.074,.053,.074,.564,,.537,.818,.143,.200,.286,.453,,.682,.875,,.032,3,,.604,.469,,1,0,pondequ01
163,Pablo Prigioni,PG,35,NYK,11,230,.395,20.0,,.302,.140,.116,.023,.023,.698,,.308,.333,.200,1.000,.000,.433,,.250,.615,,.000,0,,.200,.500,,1,0,prigipa01
164,Tayshaun Prince,SF,32,MEM,15,454,.355,15.2,,.843,.116,.157,.157,.413,.157,,.373,.571,.474,.316,.300,.263,,.658,1.000,,.008,1,,.474,.111,,0,0,princta01
165,Vladimir Radmanović,PF,32,CHI,1,10,1.000,25.6,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,.333,,.000,0,,.000,,,0,0,radmavl01
166,Anthony Randolph,PF,23,DEN,5,30,.818,3.0,,1.000,.727,.273,.000,.000,.000,,.818,1.000,.333,,,,,.667,,,.182,2,,,,,0,0,randoan01
167,Shavlik Randolph,PF,29,BOS,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,randosh01
168,Zach Randolph,PF,31,MEM,15,554,.460,6.4,,.995,.414,.353,.126,.102,.005,,.463,.607,.421,.296,.227,.000,,.475,,,.005,1,,.000,,,1,0,randoza01
169,JJ Redick,SG,28,MIL,4,69,.440,18.9,,.520,.160,.000,.080,.280,.480,,.538,1.000,,.000,.429,.333,,.429,1.000,,.000,0,,.083,.000,,0,0,redicjj01
170,Quentin Richardson,SF,32,NYK,5,14,.333,20.3,,.167,.167,.000,.000,.000,.833,,.000,.000,,,,.400,,,.500,,.000,0,,.400,.500,,0,0,richaqu01
171,Nate Robinson,PG,28,CHI,12,404,.436,16.0,,.601,.196,.117,.098,.190,.399,,.500,.625,.316,.500,.484,.338,,.204,.682,,.006,1,,.169,.182,,0,0,robinna01
172,Robert Sacre,C,23,LAL,2,4,.000,21.6,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,sacrero01
173,Larry Sanders,C,24,MIL,4,113,.576,4.3,,1.000,.667,.152,.091,.091,.000,,.576,.636,.400,.667,.333,,,.737,,,.121,4,,,,,0,0,sandela01
174,Mike Scott,PF,24,ATL,4,20,.500,11.2,,.900,.300,.100,.300,.200,.100,,.556,.667,.000,1.000,.000,.000,,.800,,,.000,0,,.000,,,0,0,scottmi01
175,Thabo Sefolosha,SG,28,OKC,11,300,.344,18.8,,.377,.197,.033,.082,.066,.623,,.391,.583,.000,.200,.250,.316,,1.000,1.000,,.049,3,,.342,.154,,2,0,sefolth01
176,Iman Shumpert,SG,22,NYK,12,337,.410,16.2,,.580,.200,.080,.090,.210,.420,,.397,.500,.375,.111,.429,.429,,.174,.833,,.030,2,,.333,.571,,0,0,shumpim01
177,Greg Smith,C,22,HOU,5,59,.667,1.9,,1.000,.889,.111,.000,.000,.000,,.667,.750,.000,,,,,.500,,,.333,3,,,,,0,0,smithgr02
178,Ish Smith,PG,24,MIL,4,11,.000,9.9,,1.000,.000,1.000,.000,.000,.000,,.000,,.000,,,,,,,,.000,0,,,,,0,0,smithis01
179,J.R. Smith,SG,27,NYK,11,351,.331,17.3,,.595,.190,.086,.055,.264,.405,,.371,.484,.500,.333,.256,.273,,.111,.833,,.025,4,,.091,.667,,2,0,smithjr01
180,Josh Smith,PF,27,ATL,6,199,.433,12.3,,.778,.278,.244,.033,.222,.222,,.486,.760,.273,.333,.400,.250,,.471,1.000,,.111,10,,.300,.333,,0,0,smithjo03
181,Tiago Splitter,PF,28,SAS,19,388,.536,3.8,,.988,.595,.357,.024,.012,.012,,.542,.660,.400,.000,.000,.000,,.778,,,.119,8,,.000,,,0,0,splitti01
182,Jerry Stackhouse,SF,38,BRK,4,28,.100,21.9,,.300,.000,.000,.000,.300,.700,,.333,,,,.333,.000,,1.000,,,.000,0,,.857,.000,,0,0,stackje01
183,Lance Stephenson,SG,22,IND,19,673,.408,13.9,,.621,.337,.124,.036,.124,.379,,.486,.526,.571,.333,.333,.281,,.353,.944,,.030,5,,.250,.250,,1,0,stephla01
184,DeShawn Stevenson,SG,31,ATL,4,45,.600,31.2,,.000,.000,.000,.000,.000,1.000,,,,,,,.600,,,1.000,,.000,0,,.200,1.000,,1,0,stevede01
185,Julyan Stone,PG,24,DEN,2,13,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,stoneju01
186,Amar'e Stoudemire,PF,30,NYK,4,33,.385,5.9,,.923,.462,.385,.077,.000,.077,,.333,.333,.400,.000,,1.000,,.750,1.000,,.077,1,,.000,,,0,0,stoudam01
187,Tyshawn Taylor,PG,22,BRK,2,2,.000,1.9,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,tayloty01
188,Jeff Teague,PG,24,ATL,6,213,.333,11.1,,.877,.247,.259,.136,.235,.123,,.338,.500,.286,.091,.368,.300,,.125,.000,,.000,0,,.100,.000,,0,0,teaguje01
189,Marquis Teague,PG,19,CHI,8,72,.294,12.5,,.706,.412,.059,.118,.118,.294,,.417,.571,.000,.000,.500,.000,,.400,,,.000,0,,.200,.000,,0,0,teaguma01
190,Mirza Teletović,PF,27,BRK,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,teletmi01
191,Jason Terry,SG,35,BOS,6,189,.444,19.9,,.370,.111,.056,.093,.111,.630,,.450,.500,.333,.600,.333,.441,,.667,.800,,.000,0,,.176,.500,,1,0,terryja01
192,Hasheem Thabeet,C,25,OKC,4,26,.500,1.8,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,1.000,,,.500,1,,,,,0,0,thabeha01
193,Malcolm Thomas,PF,24,CHI,3,6,.500,1.8,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,.000,,,.000,0,,,,,0,0,thomama01
194,Klay Thompson,SG,22,GSW,12,495,.437,15.9,,.661,.126,.149,.184,.201,.339,,.443,.409,.423,.531,.400,.424,,.686,.920,,.006,1,,.390,.435,,0,0,thompkl01
195,Anthony Tolliver,SF,27,ATL,6,68,.571,20.0,,.214,.214,.000,.000,.000,.786,,.333,.333,,,,.636,,1.000,1.000,,.071,1,,.273,.667,,0,0,tollian01
196,Ronny Turiaf,C,30,LAC,5,59,.700,1.5,,1.000,1.000,.000,.000,.000,.000,,.700,.700,,,,,,.714,,,.100,1,,,,,0,0,turiaro01
197,Ekpe Udoh,C,25,MIL,4,54,.444,7.9,,1.000,.222,.444,.222,.111,.000,,.444,.500,.500,.500,.000,,,.500,,,.111,1,,,,,0,0,udohek01
198,Dwyane Wade*,SG,31,MIA,22,782,.457,9.5,,.987,.330,.200,.187,.270,.013,,.460,.654,.349,.424,.329,.250,,.455,1.000,,.063,19,,.500,.500,,0,0,wadedw01
199,Gerald Wallace,SF,30,BRK,7,243,.463,13.7,,.567,.463,.015,.015,.075,.433,,.526,.613,.000,.000,.200,.379,,.550,1.000,,.119,5,,.241,.143,,0,0,wallage01
200,C.J. Watson,PG,28,BRK,7,161,.436,13.0,,.727,.309,.127,.109,.182,.273,,.500,.647,.571,.167,.400,.267,,.250,1.000,,.018,0,,.600,.222,,0,0,watsocj01
201,David West,PF,32,IND,19,689,.462,9.2,,.988,.253,.329,.181,.225,.012,,.467,.587,.439,.400,.429,.000,,.661,,,.032,7,,.333,.000,,0,0,westda01
202,Russell Westbrook,PG,24,OKC,2,68,.415,12.8,,.780,.293,.122,.098,.268,.220,,.469,.750,.400,.500,.182,.222,,.200,.000,,.000,0,,.000,,,0,0,westbru01
203,James White,SF,30,NYK,4,9,.500,17.5,,.500,.250,.000,.000,.250,.500,,1.000,1.000,,,1.000,.000,,.500,,,.000,0,,.500,.000,,0,0,whiteja02
204,Chris Wilcox,C,30,BOS,2,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,wilcoch01
205,Deron Williams,PG,28,BRK,7,292,.425,15.9,,.594,.208,.113,.104,.170,.406,,.444,.591,.583,.273,.278,.395,,.143,.588,,.028,3,,.070,.667,,0,0,willide01
206,Terrence Williams,SF,25,BOS,5,48,.200,12.5,,.700,.400,.000,.200,.100,.300,,.286,.500,,.000,.000,.000,,.500,,,.100,1,,.333,.000,,0,0,willite01
207,Metta World Peace,SF,33,LAL,3,84,.250,17.3,,.500,.071,.250,.071,.107,.500,,.357,1.000,.143,.500,.333,.143,,.200,1.000,,.000,0,,.429,.000,,0,0,artesro01
208,Tony Wroten,SG,19,MEM,6,17,.182,8.1,,.818,.364,.364,.091,.000,.182,,.222,.250,.250,.000,,.000,,.000,,,.000,0,,.000,,,0,0,wroteto01
209,Sam Young,SG,27,IND,15,130,.375,12.6,,.583,.417,.042,.083,.042,.417,,.500,.700,.000,.000,.000,.200,,.571,1.000,,.125,2,,.700,.143,,0,0,youngsa01
