,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
143,Timofey Mozgov,C,25,DEN,7,99,.480,5.3,,1.000,.480,.320,.160,.040,.000,,.480,.667,.375,.250,.000,,,.833,,,.160,4,,,,,0,0,mozgoti01
144,Troy Murphy,PF,31,LAL,4,15,1.000,25.7,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,.000,,,0,0,murphtr01
145,Gary Neal,SG,27,SAS,14,217,.476,16.1,,.561,.122,.207,.122,.110,.439,,.500,.700,.529,.400,.333,.444,,.304,.750,,.000,0,,.111,.750,,0,0,nealga01
146,Jameer Nelson,PG,29,ORL,5,182,.392,15.7,,.662,.176,.149,.149,.189,.338,,.429,.462,.455,.364,.429,.320,,.048,.500,,.000,0,,.040,.000,,1,0,nelsoja01
147,Joakim Noah,C,26,CHI,3,99,.731,7.1,,1.000,.462,.231,.115,.192,.000,,.731,.833,.500,1.000,.600,,,.737,,,.077,2,,,,,0,0,noahjo01
148,Steve Novak,PF,28,NYK,5,95,.444,23.1,,.222,.000,.000,.000,.222,.778,,.000,,,,.000,.571,,,.750,,.000,0,,.286,1.000,,0,0,novakst01
149,Dirk Nowitzki*,PF,33,DAL,4,154,.442,10.2,,.922,.247,.234,.351,.091,.078,,.465,.474,.278,.519,.714,.167,,.424,1.000,,.013,1,,.000,,,0,0,nowitdi01
150,Daniel Orton,PF,21,ORL,4,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,ortonda01
151,Jannero Pargo,PG,32,ATL,5,46,.286,20.5,,.429,.095,.048,.095,.190,.571,,.222,.500,.000,.000,.250,.333,,.000,.250,,.000,0,,.083,.000,,0,0,pargoja01
152,Tony Parker*,PG,29,SAS,14,506,.453,11.0,,.907,.240,.267,.169,.231,.093,,.466,.648,.483,.316,.365,.333,,.221,.857,,.000,0,,.524,.364,,1,0,parketo01
153,Chris Paul,PG,26,LAC,11,423,.427,14.7,,.762,.122,.207,.195,.238,.238,,.456,.600,.353,.500,.436,.333,,.053,.385,,.000,0,,.128,.600,,0,0,paulch01
154,Sasha Pavlović,SF,28,BOS,10,40,.333,16.5,,.444,.333,.000,.000,.111,.556,,.500,.667,,,.000,.200,,.500,1.000,,.000,0,,.000,,,0,0,pavloal01
155,Kendrick Perkins,C,27,OKC,20,517,.416,5.5,,1.000,.483,.337,.112,.067,.000,,.416,.488,.367,.400,.167,,,.541,,,.146,11,,,,,0,0,perkike01
156,Paul Pierce*,SF,34,BOS,20,778,.386,14.4,,.720,.254,.087,.135,.244,.280,,.415,.582,.333,.333,.316,.310,,.387,.778,,.023,7,,.092,.375,,0,0,piercpa01
157,Mickaël Piétrus,SG,29,BOS,20,393,.329,19.9,,.260,.151,.027,.014,.068,.740,,.632,.909,.000,.000,.400,.222,,.500,.833,,.068,4,,.556,.233,,0,0,pietrmi01
158,Dexter Pittman,C,23,MIA,3,8,.000,1.8,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,pittmde01
159,Quincy Pondexter,SF,23,MEM,7,114,.667,13.7,,.778,.222,.167,.056,.333,.222,,.714,1.000,1.000,.000,.500,.500,,.800,1.000,,.000,0,,.500,1.000,,0,0,pondequ01
160,A.J. Price,PG,25,IND,4,7,.500,19.9,,1.000,.000,.000,.000,1.000,.000,,.500,,,,.500,,,.000,,,.000,0,,,,,0,0,priceaj01
161,Vladimir Radmanović,SF,31,ATL,2,15,.000,20.5,,.250,.000,.250,.000,.000,.750,,.000,,.000,,,.000,,,,,.000,0,,.333,.000,,0,0,radmavl01
162,Zach Randolph,PF,30,MEM,7,248,.420,9.0,,.955,.330,.273,.148,.205,.045,,.440,.586,.458,.154,.389,.000,,.459,,,.023,2,,.250,.000,,0,0,randoza01
163,JJ Redick,SG,27,ORL,5,123,.432,16.3,,.568,.182,.136,.068,.182,.432,,.600,.750,.667,.333,.500,.211,,.133,.500,,.000,0,,.211,.250,,0,0,redicjj01
164,Jason Richardson,SG,31,ORL,5,148,.396,18.8,,.491,.094,.113,.038,.245,.509,,.423,.800,.333,.000,.385,.370,,.636,.900,,.000,0,,.185,.200,,0,0,richaja01
165,Quentin Richardson,SF,31,ORL,5,74,.333,17.9,,.533,.133,.133,.000,.267,.467,,.375,.000,.500,,.500,.286,,.333,.500,,.000,0,,.143,.000,,0,0,richaqu01
166,Rajon Rondo,PG,25,BOS,19,810,.468,9.1,,.900,.452,.166,.073,.209,.100,,.491,.559,.360,.455,.460,.267,,.165,.250,,.000,0,,.067,.000,,0,0,rondora01
167,Derrick Rose,PG,23,CHI,1,37,.391,12.9,,.739,.217,.304,.043,.174,.261,,.353,.400,.429,.000,.250,.500,,.333,.667,,.000,0,,.000,,,0,0,rosede01
168,Thabo Sefolosha,SG,27,OKC,20,446,.402,15.1,,.520,.314,.039,.059,.108,.480,,.472,.625,.250,.333,.182,.327,,.600,.938,,.098,9,,.510,.320,,1,0,sefolth01
169,Josh Selby,PG,20,MEM,1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,selbyjo01
170,Ramon Sessions,PG,25,LAL,12,380,.377,11.1,,.781,.307,.272,.061,.140,.219,,.438,.600,.419,.000,.313,.160,,.385,1.000,,.044,4,,.280,.429,,0,0,sessira01
171,Iman Shumpert,PG,21,NYK,1,19,.000,13.9,,.500,.500,.000,.000,.000,.500,,.000,.000,,,,.000,,,,,.000,0,,.000,,,0,0,shumpim01
172,Xavier Silas,SG,24,PHI,2,4,1.000,0.7,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.000,,,.000,0,,,,,0,0,silasxa01
173,Bobby Simmons,SF,31,LAC,4,32,.556,15.1,,.556,.222,.111,.111,.111,.444,,.800,1.000,.000,1.000,1.000,.250,,.500,1.000,,.111,1,,.500,.000,,0,0,simmobo01
174,Ish Smith,PG,23,ORL,1,5,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,smithis01
175,J.R. Smith,SG,26,NYK,5,175,.316,17.9,,.632,.184,.053,.066,.329,.368,,.396,.357,.500,.400,.400,.179,,.105,.400,,.026,2,,.214,.333,,2,0,smithjr01
176,Josh Smith,PF,26,ATL,5,196,.386,11.9,,.955,.318,.114,.068,.455,.045,,.405,.607,.300,.333,.300,.000,,.529,,,.102,7,,.500,.000,,0,0,smithjo03
177,Marreese Speights,PF,24,MEM,7,100,.488,10.3,,1.000,.341,.195,.098,.366,.000,,.488,.429,.250,.500,.667,,,.600,,,.024,1,,,,,0,0,speigma01
178,Tiago Splitter,C,27,SAS,13,168,.638,2.4,,1.000,.723,.277,.000,.000,.000,,.638,.853,.077,,,,,.833,,,.106,4,,,,,0,0,splitti01
179,Lance Stephenson,SG,21,IND,4,12,.222,14.9,,.778,.111,.222,.111,.333,.222,,.143,.000,.000,.000,.333,.500,,.000,1.000,,.000,0,,.000,,,0,0,stephla01
180,Greg Stiemsma,C,26,BOS,19,143,.667,4.2,,1.000,.778,.056,.056,.111,.000,,.667,.786,.000,1.000,.000,,,.917,,,.222,4,,,,,0,0,stiemgr01
181,Julyan Stone,SG,23,DEN,2,5,.500,9.5,,1.000,.500,.000,.000,.500,.000,,.500,1.000,,,.000,,,.000,,,.000,0,,,,,0,0,stoneju01
182,Amar'e Stoudemire,PF,29,NYK,4,139,.556,5.9,,1.000,.556,.167,.167,.111,.000,,.556,.700,.500,.333,.250,,,.600,,,.250,9,,,,,0,0,stoudam01
183,Jeff Teague,PG,23,ATL,6,225,.411,10.9,,.767,.342,.219,.110,.096,.233,,.411,.520,.375,.375,.143,.412,,.174,.571,,.068,5,,.118,.500,,0,0,teaguje01
184,Jason Terry,SG,34,DAL,4,139,.455,18.0,,.545,.091,.114,.136,.205,.455,,.417,.750,.800,.333,.111,.500,,.300,.900,,.000,0,,.100,1.000,,0,0,terryja01
185,Jamaal Tinsley,PG,33,UTA,4,65,.250,13.4,,.800,.150,.250,.250,.150,.200,,.250,.333,.400,.200,.000,.250,,.500,1.000,,.000,0,,.000,,,0,0,tinslja01
186,Ronny Turiaf,C,29,MIA,12,121,.556,2.1,,1.000,.889,.056,.056,.000,.000,,.556,.625,.000,.000,,,,.700,,,.333,6,,,,,0,0,turiaro01
187,Hedo Türkoğlu,SF,32,ORL,5,162,.366,14.2,,.707,.244,.146,.122,.195,.293,,.345,.600,.000,.200,.375,.417,,.400,.800,,.000,0,,.000,,,0,0,turkohe01
188,Evan Turner,SF,23,PHI,13,449,.364,9.3,,.961,.351,.188,.221,.201,.039,,.378,.500,.241,.382,.290,.000,,.518,,,.039,6,,.333,.000,,0,0,turneev01
189,Nikola Vučević,C,21,PHI,1,3,.000,18.9,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,vucevni01
190,Dwyane Wade*,SG,30,MIA,23,907,.462,10.5,,.920,.310,.188,.190,.232,.080,,.477,.697,.425,.407,.283,.294,,.348,.100,,.075,28,,.059,.500,,0,0,wadedw01
191,Von Wafer,SG,26,ORL,1,6,.600,11.9,,1.000,.400,.000,.000,.600,.000,,.600,1.000,,,.333,,,.000,,,.000,0,,,,,0,0,wafervo01
192,C.J. Watson,PG,27,CHI,6,164,.241,17.3,,.724,.103,.103,.121,.397,.276,,.238,.000,.000,.143,.391,.250,,.300,.500,,.000,0,,.125,.000,,1,0,watsocj01
193,David West,PF,31,IND,11,416,.446,9.5,,1.000,.230,.304,.257,.209,.000,,.446,.706,.444,.342,.290,,,.424,,,.014,2,,,,,0,0,westda01
194,Delonte West,PG,28,DAL,4,88,.423,10.5,,.769,.423,.077,.192,.077,.231,,.400,.636,.000,.200,.000,.500,,.250,1.000,,.038,1,,.833,.600,,0,0,westde01
195,Russell Westbrook,PG,23,OKC,20,767,.435,12.2,,.840,.295,.106,.206,.233,.160,,.465,.525,.302,.417,.505,.277,,.145,.611,,.034,10,,.123,.375,,1,0,westbru01
196,Lou Williams,PG,25,PHI,13,358,.352,15.4,,.662,.176,.162,.134,.190,.338,,.447,.440,.348,.526,.481,.167,,.286,.625,,.007,1,,.104,.200,,0,0,willilo02
197,Marvin Williams,SF,25,ATL,6,145,.356,15.7,,.644,.222,.067,.111,.244,.356,,.276,.600,.333,.000,.091,.500,,.875,1.000,,.067,3,,.438,.571,,0,0,willima02
198,Mo Williams,SG,29,LAC,11,229,.436,17.9,,.649,.117,.096,.106,.330,.351,,.475,.455,.333,.600,.484,.364,,.483,.833,,.000,0,,.212,.286,,2,0,willima01
199,Sean Williams,C,25,BOS,2,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,willise01
200,Metta World Peace,SF,32,LAL,6,236,.367,18.6,,.400,.117,.100,.050,.133,.600,,.333,.571,.333,.000,.250,.389,,.500,.643,,.017,0,,.417,.333,,0,0,artesro01
201,Brandan Wright,C,24,DAL,4,27,.400,5.2,,1.000,.600,.200,.200,.000,.000,,.400,.333,1.000,.000,,,,.500,,,.000,0,,,,,0,0,wrighbr03
202,Nick Young,SG,26,LAC,11,200,.433,18.8,,.507,.090,.045,.164,.209,.493,,.353,.667,.333,.364,.214,.515,,.083,.765,,.000,0,,.485,.563,,0,0,youngni01
203,Sam Young,SF,26,PHI,2,4,.000,23.4,,.500,.000,.000,.000,.500,.500,,.000,,,,.000,.000,,,,,.000,0,,.000,,,0,0,youngsa01
204,Thaddeus Young,PF,23,PHI,13,277,.429,7.0,,1.000,.374,.363,.110,.154,.000,,.429,.588,.455,.100,.214,,,.641,,,.066,5,,,,,0,0,youngth01
