,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
143,James Posey,SF,28,MEM,4,100,.440,17.3,,.400,.240,.000,.040,.120,.600,,.400,.667,,.000,.000,.467,,.500,1.000,,.000,0,,.200,.000,,0,0,poseyja01
144,Vitaly Potapenko,C,29,SEA,5,37,.500,4.6,,1.000,.400,.400,.200,.000,.000,,.500,.750,.250,.500,,,,.400,,,.000,0,,,,,0,0,potapvi01
145,Tayshaun Prince,SF,24,DET,25,1023,.433,11.2,,.805,.322,.156,.130,.195,.195,,.449,.586,.354,.350,.367,.367,,.495,.818,,.068,21,,.583,.314,,0,0,princta01
146,Laron Profit,SF,27,WAS,3,5,.000,14.1,,1.000,.000,.500,.000,.500,.000,,.000,,.000,,.000,,,,,,.000,0,,,,,0,0,profila01
147,Vladimir Radmanović,PF,24,SEA,6,122,.371,20.6,,.400,.086,.029,.029,.257,.600,,.571,.667,1.000,.000,.556,.238,,.750,1.000,,.086,2,,.095,.000,,0,0,radmavl01
148,Justin Reed,SF,23,BOS,6,22,.333,14.0,,.667,.333,.000,.167,.167,.333,,.500,.500,,1.000,.000,.000,,.000,,,.000,0,,.500,.000,,0,0,reedju01
149,Jared Reiner,C,22,CHI,3,7,.000,14.0,,1.000,.000,.000,1.000,.000,.000,,.000,,,.000,,,,,,,.000,0,,,,,0,0,reineja01
150,Quentin Richardson,SG,24,PHO,15,564,.403,15.4,,.468,.318,.058,.039,.052,.532,,.417,.531,.111,.333,.125,.390,,.400,.875,,.026,4,,.098,.625,,0,0,richaqu01
151,Luke Ridnour,PG,23,SEA,11,378,.393,14.5,,.841,.047,.252,.262,.280,.159,,.422,.600,.407,.393,.433,.235,,.289,1.000,,.000,0,,.529,.333,,0,0,ridnolu01
152,Clifford Robinson,PF,38,NJN,4,71,.407,19.6,,.481,.037,.111,.037,.296,.519,,.538,1.000,.667,.000,.500,.286,,.857,1.000,,.000,0,,.214,.000,,0,0,robincl02
153,Glenn Robinson,SF,32,SAS,13,113,.356,14.3,,.778,.200,.044,.222,.311,.222,,.371,.556,.000,.200,.429,.300,,.538,1.000,,.089,3,,.200,.000,,0,0,robingl01
154,Rodney Rogers,PF,33,PHI,4,49,.462,18.6,,.385,.231,.000,.000,.154,.615,,.600,.667,,,.500,.375,,1.000,1.000,,.077,1,,.000,,,0,0,rogerro01
155,Michael Ruffin,C,28,WAS,9,156,.700,1.5,,1.000,.700,.300,.000,.000,.000,,.700,.857,.333,,,,,.714,,,.600,6,,,,,0,0,ruffimi01
156,Bryon Russell,SF,34,DEN,3,9,.000,23.8,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,russebr01
157,John Salmons,SG,25,PHI,2,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,salmojo01
158,Brian Scalabrine,PF,26,NJN,4,61,.182,14.0,,.636,.182,.182,.091,.182,.364,,.143,.000,.000,1.000,.000,.250,,.000,1.000,,.000,0,,.250,.000,,0,0,scalabr01
159,Brian Skinner,C,28,SAC,4,47,.500,1.0,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,.500,,,.125,1,,,,,0,0,skinnbr01
160,Jabari Smith,PF,27,NJN,3,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,smithja01
161,Steve Smith,SG,35,MIA,3,8,.000,17.7,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,smithst01
162,Darius Songaila,PF,26,SAC,5,75,.421,7.5,,1.000,.263,.421,.105,.211,.000,,.421,.400,.250,1.000,.500,,,.625,,,.053,1,,,,,0,0,songada01
163,Jerry Stackhouse,SG,30,DAL,13,403,.386,13.3,,.773,.273,.074,.182,.244,.227,,.382,.396,.231,.531,.302,.400,,.346,.938,,.034,4,,.425,.529,,0,0,stackje01
164,Peja Stojaković,SF,27,SAC,5,203,.470,16.4,,.639,.205,.060,.048,.325,.361,,.528,.765,.400,.000,.481,.367,,.607,1.000,,.012,1,,.167,.600,,0,0,stojape01
165,Amar'e Stoudemire,C,22,PHO,15,601,.539,5.6,,.989,.528,.250,.085,.127,.011,,.544,.640,.437,.500,.389,.000,,.562,,,.169,40,,.000,,,1,0,stoudam01
166,Bob Sura,PG,31,HOU,7,182,.435,11.7,,.717,.413,.065,.043,.196,.283,,.394,.316,1.000,.000,.444,.538,,.308,1.000,,.000,0,,.308,.500,,0,0,surabo01
167,Stromile Swift,PF,25,MEM,3,48,.600,4.5,,1.000,.600,.200,.000,.200,.000,,.600,.583,.750,,.500,,,.333,,,.200,4,,,,,0,0,swiftst01
168,Jason Terry,PG,27,DAL,13,501,.506,15.3,,.656,.181,.138,.119,.219,.344,,.514,.517,.591,.474,.486,.491,,.130,.593,,.000,0,,.218,.333,,0,0,terryja01
169,Billy Thomas,SF,29,NJN,2,2,.000,17.6,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,thomabi01
170,Etan Thomas,C,26,WAS,8,126,.655,2.4,,1.000,.759,.172,.034,.034,.000,,.655,.727,.400,.000,1.000,,,.526,,,.207,6,,,,,0,0,thomaet01
171,Kenny Thomas,PF,27,SAC,5,153,.511,7.1,,1.000,.467,.200,.067,.267,.000,,.511,.571,.444,.667,.417,,,.391,,,.067,2,,,,,0,0,thomake01
172,Jamaal Tinsley,PG,26,IND,9,247,.360,10.4,,.798,.382,.135,.157,.124,.202,,.423,.382,.667,.571,.091,.111,,.033,.500,,.000,0,,.167,.000,,0,0,tinslja01
173,Beno Udrih,PG,22,SAS,21,241,.359,16.1,,.526,.269,.026,.141,.090,.474,,.439,.571,.000,.364,.286,.270,,.389,1.000,,.000,0,,.405,.400,,1,0,udrihbe01
174,Keith Van Horn,PF,29,DAL,3,33,.467,12.0,,.733,.400,.067,.067,.200,.267,,.636,.833,.000,1.000,.333,.000,,.143,,,.000,0,,.000,,,0,0,vanhoke01
175,Dwyane Wade*,SG,23,MIA,14,571,.484,10.4,,.964,.363,.100,.171,.331,.036,,.498,.598,.536,.458,.398,.100,,.244,1.000,,.082,20,,.000,,,0,0,wadedw01
176,Antoine Walker,PF,28,BOS,6,224,.413,8.2,,.817,.490,.231,.067,.029,.183,,.424,.490,.333,.429,.000,.368,,.472,1.000,,.010,1,,.263,.600,,0,0,walkean02
177,Ben Wallace*,C,30,DET,25,979,.481,4.1,,.981,.693,.142,.075,.071,.019,,.490,.544,.367,.375,.333,.000,,.657,,,.245,44,,.000,,,1,0,wallabe01
178,Rasheed Wallace,PF,30,DET,25,826,.439,13.6,,.723,.219,.142,.216,.145,.277,,.478,.647,.318,.463,.400,.337,,.598,.966,,.074,20,,.267,.217,,1,0,wallara01
179,Earl Watson,PG,25,MEM,4,74,.333,15.8,,.625,.250,.083,.167,.125,.375,,.467,.667,.500,.250,.333,.111,,.143,1.000,,.000,0,,.000,,,1,0,watsoea01
180,Clarence Weatherspoon,PF,34,HOU,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,weathcl01
181,Chris Webber*,PF,31,PHI,5,186,.411,13.9,,.853,.179,.126,.158,.389,.147,,.420,.529,.250,.333,.459,.357,,.735,1.000,,.053,5,,.143,.500,,0,0,webbech01
182,Bonzi Wells,SG,28,MEM,2,25,.444,9.2,,1.000,.333,.222,.222,.222,.000,,.444,1.000,.500,.000,.000,,,.500,,,.111,1,,,,,0,0,wellsbo01
183,David Wesley,SG,34,HOU,7,280,.352,17.7,,.611,.204,.019,.037,.352,.389,,.273,.273,.000,.000,.316,.476,,.556,1.000,,.000,0,,.714,.467,,1,0,wesleda01
184,Delonte West,SG,21,BOS,7,115,.524,18.0,,.476,.095,.143,.095,.143,.524,,.600,.500,.667,.500,.667,.455,,.667,1.000,,.000,0,,.455,.600,,0,0,westde01
185,Damien Wilkins,SF,25,SEA,7,136,.444,11.9,,.694,.333,.194,.083,.083,.306,,.520,.750,.429,.000,.333,.273,,.231,1.000,,.028,1,,.273,.333,,0,0,wilkida02
186,Jason Williams,PG,29,MEM,4,114,.528,17.6,,.604,.208,.019,.094,.283,.396,,.563,.636,.000,.400,.600,.476,,.222,.600,,.000,0,,.143,.667,,1,0,willija02
187,Corliss Williamson,PF,31,SAC,5,40,.375,9.1,,.938,.313,.313,.125,.188,.063,,.400,.400,.600,.000,.333,.000,,.833,,,.063,1,,.000,,,0,0,willico02
188,Lorenzen Wright,C,29,MEM,4,85,.571,7.5,,1.000,.393,.286,.143,.179,.000,,.571,.545,.625,.250,.800,,,.563,,,.107,2,,,,,0,0,wrighlo02
