,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
143,Mickaël Piétrus,SG,26,ORL,24,618,.483,16.2,,.448,.259,.057,.046,.086,.552,,.603,.756,.300,.125,.600,.385,,.617,.838,,.063,10,,.563,.370,,0,0,pietrmi01
144,James Posey,SG,32,NOH,5,123,.375,15.7,,.525,.275,.025,.075,.150,.475,,.476,.636,.000,.333,.333,.263,,.200,1.000,,.025,1,,.211,.250,,0,0,poseyja01
145,Leon Powe,PF,25,BOS,2,24,.429,2.8,,1.000,.857,.000,.143,.000,.000,,.429,.500,,.000,,,,.333,,,.000,0,,,,,0,0,powele01
146,Josh Powell,PF,26,LAL,14,73,.423,11.6,,.962,.269,.077,.308,.308,.038,,.400,.571,.000,.375,.375,1.000,,.800,1.000,,.038,1,,.000,,,0,0,poweljo01
147,Ronnie Price,PG,25,UTA,2,16,.300,11.9,,.700,.500,.000,.000,.200,.300,,.429,.400,,,.500,.000,,.000,,,.100,1,,.000,,,0,0,pricero01
148,Tayshaun Prince,SF,28,DET,4,129,.259,14.2,,.815,.148,.185,.148,.333,.185,,.273,.500,.200,.000,.333,.200,,.500,1.000,,.037,1,,.800,.250,,0,0,princta01
149,Gabe Pruitt,SG,22,BOS,4,11,.000,22.2,,.667,.000,.000,.000,.667,.333,,.000,,,,.000,.000,,,,,.000,0,,.000,,,0,0,pruitga01
150,Joel Przybilla,C,29,POR,6,162,.556,0.3,,1.000,.944,.056,.000,.000,.000,,.556,.529,1.000,,,,,.600,,,.056,1,,,,,0,0,przybjo01
151,Chris Quinn,PG,25,MIA,5,24,.429,18.0,,.857,.143,.000,.000,.714,.143,,.500,1.000,,,.400,.000,,.667,,,.000,0,,.000,,,0,0,quinnch01
152,Theo Ratliff,C,35,PHI,6,94,.818,2.7,,1.000,.727,.182,.000,.091,.000,,.818,1.000,.500,,.000,,,1.000,,,.545,6,,,,,0,0,ratlith01
153,JJ Redick,SG,24,ORL,16,327,.373,19.7,,.373,.133,.036,.072,.133,.627,,.323,.455,.333,.333,.182,.404,,.600,.952,,.000,0,,.192,.500,,0,0,redicjj01
154,Jeremy Richardson,SF,24,ORL,1,2,.000,21.6,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,richaje01
155,Anthony Roberson,PG,25,CHI,1,4,.750,18.9,,.500,.250,.000,.000,.250,.500,,.500,.000,,,1.000,1.000,,1.000,.000,,.000,0,,.000,,,0,0,roberan02
156,Sergio Rodríguez,PG,22,POR,5,27,.333,5.0,,1.000,.667,.167,.000,.167,.000,,.333,.250,1.000,,.000,,,.500,,,.000,0,,,,,0,0,rodrise01
157,Rajon Rondo,PG,22,BOS,14,577,.417,9.6,,.892,.417,.161,.108,.206,.108,,.437,.548,.361,.292,.348,.250,,.310,.667,,.022,5,,.250,.167,,1,0,rondora01
158,Derrick Rose,PG,20,CHI,7,313,.492,11.2,,.967,.358,.100,.108,.400,.033,,.509,.535,.500,.538,.479,.000,,.288,,,.008,1,,.000,,,0,0,rosede01
159,Brandon Roy,SG,24,POR,6,238,.459,12.7,,.861,.287,.090,.172,.311,.139,,.457,.686,.636,.381,.237,.471,,.125,.500,,.025,2,,.059,1.000,,1,0,roybr01
160,Michael Ruffin,PF,32,POR,1,5,.000,0.0,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,ruffimi01
161,John Salmons,SF,29,CHI,7,313,.402,13.8,,.645,.318,.065,.121,.140,.355,,.449,.559,.286,.385,.333,.316,,.484,.500,,.019,2,,.184,.429,,0,0,salmojo01
162,Brian Scalabrine,C,30,BOS,12,246,.423,20.0,,.442,.077,.058,.038,.269,.558,,.391,.250,.333,.500,.429,.448,,.889,1.000,,.000,0,,.517,.467,,0,0,scalabr01
163,Luis Scola,PF,28,HOU,13,424,.494,9.0,,1.000,.404,.128,.077,.391,.000,,.494,.556,.450,.417,.459,,,.610,,,.006,1,,,,,0,0,scolalu01
164,James Singleton,PF,27,DAL,9,42,.500,19.5,,.500,.100,.000,.000,.400,.500,,.600,.000,,,.750,.400,,1.000,1.000,,.100,0,,.400,.500,,0,0,singlja01
165,J.R. Smith,SG,23,DEN,16,435,.454,18.7,,.454,.196,.041,.062,.155,.546,,.568,.684,.625,.500,.433,.358,,.380,.842,,.036,7,,.123,.385,,2,0,smithjr01
166,Joe Smith,C,33,CLE,13,218,.460,11.6,,.900,.300,.120,.140,.340,.100,,.444,.667,.500,.286,.294,.600,,.850,1.000,,.080,3,,1.000,.600,,0,0,smithjo02
167,Josh Smith,PF,23,ATL,11,410,.421,9.4,,.906,.346,.245,.094,.220,.094,,.451,.709,.359,.067,.314,.133,,.738,1.000,,.138,17,,.267,.000,,0,0,smithjo03
168,Marreese Speights,C,21,PHI,3,29,.429,12.6,,1.000,.286,.000,.143,.571,.000,,.429,.000,,1.000,.500,,,1.000,,,.000,0,,,,,0,0,speigma01
169,Peja Stojaković,SF,31,NOH,5,162,.367,17.7,,.469,.163,.041,.122,.143,.531,,.435,.625,.000,.333,.429,.308,,.800,1.000,,.000,0,,.192,.400,,0,0,stojape01
170,Rodney Stuckey,PG,22,DET,4,128,.393,13.6,,.869,.295,.082,.098,.393,.131,,.453,.667,.200,.500,.333,.000,,.333,,,.016,1,,.000,,,1,0,stuckro01
171,Wally Szczerbiak,SF,31,CLE,12,154,.444,17.4,,.667,.111,.111,.111,.333,.333,,.583,1.000,.750,.250,.500,.167,,.643,1.000,,.056,2,,.250,.000,,0,0,szczewa02
172,Jason Terry,SG,31,DAL,10,325,.389,18.4,,.532,.095,.111,.095,.230,.468,,.403,.333,.500,.333,.414,.373,,.370,.818,,.000,0,,.254,.467,,1,0,terryja01
173,Kurt Thomas,PF,36,SAS,5,80,.455,10.2,,1.000,.364,.000,.364,.273,.000,,.455,.750,,.000,.667,,,1.000,,,.000,0,,,,,0,0,thomaku01
174,Tim Thomas,PF,31,CHI,2,15,.300,18.5,,.600,.100,.000,.200,.300,.400,,.333,1.000,,.000,.333,.250,,1.000,1.000,,.100,1,,.250,.000,,0,0,thomati01
175,Tyrus Thomas,PF,22,CHI,7,195,.438,8.9,,.984,.469,.063,.172,.281,.016,,.444,.433,.500,.364,.500,.000,,.750,,,.141,8,,.000,,,1,0,thomaty01
176,Hedo Türkoğlu,SF,29,ORL,24,934,.427,14.4,,.719,.214,.139,.153,.214,.281,,.443,.524,.439,.489,.333,.386,,.223,.656,,.000,0,,.133,.636,,0,0,turkohe01
177,Ime Udoka,SF,31,SAS,5,104,.350,15.2,,.600,.250,.050,.100,.200,.400,,.500,.400,1.000,.500,.500,.125,,.333,1.000,,.000,0,,.375,.333,,0,0,udokaim01
178,Anderson Varejão,PF,26,CLE,14,420,.500,5.0,,1.000,.622,.171,.073,.134,.000,,.500,.647,.357,.000,.273,,,.780,,,.073,4,,,,,0,0,varejan01
179,Jacque Vaughn,PG,33,SAS,2,21,.400,14.7,,1.000,.000,.200,.400,.400,.000,,.400,,1.000,.500,.000,,,.000,,,.000,0,,,,,0,0,vaughja01
180,Sasha Vujačić,SG,24,LAL,23,250,.264,19.9,,.440,.110,.022,.055,.253,.560,,.200,.400,.000,.400,.087,.314,,.750,1.000,,.022,2,,.353,.389,,0,0,vujacsa01
181,Dwyane Wade*,SG,27,MIA,7,285,.439,15.5,,.677,.232,.077,.116,.252,.323,,.476,.528,.500,.389,.462,.360,,.280,.111,,.058,8,,.060,.333,,2,0,wadedw01
182,Von Wafer,SG,23,HOU,13,181,.424,14.4,,.761,.207,.130,.141,.283,.239,,.429,.526,.417,.462,.346,.409,,.400,.889,,.065,5,,.136,.667,,0,0,wafervo01
183,Henry Walker,SF,21,BOS,4,10,.000,2.7,,1.000,.500,.500,.000,.000,.000,,.000,.000,.000,,,,,,,,.500,0,,,,,0,0,walkebi01
184,Ben Wallace*,PF,34,CLE,14,176,.615,1.1,,1.000,.923,.000,.077,.000,.000,,.615,.667,,.000,,,,.875,,,.615,6,,,,,0,0,wallabe01
185,Rasheed Wallace,C,34,DET,4,122,.367,16.1,,.733,.133,.067,.267,.267,.267,,.318,.250,.500,.250,.375,.500,,.429,1.000,,.000,0,,.375,.667,,0,0,wallara01
186,Luke Walton,SF,28,LAL,21,332,.427,12.4,,.787,.253,.213,.147,.173,.213,,.458,.579,.500,.364,.308,.313,,.556,1.000,,.013,1,,.438,.429,,1,0,waltolu01
187,David West,PF,28,NOH,5,178,.400,10.3,,1.000,.300,.138,.238,.325,.000,,.400,.500,.273,.368,.385,,,.625,,,.038,3,,,,,0,0,westda01
188,Delonte West,SG,25,CLE,14,591,.465,13.4,,.771,.248,.102,.185,.236,.229,,.504,.641,.438,.483,.405,.333,,.311,.833,,.019,3,,.472,.235,,0,0,westde01
189,Mario West,SG,24,ATL,11,46,.200,8.0,,.900,.600,.200,.000,.100,.100,,.222,.333,.000,,.000,.000,,.000,,,.100,0,,.000,,,0,0,westma02
190,James White,SF,26,HOU,5,12,.333,14.0,,.778,.222,.111,.111,.333,.222,,.286,.000,1.000,.000,.333,.500,,1.000,.000,,.000,0,,.500,.000,,0,0,whiteja02
191,Deron Williams,PG,24,UTA,5,211,.414,14.2,,.643,.329,.043,.071,.200,.357,,.444,.522,.333,.600,.286,.360,,.400,.667,,.029,2,,.040,.000,,0,0,willide01
192,Lou Williams,SG,22,PHI,6,149,.412,14.1,,.686,.314,.020,.118,.235,.314,,.429,.375,1.000,.333,.500,.375,,.267,1.000,,.020,1,,.250,.250,,0,0,willilo02
193,Marvin Williams,SF,22,ATL,6,97,.345,12.2,,.793,.310,.207,.069,.207,.207,,.391,.667,.333,.000,.167,.167,,.667,.000,,.069,2,,.500,.000,,1,0,willima02
194,Mo Williams,PG,26,CLE,14,541,.408,18.5,,.520,.117,.092,.082,.230,.480,,.441,.391,.444,.438,.467,.372,,.333,.857,,.000,0,,.351,.545,,2,1,willima01
195,Metta World Peace,SF,29,HOU,13,488,.394,16.7,,.591,.256,.030,.059,.246,.409,,.475,.577,.167,.417,.420,.277,,.175,.565,,.015,3,,.169,.286,,2,0,artesro01
196,Antoine Wright,SF,24,DAL,10,167,.488,14.7,,.512,.326,.047,.023,.116,.488,,.591,.643,.500,.000,.600,.381,,.308,.750,,.000,0,,.571,.333,,0,0,wrighan01
197,Dorell Wright,SF,23,MIA,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,wrighdo01
198,Julian Wright,SF,21,NOH,4,32,.429,5.2,,1.000,.571,.143,.143,.143,.000,,.429,.250,.000,1.000,1.000,,,.667,,,.143,1,,,,,0,0,wrighju01
199,Thaddeus Young,PF,20,PHI,6,229,.443,11.1,,.829,.271,.257,.086,.214,.171,,.448,.737,.444,.167,.200,.417,,.423,1.000,,.014,1,,.250,.333,,0,0,youngth01
