,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
141,Nikola Mirotić,PF,27,MIL,14,298,.376,19.3,,.350,.188,.068,.051,.043,.650,,.537,.636,.250,.667,.400,.289,,.545,1.000,,.000,0,,.184,.429,,0,0,mirotni01
142,Donovan Mitchell,SG,22,UTA,5,193,.321,14.4,,.616,.205,.241,.125,.045,.384,,.362,.565,.148,.429,.400,.256,,.320,.818,,.036,3,,.093,.250,,1,0,mitchdo01
143,Greg Monroe,C,28,PHI,10,90,.400,6.1,,.900,.550,.250,.025,.075,.100,,.417,.455,.400,.000,.333,.250,,.600,1.000,,.000,0,,.500,.000,,0,0,monrogr01
144,Eric Moreland,PF,27,TOR,8,28,.500,4.5,,1.000,.500,.500,.000,.000,.000,,.500,1.000,.000,,,,,1.000,,,.000,0,,,,,0,0,moreler01
145,Marcus Morris,PF,29,BOS,9,254,.519,17.6,,.494,.177,.089,.089,.139,.506,,.590,.571,.429,.857,.545,.450,,.565,1.000,,.025,2,,.250,.600,,0,0,morrima03
146,Markieff Morris,PF,29,OKC,5,59,.313,14.6,,.563,.250,.125,.125,.063,.438,,.333,.250,.500,.500,.000,.286,,.667,1.000,,.063,1,,.286,.000,,0,0,morrima02
147,Monte Morris,PG,23,DEN,14,224,.384,11.3,,.849,.209,.256,.267,.116,.151,,.452,.444,.500,.435,.400,.000,,.455,,,.000,0,,.308,.000,,0,0,morrimo01
148,Donatas Motiejūnas,PF,28,SAS,5,19,.600,5.9,,.900,.400,.500,.000,.000,.100,,.667,.750,.600,,,.000,,.833,,,.100,1,,.000,,,0,0,motiedo01
149,Jamal Murray,PG,21,DEN,14,508,.425,14.5,,.671,.187,.167,.206,.111,.329,,.467,.660,.310,.481,.357,.337,,.494,.500,,.020,4,,.120,.400,,0,0,murraja01
150,Džanan Musa,SG,19,BRK,2,15,.667,9.2,,.667,.667,.000,.000,.000,.333,,1.000,1.000,,,,.000,,.500,,,.000,0,,.000,,,0,0,musadz01
151,Abdel Nader,SF,25,OKC,3,5,.500,3.2,,1.000,.500,.500,.000,.000,.000,,.500,1.000,.000,,,,,.000,,,.000,0,,,,,0,0,naderab01
152,Shabazz Napier,PG,27,BRK,3,28,.636,16.2,,.545,.364,.000,.000,.182,.455,,.667,.500,,,1.000,.600,,.000,.000,,.000,0,,.000,,,0,0,napiesh01
153,Raul Neto,PG,26,UTA,3,20,.167,9.5,,.833,.333,.333,.167,.000,.167,,.200,.500,.000,.000,,.000,,1.000,,,.000,0,,1.000,.000,,0,0,netora01
154,Georges Niang,PF,25,UTA,5,55,.409,16.5,,.409,.182,.227,.000,.000,.591,,.556,1.000,.200,,,.308,,.600,1.000,,.000,0,,.385,.000,,0,0,niangge01
155,Nerlens Noel,C,24,OKC,5,60,.600,4.2,,1.000,.550,.350,.100,.000,.000,,.600,.545,.714,.500,,,,.750,,,.200,4,,,,,0,0,noelne01
156,Royce O'Neale,SF,25,UTA,5,137,.467,14.7,,.489,.333,.133,.000,.022,.511,,.591,.533,.833,,.000,.348,,.769,.875,,.067,3,,.478,.364,,0,0,onealro01
157,Kyle O'Quinn,C,28,IND,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,oquinky01
158,Semi Ojeleye,PF,24,BOS,6,34,.444,19.2,,.444,.333,.000,.111,.000,.556,,.250,.333,,.000,,.600,,.000,1.000,,.000,0,,.600,.667,,1,0,ojelese01
159,Zaza Pachulia,C,34,DET,2,22,.333,14.2,,1.000,.000,.167,.500,.333,.000,,.333,,.000,.667,.000,,,1.000,,,.000,0,,,,,0,0,pachuza01
160,Chris Paul,PG,33,HOU,11,397,.446,17.0,,.574,.115,.182,.196,.081,.426,,.576,.588,.556,.621,.500,.270,,.122,.059,,.007,1,,.127,.125,,3,0,paulch01
161,Theo Pinson,SG,23,BRK,3,22,.375,23.5,,.125,.000,.125,.000,.000,.875,,.000,,.000,,,.429,,,.000,,.000,0,,.000,,,0,0,pinsoth01
162,Mason Plumlee,C,28,DEN,14,218,.511,5.0,,.979,.532,.319,.064,.064,.021,,.522,.640,.467,.333,.000,.000,,.458,,,.234,11,,.000,,,0,0,plumlma01
163,Jakob Poeltl,C,23,SAS,7,177,.639,5.3,,.972,.556,.389,.028,.000,.028,,.657,.650,.714,.000,,.000,,.739,,,.028,1,,.000,,,1,0,poeltja01
164,Quincy Pondexter,SF,30,SAS,5,12,.000,16.4,,.500,.000,.500,.000,.000,.500,,.000,,.000,,,.000,,,,,.000,0,,.000,,,0,0,pondequ01
165,Norman Powell,SG,25,TOR,23,366,.444,15.8,,.508,.310,.079,.016,.103,.492,,.500,.667,.200,.500,.231,.387,,.688,.833,,.071,9,,.355,.455,,1,0,powelno01
166,JJ Redick,SG,34,PHI,12,376,.435,22.6,,.298,.032,.016,.065,.185,.702,,.486,1.000,.000,.375,.478,.414,,.944,.889,,.000,0,,.207,.500,,0,0,redicjj01
167,Austin Rivers,SG,26,HOU,10,215,.435,16.6,,.435,.177,.210,.032,.016,.565,,.407,.455,.462,.000,.000,.457,,.455,.688,,.016,1,,.143,.600,,0,0,riverau01
168,Glenn Robinson III,SF,25,DET,3,36,.267,19.0,,.467,.200,.133,.067,.067,.533,,.429,.667,.000,1.000,.000,.125,,.333,1.000,,.133,2,,.250,.000,,1,0,robingl02
169,Jerome Robinson,SG,21,LAC,5,46,.357,16.2,,.571,.214,.143,.071,.143,.429,,.250,.667,.000,.000,.000,.500,,.500,1.000,,.071,1,,.167,1.000,,0,0,robinje01
170,Terrence Ross,SG,27,ORL,5,146,.370,20.0,,.352,.167,.037,.074,.074,.648,,.421,.667,.500,.000,.250,.343,,.500,.750,,.019,1,,.086,.667,,0,0,rosste01
171,Terry Rozier,PG,24,BOS,9,162,.322,19.3,,.424,.153,.085,.085,.102,.576,,.440,.667,.000,.800,.167,.235,,.273,.750,,.017,1,,.206,.286,,1,0,roziete01
172,Ricky Rubio,PG,28,UTA,5,168,.424,13.1,,.697,.242,.197,.197,.061,.303,,.522,.625,.308,.615,.500,.200,,.458,1.000,,.000,0,,.450,.222,,1,0,rubiori01
173,D'Angelo Russell,PG,22,BRK,5,148,.359,14.9,,.641,.146,.175,.262,.058,.359,,.379,.467,.333,.333,.500,.324,,.160,.417,,.010,1,,.000,,,0,0,russeda01
174,Domantas Sabonis,C,22,IND,4,96,.414,12.0,,.862,.276,.172,.103,.310,.138,,.440,.750,.400,.333,.222,.250,,.545,1.000,,.000,0,,.250,.000,,0,0,sabondo01
175,Dennis Schröder,PG,25,OKC,5,151,.455,15.9,,.636,.200,.055,.182,.200,.364,,.543,.364,.667,.700,.545,.300,,.105,.833,,.000,0,,.100,.000,,0,0,schrode01
176,Mike Scott,PF,30,PHI,10,193,.447,20.1,,.277,.085,.106,.043,.043,.723,,.692,1.000,.600,.500,.500,.353,,.889,1.000,,.000,0,,.324,.364,,0,0,scottmi01
177,Thabo Sefolosha,SF,34,UTA,4,42,.143,18.4,,.429,.143,.071,.071,.143,.571,,.167,.500,.000,.000,.000,.125,,1.000,1.000,,.000,0,,.500,.250,,0,0,sefolth01
178,Landry Shamet,SG,21,LAC,6,174,.342,22.3,,.184,.053,.105,.026,.000,.816,,.429,.500,.250,1.000,,.323,,.667,1.000,,.026,1,,.129,.500,,0,0,shamela01
179,Iman Shumpert,SG,28,HOU,8,109,.385,23.2,,.154,.077,.000,.000,.077,.846,,.500,.500,,,.500,.364,,1.000,.875,,.000,0,,.227,.600,,0,0,shumpim01
180,Pascal Siakam,PF,24,TOR,24,891,.470,10.7,,.728,.313,.279,.084,.052,.272,,.541,.700,.421,.375,.500,.279,,.543,.966,,.065,22,,.644,.284,,0,0,siakapa01
181,Ben Simmons,PG,22,PHI,12,421,.621,2.9,,1.000,.698,.250,.052,.000,.000,,.621,.667,.483,.667,,,,.556,,,.138,15,,,,,0,0,simmobe01
182,Jonathon Simmons,SF,29,PHI,7,52,.333,14.9,,.667,.267,.133,.067,.200,.333,,.400,.500,.000,.000,.667,.200,,.250,1.000,,.000,0,,.500,.400,,1,0,simmojo02
183,Anfernee Simons,SG,19,POR,5,12,.000,12.3,,.714,.286,.286,.000,.143,.286,,.000,.000,.000,,.000,.000,,,,,.000,0,,.000,,,0,0,simonan01
184,Marcus Smart,SG,24,BOS,2,32,.091,28.7,,.000,.000,.000,.000,.000,1.000,,,,,,,.091,,,1.000,,.000,0,,.273,.000,,1,0,smartma01
185,Ish Smith,PG,30,DET,4,81,.263,13.6,,.816,.158,.158,.263,.237,.184,,.290,.167,.333,.300,.333,.143,,.000,1.000,,.000,0,,.143,.000,,0,0,smithis01
186,Zhaire Smith,SG,19,PHI,2,5,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,smithzh01
187,Tony Snell,SF,27,MIL,9,28,.333,11.8,,.667,.333,.167,.167,.000,.333,,.250,.500,.000,.000,,.500,,1.000,1.000,,.000,0,,.500,.000,,0,0,snellto01
188,Edmond Sumner,PG,23,IND,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,sumneed01
189,Jayson Tatum,SF,20,BOS,9,295,.438,13.1,,.723,.286,.134,.125,.179,.277,,.481,.594,.267,.286,.600,.323,,.590,1.000,,.089,10,,.226,.286,,0,0,tatumja01
190,Garrett Temple,SG,32,LAC,6,63,.273,20.4,,.364,.091,.091,.000,.182,.636,,.500,1.000,.000,,.500,.143,,1.000,1.000,,.000,0,,.429,.000,,0,0,templga01
191,Daniel Theis,C,26,BOS,7,42,.357,7.0,,.857,.643,.071,.071,.071,.143,,.417,.444,.000,.000,1.000,.000,,1.000,,,.286,3,,.500,.000,,0,0,theisda01
192,Khyri Thomas,SG,22,DET,3,15,.500,16.1,,.667,.167,.167,.167,.167,.333,,.625,1.000,.500,.000,1.000,.250,,.600,1.000,,.000,0,,.250,.000,,0,0,thomakh01
193,Klay Thompson,SG,28,GSW,21,818,.456,18.5,,.561,.100,.075,.169,.217,.439,,.465,.722,.481,.393,.397,.443,,.734,.886,,.017,6,,.177,.429,,1,0,thompkl01
194,Sindarius Thornwell,SG,24,LAC,4,12,.333,14.0,,.500,.333,.167,.000,.000,.500,,.333,.500,.000,,,.333,,1.000,.000,,.167,1,,.333,.000,,0,0,thornsi01
195,P.J. Tucker,PF,33,HOU,11,426,.455,17.1,,.352,.182,.125,.034,.011,.648,,.452,.625,.182,.667,.000,.456,,.643,1.000,,.023,2,,.807,.457,,0,0,tuckepj01
196,Evan Turner,PG,30,POR,16,245,.326,7.6,,.978,.348,.217,.370,.043,.022,,.311,.438,.100,.353,.000,1.000,,.643,1.000,,.000,0,,1.000,1.000,,0,0,turneev01
197,Myles Turner,C,22,IND,4,126,.400,16.8,,.600,.257,.029,.000,.314,.400,,.524,.667,.000,,.455,.214,,.909,1.000,,.086,3,,.143,.500,,0,0,turnemy01
198,Ekpe Udoh,C,31,UTA,2,6,.000,11.1,,1.000,.000,.000,1.000,.000,.000,,.000,,,.000,,,,,,,.000,0,,,,,0,0,udohek01
199,Jarred Vanderbilt,PF,19,DEN,3,5,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,vandeja01
200,Fred VanVleet,PG,24,TOR,24,592,.392,19.6,,.410,.139,.078,.048,.145,.590,,.397,.565,.308,.000,.417,.388,,.370,.842,,.000,0,,.153,.333,,0,0,vanvlfr01
201,Nikola Vučević,C,28,ORL,5,147,.362,11.7,,.776,.276,.259,.138,.103,.224,,.400,.500,.333,.500,.167,.231,,.778,1.000,,.121,5,,.000,,,0,0,vucevni01
202,Lonnie Walker IV,SG,20,SAS,6,21,.375,12.8,,.875,.000,.500,.250,.125,.125,,.429,,.500,.500,.000,.000,,.333,,,.000,0,,.000,,,0,0,walkelo01
203,Tyrone Wallace,PG,24,LAC,2,11,.250,8.4,,1.000,.250,.250,.500,.000,.000,,.250,1.000,.000,.000,,,,.000,,,.000,0,,,,,0,0,wallaty01
204,Brad Wanamaker,PG,29,BOS,4,17,.429,15.0,,.857,.143,.143,.143,.429,.143,,.333,1.000,.000,.000,.333,1.000,,.000,1.000,,.000,0,,.000,,,0,0,wanambr01
205,Russell Westbrook,PG,30,OKC,5,197,.360,13.1,,.694,.333,.099,.108,.153,.306,,.377,.459,.455,.167,.294,.324,,.138,.909,,.000,0,,.147,.400,,0,0,westbru01
206,Derrick White,PG,24,SAS,7,191,.547,11.2,,.773,.280,.280,.120,.093,.227,,.621,.714,.524,.556,.714,.294,,.389,.600,,.040,3,,.176,.000,,1,0,whitede01
207,Lou Williams,SG,32,LAC,6,176,.433,12.5,,.827,.221,.240,.154,.212,.173,,.453,.478,.480,.438,.409,.333,,.205,.667,,.000,0,,.111,1.000,,0,0,willilo02
208,Robert Williams,C,21,BOS,3,13,.500,2.4,,1.000,.500,.500,.000,.000,.000,,.500,1.000,.000,,,,,1.000,,,.500,1,,,,,0,0,williro04
209,D.J. Wilson,PF,22,MIL,8,43,.500,11.4,,.688,.313,.188,.188,.000,.313,,.636,1.000,.667,.000,,.200,,.857,1.000,,.125,1,,.800,.250,,0,0,wilsodj01
210,Guerschon Yabusele,PF,23,BOS,4,14,.500,8.0,,.750,.750,.000,.000,.000,.250,,.667,.667,,,,.000,,.500,,,.250,1,,.000,,,0,0,yabusgu01
211,Thaddeus Young,PF,30,IND,4,130,.429,8.1,,.810,.476,.262,.024,.048,.190,,.471,.550,.364,.000,.500,.250,,.688,1.000,,.119,5,,.750,.333,,0,0,youngth01
212,Ivica Zubac,C,21,LAC,4,39,.500,4.5,,1.000,.556,.278,.167,.000,.000,,.500,.600,.400,.333,,,,.444,,,.000,0,,,,,0,0,zubaciv01
