,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
144,Gary Payton*,PG,38,MIA,2,32,.000,15.8,,.667,.000,.333,.333,.000,.333,,.000,,.000,.000,,.000,,,,,.000,0,,1.000,.000,,0,0,paytoga01
145,Morris Peterson,SF,29,TOR,6,183,.517,17.7,,.586,.172,.034,.034,.345,.414,,.529,.600,.000,1.000,.500,.500,,.778,1.000,,.034,1,,.333,.750,,0,0,petermo01
146,Eric Piatkowski,SG,36,PHO,1,3,1.000,0.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.000,,,.000,0,,,,,0,0,piatker01
147,Mickaël Piétrus,SF,24,GSW,11,209,.347,16.0,,.449,.286,.020,.020,.122,.551,,.455,.571,1.000,.000,.167,.259,,.800,1.000,,.082,4,,.778,.190,,0,0,pietrmi01
148,Scot Pollard,C,31,CLE,3,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,pollasc01
149,James Posey,SF,30,MIA,4,139,.385,20.7,,.269,.115,.038,.000,.115,.731,,.571,1.000,.000,,.333,.316,,.250,1.000,,.000,0,,.474,.222,,0,0,poseyja01
150,Josh Powell,PF,24,GSW,4,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,poweljo01
151,Tayshaun Prince,SF,26,DET,16,665,.415,12.1,,.780,.305,.140,.120,.215,.220,,.417,.557,.321,.292,.349,.409,,.554,1.000,,.075,15,,.500,.409,,0,0,princta01
152,JJ Redick,PG,22,ORL,1,11,.500,23.1,,.500,.000,.000,.000,.500,.500,,.000,,,,.000,1.000,,,.000,,.000,0,,.000,,,0,0,redicjj01
153,Jason Richardson,SG,26,GSW,11,428,.476,16.5,,.518,.206,.047,.112,.153,.482,,.591,.714,.500,.579,.462,.354,,.269,.931,,.029,5,,.317,.385,,0,0,richaja01
154,Bernard Robinson,SF,26,NJN,1,6,.000,18.4,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,robinbe01
155,Clifford Robinson,C,40,NJN,4,20,.167,20.5,,.667,.000,.000,.000,.667,.333,,.000,,,,.000,.500,,,1.000,,.000,0,,.500,1.000,,0,0,robincl02
156,Jalen Rose,SF,34,PHO,1,9,.250,19.1,,.750,.000,.000,.250,.500,.250,,.333,,,.000,.500,.000,,1.000,,,.000,0,,1.000,.000,,0,0,roseja01
157,Michael Ruffin,PF,30,WAS,4,28,.333,13.6,,.667,.667,.000,.000,.000,.333,,.500,.500,,,,.000,,.000,,,.000,0,,.000,,,0,0,ruffimi01
158,Thabo Sefolosha,SG,22,CHI,9,99,.385,17.6,,.692,.115,.000,.154,.423,.308,,.389,.333,,.750,.273,.375,,.429,1.000,,.000,0,,.500,.500,,0,0,sefolth01
159,J.R. Smith,SG,21,DEN,4,47,.273,14.5,,.455,.409,.000,.000,.045,.545,,.600,.667,,,.000,.000,,.333,,,.136,3,,.167,.000,,0,0,smithjr01
160,Eric Snow,PG,33,CLE,19,244,.316,12.0,,.921,.342,.132,.211,.237,.079,,.343,.308,.200,.250,.556,.000,,.667,,,.000,0,,.000,,,1,0,snower01
161,Kirk Snyder,SF,23,HOU,3,9,.333,16.5,,.333,.333,.000,.000,.000,.667,,1.000,1.000,,,,.000,,1.000,,,.000,0,,.500,.000,,0,0,snydeki01
162,Darius Songaila,PF,28,WAS,4,90,.488,9.4,,.951,.341,.244,.146,.220,.049,,.513,.643,.400,.500,.444,.000,,.550,,,.000,0,,.000,,,0,0,songada01
163,Vassilis Spanoulis,SG,24,HOU,1,3,.500,0.0,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,.000,,,.000,0,,,,,0,0,spanova01
164,Jerry Stackhouse,SF,32,DAL,6,169,.348,17.6,,.530,.136,.061,.136,.197,.470,,.343,.556,.500,.333,.154,.355,,.833,.818,,.045,3,,.516,.438,,0,0,stackje01
165,DeShawn Stevenson,SG,25,WAS,4,122,.196,15.0,,.587,.326,.022,.043,.196,.413,,.222,.400,.000,.000,.000,.158,,.333,1.000,,.022,0,,.368,.000,,0,0,stevede01
166,Amar'e Stoudemire,C,24,PHO,10,343,.523,6.8,,.983,.414,.293,.144,.132,.017,,.526,.653,.412,.560,.348,.333,,.689,1.000,,.161,26,,.333,1.000,,0,0,stoudam01
167,Mike Sweetney,C,24,CHI,1,3,.500,8.5,,1.000,.000,1.000,.000,.000,.000,,.500,,.500,,,,,1.000,,,.000,0,,,,,0,0,sweetmi01
168,Donell Taylor,SG,24,WAS,2,17,.167,13.4,,1.000,.167,.167,.167,.500,.000,,.167,1.000,.000,.000,.000,,,.000,,,.000,0,,,,,0,0,taylodo01
169,Jason Terry,SG,29,DAL,6,229,.424,15.3,,.652,.217,.098,.163,.174,.348,,.500,.600,.556,.333,.500,.281,,.267,.889,,.000,0,,.250,.250,,1,0,terryja01
170,Etan Thomas,C,28,WAS,4,84,.412,3.4,,1.000,.706,.235,.059,.000,.000,,.412,.500,.000,1.000,,,,1.000,,,.294,4,,,,,0,0,thomaet01
171,Kurt Thomas,C,34,PHO,11,212,.523,12.4,,1.000,.215,.062,.262,.462,.000,,.523,.571,.750,.529,.467,,,.912,,,.000,0,,,,,0,0,thomaku01
172,Tyrus Thomas,PF,20,CHI,10,122,.390,4.6,,1.000,.634,.146,.146,.073,.000,,.390,.538,.167,.167,.000,,,.688,,,.317,13,,,,,0,0,thomaty01
173,Jake Tsakalidis,C,27,HOU,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,tsakaja01
174,Ronny Turiaf,C,24,LAL,4,48,.357,8.3,,1.000,.286,.357,.143,.214,.000,,.357,.500,.200,.500,.333,,,.000,,,.143,2,,,,,0,0,turiaro01
175,Hedo Türkoğlu,SF,27,ORL,4,156,.500,14.3,,.820,.180,.040,.300,.300,.180,,.537,.778,.500,.200,.733,.333,,.318,1.000,,.020,1,,.444,.750,,0,0,turkohe01
176,Beno Udrih,PG,24,SAS,8,20,.000,12.6,,.667,.333,.167,.000,.167,.333,,.000,.000,.000,,.000,.000,,,,,.000,0,,.500,.000,,0,0,udrihbe01
177,Anderson Varejão,C,24,CLE,20,447,.511,6.7,,.956,.633,.211,.056,.056,.044,,.535,.561,.526,.600,.200,.000,,.652,,,.089,7,,.000,,,4,0,varejan01
178,Jacque Vaughn,PG,31,SAS,20,208,.400,15.1,,1.000,.100,.060,.200,.640,.000,,.400,.200,.000,.500,.438,,,.650,,,.000,0,,,,,0,0,vaughja01
179,Sasha Vujačić,SG,22,LAL,4,43,.556,17.8,,.556,.222,.000,.000,.333,.444,,.800,1.000,,,.667,.250,,.250,1.000,,.000,0,,.000,,,0,0,vujacsa01
180,Dwyane Wade*,SG,25,MIA,4,162,.429,12.2,,.940,.286,.119,.131,.405,.060,,.456,.542,.500,.636,.324,.000,,.056,,,.048,3,,.000,,,1,0,wadedw01
181,Antoine Walker,PF,30,MIA,4,92,.405,13.5,,.568,.324,.162,.027,.054,.432,,.333,.500,.167,.000,.000,.500,,.143,1.000,,.027,1,,.250,.250,,0,0,walkean02
182,Ben Wallace*,C,32,CHI,10,369,.566,4.0,,.981,.679,.208,.075,.019,.019,,.577,.694,.273,.500,.000,.000,,.633,,,.208,10,,.000,,,1,0,wallabe01
183,Rasheed Wallace,C,32,DET,16,573,.437,16.1,,.635,.157,.061,.279,.137,.365,,.488,.581,.583,.418,.481,.347,,.607,1.000,,.036,5,,.194,.357,,0,0,wallara01
184,Luke Walton,SF,26,LAL,5,128,.389,12.4,,.667,.333,.167,.111,.056,.333,,.375,.500,.333,.000,.500,.417,,.333,1.000,,.000,0,,.250,.667,,0,0,waltolu01
185,Chris Webber*,PF,33,DET,16,404,.524,6.5,,.992,.508,.167,.143,.175,.008,,.528,.641,.524,.500,.227,.000,,.636,,,.127,16,,.000,,,0,0,webbech01
186,Deron Williams,PG,22,UTA,17,657,.452,13.5,,.789,.263,.126,.093,.307,.211,,.484,.493,.471,.560,.458,.333,,.204,.895,,.007,2,,.070,.500,,2,0,willide01
187,Jason Williams,PG,31,MIA,4,112,.250,18.9,,.393,.143,.036,.071,.143,.607,,.182,.250,.000,.000,.250,.294,,.000,1.000,,.000,0,,.118,.500,,0,0,willija02
188,Marcus Williams,PG,21,NJN,12,78,.333,14.3,,.639,.222,.222,.000,.194,.361,,.478,.500,.500,,.429,.077,,.091,1.000,,.000,0,,.077,.000,,0,0,willima03
189,Shammond Williams,PG,31,LAL,4,80,.400,16.6,,.600,.250,.050,.000,.300,.400,,.500,.600,.000,,.500,.250,,.333,.500,,.000,0,,.125,.000,,0,0,willish01
190,Antoine Wright,SG,22,NJN,12,163,.472,13.2,,.833,.333,.111,.083,.306,.167,,.467,.583,.500,.333,.364,.500,,.929,1.000,,.083,2,,.500,1.000,,2,0,wrighan01
191,Dorell Wright,SF,21,MIA,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,wrighdo01
