,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
142,Shake Milton,SG,23,PHI,4,126,.477,18.6,,.432,.114,.091,.159,.068,.568,,.579,1.000,.500,.286,.667,.400,,.273,.900,,.000,0,,.160,1.000,,0,0,miltosh01
143,Donovan Mitchell,SG,23,UTA,7,264,.529,15.0,,.592,.229,.166,.102,.096,.408,,.538,.778,.308,.688,.200,.516,,.160,.364,,.032,5,,.094,.500,,0,0,mitchdo01
144,Juwan Morgan,PF,22,UTA,7,86,.250,19.9,,.167,.167,.000,.000,.000,.833,,.500,.500,,,,.200,,1.000,1.000,,.083,1,,.800,.250,,0,0,morgaju01
145,Marcus Morris,PF,30,LAC,13,388,.505,19.0,,.468,.063,.081,.144,.180,.532,,.538,.714,.667,.563,.400,.475,,.250,1.000,,.000,0,,.339,.600,,0,0,morrima03
146,Markieff Morris,PF,30,LAL,21,385,.449,19.0,,.296,.153,.102,.020,.020,.704,,.517,.667,.400,.500,.000,.420,,.867,1.000,,.061,5,,.377,.423,,0,0,morrima02
147,Monte Morris,PG,24,DEN,19,406,.496,14.3,,.699,.248,.113,.150,.188,.301,,.581,.667,.667,.500,.480,.300,,.407,.833,,.000,0,,.450,.389,,0,0,morrimo01
148,Emmanuel Mudiay,PG,23,UTA,3,34,.357,9.6,,.786,.357,.357,.071,.000,.214,,.273,.400,.200,.000,,.667,,.333,1.000,,.000,0,,.000,,,0,0,mudiaem01
149,Jamal Murray,PG,22,DEN,19,753,.505,16.1,,.628,.204,.111,.158,.155,.372,,.537,.720,.390,.483,.456,.453,,.258,.484,,.011,3,,.036,.600,,4,0,murraja01
150,Džanan Musa,SF,20,BRK,3,39,.182,16.4,,.455,.273,.091,.091,.000,.545,,.400,.333,1.000,.000,,.000,,1.000,,,.000,0,,.167,.000,,0,0,musadz01
151,Mike Muscala,C,28,OKC,2,20,.500,13.4,,.500,.000,.500,.000,.000,.500,,.000,,.000,,,1.000,,,1.000,,.000,0,,1.000,1.000,,0,0,muscami01
152,Abdel Nader,SF,26,OKC,3,25,.143,21.1,,.286,.000,.143,.143,.000,.714,,.000,,.000,.000,,.200,,,1.000,,.000,0,,.000,,,0,0,naderab01
153,Raul Neto,PG,27,PHI,2,26,.333,17.2,,.444,.111,.222,.000,.111,.556,,.250,1.000,.000,,.000,.400,,.000,1.000,,.000,0,,.200,1.000,,0,0,netora01
154,Georges Niang,PF,26,UTA,7,114,.500,18.6,,.341,.068,.159,.114,.000,.659,,.667,.667,.571,.800,,.414,,.900,1.000,,.023,1,,.586,.471,,0,0,niangge01
155,Joakim Noah,C,34,LAC,2,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,noahjo01
156,Nerlens Noel,C,25,OKC,7,97,.471,8.5,,.941,.647,.059,.235,.000,.059,,.500,.636,1.000,.000,,.000,,.750,,,.235,4,,.000,,,1,0,noelne01
157,Kendrick Nunn,PG,24,MIA,15,239,.391,16.5,,.533,.163,.152,.141,.076,.467,,.490,.800,.286,.308,.571,.279,,.708,.833,,.011,1,,.163,.286,,0,0,nunnke01
158,Jusuf Nurkić,C,25,POR,5,161,.439,8.5,,.807,.456,.281,.053,.018,.193,,.478,.731,.188,.000,.000,.273,,.455,1.000,,.158,8,,.000,,,0,0,nurkiju01
159,Royce O'Neale,SF,26,UTA,7,249,.406,18.3,,.313,.156,.156,.000,.000,.688,,.300,.400,.200,,,.455,,.333,1.000,,.000,0,,.273,.500,,0,0,onealro01
160,Kyle O'Quinn,C,29,PHI,1,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,oquinky01
161,Semi Ojeleye,PF,25,BOS,13,122,.250,20.8,,.179,.143,.036,.000,.000,.821,,.400,.500,.000,,,.217,,1.000,1.000,,.036,1,,.522,.250,,0,0,ojelese01
162,Victor Oladipo,SG,27,IND,4,123,.393,18.3,,.411,.196,.071,.054,.089,.589,,.435,.545,.500,.667,.000,.364,,.500,.667,,.018,0,,.152,.200,,0,0,oladivi01
163,Kelly Olynyk,C,28,MIA,17,258,.474,15.8,,.484,.221,.211,.021,.032,.516,,.609,.810,.550,.000,.000,.347,,.643,.941,,.011,1,,.184,.000,,0,0,olynyke01
164,Miye Oni,SF,22,UTA,2,14,.500,17.0,,.333,.167,.167,.000,.000,.667,,1.000,1.000,1.000,,,.250,,.500,1.000,,.000,0,,.250,.000,,0,0,onimi01
165,Patrick Patterson,PF,30,LAC,2,10,1.000,23.7,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,.333,1.000,,0,0,pattepa01
166,Chris Paul,PG,34,OKC,7,261,.491,17.3,,.616,.098,.161,.143,.214,.384,,.565,.818,.500,.500,.542,.372,,.128,.375,,.000,0,,.093,.500,,1,0,paulch01
167,Norvel Pelle,C,26,PHI,1,7,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,pelleno01
168,Mason Plumlee,C,29,DEN,19,206,.487,2.3,,.974,.846,.128,.000,.000,.026,,.500,.576,.000,,,.000,,.684,,,.410,14,,.000,,,0,0,plumlma01
169,Vincent Poirier,C,26,BOS,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,poirivi01
170,Michael Porter Jr.,SF,21,DEN,19,451,.476,16.7,,.457,.238,.104,.037,.079,.543,,.587,.795,.353,.333,.385,.382,,.591,.853,,.085,12,,.247,.364,,0,0,portemi01
171,Kristaps Porziņģis,C,24,DAL,3,94,.525,17.1,,.575,.175,.075,.175,.150,.425,,.522,.857,.000,.286,.667,.529,,.833,1.000,,.125,5,,.059,.000,,0,0,porzikr01
172,Norman Powell,SG,26,TOR,11,273,.490,15.6,,.500,.288,.135,.038,.038,.500,,.558,.733,.286,.500,.250,.423,,.655,.864,,.077,8,,.192,.600,,0,0,powelno01
173,Josh Reaves,SF,22,DAL,2,9,.333,13.8,,.667,.333,.000,.333,.000,.333,,.500,1.000,,.000,,.000,,.000,,,.000,0,,1.000,.000,,0,0,reavejo02
174,Josh Richardson,SG,26,PHI,4,144,.357,17.5,,.500,.107,.196,.107,.089,.500,,.357,.667,.273,.333,.200,.357,,.500,.900,,.018,1,,.107,.333,,0,0,richajo01
175,Austin Rivers,SG,27,HOU,12,211,.311,15.9,,.426,.213,.180,.033,.000,.574,,.385,.462,.364,.000,,.257,,.300,.667,,.033,1,,.400,.357,,0,0,riverau01
176,Andre Roberson,SF,28,OKC,1,3,.000,25.3,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,roberan03
177,Duncan Robinson,SG,25,MIA,21,600,.426,23.6,,.114,.057,.028,.011,.017,.886,,.650,.900,.400,.000,.667,.397,,.769,.984,,.000,0,,.212,.424,,1,0,robindu01
178,Rajon Rondo,PG,33,LAL,16,395,.455,13.8,,.587,.289,.174,.050,.074,.413,,.493,.486,.524,.333,.556,.400,,.200,.700,,.000,0,,.180,.333,,0,0,rondora01
179,Terrence Ross,SG,28,ORL,5,135,.469,18.6,,.531,.078,.063,.203,.188,.469,,.588,1.000,.750,.538,.417,.333,,.750,.800,,.016,1,,.033,1.000,,0,0,rosste01
180,JaKarr Sampson,PF,26,IND,4,50,.625,10.5,,1.000,.313,.188,.125,.375,.000,,.625,.800,.333,.500,.667,,,.800,,,.063,1,,,,,0,0,sampsja02
181,Dennis Schröder,PG,26,OKC,7,227,.404,15.0,,.587,.202,.220,.092,.073,.413,,.484,.636,.417,.500,.250,.289,,.194,.846,,.000,0,,.111,.600,,0,0,schrode01
182,Mike Scott,PF,31,PHI,4,20,.200,16.3,,.600,.200,.200,.000,.200,.400,,.333,1.000,.000,,.000,.000,,1.000,,,.000,0,,.000,,,0,0,scottmi01
183,Landry Shamet,SG,22,LAC,13,243,.407,19.2,,.288,.169,.068,.017,.034,.712,,.529,.700,.250,1.000,.000,.357,,.889,1.000,,.051,2,,.381,.438,,0,0,shamela01
184,Pascal Siakam,PF,25,TOR,11,418,.396,12.9,,.709,.198,.291,.143,.077,.291,,.481,.694,.434,.308,.429,.189,,.468,.900,,.027,5,,.226,.417,,0,0,siakapa01
185,Anfernee Simons,SG,20,POR,4,82,.308,17.7,,.462,.192,.077,.038,.154,.538,,.167,.000,.000,1.000,.250,.429,,.500,.333,,.000,0,,.214,.667,,0,0,simonan01
186,Marcus Smart,SG,25,BOS,17,648,.394,18.9,,.379,.111,.121,.116,.030,.621,,.493,.727,.458,.348,.333,.333,,.378,.829,,.015,2,,.252,.452,,1,0,smartma01
187,J.R. Smith,SG,34,LAL,10,75,.269,22.1,,.154,.038,.038,.077,.000,.846,,.250,1.000,.000,.000,,.273,,.000,.833,,.000,0,,.500,.455,,0,0,smithjr01
188,Edmond Sumner,SG,24,IND,3,41,.286,13.7,,.571,.143,.286,.143,.000,.429,,.500,1.000,.500,.000,,.000,,.500,,,.000,0,,.667,.000,,0,0,sumneed01
189,Jayson Tatum,PF,21,BOS,17,690,.434,15.0,,.623,.219,.162,.162,.081,.377,,.471,.589,.389,.519,.222,.373,,.378,.638,,.042,11,,.071,.333,,1,0,tatumja01
190,Garrett Temple,SG,33,BRK,4,137,.347,20.1,,.265,.102,.041,.102,.020,.735,,.615,1.000,.000,.600,.000,.250,,.500,.889,,.000,0,,.500,.222,,0,0,templga01
191,Daniel Theis,C,27,BOS,17,482,.521,8.9,,.778,.530,.120,.094,.034,.222,,.626,.726,.429,.545,.000,.154,,.789,1.000,,.274,27,,.192,.200,,0,0,theisda01
192,Lance Thomas,PF,31,BRK,3,17,.200,20.5,,.600,.000,.000,.000,.600,.400,,.333,,,,.333,.000,,.000,,,.000,0,,1.000,.000,,0,0,thomala01
193,Matt Thomas,SG,25,TOR,10,84,.619,21.2,,.429,.048,.048,.095,.238,.571,,.889,1.000,1.000,1.000,.800,.417,,1.000,1.000,,.000,0,,.250,.667,,0,0,thomama02
194,Matisse Thybulle,SG,22,PHI,4,75,.429,17.2,,.429,.286,.000,.143,.000,.571,,.667,1.000,,.000,,.250,,1.000,1.000,,.286,2,,.250,.000,,0,0,thybuma01
195,Gary Trent Jr.,SF,21,POR,5,153,.356,18.5,,.467,.133,.067,.133,.133,.533,,.286,.333,.333,.500,.000,.417,,.167,.800,,.000,0,,.333,.500,,0,0,trentga02
196,P.J. Tucker,PF,34,HOU,12,414,.398,18.6,,.239,.136,.080,.023,.000,.761,,.476,.667,.143,.500,,.373,,.400,1.000,,.000,0,,.866,.379,,0,0,tuckepj01
197,Rayjon Tucker,SG,22,UTA,2,11,.400,22.0,,.400,.000,.000,.200,.200,.600,,.500,,,1.000,.000,.333,,.000,1.000,,.000,0,,.000,,,0,0,tuckera01
198,Myles Turner,C,23,IND,4,146,.568,11.3,,.682,.409,.136,.068,.068,.318,,.633,.778,.333,.667,.333,.429,,.684,1.000,,.091,4,,.214,1.000,,0,0,turnemy01
199,Fred VanVleet,SG,25,TOR,11,430,.400,18.4,,.421,.237,.084,.021,.079,.579,,.413,.556,.125,.000,.400,.391,,.212,.767,,.000,0,,.082,.333,,3,1,vanvlfr01
200,Gabe Vincent,PG,23,MIA,1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,vincega01
201,Noah Vonleh,C,24,DEN,1,3,.000,7.5,,1.000,.000,1.000,.000,.000,.000,,.000,,.000,,,,,,,,.000,0,,,,,0,0,vonleno01
202,Nikola Vučević,C,29,ORL,5,185,.505,16.7,,.604,.135,.162,.090,.216,.396,,.567,.867,.444,.600,.458,.409,,.579,1.000,,.018,2,,.000,,,0,0,vucevni01
203,Dion Waiters,SG,28,LAL,5,38,.333,19.4,,.667,.083,.000,.083,.500,.333,,.500,.000,,.000,.667,.000,,.000,,,.000,0,,.500,.000,,0,0,waitedi01
204,Kemba Walker,PG,29,BOS,17,628,.441,18.6,,.508,.137,.074,.121,.176,.492,,.569,.657,.474,.613,.511,.310,,.230,.564,,.000,0,,.071,.556,,1,0,walkeke02
205,Brad Wanamaker,PG,30,BOS,17,273,.483,15.3,,.550,.183,.217,.100,.050,.450,,.515,.818,.462,.333,.000,.444,,.588,.667,,.000,0,,.148,.250,,0,0,wanambr01
206,T.J. Warren,SF,26,IND,4,156,.471,14.3,,.721,.147,.235,.221,.118,.279,,.510,.700,.625,.400,.250,.368,,.600,.857,,.000,0,,.158,.333,,0,0,warretj01
207,Tremont Waters,PG,22,BOS,1,2,.000,24.2,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,watertr01
208,Paul Watson,SF,25,TOR,2,9,.500,2.8,,1.000,.500,.500,.000,.000,.000,,.500,1.000,.000,,,,,1.000,,,.500,1,,,,,0,0,watsopa01
209,Russell Westbrook,PG,31,HOU,8,262,.421,11.2,,.764,.336,.200,.100,.129,.236,,.477,.596,.393,.357,.389,.242,,.353,.625,,.021,2,,.242,.250,,0,0,westbru01
210,Hassan Whiteside,C,30,POR,5,106,.542,6.1,,.958,.500,.292,.083,.083,.042,,.522,.750,.286,.500,.000,1.000,,.667,1.000,,.167,4,,.000,,,0,0,whiteha01
211,Grant Williams,PF,21,BOS,17,170,.577,16.8,,.346,.231,.077,.038,.000,.654,,.556,.667,.500,.000,,.588,,.800,1.000,,.077,2,,.647,.636,,0,0,willigr01
212,Lou Williams,PG,33,LAC,13,341,.425,14.2,,.651,.192,.192,.219,.048,.349,,.526,.571,.536,.531,.286,.235,,.200,.500,,.014,1,,.333,.235,,0,0,willilo02
213,Marvin Williams,PF,33,MIL,10,179,.447,16.5,,.511,.149,.170,.106,.085,.489,,.458,.571,.375,.200,.750,.435,,.727,.900,,.000,0,,.478,.455,,0,0,willima02
214,Robert Williams,C,22,BOS,13,149,.742,3.6,,.968,.806,.097,.000,.065,.032,,.767,.840,.333,,.500,.000,,.652,,,.484,14,,1.000,.000,,0,0,williro04
215,Nigel Williams-Goss,PG,25,UTA,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,willini01
216,Delon Wright,PG,27,DAL,4,53,.600,7.9,,.800,.400,.400,.000,.000,.200,,.625,1.000,.250,,,.500,,.600,1.000,,.000,0,,.000,,,0,0,wrighde01
217,Ivica Zubac,C,22,LAC,13,320,.564,2.2,,1.000,.782,.192,.026,.000,.000,,.564,.607,.467,.000,,,,.795,,,.346,23,,,,,0,0,zubaciv01
