,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
141,Mike Muscala,C,25,ATL,6,81,.278,10.2,,.778,.444,.056,.222,.056,.222,,.357,.375,.000,.500,.000,.000,,1.000,,,.111,2,,.500,.000,,0,0,muscami01
142,Shabazz Napier,PG,25,POR,4,47,.421,18.3,,.421,.263,.000,.053,.105,.579,,.375,.400,,.000,.500,.455,,.000,.400,,.000,0,,.000,,,0,0,napiesh01
143,Raul Neto,PG,24,UTA,9,60,.615,14.1,,.538,.308,.077,.154,.000,.462,,.714,1.000,1.000,.000,,.500,,.600,1.000,,.000,0,,.333,.500,,0,0,netora01
144,Lucas Nogueira,C,24,TOR,3,7,.500,1.2,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,1.000,,,.000,0,,,,,0,0,noguelu01
145,Jusuf Nurkić,C,22,POR,1,17,.333,11.9,,.667,.333,.333,.000,.000,.333,,.500,.000,1.000,,,.000,,.000,,,.000,0,,.000,,,0,0,nurkiju01
146,Daniel Ochefu,C,23,WAS,4,5,.000,22.0,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,ochefda01
147,Victor Oladipo,SG,24,OKC,5,181,.344,15.4,,.590,.230,.115,.066,.180,.410,,.417,.500,.143,.250,.545,.240,,.333,1.000,,.049,3,,.400,.200,,0,0,oladivi01
148,Kelly Olynyk,C,25,BOS,18,346,.512,12.5,,.624,.384,.128,.056,.056,.376,,.628,.750,.375,.429,.571,.319,,.735,1.000,,.016,2,,.128,.000,,0,0,olynyke01
149,Kelly Oubre Jr.,SF,21,WAS,12,184,.426,14.2,,.508,.344,.066,.066,.033,.492,,.484,.524,.250,.500,.500,.367,,.800,1.000,,.148,8,,.400,.417,,0,0,oubreke01
150,Zaza Pachulia,C,32,GSW,15,212,.533,6.6,,.983,.500,.183,.183,.117,.017,,.542,.800,.364,.273,.143,.000,,.813,,,.050,3,,1.000,.000,,0,0,pachuza01
151,Tony Parker*,PG,34,SAS,8,211,.526,12.6,,.804,.278,.165,.093,.268,.196,,.513,.630,.250,.556,.538,.579,,.150,1.000,,.000,0,,.842,.563,,0,0,parketo01
152,Patrick Patterson,PF,27,TOR,10,185,.278,19.9,,.278,.083,.056,.083,.056,.722,,.200,.333,.000,.333,.000,.308,,1.000,1.000,,.028,1,,.769,.300,,0,0,pattepa01
153,Chris Paul,PG,31,LAC,7,260,.496,15.8,,.719,.111,.170,.281,.156,.281,,.546,.867,.522,.526,.381,.368,,.019,.286,,.000,0,,.053,.000,,1,0,paulch01
154,Cameron Payne,PG,22,CHI,1,4,.500,21.8,,.500,.000,.000,.000,.500,.500,,.000,,,,.000,1.000,,,1.000,,.000,0,,1.000,1.000,,0,0,payneca01
155,Paul Pierce*,SF,39,LAC,7,101,.444,17.8,,.444,.111,.167,.167,.000,.556,,.500,1.000,.667,.000,,.400,,.750,1.000,,.000,0,,.000,,,0,0,piercpa01
156,Jakob Poeltl,C,21,TOR,6,26,.455,2.4,,1.000,.818,.182,.000,.000,.000,,.455,.556,.000,,,,,.200,,,.000,0,,,,,0,0,poeltja01
157,Otto Porter Jr.,SF,23,WAS,13,428,.532,15.0,,.642,.229,.110,.110,.193,.358,,.671,.800,.833,.500,.524,.282,,.617,1.000,,.028,3,,.385,.333,,0,0,porteot01
158,Bobby Portis,PF,21,CHI,6,121,.515,16.0,,.606,.152,.152,.091,.212,.394,,.550,.600,.600,.333,.571,.462,,.727,1.000,,.000,0,,.462,.500,,0,0,portibo01
159,Norman Powell,SG,23,TOR,9,227,.427,12.3,,.585,.415,.110,.012,.049,.415,,.417,.471,.333,.000,.250,.441,,.650,.933,,.085,5,,.500,.529,,0,0,powelno01
160,Taurean Prince,SF,22,ATL,6,187,.558,10.7,,.731,.346,.250,.019,.115,.269,,.658,.722,.615,1.000,.500,.286,,.760,1.000,,.077,4,,.429,.333,,0,0,princta02
161,Tim Quarterman,SG,22,POR,2,7,.500,25.5,,.000,.000,.000,.000,.000,1.000,,,,,,,.500,,,1.000,,.000,0,,.000,,,0,0,quartti01
162,Zach Randolph,PF,35,MEM,6,191,.422,9.9,,.916,.325,.277,.060,.253,.084,,.447,.630,.391,.600,.238,.143,,.471,1.000,,.012,1,,.286,.500,,0,0,randoza01
163,JJ Redick,SG,32,LAC,7,206,.380,17.6,,.480,.220,.060,.040,.160,.520,,.417,.727,.000,.500,.125,.346,,.700,1.000,,.000,0,,.115,.667,,0,0,redicjj01
164,Austin Rivers,SG,24,LAC,3,90,.346,15.5,,.500,.231,.154,.038,.077,.500,,.385,.500,.250,.000,.500,.308,,.200,.750,,.038,1,,.154,.500,,0,0,riverau01
165,Andre Roberson,SF,25,OKC,5,185,.522,10.3,,.630,.522,.087,.022,.000,.370,,.586,.708,.000,.000,,.412,,.647,1.000,,.022,1,,.412,.143,,0,0,roberan03
166,Glenn Robinson III,SF,23,IND,3,31,1.000,12.5,,.667,.167,.333,.000,.167,.333,,1.000,1.000,1.000,,1.000,1.000,,.500,1.000,,.000,0,,1.000,1.000,,0,0,robingl02
167,Rajon Rondo,PG,30,CHI,2,67,.423,8.6,,.769,.500,.269,.000,.000,.231,,.550,.615,.429,,,.000,,.182,,,.000,0,,.500,.000,,0,0,rondora01
168,Terry Rozier,PG,22,BOS,17,277,.402,15.4,,.537,.293,.098,.037,.110,.463,,.432,.500,.250,1.000,.222,.368,,.263,.929,,.024,2,,.316,.667,,1,0,roziete01
169,Domantas Sabonis,PF,20,OKC,2,6,.000,9.3,,.667,.667,.000,.000,.000,.333,,.000,.000,,,,.000,,,,,.000,0,,.000,,,0,0,sabondo01
170,Tomáš Satoranský,SG,25,WAS,10,36,.500,3.6,,1.000,.667,.167,.167,.000,.000,,.500,.500,1.000,.000,,,,.667,,,.167,1,,,,,0,0,satorto01
171,Dennis Schröder,PG,23,ATL,6,211,.455,13.9,,.636,.309,.082,.118,.127,.364,,.471,.588,.333,.462,.286,.425,,.182,.412,,.027,3,,.050,.500,,0,0,schrode01
172,Thabo Sefolosha,SF,32,ATL,4,9,.000,3.0,,1.000,.000,1.000,.000,.000,.000,,.000,,.000,,,,,,,,.000,0,,,,,0,0,sefolth01
173,Wayne Selden,SG,22,MEM,6,106,.346,12.4,,.577,.462,.038,.077,.000,.423,,.467,.333,1.000,1.000,,.182,,.571,1.000,,.077,2,,.364,.500,,0,0,seldewa01
174,Kevin Séraphin,PF,27,IND,4,59,.462,6.8,,1.000,.346,.346,.192,.115,.000,,.462,.556,.333,.600,.333,,,.750,,,.077,2,,,,,0,0,serapke01
175,Iman Shumpert,SG,26,CLE,17,275,.417,16.5,,.567,.267,.033,.033,.233,.433,,.441,.438,.000,1.000,.429,.385,,.667,1.000,,.067,4,,.462,.417,,1,0,shumpim01
176,Pascal Siakam,PF,22,TOR,2,10,.000,5.3,,1.000,.500,.500,.000,.000,.000,,.000,.000,.000,,,,,,,,.000,0,,,,,0,0,siakapa01
177,Jonathon Simmons,SG,27,SAS,15,306,.456,12.4,,.728,.309,.110,.169,.140,.272,,.495,.548,.333,.391,.632,.351,,.531,.692,,.066,9,,.189,.286,,0,0,simmojo02
178,Kyle Singler,SF,28,OKC,1,10,.000,4.2,,1.000,.000,1.000,.000,.000,.000,,.000,,.000,,,,,,,,.000,0,,,,,0,0,singlky01
179,Marcus Smart,SG,22,BOS,18,538,.351,16.7,,.455,.231,.112,.037,.067,.545,,.295,.323,.400,.000,.222,.397,,.444,.862,,.007,1,,.260,.368,,1,0,smartma01
180,J.R. Smith,SG,31,CLE,18,487,.505,22.6,,.192,.071,.030,.040,.061,.808,,.526,.714,.000,.500,.500,.500,,.600,.925,,.020,2,,.375,.467,,0,0,smithjr01
181,Jason Smith,C,30,WAS,13,157,.487,12.0,,.744,.359,.103,.103,.179,.256,,.552,.714,.750,.000,.429,.300,,.813,1.000,,.128,5,,.600,.333,,0,0,smithja02
182,Tony Snell,SG,25,MIL,6,185,.500,20.4,,.295,.114,.045,.068,.068,.705,,.462,.600,1.000,.000,.333,.516,,.333,1.000,,.045,1,,.419,.538,,0,0,snellto01
183,Marreese Speights,C,29,LAC,7,98,.432,17.2,,.459,.216,.027,.162,.054,.541,,.529,.750,.000,.333,.500,.350,,.444,1.000,,.000,0,,.150,.333,,0,0,speigma01
184,Lance Stephenson,SG,26,IND,4,107,.509,15.6,,.660,.189,.189,.151,.132,.340,,.571,.800,.400,.625,.429,.389,,.250,.857,,.000,0,,.278,.200,,1,0,stephla01
185,Isaiah Taylor,PG,22,HOU,3,10,.000,13.9,,.500,.500,.000,.000,.000,.500,,.000,.000,,,,.000,,,,,.000,0,,.000,,,0,0,taylois01
186,Jeff Teague,PG,28,IND,4,142,.489,15.0,,.622,.133,.311,.133,.044,.378,,.464,.333,.500,.667,.000,.529,,.000,.333,,.000,0,,.059,1.000,,0,0,teaguje01
187,Mirza Teletović,PF,31,MIL,3,27,.167,21.0,,.333,.000,.167,.000,.167,.667,,.000,,.000,,.000,.250,,,1.000,,.000,0,,.250,.000,,0,0,teletmi01
188,Jason Terry,SG,39,MIL,6,68,.333,18.6,,.444,.167,.111,.111,.056,.556,,.500,.333,1.000,.500,.000,.200,,.500,1.000,,.000,0,,.400,.000,,0,0,terryja01
189,Isaiah Thomas,PG,27,BOS,15,521,.425,14.5,,.586,.303,.115,.092,.077,.414,,.490,.557,.333,.458,.500,.333,,.253,.611,,.000,0,,.074,.500,,0,0,thomais02
190,Klay Thompson,SG,26,GSW,17,596,.397,17.5,,.553,.143,.093,.122,.194,.447,,.405,.647,.182,.345,.370,.387,,.698,.878,,.017,4,,.245,.423,,0,0,thompkl01
191,Tristan Thompson,C,25,CLE,18,562,.587,2.6,,1.000,.696,.293,.011,.000,.000,,.587,.672,.370,1.000,,,,.667,,,.283,22,,,,,0,0,thomptr01
192,P.J. Tucker,SF,31,TOR,10,251,.367,18.0,,.429,.143,.143,.020,.122,.571,,.429,.429,.286,.000,.667,.321,,.778,1.000,,.000,0,,.607,.353,,0,0,tuckepj01
193,Evan Turner,SF,28,POR,4,124,.364,15.3,,.545,.182,.152,.182,.061,.455,,.389,.333,.400,.500,.000,.333,,.429,.800,,.030,1,,.600,.333,,0,0,turneev01
194,Myles Turner,C,20,IND,4,133,.432,10.8,,.864,.341,.182,.045,.295,.136,,.500,.467,.375,1.000,.538,.000,,.895,,,.091,4,,.000,,,0,0,turnemy01
195,Jonas Valančiūnas,C,24,TOR,10,226,.543,5.6,,.988,.358,.457,.123,.049,.012,,.550,.621,.595,.300,.250,.000,,.818,,,.099,6,,.000,,,0,0,valanjo01
196,Denzel Valentine,SG,23,CHI,4,22,.333,20.6,,.333,.167,.000,.000,.167,.667,,.500,1.000,,,.000,.250,,1.000,1.000,,.000,0,,.250,.000,,0,0,valende01
197,Fred VanVleet,PG,22,TOR,7,29,.667,14.5,,.444,.333,.111,.000,.000,.556,,1.000,1.000,1.000,,,.400,,.000,1.000,,.000,0,,.600,.333,,0,0,vanvlfr01
198,Rashad Vaughn,SG,20,MIL,3,10,.500,19.2,,.500,.000,.250,.000,.250,.500,,.000,,.000,,.000,1.000,,,1.000,,.000,0,,.000,,,0,0,vaughra01
199,Noah Vonleh,PF,21,POR,4,100,.444,5.3,,1.000,.667,.056,.056,.222,.000,,.444,.583,.000,1.000,.000,,,.375,,,.444,6,,,,,0,0,vonleno01
200,Dwyane Wade*,SG,35,CHI,6,190,.372,11.7,,.802,.279,.209,.174,.140,.198,,.377,.417,.389,.333,.333,.353,,.269,.667,,.000,0,,.118,.500,,0,0,wadedw01
201,John Wall,PG,26,WAS,13,507,.452,12.7,,.783,.349,.096,.132,.206,.217,,.482,.571,.407,.405,.414,.344,,.142,.667,,.025,7,,.066,.500,,3,0,walljo01
202,David West,C,36,GSW,17,221,.576,10.2,,.966,.288,.203,.153,.322,.034,,.579,.882,.417,.444,.474,.500,,.879,1.000,,.068,3,,1.000,.500,,0,0,westda01
203,Russell Westbrook,PG,28,OKC,5,194,.388,15.0,,.678,.257,.033,.178,.211,.322,,.447,.513,.400,.370,.438,.265,,.087,.231,,.007,0,,.020,.000,,0,0,westbru01
204,Deron Williams,PG,32,CLE,18,262,.438,17.4,,.516,.172,.094,.063,.188,.484,,.485,.818,.167,.000,.500,.387,,.438,.667,,.000,0,,.194,.500,,0,0,willide01
205,Derrick Williams,PF,25,CLE,8,38,.533,14.8,,.667,.267,.067,.067,.267,.333,,.500,.500,.000,.000,.750,.600,,.600,1.000,,.133,2,,.200,1.000,,0,0,willide02
206,Lou Williams,SG,30,HOU,11,272,.424,13.0,,.669,.254,.229,.102,.085,.331,,.481,.567,.444,.500,.300,.308,,.158,.583,,.008,1,,.179,.429,,0,0,willilo02
207,Troy Williams,SF,22,HOU,5,19,.000,14.6,,.444,.444,.000,.000,.000,.556,,.000,.000,,,,.000,,,,,.000,0,,.000,,,0,0,willitr02
208,Kyle Wiltjer,PF,24,HOU,1,5,1.000,25.3,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,.000,,,0,0,wiltjky01
209,Jeff Withey,C,26,UTA,3,21,.500,2.7,,1.000,.500,.500,.000,.000,.000,,.500,.500,.500,,,,,.000,,,.000,0,,,,,0,0,witheje01
210,Brandan Wright,PF,29,MEM,2,12,.400,8.8,,1.000,.200,.200,.600,.000,.000,,.400,.000,.000,.667,,,,1.000,,,.000,0,,,,,0,0,wrighbr03
211,Delon Wright,PG,24,TOR,9,92,.529,12.0,,.647,.471,.059,.000,.118,.353,,.636,.625,1.000,,.500,.333,,.000,.000,,.000,0,,.500,.000,,0,0,wrighde01
212,James Young,SG,21,BOS,10,39,.333,24.6,,.067,.000,.000,.000,.067,.933,,.000,,,,.000,.357,,,1.000,,.000,0,,.357,.400,,0,0,youngja01
213,Thaddeus Young,PF,28,IND,4,140,.538,5.9,,.897,.538,.282,.026,.051,.103,,.571,.571,.636,.000,.500,.250,,.850,1.000,,.051,1,,.750,.333,,0,0,youngth01
214,Tyler Zeller,C,27,BOS,11,78,.520,7.4,,1.000,.560,.120,.040,.280,.000,,.520,.714,.333,.000,.286,,,.692,,,.000,0,,,,,0,0,zellety01
215,Paul Zipser,SF,22,CHI,6,136,.455,17.7,,.515,.212,.061,.000,.242,.485,,.529,.714,.500,,.375,.375,,.667,1.000,,.000,0,,.375,.167,,0,0,zipsepa01
