,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
169,Danilo Gallinari,SF,29,LAC,21,671,,,64%,36%,,0.1,-0.3,16,4,12,0,34,2,96,3,15,gallida01
170,Langston Galloway,SG,26,DET,58,863,20%,80%,,,,4.2,5.5,9,3,16,2,13,3,144,1,8,gallola01
171,Marc Gasol,C,33,MEM,73,2408,,,,,100%,-6.6,-0.2,78,51,84,26,125,3,739,29,45,gasolma01
172,Pau Gasol*,C,37,SAS,77,1812,,,,,100%,1.3,-3.1,66,25,90,8,89,2,528,19,36,gasolpa01
173,Rudy Gay,PF,31,SAS,57,1231,,,14%,84%,1%,2.3,-0.9,43,16,58,10,72,3,174,14,25,gayru01
174,Paul George,SF,27,OKC,79,2891,,19%,81%,,,3.3,0.0,118,54,83,28,170,19,626,42,64,georgpa01
175,Marcus Georges-Hunt,SG,23,MIN,42,224,3%,42%,54%,1%,,-3.0,-5.9,0,2,15,1,7,2,18,1,3,georgma01
176,Jonathan Gibson,PG,30,BOS,4,40,63%,37%,,,,-2.6,-6.4,1,1,4,0,0,1,9,0,0,gibsojo01
177,Taj Gibson,PF,32,MIN,82,2726,,,18%,82%,,4.9,7.7,23,33,119,13,87,7,236,25,58,gibsota01
178,Manu Ginóbili*,SG,40,SAS,65,1299,,43%,55%,2%,,1.2,-2.6,76,21,39,3,45,15,373,13,25,ginobma01
179,Rudy Gobert,C,25,UTA,56,1816,,,,,100%,9.0,7.8,28,38,74,26,133,6,190,40,49,goberru01
180,Aaron Gordon,PF,22,ORL,58,1909,,,7%,91%,2%,-2.4,5.0,37,27,52,20,111,4,312,31,43,gordoaa01
181,Eric Gordon,SG,29,HOU,69,2154,58%,42%,,,,13.1,9.9,53,45,52,9,114,4,383,29,49,gordoer01
182,Marcin Gortat,C,33,WAS,82,2075,,,,1%,99%,2.2,3.0,35,12,80,30,74,6,361,16,53,gortama01
183,Treveon Graham,SG,24,CHO,63,1050,,29%,64%,7%,,-4.1,-5.8,8,3,50,4,25,13,139,5,13,grahatr01
184,Jerami Grant,PF,23,OKC,81,1647,,,17%,81%,2%,0.8,-4.2,14,22,87,10,124,16,153,28,46,grantje01
185,Jerian Grant,PG,25,CHI,74,1686,83%,17%,1%,,,-7.9,-0.5,58,15,55,8,90,10,824,30,17,grantje02
186,Josh Gray,PG,24,PHO,5,86,100%,,,,,-38.2,-29.2,5,1,5,0,5,0,30,1,6,grayjo01
187,Danny Green,SG,30,SAS,70,1791,,38%,58%,4%,,2.4,-1.0,49,14,67,3,25,7,247,4,17,greenda02
188,Draymond Green,PF,27,GSW,70,2287,,,2%,84%,14%,6.8,1.3,154,26,93,15,81,6,1167,16,33,greendr01
189,Gerald Green,SG,32,HOU,41,929,3%,61%,36%,,,3.9,-6.1,14,8,50,4,27,2,62,6,7,greenge01
190,JaMychal Green,PF,27,MEM,55,1542,,,22%,78%,1%,-8.5,-3.1,34,18,73,9,58,1,180,11,41,greenja01
191,Jeff Green,PF,31,CLE,78,1828,,,48%,50%,2%,4.0,5.6,18,23,74,18,115,12,242,19,40,greenje02
192,Blake Griffin,PF,28,TOT,58,1970,,,,89%,11%,1.6,2.0,95,32,47,15,133,15,807,31,46,griffbl01
192,Blake Griffin,PF,28,LAC,33,1139,,,,97%,3%,1.3,1.4,53,20,26,7,88,5,433,16,29,griffbl01
192,Blake Griffin,PF,28,DET,25,831,,,,78%,22%,2.0,2.7,42,12,21,8,45,10,374,15,17,griffbl01
193,Daniel Hamilton,SG,22,OKC,6,28,12%,38%,50%,,,-20.7,-24.1,2,0,1,0,0,0,17,0,1,hamilda02
194,Tim Hardaway Jr.,SG,25,NYK,57,1885,,84%,16%,,,-2.7,2.4,52,22,54,10,73,13,367,14,47,hardati02
195,James Harden,SG,28,HOU,72,2551,19%,75%,6%,,,10.5,5.3,188,87,66,29,285,10,1499,56,98,hardeja01
196,Maurice Harkless,SF,24,POR,59,1264,,1%,78%,21%,,0.3,-3.7,14,9,60,9,28,2,131,5,17,harklma01
197,Montrezl Harrell,C,24,LAC,76,1293,,,,32%,68%,2.6,3.4,22,25,86,8,112,2,170,40,41,harremo01
198,Devin Harris,PG,34,TOT,71,1340,56%,44%,,,,3.7,6.8,51,14,55,8,77,17,357,19,22,harride01
198,Devin Harris,PG,34,DAL,44,807,27%,73%,,,,6.6,12.7,32,9,34,7,51,14,201,12,16,harride01
198,Devin Harris,PG,34,DEN,27,533,100%,,,,,-0.7,-2.3,19,5,21,1,26,3,156,7,6,harride01
199,Gary Harris,SG,23,DEN,67,2304,9%,88%,3%,,,3.4,5.1,59,33,41,13,74,11,469,18,41,harriga01
200,Joe Harris,SG,26,BRK,78,1975,3%,64%,33%,,,-3.6,0.6,47,16,75,16,47,7,309,16,46,harrijo01
201,Tobias Harris,PF,25,TOT,80,2668,,,14%,86%,,-2.4,-3.6,47,24,87,16,109,1,472,29,67,harrito02
201,Tobias Harris,PF,25,DET,48,1563,,,19%,81%,,-1.8,-2.7,17,11,42,12,69,1,240,19,34,harrito02
201,Tobias Harris,PF,25,LAC,32,1105,,,7%,93%,,-3.1,-4.7,30,13,45,4,40,0,232,10,33,harrito02
202,Aaron Harrison,SG,23,DAL,9,233,38%,62%,1%,,,-14.9,-12.1,2,0,13,1,5,2,29,0,0,harriaa01
203,Andrew Harrison,PG,23,MEM,56,1326,68%,32%,1%,,,-7.7,-1.8,51,13,48,6,73,12,414,21,29,harrian01
204,Shaquille Harrison,PG,24,PHO,23,384,59%,41%,,,,5.8,17.1,16,5,23,0,21,3,134,6,18,harrish01
205,Josh Hart,SG,22,LAL,63,1461,1%,55%,42%,2%,,-2.3,-1.1,32,8,66,3,40,6,196,7,21,hartjo01
206,Udonis Haslem,C,37,MIA,14,72,,,,34%,66%,1.4,0.4,0,2,2,0,1,0,12,0,0,hasleud01
207,Nigel Hayes,SF,23,TOT,9,122,,,4%,83%,13%,2.5,8.9,1,1,5,0,2,0,17,1,0,hayesni01
207,Nigel Hayes,SF,23,LAL,2,11,,,42%,58%,,36.4,38.0,0,0,0,0,1,0,5,1,0,hayesni01
207,Nigel Hayes,SF,23,TOR,2,6,,,,100%,,27.3,19.3,0,1,0,0,0,0,0,0,0,hayesni01
207,Nigel Hayes,SF,23,SAC,5,105,,,,85%,15%,-2.5,5.3,1,0,5,0,1,0,12,0,0,hayesni01
208,Gordon Hayward,SF,27,BOS,1,5,,,100%,,,19.1,15.4,0,0,1,0,0,0,0,0,0,haywago01
209,Reggie Hearn,SG,26,DET,3,7,,12%,88%,,,-32.1,-31.9,0,0,0,0,0,0,0,0,0,hearnre01
210,Myke Henry,SF,25,MEM,20,378,2%,35%,57%,6%,,-5.0,1.7,15,3,12,0,5,0,51,2,7,henrymy01
211,John Henson,C,27,MIL,76,1970,,,,,100%,4.3,8.6,30,11,102,14,72,5,261,14,32,hensojo01
212,Juancho Hernangómez,PF,22,DEN,25,277,,,39%,50%,12%,-5.3,-7.1,5,1,14,1,5,1,31,2,4,hernaju01
213,Willy Hernangómez,C,23,TOT,48,495,,,,,100%,0.7,2.6,11,9,30,6,40,1,81,8,15,hernawi01
213,Willy Hernangómez,C,23,NYK,26,233,,,,,100%,-3.7,0.3,9,8,14,4,14,1,49,4,6,hernawi01
213,Willy Hernangómez,C,23,CHO,22,262,,,,,100%,4.6,4.7,2,1,16,2,26,0,32,4,9,hernawi01
214,Mario Hezonja,SF,22,ORL,75,1657,,,42%,58%,,-6.7,-2.9,34,34,78,6,47,4,243,9,32,hezonma01
215,Isaiah Hicks,PF,23,NYK,18,240,,,1%,94%,5%,-8.6,-5.0,5,2,23,6,9,2,42,0,9,hicksis01
216,Buddy Hield,SG,25,SAC,80,2024,3%,74%,24%,,,-4.1,7.2,53,47,59,10,26,5,359,8,54,hieldbu01
217,Nenê,C,35,HOU,52,758,,,,1%,100%,16.4,9.6,15,8,48,13,51,3,117,15,23,hilarne01
218,George Hill,PG,31,TOT,67,1812,68%,32%,,,,-3.9,0.2,44,23,54,9,42,12,446,9,17,hillge01
218,George Hill,PG,31,SAC,43,1143,57%,43%,,,,-11.6,-5.6,31,15,34,7,30,6,284,8,8,hillge01
218,George Hill,PG,31,CLE,24,669,87%,13%,,,,9.4,10.1,13,8,20,2,12,6,162,1,9,hillge01
219,Solomon Hill,SF,26,NOP,12,187,,,53%,48%,,-5.3,-7.5,5,2,16,1,2,2,53,0,3,hillso01
220,Darrun Hilliard,SG,24,SAS,14,95,,16%,74%,9%,,4.0,1.0,0,1,5,0,3,1,27,1,2,hillida01
221,Jrue Holiday,SG,27,NOP,81,2927,1%,40%,59%,,,5.2,12.8,133,51,93,7,89,10,1139,31,56,holidjr01
222,Justin Holiday,SG,28,CHI,72,2265,2%,93%,5%,1%,,-4.6,7.1,50,23,72,1,58,8,351,16,30,holidju01
223,John Holland,SF,29,CLE,24,174,,38%,27%,36%,,-6.6,-8.0,5,0,8,0,5,1,10,0,2,hollajo02
224,Rondae Hollis-Jefferson,SF,23,BRK,68,1920,,,52%,48%,,-3.7,0.5,49,46,70,20,163,17,439,48,59,holliro01
225,Richaun Holmes,C,24,PHI,48,746,,,,13%,88%,-0.9,-7.0,9,8,48,4,30,1,142,12,18,holmeri01
226,Rodney Hood,SG,25,TOT,60,1616,2%,51%,46%,1%,,-2.2,-7.9,29,23,50,7,53,7,235,13,20,hoodro01
226,Rodney Hood,SG,25,UTA,39,1084,1%,63%,37%,,,-4.0,-12.0,26,20,26,6,39,5,159,10,14,hoodro01
226,Rodney Hood,SG,25,CLE,21,532,4%,29%,64%,3%,,1.5,0.6,3,3,24,1,14,2,76,3,6,hoodro01
227,Scotty Hopson,SG,28,DAL,1,8,,92%,8%,,,-40.0,-36.6,1,0,0,0,1,0,3,0,0,hopsosc01
228,Al Horford,C,31,BOS,72,2277,,,,43%,57%,7.2,8.1,70,23,70,17,47,3,824,8,26,horfoal01
229,Danuel House Jr.,SG,24,PHO,23,403,,29%,71%,,,2.6,13.6,8,2,10,1,16,2,61,6,12,houseda01
230,Dwight Howard,C,32,CHO,81,2463,,,,1%,99%,1.4,3.3,34,48,103,57,253,2,250,63,79,howardw01
231,Josh Huestis,PF,26,OKC,69,982,,3%,90%,6%,,6.7,4.5,13,7,49,1,7,5,52,2,11,huestjo01
232,R.J. Hunter,SG,24,HOU,5,45,54%,46%,,,,4.5,-4.1,1,0,2,1,2,0,7,2,1,hunterj01
233,Vince Hunter,PF,23,MEM,4,7,,32%,37%,31%,,27.7,34.3,0,1,0,0,0,0,0,0,0,huntevi01
234,Serge Ibaka,PF,28,TOR,76,2093,,,,87%,13%,7.1,-1.9,22,25,96,22,58,1,152,15,29,ibakase01
235,Andre Iguodala,SF,34,GSW,64,1622,,14%,82%,4%,,8.1,3.0,41,18,48,1,39,5,484,12,12,iguodan01
236,Ersan İlyasova,PF,30,TOT,69,1729,,,,93%,7%,0.7,4.2,28,16,78,16,58,22,210,13,24,ilyaser01
236,Ersan İlyasova,PF,30,ATL,46,1175,,,,91%,9%,-3.1,4.0,14,10,40,11,42,14,121,10,19,ilyaser01
236,Ersan İlyasova,PF,30,PHI,23,554,,,,97%,3%,8.7,4.7,14,6,38,5,16,8,89,3,5,ilyaser01
237,Joe Ingles,SF,30,UTA,82,2578,,,54%,46%,,5.1,0.9,111,22,75,9,31,7,886,9,23,inglejo01
238,Andre Ingram,SG,32,LAL,2,64,,52%,48%,,,13.5,15.3,2,0,1,1,2,1,18,1,0,ingraan01
239,Brandon Ingram,SF,20,LAL,59,1975,,9%,86%,5%,,-3.0,-2.9,75,43,85,16,130,4,558,31,59,ingrabr01
240,Kyrie Irving,PG,25,BOS,60,1931,69%,29%,2%,,,5.3,3.2,76,40,52,11,103,4,739,25,47,irvinky01
241,Jonathan Isaac,PF,20,ORL,27,536,,,2%,98%,,-7.5,-2.9,7,12,31,1,8,1,44,3,5,isaacjo01
242,Wes Iwundu,SF,23,ORL,62,1020,,30%,64%,6%,,-5.0,-0.1,16,5,37,2,24,6,138,5,17,iwundwe01
243,Jarrett Jack,PG,34,NYK,62,1548,97%,3%,,,,-0.9,4.9,72,34,41,5,31,9,794,7,20,jackja01
244,Aaron Jackson,PG,31,HOU,1,35,100%,,,,,-17.3,-26.2,0,1,1,0,1,0,3,0,1,jacksaa01
245,Demetrius Jackson,PG,23,TOT,15,80,55%,44%,2%,,,-22.9,-31.1,6,3,4,0,1,0,21,0,3,jacksde01
245,Demetrius Jackson,PG,23,HOU,12,63,54%,44%,2%,,,-20.5,-29.6,6,2,3,0,0,0,12,0,2,jacksde01
245,Demetrius Jackson,PG,23,PHI,3,17,58%,42%,,,,-31.8,-36.7,0,1,1,0,1,0,9,0,1,jacksde01
246,Josh Jackson,SF,20,PHO,77,1959,,26%,70%,4%,,-12.4,-5.6,64,49,92,18,130,9,285,24,82,jacksjo02
247,Justin Jackson,SF,22,SAC,68,1506,,,61%,39%,,-7.9,-0.4,20,5,45,1,20,7,181,10,12,jacksju01
248,Reggie Jackson,PG,27,DET,45,1201,100%,,,,,1.3,2.1,54,28,25,6,56,8,582,11,26,jacksre01
249,LeBron James,PF,33,CLE,82,3026,,,10%,79%,12%,1.4,1.9,217,77,44,28,252,4,1836,85,68,jamesle01
250,Mike James,PG,27,TOT,36,687,96%,4%,,,,-3.0,7.9,30,14,22,2,36,5,303,6,22,jamesmi02
250,Mike James,PG,27,PHO,32,669,97%,4%,,,,-2.2,9.0,30,13,20,2,36,5,289,6,21,jamesmi02
250,Mike James,PG,27,NOP,4,18,84%,16%,,,,-34.6,-36.6,0,1,2,0,0,0,14,0,1,jamesmi02
251,Al Jefferson,C,33,IND,36,484,,,,,100%,-1.7,-3.8,9,7,43,1,23,0,68,12,19,jeffeal01
252,Richard Jefferson,SF,37,DEN,20,163,,3%,70%,27%,,-13.5,-15.4,5,0,6,0,4,0,39,1,1,jefferi01
253,Brandon Jennings,PG,28,MIL,14,205,100%,,,,,-13.7,-14.4,14,3,3,1,5,1,93,2,2,jennibr01
254,Jonas Jerebko,PF,30,UTA,74,1134,,,,94%,6%,3.2,-2.1,12,4,58,7,25,3,104,5,15,jerebjo01
255,Amir Johnson,C,30,PHI,74,1171,,,,2%,98%,1.0,-5.3,22,8,102,13,36,4,269,6,28,johnsam01
256,Brice Johnson,PF,23,TOT,18,98,,,,65%,35%,-7.2,-3.4,2,1,8,1,3,0,5,1,3,johnsbr02
256,Brice Johnson,PF,23,LAC,9,38,,,,80%,20%,39.2,39.3,2,0,4,1,1,0,2,0,0,johnsbr02
256,Brice Johnson,PF,23,MEM,9,60,,,,55%,45%,-36.5,-30.5,0,1,4,0,2,0,3,1,3,johnsbr02
257,Dakari Johnson,C,22,OKC,31,161,,,,,100%,10.2,7.2,1,0,14,2,6,2,21,0,4,johnsda04
258,James Johnson,PF,30,MIA,73,1943,,,1%,96%,4%,0.7,-0.6,73,40,97,19,77,1,706,29,27,johnsja01
259,Joe Johnson,SF,36,TOT,55,1205,,5%,56%,39%,,-3.6,-11.9,18,22,32,1,15,4,210,3,3,johnsjo02
259,Joe Johnson,SF,36,UTA,32,700,,,48%,52%,,-7.6,-15.0,12,14,18,0,7,3,113,1,1,johnsjo02
259,Joe Johnson,SF,36,HOU,23,505,1%,13%,67%,20%,,1.9,-7.7,6,8,14,1,8,1,97,2,2,johnsjo02
260,Omari Johnson,PF,28,MEM,4,75,,,,89%,12%,9.2,16.0,3,0,4,0,0,0,17,0,1,johnsom01
261,Stanley Johnson,SF,21,DET,69,1894,,1%,99%,,,-0.5,-0.7,38,15,75,13,64,4,277,8,36,johnsst04
262,Tyler Johnson,PG,25,MIA,72,2052,98%,2%,,,,2.1,2.4,50,16,88,7,51,13,410,14,39,johnsty01
263,Wesley Johnson,SF,30,LAC,74,1486,,1%,91%,8%,,-0.7,-1.7,31,13,86,3,27,3,147,5,9,johnswe01
264,Nikola Jokić,C,22,DEN,75,2443,,,,,100%,5.2,10.2,97,53,80,31,134,9,1065,43,44,jokicni01
265,Damian Jones,C,22,GSW,15,89,,,,,100%,-1.2,-7.6,0,1,7,2,3,1,4,1,3,jonesda03
266,Derrick Jones Jr.,SF,20,TOT,20,245,1%,18%,79%,2%,,-6.5,-6.4,4,0,13,2,12,2,19,2,4,jonesde02
266,Derrick Jones Jr.,SF,20,PHO,6,33,,58%,42%,,,-2.8,6.9,1,0,0,0,2,1,5,0,0,jonesde02
266,Derrick Jones Jr.,SF,20,MIA,14,212,2%,12%,84%,2%,,-7.0,-8.4,3,0,13,2,10,1,14,2,4,jonesde02
267,Jalen Jones,SF,24,TOT,16,181,,16%,66%,17%,1%,-8.9,-6.2,1,4,11,2,11,0,10,3,8,jonesja04
267,Jalen Jones,SF,24,NOP,4,19,,,,88%,12%,-18.3,-20.2,0,0,1,0,1,0,0,0,0,jonesja04
267,Jalen Jones,SF,24,DAL,12,162,,17%,74%,9%,,-7.8,-4.5,1,4,10,2,10,0,10,3,8,jonesja04
268,Tyus Jones,PG,21,MIN,82,1467,98%,2%,,,,6.4,6.1,33,11,52,10,37,11,544,10,18,jonesty01
269,DeAndre Jordan,C,29,LAC,77,2424,,,,,100%,-2.4,-6.9,70,26,90,23,113,2,270,29,32,jordade01
270,Cory Joseph,PG,26,IND,82,2210,62%,38%,,,,0.0,-3.5,50,18,68,4,29,18,609,6,27,josepco01
271,Frank Kaminsky,PF,24,CHO,79,1835,,,,71%,30%,-2.2,-4.4,27,15,61,10,96,3,307,24,39,kaminfr01
272,Luke Kennard,SG,21,DET,73,1463,,71%,29%,,,3.6,5.9,34,24,51,3,32,0,304,8,19,kennalu01
273,Michael Kidd-Gilchrist,SF,24,CHO,74,1850,,,95%,5%,,2.2,3.7,14,21,74,8,90,22,176,19,52,kiddgmi01
274,Sean Kilpatrick,SG,28,TOT,52,640,16%,53%,31%,,,-9.2,-5.8,16,12,21,4,32,2,116,7,16,kilpase01
274,Sean Kilpatrick,SG,28,BRK,16,183,46%,48%,6%,,,-11.1,-7.5,6,6,5,1,7,0,39,3,7,kilpase01
274,Sean Kilpatrick,SG,28,MIL,23,205,8%,69%,22%,1%,,-8.4,-8.8,4,3,11,1,10,0,38,2,1,kilpase01
274,Sean Kilpatrick,SG,28,LAC,4,38,,74%,25%,,,-2.1,-2.5,1,0,1,0,0,1,8,0,1,kilpase01
274,Sean Kilpatrick,SG,28,CHI,9,214,,39%,61%,,,-9.6,-2.0,5,3,4,2,15,1,31,2,7,kilpase01
275,Maxi Kleber,PF,26,DAL,72,1206,,,3%,69%,27%,-4.5,-1.4,18,5,63,3,28,4,132,6,15,klebima01
276,Furkan Korkmaz,SG,20,PHI,14,80,,13%,87%,,,-27.1,-32.5,0,1,7,0,1,0,8,0,1,korkmfu01
277,Luke Kornet,C,22,NYK,20,326,,,,20%,80%,-13.0,-9.9,7,5,16,0,6,3,60,3,3,kornelu01
278,Kyle Korver,SG,36,CLE,73,1574,7%,61%,32%,1%,,7.4,10.7,28,9,64,10,12,5,196,4,17,korveky01
279,Kosta Koufos,C,28,SAC,71,1391,,,,1%,99%,-8.6,-1.5,11,14,60,15,34,3,209,7,23,koufoko01
280,Kyle Kuzma,PF,22,LAL,77,2401,,,20%,79%,1%,-2.2,-1.8,50,40,80,19,92,6,331,19,54,kuzmaky01
281,Mindaugas Kuzminskas,SF,28,NYK,1,2,,,,100%,,0.0,3.9,0,0,0,0,0,0,0,0,1,kuzmimi01
282,Skal Labissière,PF,21,SAC,60,1240,,,,69%,31%,-5.1,3.8,22,26,65,10,59,3,177,19,21,labissk01
283,Jeremy Lamb,SG,25,CHO,80,1967,,87%,13%,,,1.2,1.9,45,28,64,7,99,5,444,32,33,lambje01
284,Shane Larkin,PG,25,BOS,54,775,100%,,,,,1.6,-2.6,15,14,20,0,14,11,233,1,16,larkish01
285,Joffrey Lauvergne,C,26,SAS,55,534,,,,17%,83%,-5.1,-9.4,13,7,22,6,18,0,93,2,20,lauvejo01
286,Zach LaVine,SG,22,CHI,24,656,5%,52%,43%,,,-12.9,-6.3,19,13,21,3,47,1,169,9,31,lavinza01
287,Jake Layman,SF,23,POR,35,160,,8%,79%,14%,,-8.5,-11.8,3,2,10,0,2,0,28,1,1,laymaja01
288,T.J. Leaf,PF,20,IND,53,459,,,,92%,9%,-10.1,-13.2,7,2,28,0,10,0,22,4,5,leaftj01
289,Courtney Lee,SG,32,NYK,76,2310,,45%,54%,2%,,-5.5,-3.7,54,17,45,1,41,3,411,3,29,leeco01
290,Damion Lee,SG,25,ATL,15,404,7%,71%,22%,,,-5.0,1.1,5,6,12,1,13,4,71,5,13,leeda03
291,Walt Lemon Jr.,PG,25,NOP,5,35,94%,6%,,,,-15.0,-17.0,1,0,4,0,2,1,12,1,4,lemonwa01
292,Alex Len,C,24,PHO,69,1395,,,,,100%,-8.6,1.7,31,14,76,26,111,2,196,28,43,lenal01
293,Kawhi Leonard,SF,26,SAS,9,210,,4%,86%,9%,,3.8,0.9,11,2,4,2,19,0,49,2,5,leonaka01
294,Meyers Leonard,C,25,POR,33,254,,,,2%,98%,-8.7,-12.4,1,5,21,4,3,0,45,2,0,leoname01
295,Jon Leuer,PF,28,DET,8,136,,,,67%,33%,1.8,2.0,2,2,9,2,8,0,10,3,3,leuerjo01
296,Caris LeVert,SF,23,BRK,71,1864,,15%,85%,,,-6.1,-4.2,83,41,64,9,89,12,718,30,49,leverca01
297,DeAndre Liggins,SG,29,TOT,58,724,3%,37%,60%,2%,,-12.1,-13.9,12,3,38,2,2,4,114,1,6,liggide01
297,DeAndre Liggins,SG,29,MIL,31,480,4%,43%,52%,2%,,-9.8,-11.0,8,0,30,2,2,3,65,1,1,liggide01
297,DeAndre Liggins,SG,29,NOP,27,244,,24%,76%,1%,,-16.7,-19.7,4,3,8,0,0,1,49,0,5,liggide01
298,Damian Lillard,PG,27,POR,73,2670,78%,22%,,,,5.8,9.5,134,53,50,4,189,34,1109,33,89,lillada01
299,Jeremy Lin,PG,29,BRK,1,25,100%,,,,,-11.9,-8.0,2,1,2,0,2,0,12,0,1,linje01
300,Shaun Livingston,PG,32,GSW,71,1129,78%,23%,,,,6.3,0.0,38,10,58,3,33,2,322,13,15,livinsh01
301,Kevon Looney,C,21,GSW,66,910,,,,39%,61%,6.5,0.3,10,11,46,9,34,2,100,6,21,looneke01
302,Brook Lopez,C,29,LAL,74,1735,,,,,100%,-2.7,-2.1,38,19,97,25,74,3,288,26,23,lopezbr01
303,Robin Lopez,C,29,CHI,64,1690,,,,,100%,-6.6,1.8,31,24,59,22,44,5,300,14,25,lopezro01
304,Kevin Love,C,29,CLE,59,1651,,,,16%,84%,0.5,-0.8,42,20,61,12,90,8,242,14,50,loveke01
305,Kyle Lowry,PG,31,TOR,78,2510,100%,,,,,7.7,-0.8,127,33,70,8,103,20,1209,25,43,lowryky01
306,Timothé Luwawu-Cabarrot,SF,22,PHI,52,807,,1%,74%,25%,,0.1,-5.8,19,9,52,5,21,7,122,3,20,luwawti01
307,Tyler Lydon,PF,21,DEN,1,2,,,,100%,,-125.0,-126.3,0,0,0,0,0,0,0,0,0,lydonty01
308,Trey Lyles,PF,22,DEN,73,1391,,,,77%,23%,-0.1,-2.1,30,19,79,4,72,1,221,16,25,lylestr01
309,Shelvin Mack,PG,27,ORL,69,1365,66%,34%,,,,-2.9,3.2,56,18,43,6,44,4,646,8,21,macksh01
310,Josh Magette,PG,28,ATL,18,216,100%,,,,,-2.2,3.9,5,4,3,0,2,1,135,0,2,magetjo01
311,Ian Mahinmi,C,31,WAS,77,1145,,,,2%,98%,1.5,1.0,33,14,96,34,62,6,120,11,26,mahinia01
312,Thon Maker,C,20,MIL,74,1238,,,,2%,98%,-5.8,-8.3,23,11,94,6,41,4,104,6,20,makerth01
313,Boban Marjanović,C,29,TOT,39,337,,,,,100%,5.9,6.1,5,10,21,10,42,0,47,9,14,marjabo01
313,Boban Marjanović,C,29,DET,19,171,,,,,100%,-2.2,-2.1,3,4,9,7,17,0,30,3,7,marjabo01
313,Boban Marjanović,C,29,LAC,20,166,,,,,100%,14.2,14.5,2,6,12,3,25,0,17,6,7,marjabo01
314,Lauri Markkanen,PF,20,CHI,68,2020,,,,77%,23%,-9.4,-3.6,33,25,49,6,79,4,196,28,49,markkla01
315,Jarell Martin,PF,23,MEM,73,1661,,,1%,83%,16%,-7.4,-1.6,39,26,113,14,51,3,173,7,39,martija01
316,Frank Mason III,PG,23,SAC,52,984,100%,,,,,-1.7,7.9,34,17,27,7,55,2,346,12,24,masonfr01
317,Mangok Mathiang,C,25,CHO,4,20,,,,,100%,4.9,4.8,0,0,4,0,1,0,0,1,0,mathima01
318,Wesley Matthews,SF,31,DAL,63,2131,,33%,67%,,,-8.1,-9.9,52,21,62,3,43,22,429,9,25,matthwe02
319,Luc Mbah a Moute,PF,31,HOU,61,1564,,,23%,68%,9%,10.1,2.4,22,21,48,12,47,2,138,11,26,mbahalu01
320,James Michael McAdoo,PF,25,PHI,3,18,,,,79%,21%,-0.1,-4.9,1,0,1,0,1,0,0,0,0,mcadoja01
321,Patrick McCaw,SG,22,GSW,57,961,47%,48%,5%,,,-2.5,-11.5,18,14,35,3,17,3,194,6,19,mccawpa01
322,CJ McCollum,SG,26,POR,81,2923,9%,83%,8%,,,2.1,-3.0,72,57,78,6,104,7,649,24,100,mccolcj01
323,T.J. McConnell,PG,25,PHI,76,1706,100%,,,,,-1.6,-11.1,66,16,58,4,9,12,726,3,30,mccontj01
324,Erik McCree,SF,24,UTA,4,8,,56%,37%,7%,,-35.3,-40.1,0,1,0,0,0,0,0,0,1,mccreer01
325,Chris McCullough,PF,22,WAS,19,90,,,,71%,30%,-7.2,-8.2,1,1,4,0,5,0,9,0,1,mcculch01
326,Doug McDermott,SF,26,TOT,81,1768,,6%,89%,5%,,-1.8,2.4,19,15,51,6,38,1,189,12,27,mcderdo01
326,Doug McDermott,SF,26,NYK,55,1172,,4%,90%,6%,,-3.7,0.3,11,10,29,4,29,0,121,11,18,mcderdo01
326,Doug McDermott,SF,26,DAL,26,596,,10%,86%,4%,,2.0,6.5,8,5,22,2,9,1,68,1,9,mcderdo01
327,JaVale McGee,C,30,GSW,65,615,,,,,100%,3.3,-3.6,12,6,45,5,24,0,77,7,8,mcgeeja01
328,Rodney McGruder,SG,26,MIA,18,299,36%,60%,4%,,,6.9,6.4,0,2,10,0,2,3,41,0,2,mcgruro01
329,Trey McKinney-Jones,SG,27,IND,1,1,,100%,,,,0.0,-1.6,0,0,0,0,0,0,0,0,0,mckintr01
330,Alfonzo McKinnie,SF,25,TOR,14,53,,3%,86%,11%,,-3.5,-11.7,2,0,4,1,2,0,3,1,0,mckinal01
331,Ben McLemore,SG,24,MEM,56,1091,7%,76%,18%,,,-13.7,-9.9,32,15,58,8,26,7,118,5,17,mclembe01
332,Josh McRoberts,PF,30,DAL,2,6,,,,31%,69%,0.0,3.5,0,0,1,0,0,0,0,0,0,mcrobjo01
333,Jodie Meeks,SG,30,WAS,77,1119,27%,59%,14%,,,-5.7,-9.0,22,10,27,1,46,5,158,6,20,meeksjo01
334,Salah Mejri,C,31,DAL,61,729,,,,,100%,2.2,6.9,11,12,55,8,22,4,89,4,15,mejrisa01
335,Jordan Mickey,PF,23,MIA,23,284,,,2%,72%,27%,-4.9,-6.3,7,2,12,8,9,0,22,3,6,mickejo01
336,Khris Middleton,SF,26,MIL,82,2982,,3%,74%,23%,,1.2,5.3,106,47,114,17,134,2,758,30,55,middlkh01
337,C.J. Miles,SF,30,TOR,70,1337,,2%,91%,7%,,7.5,-0.8,12,15,68,4,38,0,121,8,18,milescj01
