,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
157,Daniel Gafford,C-PF,25,TOT,60,1485,,,,4%,97%,-6.3,2.1,20,17,140,17,76,14,177,17,29,gaffoda01
157,Daniel Gafford,C,25,WAS,45,1192,,,,,100%,-7.6,3.2,16,13,109,13,59,14,150,10,24,gaffoda01
157,Daniel Gafford,PF,25,DAL,15,293,,,,17%,83%,-0.8,-2.2,4,4,31,4,17,0,27,7,5,gaffoda01
158,Danilo Gallinari,PF-SF,35,TOT,43,569,,,8%,25%,67%,-9.5,-2.5,5,10,30,1,32,2,125,6,7,gallida01
158,Danilo Gallinari,PF,35,WAS,26,385,,,,13%,88%,-11.3,-1.9,3,7,20,1,17,2,76,3,4,gallida01
158,Danilo Gallinari,SF,35,DET,6,90,,,7%,48%,45%,10.6,19.0,0,1,5,0,11,0,31,2,2,gallida01
158,Danilo Gallinari,SF,35,MIL,11,94,,1%,43%,51%,5%,-21.3,-25.3,2,2,5,0,4,0,18,1,1,gallida01
159,Darius Garland,PG,24,CLE,42,1393,100%,,,,,3.5,-2.1,83,28,26,9,62,11,624,12,37,garlada01
160,Usman Garuba,PF,21,GSW,3,8,,,,22%,78%,-29.4,-31.2,0,0,2,0,0,0,2,0,1,garubus01
161,Luka Garza,C,25,MIN,15,50,,,,20%,80%,-0.7,-7.3,1,2,8,0,6,4,7,0,3,garzalu01
162,Kaiser Gates,SF,27,NOP,1,7,,,,100%,,-12.5,-17.7,0,0,0,0,0,0,0,0,1,gateska01
163,Keyonte George,PG,20,UTA,59,1529,87%,13%,,,,-6.7,-7.0,82,27,23,7,79,21,626,17,40,georgke01
164,Paul George,PF,33,LAC,60,2049,,,3%,86%,10%,9.4,13.5,65,28,75,21,91,16,526,24,42,georgpa01
165,Taj Gibson,PF,38,NYK,16,165,,,,8%,92%,-6.2,-11.0,0,2,17,3,1,0,22,0,1,gibsota01
166,Josh Giddey,SG,21,OKC,65,1600,1%,62%,32%,5%,,7.3,-1.6,69,38,47,10,45,2,676,13,58,giddejo01
167,Harry Giles,C,25,TOT,20,88,,,,47%,53%,-11.7,-9.6,2,2,12,2,8,0,14,3,1,gilesha01
167,Harry Giles,C,25,BRK,16,81,,,,43%,57%,-4.7,-2.6,2,2,12,2,8,0,14,3,1,gilesha01
167,Harry Giles,C,25,LAL,4,7,,,,100%,,-91.8,-91.3,0,0,0,0,0,0,0,0,0,gilesha01
168,Shai Gilgeous-Alexander,PG,25,OKC,65,2239,99%,1%,,,,11.8,12.9,58,49,89,13,241,9,1059,66,67,gilgesh01
169,Anthony Gill,PF,31,WAS,36,184,,,4%,23%,73%,19.0,30.4,8,5,7,2,6,0,33,0,4,gillan01
170,Collin Gillespie,PG,24,DEN,19,161,100%,,,,,0.5,-4.6,5,0,7,2,5,0,36,2,3,gilleco01
171,Jacob Gilyard,PG,25,MEM,37,654,100%,,,,,-12.4,-6.9,24,3,16,0,1,2,327,1,5,gilyaja01
172,Rudy Gobert,C,31,MIN,63,2137,,,,,100%,9.3,7.9,24,25,92,34,134,12,199,31,51,goberru01
173,Jordan Goodwin,PG,25,TOT,48,782,95%,5%,,,,-4.7,-5.3,25,14,34,1,13,2,269,3,22,goodwjo01
173,Jordan Goodwin,PG,25,PHO,40,558,97%,3%,,,,-1.6,-5.0,17,8,24,1,9,2,181,3,16,goodwjo01
173,Jordan Goodwin,PG,25,MEM,8,224,90%,10%,,,,-12.5,-6.1,8,6,10,0,4,0,88,0,6,goodwjo01
174,Aaron Gordon,PF,28,DEN,61,1911,,,,92%,8%,8.9,9.9,36,24,74,17,111,6,485,35,43,gordoaa01
175,Eric Gordon,SG,35,PHO,54,1590,15%,49%,37%,,,2.7,0.2,33,15,38,6,27,3,281,6,35,gordoer01
176,Devonte' Graham,PG,28,SAS,14,115,94%,6%,,,,15.3,23.7,3,0,5,0,4,0,44,2,1,grahade01
177,Jerami Grant,PF,29,POR,54,1830,,,41%,53%,6%,-9.6,-3.2,47,47,66,14,136,14,380,27,64,grantje01
178,A.J. Green,SG,24,MIL,44,446,16%,70%,15%,,,-0.1,-4.0,3,3,18,0,2,4,64,1,2,greenaj01
179,Danny Green,SG,36,PHI,2,18,,50%,50%,,,-3.0,-5.4,0,0,1,0,0,0,2,0,0,greenda02
180,Draymond Green,PF,33,GSW,40,1061,,,4%,83%,13%,3.9,3.4,73,10,64,16,27,28,559,6,15,greendr01
181,Jalen Green,SG,21,HOU,66,2047,12%,85%,4%,,,-1.7,-6.4,56,66,46,13,131,4,520,38,90,greenja05
182,Jeff Green,PF,37,HOU,62,1003,,,7%,69%,24%,-3.1,-5.5,8,7,50,19,63,3,128,15,10,greenje02
183,Josh Green,SG,23,DAL,54,1436,,37%,61%,2%,,-0.4,-2.9,30,14,45,12,21,28,308,6,29,greenjo02
184,AJ Griffin,SF,20,ATL,18,132,,6%,64%,28%,2%,-8.6,-7.0,3,2,3,0,1,0,11,0,2,griffaj01
185,Quentin Grimes,SG,23,TOT,51,1025,,82%,17%,1%,,-0.8,-4.7,14,9,43,0,22,3,164,5,15,grimequ01
185,Quentin Grimes,SG,23,NYK,45,910,,83%,16%,1%,,1.2,-4.2,11,6,35,0,18,3,127,5,13,grimequ01
185,Quentin Grimes,SG,23,DET,6,115,,77%,23%,,,-16.4,-8.8,3,3,8,0,4,0,37,0,2,grimequ01
186,Mouhamadou Gueye,PF,25,TOR,2,10,,,,65%,35%,9.8,14.0,0,0,2,0,0,0,0,0,0,gueyemo01
187,Mouhamed Gueye,PF,21,ATL,2,4,,,,100%,,-144.4,-142.7,0,0,1,0,0,0,0,0,0,gueyemo02
188,Rui Hachimura,PF,25,LAL,53,1362,,,41%,53%,6%,2.6,5.4,11,15,37,9,50,3,146,10,29,hachiru01
189,Ashton Hagans,PG,24,POR,13,215,100%,,,,,-3.5,5.1,14,4,15,1,5,1,84,1,7,haganas01
190,Tyrese Haliburton,PG,23,IND,54,1745,93%,7%,,,,3.7,4.3,99,15,33,5,81,6,1464,35,48,halibty01
191,R.J. Hampton,PG,22,MIA,8,76,91%,9%,,,,9.2,8.7,3,0,6,0,1,0,20,0,1,hamptrj01
192,Tim Hardaway Jr.,SF,31,DAL,64,1801,,13%,67%,20%,,-0.3,-3.5,28,20,43,6,64,35,267,20,28,hardati02
193,James Harden,PG,34,LAC,59,2044,70%,30%,,,,7.4,7.8,94,41,58,14,118,6,1140,27,31,hardeja01
194,Jaden Hardy,SG,21,DAL,59,834,12%,69%,19%,,,-5.5,-9.0,23,14,37,6,28,11,222,7,21,hardyja02
195,Ron Harper Jr.,PF,23,TOR,1,4,,,,100%,,-112.5,-108.5,0,0,1,0,0,0,2,0,0,harpero02
196,Gary Harris,SG,29,ORL,43,1001,29%,69%,2%,,,2.7,2.0,15,3,34,2,11,8,168,3,5,harriga01
197,Joe Harris,SG,32,DET,16,170,,1%,53%,47%,,-13.8,-6.2,3,0,9,1,1,2,24,0,4,harrijo01
198,Kevon Harris,SG,26,ORL,2,6,,47%,53%,,,11.0,9.7,1,0,2,0,0,0,3,0,0,harrike01
199,Tobias Harris,PF,31,PHI,60,2029,,,33%,64%,4%,4.3,5.4,32,25,61,11,94,4,463,24,68,harrito02
200,Shaquille Harrison,SG,30,MEM,3,6,66%,34%,,,,-91.7,-85.0,0,0,0,0,0,0,0,0,0,harrish01
201,Josh Hart,SF,28,NYK,65,2083,,4%,74%,22%,,5.4,3.4,53,24,63,6,39,8,581,9,38,hartjo01
202,Isaiah Hartenstein,C,25,NYK,60,1492,,,,,100%,8.6,8.3,38,7,88,17,59,2,314,21,23,harteis01
203,Sam Hauser,SF,26,BOS,65,1374,,11%,57%,31%,1%,12.1,1.9,14,8,48,3,3,4,159,0,9,hausesa01
204,Jordan Hawkins,SG,21,NOP,56,1079,17%,62%,20%,1%,,-0.8,-9.1,13,16,39,3,25,6,155,1,16,hawkijo01
205,Jaxson Hayes,C,23,LAL,56,640,,,,2%,98%,-3.8,-4.0,8,2,60,17,26,2,58,9,14,hayesja02
206,Killian Hayes,PG,22,DET,42,1008,81%,19%,,,,-10.7,-4.1,29,10,33,5,17,8,490,7,12,hayeski01
207,Gordon Hayward,SF,33,TOT,37,1005,,54%,34%,11%,1%,-6.8,0.0,27,18,26,6,50,1,327,13,16,haywago01
207,Gordon Hayward,SF,33,CHO,25,798,,67%,33%,,,-8.3,2.6,23,17,18,6,42,1,270,11,11,haywago01
207,Gordon Hayward,SF,33,OKC,12,207,,5%,41%,51%,4%,-1.2,-9.9,4,1,8,0,8,0,57,2,5,haywago01
208,Scoot Henderson,PG,19,POR,47,1263,100%,,,,,-12.1,-6.4,76,33,70,14,71,16,566,11,38,hendesc01
209,Taylor Hendricks,PF,20,UTA,24,420,,,,,,-2.0,1.1,4,3,30,3,6,0,29,2,7,hendrita01
210,Tyler Herro,SG,24,MIA,36,1209,46%,53%,1%,,,-1.6,-3.7,43,25,27,4,35,1,379,9,41,herroty01
211,Buddy Hield,SF-SG,31,TOT,68,1828,,62%,38%,1%,,0.7,-1.2,51,26,81,3,9,0,493,1,30,hieldbu01
211,Buddy Hield,SF,31,IND,52,1336,,57%,42%,1%,,2.4,1.0,34,20,59,2,6,0,320,1,20,hieldbu01
211,Buddy Hield,SG,31,PHI,16,492,,75%,25%,,,-3.9,-7.3,17,6,22,1,3,0,173,0,10,hieldbu01
212,Haywood Highsmith,PF,27,MIA,50,962,,,59%,40%,,-0.6,-1.8,16,3,58,4,7,3,119,2,11,highsha01
213,Nate Hinton,SG,24,HOU,11,58,28%,69%,3%,,,10.1,9.6,2,0,4,0,3,0,12,1,2,hintona01
214,D'Moi Hodge,SG,25,LAL,7,41,100%,,,,,-41.1,-41.0,1,0,2,0,1,0,10,0,0,hodgedm01
215,Aaron Holiday,PG,27,HOU,63,1030,100%,,,,,2.8,3.1,25,12,46,2,17,13,268,5,15,holidaa01
216,Jrue Holiday,PG,33,BOS,60,1995,69%,31%,,,,9.8,-3.3,62,32,50,3,29,20,736,7,26,holidjr01
217,Justin Holiday,SG,34,DEN,43,629,7%,89%,4%,,,2.1,-3.4,8,2,35,0,2,1,115,0,0,holidju01
218,Richaun Holmes,C-PF,30,TOT,33,383,,,,3%,97%,-6.9,-4.3,5,4,26,6,12,3,46,4,10,holmeri01
218,Richaun Holmes,C,30,DAL,23,237,,,,5%,95%,-8.1,-10.1,4,1,15,5,7,1,36,3,4,holmeri01
218,Richaun Holmes,PF,30,WAS,10,146,,,,,100%,-4.9,4.9,1,3,11,1,5,2,10,1,6,holmeri01
219,Chet Holmgren,C,21,OKC,66,1992,,,,,100%,8.6,1.3,32,48,105,14,101,10,421,24,51,holmgch01
220,Jalen Hood-Schifino,SG,20,LAL,21,109,2%,70%,28%,,,-23.7,-23.9,6,3,7,0,8,0,19,0,5,hoodsja01
221,Al Horford,C,37,BOS,55,1476,,,,49%,51%,11.1,0.1,14,9,48,11,7,1,370,2,8,horfoal01
222,Talen Horton-Tucker,PG,23,UTA,43,841,55%,30%,15%,,,-3.7,-1.0,31,15,34,7,51,3,391,13,18,hortota01
223,Danuel House Jr.,SF,30,PHI,34,509,,39%,48%,12%,1%,1.8,-0.6,11,3,30,1,26,3,65,8,7,houseda01
224,Caleb Houstan,SF,21,ORL,50,701,,24%,68%,8%,,-2.9,-5.3,7,3,25,1,8,1,74,1,1,houstca01
225,Jett Howard,SF,20,ORL,13,49,,,7%,87%,6%,0.9,-0.4,1,1,1,0,1,0,8,0,0,howarje01
226,Kevin Huerter,SG,25,SAC,62,1544,,72%,28%,1%,,1.5,1.6,30,10,66,5,20,5,385,3,15,huertke01
227,Jay Huff,C,25,DEN,14,36,,,,,100%,-19.1,-24.2,0,0,4,1,1,0,2,0,0,huffja01
228,De'Andre Hunter,SF,26,ATL,42,1198,,,35%,65%,,-1.2,1.1,14,22,45,10,72,22,129,24,19,huntede01
229,Matthew Hurt,PF,23,MEM,8,113,,,10%,43%,47%,-8.1,-1.4,1,0,6,1,1,0,10,0,1,hurtma01
230,Bones Hyland,PG,23,LAC,28,411,100%,,,,,-4.2,-10.0,15,7,11,5,7,0,159,0,15,hylanbo01
231,Joe Ingles,SF,36,ORL,53,916,,17%,78%,6%,,3.4,2.9,31,6,29,9,5,2,348,1,5,inglejo01
232,Brandon Ingram,SF,26,NOP,60,1991,4%,68%,26%,3%,,4.4,-1.9,65,49,67,27,128,5,850,25,44,ingrabr01
233,Kyrie Irving,SG,31,DAL,45,1539,25%,70%,5%,,,3.3,4.1,39,28,44,4,63,10,567,20,30,irvinky01
234,Jonathan Isaac,PF,26,ORL,46,695,,,14%,86%,,11.4,12.8,6,8,27,2,31,5,44,7,14,isaacjo01
235,Jaden Ivey,SG,21,DET,62,1775,5%,86%,9%,,,-6.5,3.1,75,47,82,14,132,9,552,30,69,iveyja01
236,Andre Jackson Jr.,SG,22,MIL,49,511,10%,59%,30%,1%,,-5.5,-10.5,14,4,33,3,5,3,116,0,2,jacksan01
237,GG Jackson II,PF,19,MEM,33,722,,2%,25%,56%,18%,-6.0,1.0,13,14,22,2,43,1,64,6,23,jacksgg01
238,Isaiah Jackson,C,22,IND,48,648,,,,7%,93%,0.1,-2.0,12,3,63,15,43,3,90,11,20,jacksis01
239,Jaren Jackson Jr.,C,24,MEM,57,1824,,,,1%,99%,-6.9,-0.2,30,60,95,41,169,25,320,43,105,jacksja02
240,Justin Jackson,SF,28,MIN,2,1,,,,100%,,,,0,0,0,0,0,0,0,0,0,jacksju01
241,Reggie Jackson,PG,33,DEN,67,1474,100%,,,,,1.1,-6.9,48,15,57,13,27,11,576,8,26,jacksre01
242,Trayce Jackson-Davis,PF,23,GSW,52,726,,,,31%,69%,3.2,1.9,13,6,56,13,52,0,132,15,25,jackstr02
243,LeBron James,PF,39,LAL,58,2040,,,1%,85%,14%,2.4,8.0,123,45,29,11,170,10,1073,58,46,jamesle01
244,Jaime Jaquez Jr.,SF,22,MIA,60,1758,4%,38%,50%,8%,,1.9,2.6,48,27,77,6,69,6,368,15,52,jaqueja01
245,DeJon Jarreau,SG,26,MEM,3,66,77%,24%,,,,-0.8,6.1,4,0,0,0,2,0,34,0,1,jarrede01
246,DaQuan Jeffries,SG,26,NYK,13,34,,,72%,29%,,-7.7,-12.1,1,0,2,0,0,0,5,0,1,jeffrda01
247,Trey Jemison,C,24,TOT,15,290,,,,,100%,-6.2,0.6,5,7,27,6,8,1,28,1,9,jemistr01
247,Trey Jemison,C,24,WAS,2,1,,,,,100%,100.0,109.7,1,0,0,0,0,0,0,0,0,jemistr01
247,Trey Jemison,C,24,MEM,13,289,,,,,100%,-6.6,0.3,4,7,27,6,8,1,28,1,9,jemistr01
248,Ty Jerome,SG,26,CLE,2,15,38%,62%,,,,-38.0,-42.9,1,0,2,0,0,0,7,0,0,jeromty01
249,Isaiah Joe,SG,24,OKC,62,1140,10%,87%,3%,,,9.2,1.7,20,10,39,3,15,28,169,5,12,joeis01
250,Cameron Johnson,PF,27,BRK,50,1388,,1%,9%,78%,12%,-3.7,-2.6,32,12,46,4,41,6,313,11,31,johnsca02
251,Jalen Johnson,SF,22,ATL,49,1665,,,1%,93%,6%,-1.2,1.6,45,17,69,11,68,9,406,19,44,johnsja05
252,James Johnson,PF,36,IND,6,32,,,23%,57%,20%,13.6,12.0,1,0,3,1,1,0,14,0,1,johnsja01
253,Keldon Johnson,SF,24,SAS,62,1833,4%,34%,60%,2%,,-9.2,-3.9,47,33,66,9,100,10,430,26,53,johnske04
254,Keon Johnson,SG,21,BRK,4,51,28%,72%,,,,-20.1,-18.1,3,0,3,0,3,0,8,0,1,johnske07
255,Keyontae Johnson,SF,23,OKC,9,66,,24%,56%,20%,,-8.5,-16.9,3,0,4,0,0,0,8,0,2,johnske08
256,Nikola Jokić,C,28,DEN,65,2227,,,,,100%,10.4,18.4,116,52,82,18,144,5,1380,43,48,jokicni01
257,Colby Jones,SG,21,SAC,19,126,3%,75%,22%,,,1.2,0.6,3,1,10,0,3,1,25,1,3,jonesco02
258,Damian Jones,C,28,CLE,30,219,,,,,100%,-14.8,-20.9,3,1,10,5,10,0,36,4,2,jonesda03
259,Derrick Jones Jr.,SF,26,DAL,62,1464,,,43%,55%,2%,-1.0,-4.0,19,24,58,6,58,15,149,17,18,jonesde02
260,Herbert Jones,SF,25,NOP,61,1791,,,52%,46%,1%,6.8,3.9,32,17,86,14,52,18,358,9,32,joneshe01
261,Mason Jones,SG,25,SAC,1,13,92%,8%,,,,42.6,42.1,0,0,0,0,1,0,9,0,1,jonesma05
262,Tre Jones,PG,24,SAS,62,1652,100%,,,,,-1.5,12.4,66,16,33,4,34,34,923,6,24,jonestr01
263,Tyus Jones,PG,27,WAS,66,1933,100%,,,,,-12.4,-7.1,55,8,19,2,19,12,1155,6,23,jonesty01
264,DeAndre Jordan,C,35,DEN,29,327,,,,,100%,-8.8,-15.1,5,3,27,10,21,1,44,5,9,jordade01
265,Cory Joseph,PG,32,GSW,26,296,85%,15%,1%,,,-0.4,-2.3,6,2,15,1,1,3,109,0,2,josepco01
266,Nikola Jović,PF,20,MIA,32,564,,,,79%,21%,8.4,9.4,19,6,28,4,15,6,147,3,6,jovicni01
267,Johnny Juzang,SG,22,UTA,7,81,,7%,36%,57%,,3.5,6.7,0,1,2,0,0,0,10,0,1,juzanjo01
268,Luke Kennard,SG,27,MEM,35,876,9%,73%,18%,,,-9.2,-3.2,28,10,23,0,9,2,264,2,10,kennalu01
269,Walker Kessler,C,22,UTA,54,1258,,,,,100%,-2.3,1.2,15,16,70,19,39,4,126,11,28,kesslwa01
270,Braxton Key,SF,26,DEN,17,55,,,27%,71%,2%,-4.4,-9.4,1,0,3,0,4,0,19,2,2,keybr01
271,Corey Kispert,SF,24,WAS,64,1492,,8%,73%,19%,,-11.6,-3.7,19,27,59,10,58,5,262,22,40,kispeco01
272,Maxi Kleber,C,32,DAL,30,630,,,,23%,77%,2.1,1.1,10,4,33,5,12,7,121,3,4,klebima01
273,Kevin Knox,SF,24,DET,31,560,,7%,79%,14%,,-7.2,0.8,11,4,31,1,13,2,54,5,12,knoxke01
274,John Konchar,SF,27,MEM,51,1048,4%,40%,53%,3%,,-5.9,1.3,26,11,41,1,7,7,245,2,11,konchjo01
275,Furkan Korkmaz,SG,26,PHI,35,300,13%,48%,30%,8%,,6.0,4.1,5,3,13,1,10,2,57,6,2,korkmfu01
276,Luke Kornet,C,28,BOS,48,723,,,,,100%,8.1,-3.8,10,3,47,5,20,2,120,5,11,kornelu01
277,Vit Krejci,PG,23,ATL,6,110,100%,,,,,-6.3,-4.5,2,0,3,0,1,0,30,0,1,krejcvi01
278,Jonathan Kuminga,PF,21,GSW,64,1667,,,2%,66%,32%,3.9,4.8,41,32,53,16,144,11,333,34,65,kuminjo01
279,Kyle Kuzma,PF,28,WAS,64,2063,,,,83%,17%,-11.9,-6.6,69,52,80,23,117,9,629,35,46,kuzmaky01
280,Jock Landale,C,28,HOU,40,405,,,,6%,94%,8.3,8.7,5,3,24,4,18,1,82,3,14,landajo01
281,Jake LaRavia,PF,22,MEM,22,390,,6%,41%,51%,2%,-12.6,-6.6,6,8,24,3,22,1,58,2,10,laravja01
282,Zach LaVine,SG,28,CHI,25,872,,41%,57%,2%,,-5.2,-4.3,21,19,24,6,45,2,237,11,20,lavinza01
283,A.J. Lawson,SG,23,DAL,32,244,6%,34%,56%,3%,,4.5,3.6,7,1,14,1,11,0,38,2,6,lawsoaj01
284,Saben Lee,PG,24,PHO,21,178,100%,,,,,5.4,3.0,4,0,7,1,19,2,70,1,7,leesa01
285,Alex Len,C,30,SAC,31,270,,,,,100%,17.4,18.3,3,5,24,9,11,0,70,3,7,lenal01
286,Kawhi Leonard,SF,32,LAC,60,2056,,5%,60%,33%,2%,9.1,12.9,45,31,39,11,106,9,552,33,26,leonaka01
287,Caris LeVert,SG,29,CLE,54,1520,7%,66%,27%,,,4.6,-0.2,47,22,49,5,66,11,666,7,38,leverca01
288,Kira Lewis Jr.,PG,22,TOT,19,153,97%,3%,,,,-6.6,-11.7,5,1,4,1,7,0,53,3,4,lewiski01
288,Kira Lewis Jr.,PG,22,NOP,15,144,100%,,,,,-5.3,-10.9,5,1,4,1,7,0,45,3,4,lewiski01
288,Kira Lewis Jr.,PG,22,TOR,1,2,100%,,,,,-200.0,-195.9,0,0,0,0,0,0,0,0,0,lewiski01
288,Kira Lewis Jr.,PG,22,UTA,3,7,35%,65%,,,,21.4,24.5,0,0,0,0,0,0,8,0,0,lewiski01
289,Maxwell Lewis,SF,21,LAL,24,77,,12%,78%,10%,1%,-32.7,-32.8,2,3,3,0,0,0,6,0,1,lewisma05
290,E.J. Liddell,PF,23,NOP,8,23,,,39%,48%,14%,-8.3,-13.6,1,0,2,0,0,0,2,0,0,liddeej01
291,Damian Lillard,PG,33,MIL,62,2171,95%,5%,,,,7.8,13.9,107,35,46,7,158,12,1020,31,76,lillada01
292,Nassir Little,SF,23,PHO,36,430,1%,16%,66%,16%,1%,-6.3,-10.3,8,3,24,1,7,2,48,3,6,littlna01
293,Dereck Lively II,C,19,DAL,48,1162,,,,,100%,6.7,8.5,15,10,83,15,34,2,137,10,17,livelde01
294,Isaiah Livers,PF,25,DET,23,469,,,8%,90%,3%,-18.5,-12.5,6,4,34,1,7,0,60,1,8,liveris01
295,Chris Livingston,SF,20,MIL,16,69,,18%,32%,45%,5%,-5.8,-9.4,1,2,7,1,1,0,11,0,3,livinch01
296,Kenneth Lofton Jr.,PF,21,TOT,17,108,,,,56%,44%,-3.5,2.8,1,4,7,3,9,1,36,3,7,loftoke01
296,Kenneth Lofton Jr.,PF,21,MEM,15,99,,,,57%,43%,2.9,10.1,1,2,7,3,9,1,36,3,6,loftoke01
296,Kenneth Lofton Jr.,PF,21,PHI,2,9,,,,41%,59%,-74.0,-76.6,0,2,0,0,0,0,0,0,1,loftoke01
297,Kevon Looney,C,27,GSW,62,1050,,,,16%,84%,-0.8,-3.7,15,14,71,12,36,1,306,11,22,looneke01
298,Brook Lopez,C,35,MIL,64,1994,,,,,100%,7.2,10.1,16,14,93,25,51,2,255,15,16,lopezbr01
299,Robin Lopez,C,35,MIL,16,65,,,,,100%,-17.6,-21.3,0,2,7,0,1,0,10,0,1,lopezro01
300,Kevin Love,PF,35,MIA,47,822,,,,36%,65%,5.9,7.0,27,4,52,2,37,15,239,7,8,loveke01
301,Kyle Lowry,PG,37,TOT,47,1322,100%,,,,,-1.9,-3.3,45,11,64,4,21,25,474,3,15,lowryky01
301,Kyle Lowry,PG,37,MIA,37,1037,100%,,,,,0.5,-0.4,37,9,53,3,16,20,350,2,13,lowryky01
301,Kyle Lowry,PG,37,PHI,10,285,100%,,,,,-10.3,-13.8,8,2,11,1,5,5,124,1,2,lowryky01
302,Seth Lundy,SF,23,ATL,9,52,,,83%,16%,,-8.0,-6.2,0,1,3,0,2,0,0,0,2,lundyse01
303,Trey Lyles,PF,28,SAC,49,968,,,,81%,19%,5.8,7.3,18,7,43,5,29,8,137,9,10,lylestr01
304,Théo Maledon,PG,22,TOT,17,213,89%,11%,,,,-14.8,-5.6,11,3,13,1,8,5,66,3,7,maledth01
304,Théo Maledon,PG,22,CHO,13,200,94%,6%,,,,-14.1,-4.1,10,3,11,0,6,5,66,2,5,maledth01
304,Théo Maledon,PG,22,PHO,4,13,19%,81%,,,,-25.9,-28.7,1,0,2,1,2,0,0,1,2,maledth01
305,Sandro Mamukelashvili,C,24,SAS,37,235,,,,28%,72%,4.6,13.1,4,2,11,1,8,0,77,1,8,mamuksa01
306,Terance Mann,SG,27,LAC,60,1519,2%,69%,27%,2%,,3.2,-2.5,15,16,38,6,33,7,243,6,21,mannte01
307,Tre Mann,PG,22,TOT,26,520,100%,,,,,-5.0,1.4,18,9,15,1,12,5,188,5,11,manntr01
307,Tre Mann,PG,22,OKC,13,119,100%,,,,,-3.1,-11.6,5,3,1,0,0,1,46,0,0,manntr01
307,Tre Mann,PG,22,CHO,13,401,100%,,,,,-5.6,5.3,13,6,14,1,12,4,142,5,11,manntr01
308,Boban Marjanović,C,35,HOU,9,48,,,,,100%,-21.6,-22.6,2,0,4,0,4,0,10,2,1,marjabo01
309,Lauri Markkanen,PF,26,UTA,51,1677,,,3%,53%,44%,1.2,9.0,23,22,57,14,94,9,257,15,41,markkla01
310,Naji Marshall,SF,26,NOP,54,1021,,24%,55%,21%,,8.4,4.9,29,13,41,4,38,3,262,6,16,marshna01
311,Caleb Martin,SF,28,MIA,49,1339,10%,65%,24%,1%,,2.2,2.5,28,16,47,5,40,15,264,12,31,martica02
312,Cody Martin,SF,28,CHO,28,753,13%,63%,24%,,,-9.5,1.0,26,15,30,0,17,8,249,4,19,martico01
313,KJ Martin,SF,23,TOT,49,565,1%,20%,58%,19%,3%,-2.1,-5.3,6,7,31,7,17,2,86,5,20,martike04
313,KJ Martin,SF,23,LAC,2,31,,28%,72%,,,-7.7,-12.4,0,1,1,1,1,0,3,0,1,martike04
313,KJ Martin,SF,23,PHI,47,534,1%,20%,57%,20%,3%,-1.7,-4.9,6,6,30,6,16,2,83,5,19,martike04
314,Garrison Mathews,SG,27,ATL,50,670,,75%,24%,1%,,-4.8,-3.6,8,3,53,0,10,32,60,3,4,mathega01
315,Bennedict Mathurin,SF,21,IND,59,1538,,4%,70%,26%,,-2.3,-7.7,43,26,64,14,113,9,290,27,74,mathube01
316,Wesley Matthews,SG,37,ATL,26,285,,2%,81%,17%,,-8.4,-7.1,2,2,16,2,7,4,38,1,4,matthwe02
317,Tyrese Maxey,PG,23,PHI,57,2121,68%,32%,,,,3.6,3.9,52,27,53,7,145,10,843,48,76,maxeyty01
318,Skylar Mays,PG-SG,26,TOT,33,421,86%,14%,,,,-13.3,-6.9,12,4,13,0,7,3,200,2,10,mayssk01
318,Skylar Mays,PG,26,POR,21,356,90%,10%,,,,-14.9,-7.5,12,4,10,0,7,1,180,2,9,mayssk01
318,Skylar Mays,SG,26,LAL,12,65,65%,36%,,,,-4.5,-3.9,0,0,3,0,0,2,20,0,1,mayssk01
319,Miles McBride,PG,23,NYK,53,802,80%,20%,,,,-3.1,-9.7,16,2,34,1,12,17,178,4,15,mcbrimi01
320,CJ McCollum,PG,32,NOP,50,1560,93%,8%,,,,3.8,-2.6,44,19,56,4,52,4,501,12,33,mccolcj01
321,T.J. McConnell,PG,31,IND,56,994,100%,,,,,3.0,1.7,44,21,29,3,28,29,723,9,26,mccontj01
322,Jaden McDaniels,SF,23,MIN,56,1633,,8%,87%,5%,,4.5,-4.2,29,23,86,2,29,10,192,11,23,mcdanja02
323,Jalen McDaniels,SF,26,TOR,38,365,,3%,29%,63%,5%,-9.0,-5.4,10,9,19,1,12,0,56,4,9,mcdanja01
324,Doug McDermott,SF,32,TOT,52,766,1%,23%,68%,7%,,-11.1,-5.4,16,2,31,3,8,0,146,1,6,mcderdo01
324,Doug McDermott,SF,32,SAS,46,700,2%,26%,65%,8%,,-11.6,-5.2,15,2,28,3,7,0,137,0,6,mcderdo01
324,Doug McDermott,SF,32,IND,6,66,,,99%,1%,,-5.5,-7.4,1,0,3,0,1,0,9,1,0,mcderdo01
325,JaVale McGee,C,36,SAC,40,315,,,,,100%,-3.3,-4.5,12,6,17,11,24,1,36,7,5,mcgeeja01
326,Bryce McGowens,SG,21,CHO,50,789,6%,61%,33%,1%,,-12.2,-2.6,14,3,38,3,37,10,113,9,14,mcgowbr01
327,Jordan McLaughlin,PG,27,MIN,40,377,82%,18%,,,,6.9,0.4,11,3,12,0,0,9,170,0,5,mclaujo01
