,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
164,Langston Galloway,PG,23,NYK,45,1457,67%,33%,,,,-10.0,0.3,39,11,56,6,35,14,341,10,22,gallola01
165,Francisco García,SF,33,HOU,14,200,,33%,61%,6%,,-1.5,-5.4,4,3,12,0,2,0,36,1,2,garcifr01
166,Kevin Garnett*,PF,38,TOT,47,952,,,,83%,17%,-0.5,3.8,20,4,39,16,17,6,176,4,5,garneke01
166,Kevin Garnett*,PF,38,BRK,42,854,,,,82%,18%,-1.4,2.3,19,4,33,16,15,6,157,4,5,garneke01
166,Kevin Garnett*,PF,38,MIN,5,98,,,,96%,4%,7.0,17.0,1,0,6,0,2,0,19,0,0,garneke01
167,Marc Gasol,C,30,MEM,81,2687,,,,8%,92%,3.6,0.7,65,58,100,30,194,11,687,50,51,gasolma01
168,Pau Gasol*,PF,34,CHI,78,2681,,,,48%,52%,3.4,0.1,82,58,80,7,142,6,505,34,61,gasolpa01
169,Rudy Gay,SF,28,SAC,68,2408,,2%,79%,19%,,-2.2,4.0,89,68,68,17,154,8,562,29,62,gayru01
170,Alonzo Gee,SF,27,TOT,54,662,,17%,72%,11%,1%,-6.8,-5.3,12,10,23,2,38,1,60,7,24,geeal01
170,Alonzo Gee,SF,27,DEN,39,511,,21%,69%,10%,,-7.2,-3.9,9,7,19,2,32,1,45,5,16,geeal01
170,Alonzo Gee,SF,27,POR,15,151,,4%,81%,12%,2%,-5.2,-9.8,3,3,4,0,6,0,15,2,8,geeal01
171,Paul George,SF,24,IND,6,91,,,99%,1%,,8.1,8.2,5,3,2,3,4,0,13,0,0,georgpa01
172,Taj Gibson,PF,29,CHI,62,1692,,,17%,83%,,1.7,-2.8,13,24,87,20,76,6,172,14,55,gibsota01
173,Manu Ginóbili*,SG,37,SAS,70,1587,1%,66%,32%,,,9.2,4.5,107,35,46,6,76,19,675,16,37,ginobma01
174,Rudy Gobert,C,22,UTA,82,2158,,,,,100%,0.7,1.1,37,28,92,19,128,9,258,23,38,goberru01
175,Drew Gooden,PF,33,WAS,51,864,,,,96%,5%,-0.4,-1.7,17,4,51,3,19,15,102,2,15,goodedr01
176,Archie Goodwin,SG,20,PHO,41,535,24%,73%,3%,,,-15.9,-17.1,21,17,28,5,38,9,97,9,21,goodwar01
177,Aaron Gordon,PF,19,ORL,47,797,,,33%,66%,1%,-7.0,-1.2,11,10,38,11,31,3,80,9,15,gordoaa01
178,Ben Gordon,SG,31,ORL,56,790,18%,81%,1%,,,-10.1,-5.1,26,20,31,6,26,8,108,2,14,gordobe01
179,Drew Gordon,PF,24,PHI,9,71,,,,78%,22%,-24.0,-14.9,1,3,2,3,0,1,5,0,1,gordodr01
180,Eric Gordon,SG,26,NOP,61,2018,54%,44%,2%,,,1.8,0.9,62,35,79,10,57,7,507,12,41,gordoer01
181,Marcin Gortat,C,30,WAS,82,2453,,,,,100%,5.1,10.9,30,29,98,24,79,13,230,17,50,gortama01
182,Danny Granger,SF,31,MIA,30,613,,5%,89%,7%,,-9.8,-8.3,5,13,29,0,16,2,42,4,9,grangda01
183,Jerami Grant,SF,20,PHI,65,1377,,1%,43%,54%,2%,-6.4,4.7,41,21,65,13,81,11,187,9,35,grantje01
184,Danny Green,SG,27,SAS,81,2312,1%,54%,44%,2%,,9.6,7.3,54,23,87,6,30,14,352,5,20,greenda02
185,Draymond Green,PF,24,GSW,79,2490,,,,90%,10%,16.1,14.5,76,27,131,22,87,9,698,22,33,greendr01
186,Erick Green,PG,23,DEN,43,410,78%,21%,1%,,,-10.8,-7.8,6,3,9,2,5,2,88,2,3,greener01
187,Gerald Green,SG,29,PHO,74,1446,,59%,39%,2%,,-0.2,1.4,41,37,67,9,50,8,217,18,15,greenge01
188,JaMychal Green,PF,24,TOT,24,164,,7%,20%,72%,1%,-8.7,-12.9,6,0,11,5,2,1,9,0,3,greenja01
188,JaMychal Green,PF,24,SAS,4,25,,39%,61%,,,-16.7,-23.3,1,0,3,0,0,0,0,0,0,greenja01
188,JaMychal Green,PF,24,MEM,20,139,,1%,12%,85%,1%,-7.2,-11.0,5,0,8,5,2,1,9,0,3,greenja01
189,Jeff Green,SF,28,TOT,78,2454,,,84%,17%,,-3.2,-7.4,37,33,59,17,128,9,305,25,66,greenje02
189,Jeff Green,SF,28,BOS,33,1093,,,89%,11%,,-5.6,-7.8,15,21,24,10,62,5,127,13,25,greenje02
189,Jeff Green,SF,28,MEM,45,1361,,,79%,21%,,-1.2,-7.0,22,12,35,7,66,4,178,12,41,greenje02
190,Willie Green,SG,33,ORL,52,951,31%,51%,19%,,,-4.7,1.7,29,12,22,3,16,6,161,4,10,greenwi01
191,Blake Griffin,PF,25,LAC,67,2356,,,,98%,2%,12.5,12.8,65,49,87,28,189,11,849,45,50,griffbl01
192,Jorge Gutiérrez,PG,26,TOT,20,175,89%,11%,,,,-8.5,-8.5,6,1,8,2,6,1,46,3,1,gutiejo01
192,Jorge Gutiérrez,PG,26,BRK,10,44,100%,,,,,-15.3,-12.2,1,0,3,1,1,0,14,1,0,gutiejo01
192,Jorge Gutiérrez,PG,26,MIL,10,131,85%,15%,,,,-6.2,-7.2,5,1,5,1,5,1,32,2,1,gutiejo01
193,P.J. Hairston,SG,22,CHO,45,687,,11%,90%,,,-8.4,-5.9,9,6,37,3,20,6,48,5,11,hairspj02
194,Jordan Hamilton,SF,24,LAC,14,122,,19%,73%,8%,,-7.1,-14.9,3,0,4,0,0,0,16,0,2,hamiljo02
195,Justin Hamilton,C,24,TOT,41,712,,,,1%,99%,-14.0,-7.8,10,8,47,4,19,6,82,5,11,hamilju01
195,Justin Hamilton,C,24,MIA,24,289,,,,4%,97%,-13.8,-11.9,2,2,20,2,4,3,29,1,5,hamilju01
195,Justin Hamilton,C,24,MIN,17,423,,,,,100%,-14.1,-5.0,8,6,27,2,15,3,53,4,6,hamilju01
196,Tyler Hansbrough,PF,29,TOR,74,1058,,,,17%,83%,10.4,9.7,3,6,54,7,62,21,53,9,14,hansbty01
197,Tim Hardaway Jr.,SG,22,NYK,70,1681,5%,71%,24%,,,-11.4,-2.0,33,30,54,11,74,5,277,20,42,hardati02
198,James Harden,SG,25,HOU,81,2981,1%,92%,7%,,,5.7,8.6,176,97,88,36,335,23,1382,50,107,hardeja01
199,Maurice Harkless,SF,21,ORL,45,674,,6%,80%,14%,,-5.3,0.9,14,7,36,5,19,2,55,5,8,harklma01
200,Devin Harris,PG,31,DAL,76,1685,46%,53%,2%,,,3.1,0.2,54,13,74,10,65,27,546,10,21,harride01
201,Gary Harris,SG,20,DEN,55,719,4%,88%,7%,,,-12.4,-10.5,9,7,30,6,23,3,65,4,19,harriga01
202,Joe Harris,SG,23,CLE,51,493,3%,56%,41%,,,-11.6,-18.6,10,4,25,6,7,1,65,1,4,harrijo01
203,Tobias Harris,SF,22,ORL,68,2369,,,72%,28%,,-6.8,-2.0,43,37,60,23,108,7,278,31,70,harrito02
204,Udonis Haslem,PF,34,MIA,62,995,,,,64%,36%,-7.1,-5.8,20,8,58,8,28,9,105,6,25,hasleud01
205,Spencer Hawes,PF,26,LAC,73,1274,,,,40%,60%,-2.3,-14.1,19,17,118,8,30,1,215,4,26,hawessp01
206,Chuck Hayes,C,31,TOR,29,255,,,,6%,94%,9.3,6.4,3,3,24,1,6,0,47,1,7,hayesch01
207,Gordon Hayward,SF,24,UTA,76,2618,,34%,66%,1%,,1.5,4.0,106,57,48,17,189,13,745,36,60,haywago01
208,Brendan Haywood,C,35,CLE,22,119,,,,1%,99%,-21.6,-27.1,3,3,10,1,7,0,6,3,3,haywobr01
209,Gerald Henderson,SG,27,CHO,80,2315,1%,81%,19%,,,-0.7,6.5,48,32,42,15,95,19,451,19,34,hendege02
210,Xavier Henry,SF,23,LAL,9,86,,,86%,14%,,7.9,15.4,1,1,3,0,12,1,6,0,0,henryxa01
211,John Henson,C,24,MIL,67,1228,,,,6%,94%,-2.4,-4.6,27,25,77,15,62,5,133,11,19,hensojo01
212,Roy Hibbert,C,28,IND,76,1926,,,,,100%,-1.6,-3.2,28,35,127,26,72,11,190,8,44,hibbero01
213,J.J. Hickson,C,26,DEN,73,1411,,,,37%,63%,-7.3,-5.4,35,24,64,20,105,2,140,16,56,hicksjj01
214,Nenê,PF,32,WAS,67,1693,,,,85%,15%,4.7,6.5,45,32,76,23,101,16,269,26,39,hilarne01
215,George Hill,PG,28,IND,43,1267,86%,14%,,,,6.4,9.3,40,16,44,9,46,15,499,10,26,hillge01
216,Jordan Hill,C,27,LAL,70,1874,,,,8%,92%,-11.0,-7.3,28,44,106,20,73,6,234,13,30,hilljo01
217,Solomon Hill,SF,23,IND,82,2381,,28%,72%,,,-3.5,-8.8,64,24,88,8,78,11,427,11,59,hillso01
218,Kirk Hinrich,SG,34,CHI,66,1610,34%,63%,2%,,,2.1,-2.1,51,14,73,4,18,9,335,3,28,hinriki01
219,Jrue Holiday,PG,24,NOP,40,1303,94%,6%,,,,4.2,4.3,56,23,46,6,32,5,601,6,31,holidjr01
220,Justin Holiday,SG,25,GSW,59,657,1%,79%,20%,,,1.3,-11.4,17,6,26,3,17,4,108,4,11,holidju01
221,Ryan Hollins,C,30,SAC,46,441,,,,,100%,-4.4,-0.7,5,9,37,8,21,2,29,1,9,holliry01
222,Rodney Hood,SG,22,UTA,50,1064,,75%,25%,,,2.9,3.7,19,10,59,8,38,1,194,7,12,hoodro01
223,Al Horford,C,28,ATL,76,2318,,,,9%,91%,6.6,1.8,40,29,74,15,68,2,604,17,36,horfoal01
224,Dwight Howard,C,29,HOU,41,1223,,,,,100%,8.8,7.5,25,32,56,34,120,1,126,29,37,howardw01
225,Lester Hudson,SG,30,LAC,5,56,50%,51%,,,,-3.8,-11.3,3,0,1,0,1,0,10,0,1,hudsole01
226,Robbie Hummel,SF,25,MIN,45,742,,,34%,63%,3%,-10.5,-1.2,10,3,60,4,13,7,63,2,4,hummero01
227,Kris Humphries,PF,29,WAS,64,1345,,,,96%,4%,-2.2,-4.6,19,8,59,14,52,8,133,11,25,humphkr01
228,Serge Ibaka,PF,25,OKC,64,2116,,,3%,89%,8%,4.0,4.2,23,28,96,26,49,6,135,7,26,ibakase01
229,Andre Iguodala,SF,31,GSW,77,2069,,1%,96%,3%,,11.5,1.3,54,16,64,10,52,15,525,11,8,iguodan01
230,Ersan İlyasova,PF,27,MIL,58,1319,,,,90%,10%,1.0,0.4,18,11,68,11,50,27,132,7,30,ilyaser01
231,Joe Ingles,SF,27,UTA,79,1673,,,95%,5%,,-2.1,-3.9,55,23,50,12,13,8,415,4,8,inglejo01
232,Kyrie Irving,PG,22,CLE,75,2730,99%,1%,,,,7.5,9.4,94,61,59,16,144,4,910,36,63,irvinky01
233,Jarrett Jack,PG,31,BRK,80,2241,70%,30%,,,,-7.9,-10.9,111,51,60,14,77,9,837,13,28,jackja01
234,Reggie Jackson,PG,24,TOT,77,2268,91%,9%,,,,2.4,2.0,100,48,54,28,86,13,1051,23,69,jacksre01
234,Reggie Jackson,PG,24,OKC,50,1398,86%,14%,,,,1.4,-1.0,50,26,40,14,45,7,478,12,27,jacksre01
234,Reggie Jackson,PG,24,DET,27,870,100%,,,,,3.9,6.9,50,22,14,14,41,6,573,11,42,jacksre01
235,Bernard James,C,29,DAL,16,158,,,,,100%,-2.9,-6.1,0,3,8,2,9,1,9,1,8,jamesbe01
236,LeBron James,SF,30,CLE,69,2493,,,77%,23%,,10.7,16.6,155,61,46,26,239,7,1228,62,48,jamesle01
237,Al Jefferson,C,30,CHO,65,1992,,,,,100%,-4.0,-1.1,24,22,97,4,80,6,255,19,53,jeffeal01
238,Cory Jefferson,PF,24,BRK,50,531,,,6%,92%,3%,7.8,12.6,5,12,37,2,27,0,38,4,16,jeffeco01
239,Richard Jefferson,SF,34,DAL,74,1244,,4%,92%,4%,,2.9,-0.1,26,14,56,5,50,7,146,7,20,jefferi01
240,John Jenkins,SG,23,ATL,24,297,,45%,55%,,,-3.2,-9.8,3,4,8,0,6,0,31,2,5,jenkijo01
241,Brandon Jennings,PG,25,DET,41,1173,96%,4%,,,,0.7,3.1,51,22,9,11,54,6,617,15,28,jennibr01
242,Jonas Jerebko,PF,27,TOT,75,1230,,,1%,87%,12%,6.6,8.6,17,9,45,13,27,5,176,6,16,jerebjo01
242,Jonas Jerebko,PF,27,DET,46,703,,,,99%,,2.8,5.1,8,5,26,10,12,2,98,2,7,jerebjo01
242,Jonas Jerebko,PF,27,BOS,29,527,,,2%,71%,27%,11.6,13.3,9,4,19,3,15,3,78,4,9,jerebjo01
243,Grant Jerrett,PF,21,TOT,8,51,,,,63%,37%,-19.9,-21.2,2,1,7,0,1,0,7,1,0,jerregr01
243,Grant Jerrett,PF,21,OKC,5,25,,,,30%,70%,-38.8,-41.1,1,1,3,0,0,0,3,0,0,jerregr01
243,Grant Jerrett,PF,21,UTA,3,26,,,,94%,6%,-1.8,-2.0,1,0,4,0,1,0,4,1,0,jerregr01
244,Amir Johnson,PF,27,TOR,75,1979,,,,71%,29%,2.2,-2.2,33,27,88,38,58,5,259,11,52,johnsam01
245,Chris Johnson,SF,24,TOT,29,526,,25%,67%,8%,,-2.6,0.6,7,2,20,1,6,6,32,1,10,johnsch04
245,Chris Johnson,SF,24,PHI,9,187,,10%,80%,10%,,-3.9,5.8,6,2,11,0,4,3,6,1,4,johnsch04
245,Chris Johnson,SF,24,UTA,12,211,,44%,54%,2%,,9.3,9.7,1,0,5,1,1,1,16,0,5,johnsch04
245,Chris Johnson,SF,24,MIL,8,128,,16%,70%,14%,,-20.4,-21.9,0,0,4,0,1,2,10,0,1,johnsch04
246,James Johnson,PF,27,TOR,70,1370,,,80%,19%,,6.6,5.1,26,29,83,13,51,2,225,15,24,johnsja01
247,Joe Johnson,SG,33,BRK,80,2791,,31%,60%,9%,,-2.5,2.0,69,48,53,11,52,4,673,10,24,johnsjo02
248,Nick Johnson,SG,22,HOU,28,262,28%,62%,10%,,,-6.9,-11.3,7,3,16,6,9,1,25,1,7,johnsni01
249,Tyler Johnson,SG,22,MIA,32,603,15%,77%,8%,,,-4.3,-1.9,10,13,20,5,15,4,98,1,11,johnsty01
250,Wesley Johnson,SF,27,LAL,76,2245,,,92%,8%,,-7.1,0.2,48,28,103,4,50,7,270,11,15,johnswe01
251,Dahntay Jones,SF,34,LAC,33,123,,16%,79%,5%,,-20.6,-28.8,0,1,10,0,4,2,5,0,1,jonesda02
252,James Jones,SF,34,CLE,57,669,,4%,69%,26%,1%,-9.1,-16.5,7,3,34,1,14,8,57,2,3,jonesja02
253,Perry Jones,SF,23,OKC,43,631,,2%,65%,32%,2%,-10.2,-14.6,7,8,25,5,17,3,45,4,10,jonespe01
254,Terrence Jones,PF,23,HOU,33,889,,,,56%,44%,4.2,0.7,12,13,37,9,47,4,90,8,29,joneste01
255,DeAndre Jordan,C,26,LAC,82,2820,,,,,100%,11.8,15.4,39,28,128,18,139,4,144,38,16,jordade01
256,Jerome Jordan,C,28,BRK,44,383,,,,5%,95%,-10.7,-8.4,9,5,32,3,20,0,28,6,15,jordaje01
257,Cory Joseph,PG,23,SAS,79,1444,74%,26%,,,,6.3,-0.3,25,29,53,9,59,13,445,19,32,josepco01
258,Chris Kaman,C,32,POR,74,1398,,,,3%,97%,-0.2,-6.8,33,47,86,12,53,1,164,16,35,kamanch01
259,Sergey Karasev,SG,21,BRK,33,555,,59%,41%,,,1.7,5.7,13,5,24,3,11,6,104,1,11,karasse01
260,Ryan Kelly,PF,23,LAL,52,1233,,,20%,62%,18%,-6.8,0.5,16,13,76,5,42,1,213,4,12,kellyry01
261,Michael Kidd-Gilchrist,SF,21,CHO,55,1587,,,94%,6%,,3.9,12.3,6,28,59,20,101,8,168,22,63,kiddgmi01
262,Sean Kilpatrick,SG,25,MIN,4,72,,87%,13%,,,9.8,19.7,1,1,3,0,1,0,10,0,1,kilpase01
263,Andrei Kirilenko,SF,33,BRK,7,36,,,37%,63%,,-42.1,-39.3,0,1,0,0,1,0,2,0,2,kirilan01
264,Alex Kirk,C,23,CLE,5,14,,,,,100%,-59.9,-64.7,0,0,0,0,1,0,2,0,0,kirkal01
265,Brandon Knight,PG-SG,23,TOT,63,2035,89%,12%,,,,-1.4,-2.7,114,47,40,17,75,17,730,15,37,knighbr03
265,Brandon Knight,PG,23,MIL,52,1688,100%,,,,,-0.5,-2.1,98,43,32,16,69,14,622,14,33,knighbr03
265,Brandon Knight,SG,23,PHO,11,347,32%,68%,,,,-5.9,-5.3,16,4,8,1,6,3,108,1,4,knighbr03
266,Kyle Korver,SG,33,ATL,75,2418,,75%,25%,,,11.0,13.7,75,16,82,6,26,6,428,7,12,korveky01
267,Kosta Koufos,C,25,MEM,81,1348,,,,,100%,4.6,1.8,16,19,63,20,36,4,82,4,22,koufoko01
268,Ognjen Kuzmić,C,24,GSW,16,72,,,,,100%,-23.3,-34.7,3,0,10,1,1,0,15,0,0,kuzmiog01
269,Jeremy Lamb,SG,22,OKC,47,633,1%,85%,14%,,,-6.4,-10.0,16,5,29,2,27,2,100,8,7,lambje01
270,Carl Landry,PF,31,SAC,70,1192,,,,68%,32%,-8.7,-6.9,6,23,53,16,72,6,58,11,42,landrca01
271,Shane Larkin,PG,22,NYK,76,1865,100%,,,,,-11.5,-2.4,56,19,67,3,26,17,518,5,30,larkish01
272,Joffrey Lauvergne,C,23,DEN,24,268,,,,24%,76%,-20.2,-17.6,9,5,23,6,13,0,31,6,14,lauvejo01
273,Zach LaVine,PG,19,MIN,77,1902,79%,21%,,,,-14.6,-9.6,108,57,91,12,84,14,592,18,38,lavinza01
274,Ty Lawson,PG,27,DEN,75,2665,96%,4%,,,,-1.4,7.6,125,36,48,12,152,9,1665,22,59,lawsoty01
275,Ricky Ledo,SG,22,TOT,17,244,,67%,33%,,,-13.2,-3.7,12,8,10,3,12,1,45,2,11,ledori01
275,Ricky Ledo,SG,22,DAL,5,11,,80%,20%,,,-35.5,-38.6,1,1,0,0,1,0,3,0,1,ledori01
275,Ricky Ledo,SG,22,NYK,12,233,,66%,34%,,,-12.1,-2.0,11,7,10,3,11,1,42,2,10,ledori01
276,Courtney Lee,SG,29,MEM,77,2354,3%,60%,37%,,,2.1,-3.2,45,17,54,5,34,3,336,5,18,leeco01
277,David Lee,PF,31,GSW,49,904,,,,58%,42%,2.8,-10.4,23,14,51,7,51,2,206,8,21,leeda02
278,Malcolm Lee,SG,24,PHI,1,2,100%,,,,,75.0,84.5,0,0,0,0,0,0,0,0,0,leema01
279,Alex Len,C,21,PHO,69,1518,,,,,100%,-0.6,0.7,26,17,119,19,55,7,77,18,31,lenal01
280,Kawhi Leonard,SF,23,SAS,64,2033,,1%,89%,9%,,12.0,11.2,41,29,53,17,111,5,369,26,33,leonaka01
281,Meyers Leonard,C,22,POR,55,847,,,,47%,53%,1.2,-3.8,7,8,71,12,14,7,80,6,6,leoname01
282,Jon Leuer,PF,25,MEM,63,824,,,1%,93%,6%,-0.5,-4.9,23,7,49,1,27,2,101,3,15,leuerjo01
283,Damian Lillard,PG,24,POR,82,2925,79%,21%,,,,4.8,2.2,137,62,58,14,157,36,1174,36,66,lillada01
284,Jeremy Lin,PG,26,LAL,74,1907,95%,6%,,,,-6.5,1.1,88,53,91,18,104,27,733,9,52,linje01
285,Shaun Livingston,PG,29,GSW,78,1468,80%,20%,,,,2.9,-12.4,48,28,40,14,41,7,590,8,16,livinsh01
286,Brook Lopez,C,26,BRK,72,2100,,,,,100%,-3.1,0.0,22,37,118,29,138,8,121,48,49,lopezbr01
287,Robin Lopez,C,26,POR,59,1638,,,,,100%,5.4,1.9,16,23,74,18,65,7,136,17,31,lopezro01
288,Kevin Love,PF,26,CLE,75,2532,,,,95%,5%,7.4,7.8,49,45,85,11,122,6,365,18,56,loveke01
289,Kyle Lowry,PG,28,TOR,70,2414,100%,,,,,3.6,0.9,91,49,79,19,127,29,1080,26,57,lowryky01
290,Kalin Lucas,PG,25,MEM,1,6,100%,,,,,-45.0,-48.5,0,0,0,0,0,0,0,0,0,lucaska01
291,John Lucas III,PG,32,DET,21,272,100%,,,,,-9.9,-9.1,11,4,6,1,3,0,137,1,2,lucasjo02
292,Shelvin Mack,PG,24,ATL,55,833,45%,55%,1%,,,1.7,-5.2,30,15,9,2,11,1,352,2,19,macksh01
293,Ian Mahinmi,C,28,IND,61,1146,,,,,100%,0.7,0.9,22,8,84,22,42,12,78,15,16,mahinia01
294,Devyn Marble,SG,22,ORL,16,208,1%,17%,82%,1%,,-1.8,4.5,6,0,6,0,7,1,39,1,3,marblde01
295,Shawn Marion,SF,36,CLE,57,1101,1%,52%,42%,6%,,2.7,-2.7,17,9,44,1,16,4,119,2,22,mariosh01
296,Kendall Marshall,PG,23,MIL,28,417,7%,89%,4%,,,7.1,7.1,28,3,6,1,5,2,190,3,6,marshke01
297,Cartier Martin,SF,30,DET,23,198,,55%,45%,,,5.0,6.8,0,2,9,2,0,2,28,0,3,martica01
298,Kenyon Martin,PF,37,MIL,11,104,,,,37%,63%,-2.8,-3.7,1,0,7,1,1,0,12,0,3,martike01
299,Kevin Martin,SG,31,MIN,39,1302,,92%,8%,,,-10.5,-1.4,28,22,34,10,71,7,190,15,24,martike02
300,Wesley Matthews,SG,28,POR,60,2024,,78%,22%,,,6.5,4.6,41,23,54,7,63,16,332,16,24,matthwe02
301,Jason Maxiell,PF,31,CHO,61,878,,,,61%,39%,-8.3,-6.2,9,7,54,9,25,7,42,4,19,maxieja01
302,O.J. Mayo,SG,27,MIL,71,1697,,77%,22%,,,-1.7,-4.2,65,33,62,12,52,3,429,13,29,mayooj01
303,Luc Mbah a Moute,PF,28,PHI,67,1916,,,22%,75%,3%,-9.8,-0.6,41,31,60,10,70,8,257,11,53,mbahalu01
304,James Michael McAdoo,PF,22,GSW,15,137,,,1%,85%,14%,9.0,-1.9,2,3,17,1,13,2,4,5,3,mcadoja01
305,Ray McCallum,PG,23,SAC,68,1436,91%,10%,,,,-7.9,-6.5,40,28,50,5,27,8,410,4,36,mccalra01
306,CJ McCollum,SG,23,POR,62,973,8%,88%,5%,,,5.4,1.6,29,15,42,3,35,5,152,10,25,mccolcj01
307,K.J. McDaniels,SG,21,TOT,62,1352,7%,81%,12%,,,-9.7,-0.5,41,35,66,17,66,4,165,11,33,mcdankj01
307,K.J. McDaniels,SG,21,PHI,52,1319,7%,82%,12%,,,-9.4,0.1,40,35,63,17,65,4,161,11,33,mcdankj01
307,K.J. McDaniels,SG,21,HOU,10,33,,63%,38%,,,-22.3,-26.1,1,0,3,0,1,0,4,0,0,mcdankj01
308,Doug McDermott,SF,23,CHI,36,321,,5%,95%,,,-13.5,-18.3,6,2,16,3,8,1,14,3,8,mcderdo01
309,Mitch McGary,PF,22,OKC,32,485,,,,36%,64%,5.4,3.8,8,13,41,7,17,2,34,6,12,mcgarmi01
310,JaVale McGee,C,27,TOT,23,256,,,,4%,96%,-14.1,-9.3,6,5,14,3,12,4,6,1,9,mcgeeja01
310,JaVale McGee,C,27,DEN,17,195,,,,5%,95%,-11.2,-7.8,5,3,13,2,10,2,2,1,8,mcgeeja01
310,JaVale McGee,C,27,PHI,6,61,,,,,100%,-23.2,-14.0,1,2,1,1,2,2,4,0,1,mcgeeja01
311,Ben McLemore,SG,21,SAC,82,2670,,96%,4%,,,-1.0,8.4,56,47,129,14,67,7,302,13,37,mclembe01
312,Jerel McNeal,PG,27,PHO,6,36,100%,,,,,-4.3,-3.3,3,2,2,0,1,0,4,0,1,mcneaje01
313,Josh McRoberts,PF,27,MIA,17,296,,,,76%,24%,5.1,8.5,15,4,10,1,3,0,70,1,5,mcrobjo01
314,Jodie Meeks,SG,27,DET,60,1462,,100%,,,,-3.6,-3.5,24,27,34,3,71,4,179,17,20,meeksjo01
315,Gal Mekel,PG,26,NOP,4,43,97%,3%,,,,2.4,1.1,2,0,1,0,0,0,30,0,3,mekelga01
316,Khris Middleton,SF,23,MIL,79,2378,,1%,52%,46%,2%,7.0,15.5,56,34,81,9,61,10,403,13,33,middlkh01
317,C.J. Miles,SG,27,IND,70,1841,,72%,27%,,,3.9,7.2,44,17,68,9,61,6,170,13,26,milescj01
318,Andre Miller,PG,38,TOT,81,1253,92%,8%,,,,-4.5,-3.6,72,22,35,5,26,14,627,3,29,millean02
318,Andre Miller,PG,38,WAS,51,631,100%,,,,,-7.3,-9.7,29,12,19,3,16,6,309,1,18,millean02
318,Andre Miller,PG,38,SAC,30,622,83%,17%,,,,-1.6,2.6,43,10,16,2,10,8,318,2,11,millean02
319,Darius Miller,SF,24,NOP,5,43,,30%,70%,,,-11.8,-13.3,1,0,4,0,0,0,5,0,0,milleda01
320,Mike Miller,SF,34,CLE,52,701,,26%,43%,31%,,-5.7,-12.6,15,3,33,4,0,0,105,0,3,millemi01
321,Quincy Miller,PF,22,TOT,10,119,,,68%,32%,,16.9,19.8,1,3,8,0,6,0,19,1,5,millequ01
321,Quincy Miller,PF,22,SAC,6,61,,,57%,43%,,5.3,9.2,1,2,3,0,6,0,6,1,1,millequ01
321,Quincy Miller,PF,22,DET,4,58,,,80%,20%,,29.0,30.9,0,1,5,0,0,0,13,0,4,millequ01
322,Patty Mills,PG,26,SAS,51,801,100%,,,,,9.2,3.3,14,13,20,4,12,11,207,3,12,millspa02
323,Elijah Millsap,SG,27,UTA,47,924,1%,81%,18%,,,4.7,5.9,28,22,43,11,41,3,137,6,28,millsel01
324,Paul Millsap,PF,29,ATL,73,2390,,,,94%,6%,8.0,5.5,53,63,106,28,142,2,529,32,65,millspa01
325,Nikola Mirotić,PF,23,CHI,82,1654,,,4%,72%,24%,5.6,3.8,34,27,88,13,110,6,225,18,36,mirotni01
326,Nazr Mohammed,C,37,CHI,23,128,,,,,100%,3.3,0.0,4,1,12,2,2,0,7,1,3,mohamna01
327,Greg Monroe,PF,24,DET,69,2137,,,,50%,50%,-0.6,1.8,46,64,72,18,164,5,336,33,85,monrogr01
328,E'Twaun Moore,SG,25,CHI,56,504,40%,60%,,,,-0.2,-4.0,9,3,18,1,7,3,77,0,10,mooreet01
329,Eric Moreland,PF,23,SAC,3,2,,,,41%,59%,25.0,28.8,0,0,1,0,0,0,0,0,0,moreler01
330,Darius Morris,PG,24,BRK,38,299,86%,14%,,,,-10.5,-7.9,13,7,9,1,4,0,116,3,5,morrida01
331,Marcus Morris,PF,25,PHO,81,2045,,,51%,47%,2%,-1.5,-0.8,36,18,104,6,41,12,305,9,25,morrima03
332,Markieff Morris,PF,25,PHO,82,2581,,,,65%,35%,1.6,7.6,83,33,115,32,106,10,442,28,42,morrima02
333,Anthony Morrow,SG,29,OKC,74,1806,,26%,71%,3%,,5.3,6.1,16,11,56,9,30,17,141,10,14,morroan01
334,Donatas Motiejūnas,PF,24,HOU,71,2037,,,,37%,63%,2.4,-2.5,52,38,79,17,65,13,314,13,42,motiedo01
335,Timofey Mozgov,C,28,TOT,81,2045,,,,,100%,5.9,6.9,22,40,140,22,95,6,131,14,54,mozgoti01
335,Timofey Mozgov,C,28,DEN,35,897,,,,,100%,-2.3,1.9,8,12,69,10,39,3,37,10,25,mozgoti01
335,Timofey Mozgov,C,28,CLE,46,1148,,,,,100%,12.3,10.9,14,28,71,12,56,3,94,4,29,mozgoti01
336,Shabazz Muhammad,SG,22,MIN,38,866,9%,79%,13%,,,-9.2,0.5,14,11,19,6,72,3,94,21,33,muhamsh01
337,Toure' Murry,SG-PG,25,TOT,5,18,30%,70%,,,,5.4,4.5,2,2,0,0,1,0,2,0,0,murryto01
