,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
185,Jordan Hamilton,SF,21,DEN,26,258,,48%,51%,1%,,8.3,5.4,3,6,7,2,3,0,46,1,3,hamiljo02
186,Richard Hamilton,SG,33,CHI,28,697,,100%,,,,8.9,-0.8,25,14,19,3,16,1,187,8,13,hamilri01
187,Tyler Hansbrough,PF,26,IND,66,1442,,,,37%,64%,-0.9,-7.5,12,17,62,12,126,5,76,30,48,hansbty01
188,Luke Harangody,PF,24,CLE,21,231,,,15%,79%,7%,-12.2,-5.1,2,0,10,2,4,1,15,1,8,haranlu01
189,James Harden,SG,22,OKC,62,1946,,55%,44%,,,9.9,8.0,62,39,50,24,167,7,536,29,50,hardeja01
190,Justin Harper,PF,22,ORL,14,84,,,9%,91%,,-25.1,-26.8,2,4,3,0,1,1,5,1,1,harpeju01
191,Josh Harrellson,PF,22,NYK,37,540,,,1%,33%,66%,10.3,8.4,9,8,24,2,11,2,28,0,14,harrejo01
192,Al Harrington,PF,31,DEN,64,1761,,,,81%,19%,5.0,3.8,42,31,75,27,80,15,211,16,51,harrial01
193,Devin Harris,PG,28,UTA,63,1741,98%,2%,,,,3.4,6.1,74,20,53,15,75,17,695,15,24,harride01
194,Manny Harris,SG,22,CLE,26,456,4%,96%,1%,,,-6.9,0.6,10,7,12,4,29,1,67,6,12,harrima01
195,Terrel Harris,SG,24,MIA,22,318,14%,81%,6%,,,-8.6,-16.9,10,10,16,2,9,3,58,1,7,harrite01
196,Tobias Harris,SF,19,MIL,42,479,,3%,74%,23%,,0.8,0.6,12,11,21,6,30,0,47,6,19,harrito02
197,Udonis Haslem,PF,31,MIA,64,1589,,,,89%,11%,4.0,-5.4,28,19,70,12,37,13,98,4,38,hasleud01
198,Spencer Hawes,C,23,PHI,37,920,,,,,100%,3.2,-2.2,22,15,77,6,23,2,207,5,22,hawessp01
199,Chuck Hayes,C,28,SAC,54,1039,,,,27%,73%,-7.3,-1.8,36,10,74,0,20,2,163,5,22,hayesch01
200,Gordon Hayward,SF,21,UTA,66,2015,,5%,92%,3%,,1.4,2.2,45,36,51,19,77,7,448,19,32,haywago01
201,Lazar Hayward,SF,25,OKC,26,141,,1%,52%,47%,,-18.0,-25.8,6,1,9,1,5,0,10,0,1,haywala01
202,Brendan Haywood,C,32,DAL,54,1146,,,,,100%,3.0,2.8,9,20,69,6,47,5,44,8,15,haywobr01
203,Gerald Henderson,SG,24,CHA,55,1831,,88%,12%,,,-14.6,2.5,48,26,66,12,93,19,284,20,32,hendege02
204,Xavier Henry,SG,20,NOH,45,759,,58%,41%,,,-2.7,2.0,11,14,26,8,38,2,74,7,22,henryxa01
205,Roy Hibbert,C,25,IND,65,1937,,,,,100%,5.1,4.8,34,38,119,21,103,7,242,28,54,hibbero01
206,J.J. Hickson,PF,23,TOT,54,1244,,,6%,78%,17%,-8.8,-6.3,15,26,41,11,69,4,114,14,30,hicksjj01
206,J.J. Hickson,PF,23,SAC,35,644,,,11%,85%,4%,-10.1,-5.0,10,14,19,7,28,1,56,4,15,hicksjj01
206,J.J. Hickson,PF,23,POR,19,600,,,,70%,30%,-7.4,-7.7,5,12,22,4,41,3,58,10,15,hicksjj01
207,Cory Higgins,PG,22,CHA,38,423,69%,30%,1%,,,-14.7,1.1,20,10,21,2,27,2,76,4,22,higgico01
208,Nenê,C,29,TOT,39,1110,,,,26%,74%,3.4,2.3,36,28,34,20,79,10,179,18,32,hilarne01
208,Nenê,C,29,DEN,28,826,,,,35%,66%,1.2,-2.9,29,22,24,15,60,9,137,11,28,hilarne01
208,Nenê,C,29,WAS,11,284,,,,,100%,10.0,17.5,7,6,10,5,19,1,42,7,4,hilarne01
209,George Hill,PG,25,IND,50,1274,59%,41%,,,,3.7,0.7,30,12,47,3,44,6,327,9,10,hillge01
210,Grant Hill*,SF,39,PHO,49,1378,,,97%,3%,,3.5,6.9,30,18,38,6,51,12,237,6,27,hillgr01
211,Jordan Hill,C,24,TOT,39,551,,,,3%,98%,-2.8,-4.0,6,9,35,9,25,1,36,3,16,hilljo01
211,Jordan Hill,C,24,HOU,32,469,,,,2%,98%,-3.9,-4.9,4,5,27,9,22,1,32,3,11,hilljo01
211,Jordan Hill,C,24,LAL,7,82,,,,7%,93%,3.1,1.7,2,4,8,0,3,0,4,0,5,hilljo01
212,Kirk Hinrich,SG,31,ATL,48,1237,32%,67%,1%,,,1.8,-3.4,28,18,55,4,13,7,301,3,13,hinriki01
213,Darington Hobson,SG,24,MIL,5,39,,100%,,,,10.6,10.5,1,1,1,0,0,1,12,0,0,hobsoda01
214,Jrue Holiday,PG,21,PHI,65,2196,62%,38%,,,,4.9,0.4,73,40,53,10,58,6,636,14,62,holidjr01
215,Ryan Hollins,C,27,TOT,39,522,,,,,100%,-1.0,3.7,4,6,33,18,28,9,20,4,14,holliry01
215,Ryan Hollins,C,27,CLE,24,362,,,,,100%,-3.4,4.6,3,4,23,12,20,8,13,2,13,holliry01
215,Ryan Hollins,C,27,BOS,15,160,,,,,100%,4.5,1.7,1,2,10,6,8,1,7,2,1,holliry01
216,Tyler Honeycutt,SF,21,SAC,15,88,,26%,66%,8%,,-6.1,-0.1,2,0,1,0,2,0,14,1,0,honeyty01
217,Al Horford,C,25,ATL,11,348,,,,5%,95%,7.6,4.2,8,1,12,3,18,0,54,8,7,horfoal01
218,Dennis Horner,PF,23,NJN,8,22,,,,93%,7%,-38.1,-31.6,0,0,0,0,1,0,0,0,0,hornede01
219,Dwight Howard,C,26,ORL,54,2070,,,,,100%,4.1,8.8,25,65,72,46,238,2,270,58,55,howardw01
220,Josh Howard,SF,31,UTA,43,991,,36%,64%,,,-0.9,-2.1,16,25,48,9,38,2,109,6,16,howarjo01
221,Juwan Howard,PF,38,MIA,28,190,,,3%,72%,26%,-13.8,-21.8,8,4,8,4,5,0,24,1,12,howarju01
222,Lester Hudson,PG,27,TOT,16,334,99%,2%,,,,-0.5,7.1,15,11,13,3,15,2,84,3,4,hudsole01
222,Lester Hudson,PG,27,CLE,13,314,100%,,,,,0.1,8.4,15,10,13,3,14,2,82,3,3,hudsole01
222,Lester Hudson,PG,27,MEM,3,20,76%,24%,,,,-10.9,-13.3,0,1,0,0,1,0,2,0,1,hudsole01
223,Larry Hughes,PG,33,ORL,9,114,68%,32%,,,,-27.1,-29.1,6,2,5,2,1,0,16,0,1,hughela01
224,Kris Humphries,PF,26,NJN,62,2162,,,,87%,13%,-4.3,7.8,33,53,78,20,112,11,207,20,86,humphkr01
225,Serge Ibaka,PF,22,OKC,66,1792,,,,94%,7%,6.2,-1.2,19,26,98,16,56,5,65,12,41,ibakase01
226,Andre Iguodala,SF,28,PHI,62,2209,,34%,65%,2%,,5.7,3.1,58,34,43,9,87,15,741,12,18,iguodan01
227,Ersan İlyasova,PF,24,MIL,60,1655,,,,83%,17%,0.4,0.4,23,30,71,9,87,26,168,15,34,ilyaser01
228,Kyrie Irving,PG,19,CLE,51,1558,85%,15%,,,,-5.1,4.7,77,51,43,18,78,7,627,18,52,irvinky01
229,Royal Ivey,SG,30,OKC,34,354,1%,95%,5%,,,1.7,-5.7,5,0,14,1,3,2,25,2,1,iveyro01
230,Jarrett Jack,PG,28,NOH,45,1530,98%,2%,,,,-9.4,-10.0,49,37,44,9,48,15,609,9,29,jackja01
231,Reggie Jackson,PG,21,OKC,45,501,92%,8%,,,,2.7,-4.7,16,9,15,4,10,3,169,1,11,jacksre01
232,Stephen Jackson,SF,33,TOT,47,1212,,23%,68%,9%,,1.6,-2.4,61,24,51,8,51,7,262,8,17,jacksst02
232,Stephen Jackson,SF,33,MIL,26,712,,39%,59%,2%,,-4.5,-6.1,39,14,27,8,28,5,171,5,10,jacksst02
232,Stephen Jackson,SF,33,SAS,21,500,,,81%,19%,,10.3,2.9,22,10,24,0,23,2,91,3,7,jacksst02
233,Damion James,SF,24,NJN,7,170,,,94%,6%,,-7.7,-1.0,5,3,5,2,5,0,8,0,4,jamesda01
234,LeBron James,SF,27,MIA,62,2326,,,74%,26%,,10.4,14.0,125,52,41,16,212,13,872,51,31,jamesle01
235,Mike James,PG,36,CHI,11,120,55%,45%,,,,31.9,23.2,7,3,10,2,5,0,63,2,5,jamesmi01
236,Antawn Jamison,PF,35,CLE,65,2151,,,,99%,1%,-7.3,0.5,39,29,92,12,115,6,296,26,52,jamisan01
237,Al Jefferson,C,27,UTA,61,2075,,,,,100%,3.8,8.8,26,25,109,3,90,4,309,23,61,jeffeal01
238,Richard Jefferson,SF,31,TOT,63,1748,,1%,79%,19%,,-1.2,-7.8,29,9,64,8,31,4,204,4,18,jefferi01
238,Richard Jefferson,SF,31,SAS,41,1168,,,82%,18%,,2.1,-9.1,21,3,47,5,20,3,127,2,9,jefferi01
238,Richard Jefferson,SF,31,GSW,22,580,,4%,74%,22%,,-7.7,-5.0,8,6,17,3,11,1,77,2,9,jefferi01
239,Jared Jeffries,PF,30,NYK,39,729,,,1%,43%,56%,2.7,-0.8,11,8,44,3,28,16,66,3,20,jeffrja01
240,Charles Jenkins,PG,22,GSW,51,893,96%,4%,,,,-11.8,-11.4,37,20,42,0,18,2,385,5,22,jenkich01
241,Brandon Jennings,PG,22,MIL,66,2331,100%,,,,,-2.4,-10.1,80,43,34,6,86,6,807,17,52,jennibr01
242,Jonas Jerebko,PF,24,DET,64,1468,,,2%,86%,12%,-5.1,1.0,28,17,86,12,54,4,98,9,35,jerebjo01
243,Yi Jianlian,PF,24,DAL,30,203,,,2%,88%,11%,-13.7,-16.0,7,3,12,1,10,1,10,1,8,jianlyi01
244,Amir Johnson,PF,24,TOR,64,1553,,,,83%,17%,0.0,7.3,22,27,102,31,36,4,173,10,26,johnsam01
245,Armon Johnson,PG,22,TOT,9,124,96%,4%,,,,-5.5,1.1,5,1,9,0,4,2,26,2,4,johnsar02
245,Armon Johnson,PG,22,POR,1,5,,100%,,,,-11.8,-10.7,1,0,0,0,0,0,0,0,0,johnsar02
245,Armon Johnson,PG,22,NJN,8,119,100%,,,,,-5.2,1.6,4,1,9,0,4,2,26,2,4,johnsar02
246,Carldell Johnson,PG,29,NOH,15,119,100%,,,,,1.4,5.9,6,0,3,0,0,2,47,0,3,johnsca01
247,Chris Johnson,C,26,TOT,27,175,,,,1%,99%,-10.3,-8.0,3,5,22,4,9,1,5,3,1,johnsch03
247,Chris Johnson,C,26,POR,20,93,,,,,100%,-18.2,-17.6,2,2,14,3,5,1,2,2,1,johnsch03
247,Chris Johnson,C,26,NOH,7,82,,,,2%,98%,-1.3,3.0,1,3,8,1,4,0,3,1,0,johnsch03
248,Ivan Johnson,PF,27,ATL,56,934,,,4%,64%,33%,2.7,-1.6,27,17,54,13,52,10,72,20,42,johnsiv01
249,JaJuan Johnson,PF,22,BOS,36,298,,,,86%,14%,-6.0,-9.9,3,5,14,3,4,2,14,1,6,johnsja02
250,James Johnson,SF,24,TOR,62,1561,,,61%,39%,,-5.1,-2.6,33,28,80,20,59,4,269,13,41,johnsja01
251,Joe Johnson,SG,30,ATL,60,2127,,62%,38%,,,5.5,5.0,60,34,28,10,56,4,527,9,23,johnsjo02
252,Trey Johnson,SG,27,NOH,11,61,43%,42%,15%,,,-5.2,-1.0,5,0,6,0,3,0,9,1,0,johnstr01
253,Wesley Johnson,SF,24,MIN,65,1469,,50%,50%,,,-5.0,-5.5,29,19,87,3,17,4,127,5,16,johnswe01
254,Dahntay Jones,SF,31,IND,65,1052,,5%,95%,,,-3.8,-10.5,20,6,51,9,43,10,141,8,25,jonesda02
255,Dominique Jones,SG,23,DAL,33,268,16%,77%,7%,,,-14.6,-17.3,12,12,11,3,17,1,100,3,3,jonesdo02
256,James Jones,SG,31,MIA,51,666,2%,64%,33%,1%,,0.6,-7.7,7,0,18,1,8,7,42,0,1,jonesja02
257,Solomon Jones,C-PF,27,TOT,21,292,,,,42%,58%,-21.7,-20.6,4,5,23,7,11,0,21,1,7,jonesso01
257,Solomon Jones,PF,27,LAC,10,96,,,,56%,44%,-32.6,-36.6,1,0,7,2,2,0,4,1,1,jonesso01
257,Solomon Jones,C,27,NOH,11,196,,,,35%,65%,-16.3,-12.8,3,5,16,5,9,0,17,0,6,jonesso01
258,DeAndre Jordan,C,23,LAC,66,1798,,,,,100%,5.6,6.1,9,21,110,22,50,2,38,11,30,jordade01
259,Jerome Jordan,C,25,NYK,21,108,,,,,100%,10.1,7.0,0,1,11,1,5,1,11,0,4,jordaje01
260,Cory Joseph,PG,20,SAS,29,266,80%,20%,,,,-8.3,-17.6,6,3,12,2,4,1,86,1,4,josepco01
261,Chris Kaman,C,29,NOH,47,1372,,,,,100%,-2.7,2.7,50,44,73,15,47,4,216,9,52,kamanch01
262,Jason Kapono,SG,30,LAL,27,269,,64%,37%,,,7.3,6.3,5,0,12,0,0,0,25,0,1,kaponja01
263,D.J. Kennedy,SF,22,CLE,2,59,,57%,43%,,,-29.4,-22.3,2,1,4,0,1,0,6,0,0,kennedj01
264,Jason Kidd*,PG,38,DAL,48,1379,65%,35%,,,,2.7,2.6,68,19,33,1,7,7,584,0,6,kiddja01
265,Linas Kleiza,SF,27,TOR,49,1057,,2%,67%,30%,,-0.5,4.8,17,25,49,15,39,4,109,8,19,kleizli01
266,Brandon Knight,PG,20,DET,66,2129,90%,10%,,,,-6.8,-3.7,94,48,70,17,49,24,550,12,48,knighbr03
267,Kyle Korver,SG,30,CHI,65,1469,,90%,10%,,,10.2,1.1,29,17,61,3,7,5,239,2,7,korveky01
268,Kosta Koufos,C,22,DEN,48,792,,,,9%,91%,6.7,4.5,8,13,49,7,23,2,33,3,19,koufoko01
269,Carl Landry,PF,28,NOH,41,999,,,1%,94%,5%,-4.5,-0.4,9,18,28,18,95,1,88,26,40,landrca01
270,Ty Lawson,PG,24,DEN,61,2124,100%,,,,,2.7,-1.9,82,36,28,20,81,13,904,16,69,lawsoty01
271,Courtney Lee,SG,26,HOU,58,1757,1%,91%,9%,,,1.4,2.4,37,10,52,6,22,4,204,6,31,leeco01
272,David Lee,PF,28,GSW,57,2121,,,,68%,32%,-3.7,-0.2,71,46,85,22,140,3,382,35,83,leeda02
273,Malcolm Lee,SG,21,MIN,19,243,23%,72%,5%,,,-6.0,-4.3,9,4,13,1,9,0,68,1,4,leema01
274,Kawhi Leonard,SF,20,SAS,64,1534,,20%,73%,7%,,5.5,-4.6,12,7,38,9,46,3,174,12,30,leonaka01
275,Travis Leslie,SG,21,LAC,10,45,36%,64%,,,,-27.4,-30.8,0,2,2,0,6,0,11,1,1,leslitr01
276,Jon Leuer,PF,22,MIL,46,555,,,,82%,18%,1.1,1.1,11,4,36,2,15,6,57,6,13,leuerjo01
277,Rashard Lewis,SF,32,WAS,28,729,,,72%,28%,,-12.6,-8.6,13,13,24,4,20,1,59,5,15,lewisra02
278,DeAndre Liggins,SF,23,ORL,17,115,,26%,72%,2%,,-28.2,-30.2,9,0,4,1,10,0,11,3,1,liggide01
279,Jeremy Lin,PG,23,NYK,35,940,96%,4%,,,,6.6,4.6,66,46,46,8,69,14,482,16,23,linje01
280,Shaun Livingston,SG,26,MIL,58,1092,8%,83%,9%,,,-4.0,-6.4,33,20,41,6,37,3,273,12,10,livinsh01
281,Brook Lopez,C,23,NJN,5,136,,,,,100%,-12.1,-5.6,2,3,3,0,19,0,15,6,8,lopezbr01
282,Robin Lopez,C,23,PHO,64,895,,,,,100%,-3.1,-3.9,9,12,80,12,62,2,46,10,18,lopezro01
283,Kevin Love,PF,23,MIN,55,2145,,,,55%,46%,0.5,7.9,41,46,59,23,178,8,257,32,65,loveke01
284,Kyle Lowry,PG,25,HOU,47,1510,100%,,,,,1.6,2.4,72,30,49,15,73,26,695,14,35,lowryky01
285,John Lucas III,PG,29,CHI,49,726,100%,,,,,18.2,11.0,30,6,14,1,13,3,238,2,10,lucasjo02
286,Shelvin Mack,PG,21,WAS,64,779,100%,,,,,-2.0,5.3,24,14,11,5,29,2,299,3,21,macksh01
287,Vernon Macklin,C,25,DET,23,135,,,,1%,99%,-2.0,3.8,2,1,7,0,7,0,10,0,1,macklve01
288,Corey Maggette,SF,32,CHA,32,881,,,99%,1%,,-16.0,-0.6,24,15,31,14,83,6,85,13,33,maggeco01
289,Jamaal Magloire,C,33,TOR,34,374,,,,12%,88%,6.2,11.3,3,5,24,10,8,2,15,2,4,magloja01
290,Ian Mahinmi,C,25,DAL,61,1139,,,,,100%,2.5,1.9,9,18,89,11,71,6,32,12,24,mahinia01
291,Shawn Marion,SF,33,DAL,63,1919,,1%,87%,12%,,-1.1,-5.9,49,32,52,3,40,6,307,6,42,mariosh01
292,Cartier Martin,SF,27,WAS,17,391,,12%,87%,1%,,3.6,11.0,4,5,17,2,9,3,20,2,2,martica01
293,Kenyon Martin,PF,34,LAC,42,940,,,,65%,35%,1.4,-2.1,11,8,57,5,20,1,44,0,7,martike01
294,Kevin Martin,SG,28,HOU,40,1264,,76%,24%,1%,,-0.8,-1.9,24,18,33,6,65,3,254,9,21,martike02
295,Roger Mason,SG,31,WAS,52,697,,69%,31%,,,-2.7,4.2,15,10,7,2,7,2,102,1,4,masonro01
296,Wesley Matthews,SG,25,POR,66,2228,,74%,26%,,,1.0,7.2,22,32,59,13,70,16,258,8,53,matthwe02
297,Jason Maxiell,PF,28,DET,65,1466,,,1%,99%,1%,-3.2,4.5,22,26,76,13,50,9,87,8,34,maxieja01
298,Eric Maynor,PG,24,OKC,9,137,100%,,,,,8.6,1.9,7,2,9,0,2,0,53,0,0,maynoer01
299,O.J. Mayo,SG,24,MEM,66,1771,4%,80%,17%,,,0.5,-4.2,56,35,61,18,60,9,365,9,36,mayooj01
300,Luc Mbah a Moute,PF,25,MIL,43,1009,,,25%,73%,2%,3.1,4.2,12,15,48,5,52,4,66,12,20,mbahalu01
301,JaVale McGee,C,24,TOT,61,1535,,,,1%,99%,-10.3,-10.4,25,25,91,19,86,9,69,25,37,mcgeeja01
301,JaVale McGee,C,24,WAS,41,1124,,,,,100%,-14.6,-13.3,20,20,64,15,62,9,54,18,21,mcgeeja01
301,JaVale McGee,C,24,DEN,20,411,,,,3%,97%,1.2,-2.4,5,5,27,4,24,0,15,7,16,mcgeeja01
302,Tracy McGrady*,SF,32,ATL,52,837,,3%,94%,4%,,5.7,2.6,32,11,21,4,39,0,259,5,11,mcgratr01
303,Dominic McGuire,PF,26,GSW,64,1127,,2%,13%,75%,11%,-4.7,-1.6,29,19,58,5,21,2,263,4,15,mcguido01
304,Josh McRoberts,PF,24,LAL,50,718,,,,99%,2%,-6.5,-10.3,20,3,30,6,15,2,113,2,15,mcrobjo01
305,Jodie Meeks,SG,24,PHI,66,1644,6%,89%,5%,,,5.4,1.2,17,4,25,5,36,7,118,8,24,meeksjo01
306,C.J. Miles,SG,24,UTA,56,1145,,68%,32%,,,0.1,-0.8,28,16,64,6,54,5,141,7,24,milescj01
307,Darko Miličić,C,26,MIN,29,472,,,,,100%,-4.3,-2.6,8,13,30,7,16,0,36,1,13,milicda01
308,Andre Miller,SG,35,DEN,66,1809,51%,49%,,,,5.1,3.9,113,38,41,10,70,9,972,13,50,millean02
309,Brad Miller,C,35,MIN,15,146,,,,,100%,-5.7,-3.8,9,2,6,0,5,3,52,0,2,millebr01
310,Mike Miller,SG,31,MIA,39,752,2%,63%,34%,1%,,10.3,4.7,18,8,28,1,2,2,93,0,6,millemi01
311,Patty Mills,PG,23,SAS,16,261,100%,,,,,9.0,1.2,18,5,4,0,3,2,90,2,4,millspa02
312,Paul Millsap,PF,26,UTA,64,2100,,,7%,93%,,4.8,12.0,40,32,114,22,119,4,339,28,65,millspa01
313,Nazr Mohammed,C,34,OKC,63,692,,,,8%,92%,6.7,-0.1,8,7,56,5,10,1,30,1,18,mohamna01
314,Greg Monroe,C,21,DET,66,2082,,,,,100%,-6.1,-1.3,56,63,100,21,133,6,328,27,75,monrogr01
315,Jamario Moon,SF,31,CHA,8,123,,,100%,1%,,-36.8,-22.0,6,1,4,1,1,0,10,0,2,moonja01
316,E'Twaun Moore,PG,22,BOS,38,331,70%,30%,,,,5.5,2.9,11,3,17,3,2,0,77,0,6,mooreet01
317,Mikki Moore,C,36,GSW,7,118,,,,39%,61%,-6.8,-3.3,2,3,14,2,4,2,12,1,2,mooremi01
318,Darius Morris,PG,21,LAL,19,169,94%,6%,,,,-15.7,-18.1,9,4,7,3,3,1,47,1,2,morrida01
319,Marcus Morris,PF,22,HOU,17,126,,,12%,75%,13%,-10.0,-10.8,1,1,6,2,4,1,7,0,4,morrima03
320,Markieff Morris,PF,22,PHO,63,1227,,,,95%,5%,-2.4,-3.3,30,16,108,11,49,5,137,11,28,morrima02
321,Anthony Morrow,SG,26,NJN,62,1636,1%,55%,43%,,,-4.8,4.1,27,26,43,8,29,9,141,7,25,morroan01
322,Timofey Mozgov,C,25,DEN,44,687,,,,,100%,-4.3,-9.8,14,12,52,15,29,1,50,5,14,mozgoti01
323,Byron Mullens,C,22,CHA,65,1465,,,,1%,99%,-13.5,3.9,34,17,77,17,50,3,119,9,30,mulleby01
324,Troy Murphy,PF,31,LAL,59,956,,,,89%,11%,0.3,-1.7,15,3,54,6,5,3,118,1,6,murphtr01
325,Hamady N'Diaye,C,25,WAS,3,3,,,,,100%,114.3,120.4,0,0,0,0,0,0,0,0,0,ndiayha01
326,Eduardo Nájera,PF,35,CHA,22,270,,,1%,81%,19%,-10.1,6.0,3,1,15,2,1,1,22,0,3,najered01
327,Steve Nash*,PG,37,PHO,62,1961,94%,6%,,,,3.6,10.6,178,39,17,2,20,12,1458,5,14,nashst01
328,Gary Neal,SG,27,SAS,56,1206,45%,55%,,,,5.4,-4.0,34,18,31,6,24,8,277,10,18,nealga01
329,Jameer Nelson,PG,29,ORL,57,1706,100%,,,,,4.6,7.9,72,35,65,5,29,17,790,5,38,nelsoja01
330,Joakim Noah,C,26,CHI,64,1945,,,,,100%,7.7,-4.9,40,28,77,8,85,5,351,12,61,noahjo01
331,Andrés Nocioni,SF,32,PHI,11,56,,19%,48%,32%,,-13.4,-18.5,0,2,3,1,5,0,2,1,2,nocioan01
332,Steve Novak,PF,28,NYK,54,1020,,,16%,83%,1%,7.1,5.5,7,5,36,1,3,5,30,2,4,novakst01
333,Dirk Nowitzki*,PF,33,DAL,62,2079,,,,96%,4%,5.8,12.7,43,52,68,13,110,5,332,21,29,nowitdi01
334,Jermaine O'Neal,C,33,BOS,25,570,,,,59%,41%,1.9,-1.2,3,7,47,9,15,9,22,3,12,onealje01
335,Lamar Odom,SF,32,DAL,50,1027,,,34%,65%,1%,-4.4,-8.3,32,10,49,7,46,4,194,6,28,odomla01
336,Emeka Okafor,C,29,NOH,27,781,,,,19%,81%,-8.9,-6.2,11,9,39,13,36,4,54,6,14,okafoem01
337,Mehmet Okur,C,32,NJN,17,454,,,,2%,98%,-17.5,-12.5,8,6,26,7,3,4,68,2,4,okurme01
338,Daniel Orton,PF,21,ORL,16,187,,,,10%,90%,-12.5,-14.3,1,2,16,4,12,1,12,1,1,ortonda01
339,Travis Outlaw,SF,27,SAC,39,500,,,62%,38%,,-5.1,1.1,9,6,19,2,21,2,36,2,10,outlatr01
340,Larry Owens,SF,29,NJN,7,75,,3%,87%,10%,,-20.2,-13.8,1,0,4,0,2,0,10,0,1,owensla01
341,Zaza Pachulia,C,27,ATL,58,1640,,,,,100%,2.1,-3.4,21,24,71,20,73,11,180,13,43,pachuza01
342,Jannero Pargo,PG,32,ATL,50,671,100%,,,,,4.1,0.4,32,12,27,4,4,8,226,1,7,pargoja01
343,Jeremy Pargo,PG,25,MEM,44,424,89%,11%,,,,-14.1,-19.0,23,15,21,3,12,2,117,1,17,pargoje01
344,Anthony Parker,SF,36,CLE,51,1280,,38%,61%,1%,,-9.4,-3.3,38,9,25,2,22,14,275,3,7,parkean01
345,Tony Parker*,PG,29,SAS,60,1923,99%,1%,,,,10.6,6.6,82,49,35,7,105,10,1071,25,51,parketo01
346,Chandler Parsons,SF,23,HOU,63,1804,,,86%,14%,,2.2,4.3,38,15,71,13,40,12,312,7,41,parsoch01
347,Patrick Patterson,PF,22,HOU,64,1483,,,5%,83%,12%,-1.2,-2.8,19,8,55,14,25,7,132,3,19,pattepa01
348,Chris Paul,PG,26,LAC,60,2181,100%,,,,,7.3,14.0,67,40,38,12,70,18,1238,14,38,paulch01
349,Sasha Pavlović,SF,28,BOS,45,527,,,87%,13%,1%,0.1,-3.4,10,5,28,1,5,2,41,2,3,pavloal01
350,Nikola Peković,C,26,MIN,47,1264,,,,,100%,-1.5,0.9,9,31,51,18,88,3,74,19,70,pekovni01
351,Kendrick Perkins,C,27,OKC,65,1744,,,,,100%,3.2,-7.9,41,20,91,32,50,7,170,8,31,perkike01
352,Johan Petro,C,26,NJN,59,920,,,,2%,98%,-7.9,-1.7,18,10,77,7,15,1,99,1,10,petrojo01
353,Paul Pierce*,SF,34,BOS,61,2075,,3%,87%,10%,,4.6,5.0,79,57,81,20,142,4,588,30,48,piercpa01
354,Mickaël Piétrus,SG,29,BOS,42,921,,38%,59%,3%,,2.2,-1.1,13,7,37,1,12,5,55,1,7,pietrmi01
355,Dexter Pittman,C,23,MIA,35,301,,,,,100%,2.6,-4.6,1,5,36,6,14,1,20,5,11,pittmde01
356,Quincy Pondexter,SF,23,MEM,64,1002,,27%,67%,7%,,3.0,1.0,15,7,42,1,24,2,60,4,20,pondequ01
357,A.J. Price,PG,25,IND,44,568,97%,3%,,,,1.3,-2.4,19,7,17,3,11,2,198,2,4,priceaj01
358,Ronnie Price,PG,28,PHO,36,517,84%,16%,,,,-2.6,-2.7,29,11,32,5,11,10,152,3,11,pricero01
359,Tayshaun Prince,SF,31,DET,63,2087,,5%,92%,3%,,-6.7,-3.3,40,25,47,4,44,7,340,5,27,princta01
360,Joel Przybilla,C,32,POR,27,449,,,,,100%,-4.7,-4.0,4,4,34,9,7,2,15,0,8,przybjo01
361,Vladimir Radmanović,SF,31,ATL,49,755,,,32%,66%,3%,2.9,-1.2,23,5,41,2,8,4,123,1,5,radmavl01
362,Anthony Randolph,PF,22,MIN,34,517,,,,54%,46%,-3.2,-1.4,8,13,27,9,40,2,48,9,18,randoan01
363,Zach Randolph,PF,30,MEM,28,735,,,,85%,15%,8.0,7.4,18,8,22,7,41,1,114,10,22,randoza01
364,Michael Redd,SG,32,PHO,51,770,,63%,37%,,,-8.3,-10.5,18,11,8,3,50,2,78,12,16,reddmi01
365,JJ Redick,SG,27,ORL,65,1765,1%,98%,1%,,,0.8,-0.3,27,26,50,7,51,9,398,8,18,redicjj01
366,Ryan Reid,PF,25,OKC,5,17,,,,97%,3%,13.2,6.5,1,0,1,0,0,0,0,0,0,reidry01
367,Jason Richardson,SG,31,ORL,54,1591,,66%,33%,1%,,3.2,4.5,36,10,46,7,28,7,259,8,30,richaja01
368,Quentin Richardson,SF,31,ORL,48,866,,2%,98%,1%,,-3.6,-6.2,20,5,38,3,13,5,94,4,4,richaqu01
369,Luke Ridnour,SG,30,MIN,53,1750,42%,56%,1%,,,-2.2,-0.2,61,26,70,5,25,16,589,4,18,ridnolu01
370,Nate Robinson,PG,27,GSW,51,1192,100%,,,,,0.5,6.5,40,17,44,6,38,5,539,7,21,robinna01
371,Rajon Rondo,PG,25,BOS,53,1957,100%,,,,,5.0,5.6,134,39,23,10,64,14,1370,12,43,rondora01
372,Derrick Rose,PG,23,CHI,39,1375,93%,7%,,,,10.7,2.0,64,46,28,8,103,3,676,22,36,rosede01
373,Ricky Rubio,PG,21,MIN,41,1404,85%,15%,,,,2.0,7.4,93,28,41,2,44,13,784,5,34,rubiori01
