,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
159,Bryn Forbes,SG,27,MIL,70,1354,40%,58%,2%,,,2.2,-5.5,12,6,40,11,22,1,115,6,22,forbebr01
160,Trent Forrest,PG,22,UTA,30,302,97%,3%,,,,-5.8,-16.8,10,6,9,2,9,0,119,1,3,forretr01
161,Evan Fournier,SF,28,TOT,42,1259,1%,22%,69%,7%,,-1.8,4.4,35,27,51,4,58,7,352,17,28,fournev01
161,Evan Fournier,SF,28,ORL,26,787,1%,20%,75%,4%,,-4.2,6.2,23,22,26,3,51,5,229,13,22,fournev01
161,Evan Fournier,SF,28,BOS,16,472,,26%,60%,14%,,2.2,1.4,12,5,25,1,7,2,123,4,6,fournev01
162,De'Aaron Fox,PG,23,SAC,58,2036,98%,2%,,,,-4.5,-2.1,90,68,64,8,216,23,1003,53,64,foxde01
163,Robert Franks,PF,24,ORL,7,101,,,,85%,15%,-14.4,-5.6,0,1,6,0,6,2,12,1,1,frankro01
164,Tim Frazier,PG,30,MEM,5,62,100%,,,,,4.5,3.2,4,0,3,0,0,0,39,0,2,fraziti01
165,Enes Freedom,C,28,POR,72,1758,,,,2%,98%,4.0,4.1,20,26,113,21,79,2,213,24,68,kanteen01
166,Markelle Fultz,PG,22,ORL,8,215,93%,6%,1%,,,-4.9,4.3,9,6,10,3,8,1,103,5,7,fultzma01
167,Wenyen Gabriel,PF,23,NOP,21,241,,,3%,97%,,0.4,1.1,6,4,16,3,6,1,28,1,3,gabriwe01
168,Daniel Gafford,C,22,TOT,54,791,,,,14%,86%,3.6,5.6,12,17,71,7,50,12,66,13,12,gaffoda01
168,Daniel Gafford,C,22,CHI,31,383,,,,29%,71%,0.0,0.9,4,10,37,4,15,5,40,3,5,gaffoda01
168,Daniel Gafford,C,22,WAS,23,408,,,,,100%,7.0,10.1,8,7,34,3,35,7,26,10,7,gaffoda01
169,Danilo Gallinari,PF,32,ATL,51,1222,,,,64%,36%,2.7,0.2,19,11,54,6,66,6,188,8,21,gallida01
170,Langston Galloway,SG,29,PHO,40,438,15%,57%,27%,1%,,2.9,-3.7,7,0,12,4,11,1,63,4,1,gallola01
171,Darius Garland,PG,21,CLE,54,1790,100%,,,,,-6.5,3.9,98,29,47,10,46,19,747,10,36,garlada01
172,Marc Gasol,C,36,LAL,52,993,,,,,100%,3.8,1.7,38,4,61,10,20,7,252,8,5,gasolma01
173,Rudy Gay,PF,34,SAS,63,1358,,,3%,88%,9%,4.4,10.1,28,24,59,7,45,4,208,8,21,gayru01
174,Paul George,SF,30,LAC,54,1821,,4%,90%,7%,,11.4,10.2,111,43,49,20,100,20,693,21,44,georgpa01
175,Taj Gibson,C,35,NYK,45,936,,,,3%,98%,7.9,7.4,12,5,50,4,24,9,86,4,14,gibsota01
176,Harry Giles,C,22,POR,38,348,,,,,100%,-8.0,-11.1,9,6,33,5,10,2,73,3,8,gilesha01
177,Shai Gilgeous-Alexander,SG,22,OKC,35,1180,7%,31%,62%,1%,,-7.9,4.4,59,31,29,7,87,4,523,21,40,gilgesh01
178,Anthony Gill,PF,28,WAS,26,218,,3%,12%,74%,12%,0.1,2.1,1,4,10,2,5,6,25,2,5,gillan01
179,Freddie Gillespie,PF,23,TOR,20,392,,,3%,46%,51%,-10.2,-10.6,5,1,24,2,16,2,18,1,8,gillefr01
180,Rudy Gobert,C,28,UTA,71,2187,,,,,100%,16.6,19.1,26,37,81,27,182,14,233,43,41,goberru01
181,Brandon Goodwin,PG,25,ATL,47,620,92%,8%,,,,-2.8,-6.5,18,11,13,5,13,3,229,3,19,goodwbr01
182,Aaron Gordon,PF,25,TOT,50,1384,,,10%,90%,,2.4,6.2,58,16,41,13,68,3,382,16,29,gordoaa01
182,Aaron Gordon,PF,25,ORL,25,736,,,10%,90%,,-2.1,8.7,38,12,21,10,44,2,246,6,17,gordoaa01
182,Aaron Gordon,PF,25,DEN,25,648,,,11%,89%,1%,7.5,3.2,20,4,20,3,24,1,136,10,12,gordoaa01
183,Eric Gordon,SG,32,HOU,27,789,44%,53%,3%,,,-4.7,4.4,24,13,23,8,50,0,173,10,19,gordoer01
184,Devonte' Graham,PG,25,CHO,55,1659,100%,,,,,1.8,7.5,64,16,31,2,54,12,713,4,23,grahade01
185,Jerami Grant,SF,26,DET,54,1829,,,32%,68%,,-3.4,2.3,60,25,58,17,152,22,362,23,58,grantje01
186,Danny Green,SF,33,PHI,69,1934,,,85%,14%,,7.3,3.8,36,10,72,7,13,7,273,2,12,greenda02
187,Draymond Green,PF,30,GSW,63,1982,,,,60%,40%,4.9,9.6,148,16,100,16,41,30,1333,14,15,greendr01
188,JaMychal Green,PF,30,DEN,58,1120,,,10%,79%,12%,3.7,-1.6,19,8,82,16,30,1,133,9,27,greenja01
189,Javonte Green,SF-SG,27,TOT,41,473,6%,40%,47%,7%,,3.1,2.5,12,4,20,2,20,3,41,5,5,greenja02
189,Javonte Green,SF,27,BOS,25,345,1%,36%,55%,8%,,-4.6,-6.2,9,3,13,0,15,3,28,4,3,greenja02
189,Javonte Green,SG,27,CHI,16,128,22%,50%,24%,4%,,24.0,25.8,3,1,7,2,5,0,13,1,2,greenja02
190,Jeff Green,PF,34,BRK,68,1835,,,17%,69%,14%,3.7,-2.7,22,13,77,8,82,21,280,17,23,greenje02
191,Josh Green,SG,20,DAL,39,445,4%,41%,52%,4%,,2.0,-0.3,9,5,15,1,14,5,70,5,8,greenjo02
192,Blake Griffin,PF,31,TOT,46,1186,,,1%,78%,21%,2.1,2.5,29,15,52,9,51,28,353,14,14,griffbl01
192,Blake Griffin,PF,31,DET,20,626,,,,93%,7%,-6.3,-2.2,13,8,19,5,27,17,192,5,7,griffbl01
192,Blake Griffin,PF,31,BRK,26,560,,,2%,62%,37%,11.5,7.9,16,7,33,4,24,11,161,9,7,griffbl01
193,Kyle Guy,PG,23,SAC,31,235,100%,,,,,-7.5,-4.2,7,2,10,1,7,2,74,2,5,guyky01
194,Rui Hachimura,PF,22,WAS,57,1797,,,27%,71%,2%,-2.7,-1.8,17,27,57,11,76,5,203,18,54,hachiru01
195,Ashton Hagans,PG,21,MIN,2,4,,100%,,,,-40.0,-34.6,1,0,0,0,0,0,0,0,0,haganas01
196,Tyrese Haliburton,PG,20,SAC,58,1746,22%,65%,13%,,,-4.8,-2.3,54,14,35,2,26,1,721,11,20,halibty01
197,Donta Hall,PF,23,ORL,13,179,,,,32%,68%,-2.3,7.0,5,1,12,2,14,2,29,4,2,halldo01
198,Josh Hall,SF,20,OKC,21,336,5%,48%,47%,1%,,-13.9,-3.4,7,10,26,3,24,0,68,4,10,halljo01
199,R.J. Hampton,SG,19,TOT,51,888,17%,70%,13%,,,-13.6,-9.5,32,14,28,4,37,2,210,6,19,hamptrj01
199,R.J. Hampton,SG,19,DEN,25,233,26%,51%,22%,,,-10.9,-16.9,4,4,9,2,4,1,37,0,4,hamptrj01
199,R.J. Hampton,SG,19,ORL,26,655,14%,76%,9%,1%,,-14.5,-6.9,28,10,19,2,33,1,173,6,15,hamptrj01
200,Tim Hardaway Jr.,SG,28,DAL,70,1985,,15%,80%,5%,,1.2,-2.5,21,24,52,14,71,31,309,14,28,hardati02
201,James Harden,PG,31,TOT,44,1609,27%,45%,29%,,,3.1,0.7,109,48,50,13,119,5,1113,20,47,hardeja01
201,James Harden,PG,31,HOU,8,290,16%,53%,31%,,,-5.7,2.6,20,10,7,1,18,0,193,3,11,hardeja01
201,James Harden,PG,31,BRK,36,1319,29%,43%,28%,,,5.1,0.2,89,38,43,12,101,5,920,17,36,hardeja01
202,Maurice Harkless,PF-SF,27,TOT,37,772,,1%,58%,42%,,-2.0,1.6,13,5,50,1,21,2,107,3,9,harklma01
202,Maurice Harkless,SF,27,MIA,11,124,,5%,62%,34%,,-9.4,-9.8,1,2,7,0,1,0,17,0,1,harklma01
202,Maurice Harkless,PF,27,SAC,26,648,,,57%,43%,,-0.6,3.7,12,3,43,1,20,2,90,3,8,harklma01
203,Jared Harper,PG,23,NYK,8,16,100%,,,,,-5.7,-8.3,3,0,1,0,1,0,3,0,0,harpeja01
204,Montrezl Harrell,C,27,LAL,69,1580,,,,1%,99%,1.2,-2.5,24,29,72,13,134,28,174,42,42,harremo01
205,Gary Harris,SG,26,TOT,39,1080,1%,79%,20%,,,-4.1,-2.9,20,8,40,3,35,5,194,8,25,harriga01
205,Gary Harris,SG,26,DEN,19,581,1%,80%,19%,,,7.9,3.7,6,3,22,1,13,4,81,4,6,harriga01
205,Gary Harris,SG,26,ORL,20,499,,78%,22%,,,-18.0,-10.6,14,5,18,2,22,1,113,4,19,harriga01
206,Jalen Harris,SG,22,TOR,13,172,32%,64%,4%,,,0.3,1.1,10,3,11,0,5,0,44,1,7,harrija01
207,Joe Harris,SF,29,BRK,69,2141,,24%,52%,24%,,6.5,4.1,42,8,67,5,28,15,319,9,29,harrijo01
208,Tobias Harris,PF,28,PHI,62,2014,,,,89%,11%,7.3,4.0,45,38,76,16,78,1,539,14,63,harrito02
209,Shaquille Harrison,SG,27,TOT,34,333,1%,62%,36%,,,-8.2,-14.5,3,2,15,2,9,0,66,2,9,harrish01
209,Shaquille Harrison,SG,27,UTA,17,56,,77%,24%,,,-41.9,-52.3,2,1,0,0,1,0,24,0,1,harrish01
209,Shaquille Harrison,SG,27,DEN,17,277,2%,60%,39%,,,-1.4,-6.8,1,1,15,2,8,0,42,2,8,harrish01
210,Josh Hart,SF,25,NOP,47,1349,,9%,86%,5%,,0.1,1.1,24,13,49,6,39,7,264,10,25,hartjo01
211,Isaiah Hartenstein,C,22,TOT,46,559,,,,,100%,0.4,2.5,17,4,47,18,33,7,130,9,14,harteis01
211,Isaiah Hartenstein,C,22,DEN,30,272,,,,,100%,6.8,2.1,8,0,26,12,18,4,40,6,7,harteis01
211,Isaiah Hartenstein,C,22,CLE,16,287,,,,,100%,-5.7,2.9,9,4,21,6,15,3,90,3,7,harteis01
212,Udonis Haslem,C,40,MIA,1,3,,,,,100%,66.7,66.7,0,0,0,0,0,1,0,0,0,hasleud01
213,Jaxson Hayes,C,20,NOP,60,964,,,,9%,91%,-1.0,-0.6,14,8,57,11,64,5,85,17,20,hayesja02
214,Killian Hayes,PG,19,DET,26,670,56%,44%,1%,,,-9.0,-5.6,51,20,24,2,5,5,333,1,12,hayeski01
215,Gordon Hayward,SF,30,CHO,44,1496,,1%,85%,15%,,0.2,4.2,40,33,32,10,77,3,443,15,28,haywago01
216,Juancho Hernangómez,PF,25,MIN,52,900,,,23%,77%,,-4.3,1.5,10,4,20,4,49,1,88,12,19,hernaju01
217,Willy Hernangómez,C,26,NOP,47,846,,,,1%,99%,-0.1,0.6,14,8,36,7,44,4,120,11,26,hernawi01
218,Tyler Herro,SG,21,MIA,54,1635,28%,61%,12%,,,-2.8,-5.3,64,22,42,7,48,4,451,15,36,herroty01
219,Buddy Hield,SG,28,SAC,71,2433,,44%,53%,3%,,-1.6,6.9,78,33,91,5,21,4,579,5,33,hieldbu01
220,George Hill,PG,34,TOT,30,672,97%,3%,,,,0.1,3.9,17,11,12,0,20,8,176,7,12,hillge01
220,George Hill,PG,34,OKC,14,369,95%,5%,,,,-1.4,10.5,6,6,7,0,10,2,105,3,3,hillge01
220,George Hill,PG,34,PHI,16,303,100%,,,,,1.9,-4.1,11,5,5,0,10,6,71,4,9,hillge01
221,Solomon Hill,PF,29,ATL,71,1513,,1%,53%,46%,,2.0,-1.0,25,4,57,6,23,5,183,6,8,hillso01
222,Nate Hinton,SG,21,DAL,21,93,,17%,68%,15%,,-29.2,-32.4,3,1,6,0,2,1,19,0,3,hintona01
223,Jaylen Hoard,SF,21,OKC,19,320,,11%,63%,26%,,-8.9,2.1,9,5,12,0,22,1,52,3,14,hoardja01
224,Aaron Holiday,PG,24,IND,66,1176,100%,,,,,-0.2,-0.2,39,16,36,4,33,12,295,2,32,holidaa01
225,Jrue Holiday,PG,30,MIL,59,1907,85%,15%,,,,8.7,7.1,71,37,38,6,58,10,856,16,40,holidjr01
226,Justin Holiday,SG,31,IND,72,2183,3%,35%,51%,11%,,-0.7,-1.8,30,13,75,3,33,10,285,8,15,holidju01
227,Rondae Hollis-Jefferson,PF,26,POR,11,107,,,40%,60%,,2.1,0.2,1,0,8,1,6,0,32,0,2,holliro01
228,Richaun Holmes,C,27,SAC,61,1782,,,,,100%,0.5,8.4,28,13,119,24,88,5,240,26,30,holmeri01
229,Rodney Hood,SF,28,TOT,55,942,1%,25%,66%,8%,,-6.4,-9.4,17,10,37,7,15,6,140,4,8,hoodro01
229,Rodney Hood,SF,28,POR,38,726,,20%,72%,8%,,-5.7,-9.6,16,8,29,5,7,6,126,2,6,hoodro01
229,Rodney Hood,SF,28,TOR,17,216,5%,42%,47%,7%,,-8.9,-8.6,1,2,8,2,8,0,14,2,2,hoodro01
230,Al Horford,C,34,OKC,28,782,,,,5%,95%,-6.0,6.2,11,6,28,6,10,1,228,6,10,horfoal01
231,Talen Horton-Tucker,SG,20,LAL,65,1304,1%,27%,63%,9%,,1.3,-2.0,50,25,54,16,63,13,419,19,33,hortota01
232,Danuel House Jr.,SF,27,HOU,36,932,,,25%,61%,14%,-12.1,-5.5,19,8,40,5,32,8,180,8,11,houseda01
233,Dwight Howard,C,35,PHI,69,1196,,,,1%,99%,-2.2,-11.9,27,18,82,50,96,2,138,22,25,howardw01
234,Markus Howard,SG,21,DEN,37,205,48%,47%,6%,,,-15.0,-21.2,14,2,8,0,2,1,42,1,8,howarma02
235,Kevin Huerter,SG,22,ATL,69,2126,3%,90%,7%,,,1.8,-2.0,50,17,73,2,25,2,575,6,28,huertke01
236,Elijah Hughes,SF,22,UTA,18,64,,2%,80%,18%,,-26.0,-36.2,3,2,1,0,0,1,15,0,1,hugheel01
237,De'Andre Hunter,SF,23,ATL,23,678,,3%,67%,30%,,6.0,4.2,6,15,26,4,35,10,109,3,8,huntede01
238,Chandler Hutchison,SF,24,TOT,25,346,,12%,67%,21%,,-6.3,-5.1,6,5,18,3,13,4,42,3,7,hutchch01
238,Chandler Hutchison,SF,24,CHI,7,64,,8%,60%,32%,,6.3,7.2,2,2,7,0,1,1,10,0,1,hutchch01
238,Chandler Hutchison,SF,24,WAS,18,282,,13%,69%,18%,,-9.1,-7.9,4,3,11,3,12,3,32,3,6,hutchch01
239,Serge Ibaka,C,31,LAC,41,955,,,,,100%,7.8,1.8,13,12,40,11,28,2,185,9,11,ibakase01
240,Andre Iguodala,SF,37,MIA,63,1339,,24%,58%,18%,,-1.6,-2.7,44,8,54,5,13,10,349,2,2,iguodan01
241,Ersan İlyasova,PF,33,UTA,17,148,,,,36%,64%,4.0,-5.8,3,2,16,2,1,3,10,0,4,ilyaser01
242,Joe Ingles,SF,33,UTA,67,1867,,2%,41%,58%,,12.0,5.4,74,21,25,16,33,9,780,9,14,inglejo01
243,Brandon Ingram,SF,23,NOP,61,2093,,10%,60%,30%,,0.4,2.5,77,50,64,17,131,9,701,34,53,ingrabr01
244,Kyrie Irving,PG,28,BRK,54,1886,97%,3%,,,,5.5,1.4,81,38,62,6,86,7,780,20,55,irvinky01
245,Wes Iwundu,SF,26,TOT,41,539,,26%,59%,16%,,-7.8,-9.5,9,5,28,1,13,5,42,4,12,iwundwe01
245,Wes Iwundu,SF,26,DAL,23,288,,3%,67%,30%,,-5.9,-9.0,3,1,16,0,6,4,25,2,6,iwundwe01
245,Wes Iwundu,SF,26,NOP,18,251,,51%,49%,,,-10.0,-10.1,6,4,12,1,7,1,17,2,6,iwundwe01
246,Frank Jackson,PG,22,DET,40,738,39%,61%,1%,,,-0.6,5.0,12,6,27,6,32,8,90,8,16,jacksfr01
247,Jaren Jackson Jr.,C,21,MEM,11,258,,,,33%,67%,-12.3,-14.7,5,4,28,3,19,3,30,5,7,jacksja02
248,Josh Jackson,SG,23,DET,62,1560,,66%,34%,1%,,-3.3,2.2,64,41,76,25,102,20,331,27,70,jacksjo02
249,Justin Jackson,SF,25,TOT,34,577,,31%,58%,11%,,-4.1,6.8,19,7,14,4,15,7,131,3,6,jacksju01
249,Justin Jackson,SF,25,OKC,33,544,,33%,58%,9%,,-4.7,7.3,18,7,13,4,15,7,128,3,6,jacksju01
249,Justin Jackson,SF,25,MIL,1,33,,,65%,35%,,5.6,0.0,1,0,1,0,0,0,3,0,0,jacksju01
250,Reggie Jackson,SG,30,LAC,67,1544,65%,33%,2%,,,8.0,2.7,49,13,58,4,33,10,513,10,20,jacksre01
251,Justin James,SF,24,SAC,36,310,1%,10%,69%,20%,,-8.1,-4.9,6,6,11,1,18,2,51,2,9,jamesju01
252,LeBron James,PG,36,LAL,45,1504,73%,26%,,,,8.6,10.6,101,37,27,10,131,11,835,44,27,jamesle01
253,Mike James,PG,30,BRK,13,236,100%,,,,,3.2,-1.9,12,7,7,0,11,1,139,1,5,jamesmi02
254,DaQuan Jeffries,SG,23,TOT,31,493,3%,35%,46%,17%,,-5.3,0.7,7,2,28,2,5,5,56,2,8,jeffrda01
254,DaQuan Jeffries,SG,23,SAC,18,232,,7%,60%,33%,,5.7,10.0,3,2,13,1,4,4,15,1,6,jeffrda01
254,DaQuan Jeffries,SG,23,HOU,13,261,5%,59%,33%,3%,,-15.1,-7.6,4,0,15,1,1,1,41,1,2,jeffrda01
255,Ty Jerome,SG,23,OKC,33,788,47%,48%,5%,,,-8.9,2.5,27,7,33,3,14,4,290,1,10,jeromty01
256,Isaiah Joe,SG,21,PHI,41,383,59%,39%,2%,,,-0.3,-6.7,7,3,14,1,6,15,46,0,2,joeis01
257,Alize Johnson,PF,24,BRK,18,189,,5%,39%,56%,,-2.0,-7.4,5,3,9,0,4,1,35,1,8,johnsal02
258,Cameron Johnson,PF,24,PHO,60,1437,,,5%,93%,3%,5.6,-0.9,18,13,41,3,29,16,210,11,17,johnsca02
259,James Johnson,PF,33,TOT,51,1043,,1%,20%,78%,1%,-5.8,-7.8,20,18,70,10,38,3,238,11,15,johnsja01
259,James Johnson,PF,33,DAL,29,504,,,2%,96%,2%,-4.4,-7.8,13,7,31,5,15,0,126,7,5,johnsja01
259,James Johnson,PF,33,NOP,22,539,,2%,37%,61%,,-7.2,-7.8,7,11,39,5,23,3,112,4,10,johnsja01
260,Keldon Johnson,SF,21,SAS,69,1968,,6%,83%,12%,,-4.1,-5.4,29,27,74,11,108,3,280,31,66,johnske04
261,Stanley Johnson,PF,24,TOR,61,1006,,1%,37%,55%,7%,-6.2,-7.7,29,9,51,12,27,5,220,7,15,johnsst04
262,Tyler Johnson,SG,28,BRK,39,684,12%,66%,19%,3%,,4.8,-0.2,12,4,26,0,7,8,112,0,6,johnsty01
263,Nikola Jokić,C,25,DEN,72,2488,,,,1%,99%,6.6,6.4,130,63,102,16,145,5,1410,38,62,jokicni01
264,Damian Jones,C,25,TOT,39,547,,,,2%,99%,-5.4,-4.8,6,6,42,12,28,3,75,6,8,jonesda03
264,Damian Jones,C,25,PHO,14,94,,,,9%,91%,-17.1,-23.9,3,0,11,2,4,0,10,3,3,jonesda03
264,Damian Jones,C,25,LAL,8,112,,,,,100%,-0.6,-3.3,1,0,12,4,6,1,3,0,0,jonesda03
264,Damian Jones,C,25,SAC,17,341,,,,,100%,-3.7,-0.1,2,6,19,6,18,2,62,3,5,jonesda03
265,Derrick Jones Jr.,SF,23,POR,58,1318,1%,10%,87%,2%,,-0.1,-3.3,18,6,72,6,42,9,120,8,16,jonesde02
266,Mason Jones,SG,22,TOT,32,334,33%,56%,7%,5%,,-12.9,-6.4,19,2,13,2,29,0,101,6,5,jonesma05
266,Mason Jones,SG,22,HOU,26,307,36%,61%,4%,,,-13.2,-5.7,18,2,11,2,26,0,95,6,5,jonesma05
266,Mason Jones,SG,22,PHI,6,27,,,44%,56%,,-9.4,-15.2,1,0,2,0,3,0,6,0,0,jonesma05
267,Tre Jones,PG,21,SAS,37,269,92%,8%,,,,-16.7,-16.2,8,4,7,0,10,1,89,1,8,jonestr01
268,Tyus Jones,PG,24,MEM,70,1222,100%,,,,,-3.0,-6.6,39,6,10,3,21,5,618,3,14,jonesty01
269,DeAndre Jordan,C,32,BRK,57,1246,,,,,100%,-0.8,-8.9,26,29,68,19,45,3,217,12,6,jordade01
270,Cory Joseph,PG,29,TOT,63,1446,61%,39%,,,,-5.7,-2.7,47,21,61,7,33,16,512,8,24,josepco01
270,Cory Joseph,PG,29,SAC,44,944,47%,53%,,,,-8.8,-7.1,23,13,47,5,18,11,254,3,12,josepco01
270,Cory Joseph,PG,29,DET,19,502,88%,12%,,,,0.3,5.6,24,8,14,2,15,5,258,5,12,josepco01
271,Mfiondu Kabengele,PF,23,TOT,39,280,,,,39%,61%,-14.4,-11.5,5,4,25,3,11,1,41,2,3,kabenmf01
271,Mfiondu Kabengele,PF,23,LAC,23,94,,,,71%,29%,-9.3,-16.2,1,1,13,2,3,1,13,0,1,kabenmf01
271,Mfiondu Kabengele,PF,23,CLE,16,186,,,,22%,78%,-17.0,-9.1,4,3,12,1,8,0,28,2,2,kabenmf01
272,Frank Kaminsky,C,27,PHO,47,715,,,,,100%,4.3,-2.3,13,6,43,1,31,7,188,6,21,kaminfr01
273,Luke Kennard,SG,24,LAC,63,1232,28%,61%,11%,,,0.4,-9.5,26,14,44,1,14,2,264,7,12,kennalu01
274,Louis King,SF,21,SAC,6,85,,,44%,56%,,-1.7,2.0,2,1,3,0,3,0,22,2,0,kinglo02
275,Maxi Kleber,PF,29,DAL,50,1341,,,,85%,15%,4.9,4.3,13,9,53,8,11,9,172,1,5,klebima01
276,Nathan Knight,PF,23,ATL,33,279,,,20%,41%,40%,-3.2,-6.3,3,2,12,4,22,1,21,2,10,knighna01
277,Kevin Knox,SF,21,NYK,42,464,,,59%,40%,1%,-2.9,-6.2,7,3,25,2,12,2,46,4,6,knoxke01
278,John Konchar,SG,24,MEM,43,575,8%,57%,35%,,,1.5,0.2,13,3,25,2,10,2,123,0,12,konchjo01
279,Furkan Korkmaz,SG,23,PHI,55,1062,,16%,55%,28%,1%,6.9,1.8,31,9,35,1,33,9,195,6,11,korkmfu01
280,Luke Kornet,C,25,TOT,31,348,,,,3%,97%,5.8,5.7,4,3,14,0,4,1,60,2,2,kornelu01
280,Luke Kornet,C,25,CHI,13,94,,,,10%,90%,3.6,4.5,0,1,1,0,2,0,10,0,1,kornelu01
280,Luke Kornet,C,25,BOS,18,254,,,,,100%,6.6,6.1,4,2,13,0,2,1,50,2,1,kornelu01
281,Rodions Kurucs,SF-PF,22,TOT,21,125,,,4%,59%,36%,-0.2,2.5,7,5,8,1,0,0,25,0,2,kurucro01
281,Rodions Kurucs,PF,22,BRK,5,16,,,,,100%,-18.5,-23.6,0,0,0,0,0,0,5,0,0,kurucro01
281,Rodions Kurucs,SF,22,HOU,11,75,,,7%,54%,39%,-2.4,5.8,5,3,5,1,0,0,9,0,1,kurucro01
281,Rodions Kurucs,SF,22,MIL,5,34,,,,100%,,13.0,7.5,2,2,3,0,0,0,11,0,1,kurucro01
282,Kyle Kuzma,SF,25,LAL,68,1954,,,52%,48%,,-1.1,-8.5,41,28,66,21,47,9,304,13,24,kuzmaky01
283,Anthony Lamb,SF,23,HOU,24,415,,1%,12%,63%,24%,-10.8,-3.1,10,5,15,2,9,5,59,1,7,lamban01
284,Jeremy Lamb,SG,28,IND,36,765,1%,29%,56%,14%,,-0.3,-0.3,10,7,38,3,36,9,126,6,11,lambje01
285,Romeo Langford,SG,21,BOS,18,283,3%,65%,30%,2%,,-10.9,-12.9,7,2,15,0,7,8,29,2,5,langfro01
286,Zach LaVine,SG,25,CHI,58,2034,22%,51%,27%,,,-0.5,0.8,113,53,63,13,130,2,677,33,67,lavinza01
287,Jake Layman,SF,26,MIN,45,627,,2%,60%,38%,,-7.6,-2.7,11,8,22,5,22,5,66,7,16,laymaja01
288,T.J. Leaf,PF,23,POR,7,35,,,,100%,,-25.0,-27.2,1,0,1,0,1,0,2,0,2,leaftj01
289,Jalen Lecque,PG,20,IND,4,12,55%,45%,,,,-19.2,-19.3,0,0,0,0,2,0,5,1,1,lecquja01
290,Damion Lee,SG,28,GSW,57,1079,,61%,36%,3%,,0.9,0.0,17,6,41,5,14,16,178,5,3,leeda03
291,Saben Lee,PG,21,DET,48,781,100%,,,,,-5.4,-1.1,39,13,36,0,40,11,422,8,25,leesa01
292,Alex Len,C,27,TOT,64,979,,,,,100%,-4.8,-3.7,15,17,81,17,62,1,123,10,20,lenal01
292,Alex Len,C,27,TOR,7,76,,,,,100%,-14.7,-14.3,1,2,6,3,3,0,9,0,1,lenal01
292,Alex Len,C,27,WAS,57,903,,,,,100%,-3.9,-2.8,14,15,75,14,59,1,114,10,19,lenal01
293,Kawhi Leonard,SF,29,LAC,52,1773,1%,59%,38%,3%,,12.8,12.8,39,38,30,14,117,4,695,28,28,leonaka01
294,Meyers Leonard,C,28,MIA,3,29,,,,,100%,-6.8,-6.9,2,0,5,0,0,0,6,0,0,leoname01
295,Caris LeVert,SG,26,TOT,47,1486,6%,28%,42%,24%,,-0.3,-2.3,56,30,50,3,90,6,582,23,37,leverca01
295,Caris LeVert,SG,26,BRK,12,334,25%,62%,13%,,,6.9,2.2,10,9,7,2,20,1,179,6,7,leverca01
295,Caris LeVert,SG,26,IND,35,1152,,18%,50%,31%,,-2.4,-3.6,46,21,43,1,70,5,403,17,30,leverca01
296,Kira Lewis Jr.,PG,19,NOP,54,904,100%,,,,,0.7,1.8,21,3,56,1,20,12,292,2,26,lewiski01
297,Damian Lillard,PG,30,POR,67,2398,100%,,,,,3.9,6.6,143,38,42,15,176,26,1256,32,67,lillada01
298,Nassir Little,PF,20,POR,48,640,,2%,82%,15%,1%,-2.8,-5.8,5,8,31,2,21,2,61,6,8,littlna01
299,Kevon Looney,C,24,GSW,61,1161,,,,,100%,6.5,8.4,11,8,77,12,20,4,296,4,14,looneke01
300,Brook Lopez,C,32,MIL,70,1902,,,,,100%,6.8,2.8,19,19,86,16,71,4,125,17,18,lopezbr01
301,Robin Lopez,C,32,WAS,71,1354,,,,,100%,-1.8,0.0,13,20,62,24,57,8,135,17,26,lopezro01
302,Didi Louzada,SF,21,NOP,3,56,,58%,42%,,,-11.9,-11.5,1,0,2,0,0,0,7,0,1,louzama01
303,Kevin Love,PF,32,CLE,25,622,,,,79%,22%,-5.0,4.1,26,11,14,0,19,1,146,4,12,loveke01
304,Kyle Lowry,PG,34,TOR,46,1601,92%,8%,,,,-1.2,-0.8,81,21,50,15,62,39,816,13,25,lowryky01
305,Timothé Luwawu-Cabarrot,SF,25,BRK,58,1050,,6%,59%,34%,,-0.4,-7.7,22,14,56,3,20,6,167,4,15,luwawti01
306,Trey Lyles,PF,25,SAS,23,358,,,12%,77%,12%,-14.7,-14.4,3,1,10,1,12,0,31,1,0,lylestr01
307,Will Magnay,C,22,NOP,1,3,,,,,100%,-142.9,-142.4,0,1,0,0,0,0,0,0,0,magnawi01
308,Thon Maker,C,23,CLE,8,76,,,7%,44%,49%,-9.4,-1.0,1,0,3,2,5,0,9,1,1,makerth01
309,Théo Maledon,PG,19,OKC,65,1778,99%,1%,,,,-17.1,-12.8,76,33,54,6,61,4,560,14,19,maledth01
310,Karim Mané,PG,20,ORL,10,88,16%,53%,31%,,,-12.4,-3.6,1,1,6,0,3,0,10,1,7,maneka01
311,Terance Mann,SG,24,LAC,67,1263,5%,65%,28%,2%,,3.4,-5.0,10,13,52,8,39,7,262,8,34,mannte01
312,Nico Mannion,PG,19,GSW,30,364,98%,2%,,,,-9.3,-11.3,18,5,19,1,12,5,168,2,7,mannini01
