,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
177,Tim Hardaway Jr.,SG,23,ATL,51,864,1%,90%,9%,,,6.5,3.6,11,8,22,3,21,4,121,6,15,hardati02
178,James Harden,SG,26,HOU,82,3125,2%,77%,21%,1%,,1.6,7.1,223,98,94,42,337,14,1458,59,95,hardeja01
179,Maurice Harkless,SF,22,POR,78,1457,,2%,70%,28%,,1.3,0.9,22,17,78,8,51,2,161,9,29,harklma01
180,Justin Harper,PF,26,DET,5,35,,,,100%,,-50.6,-51.4,2,0,2,0,1,0,0,0,0,harpeju01
181,Montrezl Harrell,PF,22,HOU,39,379,,,6%,78%,16%,6.3,6.9,6,5,29,2,19,1,43,2,8,harremo01
182,Devin Harris,PG,32,DAL,64,1280,15%,69%,16%,,,-2.5,-3.4,44,10,64,3,52,18,268,16,17,harride01
183,Gary Harris,SG,21,DEN,76,2439,9%,86%,6%,,,-4.2,-2.8,34,41,51,9,62,4,334,18,46,harriga01
184,Joe Harris,SG,24,CLE,5,15,,69%,31%,,,-57.6,-64.3,1,0,0,0,0,0,5,0,0,harrijo01
185,Tobias Harris,PF,23,TOT,76,2513,,,49%,50%,,0.3,1.8,37,41,77,22,118,7,408,34,71,harrito02
185,Tobias Harris,PF,23,ORL,49,1610,,,75%,25%,,-0.8,1.4,27,33,45,12,73,7,240,20,47,harrito02
185,Tobias Harris,PF,23,DET,27,903,,,4%,96%,,2.4,2.6,10,8,32,10,45,0,168,14,24,harrito02
186,Aaron Harrison,SG,21,CHO,21,93,,3%,97%,,,-2.5,-5.5,1,0,7,0,2,1,4,0,0,harriaa01
187,Udonis Haslem,PF,35,MIA,37,260,,,4%,83%,14%,-0.7,-2.9,1,1,16,3,4,5,31,1,1,hasleud01
188,Spencer Hawes,PF,27,CHO,57,1035,,,,73%,27%,1.8,-1.4,25,11,79,12,31,5,253,3,13,hawessp01
189,Chuck Hayes,C,32,HOU,2,24,,,,,100%,-4.1,-4.2,1,1,3,1,1,0,4,0,0,hayesch01
190,Gordon Hayward,SF,25,UTA,80,2893,,12%,86%,3%,,1.5,-1.4,85,67,69,33,183,16,704,40,57,haywago01
191,Gerald Henderson,SG,28,POR,72,1431,,17%,81%,3%,,1.1,0.5,30,17,33,10,64,14,181,8,18,hendege02
192,John Henson,C,25,MIL,57,960,,,,23%,77%,-6.6,-3.4,23,16,68,8,56,4,118,11,12,hensojo01
193,Mario Hezonja,SF,20,ORL,79,1413,,22%,72%,6%,,-1.0,0.9,50,24,61,12,19,3,237,6,15,hezonma01
194,Roy Hibbert,C,29,LAL,81,1878,,,,,100%,-18.2,-15.1,30,14,174,23,57,5,216,10,30,hibbero01
195,J.J. Hickson,C,27,TOT,35,436,,,,4%,96%,-7.2,-5.2,10,5,18,6,51,0,54,7,15,hicksjj01
195,J.J. Hickson,C,27,DEN,20,305,,,,2%,98%,-6.7,-3.9,8,2,14,6,31,0,35,3,10,hicksjj01
195,J.J. Hickson,C,27,WAS,15,131,,,,9%,92%,-8.3,-8.2,2,3,4,0,20,0,19,4,5,hicksjj01
196,Nenê,PF,33,WAS,57,1094,,,,11%,89%,2.1,3.5,32,23,71,16,87,8,214,16,22,hilarne01
197,George Hill,PG,29,IND,74,2524,98%,2%,,,,2.1,0.5,50,26,58,12,56,17,596,12,32,hillge01
198,Jordan Hill,C,28,IND,73,1513,,,,26%,74%,1.6,-0.5,33,30,96,16,54,1,204,11,31,hilljo01
199,Solomon Hill,SF,24,IND,59,866,,11%,64%,25%,,4.4,3.2,20,8,28,2,13,1,130,0,13,hillso01
200,Darrun Hilliard,SG,22,DET,38,383,,94%,6%,,,0.4,0.1,6,4,13,3,17,2,63,3,4,hillida01
201,Kirk Hinrich,PG,35,TOT,46,631,67%,33%,,,,1.2,2.3,19,5,28,2,6,7,171,2,6,hinriki01
201,Kirk Hinrich,PG,35,CHI,35,555,69%,31%,,,,-1.1,0.6,18,5,27,2,6,5,136,2,5,hinriki01
201,Kirk Hinrich,PG,35,ATL,11,76,50%,50%,,,,17.8,14.4,1,0,1,0,0,2,35,0,1,hinriki01
202,Jrue Holiday,PG,25,NOP,65,1831,32%,65%,3%,,,0.3,7.7,107,45,64,4,96,14,901,22,49,holidjr01
203,Justin Holiday,SG,26,TOT,53,773,10%,87%,3%,,,-3.8,-4.4,25,9,35,3,16,7,126,3,20,holidju01
203,Justin Holiday,SG,26,ATL,26,263,,99%,1%,,,-4.1,-8.3,7,4,11,1,4,3,26,0,8,holidju01
203,Justin Holiday,SG,26,CHI,27,510,15%,80%,4%,,,-3.7,-2.4,18,5,24,2,12,4,100,3,12,holidju01
204,Ryan Hollins,C,31,TOT,37,460,,,,,100%,-16.2,-15.5,5,7,34,9,17,1,22,3,13,holliry01
204,Ryan Hollins,C,31,WAS,5,48,,,,,100%,-18.3,-18.1,0,1,1,0,0,0,0,0,1,holliry01
204,Ryan Hollins,C,31,MEM,32,412,,,,,100%,-16.0,-15.2,5,6,33,9,17,1,22,3,12,holliry01
205,Rondae Hollis-Jefferson,SF,21,BRK,29,615,,62%,28%,10%,,-3.0,5.4,10,10,35,4,22,6,93,2,8,holliro01
206,Richaun Holmes,PF,22,PHI,51,702,,,,32%,68%,-4.1,8.1,12,10,59,5,40,5,78,9,19,holmeri01
207,Rodney Hood,SG,23,UTA,79,2541,4%,89%,7%,,,2.3,1.1,59,39,107,15,84,6,505,8,39,hoodro01
208,Al Horford,C,29,ATL,82,2631,,,,10%,90%,3.9,0.8,50,29,88,15,58,1,627,17,35,horfoal01
209,Dwight Howard,C,30,HOU,71,2280,,,,,100%,0.3,0.6,48,35,93,40,173,1,233,49,48,howardw01
210,Marcelo Huertas,PG,32,LAL,53,869,100%,,,,,0.4,13.6,60,11,33,3,11,8,415,6,14,huertma01
211,Josh Huestis,PF,24,OKC,5,55,,,22%,78%,,-1.2,-8.5,2,1,1,0,1,0,0,0,0,huestjo01
212,Kris Humphries,PF,30,TOT,53,835,,,,58%,42%,-4.9,-5.9,16,11,48,2,24,6,82,3,17,humphkr01
212,Kris Humphries,PF,30,WAS,28,466,,,,75%,25%,-6.9,-7.3,10,4,23,0,10,5,35,1,10,humphkr01
212,Kris Humphries,PF,30,PHO,4,74,,,,100%,,-18.2,-11.2,1,1,2,1,1,1,15,0,3,humphkr01
212,Kris Humphries,PF,30,ATL,21,295,,,,22%,78%,1.5,-2.4,5,6,23,1,13,0,32,2,4,humphkr01
213,R.J. Hunter,SG,22,BOS,36,315,21%,69%,10%,1%,,-3.8,-7.7,6,3,14,2,3,1,27,1,4,hunterj01
214,Serge Ibaka,PF,26,OKC,78,2500,,,,92%,9%,10.1,7.8,31,36,125,18,52,4,170,15,27,ibakase01
215,Andre Iguodala,SF,32,GSW,65,1732,,1%,85%,15%,,13.5,4.3,51,17,67,4,29,10,522,9,10,iguodan01
216,Ersan İlyasova,PF,28,TOT,74,1881,,,,98%,3%,-4.0,-5.1,25,15,86,10,69,23,158,9,41,ilyaser01
216,Ersan İlyasova,PF,28,DET,52,1434,,,,100%,,-1.6,-3.1,19,15,59,8,48,18,131,5,30,ilyaser01
216,Ersan İlyasova,PF,28,ORL,22,447,,,,90%,10%,-11.9,-11.6,6,0,27,2,21,5,27,4,11,ilyaser01
217,Joe Ingles,SF,28,UTA,81,1241,,,81%,19%,,-1.8,-5.4,42,5,31,8,6,3,219,4,7,inglejo01
218,Damien Inglis,SF,20,MIL,20,156,,,81%,20%,,-9.8,-6.0,7,1,9,0,3,0,22,0,3,inglida01
219,Kyrie Irving,PG,23,CLE,53,1667,99%,2%,,,,6.4,-0.3,57,49,39,7,70,6,597,19,54,irvinky01
220,Jarrett Jack,PG,32,BRK,32,1027,89%,11%,,,,-6.0,2.1,65,24,27,4,34,5,509,3,23,jackja01
221,Reggie Jackson,PG,25,DET,79,2424,100%,,,,,2.2,4.6,134,58,75,21,117,18,1150,30,69,jacksre01
222,LeBron James,SF,31,CLE,76,2709,,,77%,23%,,11.5,15.8,145,54,48,32,225,13,1262,75,69,jamesle01
223,Al Jefferson,C,31,CHO,47,1096,,,,42%,58%,2.7,-0.2,11,14,85,6,59,2,164,15,36,jeffeal01
224,Cory Jefferson,PF,25,PHO,8,50,,,,100%,,-5.1,2.2,0,0,2,0,3,1,0,0,3,jeffeco01
225,Richard Jefferson,SF,35,CLE,74,1326,,19%,68%,13%,,-2.0,-12.7,18,13,70,2,38,10,139,7,11,jefferi01
226,John Jenkins,SG,24,TOT,43,480,14%,60%,25%,,,-6.0,-1.7,13,7,13,1,12,0,83,5,6,jenkijo01
226,John Jenkins,SG,24,DAL,21,193,16%,55%,28%,1%,,3.1,3.5,3,4,8,0,3,0,22,2,2,jenkijo01
226,John Jenkins,SG,24,PHO,22,287,13%,64%,23%,,,-12.1,-5.2,10,3,5,1,9,0,61,3,4,jenkijo01
227,Brandon Jennings,PG,26,TOT,48,868,99%,1%,,,,0.5,1.3,38,15,31,2,29,6,395,6,7,jennibr01
227,Brandon Jennings,PG,26,DET,23,416,100%,,,,,4.0,4.1,14,6,17,1,17,1,168,3,6,jennibr01
227,Brandon Jennings,PG,26,ORL,25,452,98%,2%,,,,-2.8,-1.3,24,9,14,1,12,5,227,3,1,jennibr01
228,Jonas Jerebko,PF,28,BOS,78,1176,,,6%,78%,16%,2.8,-0.7,13,16,65,10,27,11,142,5,23,jerebjo01
229,Amir Johnson,PF,28,BOS,79,1800,,,2%,89%,9%,5.2,3.4,41,22,94,20,43,8,320,6,26,johnsam01
230,Chris Johnson,SF,25,UTA,70,857,2%,68%,31%,,,4.2,3.0,16,12,39,3,18,2,103,4,14,johnsch04
231,James Johnson,PF,28,TOR,57,926,,,88%,13%,,0.8,-5.2,19,22,36,5,35,0,156,6,13,johnsja01
232,Joe Johnson,SF,34,TOT,81,2703,,,83%,17%,,-1.2,6.3,84,50,48,16,54,4,711,9,28,johnsjo02
232,Joe Johnson,SF,34,BRK,57,1934,,,91%,9%,,-4.3,6.5,64,35,34,10,40,3,522,5,23,johnsjo02
232,Joe Johnson,SF,34,MIA,24,769,,,65%,35%,,6.6,5.7,20,15,14,6,14,1,189,4,5,johnsjo02
233,Orlando Johnson,SG,26,TOT,7,101,5%,88%,7%,,,-17.7,-12.4,3,1,6,0,3,0,4,0,3,johnsor01
233,Orlando Johnson,SG,26,PHO,2,47,,85%,15%,,,-3.1,4.2,1,0,3,0,2,0,0,0,1,johnsor01
233,Orlando Johnson,SG,26,NOP,5,54,9%,91%,,,,-30.3,-26.8,2,1,3,0,1,0,4,0,2,johnsor01
234,Stanley Johnson,SF,19,DET,73,1687,,36%,62%,2%,,-3.1,-6.1,41,29,77,22,45,3,282,14,35,johnsst04
235,Tyler Johnson,SG,23,MIA,36,863,52%,48%,,,,0.6,-1.8,24,14,40,4,27,7,182,12,20,johnsty01
236,Wesley Johnson,SF,28,LAC,80,1666,,1%,60%,38%,,2.2,-3.8,33,10,100,4,23,2,117,9,8,johnswe01
237,Nikola Jokić,C,20,DEN,80,1733,,,,5%,95%,2.3,9.5,45,28,94,15,77,9,438,24,57,jokicni01
238,Dahntay Jones,SF,35,CLE,1,42,14%,86%,,,,-1.3,-7.9,0,0,4,0,0,1,5,0,2,jonesda02
239,James Jones,SF,35,CLE,48,463,,1%,43%,56%,,-3.8,-11.7,7,2,20,4,11,2,34,4,3,jonesja02
240,Terrence Jones,PF,24,HOU,50,1044,,,,77%,23%,-11.2,-15.2,15,16,38,10,59,1,104,16,39,joneste01
241,Tyus Jones,PG,19,MIN,37,573,100%,,,,,-10.2,-8.1,27,5,19,1,16,4,243,3,12,jonesty01
242,DeAndre Jordan,C,27,LAC,77,2598,,,,,100%,9.0,13.3,36,33,122,20,150,8,207,40,20,jordade01
243,Cory Joseph,SG,24,TOR,80,2046,43%,57%,,,,7.2,4.9,44,40,67,11,66,10,602,15,46,josepco01
244,Chris Kaman,C,33,POR,16,112,,,,,100%,-14.0,-15.2,5,1,7,1,2,0,25,1,3,kamanch01
245,Frank Kaminsky,C,22,CHO,81,1708,,,,,100%,-0.1,-5.2,13,22,72,16,64,2,245,17,48,kaminfr01
246,Sergey Karasev,SF,22,BRK,40,399,,47%,45%,7%,1%,0.5,9.0,16,6,15,0,7,7,81,1,3,karasse01
247,Sasha Kaun,C,30,CLE,25,95,,,,35%,65%,-1.6,-8.3,2,1,8,1,2,0,7,1,5,kaunsa01
248,Ryan Kelly,PF,24,LAL,36,470,,,,54%,46%,-0.8,10.8,5,9,24,3,26,3,47,6,13,kellyry01
249,Michael Kidd-Gilchrist,SF,22,CHO,7,205,,79%,21%,,,15.3,13.1,1,3,4,1,14,0,24,7,8,kiddgmi01
250,Sean Kilpatrick,SG,26,TOT,31,616,12%,29%,55%,3%,,-11.9,-5.6,11,13,19,6,31,5,70,5,14,kilpase01
250,Sean Kilpatrick,SG,26,DEN,8,82,93%,7%,,,,-4.6,-1.5,1,2,6,1,4,1,7,0,0,kilpase01
250,Sean Kilpatrick,SG,26,BRK,23,534,,33%,63%,3%,1%,-13.0,-6.3,10,11,13,5,27,4,63,5,14,kilpase01
251,Brandon Knight,SG,24,PHO,52,1870,37%,59%,4%,,,-6.4,1.6,111,45,51,8,59,12,633,15,34,knighbr03
252,Kyle Korver,SG,34,ATL,80,2401,,84%,16%,,,5.5,4.6,59,16,105,10,11,4,373,5,12,korveky01
253,Kosta Koufos,C,26,SAC,78,1482,,,,,100%,-6.9,-6.6,11,13,104,16,50,4,80,12,30,koufoko01
254,Jeremy Lamb,SG,23,CHO,66,1227,,76%,25%,,,5.6,3.9,28,9,52,8,44,5,184,15,20,lambje01
255,Carl Landry,PF,32,PHI,36,569,,,,52%,48%,-10.3,0.4,6,8,34,4,39,2,81,7,16,landrca01
256,Shane Larkin,PG,23,BRK,78,1751,100%,,,,,-9.5,-3.5,93,37,61,3,48,16,773,13,31,larkish01
257,Joffrey Lauvergne,C,24,DEN,59,1041,,,,23%,77%,-9.7,-9.0,17,10,47,16,33,1,134,7,32,lauvejo01
258,Zach LaVine,SG,20,MIN,82,2294,35%,65%,,,,-6.1,-6.7,65,49,93,11,89,5,556,22,61,lavinza01
259,Ty Lawson,PG,28,TOT,66,1411,100%,,,,,-6.1,-9.3,72,13,28,4,43,3,557,9,28,lawsoty01
259,Ty Lawson,PG,28,HOU,53,1176,100%,,,,,-7.8,-11.2,63,12,26,2,39,2,425,7,22,lawsoty01
259,Ty Lawson,PG,28,IND,13,235,100%,,,,,2.1,0.2,9,1,2,2,4,1,132,2,6,lawsoty01
260,Courtney Lee,SG,30,TOT,79,2334,,65%,34%,,,2.9,4.9,31,20,69,4,42,6,315,12,27,leeco01
260,Courtney Lee,SG,30,MEM,51,1489,,60%,39%,,,0.8,5.0,22,14,38,3,29,2,170,8,18,leeco01
260,Courtney Lee,SG,30,CHO,28,845,,74%,26%,,,6.6,4.8,9,6,31,1,13,4,145,4,9,leeco01
261,David Lee,PF,32,TOT,55,903,,,11%,71%,18%,-3.6,-5.9,26,27,62,10,44,4,203,9,42,leeda02
261,David Lee,PF,32,BOS,30,470,,,19%,69%,12%,-4.3,-8.6,18,14,25,4,24,1,130,3,27,leeda02
261,David Lee,PF,32,DAL,25,433,,1%,2%,73%,25%,-2.8,-3.0,8,13,37,6,20,3,73,6,15,leeda02
262,Alex Len,C,22,PHO,78,1821,,,,,100%,-8.0,-1.3,56,33,118,31,114,2,231,21,60,lenal01
263,Kawhi Leonard,SF,24,SAS,72,2380,,5%,90%,6%,,14.3,7.1,38,32,50,15,133,11,425,39,29,leonaka01
264,Meyers Leonard,PF,23,POR,61,1333,,,,25%,75%,1.8,1.5,37,14,114,18,9,5,226,2,8,leoname01
265,Jon Leuer,PF,26,PHO,67,1255,,,,52%,48%,-3.2,6.0,43,22,79,5,50,3,172,13,30,leuerjo01
266,Damian Lillard,PG,25,POR,75,2676,98%,2%,,,,1.4,2.0,169,56,83,6,171,27,1214,37,93,lillada01
267,Jeremy Lin,SG,27,CHO,78,2048,37%,63%,,,,2.4,-0.9,65,53,67,17,109,25,556,15,65,linje01
268,Shaun Livingston,PG,30,GSW,78,1520,64%,36%,,,,7.2,-6.2,47,15,63,10,45,5,550,15,18,livinsh01
269,Kevon Looney,PF,19,GSW,5,21,,,10%,74%,16%,-44.0,-55.4,0,0,2,0,0,0,0,0,1,looneke01
270,Brook Lopez,C,27,BRK,73,2457,,,,,100%,-3.7,10.1,58,50,103,41,195,6,333,58,60,lopezbr01
271,Robin Lopez,C,27,NYK,82,2219,,,,,100%,-2.3,1.3,37,41,111,24,68,6,258,15,27,lopezro01
272,Kevin Love,PF,27,CLE,77,2424,,,,92%,8%,8.8,5.8,79,33,77,17,130,12,444,17,52,loveke01
273,Kyle Lowry,PG,29,TOR,77,2851,100%,,,,,6.6,6.3,132,56,87,20,193,29,1141,26,74,lowryky01
274,Trey Lyles,PF,20,UTA,80,1382,,,,85%,15%,-1.2,-4.7,30,11,62,11,41,5,161,11,15,lylestr01
275,Shelvin Mack,PG,25,TOT,52,1058,92%,8%,,,,4.6,3.6,61,24,21,3,29,1,432,10,23,macksh01
275,Shelvin Mack,PG,25,ATL,24,179,95%,6%,,,,-9.5,-13.9,10,1,2,0,7,0,90,3,5,macksh01
275,Shelvin Mack,PG,25,UTA,28,879,92%,8%,,,,7.5,7.2,51,23,19,3,22,1,342,7,18,macksh01
276,Ian Mahinmi,C,29,IND,71,1816,,,,,100%,3.7,3.4,37,26,111,24,94,5,252,19,41,mahinia01
277,Devyn Marble,SG,23,ORL,28,249,,52%,46%,2%,,-4.2,-2.7,1,4,14,0,11,1,30,2,3,marblde01
278,Boban Marjanović,C,27,SAS,54,508,,,,,100%,6.5,-5.8,8,10,34,4,48,0,47,12,13,marjabo01
279,Kendall Marshall,PG,24,PHI,30,400,58%,40%,2%,,,-15.4,-5.2,31,8,16,1,7,2,166,1,5,marshke01
280,Jarell Martin,PF,21,MEM,27,380,,,1%,31%,68%,-5.0,-2.9,5,8,30,6,29,2,35,6,15,martija01
281,Kevin Martin,SG,32,TOT,55,1095,,81%,18%,,,-5.8,-6.8,18,19,23,7,72,4,133,9,21,martike02
281,Kevin Martin,SG,32,MIN,39,834,,95%,5%,,,-5.4,-2.6,12,16,19,6,60,3,104,5,15,martike02
281,Kevin Martin,SG,32,SAS,16,261,,36%,62%,2%,,-7.2,-20.0,6,3,4,1,12,1,29,4,6,martike02
282,Wesley Matthews,SF,29,DAL,78,2644,,35%,63%,2%,,2.2,6.8,34,32,75,6,55,19,361,8,39,matthwe02
283,O.J. Mayo,SG,28,MIL,41,1090,3%,60%,35%,3%,,-2.1,2.7,44,14,51,9,14,8,257,3,17,mayooj01
284,Luc Mbah a Moute,PF,29,LAC,75,1274,,,27%,73%,1%,10.6,9.1,15,11,49,4,28,3,74,5,32,mbahalu01
285,James Michael McAdoo,PF,23,GSW,41,262,,,8%,45%,47%,-17.2,-30.2,5,5,20,6,18,1,41,3,15,mcadoja01
286,Ray McCallum,PG,24,TOT,41,475,84%,16%,,,,3.7,-1.5,18,2,17,1,5,1,132,0,14,mccalra01
286,Ray McCallum,PG,24,SAS,31,256,86%,14%,,,,8.2,-3.5,8,1,7,1,3,1,73,0,7,mccalra01
286,Ray McCallum,PG,24,MEM,10,219,81%,19%,,,,-1.6,0.7,10,1,10,0,2,0,59,0,7,mccalra01
287,CJ McCollum,SG,24,POR,80,2780,34%,66%,,,,2.4,5.5,95,56,86,19,85,7,799,18,91,mccolcj01
288,T.J. McConnell,PG,23,PHI,81,1606,92%,8%,,,,-8.1,4.3,81,44,59,2,10,10,888,3,24,mccontj01
289,Chris McCullough,PF,20,BRK,24,362,,,,94%,7%,-14.9,-8.0,2,6,28,4,12,0,20,1,9,mcculch01
290,K.J. McDaniels,SF,22,HOU,37,235,1%,42%,57%,1%,,20.6,21.9,6,3,7,2,14,0,22,1,3,mcdankj01
291,Doug McDermott,SF,24,CHI,81,1861,,3%,92%,6%,,-3.7,-3.8,19,19,66,8,34,5,140,12,34,mcderdo01
292,Mitch McGary,PF,23,OKC,20,72,,,,70%,30%,-30.9,-38.9,2,3,6,0,3,0,7,0,3,mcgarmi01
293,JaVale McGee,C,28,DAL,34,370,,,,1%,99%,-7.7,-8.3,5,5,26,5,15,5,6,2,10,mcgeeja01
294,Ben McLemore,SG,22,SAC,68,1443,2%,88%,11%,,,0.4,5.0,29,40,69,13,40,11,182,9,24,mclembe01
295,Jordan McRae,PG,24,TOT,22,195,78%,22%,,,,12.2,11.8,7,4,8,2,14,2,59,3,8,mcraejo01
295,Jordan McRae,PG,24,PHO,7,82,94%,6%,,,,8.8,16.4,3,1,3,0,7,1,23,1,1,mcraejo01
295,Jordan McRae,PG,24,CLE,15,113,66%,33%,,,,14.7,8.4,4,3,5,2,7,1,36,2,7,mcraejo01
296,Josh McRoberts,PF,28,MIA,42,595,,,,79%,21%,1.5,-0.6,17,7,37,5,16,0,179,4,8,mcrobjo01
297,Jodie Meeks,SG,28,DET,3,43,,100%,,,,7.4,7.1,0,1,0,0,2,0,7,0,2,meeksjo01
298,Salah Mejri,C,29,DAL,34,397,,,,,100%,5.7,6.5,7,6,32,4,20,6,21,2,15,mejrisa01
299,Jordan Mickey,PF,21,BOS,16,57,,,16%,80%,5%,6.3,3.0,1,0,3,0,6,0,3,2,5,mickejo01
300,Khris Middleton,SG,24,MIL,79,2852,,2%,81%,17%,,-0.6,12.4,95,48,83,24,113,6,704,21,42,middlkh01
301,C.J. Miles,SF,28,IND,64,1464,,29%,71%,,,-0.6,-4.0,37,15,78,12,57,5,150,9,27,milescj01
302,Andre Miller,PG,39,TOT,39,461,92%,8%,,,,3.2,0.8,27,9,12,1,14,4,198,3,11,millean02
302,Andre Miller,PG,39,MIN,26,280,99%,2%,,,,-2.8,0.6,19,5,8,1,8,2,136,2,6,millean02
302,Andre Miller,PG,39,SAS,13,181,83%,17%,,,,12.5,1.1,8,4,4,0,6,2,62,1,5,millean02
303,Mike Miller,SF,35,DEN,47,373,,,47%,53%,1%,-13.0,-10.9,12,1,26,4,0,1,93,0,3,millemi01
304,Patty Mills,PG,27,SAS,81,1662,100%,,,,,11.8,0.5,47,19,43,5,12,24,498,5,12,millspa02
305,Elijah Millsap,SG,28,UTA,20,173,2%,67%,31%,,,7.3,5.7,4,3,10,1,8,2,47,0,4,millsel01
306,Paul Millsap,PF,30,ATL,81,2647,,,2%,92%,6%,3.5,-0.4,79,69,120,26,186,10,640,40,71,millspa01
307,Nikola Mirotić,PF,24,CHI,66,1646,,,2%,86%,12%,-0.2,2.6,42,35,90,14,62,1,229,6,24,mirotni01
308,Nazr Mohammed,C,38,OKC,5,19,,,,,100%,-9.7,-17.0,0,1,2,0,1,0,0,0,0,mohamna01
309,Greg Monroe,C,25,MIL,79,2314,,,,,100%,-2.6,3.4,47,55,94,12,147,11,412,36,97,monrogr01
310,Luis Montero,SG,22,POR,12,42,,,92%,8%,,-56.5,-57.9,3,1,0,0,1,0,2,0,2,montelu01
311,E'Twaun Moore,SG,26,CHI,59,1263,33%,66%,2%,,,-0.7,1.4,32,14,44,4,14,3,225,5,25,mooreet01
312,Eric Moreland,PF,24,SAC,8,48,,,,52%,48%,1.6,4.5,2,1,1,0,1,0,3,0,2,moreler01
313,Marcus Morris,SF,26,DET,80,2856,,,91%,9%,,2.3,6.8,72,32,75,15,107,13,473,25,29,morrima03
314,Markieff Morris,PF,26,TOT,64,1629,,,,89%,11%,-3.4,1.0,56,26,83,33,60,5,293,14,40,morrima02
314,Markieff Morris,PF,26,PHO,37,917,,,,82%,19%,-8.2,-1.2,37,20,46,22,39,2,206,12,33,morrima02
314,Markieff Morris,PF,26,WAS,27,712,,,,99%,1%,2.7,3.8,19,6,37,11,21,3,87,2,7,morrima02
315,Anthony Morrow,SG,30,OKC,68,926,,42%,57%,,,4.1,-4.1,8,6,37,3,12,4,57,3,8,morroan01
316,Donatas Motiejūnas,PF,25,HOU,37,547,,,,86%,14%,3.5,4.0,26,11,25,4,22,7,96,1,9,motiedo01
317,Timofey Mozgov,C,29,CLE,76,1326,,,,,100%,1.0,-8.2,14,27,102,13,51,2,79,15,30,mozgoti01
318,Emmanuel Mudiay,PG,19,DEN,68,2068,86%,14%,,,,-2.8,0.6,126,53,71,14,94,3,841,17,84,mudiaem01
319,Shabazz Muhammad,SF,23,MIN,82,1682,,21%,70%,9%,,-7.2,-6.6,26,25,52,10,116,6,117,23,55,muhamsh01
320,Xavier Munford,SG,23,MEM,14,244,73%,25%,3%,,,-6.6,-4.5,6,4,10,2,8,2,47,4,7,munfoxa02
321,Mike Muscala,C,24,ATL,60,565,,,,5%,95%,-2.4,-7.1,15,7,48,3,11,4,79,3,2,muscami01
322,Larry Nance Jr.,PF,23,LAL,63,1266,,,14%,86%,,-4.5,8.5,16,10,64,9,18,1,105,5,19,nancela02
323,Shabazz Napier,PG,24,ORL,55,600,100%,,,,,-5.0,-3.9,30,11,17,3,19,4,231,3,7,napiesh01
324,Gary Neal,SG,31,WAS,40,807,,56%,42%,2%,,-9.7,-11.6,10,12,25,5,23,2,112,6,11,nealga01
325,Jameer Nelson,PG,33,DEN,39,1036,100%,,,,,-6.4,-4.4,47,14,45,2,12,7,440,2,11,nelsoja01
326,Raul Neto,PG,23,UTA,81,1499,95%,5%,,,,3.2,2.2,70,23,49,1,29,17,396,8,28,netora01
327,Andrew Nicholson,PF,26,ORL,56,823,,,,89%,11%,1.2,3.6,13,9,27,13,28,1,65,10,8,nichoan01
328,Joakim Noah,C,30,CHI,29,635,,,,21%,79%,-0.4,1.6,34,6,38,4,16,1,254,1,16,noahjo01
329,Nerlens Noel,C,21,PHI,67,1965,,,,36%,65%,-11.4,-1.4,67,62,100,13,104,9,283,19,39,noelne01
330,Lucas Nogueira,C,23,TOR,29,225,,,,,100%,7.7,3.1,1,5,12,3,6,0,16,1,3,noguelu01
331,Steve Novak,PF,32,TOT,10,44,,,10%,90%,,9.1,7.1,1,0,2,0,0,0,0,0,0,novakst01
331,Steve Novak,PF,32,OKC,7,24,,,12%,88%,,20.5,13.4,1,0,1,0,0,0,0,0,0,novakst01
331,Steve Novak,PF,32,MIL,3,20,,,8%,92%,,-4.5,-0.5,0,0,1,0,0,0,0,0,0,novakst01
332,Dirk Nowitzki*,PF,37,DAL,75,2364,,,,67%,33%,2.6,6.9,47,27,104,9,91,10,324,16,14,nowitdi01
333,Jusuf Nurkić,C,21,DEN,32,547,,,,,100%,-0.4,3.1,14,20,49,15,43,7,92,11,26,nurkiju01
334,J.J. O'Brien,SF,23,UTA,2,6,,29%,71%,,,-51.6,-53.6,0,0,1,0,0,0,0,0,0,obriejj01
335,Johnny O'Bryant,PF,22,MIL,66,857,,,,98%,2%,-6.4,-3.1,11,11,47,4,21,3,70,6,18,obryajo01
336,Kyle O'Quinn,PF,25,NYK,65,764,,,,29%,71%,-3.6,-0.9,29,9,62,13,25,2,156,6,18,oquinky01
337,Jahlil Okafor,C,20,PHI,53,1591,,,,,100%,-16.4,-9.4,29,46,73,27,102,2,152,29,68,okafoja01
338,Victor Oladipo,SG,23,ORL,72,2379,19%,78%,3%,,,-0.1,3.9,79,51,85,8,96,10,642,14,68,oladivi01
339,Kelly Olynyk,C,24,BOS,69,1395,,,,14%,86%,5.7,3.8,16,20,81,15,55,8,243,12,33,olynyke01
340,Kelly Oubre Jr.,SF,20,WAS,63,671,,10%,84%,6%,,-1.5,-1.3,9,13,54,6,28,5,29,9,20,oubreke01
341,Zaza Pachulia,C,31,DAL,76,2004,,,,,100%,0.1,0.6,34,41,50,28,119,10,301,15,48,pachuza01
