,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
162,Gerald Green,SF,22,MIN,29,358,3%,59%,39%,,,-6.9,0.7,15,9,21,3,17,0,71,1,6,greenge01
162,Gerald Green,SF,22,HOU,1,4,,,100%,,,30.0,24.5,0,0,1,0,0,0,0,0,0,greenge01
163,Jeff Green,SF,21,SEA,80,2253,,,60%,40%,,-11.0,-4.4,49,57,116,20,115,18,253,26,51,greenje02
164,Taurean Green,SG-PG,21,TOT,17,74,72%,28%,,,,5.2,4.5,4,4,2,0,6,1,26,0,0,greenta01
164,Taurean Green,PG,21,POR,8,44,100%,,,,,-1.1,0.2,4,2,2,0,4,1,17,0,0,greenta01
164,Taurean Green,SG,21,DEN,9,30,30%,69%,1%,,,14.4,11.0,0,2,0,0,2,0,9,0,0,greenta01
165,Willie Green,SG,26,PHI,74,1970,,91%,9%,,,-0.9,-2.0,48,36,56,15,74,13,326,22,47,greenwi01
166,Orien Greene,SG,25,SAC,7,61,53%,42%,5%,,,-17.1,-15.0,2,3,2,1,0,1,7,0,1,greenor01
167,Adrian Griffin,SG-SF,33,TOT,35,307,13%,58%,29%,,,1.8,6.9,8,7,12,1,6,0,62,3,5,griffad01
167,Adrian Griffin,SG,33,CHI,22,222,18%,64%,18%,,,3.4,6.8,6,7,10,0,4,0,52,1,4,griffad01
167,Adrian Griffin,SF,33,SEA,13,85,,43%,57%,,,-2.3,6.9,2,0,2,1,2,0,10,2,1,griffad01
168,Richard Hamilton,SG,29,DET,72,2424,,100%,,,,8.2,-1.0,74,29,59,14,69,8,671,19,61,hamilri01
169,Anfernee Hardaway,SF,36,MIA,16,325,,3%,94%,3%,,-6.0,3.8,10,0,14,0,2,3,72,0,2,hardaan01
170,Matt Harpring,SF,31,UTA,76,1374,,3%,97%,,,1.4,-9.2,39,21,69,24,79,20,178,19,33,harprma01
171,Al Harrington,C,27,GSW,81,2190,,,,47%,53%,2.5,1.2,26,27,132,17,80,39,306,17,40,harrial01
172,Othella Harrington,C,34,CHA,22,166,,,,30%,70%,5.4,10.8,3,2,10,3,7,2,9,0,4,harriot01
173,Devin Harris,PG,24,TOT,64,2022,99%,1%,,,,5.0,6.0,85,42,83,19,142,37,810,28,43,harride01
173,Devin Harris,PG,24,DAL,39,1184,99%,1%,,,,10.1,7.1,42,25,53,14,92,31,459,18,31,harride01
173,Devin Harris,PG,24,NJN,25,838,98%,2%,,,,-2.3,4.4,43,17,30,5,50,6,351,10,12,harride01
174,Mike Harris,PF,24,HOU,17,159,,,9%,61%,30%,3.7,-1.9,1,3,10,0,7,1,8,3,10,harrimi01
175,David Harrison,C,25,IND,55,702,,,,,100%,0.6,2.5,11,14,86,22,49,13,33,12,18,harrida01
176,Jason Hart,PG,29,UTA,57,606,89%,11%,,,,2.6,-5.8,14,5,37,2,12,4,189,4,13,hartja01
177,Udonis Haslem,PF,27,MIA,49,1805,,,,87%,13%,-9.3,0.3,27,28,77,4,55,29,153,10,31,hasleud01
178,Trenton Hassell,SG,28,TOT,63,773,1%,84%,15%,,,-7.6,-9.4,8,5,32,4,2,7,100,0,7,hassetr01
178,Trenton Hassell,SG,28,DAL,37,463,1%,85%,14%,,,-7.4,-14.2,5,5,17,3,1,4,61,0,4,hassetr01
178,Trenton Hassell,SG,28,NJN,26,310,,83%,17%,,,-7.9,-2.3,3,0,15,1,1,3,39,0,3,hassetr01
179,Spencer Hawes,C,19,SAC,71,931,,,,,100%,-5.1,-3.6,18,23,97,3,26,2,99,4,20,hawessp01
180,Chuck Hayes,PF,24,HOU,79,1575,,,3%,90%,7%,8.4,4.8,30,17,149,4,13,9,211,6,17,hayesch01
181,Jarvis Hayes,SF,26,DET,82,1287,,11%,88%,,,5.2,-5.1,19,6,73,9,24,4,132,6,20,hayesja01
182,Brendan Haywood,C,28,WAS,80,2228,,,,,100%,2.1,5.8,9,44,120,21,147,24,168,32,58,haywobr01
183,Luther Head,SG,25,HOU,73,1379,4%,90%,6%,,,5.2,-0.6,46,9,35,6,28,1,308,4,41,headlu01
184,Walter Herrmann,PF,28,TOT,45,373,,,26%,63%,11%,-1.8,-4.3,3,5,13,1,6,7,42,1,10,herrmwa01
184,Walter Herrmann,PF,28,CHA,17,174,,,,84%,16%,-12.4,-7.8,2,0,6,0,2,3,9,0,4,herrmwa01
184,Walter Herrmann,PF,28,DET,28,199,,,49%,45%,7%,7.5,-1.2,1,5,7,1,4,4,33,1,6,herrmwa01
185,Nenê,PF,25,DEN,16,266,,,1%,43%,56%,0.4,-3.4,3,8,21,3,19,4,35,3,7,hilarne01
186,Grant Hill*,SF,35,PHO,70,2222,,7%,87%,6%,,7.5,4.1,38,24,74,18,97,30,460,21,32,hillgr01
187,Kirk Hinrich,PG,27,CHI,75,2380,81%,19%,,,,-3.0,0.3,86,44,98,11,49,28,984,8,31,hinriki01
188,Ryan Hollins,PF,23,CHA,60,532,,,,49%,51%,-2.7,2.6,9,6,53,4,39,11,30,6,14,holliry01
189,Al Horford,C,21,ATL,81,2540,,,,8%,92%,-2.7,-1.8,42,40,166,27,103,6,273,22,49,horfoal01
190,Robert Horry,PF,37,SAS,45,583,,,2%,98%,,1.7,-4.4,14,6,25,0,5,4,109,1,3,horryro01
191,Eddie House,PG,29,BOS,78,1480,100%,,,,,8.9,-4.2,52,16,51,3,6,12,334,3,10,houseed01
192,Dwight Howard,C,22,ORL,82,3088,,,,,100%,7.5,8.0,46,83,133,55,385,8,258,84,72,howardw01
193,Josh Howard,SF,27,DAL,76,2757,,10%,85%,5%,,7.6,8.2,50,30,101,19,183,19,378,46,45,howarjo01
194,Juwan Howard,PF,34,DAL,50,353,,,12%,83%,5%,-6.8,-13.2,5,4,43,6,7,6,38,2,8,howarju01
195,Troy Hudson,PG,31,GSW,9,93,100%,,,,,-4.6,-6.7,3,3,1,0,2,2,22,0,1,hudsotr01
196,Larry Hughes,PG-SG,29,TOT,68,2020,34%,63%,3%,,,-4.3,-4.3,63,28,72,15,74,9,400,9,55,hughela01
196,Larry Hughes,PG,29,CLE,40,1210,53%,47%,,,,-4.4,-6.3,36,19,54,10,44,7,204,6,36,hughela01
196,Larry Hughes,SG,29,CHI,28,810,4%,88%,7%,1%,,-4.2,-1.3,27,9,18,5,30,2,196,3,19,hughela01
197,Kris Humphries,PF,22,TOR,70,925,,,2%,74%,25%,-0.7,-5.4,12,14,60,11,60,7,67,14,33,humphkr01
198,Lindsey Hunter,PG,37,DET,24,215,100%,,,,,6.4,-2.3,10,1,11,1,2,5,72,0,3,hunteli01
199,Steven Hunter,C,26,DEN,19,120,,,,,100%,-6.4,-10.3,0,4,14,2,12,1,0,4,3,huntest01
200,Andre Iguodala,SF,24,PHI,82,3242,,22%,75%,4%,,-0.2,-1.8,98,40,91,31,209,13,827,44,28,iguodan01
201,Zydrunas Ilgauskas,C,32,CLE,73,2222,,,,,100%,0.3,0.8,42,37,133,21,108,0,238,16,41,ilgauzy01
202,D.J. Mbenga,C,27,TOT,42,326,,,,3%,97%,0.5,-5.0,3,2,41,1,6,6,22,2,4,mbengdj01
202,D.J. Mbenga,C,27,GSW,16,130,,,,1%,99%,-9.0,-11.3,1,0,20,1,1,2,9,0,2,mbengdj01
202,D.J. Mbenga,C,27,LAL,26,196,,,,5%,95%,6.8,-0.9,2,2,21,0,5,4,13,2,2,mbengdj01
203,Allen Iverson*,SG,32,DEN,82,3424,44%,56%,,,,4.9,9.8,131,66,42,23,326,46,1373,68,98,iversal01
204,Royal Ivey,PG,26,MIL,75,1437,54%,46%,,,,-9.3,-2.7,29,22,67,11,49,27,367,7,31,iveyro01
205,Jarrett Jack,SG,24,POR,82,2229,43%,57%,,,,-4.3,-6.9,82,50,56,23,98,16,696,28,38,jackja01
206,Bobby Jackson,SG-PG,34,TOT,72,1389,32%,67%,1%,,,6.0,-0.4,28,19,32,8,33,8,314,4,19,jacksbo01
206,Bobby Jackson,SG,34,NOH,46,891,9%,90%,2%,,,0.4,-7.3,16,10,22,4,24,4,172,3,12,jacksbo01
206,Bobby Jackson,PG,34,HOU,26,498,75%,25%,,,,16.1,12.0,12,9,10,4,9,4,142,1,7,jacksbo01
207,Luke Jackson,SF,26,MIA,14,228,,5%,76%,19%,,-4.3,5.5,2,3,8,1,11,4,39,1,8,jackslu02
208,Stephen Jackson,SF,29,GSW,73,2855,,1%,60%,39%,,3.0,3.7,95,62,84,14,130,11,683,28,65,jacksst02
209,Casey Jacobsen,SG,26,MEM,53,547,,36%,63%,1%,,1.0,9.0,8,3,14,3,7,5,49,1,9,jacobca01
210,Jerome James,C,32,NYK,2,5,,,,,100%,57.8,65.2,0,0,0,0,1,0,0,0,0,jamesje01
211,LeBron James,SF,23,CLE,75,3027,,,77%,23%,1%,2.4,10.9,136,61,65,33,344,12,1259,88,61,jamesle01
212,Mike James,PG,32,TOT,54,720,72%,28%,,,,-1.9,-8.7,16,9,26,4,17,2,130,3,15,jamesmi01
212,Mike James,PG,32,HOU,33,537,70%,29%,1%,,,-2.5,-9.3,15,6,20,3,13,2,117,1,9,jamesmi01
212,Mike James,PG,32,NOH,21,183,75%,25%,,,,-0.3,-6.7,1,3,6,1,4,0,13,2,6,jamesmi01
213,Antawn Jamison,PF,31,WAS,79,3061,,,30%,69%,1%,2.7,14.0,50,36,106,12,200,20,283,48,56,jamisan01
214,Marko Jarić,SG,29,MIN,75,2189,4%,74%,22%,,,-8.1,-1.3,64,25,76,15,68,15,682,11,31,jaricma01
215,Al Jefferson,C,23,MIN,82,2919,,,,,100%,-10.4,-10.9,48,72,133,11,210,10,270,62,122,jeffeal01
216,Richard Jefferson,SF,27,NJN,82,3200,,7%,77%,16%,,-5.3,2.3,68,65,90,40,284,22,597,41,76,jefferi01
217,Jared Jeffries,SF,26,NYK,73,1325,,,55%,41%,5%,-2.0,8.0,31,17,67,9,47,22,149,7,16,jeffrja01
218,Yi Jianlian,PF,20,MIL,66,1647,,,1%,97%,3%,-8.2,-1.1,28,27,82,14,63,11,133,5,56,jianlyi01
219,Alexander Johnson,PF,24,MIA,43,549,,,1%,73%,26%,-12.4,-3.4,8,14,38,7,38,7,28,7,11,johnsal01
220,Amir Johnson,PF,20,DET,62,764,,,,88%,13%,13.7,6.4,14,8,81,10,25,4,62,7,15,johnsam01
221,Anthony Johnson,PG,33,TOT,69,1531,93%,7%,,,,-3.5,-1.4,45,12,48,11,15,5,550,3,18,johnsan02
221,Anthony Johnson,PG,33,ATL,42,1121,96%,4%,,,,-0.9,1.6,25,7,36,7,11,3,420,2,12,johnsan02
221,Anthony Johnson,PG,33,SAC,27,410,85%,15%,,,,-10.8,-9.4,20,5,12,4,4,2,130,1,6,johnsan02
222,DerMarr Johnson,SF,27,SAS,5,28,,26%,69%,6%,,-4.0,-9.5,0,0,3,0,1,0,2,0,0,johnsde03
223,Joe Johnson,SG,26,ATL,82,3343,4%,89%,7%,,,-0.8,7.7,97,71,56,29,134,7,1054,31,59,johnsjo02
224,Linton Johnson,PF,27,TOT,8,63,,5%,56%,39%,,-11.8,-17.4,1,3,5,1,1,0,8,0,0,johnsli01
224,Linton Johnson,PF,27,PHO,6,53,,6%,61%,33%,,-19.2,-25.3,0,1,5,1,0,0,6,0,0,johnsli01
224,Linton Johnson,PF,27,TOR,2,10,,,29%,71%,,27.6,24.2,1,2,0,0,1,0,2,0,0,johnsli01
225,Bobby Jones,SF,24,TOT,47,531,,4%,46%,21%,29%,-7.6,-5.4,4,7,33,8,25,7,70,8,14,jonesbo02
225,Bobby Jones,SF,24,DEN,25,222,,,,30%,70%,-9.0,-13.2,0,5,18,5,12,2,26,3,7,jonesbo02
225,Bobby Jones,SF,24,MEM,9,137,,9%,88%,3%,,0.3,7.2,0,1,5,2,6,2,29,2,5,jonesbo02
225,Bobby Jones,SF,24,HOU,4,9,,17%,83%,,,-25.0,-30.6,1,0,1,0,0,0,0,0,0,jonesbo02
225,Bobby Jones,SF,24,MIA,6,143,,,75%,25%,,-10.0,-0.6,3,1,9,1,7,3,13,3,2,jonesbo02
225,Bobby Jones,SF,24,SAS,3,20,,38%,52%,10%,,-22.7,-28.3,0,0,0,0,0,0,2,0,0,jonesbo02
226,Dahntay Jones,SG,27,SAC,25,206,6%,77%,16%,1%,,0.0,2.5,1,2,7,4,22,6,26,4,3,jonesda02
227,Damon Jones,SG,31,CLE,67,1336,41%,53%,5%,,,1.3,2.2,23,7,27,2,5,1,291,2,8,jonesda01
228,Dwayne Jones,PF,24,CLE,56,472,,,,21%,79%,-4.4,-4.8,5,6,55,5,16,0,24,2,9,jonesdw02
229,Eddie Jones,SG,36,DAL,47,922,1%,80%,19%,,,7.5,3.1,20,3,19,3,4,18,157,2,6,jonesed02
230,Fred Jones,SG,28,NYK,70,1757,57%,42%,2%,,,-7.9,-1.1,48,17,72,8,59,5,368,18,19,jonesfr01
231,James Jones,SF,27,POR,58,1276,,1%,96%,3%,,0.8,3.2,15,7,49,3,20,17,78,4,8,jonesja02
232,Solomon Jones,PF,23,ATL,35,145,,,,32%,68%,-16.4,-14.9,1,7,18,3,7,0,0,0,6,jonesso01
233,Chris Kaman,C,25,LAC,56,2083,,,,,100%,-6.2,4.3,46,65,105,26,117,2,240,16,67,kamanch01
234,Jason Kapono,SF,26,TOR,81,1530,,1%,68%,28%,3%,-0.3,-6.0,18,18,49,9,14,4,153,3,14,kaponja01
235,Coby Karl,SG,24,LAL,17,71,17%,61%,22%,,,8.1,0.5,3,1,1,1,5,1,19,1,3,karlco01
236,Viktor Khryapa,PF,25,CHI,9,105,,,73%,27%,,5.1,8.4,1,2,6,1,3,2,17,0,0,khryavi01
237,Jason Kidd*,PG,34,TOT,80,2906,95%,4%,,,,-0.1,3.1,214,31,79,6,56,13,1752,9,22,kiddja01
237,Jason Kidd*,PG,34,NJN,51,1895,93%,7%,,,,-3.9,3.5,152,20,42,5,31,7,1137,2,11,kiddja01
237,Jason Kidd*,PG,34,DAL,29,1011,100%,,,,,6.9,2.4,62,11,37,1,25,6,615,7,11,kiddja01
238,Tarence Kinsey,SG,23,MEM,11,96,,90%,10%,,,2.5,9.5,1,1,4,0,1,3,4,0,1,kinseta01
239,Andrei Kirilenko,SF,26,UTA,72,2217,,,91%,9%,,9.2,4.1,99,22,90,5,100,9,605,14,24,kirilan01
240,Linas Kleiza,SF,23,DEN,79,1889,,1%,62%,36%,1%,4.7,2.3,31,23,88,20,100,5,223,12,35,kleizli01
241,Brevin Knight,PG,32,LAC,74,1674,100%,,,,,-10.4,-3.7,57,10,81,2,28,14,719,4,11,knighbr01
242,Kyle Korver,SG-PF,26,TOT,75,1732,,57%,25%,18%,,7.1,3.3,37,19,103,10,22,24,219,7,13,korveky01
242,Kyle Korver,PF,26,PHI,25,657,,6%,46%,48%,,-0.3,-0.6,12,9,32,3,8,3,72,3,11,korveky01
242,Kyle Korver,SG,26,UTA,50,1075,,88%,12%,,,11.6,5.6,25,10,71,7,14,21,147,4,2,korveky01
243,Nenad Krstić,C,24,NJN,45,812,,,,26%,75%,-5.4,0.4,14,10,61,7,30,2,65,3,17,krstine01
244,Raef LaFrentz,C,31,POR,39,291,,,,18%,82%,-6.1,-5.2,3,3,39,4,10,5,14,5,8,lafrera01
245,Carl Landry,PF,24,HOU,42,711,,,,24%,76%,7.6,2.5,4,15,48,3,55,7,50,19,25,landrca01
246,Keith Langford,SG,24,SAS,2,10,26%,74%,,,,41.2,35.8,0,0,0,0,0,0,0,0,0,langfke01
247,Stéphane Lasme,PF-SF,25,TOT,16,303,,,1%,99%,,-6.6,3.1,2,4,18,5,17,1,8,2,12,lasmest01
247,Stéphane Lasme,SF,25,GSW,1,0,,,,100%,,,,0,0,0,0,0,0,0,0,0,lasmest01
247,Stéphane Lasme,PF,25,MIA,15,303,,,1%,99%,,-6.6,3.1,2,4,18,5,17,1,8,2,12,lasmest01
248,Acie Law,PG,23,ATL,56,865,80%,21%,,,,-7.2,-6.6,19,16,35,11,22,5,239,7,21,lawac01
249,David Lee,PF,24,NYK,81,2356,,,1%,69%,30%,-5.7,4.0,40,33,118,10,120,8,227,25,79,leeda02
250,Rashard Lewis,PF,28,ORL,81,3076,,,1%,98%,1%,6.7,3.6,68,31,112,23,97,14,466,31,41,lewisra02
251,Kyle Lowry,PG,21,MEM,82,2089,92%,8%,,,,-4.6,4.4,60,30,75,22,144,48,724,25,66,lowryky01
252,Tyronn Lue,PG,30,TOT,50,736,100%,,,,,-1.1,-0.5,17,9,22,0,9,8,160,0,10,luety01
252,Tyronn Lue,PG,30,ATL,33,564,100%,,,,,0.6,3.1,14,7,11,0,8,6,126,0,8,luety01
252,Tyronn Lue,PG,30,DAL,17,172,100%,,,,,-6.6,-12.3,3,2,11,0,1,2,34,0,2,luety01
253,Mark Madsen,PF,32,MIN,20,151,,,,87%,13%,0.0,7.8,1,2,11,3,3,5,9,0,3,madsema01
254,Corey Maggette,SF,28,LAC,70,2502,,7%,85%,8%,,-5.7,7.3,61,68,84,33,260,37,412,42,62,maggeco01
255,Jamaal Magloire,C,29,TOT,31,286,,,,2%,98%,-1.3,3.6,5,10,19,8,17,2,15,2,6,magloja01
255,Jamaal Magloire,C,29,NJN,24,259,,,,3%,97%,-2.7,3.2,5,8,18,4,13,2,15,1,5,magloja01
255,Jamaal Magloire,C,29,DAL,7,27,,,,,100%,11.7,6.6,0,2,1,4,4,0,0,1,1,magloja01
256,Ian Mahinmi,C,21,SAS,6,23,,,,50%,50%,-27.7,-33.3,0,0,2,0,3,1,2,1,3,mahinia01
257,Stephon Marbury,PG,30,NYK,24,805,70%,30%,,,,-11.2,-4.8,33,8,32,5,58,5,253,16,17,marbust01
258,Shawn Marion,PF,29,TOT,63,2315,,,33%,67%,1%,5.0,5.6,34,23,95,10,63,4,334,10,44,mariosh01
258,Shawn Marion,PF,29,PHO,47,1713,,,38%,62%,,9.6,7.0,19,12,74,7,43,3,241,6,29,mariosh01
258,Shawn Marion,PF,29,MIA,16,602,,,20%,79%,1%,-8.1,1.6,15,11,21,3,20,1,93,4,15,mariosh01
259,Sean Marks,C,32,PHO,19,130,,,,,100%,-23.4,-30.1,1,1,14,3,7,0,9,1,0,marksse01
260,Donyell Marshall,PF,34,TOT,26,340,,,,95%,5%,-14.9,-10.5,9,4,21,1,5,1,21,0,6,marshdo01
260,Donyell Marshall,PF,34,CLE,11,156,,,,95%,5%,-2.9,-2.9,3,2,11,0,2,0,11,0,2,marshdo01
260,Donyell Marshall,PF,34,SEA,15,184,,,,95%,5%,-25.1,-16.8,6,2,10,1,3,1,10,0,4,marshdo01
261,Darrick Martin,PG,36,TOR,17,141,100%,,,,,16.6,13.6,0,1,3,0,2,0,52,0,1,martida01
262,Kenyon Martin,PF,30,DEN,71,2159,,,,77%,23%,2.3,-2.7,24,40,141,14,102,4,196,20,51,martike01
263,Kevin Martin,SG,24,SAC,61,2216,17%,79%,3%,,,-0.7,3.7,42,41,61,26,221,23,297,34,51,martike02
264,Desmond Mason,SF,30,MIL,59,1702,,,89%,11%,,-4.9,4.6,35,26,54,7,84,13,257,22,28,masonde01
265,Roger Mason,PG,27,WAS,80,1708,70%,30%,,,,-1.9,-2.4,35,22,53,1,26,3,305,5,13,masonro01
266,Jason Maxiell,C,24,DET,82,1768,,,,44%,56%,6.6,-3.6,15,26,99,15,133,17,106,28,33,maxieja01
267,Rashad McCants,SG,23,MIN,75,2020,37%,61%,2%,,,-3.6,8.0,60,56,94,35,57,9,350,14,46,mccanra01
268,Jelani McCoy,C,30,DEN,6,33,,,,,100%,-24.6,-28.3,0,1,5,1,1,0,0,0,0,mccoyje01
269,Antonio McDyess,PF,33,DET,78,2285,,,,99%,1%,7.2,-3.4,35,16,148,15,62,6,200,6,15,mcdyean01
270,Tracy McGrady*,SG,28,HOU,66,2440,,66%,32%,2%,,6.1,1.5,85,54,36,12,157,7,892,28,52,mcgratr01
271,Dominic McGuire,SG,22,WAS,70,695,,3%,94%,4%,,-13.8,-16.0,18,18,37,1,13,1,94,2,10,mcguido01
272,Jeff McInnis,PG,33,CHA,54,1410,35%,65%,,,,-7.8,-4.3,45,19,49,9,11,8,500,2,7,mcinnje01
273,Josh McRoberts,PF,20,POR,8,28,,,31%,61%,8%,21.5,23.0,1,1,1,0,0,0,4,0,2,mcrobjo01
274,Chris Mihm,C,28,LAL,23,278,,,,2%,98%,-2.4,-10.9,4,4,29,4,11,1,30,3,10,mihmch01
275,C.J. Miles,SG,20,UTA,60,689,,81%,19%,1%,,9.1,2.0,17,7,56,1,23,6,116,7,4,milescj01
276,Darko Miličić,C,22,MEM,70,1663,,,,1%,100%,-8.5,-3.0,26,43,113,22,60,7,137,11,39,milicda01
277,Andre Miller,PG,31,PHI,82,3016,68%,32%,,,,-1.5,-7.0,121,55,60,12,136,12,1199,31,68,millean02
278,Brad Miller,C,31,SAC,72,2513,,,,4%,96%,1.5,10.3,100,33,133,18,126,25,582,25,60,millebr01
279,Mike Miller,SG,27,MEM,70,2474,,45%,53%,2%,,-5.2,4.0,86,47,66,27,82,12,548,31,42,millemi01
280,Paul Millsap,PF,22,UTA,82,1702,,,1%,96%,4%,7.0,-0.8,28,24,155,22,105,10,185,23,57,millspa01
281,Yao Ming*,C,27,HOU,55,2044,,,,,100%,4.6,-2.0,42,57,98,35,166,8,309,34,60,mingya01
282,Cuttino Mobley,SG,32,LAC,77,2702,1%,96%,3%,,,-8.8,-1.5,61,26,74,20,77,4,440,13,39,moblecu01
283,Nazr Mohammed,C,30,TOT,82,1650,,,,44%,56%,-7.3,-6.7,39,20,151,22,78,5,157,20,44,mohamna01
283,Nazr Mohammed,C,30,DET,21,228,,,,20%,80%,10.8,2.4,1,3,22,4,14,3,14,3,5,mohamna01
283,Nazr Mohammed,C,30,CHA,61,1422,,,,48%,52%,-10.2,-8.1,38,17,129,18,64,2,143,17,39,mohamna01
284,Jamario Moon,SF,27,TOR,78,2166,,3%,79%,18%,1%,7.4,8.7,24,12,86,5,37,9,211,9,13,moonja01
285,Mikki Moore,PF,32,SAC,82,2385,,,,83%,17%,-2.2,0.4,29,38,189,24,88,51,195,32,26,mooremi01
286,Randolph Morris,C,22,NYK,18,181,,,,1%,99%,-32.5,-26.4,2,5,27,1,14,0,4,3,4,morrira01
287,Alonzo Mourning*,C,37,MIA,25,389,,,,14%,86%,-3.9,6.2,3,10,27,7,30,3,17,4,9,mournal01
288,Troy Murphy,PF,27,IND,75,2106,,,,74%,26%,-1.7,-0.4,33,28,134,20,118,6,406,24,44,murphtr01
289,Ronald Murray,PG,28,TOT,42,874,95%,5%,,,,-1.8,-4.8,37,35,24,6,45,2,325,6,25,murraro01
289,Ronald Murray,PG,28,DET,19,347,88%,12%,,,,1.9,-7.4,16,11,8,4,17,2,136,3,8,murraro01
289,Ronald Murray,PG,28,IND,23,527,100%,,,,,-4.2,-3.1,21,24,16,2,28,0,189,3,17,murraro01
290,Dikembe Mutombo*,C,41,HOU,39,619,,,,1%,99%,5.1,-0.6,1,7,40,3,23,4,13,2,15,mutomdi01
291,Boštjan Nachbar,PF,27,NJN,75,1660,,1%,31%,67%,1%,-9.6,-6.7,35,26,91,10,85,27,195,13,50,nachbbo01
292,Eduardo Nájera,PF,31,DEN,78,1664,,,3%,83%,14%,9.0,9.4,32,14,97,8,41,18,223,9,18,najered01
293,Steve Nash*,PG,33,PHO,81,2780,99%,1%,,,,10.0,14.5,222,54,50,7,42,34,1959,9,25,nashst01
294,Juan Carlos Navarro,SG,27,MEM,82,2117,2%,97%,1%,,,-7.4,-1.6,66,40,31,3,43,34,401,9,25,navarju01
295,Jameer Nelson,PG,25,ORL,69,1961,100%,,,,,5.8,-0.1,86,28,87,10,54,27,947,15,33,nelsoja01
296,Rasho Nesterović,C,31,TOR,71,1486,,,,,100%,2.3,-1.8,17,13,87,10,28,11,184,8,28,nestera01
297,Ira Newble,SG-SF,33,TOT,49,698,,27%,56%,18%,,-11.4,-13.5,13,7,39,4,12,1,38,2,14,newblir01
297,Ira Newble,SG,33,CLE,41,650,,28%,53%,19%,,-11.1,-13.2,11,7,36,3,12,1,30,2,11,newblir01
297,Ira Newble,SF,33,SEA,2,17,,,100%,,,-41.8,-32.9,0,0,0,0,0,0,2,0,1,newblir01
297,Ira Newble,SF,33,LAL,6,31,,16%,81%,3%,,-0.9,-8.7,2,0,3,1,0,0,6,0,2,newblir01
298,Demetris Nichols,SF,23,TOT,14,44,,1%,54%,45%,,-24.4,-22.3,1,3,4,0,0,0,2,0,2,nichode01
298,Demetris Nichols,SF,23,CLE,3,14,,,12%,88%,,-30.6,-30.6,0,2,0,0,0,0,0,0,1,nichode01
298,Demetris Nichols,SF,23,CHI,11,30,,1%,74%,25%,,-21.4,-18.5,1,1,4,0,0,0,2,0,1,nichode01
299,Joakim Noah,C,22,CHI,74,1534,,,,10%,90%,0.0,5.1,32,28,106,7,90,10,185,13,44,noahjo01
300,Andrés Nocioni,SF,28,CHI,82,2021,,2%,84%,14%,,-2.7,0.8,47,38,130,23,108,39,222,25,49,nocioan01
301,Steve Novak,SF,24,HOU,35,264,,5%,57%,38%,,-5.1,-11.4,3,0,15,0,0,3,15,0,0,novakst01
302,Dirk Nowitzki*,PF,29,DAL,77,2769,,,2%,90%,8%,8.6,11.8,77,49,133,16,200,13,610,44,58,nowitdi01
303,Patrick O'Bryant,C,21,GSW,24,99,,,,,100%,-13.4,-15.7,1,2,19,0,2,1,8,1,5,obryapa01
304,Jermaine O'Neal,C,29,IND,42,1206,,,,30%,71%,-2.0,-0.7,30,35,77,19,79,45,218,13,38,onealje01
305,Shaquille O'Neal*,C,35,TOT,61,1748,,,,,100%,0.6,4.1,46,46,127,38,159,9,207,36,27,onealsh01
305,Shaquille O'Neal*,C,35,MIA,33,945,,,,,100%,-4.0,7.1,20,30,75,21,91,4,103,20,17,onealsh01
305,Shaquille O'Neal*,C,35,PHO,28,803,,,,,100%,6.1,0.5,26,16,52,17,68,5,104,16,10,onealsh01
306,Fabricio Oberto,C,32,SAS,82,1644,,,,58%,42%,1.6,-6.6,15,19,112,7,29,33,225,8,17,obertfa01
307,Lamar Odom,PF,28,LAL,77,2921,,,4%,92%,4%,8.3,2.3,65,35,110,23,152,15,630,32,52,odomla01
308,Emeka Okafor,C,25,CHA,82,2718,,,,8%,92%,-4.7,0.7,43,33,138,35,188,11,161,44,102,okafoem01
309,Mehmet Okur,C,28,UTA,72,2390,,,,1%,100%,7.6,0.4,41,28,158,11,104,8,315,16,42,okurme01
310,Kevin Ollie,SG,35,PHI,40,300,13%,85%,3%,,,10.0,10.7,3,2,9,0,7,7,82,1,4,ollieke01
311,Bo Outlaw,PF,36,ORL,2,7,,,,95%,5%,-30.8,-36.7,0,0,0,1,0,0,0,0,0,outlabo01
312,Travis Outlaw,PF,23,POR,82,2186,,,19%,81%,,-3.2,-4.2,30,36,75,19,128,11,261,19,53,outlatr01
313,Andre Owens,PG,27,IND,31,392,85%,15%,,,,-1.3,0.3,11,5,22,2,12,12,114,4,11,owensan01
314,Zaza Pachulia,C,23,ATL,62,944,,,,,100%,-1.4,0.8,16,21,67,16,67,8,79,8,22,pachuza01
315,Jannero Pargo,SG,28,NOH,80,1497,50%,51%,,,,2.8,-5.2,43,28,46,8,21,24,442,3,30,pargoja01
316,Anthony Parker,SG,32,TOR,82,2634,,97%,3%,,,3.5,0.4,56,18,64,7,53,16,401,12,43,parkean01
317,Smush Parker,PG,26,TOT,28,592,66%,34%,,,,-10.0,-1.4,27,10,33,3,12,2,174,2,5,parkesm01
