,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
144,Rudy Fernández,SG,25,POR,78,1821,15%,84%,1%,,,1.8,0.5,62,11,63,5,58,11,439,10,15,fernaru01
145,Kyrylo Fesenko,C,24,UTA,53,456,,,,,100%,4.3,7.1,9,6,51,8,19,4,37,2,9,fesenky01
146,Landry Fields,SG,22,NYK,82,2541,,76%,24%,,,2.0,2.3,49,32,53,9,69,13,374,13,36,fieldla01
147,Derek Fisher,PG,36,LAL,82,2297,98%,2%,,,,10.4,8.5,54,7,86,8,37,39,498,8,28,fishede01
148,Jonny Flynn,PG,21,MIN,53,983,100%,,,,,-9.5,-3.2,67,35,24,6,10,3,434,3,9,flynnjo01
149,Gary Forbes,SF,25,DEN,63,791,,18%,69%,13%,,-1.2,-7.9,26,11,35,5,45,3,120,12,27,forbega01
150,T.J. Ford,PG,27,IND,41,773,100%,,,,,-1.2,0.3,38,17,30,5,22,5,349,4,16,fordtj01
151,Jeff Foster,C,34,IND,56,940,,,,5%,95%,3.2,6.1,11,7,71,6,18,11,111,4,14,fosteje01
152,Randy Foye,SG,27,LAC,63,1551,10%,85%,5%,,,-6.4,-4.5,48,21,72,12,44,12,378,8,25,foyera01
153,Channing Frye,PF,27,PHO,77,2541,,,,65%,35%,1.9,7.5,33,10,154,20,39,10,235,12,14,fryech01
154,Dan Gadzuric,C-PF,32,TOT,42,463,,,,36%,64%,-7.2,-3.1,6,8,47,10,13,4,34,5,9,gadzuda01
154,Dan Gadzuric,C,32,GSW,28,297,,,,16%,84%,-7.5,-5.1,3,6,28,8,6,3,26,2,7,gadzuda01
154,Dan Gadzuric,PF,32,NJN,14,166,,,,74%,27%,-6.7,0.4,3,2,19,2,7,1,8,3,2,gadzuda01
155,Sundiata Gaines,PG,24,TOT,24,301,97%,3%,,,,-4.9,2.3,13,9,9,2,15,2,99,3,8,gainesu01
155,Sundiata Gaines,PG,24,MIN,8,65,87%,13%,,,,-7.0,0.0,3,2,3,0,3,0,18,0,2,gainesu01
155,Sundiata Gaines,PG,24,TOR,6,90,100%,,,,,-28.2,-21.7,5,1,2,2,4,0,24,2,2,gainesu01
155,Sundiata Gaines,PG,24,NJN,10,146,100%,,,,,10.3,18.1,5,6,4,0,8,2,57,1,4,gainesu01
156,Danilo Gallinari,PF-SF,22,TOT,62,2104,,,39%,59%,2%,1.9,-0.1,20,40,69,14,162,31,240,19,24,gallida01
156,Danilo Gallinari,PF,22,NYK,48,1671,,,30%,67%,3%,1.0,-0.3,14,27,56,10,119,26,192,12,14,gallida01
156,Danilo Gallinari,SF,22,DEN,14,433,,,76%,25%,,5.5,0.4,6,13,13,4,43,5,48,7,10,gallida01
157,Francisco García,SF,29,SAC,58,1386,,24%,75%,1%,,-5.6,0.3,18,16,70,6,27,4,160,6,17,garcifr01
158,Kevin Garnett*,PF,34,BOS,71,2220,,,,95%,5%,13.0,16.1,49,18,56,22,76,6,375,10,19,garneke01
159,Marc Gasol,C,26,MEM,81,2586,,,,1%,100%,2.2,-0.9,55,44,137,30,132,18,435,45,56,gasolma01
160,Pau Gasol*,C,30,LAL,82,3037,,,,29%,72%,9.1,9.5,67,51,105,9,180,11,609,52,85,gasolpa01
161,Rudy Gay,SF,24,MEM,54,2152,,,90%,10%,,3.1,1.3,58,45,62,15,94,3,338,18,42,gayru01
162,Alonzo Gee,SG,23,TOT,56,1118,1%,54%,44%,,,-11.8,-3.0,15,24,47,10,45,3,86,8,38,geeal01
162,Alonzo Gee,SG,23,SAS,5,18,,,77%,23%,,-24.8,-31.5,0,1,2,1,0,0,0,0,1,geeal01
162,Alonzo Gee,SG,23,WAS,11,127,1%,35%,65%,,,-19.9,-12.2,2,4,4,1,6,0,12,0,6,geeal01
162,Alonzo Gee,SG,23,CLE,40,973,1%,58%,41%,,,-10.5,-1.3,13,19,41,8,39,3,74,8,31,geeal01
163,Paul George,SG,20,IND,61,1265,,63%,37%,1%,,0.2,2.4,30,25,74,8,43,7,144,9,29,georgpa01
164,Daniel Gibson,SG,24,CLE,67,1865,22%,78%,,,,-5.3,8.0,34,22,75,14,55,10,456,12,39,gibsoda01
165,Taj Gibson,PF,25,CHI,80,1742,,,,97%,3%,8.4,0.4,20,17,118,15,68,3,138,8,49,gibsota01
166,Manu Ginóbili*,SG,33,SAS,80,2426,,58%,41%,1%,,11.4,13.2,105,46,63,10,146,28,899,33,49,ginobma01
167,Ryan Gomes,SF,28,LAC,76,2095,,2%,92%,6%,,-2.5,2.3,26,11,72,10,38,3,275,4,11,gomesry01
168,Drew Gooden,PF,29,MIL,35,860,,,,63%,37%,-3.2,-3.0,20,9,58,11,46,12,103,11,23,goodedr01
169,Ben Gordon,SG,27,DET,82,2131,28%,69%,3%,,,-2.9,2.0,69,34,86,20,54,11,403,12,30,gordobe01
170,Eric Gordon,SG,22,LAC,56,2112,4%,84%,12%,,,-0.3,7.1,60,59,56,15,143,1,546,37,65,gordoer01
171,Marcin Gortat,C,26,TOT,80,2032,,,,3%,97%,0.6,0.4,22,17,94,22,89,9,172,15,57,gortama01
171,Marcin Gortat,C,26,ORL,25,396,,,,10%,90%,2.7,-3.8,2,3,23,7,9,2,39,2,8,gortama01
171,Marcin Gortat,C,26,PHO,55,1636,,,,1%,99%,0.1,1.5,20,14,71,15,80,7,133,13,49,gortama01
172,Joey Graham,SF,28,CLE,39,586,,1%,73%,25%,,-8.7,0.9,12,5,43,7,17,6,43,5,8,grahajo01
173,Stephen Graham,SG,28,NJN,59,959,1%,50%,48%,1%,,-13.1,-7.9,13,11,52,11,21,4,89,4,7,grahast01
174,Danny Granger,SF,27,IND,79,2763,,,74%,26%,,-0.9,1.7,68,65,86,39,187,5,458,28,102,grangda01
175,Aaron Gray,C,26,NOH,41,531,,,,,100%,1.4,0.8,7,5,43,12,11,0,34,4,12,grayaa01
176,Danny Green,SG,23,SAS,8,92,,31%,67%,3%,,10.5,4.1,1,2,2,1,0,1,5,0,1,greenda02
177,Jeff Green,PF-SF,24,TOT,75,2427,,,29%,68%,3%,0.0,-6.9,31,27,122,21,113,8,239,24,38,greenje02
177,Jeff Green,PF,24,OKC,49,1815,,,18%,79%,3%,1.4,-5.2,27,20,86,15,87,7,199,20,26,greenje02
177,Jeff Green,SF,24,BOS,26,612,,,62%,38%,,-4.1,-11.9,4,7,36,6,26,1,40,4,12,greenje02
178,Willie Green,SG,29,NOH,77,1674,2%,88%,10%,,,-1.3,-3.5,29,18,72,11,44,7,164,10,30,greenwi01
179,Donté Greene,SF,22,SAC,69,1127,,1%,91%,8%,,-3.8,2.8,23,20,45,9,28,8,107,8,18,greendo01
180,Orien Greene,SG,28,NJN,3,5,,100%,,,,38.9,46.1,0,0,0,0,0,0,2,0,1,greenor01
181,Blake Griffin,PF,21,LAC,82,3112,,,,76%,24%,-2.5,5.5,68,81,110,36,320,21,743,84,93,griffbl01
182,Hamed Haddadi,C,25,MEM,31,168,,,,3%,97%,13.2,11.2,4,1,15,1,11,0,10,2,8,haddaha01
183,Richard Hamilton,SG,32,DET,55,1498,13%,75%,11%,,,-5.4,-2.5,53,17,34,14,54,7,368,8,21,hamilri01
184,Tyler Hansbrough,PF,25,IND,70,1535,,,,98%,2%,-3.9,-4.1,21,21,81,14,116,9,101,23,43,hansbty01
185,Luke Harangody,PF,23,TOT,49,640,,,1%,98%,2%,-4.9,-1.2,4,3,50,4,10,4,75,2,14,haranlu01
185,Luke Harangody,PF,23,BOS,28,241,,,2%,97%,1%,-1.5,-8.0,0,1,21,2,3,2,26,2,7,haranlu01
185,Luke Harangody,PF,23,CLE,21,399,,,,98%,2%,-7.0,2.8,4,2,29,2,7,2,49,0,7,haranlu01
186,James Harden,SG,21,OKC,82,2189,,74%,26%,1%,,5.5,2.7,29,37,82,29,157,10,419,28,46,hardeja01
187,Al Harrington,PF,30,DEN,73,1665,,,1%,89%,11%,4.3,-1.4,34,33,95,23,54,13,235,14,43,harrial01
188,Devin Harris,PG,27,TOT,71,2254,80%,20%,,,,-5.5,0.7,119,45,74,23,171,30,1100,31,55,harride01
188,Devin Harris,PG,27,NJN,54,1724,80%,20%,,,,-6.6,1.0,91,35,53,19,135,23,908,25,38,harride01
188,Devin Harris,PG,27,UTA,17,530,80%,20%,,,,-2.0,-0.1,28,10,21,4,36,7,192,6,17,harride01
189,Manny Harris,SG,21,CLE,54,933,13%,84%,4%,,,-13.3,-4.9,28,25,38,4,46,6,195,7,27,harrima01
190,Mike Harris,PF,27,HOU,4,16,,41%,59%,,,60.0,58.0,0,0,1,1,1,0,3,0,2,harrimi01
191,Udonis Haslem,PF,30,MIA,13,345,,,,100%,,9.8,1.2,1,5,19,5,8,6,16,0,3,hasleud01
192,Spencer Hawes,C,22,PHI,81,1718,,,,,100%,-1.5,-5.7,34,37,146,11,46,8,269,12,41,hawessp01
193,Chuck Hayes,C,27,HOU,74,2079,,,,15%,86%,5.9,7.8,40,25,133,5,71,8,439,16,72,hayesch01
194,Gordon Hayward,SF,20,UTA,72,1218,,13%,71%,17%,,-7.9,-8.6,29,14,46,17,32,6,180,10,16,haywago01
195,Lazar Hayward,SF,24,MIN,42,419,,24%,73%,3%,,-14.5,-8.4,10,1,27,6,21,1,59,4,12,haywala01
196,Brendan Haywood,C,31,DAL,72,1331,,,,1%,99%,-0.1,-7.4,3,14,90,10,83,4,47,26,26,haywobr01
197,Luther Head,PG,28,SAC,36,586,89%,11%,,,,-8.1,-2.7,19,7,29,1,18,6,152,2,11,headlu01
198,Gerald Henderson,SG,23,CHA,68,1661,,98%,2%,,,-3.2,2.2,36,16,59,10,66,16,223,10,34,hendege02
199,Xavier Henry,SG,19,MEM,38,527,,81%,19%,,,-4.5,-8.1,3,9,28,0,26,6,40,10,9,henryxa01
200,Roy Hibbert,C,24,IND,81,2244,,,,,100%,-1.4,0.1,62,48,175,22,134,4,366,35,75,hibbero01
201,J.J. Hickson,C,22,CLE,80,2256,,,,40%,60%,-11.9,-5.7,39,59,98,28,177,4,207,40,111,hicksjj01
202,Nenê,C,28,DEN,75,2291,,,,,100%,7.3,5.2,41,40,109,30,200,13,341,64,56,hilarne01
203,George Hill,PG,24,SAS,76,2148,50%,50%,,,,7.8,2.8,43,27,73,18,118,20,463,27,40,hillge01
204,Grant Hill*,SF,38,PHO,80,2409,,1%,84%,16%,,0.9,4.4,51,48,85,19,116,26,478,27,43,hillgr01
205,Jordan Hill,C,23,HOU,72,1125,,,,25%,75%,-6.3,-11.8,17,14,98,16,41,3,68,15,25,hilljo01
206,Kirk Hinrich,SG-PG,30,TOT,72,2157,51%,45%,4%,,,-9.9,-5.4,66,40,100,9,50,19,636,14,29,hinriki01
206,Kirk Hinrich,SG,30,WAS,48,1471,32%,62%,6%,,,-9.8,-2.6,44,32,63,5,43,10,466,13,20,hinriki01
206,Kirk Hinrich,PG,30,ATL,24,686,92%,8%,,,,-10.2,-11.2,22,8,37,4,7,9,170,1,9,hinriki01
207,Jrue Holiday,PG,20,PHI,82,2901,100%,1%,,,,3.0,4.8,129,58,85,9,94,14,1159,31,60,holidjr01
208,Ryan Hollins,C,26,CLE,70,1182,,,,,100%,-5.2,6.1,12,18,101,15,72,11,58,14,31,holliry01
209,Al Horford,C,24,ATL,77,2704,,,,34%,66%,0.6,4.9,30,32,110,23,85,2,617,24,36,horfoal01
210,Eddie House,SG,32,MIA,56,978,63%,36%,1%,,,6.7,-2.6,16,6,34,3,6,2,142,2,9,houseed01
211,Dwight Howard,C,25,ORL,78,2935,,,,,100%,8.4,8.8,34,89,117,72,391,10,271,80,79,howardw01
212,Josh Howard,SF,30,WAS,18,409,,19%,81%,,,-10.7,-2.9,10,7,19,1,20,3,51,6,10,howarjo01
213,Juwan Howard,PF,37,MIA,57,592,,,3%,94%,3%,2.8,-6.8,4,9,28,8,14,2,59,1,7,howarju01
214,Lester Hudson,PG,26,WAS,11,73,100%,,,,,-8.7,-0.6,5,2,2,0,1,1,37,0,0,hudsole01
215,Kris Humphries,PF,25,NJN,74,2061,,,,98%,3%,-5.9,2.5,34,35,81,20,84,16,191,19,42,humphkr01
216,Serge Ibaka,PF,21,OKC,82,2216,,,,68%,32%,3.6,-1.3,10,29,167,12,86,5,53,15,34,ibakase01
217,Andre Iguodala,SF,27,PHI,67,2469,,10%,86%,4%,,3.6,4.9,65,45,60,11,131,10,937,21,23,iguodan01
218,Zydrunas Ilgauskas,C,35,MIA,72,1145,,,,,100%,9.8,1.6,19,8,99,17,22,4,58,4,12,ilgauzy01
219,D.J. Mbenga,C,30,NOH,41,330,,,,,100%,-5.8,-7.2,2,3,23,10,10,1,14,4,3,mbengdj01
220,Ersan İlyasova,PF,23,MIL,60,1505,,,,86%,14%,1.6,3.9,21,13,93,17,40,31,131,7,32,ilyaser01
221,Royal Ivey,SG,29,OKC,25,155,10%,86%,4%,,,-9.0,-13.7,1,1,7,3,0,1,15,0,1,iveyro01
222,Jarrett Jack,SG-PG,27,TOT,83,1722,72%,28%,,,,-5.8,-7.4,56,32,43,12,82,17,530,15,40,jackja01
222,Jarrett Jack,PG,27,TOR,13,347,95%,5%,,,,-8.6,-1.9,18,9,12,2,16,7,129,5,7,jackja01
222,Jarrett Jack,SG,27,NOH,70,1375,66%,34%,,,,-5.1,-8.8,38,23,31,10,66,10,401,10,33,jackja01
223,Darnell Jackson,PF,25,SAC,59,486,,,5%,76%,19%,-5.8,0.0,8,6,32,8,23,1,33,7,11,jacksda01
224,Stephen Jackson,SG,32,CHA,67,2405,,61%,38%,,,-5.6,-2.8,99,61,52,26,127,10,530,22,78,jacksst02
225,Damion James,SF,23,NJN,25,403,,2%,98%,1%,,-3.1,4.5,11,7,19,3,14,0,44,6,9,jamesda01
226,LeBron James,SF,26,MIA,79,3063,,,81%,19%,,10.6,9.0,132,85,59,40,272,5,1260,77,38,jamesle01
227,Antawn Jamison,PF,34,CLE,56,1842,,,1%,99%,,-10.1,-1.1,42,20,85,11,95,8,219,26,30,jamisan01
228,Othyus Jeffers,SG,25,TOT,17,322,,74%,26%,,,4.4,13.2,7,2,9,2,20,9,46,2,11,jeffeot01
228,Othyus Jeffers,SG,25,SAS,1,8,,85%,15%,,,7.7,1.2,1,0,0,0,0,0,3,0,0,jeffeot01
228,Othyus Jeffers,SG,25,WAS,16,314,,74%,26%,,,4.4,13.6,6,2,9,2,20,9,43,2,11,jeffeot01
229,Al Jefferson,C,26,UTA,82,2940,,,,2%,98%,-3.2,-4.6,37,40,167,9,159,7,338,57,91,jeffeal01
230,Richard Jefferson,SF,30,SAS,81,2459,,,89%,11%,,6.5,-0.1,36,23,79,23,91,9,249,15,27,jefferi01
231,Jared Jeffries,PF,29,TOT,42,601,,,,58%,42%,11.2,10.9,5,10,42,3,14,8,87,5,9,jeffrja01
231,Jared Jeffries,PF,29,HOU,18,138,,,,37%,64%,8.6,6.7,0,3,12,0,6,0,23,2,4,jeffrja01
231,Jared Jeffries,PF,29,NYK,24,463,,,,64%,36%,11.9,12.2,5,7,30,3,8,8,64,3,5,jeffrja01
232,Brandon Jennings,PG,21,MIL,63,2169,99%,1%,,,,-1.7,-1.8,74,46,53,10,77,7,688,13,51,jennibr01
233,Eugene Jeter,PG,27,SAC,62,858,100%,,,,,-5.8,0.0,35,10,24,0,14,3,361,3,11,jetereu01
234,Yi Jianlian,PF,23,WAS,63,1112,,,,45%,55%,-11.1,-4.1,14,13,70,9,38,6,57,2,20,jianlyi01
235,Amir Johnson,PF,23,TOR,72,1853,,,1%,92%,7%,-3.0,7.2,18,19,144,12,77,6,176,25,48,johnsam01
236,Armon Johnson,PG,21,POR,38,277,80%,20%,,,,-2.4,-4.3,21,13,12,2,12,5,107,2,7,johnsar02
237,Chris Johnson,C,25,TOT,14,138,,,,38%,62%,-20.0,-23.2,3,3,17,1,10,0,6,2,2,johnsch03
237,Chris Johnson,C,25,POR,10,106,,,,34%,66%,-22.4,-24.7,3,2,14,1,9,0,4,2,1,johnsch03
237,Chris Johnson,C,25,BOS,4,32,,,,51%,49%,-11.9,-18.0,0,1,3,0,1,0,2,0,1,johnsch03
238,James Johnson,SF,23,TOT,38,822,,,88%,12%,,-3.5,1.4,32,14,50,14,31,3,189,7,17,johnsja01
238,James Johnson,SF,23,CHI,13,123,,,52%,48%,,8.2,0.0,10,3,16,4,4,3,31,1,6,johnsja01
238,James Johnson,SF,23,TOR,25,699,,,94%,6%,,-5.5,1.7,22,11,34,10,27,0,158,6,11,johnsja01
239,Joe Johnson,SG,29,ATL,72,2554,,66%,34%,,,1.3,6.3,62,39,55,20,92,5,780,22,50,johnsjo02
240,Trey Johnson,SG,26,TOT,8,94,12%,88%,,,,-8.1,-3.2,4,0,7,1,5,1,22,0,3,johnstr01
240,Trey Johnson,SG,26,TOR,7,81,14%,86%,,,,-10.5,-3.7,4,0,7,1,4,1,22,0,3,johnstr01
240,Trey Johnson,SG,26,LAL,1,13,,100%,,,,7.1,0.3,0,0,0,0,1,0,0,0,0,johnstr01
241,Wesley Johnson,SG,23,MIN,79,2069,,92%,8%,,,-6.2,1.8,55,22,98,6,45,9,324,11,18,johnswe01
242,Dahntay Jones,SG,30,IND,45,589,,63%,37%,,,-1.3,0.1,8,8,23,4,42,5,71,9,13,jonesda02
243,Dominique Jones,SG,22,DAL,18,135,3%,71%,26%,,,-8.9,-14.1,4,5,4,0,8,0,50,1,4,jonesdo02
244,James Jones,SF,30,MIA,81,1549,,35%,64%,1%,,8.7,0.0,9,7,62,3,12,19,101,2,3,jonesja02
245,Solomon Jones,C,26,IND,39,528,,,,3%,97%,-5.9,-5.1,7,8,52,16,27,4,67,4,16,jonesso01
246,DeAndre Jordan,C,22,LAC,80,2047,,,,3%,97%,-1.9,3.6,17,22,150,26,86,10,87,15,28,jordade01
247,Chris Kaman,C,28,LAC,32,838,,,,,100%,-3.9,-0.3,13,22,45,7,28,0,99,7,21,kamanch01
248,Jason Kapono,SF,29,PHI,24,112,,,78%,21%,1%,5.6,4.0,1,1,2,0,1,1,9,1,2,kaponja01
249,Jason Kidd*,PG,37,DAL,80,2653,69%,31%,,,,3.1,-5.2,148,25,67,1,10,9,1478,2,14,kiddja01
250,Andrei Kirilenko,SF,29,UTA,64,1999,,,77%,23%,,-0.5,3.0,67,30,52,11,122,8,400,22,36,kirilan01
251,Linas Kleiza,SF,26,TOR,39,1032,,,75%,25%,,-4.2,3.7,15,22,44,11,32,3,93,7,17,kleizli01
252,Kyle Korver,SG,29,CHI,82,1649,,93%,7%,,,8.1,-0.2,40,9,97,4,8,8,265,1,10,korveky01
253,Kosta Koufos,C,21,TOT,50,434,,,,10%,90%,-5.6,-1.5,10,9,37,6,18,1,15,4,15,koufoko01
253,Kosta Koufos,C,21,MIN,39,336,,,,5%,96%,-8.7,-1.8,6,8,28,6,9,0,15,1,12,koufoko01
253,Kosta Koufos,C,21,DEN,11,98,,,,30%,70%,4.8,-0.3,4,1,9,0,9,1,0,3,3,koufoko01
254,Nenad Krstić,C,27,TOT,71,1571,,,,,100%,1.1,-5.0,14,16,97,9,69,8,62,10,35,krstine01
254,Nenad Krstić,C,27,OKC,47,1018,,,,,100%,-1.5,-7.6,7,11,60,5,31,5,43,8,18,krstine01
254,Nenad Krstić,C,27,BOS,24,553,,,,,100%,5.9,-0.2,7,5,37,4,38,3,19,2,17,krstine01
255,Carl Landry,PF,27,TOT,76,2008,,,4%,96%,,-4.5,-1.0,20,38,82,30,136,7,151,36,54,landrca01
255,Carl Landry,PF,27,SAC,53,1406,,,5%,95%,,-6.8,-1.4,12,31,50,21,103,4,118,27,39,landrca01
255,Carl Landry,PF,27,NOH,23,602,,,1%,99%,1%,0.8,0.0,8,7,32,9,33,3,33,9,15,landrca01
256,Acie Law,PG,26,TOT,51,726,86%,14%,,,,-8.7,-7.4,18,10,23,8,27,3,187,5,19,lawac01
256,Acie Law,PG,26,MEM,11,94,100%,,,,,-24.9,-28.1,5,4,2,1,2,1,31,0,3,lawac01
256,Acie Law,PG,26,GSW,40,632,84%,16%,,,,-6.3,-4.3,13,6,21,7,25,2,156,5,16,lawac01
257,Gani Lawal,PF,22,PHO,1,2,,,,100%,,-66.7,-65.9,0,0,0,0,0,0,0,0,0,lawalga01
258,Ty Lawson,PG,23,DEN,80,2103,100%,,,,,5.3,0.4,73,35,45,15,108,12,893,29,69,lawsoty01
259,Courtney Lee,SG,25,HOU,81,1723,6%,89%,6%,,,0.6,-2.8,31,16,44,8,49,4,238,8,27,leeco01
260,David Lee,PF,27,GSW,73,2634,,,2%,77%,21%,-3.0,-0.7,65,67,112,25,135,4,562,41,66,leeda02
261,Rashard Lewis,SF-PF,31,TOT,57,1824,,,38%,62%,,-1.6,0.3,38,22,76,20,35,4,214,7,16,lewisra02
261,Rashard Lewis,PF,31,ORL,25,810,,,10%,90%,1%,3.0,-4.0,17,7,27,7,15,1,72,3,11,lewisra02
261,Rashard Lewis,SF,31,WAS,32,1014,,,60%,40%,,-5.3,3.8,21,15,49,13,20,3,142,4,5,lewisra02
262,Jeremy Lin,PG,22,GSW,29,285,82%,18%,,,,2.5,5.6,8,6,19,0,10,3,100,2,8,linje01
263,Shaun Livingston,PG,25,CHA,73,1261,80%,20%,,,,-2.6,2.8,43,21,46,12,56,5,351,12,18,livinsh01
264,Brook Lopez,C,22,NJN,82,2889,,,,,100%,-6.9,0.9,40,68,132,38,250,9,290,66,82,lopezbr01
265,Robin Lopez,C,22,PHO,67,991,,,,,100%,-1.7,-1.2,8,18,90,13,51,2,18,12,42,lopezro01
266,Kevin Love,PF,22,MIN,73,2611,,,,75%,25%,-5.8,3.7,59,46,69,23,214,11,401,41,96,loveke01
267,Kyle Lowry,PG,24,HOU,75,2563,92%,8%,,,,5.7,9.9,82,37,74,20,88,25,1172,19,43,lowryky01
268,John Lucas III,PG,28,CHI,2,10,100%,,,,,-15.8,-24.1,0,0,0,0,0,0,2,0,0,lucasjo02
269,Corey Maggette,SF,31,MIL,67,1401,,40%,57%,3%,,-2.9,-3.1,35,32,74,34,151,21,196,29,37,maggeco01
270,Jamaal Magloire,C,32,MIA,18,158,,,,7%,94%,5.9,-2.9,1,1,19,1,5,1,6,0,2,magloja01
271,Ian Mahinmi,C,24,DAL,56,488,,,,9%,91%,8.4,4.1,1,8,59,11,34,4,21,2,7,mahinia01
272,Shawn Marion,SF,32,DAL,80,2253,,,83%,17%,,0.7,-9.6,64,37,76,13,68,2,257,11,44,mariosh01
273,Sean Marks,C,35,POR,29,208,,,,2%,98%,-19.6,-22.4,5,0,21,3,3,0,9,0,1,marksse01
274,Cartier Martin,SF,26,WAS,52,542,,23%,75%,2%,,1.8,11.5,7,4,25,3,17,5,39,1,8,martica01
275,Kenyon Martin,PF,33,DEN,48,1233,,,,88%,12%,7.7,3.8,23,17,64,11,34,2,243,10,21,martike01
276,Kevin Martin,SG,27,HOU,80,2603,,81%,20%,,,2.9,2.2,63,57,57,19,255,17,446,49,63,martike02
277,Roger Mason,SG,30,NYK,26,319,4%,94%,3%,,,-8.7,-10.7,4,0,15,0,2,3,46,1,2,masonro01
278,Wesley Matthews,SG,24,POR,82,2758,2%,68%,30%,,,2.7,3.8,60,48,85,10,112,33,366,19,64,matthwe02
279,Jason Maxiell,PF,27,DET,57,930,,,2%,88%,10%,-7.5,-4.7,12,19,46,8,43,3,36,7,26,maxieja01
280,Eric Maynor,PG,23,OKC,82,1200,100%,,,,,10.2,8.5,42,24,45,5,27,4,552,5,10,maynoer01
281,O.J. Mayo,SG,23,MEM,71,1869,23%,65%,12%,,,2.1,-0.6,60,26,56,7,48,6,320,12,43,mayooj01
282,Luc Mbah a Moute,PF,24,MIL,79,2093,,,30%,69%,1%,-0.5,0.7,32,17,96,14,88,15,160,17,38,mbahalu01
283,Antonio McDyess,PF,36,SAS,73,1387,,,,93%,7%,6.6,0.2,37,15,89,7,24,2,197,2,9,mcdyean01
284,JaVale McGee,C,23,WAS,79,2193,,,,,100%,-5.2,6.4,36,30,147,20,118,19,78,29,38,mcgeeja01
285,Tracy McGrady*,SG,31,DET,72,1686,2%,65%,33%,,,-2.7,2.0,65,21,56,5,63,6,558,15,22,mcgratr01
286,Dominic McGuire,SF,25,CHA,52,760,,3%,65%,31%,2%,-4.9,-0.5,13,5,52,7,20,3,90,5,21,mcguido01
287,Josh McRoberts,PF,23,IND,72,1597,,,,83%,17%,1.9,5.7,54,21,88,7,55,3,349,15,38,mcrobjo01
288,Jodie Meeks,SG,23,PHI,74,2062,4%,92%,4%,,,2.7,2.1,27,22,45,4,53,15,175,10,30,meeksjo01
289,Pops Mensah-Bonsu,PF,27,NOH,7,35,,,,100%,,-18.2,-19.1,0,0,3,0,0,0,4,0,0,mensapo01
290,C.J. Miles,SF,23,UTA,78,1969,1%,41%,58%,1%,,1.4,6.8,47,21,117,17,89,9,304,22,46,milescj01
291,Darko Miličić,C,25,MIN,69,1686,,,,1%,99%,-7.2,-0.4,41,77,130,14,60,5,227,13,41,milicda01
292,Andre Miller,PG,34,POR,81,2650,100%,1%,,,,5.1,10.5,120,42,54,9,82,25,1272,16,60,millean02
293,Brad Miller,C,34,HOU,60,1015,,,,,100%,0.4,-2.5,31,8,62,9,33,5,322,7,21,millebr01
294,Mike Miller,SG,30,MIA,41,838,,55%,45%,1%,,-1.1,-12.3,27,4,37,6,12,3,116,5,10,millemi01
295,Patty Mills,PG,22,POR,64,783,100%,,,,,-7.9,-11.9,33,17,23,5,15,16,253,3,18,millspa02
296,Paul Millsap,PF,25,UTA,76,2605,,,4%,95%,1%,0.3,6.6,56,44,158,24,165,5,421,48,68,millspa01
297,Yao Ming*,C,30,HOU,5,91,,,,,100%,-12.7,-15.2,0,5,8,2,7,0,9,2,3,mingya01
298,Nazr Mohammed,C,33,TOT,75,1280,,,,19%,81%,0.6,2.6,20,22,103,19,59,5,50,16,48,mohamna01
298,Nazr Mohammed,C,33,CHA,51,851,,,,,100%,-3.4,1.4,14,16,71,15,44,4,37,12,38,mohamna01
298,Nazr Mohammed,C,33,OKC,24,429,,,,57%,43%,8.5,4.8,6,6,32,4,15,1,13,4,10,mohamna01
299,Greg Monroe,C,20,DET,80,2222,,,,,100%,-3.0,2.1,34,31,111,10,113,7,225,23,68,monrogr01
300,Jamario Moon,SF,30,TOT,59,1042,,8%,88%,4%,,-6.9,1.3,12,5,45,2,8,2,114,2,7,moonja01
300,Jamario Moon,SF,30,CLE,40,764,,1%,94%,5%,,-8.4,1.4,8,5,29,2,5,1,99,2,5,moonja01
300,Jamario Moon,SF,30,LAC,19,278,,29%,71%,,,-2.7,1.0,4,0,16,0,3,1,15,0,2,moonja01
301,Anthony Morrow,SG,25,NJN,58,1856,2%,91%,8%,,,-4.6,4.7,17,23,67,6,34,6,144,8,24,morroan01
302,Timofey Mozgov,C,24,TOT,45,524,,,,,100%,-4.4,-6.9,6,15,54,3,25,3,37,5,15,mozgoti01
302,Timofey Mozgov,C,24,NYK,34,458,,,,,100%,-6.4,-8.5,6,14,48,3,20,2,37,3,12,mozgoti01
302,Timofey Mozgov,C,24,DEN,11,66,,,,,100%,9.5,4.4,0,1,6,0,5,1,0,2,3,mozgoti01
303,Byron Mullens,PF,21,OKC,13,85,,,,46%,54%,-11.9,-16.5,3,2,5,1,5,1,0,0,2,mulleby01
304,Troy Murphy,PF,30,TOT,35,466,,,,71%,29%,-15.3,-13.9,5,4,35,4,12,3,56,2,13,murphtr01
304,Troy Murphy,PF,30,NJN,18,288,,,,68%,32%,-10.5,-3.6,4,2,21,3,7,2,43,1,8,murphtr01
