,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
115,Torrey Craig,SF,27,DEN,39,629,.453,12.4,,.577,.460,.073,.015,.029,.423,,.570,.619,.200,.500,.750,.293,,.644,1.000,,.102,13,,.362,.381,,3,0,craigto01
116,Jamal Crawford,SG,37,MIN,80,1653,.415,18.8,,.577,.058,.075,.121,.323,.423,,.477,.674,.321,.500,.467,.331,,.230,.731,,.000,0,,.204,.406,,3,0,crawfja01
117,Jordan Crawford,SG,29,NOP,5,53,.444,19.5,,.481,.000,.185,.148,.148,.519,,.308,,.600,.250,.000,.571,,.250,.750,,.037,1,,.071,1.000,,0,0,crawfjo02
118,Jae Crowder,SF,27,TOT,80,2090,.404,16.1,,.492,.255,.069,.043,.125,.508,,.488,.661,.283,.345,.298,.323,,.807,.927,,.007,3,,.261,.382,,0,0,crowdja01
118,Jae Crowder,SF,27,CLE,53,1346,.418,15.9,,.497,.279,.064,.024,.130,.503,,.508,.676,.250,.222,.327,.328,,.832,.952,,.003,0,,.254,.396,,0,0,crowdja01
118,Jae Crowder,SF,27,UTA,27,744,.386,16.4,,.485,.224,.075,.068,.119,.515,,.462,.636,.318,.400,.257,.316,,.773,.896,,.014,3,,.270,.366,,0,0,crowdja01
119,Dante Cunningham,SF,30,TOT,73,1562,.451,13.1,,.538,.332,.115,.041,.049,.462,,.541,.645,.333,.267,.556,.345,,.849,.983,,.052,15,,.661,.369,,0,0,cunnida01
119,Dante Cunningham,SF,30,NOP,51,1115,.440,13.3,,.520,.347,.080,.049,.044,.480,,.547,.615,.389,.182,.700,.324,,.875,.971,,.049,8,,.676,.356,,0,0,cunnida01
119,Dante Cunningham,SF,30,BRK,22,447,.468,12.7,,.568,.309,.173,.029,.058,.432,,.532,.698,.292,.500,.375,.383,,.810,1.000,,.058,7,,.633,.395,,0,0,cunnida01
120,Stephen Curry,PG,29,GSW,51,1631,.495,18.4,,.420,.175,.065,.073,.108,.580,,.595,.669,.429,.540,.613,.423,,.417,.618,,.001,1,,.134,.358,,8,0,curryst01
121,Troy Daniels,SG,26,PHO,79,1622,.403,22.2,,.203,.049,.030,.054,.071,.797,,.419,.429,.529,.516,.293,.400,,.694,.923,,.000,0,,.231,.500,,2,0,danietr01
122,Anthony Davis,PF,24,NOP,75,2727,.534,9.2,,.889,.374,.201,.157,.157,.111,,.558,.744,.483,.428,.339,.340,,.701,.909,,.154,211,,.093,.400,,3,0,davisan02
123,Deyonta Davis,C,21,MEM,62,943,.608,5.6,,1.000,.581,.147,.117,.155,.000,,.608,.753,.410,.387,.415,,,.770,,,.196,51,,,,,0,0,davisde01
124,Ed Davis,C,28,POR,78,1471,.582,2.4,,.997,.695,.267,.031,.003,.003,,.584,.670,.385,.444,.000,.000,,.576,,,.154,39,,.000,,,1,0,davised01
125,Dewayne Dedmon,C,28,ATL,62,1542,.524,12.5,,.704,.281,.138,.147,.138,.296,,.595,.776,.485,.471,.470,.355,,.800,1.000,,.115,50,,.461,.400,,0,0,dedmode01
126,Sam Dekker,PF,23,LAC,73,883,.494,8.2,,.768,.564,.131,.023,.050,.232,,.593,.685,.353,.500,.231,.167,,.712,.900,,.143,30,,.267,.188,,1,0,dekkesa01
127,Malcolm Delaney,PG,28,ATL,54,1014,.382,16.7,,.565,.168,.095,.084,.218,.435,,.391,.542,.111,.375,.403,.371,,.397,.739,,.004,1,,.226,.429,,1,0,delanma01
128,Matthew Dellavedova,PG,27,MIL,38,712,.362,17.4,,.487,.079,.217,.105,.086,.513,,.351,.583,.242,.438,.308,.372,,.269,.897,,.000,0,,.141,.455,,0,0,dellama01
129,Luol Deng,SF,32,LAL,1,13,.500,2.5,,1.000,.500,.500,.000,.000,.000,,.500,1.000,.000,,,,,1.000,,,.000,0,,,,,0,0,denglu01
130,DeMar DeRozan,SG,28,TOR,80,2711,.456,12.9,,.797,.199,.168,.243,.186,.203,,.494,.676,.456,.442,.403,.310,,.263,.674,,.021,28,,.289,.301,,4,0,derozde01
131,Cheick Diallo,PF,21,NOP,52,581,.580,5.9,,1.000,.477,.239,.176,.108,.000,,.580,.750,.452,.484,.263,,,.824,,,.136,22,,,,,0,0,diallch01
132,Gorgui Dieng,C,28,MIN,79,1333,.479,12.4,,.843,.250,.129,.152,.312,.157,,.511,.670,.300,.542,.455,.311,,.784,.895,,.075,28,,.770,.298,,0,0,dienggo01
133,Spencer Dinwiddie,PG,24,BRK,80,2306,.387,16.1,,.483,.233,.122,.084,.045,.517,,.452,.574,.324,.371,.316,.326,,.142,.596,,.017,12,,.081,.371,,1,0,dinwisp01
134,Tyler Dorsey,SG,21,ATL,56,974,.377,17.6,,.479,.173,.094,.068,.147,.521,,.393,.500,.333,.192,.393,.362,,.444,.819,,.010,3,,.146,.310,,3,0,dorsety01
135,Damyean Dotson,SG,23,NYK,44,474,.447,16.2,,.578,.211,.062,.118,.186,.422,,.538,.588,.400,.684,.433,.324,,.640,1.000,,.019,2,,.221,.333,,1,0,dotsoda01
136,Milton Doyle,SG,24,BRK,10,125,.277,15.0,,.511,.191,.298,.000,.021,.489,,.375,.556,.286,,.000,.174,,.111,1.000,,.000,0,,.130,.000,,0,0,doylemi01
137,PJ Dozier,PG,21,OKC,2,3,.500,11.5,,1.000,.500,.000,.000,.500,.000,,.500,1.000,,,.000,,,.000,,,.000,0,,,,,0,0,doziepj01
138,Goran Dragić,PG,31,MIA,75,2378,.450,12.3,,.721,.269,.171,.175,.106,.279,,.481,.630,.380,.436,.342,.370,,.273,.784,,.000,0,,.180,.370,,2,0,dragigo01
139,Larry Drew II,PG,27,TOT,10,70,.292,16.1,,.625,.167,.125,.042,.292,.375,,.267,.500,.000,.000,.286,.333,,.000,1.000,,.000,0,,.222,.500,,0,0,drewla02
139,Larry Drew II,PG,27,PHI,3,15,.143,17.3,,.571,.143,.143,.000,.286,.429,,.250,1.000,.000,,.000,.000,,.000,,,.000,0,,.000,,,0,0,drewla02
139,Larry Drew II,PG,27,NOP,7,55,.353,15.6,,.647,.176,.118,.059,.294,.353,,.273,.333,.000,.000,.400,.500,,.000,1.000,,.000,0,,.333,.500,,0,0,drewla02
140,Andre Drummond,C,24,DET,78,2625,.529,3.2,,.988,.659,.271,.056,.002,.012,,.536,.649,.314,.286,.000,.000,,.545,,,.188,144,,.000,,,4,0,drumman01
141,Jared Dudley,PF,32,PHO,48,686,.393,18.7,,.344,.189,.033,.033,.090,.656,,.452,.609,.250,.250,.273,.363,,.789,1.000,,.000,0,,.213,.471,,0,0,dudleja01
142,Kris Dunn,PG,23,CHI,52,1525,.429,12.0,,.799,.263,.168,.179,.189,.201,,.457,.543,.393,.387,.460,.321,,.173,.628,,.033,19,,.134,.389,,1,0,dunnkr01
143,Kevin Durant,SF,29,GSW,68,2325,.516,15.4,,.662,.179,.096,.201,.185,.338,,.565,.758,.513,.492,.487,.419,,.488,.688,,.084,94,,.094,.564,,3,0,duranke01
144,Jarell Eddie,SF,26,TOT,3,9,.000,25.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,eddieja01
144,Jarell Eddie,SF,26,BOS,2,6,.000,25.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,eddieja01
144,Jarell Eddie,SF,26,CHI,1,3,.000,25.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,eddieja01
145,Henry Ellenson,PF,21,DET,38,329,.363,14.6,,.589,.164,.253,.089,.082,.411,,.384,.750,.243,.231,.250,.333,,.455,1.000,,.021,3,,.217,.308,,0,0,ellenhe01
146,Wayne Ellington,SG,30,MIA,77,2041,.407,22.0,,.173,.077,.026,.017,.053,.827,,.479,.648,.278,.333,.378,.392,,.655,.947,,.006,3,,.204,.500,,1,0,ellinwa01
147,Joel Embiid,C,23,PHI,63,1912,.483,11.1,,.797,.293,.176,.220,.106,.203,,.527,.728,.387,.431,.420,.308,,.439,.924,,.087,82,,.051,.364,,0,0,embiijo01
148,James Ennis III,SF,27,TOT,72,1604,.474,12.7,,.602,.349,.120,.070,.063,.398,,.567,.716,.261,.519,.375,.333,,.695,1.000,,.078,26,,.333,.333,,0,0,ennisja01
148,James Ennis III,SF,27,MEM,45,1053,.486,12.5,,.622,.365,.099,.086,.072,.378,,.565,.716,.273,.421,.375,.357,,.641,1.000,,.095,18,,.345,.379,,0,0,ennisja01
148,James Ennis III,SF,27,DET,27,551,.457,13.1,,.574,.327,.148,.049,.049,.426,,.570,.717,.250,.750,.375,.304,,.774,1.000,,.056,8,,.319,.273,,0,0,ennisja01
149,Tyler Ennis,PG,23,LAL,54,683,.420,10.7,,.750,.384,.192,.063,.112,.250,,.476,.570,.395,.143,.480,.250,,.325,.714,,.000,0,,.143,.500,,2,0,ennisty01
150,Jawun Evans,PG,21,LAC,48,778,.352,12.4,,.787,.277,.194,.095,.217,.213,,.372,.457,.265,.583,.273,.278,,.392,.733,,.000,0,,.296,.250,,3,0,evansja01
151,Jeremy Evans,SF,30,ATL,1,5,1.000,0.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.000,,,1.000,1,,,,,0,0,evansje01
152,Tyreke Evans,PG,28,MEM,52,1607,.452,12.1,,.646,.412,.121,.010,.104,.354,,.482,.544,.357,.250,.405,.399,,.226,.482,,.004,3,,.052,.267,,1,0,evansty01
153,Dante Exum,PG,22,UTA,14,235,.483,8.0,,.793,.425,.333,.023,.011,.207,,.536,.676,.379,.500,.000,.278,,.297,.800,,.034,3,,.389,.286,,1,0,exumda01
154,Kenneth Faried,PF,28,DEN,32,461,.514,4.5,,.993,.514,.365,.088,.027,.007,,.517,.566,.444,.462,.750,.000,,.697,,,.223,26,,.000,,,1,0,farieke01
155,Derrick Favors,C,26,UTA,77,2153,.563,7.4,,.910,.480,.179,.120,.131,.090,,.596,.769,.413,.405,.391,.222,,.785,1.000,,.226,150,,.873,.236,,1,0,favorde01
156,Kay Felder,PG,22,TOT,16,140,.300,14.8,,.729,.157,.171,.114,.286,.271,,.333,.364,.250,.500,.300,.211,,.235,.750,,.014,0,,.105,1.000,,0,0,feldeka01
156,Kay Felder,PG,22,CHI,14,134,.303,14.9,,.727,.152,.167,.121,.288,.273,,.333,.400,.273,.500,.263,.222,,.250,.750,,.000,0,,.111,1.000,,0,0,feldeka01
156,Kay Felder,PG,22,DET,2,6,.250,14.0,,.750,.250,.250,.000,.250,.250,,.333,.000,.000,,1.000,.000,,.000,,,.250,0,,.000,,,0,0,feldeka01
157,Cristiano Felício,C,25,CHI,55,977,.591,4.2,,.991,.637,.200,.070,.084,.009,,.596,.693,.512,.200,.389,.000,,.756,,,.102,20,,.000,,,0,0,feliccr01
158,Raymond Felton,PG,33,OKC,82,1365,.406,16.9,,.583,.168,.111,.092,.212,.417,,.444,.538,.443,.373,.402,.352,,.077,.728,,.000,0,,.170,.462,,10,0,feltora01
159,Terrance Ferguson,SG,19,OKC,61,763,.414,19.0,,.290,.166,.030,.018,.077,.710,,.612,.714,.200,.333,.615,.333,,.767,1.000,,.077,10,,.508,.426,,0,0,fergute01
160,Yogi Ferrell,SG,24,DAL,82,2282,.426,17.4,,.508,.151,.084,.097,.178,.492,,.477,.582,.295,.493,.462,.373,,.401,.746,,.000,0,,.162,.500,,1,0,ferreyo01
161,Dorian Finney-Smith,PF,24,DAL,21,448,.380,16.4,,.446,.207,.107,.041,.091,.554,,.481,.720,.308,.000,.364,.299,,.615,.950,,.074,7,,.343,.391,,0,0,finnedo01
162,Bryn Forbes,SG,24,SAS,80,1517,.421,17.5,,.541,.082,.149,.121,.189,.459,,.446,.585,.459,.383,.415,.390,,.683,.944,,.002,1,,.193,.500,,1,0,forbebr01
163,Evan Fournier,SF,25,ORL,57,1837,.459,15.0,,.582,.209,.165,.094,.115,.418,,.516,.667,.439,.320,.511,.379,,.573,.843,,.010,8,,.170,.509,,1,0,fournev01
164,De'Aaron Fox,PG,20,SAC,73,2026,.412,12.0,,.808,.238,.223,.146,.201,.192,,.436,.647,.354,.336,.350,.307,,.217,.617,,.034,22,,.203,.290,,2,0,foxde01
165,Tim Frazier,PG,27,WAS,59,838,.395,15.8,,.674,.157,.128,.128,.262,.326,,.440,.741,.227,.409,.378,.304,,.431,.588,,.012,2,,.054,.333,,0,0,fraziti01
166,Enes Freedom,C,25,NYK,71,1830,.592,3.8,,.997,.610,.262,.076,.048,.003,,.594,.683,.460,.463,.412,.000,,.491,,,.050,31,,.000,,,0,0,kanteen01
167,Channing Frye,C,34,TOT,53,695,.491,18.0,,.458,.184,.061,.071,.142,.542,,.670,.795,.769,.600,.500,.339,,.754,1.000,,.019,3,,.148,.294,,1,0,fryech01
167,Channing Frye,C,34,CLE,44,545,.497,17.6,,.467,.201,.053,.059,.154,.533,,.684,.824,.778,.500,.538,.333,,.759,1.000,,.018,3,,.167,.267,,0,0,fryech01
167,Channing Frye,C,34,LAL,9,150,.465,19.2,,.419,.116,.093,.116,.093,.581,,.611,.600,.750,.800,.250,.360,,.727,1.000,,.023,0,,.080,.500,,1,0,fryech01
168,Markelle Fultz,SG,19,PHI,14,253,.405,6.2,,.991,.369,.351,.207,.063,.009,,.409,.659,.205,.348,.286,.000,,.333,,,.027,2,,.000,,,0,0,fultzma01
169,Danilo Gallinari,SF,29,LAC,21,671,.398,16.4,,.566,.215,.059,.105,.188,.434,,.455,.564,.333,.333,.438,.324,,.606,.833,,.070,14,,.153,.353,,1,0,gallida01
170,Langston Galloway,SG,26,DET,58,863,.371,20.7,,.359,.038,.076,.085,.159,.641,,.418,.692,.346,.483,.352,.344,,.451,.920,,.000,0,,.202,.364,,0,0,gallola01
171,Marc Gasol,C,33,MEM,73,2408,.420,14.3,,.690,.159,.207,.185,.139,.310,,.456,.665,.346,.366,.500,.341,,.662,.972,,.035,34,,.022,.429,,3,0,gasolma01
172,Pau Gasol*,C,37,SAS,77,1812,.458,10.8,,.809,.311,.201,.126,.169,.191,,.481,.672,.349,.380,.368,.358,,.676,1.000,,.038,22,,.325,.333,,0,0,gasolpa01
173,Rudy Gay,PF,31,SAS,57,1231,.471,11.7,,.780,.261,.207,.218,.095,.220,,.516,.679,.396,.504,.353,.314,,.403,.865,,.071,32,,.246,.310,,6,0,gayru01
174,Paul George,SF,27,OKC,79,2891,.430,16.1,,.546,.196,.091,.113,.146,.454,,.454,.669,.320,.358,.323,.401,,.358,.803,,.032,38,,.195,.437,,4,0,georgpa01
175,Marcus Georges-Hunt,SG,23,MIN,42,224,.438,11.4,,.688,.438,.083,.083,.104,.313,,.515,.524,.750,.250,.400,.267,,.412,.750,,.042,2,,.267,.500,,0,0,georgma01
176,Jonathan Gibson,PG,30,BOS,4,40,.609,16.1,,.478,.261,.087,.043,.087,.522,,.727,.833,.500,.000,1.000,.500,,.500,.833,,.000,0,,.083,1.000,,0,0,gibsojo01
177,Taj Gibson,PF,32,MIN,82,2726,.577,6.5,,.953,.482,.236,.117,.118,.047,,.595,.752,.466,.442,.368,.200,,.711,1.000,,.125,89,,.771,.222,,1,0,gibsota01
178,Manu Ginóbili*,SG,40,SAS,65,1299,.434,13.8,,.585,.283,.153,.099,.048,.415,,.506,.641,.408,.348,.364,.333,,.423,.797,,.015,7,,.198,.342,,1,0,ginobma01
179,Rudy Gobert,C,25,UTA,56,1816,.622,2.4,,1.000,.757,.194,.023,.025,.000,,.622,.726,.314,.100,.364,,,.772,,,.369,151,,,,,0,0,goberru01
180,Aaron Gordon,PF,22,ORL,58,1909,.434,14.1,,.605,.275,.109,.106,.114,.395,,.497,.718,.287,.380,.273,.336,,.488,.835,,.111,92,,.199,.368,,0,0,gordoaa01
181,Eric Gordon,SG,29,HOU,69,2154,.428,17.7,,.373,.234,.089,.027,.022,.627,,.544,.661,.384,.269,.333,.359,,.386,.849,,.012,11,,.122,.459,,5,1,gordoer01
182,Marcin Gortat,C,33,WAS,82,2075,.518,5.5,,1.000,.411,.352,.216,.021,.000,,.518,.652,.437,.421,.250,,,.755,,,.066,28,,,,,0,0,gortama01
183,Treveon Graham,SG,24,CHO,63,1050,.434,14.4,,.561,.253,.140,.100,.068,.439,,.452,.536,.355,.318,.533,.412,,.607,.975,,.005,1,,.402,.410,,0,0,grahatr01
184,Jerami Grant,PF,23,OKC,81,1647,.535,7.8,,.759,.586,.121,.022,.031,.241,,.613,.685,.327,.500,.429,.291,,.731,.938,,.184,70,,.500,.273,,2,0,grantje01
185,Jerian Grant,PG,25,CHI,74,1686,.416,15.7,,.628,.199,.111,.131,.187,.372,,.468,.640,.268,.424,.436,.326,,.155,.656,,.010,5,,.080,.467,,4,0,grantje02
186,Josh Gray,PG,24,PHO,5,86,.268,12.1,,.683,.390,.073,.098,.122,.317,,.286,.375,.000,.250,.200,.231,,.000,.667,,.000,0,,.000,,,0,0,grayjo01
187,Danny Green,SG,30,SAS,70,1791,.387,17.2,,.430,.173,.102,.059,.096,.570,,.419,.546,.333,.242,.389,.363,,.624,.991,,.018,8,,.288,.446,,0,0,greenda02
188,Draymond Green,PF,27,GSW,70,2287,.454,13.4,,.586,.355,.111,.076,.044,.414,,.562,.695,.391,.362,.259,.301,,.716,.909,,.073,39,,.066,.118,,3,0,greendr01
189,Gerald Green,SG,32,HOU,41,929,.407,20.0,,.278,.121,.036,.070,.051,.722,,.504,.560,.400,.483,.476,.369,,.500,.773,,.036,13,,.262,.385,,2,0,greenge01
190,JaMychal Green,PF,27,MEM,55,1542,.457,10.5,,.740,.447,.086,.064,.143,.260,,.499,.624,.214,.226,.400,.339,,.583,.977,,.111,48,,.417,.358,,0,0,greenja01
191,Jeff Green,PF,31,CLE,78,1828,.477,11.2,,.725,.398,.146,.087,.095,.275,,.540,.699,.367,.259,.390,.312,,.583,.962,,.115,63,,.400,.338,,8,0,greenje02
192,Blake Griffin,PF,28,TOT,58,1970,.438,12.5,,.677,.284,.224,.060,.109,.323,,.482,.682,.377,.250,.303,.345,,.378,.694,,.055,46,,.112,.417,,2,0,griffbl01
192,Blake Griffin,PF,28,LAC,33,1139,.441,11.8,,.676,.337,.206,.059,.076,.324,,.488,.656,.378,.265,.205,.342,,.366,.734,,.067,33,,.107,.250,,1,0,griffbl01
192,Blake Griffin,PF,28,DET,25,831,.433,13.4,,.677,.211,.249,.062,.156,.323,,.473,.739,.375,.231,.369,.348,,.396,.638,,.038,13,,.119,.625,,1,0,griffbl01
193,Daniel Hamilton,SG,22,OKC,6,28,.455,14.5,,.545,.273,.091,.091,.091,.455,,.500,.667,.000,1.000,.000,.400,,.333,.500,,.000,0,,.600,.333,,0,0,hamilda02
194,Tim Hardaway Jr.,SG,25,NYK,57,1885,.421,16.4,,.521,.222,.089,.091,.119,.479,,.516,.642,.276,.513,.461,.317,,.504,.792,,.028,21,,.124,.373,,2,0,hardati02
195,James Harden,SG,28,HOU,72,2551,.449,15.3,,.502,.273,.118,.071,.039,.498,,.531,.658,.351,.437,.368,.367,,.088,.260,,.013,19,,.072,.327,,2,0,hardeja01
196,Maurice Harkless,SF,24,POR,59,1264,.495,11.2,,.603,.458,.098,.007,.040,.397,,.547,.618,.310,.500,.333,.415,,.602,.980,,.135,30,,.441,.404,,0,0,harklma01
197,Montrezl Harrell,C,24,LAC,76,1293,.635,3.5,,.987,.646,.268,.051,.020,.013,,.641,.734,.490,.429,.273,.143,,.669,.000,,.234,115,,.000,,,1,0,harremo01
198,Devin Harris,PG,34,TOT,71,1340,.412,15.5,,.500,.293,.117,.037,.053,.500,,.476,.632,.208,.412,.250,.348,,.556,.747,,.002,0,,.181,.439,,9,0,harride01
198,Devin Harris,PG,34,DAL,44,807,.415,14.0,,.560,.331,.137,.035,.056,.440,,.465,.628,.256,.200,.188,.352,,.608,.841,,.000,0,,.200,.320,,5,0,harride01
198,Devin Harris,PG,34,DEN,27,533,.406,17.9,,.400,.229,.082,.041,.047,.600,,.500,.641,.071,.714,.375,.343,,.441,.629,,.006,0,,.157,.625,,4,0,harride01
199,Gary Harris,SG,23,DEN,67,2304,.485,14.8,,.566,.250,.119,.097,.100,.434,,.553,.718,.417,.466,.385,.396,,.577,.891,,.052,46,,.208,.415,,1,0,harriga01
200,Joe Harris,SG,26,BRK,78,1975,.491,15.9,,.424,.258,.113,.027,.026,.576,,.589,.706,.429,.529,.188,.419,,.639,.947,,.010,4,,.218,.333,,1,0,harrijo01
201,Tobias Harris,PF,25,TOT,80,2668,.460,13.9,,.636,.212,.183,.156,.084,.364,,.488,.645,.402,.455,.343,.411,,.459,.869,,.048,53,,.227,.446,,1,0,harrito02
201,Tobias Harris,PF,25,DET,48,1563,.451,14.4,,.611,.192,.182,.165,.072,.389,,.478,.625,.426,.436,.314,.409,,.488,.858,,.049,32,,.217,.417,,1,0,harrito02
201,Tobias Harris,PF,25,LAC,32,1105,.473,13.1,,.670,.240,.186,.145,.100,.330,,.501,.667,.368,.486,.373,.414,,.424,.886,,.047,21,,.243,.488,,0,0,harrito02
202,Aaron Harrison,SG,23,DAL,9,233,.275,18.9,,.377,.116,.043,.087,.130,.623,,.385,.625,.333,.333,.222,.209,,.300,1.000,,.000,0,,.279,.083,,0,0,harriaa01
203,Andrew Harrison,PG,23,MEM,56,1326,.422,13.2,,.669,.301,.124,.082,.163,.331,,.467,.574,.396,.286,.414,.331,,.134,.745,,.005,1,,.289,.317,,0,0,harrian01
204,Shaquille Harrison,PG,24,PHO,23,384,.476,6.5,,.790,.677,.089,.024,.000,.210,,.541,.607,.091,.333,,.231,,.321,1.000,,.081,9,,.269,.429,,1,0,harrish01
205,Josh Hart,SG,22,LAL,63,1461,.469,15.1,,.475,.317,.061,.053,.043,.525,,.551,.681,.261,.300,.313,.396,,.633,.936,,.027,10,,.198,.513,,0,0,hartjo01
206,Udonis Haslem,C,37,MIA,14,72,.200,19.7,,.467,.000,.133,.067,.267,.533,,.286,,1.000,.000,.000,.125,,1.000,1.000,,.067,1,,.375,.333,,0,0,hasleud01
207,Nigel Hayes,SF,23,TOT,9,122,.333,17.4,,.515,.121,.061,.121,.212,.485,,.412,.250,.000,.750,.429,.250,,.571,1.000,,.000,0,,.563,.444,,0,0,hayesni01
207,Nigel Hayes,SF,23,LAL,2,11,.333,15.3,,.333,.333,.000,.000,.000,.667,,1.000,1.000,,,,.000,,1.000,,,.000,0,,1.000,.000,,0,0,hayesni01
207,Nigel Hayes,SF,23,TOR,2,6,1.000,22.5,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,1.000,1.000,,0,0,hayesni01
207,Nigel Hayes,SF,23,SAC,5,105,.286,17.3,,.571,.107,.071,.143,.250,.429,,.375,.000,.000,.750,.429,.167,,.500,1.000,,.000,0,,.417,.400,,0,0,hayesni01
208,Gordon Hayward,SF,27,BOS,1,5,.500,17.0,,.500,.000,.500,.000,.000,.500,,1.000,,1.000,,,.000,,1.000,,,.000,0,,.000,,,0,0,haywago01
209,Reggie Hearn,SG,26,DET,3,7,.500,24.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.500,,,1.000,,.000,0,,.500,1.000,,0,0,hearnre01
210,Myke Henry,SF,25,MEM,20,378,.376,15.3,,.468,.312,.046,.055,.055,.532,,.431,.529,.200,.333,.167,.328,,.500,.947,,.073,7,,.362,.476,,0,0,henrymy01
211,John Henson,C,27,MIL,76,1970,.572,4.5,,.986,.558,.317,.026,.084,.014,,.578,.707,.428,.462,.333,.143,,.815,1.000,,.227,102,,.143,.000,,2,0,hensojo01
212,Juancho Hernangómez,PF,22,DEN,25,277,.387,16.8,,.333,.200,.133,.000,.000,.667,,.600,.800,.300,,,.280,,.533,.929,,.027,2,,.340,.412,,0,0,hernaju01
213,Willy Hernangómez,C,23,TOT,48,495,.555,5.3,,.927,.573,.268,.043,.049,.073,,.566,.660,.455,.429,.125,.417,,.674,1.000,,.122,20,,.250,.667,,0,0,hernawi01
213,Willy Hernangómez,C,23,NYK,26,233,.605,5.5,,.938,.556,.272,.049,.062,.062,,.632,.733,.545,.500,.200,.200,,.688,1.000,,.148,12,,.000,,,0,0,hernawi01
213,Willy Hernangómez,C,23,CHO,22,262,.506,5.1,,.916,.590,.265,.036,.036,.084,,.500,.592,.364,.333,.000,.571,,.658,1.000,,.096,8,,.429,.667,,0,0,hernawi01
214,Mario Hezonja,SF,22,ORL,75,1657,.442,15.0,,.567,.246,.143,.063,.113,.433,,.523,.691,.375,.359,.443,.337,,.568,.878,,.057,34,,.131,.314,,0,0,hezonma01
215,Isaiah Hicks,PF,23,NYK,18,240,.458,7.3,,.875,.514,.181,.111,.069,.125,,.492,.649,.154,.500,.200,.222,,.806,1.000,,.194,13,,.333,.333,,0,0,hicksis01
216,Buddy Hield,SG,25,SAC,80,2024,.446,16.4,,.563,.160,.106,.105,.192,.437,,.457,.631,.364,.327,.436,.431,,.442,.773,,.015,13,,.164,.537,,2,0,hieldbu01
217,Nenê,C,35,HOU,52,758,.569,4.2,,.992,.632,.197,.088,.075,.008,,.574,.636,.511,.381,.444,.000,,.787,,,.197,41,,1.000,.000,,0,0,hilarne01
218,George Hill,PG,31,TOT,67,1812,.460,15.2,,.600,.189,.136,.119,.156,.400,,.490,.701,.371,.426,.388,.415,,.318,.753,,.010,5,,.322,.470,,1,0,hillge01
218,George Hill,PG,31,SAC,43,1143,.469,15.5,,.607,.172,.150,.132,.153,.393,,.480,.679,.429,.349,.420,.453,,.295,.741,,.006,2,,.211,.481,,1,0,hillge01
218,George Hill,PG,31,CLE,24,669,.444,14.8,,.588,.219,.112,.096,.160,.412,,.509,.732,.238,.611,.333,.351,,.357,.778,,.016,3,,.506,.462,,0,0,hillge01
219,Solomon Hill,SF,26,NOP,12,187,.268,16.4,,.488,.195,.244,.000,.049,.512,,.350,.625,.100,,.500,.190,,.286,1.000,,.024,1,,.190,.250,,1,0,hillso01
220,Darrun Hilliard,SG,24,SAS,14,95,.263,13.7,,.684,.158,.263,.053,.211,.316,,.385,.333,.200,.000,.750,.000,,.200,,,.000,0,,.167,.000,,0,0,hillida01
221,Jrue Holiday,SG,27,NOP,81,2927,.494,11.6,,.714,.298,.219,.110,.085,.286,,.557,.671,.487,.438,.500,.337,,.345,.708,,.030,31,,.163,.293,,2,0,holidjr01
222,Justin Holiday,SG,28,CHI,72,2265,.371,18.4,,.426,.130,.068,.075,.151,.574,,.387,.539,.283,.305,.347,.359,,.705,.957,,.024,19,,.301,.356,,4,0,holidju01
223,John Holland,SF,29,CLE,24,174,.288,17.7,,.390,.186,.051,.085,.068,.610,,.261,.364,.333,.200,.000,.306,,.500,.818,,.051,2,,.250,.222,,0,0,hollajo02
224,Rondae Hollis-Jefferson,SF,23,BRK,68,1920,.472,7.6,,.925,.377,.273,.206,.069,.075,,.491,.597,.369,.477,.440,.241,,.556,1.000,,.041,29,,.500,.333,,1,0,holliro01
225,Richaun Holmes,C,24,PHI,48,746,.560,7.1,,.871,.510,.220,.087,.058,.129,,.624,.797,.415,.381,.214,.129,,.771,1.000,,.290,67,,.097,.000,,1,0,holmeri01
226,Rodney Hood,SG,25,TOT,60,1616,.429,16.9,,.557,.101,.149,.152,.154,.443,,.467,.658,.420,.430,.422,.381,,.369,.732,,.025,19,,.162,.389,,1,0,hoodro01
226,Rodney Hood,SG,25,UTA,39,1084,.424,17.6,,.525,.087,.130,.139,.168,.475,,.455,.625,.431,.416,.419,.389,,.318,.706,,.020,11,,.141,.351,,0,0,hoodro01
