,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
105,Gary Clark,PF,24,HOU,51,641,.331,23.5,,.086,.060,.020,.007,.000,.914,,.692,.889,.333,.000,,.297,,.556,.927,,.020,2,,.283,.179,,0,0,clarkga01
106,Ian Clark,SG,27,NOP,60,973,.394,17.6,,.473,.133,.170,.086,.084,.527,,.470,.608,.385,.515,.375,.327,,.576,.848,,.000,0,,.243,.367,,0,0,clarkia01
107,Jordan Clarkson,SG,26,CLE,81,2214,.448,14.7,,.623,.203,.177,.155,.087,.377,,.524,.658,.440,.492,.437,.324,,.265,.785,,.015,16,,.196,.345,,1,0,clarkjo01
108,John Collins,PF,21,ATL,61,1829,.560,7.6,,.810,.543,.189,.060,.018,.190,,.609,.734,.369,.360,.200,.348,,.727,1.000,,.215,157,,.310,.490,,2,0,collijo01
109,Zach Collins,C,21,POR,77,1356,.473,10.8,,.698,.428,.153,.075,.043,.303,,.534,.643,.508,.233,.059,.331,,.651,.925,,.080,27,,.091,.273,,0,0,colliza01
110,Darren Collison,PG,31,IND,76,2143,.467,15.2,,.706,.250,.064,.085,.307,.294,,.492,.588,.262,.500,.460,.407,,.319,.734,,.002,1,,.325,.540,,1,0,collida01
111,Bonzie Colson,SF,23,MIL,8,98,.333,16.2,,.462,.333,.051,.051,.026,.538,,.444,.462,.500,.000,1.000,.238,,.875,1.000,,.077,2,,.381,.250,,1,0,colsobo01
112,Mike Conley,PG,31,MEM,70,2342,.438,15.3,,.620,.190,.157,.150,.122,.380,,.483,.554,.494,.429,.423,.364,,.304,.594,,.000,0,,.115,.490,,3,0,conlemi01
113,Pat Connaughton,SG,26,MIL,61,1261,.466,16.4,,.429,.311,.074,.017,.026,.571,,.647,.734,.423,.167,.556,.330,,.753,.939,,.146,43,,.185,.324,,0,0,connapa01
114,Quinn Cook,PG,25,GSW,74,1059,.465,17.5,,.544,.157,.089,.118,.180,.456,,.515,.609,.436,.442,.519,.405,,.407,.815,,.002,0,,.205,.439,,1,0,cookqu01
115,DeMarcus Cousins,C,28,GSW,30,771,.480,10.1,,.744,.415,.251,.035,.043,.256,,.551,.656,.441,.385,.313,.274,,.566,1.000,,.067,23,,.042,.000,,0,0,couside01
116,Robert Covington,SF,28,TOT,35,1203,.431,18.6,,.378,.171,.094,.041,.072,.622,,.518,.677,.412,.333,.385,.378,,.746,.941,,.039,12,,.120,.444,,0,0,covinro01
116,Robert Covington,SF,28,PHI,13,440,.427,19.7,,.342,.137,.094,.034,.077,.658,,.500,.813,.364,.250,.222,.390,,.900,1.000,,.043,5,,.065,.000,,0,0,covinro01
116,Robert Covington,SF,28,MIN,22,763,.433,18.1,,.396,.188,.094,.045,.069,.604,,.526,.630,.435,.364,.471,.372,,.686,.909,,.037,7,,.149,.545,,0,0,covinro01
117,Allen Crabbe,SG,26,BRK,43,1133,.367,21.0,,.306,.080,.059,.059,.107,.694,,.342,.633,.136,.500,.150,.378,,.872,.990,,.000,0,,.201,.519,,2,0,crabbal01
118,Torrey Craig,SF,28,DEN,75,1503,.442,14.5,,.481,.326,.105,.030,.019,.519,,.569,.703,.289,.364,.143,.324,,.697,.934,,.086,27,,.388,.370,,0,0,craigto01
119,Jamal Crawford,SG,38,PHO,64,1211,.397,19.6,,.539,.043,.068,.178,.249,.461,,.453,.526,.333,.462,.468,.332,,.112,.507,,.000,0,,.178,.250,,2,0,crawfja01
120,Mitch Creek,SF,26,TOT,5,48,.500,6.1,,.875,.500,.313,.000,.063,.125,,.571,.625,.600,,.000,.000,,.625,,,.000,0,,.500,.000,,0,0,creekmi01
120,Mitch Creek,SF,26,BRK,4,36,.500,6.7,,.900,.400,.400,.000,.100,.100,,.556,.500,.750,,.000,.000,,.800,,,.000,0,,.000,,,0,0,creekmi01
120,Mitch Creek,SF,26,MIN,1,12,.500,5.3,,.833,.667,.167,.000,.000,.167,,.600,.750,.000,,,.000,,.333,,,.000,0,,1.000,.000,,0,0,creekmi01
121,Jae Crowder,SF,28,UTA,80,2166,.399,18.7,,.345,.202,.056,.023,.064,.655,,.527,.671,.244,.167,.451,.331,,.869,.942,,.031,22,,.239,.352,,4,0,crowdja01
122,Dante Cunningham,PF,31,SAS,64,928,.475,13.7,,.589,.291,.152,.063,.082,.411,,.484,.630,.375,.600,.077,.462,,.578,.967,,.063,8,,.631,.415,,1,0,cunnida01
123,Seth Curry,SG,28,POR,74,1399,.456,19.0,,.460,.116,.077,.077,.189,.540,,.463,.593,.417,.500,.386,.450,,.455,.832,,.002,1,,.187,.489,,0,0,curryse01
124,Stephen Curry,PG,30,GSW,69,2331,.472,19.7,,.396,.143,.096,.046,.110,.604,,.525,.649,.488,.419,.439,.437,,.464,.689,,.002,1,,.148,.517,,11,1,curryst01
125,Troy Daniels,SG,27,PHO,51,760,.411,21.3,,.295,.076,.062,.033,.124,.705,,.481,.476,.471,.556,.471,.381,,.590,.851,,.000,0,,.216,.500,,0,0,danietr01
126,Anthony Davis,C,25,NOP,56,1850,.517,9.8,,.859,.368,.217,.153,.120,.141,,.547,.767,.386,.408,.341,.331,,.618,1.000,,.160,151,,.062,.556,,1,0,davisan02
127,Deyonta Davis,C,22,ATL,9,118,.682,4.6,,.955,.682,.136,.045,.091,.045,,.714,.867,.333,.000,.500,.000,,.800,,,.455,10,,1.000,.000,,0,0,davisde01
128,Ed Davis,C,29,BRK,81,1446,.616,2.3,,.993,.798,.189,.003,.003,.007,,.620,.689,.351,.000,.000,.000,,.602,,,.152,42,,.000,,,0,0,davised01
129,Tyler Davis,C,21,OKC,1,1,.000,1.8,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,davisty01
130,Dewayne Dedmon,C,29,ATL,64,1609,.492,13.3,,.587,.350,.133,.061,.044,.413,,.570,.701,.386,.375,.348,.382,,.801,.976,,.127,62,,.300,.446,,0,0,dedmode01
131,Sam Dekker,PF,24,TOT,47,788,.469,9.6,,.758,.516,.129,.047,.066,.242,,.521,.674,.121,.250,.294,.306,,.723,.947,,.137,33,,.226,.357,,0,0,dekkesa01
131,Sam Dekker,PF,24,CLE,9,169,.458,10.2,,.729,.500,.083,.083,.063,.271,,.486,.667,.000,.000,.333,.385,,.647,1.000,,.167,7,,.154,.500,,0,0,dekkesa01
131,Sam Dekker,PF,24,WAS,38,619,.471,9.5,,.764,.519,.139,.038,.067,.236,,.528,.676,.138,.375,.286,.286,,.738,.929,,.130,26,,.245,.333,,0,0,dekkesa01
132,Ángel Delgado,C,24,LAC,2,15,.200,1.9,,1.000,.800,.200,.000,.000,.000,,.200,.250,.000,,,,,1.000,,,.000,0,,,,,0,0,delgaan01
133,Matthew Dellavedova,PG,28,TOT,48,812,.405,18.1,,.463,.124,.211,.091,.037,.537,,.482,.567,.471,.409,.444,.338,,.278,.773,,.000,0,,.054,.143,,4,0,dellama01
133,Matthew Dellavedova,PG,28,MIL,12,97,.316,18.9,,.421,.105,.158,.053,.105,.579,,.250,.000,.333,1.000,.000,.364,,.000,1.000,,.000,0,,.091,.000,,0,0,dellama01
133,Matthew Dellavedova,PG,28,CLE,36,715,.413,18.0,,.466,.126,.215,.094,.031,.534,,.500,.607,.479,.381,.571,.336,,.288,.750,,.000,0,,.050,.167,,4,0,dellama01
134,Luol Deng,SF,33,MIN,22,392,.500,12.9,,.627,.356,.102,.110,.059,.373,,.608,.762,.500,.385,.286,.318,,.644,.929,,.042,4,,.455,.450,,1,0,denglu01
135,DeMar DeRozan,SG,29,SAS,77,2688,.481,10.8,,.966,.216,.236,.272,.241,.034,,.492,.715,.474,.412,.401,.156,,.276,1.000,,.015,20,,.489,.273,,1,0,derozde01
136,Marcus Derrickson,PF,22,GSW,11,67,.485,20.6,,.394,.091,.061,.121,.121,.606,,.462,.667,.000,.500,.500,.500,,.667,.800,,.000,0,,.250,.400,,0,0,derrima01
137,Cheick Diallo,PF,22,NOP,64,896,.620,6.3,,.985,.480,.292,.148,.066,.015,,.625,.746,.532,.500,.444,.250,,.826,1.000,,.096,26,,.500,.000,,1,0,diallch01
138,Hamidou Diallo,SG,20,OKC,51,526,.455,6.3,,.855,.624,.145,.061,.024,.145,,.504,.583,.250,.200,.750,.167,,.592,1.000,,.139,22,,.833,.200,,0,0,diallha01
139,Gorgui Dieng,C,29,MIN,76,1031,.501,12.8,,.851,.279,.103,.172,.297,.149,,.530,.695,.410,.462,.455,.339,,.741,.947,,.080,28,,.625,.429,,3,0,dienggo01
140,Spencer Dinwiddie,PG,25,BRK,68,1914,.442,14.4,,.553,.281,.185,.064,.023,.447,,.528,.648,.399,.453,.316,.335,,.165,.556,,.021,15,,.168,.403,,5,1,dinwisp01
141,Donte DiVincenzo,SG,22,MIL,27,411,.403,18.6,,.331,.250,.040,.024,.016,.669,,.683,.839,.000,.333,.500,.265,,.679,.909,,.040,5,,.205,.294,,0,0,divindo01
142,Luka Dončić,SG,19,DAL,72,2318,.427,15.5,,.567,.209,.212,.103,.042,.433,,.503,.637,.448,.377,.420,.327,,.195,.423,,.022,25,,.058,.500,,14,1,doncilu01
143,Tyler Dorsey,SG,22,TOT,48,698,.405,16.2,,.500,.242,.114,.038,.106,.500,,.477,.609,.333,.300,.393,.333,,.524,.932,,.004,1,,.205,.296,,0,0,dorsety01
143,Tyler Dorsey,SG,22,ATL,27,251,.360,13.9,,.562,.326,.135,.034,.067,.438,,.440,.655,.167,.000,.167,.256,,.727,1.000,,.011,1,,.231,.111,,0,0,dorsety01
143,Tyler Dorsey,SG,22,MEM,21,447,.429,17.3,,.469,.200,.103,.040,.126,.531,,.500,.571,.444,.429,.455,.366,,.415,.912,,.000,0,,.194,.389,,0,0,dorsety01
144,Damyean Dotson,SG,24,NYK,73,2004,.415,18.2,,.510,.165,.062,.080,.203,.490,,.461,.591,.209,.393,.458,.368,,.567,.881,,.010,4,,.152,.500,,1,0,dotsoda01
145,PJ Dozier,SG,22,BOS,6,51,.381,13.8,,.619,.333,.095,.095,.095,.381,,.462,.857,.000,.000,.000,.250,,.000,1.000,,.095,2,,.125,.000,,0,0,doziepj01
146,Goran Dragić,PG,32,MIA,36,991,.413,13.8,,.621,.277,.145,.134,.065,.379,,.454,.575,.365,.362,.321,.348,,.295,.772,,.000,0,,.177,.310,,0,0,dragigo01
147,Andre Drummond,C,25,DET,79,2647,.533,4.1,,.964,.624,.299,.034,.007,.036,,.548,.646,.384,.306,.000,.132,,.570,.800,,.184,167,,.132,.000,,7,0,drumman01
148,Jared Dudley,PF,33,BRK,59,1220,.423,18.2,,.368,.209,.079,.025,.054,.632,,.545,.620,.368,.500,.538,.351,,.875,1.000,,.000,0,,.205,.452,,0,0,dudleja01
149,Kris Dunn,PG,24,CHI,46,1389,.425,11.6,,.810,.257,.227,.190,.136,.190,,.441,.585,.339,.448,.333,.354,,.177,.647,,.028,13,,.177,.353,,0,0,dunnkr01
150,Kevin Durant,SF,30,GSW,78,2702,.521,14.9,,.719,.189,.106,.238,.187,.281,,.587,.752,.541,.517,.535,.353,,.471,.569,,.087,114,,.077,.233,,0,0,duranke01
151,Trevon Duval,PG,20,MIL,3,6,.667,13.5,,.667,.333,.000,.333,.000,.333,,.500,1.000,,.000,,1.000,,1.000,1.000,,.000,0,,1.000,1.000,,0,0,duvaltr01
152,Vince Edwards,SF,22,HOU,2,16,.250,24.4,,.000,.000,.000,.000,.000,1.000,,,,,,,.250,,,1.000,,.000,0,,.750,.333,,0,0,edwarvi01
153,Henry Ellenson,PF,22,TOT,19,259,.411,13.7,,.600,.253,.211,.074,.063,.400,,.386,.542,.200,.429,.333,.447,,.727,.882,,.011,1,,.395,.333,,0,0,ellenhe01
153,Henry Ellenson,PF,22,DET,2,25,.400,15.9,,.600,.100,.300,.000,.200,.400,,.333,1.000,.000,,.500,.500,,1.000,.500,,.100,1,,.250,.000,,0,0,ellenhe01
153,Henry Ellenson,PF,22,NYK,17,234,.412,13.5,,.600,.271,.200,.082,.047,.400,,.392,.522,.235,.429,.250,.441,,.700,.933,,.000,0,,.412,.357,,0,0,ellenhe01
154,Wayne Ellington,SG,31,TOT,53,1297,.403,21.8,,.186,.072,.068,.015,.031,.814,,.541,.758,.452,.429,.286,.371,,.761,.906,,.002,1,,.263,.388,,0,0,ellinwa01
154,Wayne Ellington,SG,31,MIA,25,533,.375,22.1,,.158,.071,.043,.016,.027,.842,,.414,.538,.500,.333,.000,.368,,.750,.965,,.000,0,,.271,.405,,0,0,ellinwa01
154,Wayne Ellington,SG,31,DET,28,764,.421,21.5,,.205,.073,.084,.015,.033,.795,,.607,.900,.435,.500,.444,.373,,.765,.864,,.004,1,,.258,.375,,0,0,ellinwa01
155,Joel Embiid,C,24,PHI,64,2154,.484,11.0,,.781,.345,.209,.137,.090,.219,,.535,.729,.404,.366,.352,.300,,.487,.924,,.100,106,,.038,.400,,2,0,embiijo01
156,James Ennis III,SF,28,TOT,58,1230,.469,14.3,,.469,.367,.075,.017,.010,.531,,.601,.667,.364,.400,.333,.353,,.723,.982,,.082,22,,.506,.392,,0,0,ennisja01
156,James Ennis III,SF,28,HOU,40,949,.493,14.9,,.431,.355,.071,.000,.005,.569,,.659,.707,.400,,1.000,.367,,.717,.977,,.076,16,,.475,.421,,0,0,ennisja01
156,James Ennis III,SF,28,PHI,18,281,.410,12.6,,.566,.398,.084,.060,.024,.434,,.489,.576,.286,.400,.000,.306,,.739,1.000,,.096,6,,.611,.318,,0,0,ennisja01
157,Drew Eubanks,PF,21,SAS,23,113,.577,5.4,,1.000,.269,.731,.000,.000,.000,,.577,.571,.579,,,,,.733,,,.038,1,,,,,0,0,eubandr01
158,Jacob Evans,SG,21,GSW,30,204,.340,16.1,,.717,.151,.113,.170,.283,.283,,.368,.375,.333,.556,.267,.267,,.500,1.000,,.019,1,,.200,.333,,0,0,evansja02
159,Jawun Evans,PG,22,TOT,8,65,.214,16.3,,.786,.000,.357,.143,.286,.214,,.273,,.400,.000,.250,.000,,.667,,,.000,0,,.000,,,0,0,evansja01
159,Jawun Evans,PG,22,PHO,7,64,.231,15.5,,.846,.000,.385,.154,.308,.154,,.273,,.400,.000,.250,.000,,.667,,,.000,0,,.000,,,0,0,evansja01
159,Jawun Evans,PG,22,OKC,1,1,.000,26.4,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,evansja01
160,Tyreke Evans,SG,29,IND,69,1402,.389,12.7,,.673,.388,.138,.015,.132,.327,,.405,.492,.253,.400,.310,.356,,.300,.688,,.003,1,,.106,.261,,0,0,evansty01
161,Dante Exum,PG,23,UTA,42,664,.419,9.0,,.743,.444,.266,.025,.008,.257,,.464,.551,.297,.667,.500,.290,,.337,.944,,.066,13,,.516,.313,,0,0,exumda01
162,Kenneth Faried,C,29,TOT,37,728,.589,4.9,,.906,.649,.226,.019,.011,.094,,.617,.698,.367,.800,.667,.320,,.716,1.000,,.249,56,,.320,.375,,1,0,farieke01
162,Kenneth Faried,C,29,BRK,12,118,.595,5.0,,.881,.643,.214,.024,.000,.119,,.649,.741,.333,1.000,,.200,,.708,1.000,,.286,10,,.600,.333,,0,0,farieke01
162,Kenneth Faried,C,29,HOU,25,610,.587,4.9,,.910,.650,.229,.018,.013,.090,,.611,.690,.373,.750,.667,.350,,.718,1.000,,.242,46,,.250,.400,,1,0,farieke01
163,Derrick Favors,C,27,UTA,76,1766,.586,6.6,,.874,.586,.160,.076,.052,.126,,.640,.744,.444,.426,.375,.218,,.754,1.000,,.258,146,,.782,.213,,0,0,favorde01
164,Cristiano Felício,C,26,CHI,60,746,.531,3.9,,.978,.693,.196,.045,.045,.022,,.543,.645,.257,.500,.250,.000,,.695,,,.145,22,,.000,,,0,0,feliccr01
165,Raymond Felton,PG,34,OKC,33,379,.407,18.1,,.548,.104,.156,.089,.200,.452,,.473,.571,.476,.250,.519,.328,,.086,.900,,.000,0,,.164,.400,,1,0,feltora01
166,Terrance Ferguson,SG,20,OKC,74,1931,.429,18.2,,.327,.206,.046,.028,.046,.673,,.560,.742,.200,.333,.250,.366,,.873,1.000,,.065,24,,.514,.403,,0,0,fergute01
167,Yogi Ferrell,PG,25,SAC,71,1067,.435,16.1,,.577,.196,.108,.148,.125,.423,,.488,.580,.421,.423,.477,.362,,.263,.648,,.000,0,,.148,.364,,3,0,ferreyo01
168,Dorian Finney-Smith,SF,25,DAL,81,1985,.432,14.1,,.519,.364,.089,.023,.044,.481,,.544,.641,.298,.333,.348,.311,,.591,.962,,.133,60,,.346,.318,,4,0,finnedo01
169,Bryn Forbes,SG,25,SAS,82,2293,.456,18.7,,.478,.104,.115,.095,.164,.522,,.489,.622,.418,.400,.508,.426,,.546,.847,,.004,2,,.116,.563,,3,0,forbebr01
170,Evan Fournier,SG,26,ORL,81,2553,.438,15.7,,.579,.206,.148,.105,.121,.421,,.509,.668,.411,.438,.419,.340,,.508,.856,,.011,12,,.178,.388,,2,0,fournev01
171,De'Aaron Fox,PG,21,SAC,81,2546,.458,11.6,,.789,.279,.254,.118,.139,.211,,.482,.687,.357,.392,.373,.371,,.172,.523,,.039,41,,.129,.300,,0,0,foxde01
172,Melvin Frazier,SG,22,ORL,10,44,.333,12.0,,.714,.333,.143,.143,.095,.286,,.467,.714,.333,.000,.500,.000,,.714,,,.095,2,,.500,.000,,0,0,frazime01
173,Tim Frazier,PG,28,TOT,59,1120,.444,14.3,,.613,.272,.123,.126,.092,.387,,.494,.648,.281,.455,.375,.366,,.392,.811,,.004,1,,.238,.458,,0,0,fraziti01
173,Tim Frazier,PG,28,NOP,47,909,.451,14.2,,.605,.287,.118,.118,.082,.395,,.517,.643,.391,.478,.313,.351,,.443,.852,,.000,0,,.247,.526,,0,0,fraziti01
173,Tim Frazier,PG,28,MIL,12,211,.424,14.5,,.636,.227,.136,.152,.121,.364,,.429,.667,.000,.400,.500,.417,,.222,.700,,.015,1,,.208,.200,,0,0,fraziti01
174,Jimmer Fredette,SG,29,PHO,6,65,.276,18.7,,.552,.138,.138,.069,.207,.448,,.500,1.000,.250,.500,.333,.000,,.375,,,.000,0,,.231,.000,,1,0,fredeji01
175,Enes Freedom,C,26,TOT,67,1640,.549,4.7,,.950,.660,.202,.059,.029,.050,,.562,.661,.348,.300,.350,.294,,.499,.900,,.038,22,,.029,1.000,,0,0,kanteen01
175,Enes Freedom,C,26,NYK,44,1128,.536,4.9,,.953,.615,.241,.060,.036,.047,,.547,.677,.310,.250,.412,.318,,.492,.857,,.028,12,,.045,1.000,,0,0,kanteen01
175,Enes Freedom,C,26,POR,23,512,.577,4.1,,.944,.758,.116,.056,.014,.056,,.596,.632,.520,.417,.000,.250,,.512,1.000,,.060,10,,.000,,,0,0,kanteen01
176,Channing Frye,C,35,CLE,36,341,.368,21.7,,.325,.043,.077,.085,.120,.675,,.289,.800,.222,.100,.286,.405,,.727,.969,,.017,2,,.076,.500,,0,0,fryech01
177,Markelle Fultz,SG,20,PHI,19,427,.419,10.2,,.910,.348,.174,.232,.155,.090,,.433,.648,.296,.333,.250,.286,,.279,.500,,.045,6,,.429,.333,,2,0,fultzma01
178,Danilo Gallinari,SF,30,LAC,68,2059,.463,16.1,,.579,.232,.101,.102,.145,.421,,.484,.629,.371,.444,.359,.433,,.464,.845,,.052,40,,.051,.421,,2,0,gallida01
179,Langston Galloway,SG,27,DET,80,1745,.388,19.5,,.353,.099,.104,.060,.090,.647,,.449,.517,.426,.371,.453,.355,,.839,.985,,.000,0,,.374,.415,,0,0,gallola01
180,Billy Garrett,SG,24,NYK,4,63,.407,15.5,,.704,.222,.000,.333,.148,.296,,.579,.833,,.556,.250,.000,,.455,,,.000,0,,.000,,,0,0,garrebi01
181,Marc Gasol,C,34,TOT,79,2436,.448,14.3,,.686,.156,.248,.163,.118,.314,,.487,.654,.468,.373,.466,.363,,.715,.990,,.031,23,,.026,.286,,0,0,gasolma01
181,Marc Gasol,C,34,MEM,53,1788,.444,14.5,,.676,.154,.243,.160,.120,.324,,.491,.676,.452,.385,.476,.344,,.705,1.000,,.035,20,,.032,.286,,0,0,gasolma01
181,Marc Gasol,C,34,TOR,26,648,.465,13.5,,.722,.166,.267,.176,.112,.278,,.474,.581,.520,.333,.429,.442,,.750,.957,,.016,3,,.000,,,0,0,gasolma01
182,Pau Gasol*,C,38,TOT,30,360,.447,10.1,,.862,.362,.202,.138,.160,.138,,.444,.529,.368,.308,.467,.462,,.667,1.000,,.085,8,,.231,.000,,0,0,gasolpa01
182,Pau Gasol*,C,38,SAS,27,330,.466,9.5,,.886,.386,.193,.148,.159,.114,,.462,.529,.412,.308,.500,.500,,.667,1.000,,.091,8,,.200,.000,,0,0,gasolpa01
182,Pau Gasol*,C,38,MIL,3,30,.167,18.3,,.500,.000,.333,.000,.167,.500,,.000,,.000,,.000,.333,,,1.000,,.000,0,,.333,.000,,0,0,gasolpa01
183,Rudy Gay,PF,32,SAS,69,1842,.504,13.2,,.753,.193,.225,.185,.150,.247,,.537,.639,.446,.572,.500,.402,,.394,.892,,.058,34,,.315,.483,,3,0,gayru01
184,Paul George,SF,28,OKC,77,2841,.438,16.6,,.531,.211,.097,.108,.115,.469,,.484,.629,.363,.391,.409,.386,,.311,.671,,.035,52,,.132,.420,,8,2,georgpa01
185,Taj Gibson,PF,33,MIN,70,1686,.566,5.9,,.937,.547,.248,.069,.073,.063,,.583,.690,.421,.405,.487,.324,,.669,1.000,,.104,55,,.765,.385,,1,0,gibsota01
186,Harry Giles,PF,20,SAC,58,820,.503,7.1,,.983,.394,.325,.161,.103,.017,,.512,.686,.416,.393,.333,.000,,.651,,,.124,37,,.333,.000,,1,0,gilesha01
187,Shai Gilgeous-Alexander,PG,20,LAC,82,2174,.476,11.2,,.806,.314,.161,.222,.109,.194,,.503,.631,.417,.415,.436,.367,,.310,.902,,.028,19,,.460,.406,,1,0,gilgesh01
188,Rudy Gobert,C,26,UTA,81,2577,.669,2.2,,1.000,.815,.167,.011,.007,.000,,.669,.743,.361,.125,.200,,,.735,,,.479,306,,,,,0,0,goberru01
189,Brandon Goodwin,PG,23,DEN,16,57,.261,12.3,,.739,.217,.261,.174,.087,.261,,.235,.600,.167,.000,.000,.333,,.250,1.000,,.000,0,,.000,,,0,0,goodwbr01
190,Aaron Gordon,PF,23,ORL,78,2633,.449,13.0,,.668,.328,.129,.116,.096,.332,,.499,.671,.311,.355,.340,.349,,.504,.843,,.109,104,,.251,.402,,4,0,gordoaa01
191,Eric Gordon,SG,30,HOU,68,2158,.409,18.3,,.360,.198,.134,.018,.010,.640,,.497,.634,.317,.412,.333,.360,,.435,.875,,.007,7,,.112,.373,,0,0,gordoer01
192,Marcin Gortat,C,34,LAC,47,751,.532,4.9,,1.000,.500,.312,.177,.011,.000,,.532,.645,.466,.333,.500,,,.818,,,.070,9,,,,,0,0,gortama01
193,Devonte' Graham,PG,23,CHO,46,676,.343,18.4,,.440,.194,.079,.083,.083,.560,,.421,.548,.294,.278,.389,.281,,.300,.765,,.000,0,,.157,.421,,5,0,grahade01
194,Treveon Graham,SG,25,BRK,35,715,.335,19.3,,.330,.110,.115,.094,.010,.670,,.413,.524,.318,.444,.000,.297,,.654,1.000,,.000,0,,.305,.205,,0,0,grahatr01
195,Jerami Grant,PF,24,OKC,80,2612,.497,11.4,,.644,.420,.141,.045,.038,.356,,.555,.679,.293,.324,.419,.392,,.786,.991,,.136,101,,.515,.397,,2,0,grantje01
196,Jerian Grant,PG,26,ORL,60,939,.418,18.3,,.500,.109,.118,.132,.141,.500,,.473,.708,.346,.414,.452,.364,,.288,.775,,.005,1,,.127,.429,,0,0,grantje02
197,Donte Grantham,SF,23,OKC,3,2,.000,26.4,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,grantdo01
198,Danny Green,SG,31,TOR,80,2216,.465,19.6,,.310,.114,.086,.054,.056,.690,,.487,.639,.333,.471,.429,.455,,.621,.914,,.003,2,,.414,.500,,2,0,greenda02
199,Draymond Green,PF,28,GSW,66,2065,.445,13.4,,.609,.358,.135,.066,.050,.391,,.549,.702,.316,.393,.286,.285,,.702,.936,,.064,25,,.133,.455,,1,0,greendr01
200,Gerald Green,SG,33,HOU,73,1473,.400,20.9,,.237,.097,.064,.040,.036,.763,,.547,.750,.486,.261,.429,.354,,.680,.910,,.021,10,,.313,.413,,1,0,greenge01
201,JaMychal Green,PF,28,TOT,65,1371,.483,13.0,,.630,.345,.134,.055,.097,.370,,.530,.652,.328,.500,.391,.403,,.623,.958,,.092,37,,.278,.449,,0,0,greenja01
201,JaMychal Green,PF,28,MEM,41,900,.484,11.9,,.692,.369,.147,.061,.115,.308,,.523,.643,.304,.474,.444,.396,,.690,.974,,.112,28,,.333,.344,,0,0,greenja01
201,JaMychal Green,PF,28,LAC,24,471,.482,15.1,,.512,.299,.110,.043,.061,.488,,.548,.673,.389,.571,.200,.413,,.457,.939,,.055,9,,.213,.647,,0,0,greenja01
202,Jeff Green,PF,32,WAS,77,2097,.475,15.9,,.534,.242,.124,.080,.089,.466,,.586,.771,.471,.364,.443,.347,,.614,.973,,.063,39,,.281,.389,,4,0,greenje02
203,Blake Griffin,PF,29,DET,75,2622,.462,13.1,,.611,.283,.241,.054,.034,.389,,.525,.686,.433,.208,.333,.362,,.340,.561,,.031,37,,.178,.398,,3,0,griffbl01
204,Daniel Hamilton,SG,23,ATL,19,204,.383,12.7,,.617,.300,.200,.083,.033,.383,,.405,.500,.333,.200,.500,.348,,.267,1.000,,.000,0,,.478,.364,,0,0,hamilda02
205,Dusty Hannahs,SG,25,MEM,2,26,.250,13.1,,.583,.417,.083,.083,.000,.417,,.429,.600,.000,.000,,.000,,1.000,,,.000,0,,.200,.000,,0,0,hannadu01
206,Tim Hardaway Jr.,SG,26,TOT,65,2057,.393,17.4,,.520,.162,.110,.113,.135,.480,,.442,.584,.321,.420,.388,.340,,.425,.728,,.016,14,,.115,.345,,2,0,hardati02
206,Tim Hardaway Jr.,SG,26,NYK,46,1499,.388,17.4,,.536,.168,.106,.107,.154,.464,,.424,.557,.299,.410,.375,.347,,.352,.675,,.012,8,,.077,.269,,1,0,hardati02
206,Tim Hardaway Jr.,SG,26,DAL,19,558,.404,17.6,,.476,.146,.120,.127,.082,.524,,.496,.667,.375,.441,.455,.321,,.619,.867,,.026,6,,.207,.414,,1,0,hardati02
207,James Harden,PG,29,HOU,78,2867,.442,16.4,,.461,.235,.166,.042,.018,.539,,.528,.600,.467,.444,.343,.368,,.105,.161,,.012,20,,.079,.358,,1,0,hardeja01
208,Maurice Harkless,SF,25,POR,60,1415,.487,9.7,,.691,.526,.129,.013,.023,.309,,.582,.667,.340,.400,.111,.275,,.673,.939,,.186,66,,.317,.289,,2,0,harklma01
209,Montrezl Harrell,C,25,LAC,82,2158,.615,3.9,,.981,.669,.242,.054,.016,.019,,.623,.724,.419,.375,.357,.176,,.696,1.000,,.252,203,,.059,.000,,3,0,harremo01
210,Devin Harris,PG,35,DAL,68,1071,.380,17.6,,.424,.210,.130,.023,.061,.576,,.476,.589,.400,.250,.333,.310,,.571,.871,,.000,0,,.190,.316,,3,0,harride01
211,Gary Harris,SG,24,DEN,57,1639,.424,13.6,,.620,.295,.155,.088,.082,.380,,.476,.617,.323,.446,.288,.339,,.606,.890,,.052,27,,.256,.371,,1,0,harriga01
212,Joe Harris,SG,27,BRK,76,2293,.500,15.3,,.484,.279,.138,.047,.020,.516,,.528,.646,.350,.314,.600,.474,,.801,.989,,.001,1,,.150,.517,,0,0,harrijo01
