,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
114,Troy Daniels,SG,23,HOU,17,108,.319,23.6,,.085,.021,.000,.000,.064,.915,,.500,1.000,,,.333,.302,,.500,.923,,.000,0,,.326,.357,,0,0,danietr01
114,Troy Daniels,SG,23,MIN,19,154,.322,20.4,,.339,.068,.068,.034,.169,.661,,.300,.000,.250,.000,.500,.333,,.667,.769,,.000,0,,.205,.500,,0,0,danietr01
114,Troy Daniels,SG,23,CHO,11,135,.458,20.7,,.390,.085,.034,.051,.220,.610,,.435,.600,.500,.000,.462,.472,,.700,.647,,.000,0,,.111,.250,,0,0,danietr01
115,Gigi Datome,SF,27,TOT,21,209,.483,17.2,,.551,.135,.079,.169,.169,.449,,.510,.667,.714,.400,.400,.450,,.600,.944,,.034,3,,.125,.200,,0,0,datomlu01
115,Gigi Datome,SF,27,DET,3,17,.417,12.3,,.667,.333,.083,.167,.083,.333,,.500,.500,1.000,.500,.000,.250,,.250,1.000,,.000,0,,.250,.000,,0,0,datomlu01
115,Gigi Datome,SF,27,BOS,18,192,.494,18.0,,.532,.104,.078,.169,.182,.468,,.512,.750,.667,.385,.429,.472,,.667,.941,,.039,3,,.111,.250,,0,0,datomlu01
116,Brandon Davies,PF,23,TOT,27,423,.401,11.1,,.752,.336,.182,.109,.124,.248,,.456,.478,.320,.533,.529,.235,,.660,.875,,.022,3,,.059,.000,,0,0,daviebr01
116,Brandon Davies,PF,23,PHI,20,379,.412,10.9,,.748,.345,.185,.101,.118,.252,,.472,.488,.318,.583,.571,.233,,.667,.857,,.025,3,,.033,.000,,0,0,daviebr01
116,Brandon Davies,PF,23,BRK,7,44,.333,12.3,,.778,.278,.167,.167,.167,.222,,.357,.400,.333,.333,.333,.250,,.600,1.000,,.000,0,,.250,.000,,0,0,daviebr01
117,Anthony Davis,PF,21,NOP,68,2455,.535,9.1,,.990,.352,.173,.177,.289,.010,,.540,.737,.430,.453,.419,.083,,.715,1.000,,.135,150,,.333,.000,,3,0,davisan02
118,Ed Davis,PF,25,LAL,79,1840,.601,2.2,,1.000,.721,.243,.036,.000,.000,,.601,.686,.386,.353,,,,.652,,,.181,80,,,,,0,0,davised01
119,Glen Davis,PF,29,LAC,74,904,.459,6.9,,.984,.490,.200,.110,.184,.016,,.466,.616,.451,.214,.234,.000,,.761,,,.020,5,,.000,,,1,0,davisgl01
120,Andre Dawkins,SG,23,MIA,4,22,.167,24.3,,.000,.000,.000,.000,.000,1.000,,,,,,,.167,,,1.000,,.000,0,,.167,.000,,0,0,dawkian01
121,Austin Daye,SF,26,TOT,34,344,.355,17.3,,.496,.092,.135,.128,.142,.504,,.371,.538,.263,.389,.350,.338,,.577,.958,,.007,1,,.296,.524,,0,0,dayeau01
121,Austin Daye,SF,26,SAS,26,268,.348,17.2,,.504,.070,.157,.130,.148,.496,,.362,.500,.278,.400,.353,.333,,.571,.947,,.009,1,,.281,.563,,0,0,dayeau01
121,Austin Daye,SF,26,ATL,8,76,.385,17.5,,.462,.192,.038,.115,.115,.538,,.417,.600,.000,.333,.333,.357,,.600,1.000,,.000,0,,.357,.400,,0,0,dayeau01
122,Dewayne Dedmon,C,25,ORL,59,845,.562,2.8,,.994,.679,.272,.019,.025,.006,,.565,.673,.341,.333,.250,.000,,.538,,,.309,40,,.000,,,0,0,dedmode01
123,Matthew Dellavedova,SG,24,CLE,67,1380,.362,17.6,,.456,.059,.202,.121,.075,.544,,.307,.389,.242,.351,.348,.407,,.326,.897,,.000,0,,.323,.315,,0,0,dellama01
124,Luol Deng,SF,29,MIA,72,2421,.469,12.5,,.720,.309,.122,.098,.192,.280,,.513,.646,.458,.377,.404,.355,,.595,.974,,.028,21,,.500,.436,,2,0,denglu01
125,DeMar DeRozan,SG,25,TOR,60,2100,.413,12.3,,.911,.193,.153,.228,.337,.089,,.426,.644,.391,.372,.353,.284,,.417,.960,,.033,29,,.659,.379,,1,0,derozde01
126,Boris Diaw,PF,32,SAS,81,1984,.460,11.1,,.733,.291,.282,.071,.089,.267,,.512,.598,.494,.400,.375,.320,,.540,.963,,.002,1,,.124,.143,,0,0,diawbo01
127,Gorgui Dieng,C,25,MIN,73,2193,.506,7.2,,.988,.406,.234,.213,.135,.012,,.510,.635,.350,.569,.319,.167,,.632,1.000,,.104,49,,.000,,,3,0,dienggo01
128,Spencer Dinwiddie,PG,21,DET,34,455,.302,14.9,,.615,.219,.154,.112,.130,.385,,.375,.459,.269,.316,.409,.185,,.128,.167,,.006,1,,.062,.250,,2,0,dinwisp01
129,Joey Dorsey,PF,31,HOU,69,854,.552,2.0,,.993,.772,.207,.007,.007,.007,,.556,.616,.367,.000,.000,.000,,.750,,,.262,31,,.000,,,1,0,dorsejo01
130,Toney Douglas,SG,28,NOP,12,177,.373,14.8,,.647,.176,.157,.137,.176,.353,,.424,1.000,.250,.000,.333,.278,,.071,1.000,,.000,0,,.278,.600,,0,0,douglto01
131,Chris Douglas-Roberts,SG,28,LAC,12,103,.238,10.3,,.667,.429,.143,.048,.048,.333,,.286,.444,.000,.000,.000,.143,,.500,1.000,,.048,1,,.857,.167,,0,0,douglch01
132,Goran Dragić,SG-PG,28,TOT,78,2640,.501,10.6,,.742,.415,.105,.126,.096,.258,,.555,.700,.381,.373,.354,.347,,.383,.756,,.001,1,,.320,.349,,0,0,dragigo01
132,Goran Dragić,SG,28,PHO,52,1735,.501,10.8,,.726,.405,.108,.118,.096,.274,,.556,.705,.356,.388,.354,.355,,.434,.758,,.001,1,,.366,.324,,0,0,dragigo01
132,Goran Dragić,PG,28,MIA,26,905,.502,10.0,,.774,.437,.099,.142,.096,.226,,.552,.688,.438,.348,.355,.329,,.283,.750,,.000,0,,.205,.467,,0,0,dragigo01
133,Zoran Dragić,SG,25,TOT,16,75,.367,13.5,,.533,.400,.033,.033,.067,.467,,.500,.667,.000,.000,.000,.214,,.500,1.000,,.067,2,,.357,.400,,0,0,dragizo01
133,Zoran Dragić,SG,25,PHO,6,13,.250,15.8,,.375,.375,.000,.000,.000,.625,,.667,.667,,,,.000,,.500,,,.125,1,,.400,.000,,0,0,dragizo01
133,Zoran Dragić,SG,25,MIA,10,62,.409,12.7,,.591,.409,.045,.045,.091,.409,,.462,.667,.000,.000,.000,.333,,.500,1.000,,.045,1,,.333,.667,,0,0,dragizo01
134,Larry Drew II,PG,24,PHI,12,219,.345,19.6,,.552,.086,.138,.034,.293,.448,,.500,1.000,.375,.000,.471,.154,,.375,.750,,.000,0,,.077,.500,,2,0,drewla02
135,Andre Drummond,C,21,DET,82,2502,.514,2.4,,.998,.687,.290,.019,.003,.002,,.515,.600,.344,.111,.000,.000,,.579,,,.196,166,,.000,,,2,0,drumman01
136,Jared Dudley,SG,29,MIL,72,1717,.468,16.8,,.546,.170,.050,.109,.217,.454,,.537,.667,.238,.543,.500,.385,,.782,1.000,,.005,2,,.359,.391,,0,0,dudleja01
137,Tim Duncan*,C,38,SAS,77,2227,.512,6.9,,.991,.355,.353,.138,.144,.009,,.514,.711,.453,.327,.356,.286,,.739,1.000,,.057,42,,.286,1.000,,2,0,duncati01
138,Mike Dunleavy,SF,34,CHI,63,1838,.435,18.0,,.453,.173,.064,.031,.185,.547,,.468,.566,.323,.267,.461,.407,,.765,.963,,.004,1,,.186,.449,,2,1,dunlemi02
139,Kevin Durant,SF,26,OKC,27,913,.510,14.4,,.660,.206,.109,.184,.161,.340,,.565,.802,.412,.535,.400,.403,,.511,.656,,.079,37,,.094,.533,,0,0,duranke01
140,Cleanthony Early,SF,23,NYK,39,647,.355,14.3,,.607,.280,.112,.051,.164,.393,,.415,.567,.292,.545,.200,.262,,.593,.909,,.065,11,,.310,.346,,0,0,earlycl01
141,Wayne Ellington,SG,27,LAL,65,1675,.412,17.1,,.606,.160,.057,.075,.314,.394,,.439,.616,.286,.370,.392,.370,,.579,.689,,.016,9,,.165,.300,,0,0,ellinwa01
142,Monta Ellis,SG,29,DAL,80,2699,.445,13.1,,.790,.250,.144,.090,.306,.210,,.487,.622,.395,.418,.440,.285,,.319,.704,,.010,13,,.204,.362,,1,0,ellismo01
143,James Ennis III,SF,24,MIA,62,1051,.409,12.7,,.615,.372,.105,.024,.113,.385,,.461,.587,.269,.333,.250,.326,,.600,.935,,.093,20,,.453,.349,,1,0,ennisja01
144,Tyler Ennis,PG,20,TOT,33,411,.361,12.3,,.701,.306,.181,.090,.125,.299,,.396,.455,.346,.462,.278,.279,,.325,.667,,.014,2,,.233,.300,,0,0,ennisty01
144,Tyler Ennis,PG,20,PHO,8,58,.429,11.8,,.714,.238,.286,.095,.095,.286,,.467,.600,.667,.000,.000,.333,,.429,.500,,.000,0,,.000,,,0,0,ennisty01
144,Tyler Ennis,PG,20,MIL,25,353,.350,12.4,,.699,.317,.163,.089,.130,.301,,.384,.436,.250,.545,.313,.270,,.303,.700,,.016,2,,.270,.300,,0,0,ennisty01
145,Jeremy Evans,SF,27,UTA,38,266,.552,6.1,,.914,.569,.155,.086,.103,.086,,.566,.788,.333,.200,.000,.400,,.633,1.000,,.172,9,,.600,.667,,0,0,evansje01
146,Reggie Evans,PF,34,SAC,47,764,.423,3.2,,.985,.555,.387,.036,.007,.015,,.430,.592,.226,.000,1.000,.000,,.603,,,.073,7,,.500,.000,,0,0,evansre01
147,Tyreke Evans,SG,25,NOP,79,2690,.447,8.6,,.805,.537,.135,.023,.110,.195,,.482,.558,.280,.333,.391,.304,,.252,.696,,.006,7,,.220,.340,,6,0,evansty01
148,Dante Exum,PG,19,UTA,82,1817,.349,18.4,,.365,.125,.111,.022,.108,.635,,.408,.731,.283,.111,.222,.314,,.468,.940,,.038,16,,.394,.327,,1,0,exumda01
149,Festus Ezeli,C,25,GSW,46,504,.547,4.1,,1.000,.518,.381,.065,.036,.000,,.547,.653,.491,.333,.000,,,.632,,,.237,28,,,,,0,0,ezelife01
150,Kenneth Faried,PF,25,DEN,75,2086,.507,3.9,,.989,.577,.323,.054,.034,.011,,.511,.631,.353,.325,.280,.125,,.642,.000,,.154,99,,.250,.500,,4,0,farieke01
151,Jordan Farmar,PG,28,LAC,36,529,.386,19.8,,.386,.108,.032,.051,.196,.614,,.426,.588,.200,.375,.387,.361,,.269,.714,,.000,0,,.206,.350,,0,0,farmajo01
152,Derrick Favors,PF,23,UTA,74,2280,.525,6.8,,.993,.442,.214,.204,.134,.007,,.527,.739,.327,.401,.341,.167,,.680,1.000,,.117,105,,.333,.500,,0,0,favorde01
153,Raymond Felton,PG,30,DAL,29,281,.406,14.6,,.679,.236,.113,.085,.245,.321,,.458,.600,.333,.444,.385,.294,,.242,.600,,.000,0,,.118,.000,,1,0,feltora01
154,Landry Fields,SF,26,TOR,26,216,.488,5.0,,.951,.463,.341,.146,.000,.049,,.487,.684,.214,.500,,.500,,.632,1.000,,.073,3,,1.000,.500,,0,0,fieldla01
155,Evan Fournier,SG,22,ORL,58,1661,.440,13.4,,.609,.339,.125,.040,.104,.391,,.480,.636,.250,.217,.350,.378,,.446,.776,,.037,19,,.196,.341,,3,0,fournev01
156,Randy Foye,SG,31,DEN,50,1087,.368,20.0,,.346,.100,.087,.020,.139,.654,,.388,.625,.286,.375,.286,.357,,.259,.819,,.002,1,,.198,.404,,3,0,foyera01
157,Jamaal Franklin,SG,23,DEN,3,13,.500,26.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.500,,,1.000,,.000,0,,.000,,,0,0,frankja01
158,Tim Frazier,PG,24,TOT,11,239,.344,12.6,,.721,.246,.213,.131,.131,.279,,.364,.600,.154,.375,.250,.294,,.188,.800,,.000,0,,.000,,,0,0,fraziti01
158,Tim Frazier,PG,24,PHI,6,171,.302,13.0,,.744,.233,.186,.163,.163,.256,,.313,.400,.125,.429,.286,.273,,.200,.667,,.000,0,,.000,,,0,0,fraziti01
158,Tim Frazier,PG,24,POR,5,68,.444,11.6,,.667,.278,.278,.056,.056,.333,,.500,1.000,.200,.000,.000,.333,,.167,1.000,,.000,0,,.000,,,0,0,fraziti01
159,Jimmer Fredette,PG,25,NOP,50,509,.380,13.2,,.711,.217,.211,.133,.151,.289,,.458,.528,.457,.409,.400,.188,,.352,.889,,.000,0,,.250,.250,,0,0,fredeji01
160,Enes Freedom,C,22,TOT,75,2135,.519,6.9,,.952,.503,.177,.089,.182,.048,,.528,.666,.409,.410,.320,.356,,.528,1.000,,.039,30,,.778,.343,,0,0,kanteen01
160,Enes Freedom,C,22,UTA,49,1326,.491,7.9,,.930,.452,.175,.086,.216,.070,,.505,.673,.402,.360,.294,.317,,.538,1.000,,.045,20,,.756,.290,,0,0,kanteen01
160,Enes Freedom,C,22,OKC,26,809,.566,5.2,,.988,.590,.179,.095,.124,.012,,.564,.657,.419,.485,.395,.750,,.513,1.000,,.029,10,,1.000,.750,,0,0,kanteen01
161,Joel Freeland,C,27,POR,48,617,.490,8.6,,1.000,.325,.245,.166,.265,.000,,.490,.612,.514,.400,.375,,,.689,,,.060,9,,,,,0,0,freeljo01
162,Channing Frye,PF,31,ORL,75,1870,.392,21.4,,.290,.051,.055,.033,.150,.710,,.390,.360,.407,.313,.411,.393,,.636,.978,,.006,2,,.095,.333,,0,0,fryech01
163,Danilo Gallinari,SF,26,DEN,59,1426,.401,17.7,,.470,.171,.085,.048,.167,.530,,.453,.619,.292,.481,.358,.355,,.438,.879,,.030,15,,.216,.385,,4,1,gallida01
164,Langston Galloway,PG,23,NYK,45,1457,.399,15.7,,.656,.219,.088,.082,.266,.344,,.424,.500,.267,.357,.434,.352,,.472,.742,,.020,9,,.131,.304,,5,1,gallola01
165,Francisco García,SF,33,HOU,14,200,.270,20.3,,.286,.127,.048,.095,.016,.714,,.389,.750,.000,.167,.000,.222,,.571,.900,,.016,1,,.378,.294,,2,0,garcifr01
166,Kevin Garnett*,PF,38,TOT,47,952,.467,13.5,,.977,.147,.134,.170,.526,.023,,.475,.533,.390,.423,.497,.143,,.789,1.000,,.020,3,,.286,.000,,0,0,garneke01
166,Kevin Garnett*,PF,38,BRK,42,854,.455,13.3,,.978,.153,.145,.178,.502,.022,,.461,.500,.400,.429,.478,.167,,.766,1.000,,.022,3,,.333,.000,,0,0,garneke01
166,Kevin Garnett*,PF,38,MIN,5,98,.581,15.9,,.968,.097,.032,.097,.742,.032,,.600,1.000,.000,.333,.609,.000,,.944,,,.000,0,,.000,,,0,0,garneke01
167,Marc Gasol,C,30,MEM,81,2687,.494,9.6,,.984,.241,.281,.221,.242,.016,,.500,.698,.468,.430,.402,.176,,.628,.667,,.054,56,,.000,,,3,0,gasolma01
168,Pau Gasol*,PF,34,CHI,78,2681,.494,8.8,,.977,.319,.251,.167,.241,.023,,.495,.609,.433,.401,.475,.462,,.609,1.000,,.049,54,,.808,.524,,1,0,gasolpa01
169,Rudy Gay,SF,28,SAC,68,2408,.455,11.8,,.803,.203,.264,.167,.168,.197,,.479,.617,.437,.468,.388,.359,,.312,.734,,.060,60,,.223,.347,,1,0,gayru01
170,Alonzo Gee,SF,27,TOT,54,662,.468,7.1,,.812,.570,.129,.054,.059,.188,,.490,.623,.167,.100,.273,.371,,.473,1.000,,.188,33,,.829,.414,,0,0,geeal01
170,Alonzo Gee,SF,27,DEN,39,511,.482,6.8,,.825,.569,.153,.044,.058,.175,,.496,.654,.095,.167,.250,.417,,.518,1.000,,.204,27,,.833,.450,,0,0,geeal01
170,Alonzo Gee,SF,27,POR,15,151,.429,7.9,,.776,.571,.061,.082,.061,.224,,.474,.536,.667,.000,.333,.273,,.333,1.000,,.143,6,,.818,.333,,0,0,geeal01
171,Paul George,SF,24,IND,6,91,.367,16.4,,.551,.204,.041,.143,.163,.449,,.333,.400,.000,.429,.250,.409,,.333,.889,,.061,2,,.227,.200,,0,0,georgpa01
172,Taj Gibson,PF,29,CHI,62,1692,.502,5.1,,1.000,.555,.198,.168,.081,.000,,.502,.619,.350,.341,.415,,,.717,,,.144,67,,,,,0,0,gibsota01
173,Manu Ginóbili*,SG,37,SAS,70,1587,.426,13.9,,.562,.280,.151,.070,.061,.438,,.489,.594,.449,.366,.250,.345,,.451,.798,,.002,1,,.167,.465,,1,0,ginobma01
174,Rudy Gobert,C,22,UTA,82,2158,.604,1.7,,.995,.789,.185,.007,.014,.005,,.607,.709,.241,.000,.000,.000,,.597,,,.344,135,,.000,,,0,0,goberru01
175,Drew Gooden,PF,33,WAS,51,864,.399,14.9,,.786,.221,.094,.080,.391,.214,,.401,.459,.231,.455,.398,.390,,.655,.957,,.007,2,,.203,.500,,1,0,goodedr01
176,Archie Goodwin,SG,20,PHO,41,535,.393,9.2,,.796,.527,.124,.035,.109,.204,,.419,.528,.200,.143,.227,.293,,.358,.917,,.085,14,,.195,.375,,2,0,goodwar01
177,Aaron Gordon,PF,19,ORL,47,797,.447,9.1,,.769,.462,.149,.096,.063,.231,,.500,.635,.419,.100,.308,.271,,.488,.923,,.125,22,,.542,.346,,1,0,gordoaa01
178,Ben Gordon,SG,31,ORL,56,790,.437,16.3,,.671,.088,.149,.136,.298,.329,,.475,.500,.591,.400,.443,.361,,.330,.714,,.000,0,,.186,.611,,0,0,gordobe01
179,Drew Gordon,PF,24,PHI,9,71,.421,8.9,,.842,.474,.158,.053,.158,.158,,.500,.667,.667,.000,.000,.000,,.875,,,.053,1,,.000,,,0,0,gordodr01
180,Eric Gordon,SG,26,NOP,61,2018,.411,15.7,,.546,.200,.148,.063,.133,.454,,.380,.460,.320,.273,.380,.448,,.361,.943,,.000,0,,.156,.429,,2,0,gordoer01
181,Marcin Gortat,C,30,WAS,82,2453,.566,5.6,,.996,.475,.274,.186,.062,.004,,.569,.739,.410,.438,.354,.000,,.768,,,.077,58,,.000,,,0,0,gortama01
182,Danny Granger,SF,31,MIA,30,613,.401,17.6,,.481,.154,.049,.093,.185,.519,,.449,.560,.500,.400,.367,.357,,.571,.933,,.006,1,,.298,.400,,0,0,grangda01
183,Jerami Grant,SF,20,PHI,65,1377,.352,13.6,,.557,.321,.131,.037,.068,.443,,.383,.540,.109,.231,.250,.314,,.613,.980,,.082,27,,.276,.372,,0,0,grantje01
184,Danny Green,SG,27,SAS,81,2312,.436,18.0,,.381,.169,.058,.056,.098,.619,,.466,.584,.465,.317,.347,.418,,.649,.937,,.007,4,,.328,.467,,1,0,greenda02
185,Draymond Green,PF,24,GSW,79,2490,.443,13.6,,.570,.335,.115,.051,.069,.430,,.523,.680,.205,.462,.340,.337,,.737,1.000,,.051,36,,.085,.286,,0,0,greendr01
186,Erick Green,PG,23,DEN,43,410,.377,16.7,,.710,.074,.130,.136,.370,.290,,.409,.667,.476,.318,.367,.298,,.489,.929,,.019,3,,.340,.375,,0,0,greener01
187,Gerald Green,SG,29,PHO,74,1446,.416,17.5,,.503,.132,.072,.130,.168,.497,,.478,.660,.411,.446,.389,.354,,.385,.737,,.040,28,,.266,.359,,3,0,greenge01
188,JaMychal Green,PF,24,TOT,24,164,.574,8.4,,.872,.574,.085,.000,.213,.128,,.659,.741,1.000,,.300,.000,,.593,,,.128,6,,.500,.000,,0,0,greenja01
188,JaMychal Green,PF,24,SAS,4,25,.571,10.5,,.714,.571,.000,.000,.143,.286,,.800,1.000,,,.000,.000,,.500,,,.000,0,,.500,.000,,0,0,greenja01
188,JaMychal Green,PF,24,MEM,20,139,.575,8.1,,.900,.575,.100,.000,.225,.100,,.639,.696,1.000,,.333,.000,,.609,,,.150,6,,.500,.000,,0,0,greenja01
189,Jeff Green,SF,28,TOT,78,2454,.430,12.6,,.698,.266,.208,.100,.124,.302,,.473,.623,.433,.361,.308,.332,,.498,.856,,.069,55,,.267,.423,,5,0,greenje02
189,Jeff Green,SF,28,BOS,33,1093,.434,13.3,,.676,.236,.196,.116,.128,.324,,.495,.643,.484,.364,.361,.305,,.503,.894,,.061,27,,.214,.394,,2,0,greenje02
189,Jeff Green,SF,28,MEM,45,1361,.427,11.8,,.720,.295,.220,.085,.120,.280,,.452,.607,.389,.357,.254,.362,,.494,.820,,.077,28,,.326,.444,,3,0,greenje02
190,Willie Green,SG,33,ORL,52,951,.386,15.7,,.605,.196,.124,.049,.235,.395,,.411,.600,.211,.200,.403,.347,,.408,.833,,.023,7,,.372,.400,,1,0,greenwi01
191,Blake Griffin,PF,25,LAC,67,2356,.502,10.0,,.978,.332,.185,.082,.378,.022,,.504,.708,.396,.383,.404,.400,,.672,.800,,.080,84,,.240,.500,,1,0,griffbl01
192,Jorge Gutiérrez,PG,26,TOT,20,175,.537,9.8,,.927,.390,.146,.073,.317,.073,,.579,.688,.500,.667,.462,.000,,.682,,,.000,0,,.333,.000,,0,0,gutiejo01
192,Jorge Gutiérrez,PG,26,BRK,10,44,.500,11.0,,.929,.286,.214,.071,.357,.071,,.538,1.000,.333,.000,.400,.000,,.286,,,.000,0,,.000,,,0,0,gutiejo01
192,Jorge Gutiérrez,PG,26,MIL,10,131,.556,9.2,,.926,.444,.111,.074,.296,.074,,.600,.583,.667,1.000,.500,.000,,.867,,,.000,0,,.500,.000,,0,0,gutiejo01
193,P.J. Hairston,SG,22,CHO,45,687,.323,18.7,,.394,.171,.067,.048,.108,.606,,.358,.348,.389,.538,.276,.301,,.553,.939,,.007,0,,.147,.417,,2,0,hairspj02
194,Jordan Hamilton,SF,24,LAC,14,122,.400,18.8,,.400,.086,.143,.086,.086,.600,,.286,.667,.200,.333,.000,.476,,.250,.800,,.000,0,,.095,1.000,,0,0,hamiljo02
195,Justin Hamilton,C,24,TOT,41,712,.478,8.8,,.826,.438,.191,.079,.118,.174,,.510,.615,.412,.429,.333,.323,,.747,1.000,,.079,13,,.161,.200,,0,0,hamilju01
195,Justin Hamilton,C,24,MIA,24,289,.415,11.2,,.708,.338,.200,.046,.123,.292,,.457,.682,.231,.333,.250,.316,,.762,1.000,,.031,2,,.158,.333,,0,0,hamilju01
195,Justin Hamilton,C,24,MIN,17,423,.513,7.5,,.894,.496,.186,.097,.115,.106,,.535,.589,.524,.455,.385,.333,,.741,1.000,,.106,11,,.167,.000,,0,0,hamilju01
196,Tyler Hansbrough,PF,29,TOR,74,1058,.521,3.5,,.958,.648,.248,.024,.036,.042,,.538,.570,.488,.250,.500,.143,,.765,1.000,,.127,21,,1.000,.143,,0,0,hansbty01
197,Tim Hardaway Jr.,SG,22,NYK,70,1681,.389,16.9,,.506,.191,.093,.059,.163,.494,,.435,.606,.269,.286,.385,.342,,.519,.893,,.015,11,,.192,.279,,3,0,hardati02
198,James Harden,SG,25,HOU,81,2981,.440,13.5,,.622,.311,.106,.074,.131,.378,,.480,.615,.295,.431,.337,.375,,.166,.510,,.023,33,,.108,.467,,1,0,hardeja01
199,Maurice Harkless,SF,21,ORL,45,674,.399,10.5,,.646,.506,.108,.013,.019,.354,,.520,.588,.353,.000,.000,.179,,.623,1.000,,.196,29,,.536,.200,,2,0,harklma01
200,Devin Harris,PG,31,DAL,76,1685,.418,16.0,,.492,.240,.103,.046,.103,.508,,.481,.619,.389,.167,.389,.357,,.226,.811,,.002,1,,.177,.596,,5,1,harride01
201,Gary Harris,SG,20,DEN,55,719,.304,15.8,,.525,.230,.078,.088,.129,.475,,.395,.480,.294,.368,.321,.204,,.511,.905,,.055,10,,.330,.147,,0,0,harriga01
202,Joe Harris,SG,23,CLE,51,493,.400,18.9,,.300,.125,.067,.042,.067,.700,,.472,.533,.375,.400,.500,.369,,.765,.968,,.000,0,,.536,.378,,0,0,harrijo01
203,Tobias Harris,SF,22,ORL,68,2369,.466,11.5,,.748,.296,.201,.115,.136,.252,,.500,.683,.382,.367,.388,.364,,.558,.966,,.052,46,,.427,.451,,2,0,harrito02
204,Udonis Haslem,PF,34,MIA,62,995,.448,8.3,,.958,.444,.117,.117,.280,.042,,.459,.566,.464,.286,.358,.200,,.695,1.000,,.067,14,,1.000,.200,,0,0,hasleud01
205,Spencer Hawes,PF,26,LAC,73,1274,.393,14.8,,.576,.198,.193,.070,.116,.424,,.452,.598,.350,.414,.396,.313,,.759,1.000,,.031,12,,.165,.276,,1,0,hawessp01
206,Chuck Hayes,C,31,TOR,29,255,.478,3.1,,1.000,.565,.413,.022,.000,.000,,.478,.462,.474,1.000,,,,.909,,,.000,0,,,,,0,0,hayesch01
207,Gordon Hayward,SF,24,UTA,76,2618,.445,13.8,,.696,.209,.172,.119,.197,.304,,.481,.634,.358,.426,.458,.364,,.299,.858,,.046,50,,.142,.426,,1,0,haywago01
208,Brendan Haywood,C,35,CLE,22,119,.467,6.2,,1.000,.167,.667,.133,.033,.000,,.467,.800,.350,.500,1.000,,,.786,,,.067,2,,,,,0,0,haywobr01
209,Gerald Henderson,SG,27,CHO,80,2315,.437,13.2,,.839,.208,.106,.189,.336,.161,,.457,.636,.356,.406,.407,.331,,.517,.956,,.044,36,,.493,.418,,0,0,hendege02
210,Xavier Henry,SF,23,LAL,9,86,.231,9.5,,1.000,.385,.077,.231,.308,.000,,.231,.200,.000,.333,.250,,,.667,,,.000,0,,,,,0,0,henryxa01
211,John Henson,C,24,MIL,67,1228,.566,2.5,,1.000,.642,.332,.023,.003,.000,,.566,.644,.461,.000,.000,,,.765,,,.176,55,,,,,0,0,hensojo01
212,Roy Hibbert,C,28,IND,76,1926,.446,8.5,,.997,.220,.394,.172,.211,.003,,.448,.558,.443,.328,.440,.000,,.603,,,.049,29,,.000,,,0,0,hibbero01
213,J.J. Hickson,C,26,DEN,73,1411,.475,4.3,,.996,.558,.294,.096,.048,.004,,.477,.609,.341,.250,.227,.000,,.670,,,.163,68,,.500,.000,,1,0,hicksjj01
214,Nenê,PF,32,WAS,67,1693,.511,7.8,,.992,.423,.158,.191,.220,.008,,.513,.697,.337,.383,.402,.200,,.699,1.000,,.106,63,,.600,.000,,0,0,hilarne01
215,George Hill,PG,28,IND,43,1267,.477,14.5,,.639,.226,.140,.123,.150,.361,,.544,.702,.427,.500,.450,.358,,.237,.725,,.019,9,,.223,.326,,2,0,hillge01
216,Jordan Hill,C,27,LAL,70,1874,.459,10.5,,.986,.250,.227,.138,.372,.014,,.462,.691,.398,.336,.394,.273,,.619,.333,,.058,42,,.545,.333,,0,0,hilljo01
217,Solomon Hill,SF,23,IND,82,2381,.396,12.0,,.672,.352,.142,.084,.095,.328,,.430,.502,.333,.377,.350,.327,,.350,.971,,.060,30,,.346,.375,,1,0,hillso01
218,Kirk Hinrich,SG,34,CHI,66,1610,.373,17.5,,.559,.110,.118,.052,.278,.441,,.394,.571,.333,.300,.368,.345,,.452,.931,,.000,0,,.375,.381,,1,0,hinriki01
219,Jrue Holiday,PG,24,NOP,40,1303,.446,12.1,,.747,.264,.176,.172,.135,.253,,.469,.560,.436,.457,.347,.378,,.160,.549,,.004,2,,.259,.400,,0,0,holidjr01
220,Justin Holiday,SG,25,GSW,59,657,.387,16.7,,.536,.200,.072,.072,.191,.464,,.444,.553,.294,.529,.356,.321,,.750,.943,,.064,13,,.239,.462,,1,0,holidju01
221,Ryan Hollins,C,30,SAC,46,441,.646,4.5,,1.000,.573,.244,.061,.122,.000,,.646,.809,.450,.400,.400,,,.642,,,.293,23,,,,,0,0,holliry01
222,Rodney Hood,SG,22,UTA,50,1064,.414,16.4,,.545,.128,.182,.099,.136,.455,,.456,.667,.382,.486,.333,.365,,.323,.855,,.016,6,,.206,.286,,2,0,hoodro01
223,Al Horford,C,28,ATL,76,2318,.538,10.2,,.963,.288,.211,.111,.352,.037,,.547,.748,.407,.458,.494,.306,,.789,.909,,.088,81,,.806,.379,,0,0,horfoal01
