,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
211,Isaiah Hartenstein,C,22,TOT,46,559,.550,4.4,,.965,.538,.380,.035,.012,.035,,.558,.630,.508,.167,.000,.333,,.783,1.000,,.181,28,,.000,,,0,0,harteis01
211,Isaiah Hartenstein,C,22,DEN,30,272,.513,3.1,,1.000,.588,.388,.013,.013,.000,,.513,.532,.516,.000,.000,,,.805,,,.163,12,,,,,0,0,harteis01
211,Isaiah Hartenstein,C,22,CLE,16,287,.582,5.7,,.934,.495,.374,.055,.011,.066,,.600,.733,.500,.200,.000,.333,,.765,1.000,,.198,16,,.000,,,0,0,harteis01
212,Udonis Haslem,C,40,MIA,1,3,1.000,8.6,,1.000,.500,.000,.500,.000,.000,,1.000,1.000,,1.000,,,,1.000,,,.000,0,,,,,0,0,hasleud01
213,Jaxson Hayes,C,20,NOP,60,964,.625,4.5,,.950,.646,.232,.050,.021,.050,,.635,.724,.492,.214,.500,.429,,.763,1.000,,.268,71,,.357,.400,,1,1,hayesja02
214,Killian Hayes,PG,19,DET,26,670,.353,14.3,,.642,.090,.353,.144,.055,.358,,.395,.444,.408,.414,.182,.278,,.235,.850,,.005,1,,.167,.167,,0,0,hayeski01
215,Gordon Hayward,SF,30,CHO,44,1496,.473,13.7,,.688,.213,.198,.161,.117,.312,,.499,.671,.392,.453,.429,.415,,.606,.871,,.033,21,,.176,.639,,0,0,haywago01
216,Juancho Hernangómez,PF,25,MIN,52,900,.435,15.2,,.438,.334,.097,.007,.000,.562,,.573,.690,.207,.000,,.327,,.747,.982,,.047,12,,.226,.447,,0,0,hernaju01
217,Willy Hernangómez,C,26,NOP,47,846,.563,4.1,,.963,.642,.246,.063,.011,.037,,.581,.634,.500,.412,.333,.100,,.667,1.000,,.123,27,,.300,.333,,0,0,hernawi01
218,Tyler Herro,SG,21,MIA,54,1635,.439,16.5,,.575,.163,.160,.109,.143,.425,,.498,.667,.455,.408,.420,.360,,.460,.729,,.011,7,,.138,.463,,4,0,herroty01
219,Buddy Hield,SG,28,SAC,71,2433,.406,21.2,,.273,.087,.060,.064,.063,.727,,.446,.640,.267,.444,.355,.391,,.331,.812,,.009,8,,.136,.469,,1,0,hieldbu01
220,George Hill,PG,34,TOT,30,672,.482,14.4,,.594,.259,.147,.112,.076,.406,,.547,.647,.483,.455,.467,.388,,.453,.806,,.010,2,,.288,.435,,0,0,hillge01
220,George Hill,PG,34,OKC,14,369,.508,15.3,,.525,.250,.133,.092,.050,.475,,.619,.700,.625,.364,.667,.386,,.462,.864,,.000,0,,.263,.400,,0,0,hillge01
220,George Hill,PG,34,PHI,16,303,.442,13.1,,.701,.273,.169,.143,.117,.299,,.463,.571,.308,.545,.333,.391,,.440,.667,,.026,2,,.348,.500,,0,0,hillge01
221,Solomon Hill,PF,29,ATL,71,1513,.359,19.0,,.289,.164,.081,.017,.027,.711,,.453,.571,.333,.200,.250,.321,,.590,1.000,,.027,6,,.392,.301,,1,0,hillso01
222,Nate Hinton,SG,21,DAL,21,93,.357,17.6,,.548,.143,.119,.071,.214,.452,,.478,.500,.200,.667,.556,.211,,.182,.750,,.024,1,,.158,.667,,0,0,hintona01
223,Jaylen Hoard,SF,21,OKC,19,320,.500,6.0,,.875,.602,.227,.034,.011,.125,,.571,.698,.250,.333,1.000,.000,,.636,,,.091,6,,.545,.000,,0,0,hoardja01
224,Aaron Holiday,PG,24,IND,66,1176,.390,14.5,,.583,.239,.218,.076,.050,.417,,.406,.481,.316,.333,.545,.368,,.456,.925,,.000,0,,.170,.581,,1,0,holidaa01
225,Jrue Holiday,PG,30,MIL,59,1907,.503,13.1,,.656,.279,.199,.108,.069,.344,,.561,.704,.433,.528,.404,.392,,.330,.541,,.010,6,,.177,.360,,2,0,holidjr01
226,Justin Holiday,SG,31,IND,72,2183,.413,19.9,,.275,.165,.034,.027,.050,.725,,.494,.612,.190,.118,.516,.382,,.671,.971,,.034,18,,.371,.435,,0,0,holidju01
227,Rondae Hollis-Jefferson,PF,26,POR,11,107,.500,4.6,,.944,.556,.333,.056,.000,.056,,.529,.500,.500,1.000,,.000,,.444,,,.056,1,,1.000,.000,,0,0,holliro01
228,Richaun Holmes,C,27,SAC,61,1782,.637,6.9,,.981,.405,.283,.257,.035,.019,,.645,.747,.552,.622,.400,.182,,.816,1.000,,.165,91,,.182,.000,,1,0,holmeri01
229,Rodney Hood,SF,28,TOT,55,942,.362,17.0,,.565,.092,.162,.192,.119,.435,,.408,.583,.286,.420,.419,.301,,.300,.794,,.012,2,,.363,.244,,1,0,hoodro01
229,Rodney Hood,SF,28,POR,38,726,.363,16.7,,.582,.095,.164,.204,.119,.418,,.410,.526,.273,.439,.458,.298,,.313,.760,,.015,2,,.321,.222,,0,0,hoodro01
229,Rodney Hood,SF,28,TOR,17,216,.356,17.9,,.508,.085,.153,.153,.119,.492,,.400,.800,.333,.333,.286,.310,,.250,.889,,.000,0,,.483,.286,,1,0,hoodro01
230,Al Horford,C,34,OKC,28,782,.450,15.2,,.578,.169,.225,.100,.083,.422,,.510,.672,.444,.444,.433,.368,,.566,.929,,.031,9,,.118,.222,,0,0,horfoal01
231,Talen Horton-Tucker,SG,20,LAL,65,1304,.458,10.3,,.732,.413,.211,.072,.037,.268,,.522,.639,.359,.486,.222,.282,,.348,.730,,.049,15,,.214,.179,,1,0,hortota01
232,Danuel House Jr.,SF,27,HOU,36,932,.404,17.0,,.426,.224,.103,.037,.063,.574,,.483,.557,.464,.300,.353,.346,,.643,.815,,.074,16,,.353,.291,,1,1,houseda01
233,Dwight Howard,C,35,PHI,69,1196,.587,4.4,,.934,.670,.208,.023,.033,.066,,.611,.665,.476,.286,.600,.250,,.590,.800,,.317,85,,.150,.333,,1,0,howardw01
234,Markus Howard,SG,21,DEN,37,205,.377,19.5,,.387,.123,.085,.094,.085,.613,,.537,.615,.444,.600,.444,.277,,.409,.778,,.000,0,,.092,.500,,0,0,howarma02
235,Kevin Huerter,SG,22,ATL,69,2126,.432,17.4,,.472,.120,.167,.141,.044,.528,,.510,.625,.418,.563,.375,.363,,.409,.879,,.012,9,,.199,.403,,1,0,huertke01
236,Elijah Hughes,SF,22,UTA,18,64,.333,22.0,,.233,.033,.067,.067,.067,.767,,.286,.000,.000,.500,.500,.348,,1.000,.875,,.000,0,,.261,.833,,0,0,hugheel01
237,De'Andre Hunter,SF,23,ATL,23,678,.484,14.8,,.617,.226,.129,.153,.109,.383,,.582,.661,.563,.474,.593,.326,,.629,.903,,.044,10,,.326,.290,,1,0,huntede01
238,Chandler Hutchison,SF,24,TOT,25,346,.379,9.4,,.786,.252,.437,.068,.029,.214,,.383,.346,.422,.286,.333,.364,,.871,1.000,,.058,4,,.818,.389,,1,0,hutchch01
238,Chandler Hutchison,SF,24,CHI,7,64,.278,7.8,,.833,.500,.278,.056,.000,.167,,.267,.222,.400,.000,,.333,,1.000,1.000,,.111,2,,.333,1.000,,1,0,hutchch01
238,Chandler Hutchison,SF,24,WAS,18,282,.400,9.8,,.776,.200,.471,.071,.035,.224,,.409,.412,.425,.333,.333,.368,,.852,1.000,,.047,2,,.895,.353,,0,0,hutchch01
239,Serge Ibaka,C,31,LAC,41,955,.510,12.9,,.685,.244,.268,.085,.088,.315,,.588,.753,.469,.484,.594,.339,,.673,1.000,,.082,25,,.043,.200,,0,0,ibakase01
240,Andre Iguodala,SF,37,MIA,63,1339,.383,20.3,,.266,.149,.048,.032,.036,.734,,.530,.649,.500,.250,.333,.330,,.800,.933,,.077,17,,.478,.391,,5,0,iguodan01
241,Ersan İlyasova,PF,33,UTA,17,148,.389,21.6,,.241,.093,.019,.056,.074,.759,,.231,.400,.000,.000,.250,.439,,.667,1.000,,.019,0,,.220,.222,,0,0,ilyaser01
242,Joe Ingles,SF,33,UTA,67,1867,.489,19.8,,.278,.105,.137,.025,.011,.722,,.590,.729,.506,.571,.333,.451,,.315,.716,,.002,1,,.209,.506,,1,0,inglejo01
243,Brandon Ingram,SF,23,NOP,61,2093,.466,15.9,,.659,.144,.115,.224,.176,.341,,.510,.677,.417,.449,.510,.381,,.368,.790,,.027,26,,.165,.306,,3,0,ingrabr01
244,Kyrie Irving,PG,28,BRK,54,1886,.506,14.6,,.652,.195,.196,.159,.101,.348,,.561,.623,.535,.520,.555,.402,,.234,.579,,.005,3,,.071,.370,,0,0,irvinky01
245,Wes Iwundu,SF,26,TOT,41,539,.333,12.0,,.598,.373,.176,.020,.029,.402,,.475,.579,.278,.500,.333,.122,,.828,1.000,,.088,8,,.512,.143,,0,0,iwundwe01
245,Wes Iwundu,SF,26,DAL,23,288,.327,12.7,,.558,.365,.135,.038,.019,.442,,.483,.579,.286,.500,.000,.130,,.857,1.000,,.115,5,,.565,.154,,0,0,iwundwe01
245,Wes Iwundu,SF,26,NOP,18,251,.340,11.3,,.640,.380,.220,.000,.040,.360,,.469,.579,.273,,.500,.111,,.800,1.000,,.060,3,,.444,.125,,0,0,iwundwe01
246,Frank Jackson,PG,22,DET,40,738,.457,16.4,,.488,.133,.208,.109,.038,.512,,.510,.590,.541,.406,.364,.407,,.548,.984,,.020,4,,.420,.508,,0,0,jacksfr01
247,Jaren Jackson Jr.,C,21,MEM,11,258,.424,14.7,,.520,.192,.280,.040,.008,.480,,.554,.708,.486,.400,.000,.283,,.667,1.000,,.104,11,,.267,.250,,1,0,jacksja02
248,Josh Jackson,SG,23,DET,62,1560,.419,13.4,,.636,.267,.221,.064,.085,.364,,.487,.619,.385,.333,.450,.300,,.457,.922,,.038,23,,.268,.319,,2,0,jacksjo02
249,Justin Jackson,SF,25,TOT,34,577,.403,16.8,,.471,.136,.213,.095,.027,.529,,.510,.700,.468,.333,.500,.308,,.717,.806,,.005,1,,.162,.211,,0,0,jacksju01
249,Justin Jackson,SF,25,OKC,33,544,.406,16.7,,.476,.137,.217,.094,.028,.524,,.515,.724,.478,.300,.500,.306,,.712,.824,,.005,1,,.171,.211,,0,0,jacksju01
249,Justin Jackson,SF,25,MIL,1,33,.333,19.6,,.333,.111,.111,.111,.000,.667,,.333,.000,.000,1.000,,.333,,1.000,.500,,.000,0,,.000,,,0,0,jacksju01
250,Reggie Jackson,SG,30,LAC,67,1544,.450,16.2,,.518,.188,.166,.094,.070,.482,,.465,.609,.361,.345,.488,.433,,.262,.844,,.015,8,,.220,.500,,1,0,jacksre01
251,Justin James,SF,24,SAC,36,310,.468,13.2,,.658,.198,.297,.108,.054,.342,,.521,.682,.424,.667,.167,.368,,.658,1.000,,.063,5,,.342,.385,,1,0,jamesju01
252,LeBron James,PG,36,LAL,45,1504,.513,13.9,,.654,.318,.118,.104,.113,.346,,.591,.782,.474,.384,.366,.365,,.327,.519,,.062,48,,.077,.455,,0,0,jamesle01
253,Mike James,PG,30,BRK,13,236,.370,14.5,,.663,.130,.272,.152,.109,.337,,.377,.167,.480,.357,.400,.355,,.174,.455,,.022,1,,.226,.571,,0,0,jamesmi02
254,DaQuan Jeffries,SG,23,TOT,31,493,.417,16.3,,.442,.200,.167,.025,.050,.558,,.566,.792,.350,.000,.667,.299,,.600,.950,,.108,10,,.388,.346,,0,0,jeffrda01
254,DaQuan Jeffries,SG,23,SAC,18,232,.421,14.6,,.509,.228,.211,.053,.018,.491,,.517,.769,.333,.000,1.000,.321,,.800,1.000,,.105,4,,.429,.333,,0,0,jeffrda01
254,DaQuan Jeffries,SG,23,HOU,13,261,.413,17.8,,.381,.175,.127,.000,.079,.619,,.625,.818,.375,,.600,.282,,.400,.909,,.111,6,,.359,.357,,0,0,jeffrda01
255,Ty Jerome,SG,23,OKC,33,788,.446,18.9,,.415,.059,.226,.087,.042,.585,,.479,.647,.508,.480,.083,.423,,.228,.817,,.000,0,,.155,.462,,2,0,jeromty01
256,Isaiah Joe,SG,21,PHI,41,383,.361,23.3,,.203,.030,.045,.053,.075,.797,,.333,.250,.167,.429,.400,.368,,.556,1.000,,.000,0,,.198,.333,,0,0,joeis01
257,Alize Johnson,PF,24,BRK,18,189,.588,6.3,,.912,.397,.412,.103,.000,.088,,.629,.815,.429,.714,,.167,,.615,1.000,,.015,1,,.333,.000,,0,0,johnsal02
258,Cameron Johnson,PF,24,PHO,60,1437,.420,19.5,,.306,.143,.066,.054,.043,.694,,.581,.754,.500,.346,.429,.349,,.837,.983,,.046,20,,.379,.425,,1,0,johnsca02
259,James Johnson,PF,33,TOT,51,1043,.446,11.7,,.633,.364,.205,.049,.015,.367,,.556,.672,.403,.313,.600,.258,,.557,.935,,.043,12,,.433,.231,,1,0,johnsja01
259,James Johnson,PF,33,DAL,29,504,.462,12.6,,.586,.345,.200,.028,.014,.414,,.612,.740,.414,.500,.500,.250,,.558,1.000,,.034,5,,.533,.219,,1,0,johnsja01
259,James Johnson,PF,33,NOP,22,539,.434,11.0,,.670,.379,.209,.066,.016,.330,,.516,.623,.395,.250,.667,.267,,.556,.875,,.049,7,,.333,.250,,0,0,johnsja01
260,Keldon Johnson,SF,21,SAS,69,1968,.479,9.7,,.743,.391,.277,.045,.030,.257,,.531,.652,.374,.500,.429,.331,,.673,.917,,.047,27,,.238,.279,,2,0,johnske04
261,Stanley Johnson,PF,24,TOR,61,1006,.382,17.1,,.412,.193,.159,.043,.017,.588,,.458,.489,.486,.400,.000,.328,,.318,.956,,.017,4,,.314,.349,,1,0,johnsst04
262,Tyler Johnson,SG,28,BRK,39,684,.393,21.0,,.279,.082,.055,.066,.077,.721,,.471,.600,.400,.417,.429,.364,,.625,.958,,.000,0,,.311,.415,,1,0,johnsty01
263,Nikola Jokić,C,25,DEN,72,2488,.566,10.6,,.817,.244,.350,.140,.082,.183,,.606,.753,.572,.481,.528,.388,,.484,.967,,.037,45,,.034,.375,,3,0,jokicni01
264,Damian Jones,C,25,TOT,39,547,.680,6.1,,.951,.631,.184,.087,.049,.049,,.704,.769,.632,.667,.200,.200,,.884,1.000,,.350,31,,.200,1.000,,2,0,jonesda03
264,Damian Jones,C,25,PHO,14,94,.500,9.5,,.938,.625,.188,.063,.063,.063,,.533,.600,.333,1.000,.000,.000,,1.000,,,.313,3,,.000,,,1,0,jonesda03
264,Damian Jones,C,25,LAL,8,112,.941,1.8,,1.000,.765,.235,.000,.000,.000,,.941,.923,1.000,,,,,.750,,,.647,10,,,,,0,0,jonesda03
264,Damian Jones,C,25,SAC,17,341,.657,6.4,,.943,.600,.171,.114,.057,.057,,.682,.762,.583,.625,.250,.250,,.911,1.000,,.286,18,,.250,1.000,,1,0,jonesda03
265,Derrick Jones Jr.,SF,23,POR,58,1318,.484,12.0,,.553,.467,.079,.003,.003,.447,,.619,.662,.375,1.000,.000,.316,,.673,.977,,.197,50,,.522,.310,,1,0,jonesde02
266,Mason Jones,SG,22,TOT,32,334,.423,17.6,,.463,.171,.163,.057,.073,.537,,.491,.619,.400,.571,.333,.364,,.500,.708,,.008,1,,.106,.571,,0,0,jonesma05
266,Mason Jones,SG,22,HOU,26,307,.412,18.3,,.439,.149,.158,.061,.070,.561,,.480,.588,.389,.571,.375,.359,,.500,.696,,.000,0,,.109,.571,,0,0,jonesma05
266,Mason Jones,SG,22,PHI,6,27,.556,9.1,,.778,.444,.222,.000,.111,.222,,.571,.750,.500,,.000,.500,,.500,1.000,,.111,1,,.000,,,0,0,jonesma05
267,Tre Jones,PG,21,SAS,37,269,.474,6.9,,.936,.397,.333,.192,.013,.064,,.466,.742,.231,.333,.000,.600,,.412,.333,,.026,2,,.400,.500,,0,0,jonestr01
268,Tyus Jones,PG,24,MEM,70,1222,.431,14.2,,.661,.133,.225,.257,.046,.339,,.487,.527,.484,.500,.316,.321,,.293,.911,,.000,0,,.300,.310,,0,0,jonesty01
269,DeAndre Jordan,C,32,BRK,57,1246,.763,1.7,,.996,.876,.108,.004,.008,.004,,.766,.826,.370,.000,.000,.000,,.800,,,.610,137,,.000,,,0,0,jordade01
270,Cory Joseph,PG,29,TOT,63,1446,.469,13.0,,.690,.218,.254,.143,.075,.310,,.527,.753,.463,.328,.469,.341,,.335,.889,,.000,0,,.303,.400,,0,0,josepco01
270,Cory Joseph,PG,29,SAC,44,944,.444,14.3,,.624,.200,.196,.140,.088,.376,,.513,.740,.510,.200,.500,.330,,.413,.968,,.000,0,,.362,.441,,0,0,josepco01
270,Cory Joseph,PG,29,DET,19,502,.506,11.2,,.784,.244,.335,.148,.057,.216,,.543,.767,.424,.500,.400,.368,,.253,.714,,.000,0,,.158,.167,,0,0,josepco01
271,Mfiondu Kabengele,PF,23,TOT,39,280,.371,16.1,,.438,.270,.090,.056,.022,.562,,.513,.667,.375,.200,.000,.260,,.500,.923,,.101,9,,.260,.231,,0,0,kabenmf01
271,Mfiondu Kabengele,PF,23,LAC,23,94,.281,17.0,,.438,.125,.188,.063,.063,.563,,.357,.750,.333,.000,.000,.222,,.800,.750,,.063,2,,.278,.400,,0,0,kabenmf01
271,Mfiondu Kabengele,PF,23,CLE,16,186,.421,15.6,,.439,.351,.035,.053,.000,.561,,.600,.650,.500,.333,,.281,,.400,1.000,,.123,7,,.250,.125,,0,0,kabenmf01
272,Frank Kaminsky,C,27,PHO,47,715,.471,12.2,,.669,.276,.276,.070,.047,.331,,.523,.676,.451,.444,.167,.365,,.767,1.000,,.035,9,,.188,.500,,0,0,kaminfr01
273,Luke Kennard,SG,24,LAC,63,1232,.476,18.9,,.459,.089,.094,.143,.133,.541,,.511,.757,.462,.475,.418,.446,,.660,.800,,.000,0,,.295,.470,,1,1,kennalu01
274,Louis King,SF,21,SAC,6,85,.500,12.9,,.676,.206,.235,.235,.000,.324,,.565,.857,.625,.250,,.364,,.385,.750,,.059,2,,.364,.000,,0,0,kinglo02
275,Maxi Kleber,PF,29,DAL,50,1341,.422,20.9,,.229,.102,.047,.055,.025,.771,,.460,.643,.154,.467,.286,.410,,.793,1.000,,.044,8,,.316,.418,,0,0,klebima01
276,Nathan Knight,PF,23,ATL,33,279,.370,10.1,,.670,.410,.210,.040,.010,.330,,.463,.561,.381,.000,.000,.182,,.774,1.000,,.180,15,,.515,.176,,0,0,knighna01
277,Kevin Knox,SF,21,NYK,42,464,.392,18.3,,.378,.168,.091,.035,.084,.622,,.389,.583,.231,.200,.250,.393,,.810,1.000,,.049,6,,.472,.524,,0,0,knoxke01
278,John Konchar,SG,24,MEM,43,575,.500,12.4,,.594,.341,.181,.058,.014,.406,,.585,.745,.360,.250,1.000,.375,,.750,1.000,,.065,8,,.464,.346,,0,0,konchjo01
279,Furkan Korkmaz,SG,23,PHI,55,1062,.401,19.5,,.366,.137,.090,.064,.075,.634,,.445,.655,.289,.333,.344,.375,,.449,.941,,.026,10,,.249,.403,,4,0,korkmfu01
280,Luke Kornet,C,25,TOT,31,348,.436,16.4,,.416,.297,.099,.010,.010,.584,,.690,.767,.500,.000,1.000,.254,,.724,1.000,,.129,13,,.186,.273,,0,0,kornelu01
280,Luke Kornet,C,25,CHI,13,94,.333,22.4,,.148,.111,.037,.000,.000,.852,,.750,.667,1.000,,,.261,,.667,1.000,,.037,1,,.174,.750,,0,0,kornelu01
280,Luke Kornet,C,25,BOS,18,254,.473,14.2,,.514,.365,.122,.014,.014,.486,,.684,.778,.444,.000,1.000,.250,,.731,1.000,,.162,12,,.194,.000,,0,0,kornelu01
281,Rodions Kurucs,SF-PF,22,TOT,21,125,.344,17.9,,.344,.250,.031,.031,.031,.656,,.455,.625,.000,.000,.000,.286,,.800,1.000,,.094,2,,.238,.400,,0,0,kurucro01
281,Rodions Kurucs,PF,22,BRK,5,16,.333,23.6,,.333,.000,.000,.000,.333,.667,,.000,,,,.000,.500,,,1.000,,.000,0,,.500,1.000,,0,0,kurucro01
281,Rodions Kurucs,SF,22,HOU,11,75,.238,18.2,,.286,.286,.000,.000,.000,.714,,.500,.500,,,,.133,,1.000,1.000,,.143,2,,.267,.250,,0,0,kurucro01
281,Rodions Kurucs,SF,22,MIL,5,34,.625,15.0,,.500,.250,.125,.125,.000,.500,,.500,1.000,.000,.000,,.750,,.500,1.000,,.000,0,,.000,,,0,0,kurucro01
282,Kyle Kuzma,SF,25,LAL,68,1954,.443,16.0,,.498,.240,.124,.063,.070,.502,,.525,.687,.394,.292,.415,.361,,.545,.927,,.048,29,,.295,.357,,1,0,kuzmaky01
283,Anthony Lamb,SF,23,HOU,24,415,.390,16.5,,.398,.246,.153,.000,.000,.602,,.489,.586,.333,,,.324,,.522,1.000,,.034,4,,.225,.438,,0,0,lamban01
284,Jeremy Lamb,SG,28,IND,36,765,.435,16.4,,.536,.181,.159,.149,.047,.464,,.459,.580,.364,.488,.231,.406,,.529,.827,,.000,0,,.094,.417,,1,0,lambje01
285,Romeo Langford,SG,21,BOS,18,283,.356,11.7,,.695,.339,.186,.102,.068,.305,,.390,.650,.273,.000,.000,.278,,.375,1.000,,.051,3,,.444,.250,,0,0,langfro01
286,Zach LaVine,SG,25,CHI,58,2034,.507,14.9,,.575,.310,.093,.061,.110,.425,,.571,.693,.362,.478,.460,.419,,.355,.515,,.050,53,,.145,.478,,1,0,lavinza01
287,Jake Layman,SF,26,MIN,45,627,.495,12.7,,.576,.413,.125,.016,.022,.424,,.642,.750,.348,.333,.500,.295,,.765,1.000,,.136,23,,.346,.148,,1,0,laymaja01
288,T.J. Leaf,PF,23,POR,7,35,.500,2.9,,1.000,.700,.200,.100,.000,.000,,.500,.571,.500,.000,,,,.600,,,.100,1,,,,,0,0,leaftj01
289,Jalen Lecque,PG,20,IND,4,12,.111,10.1,,.889,.444,.111,.111,.222,.111,,.125,.250,.000,.000,.000,.000,,.000,,,.000,0,,.000,,,0,0,lecquja01
290,Damion Lee,SG,28,GSW,57,1079,.467,20.3,,.292,.080,.091,.091,.029,.708,,.638,.773,.680,.520,.500,.397,,.863,.961,,.007,2,,.309,.450,,0,0,leeda03
291,Saben Lee,PG,21,DET,48,781,.471,6.9,,.890,.386,.429,.062,.014,.110,,.487,.617,.378,.462,.333,.348,,.352,1.000,,.043,5,,.348,.625,,0,0,leesa01
292,Alex Len,C,27,TOT,64,979,.615,5.6,,.910,.432,.432,.047,.000,.090,,.644,.792,.550,.154,,.320,,.755,1.000,,.281,75,,.640,.313,,0,0,lenal01
292,Alex Len,C,27,TOR,7,76,.500,14.8,,.400,.300,.100,.000,.000,.600,,.500,.667,.000,,,.500,,1.000,1.000,,.200,1,,.667,.500,,0,0,lenal01
292,Alex Len,C,27,WAS,57,903,.619,5.3,,.929,.437,.444,.049,.000,.071,,.647,.795,.555,.154,,.263,,.752,1.000,,.284,74,,.632,.250,,0,0,lenal01
293,Kawhi Leonard,SF,29,LAC,52,1773,.512,13.9,,.720,.186,.188,.215,.131,.280,,.557,.775,.520,.467,.445,.398,,.286,.713,,.069,60,,.169,.512,,1,0,leonaka01
294,Meyers Leonard,C,28,MIA,3,29,.429,27.3,,.000,.000,.000,.000,.000,1.000,,,,,,,.429,,,1.000,,.000,0,,.000,,,0,0,leoname01
295,Caris LeVert,SG,26,TOT,47,1486,.441,13.4,,.683,.224,.206,.189,.064,.317,,.495,.659,.345,.513,.346,.326,,.375,.560,,.021,17,,.143,.297,,1,0,leverca01
295,Caris LeVert,SG,26,BRK,12,334,.435,13.2,,.685,.235,.210,.170,.070,.315,,.474,.660,.381,.441,.214,.349,,.369,.318,,.030,6,,.127,.250,,0,0,leverca01
295,Caris LeVert,SG,26,IND,35,1152,.443,13.5,,.682,.220,.205,.195,.062,.318,,.501,.659,.333,.533,.395,.318,,.376,.645,,.018,11,,.149,.310,,1,0,leverca01
296,Kira Lewis Jr.,PG,19,NOP,54,904,.386,12.7,,.644,.267,.252,.089,.036,.356,,.415,.611,.318,.200,.167,.333,,.378,.800,,.012,4,,.183,.273,,1,0,lewiski01
297,Damian Lillard,PG,30,POR,67,2398,.451,17.9,,.472,.238,.096,.044,.094,.528,,.519,.631,.359,.441,.437,.391,,.177,.393,,.015,19,,.038,.185,,4,0,lillada01
298,Nassir Little,PF,20,POR,48,640,.467,15.6,,.521,.269,.114,.054,.084,.479,,.575,.689,.526,.444,.357,.350,,.560,.821,,.090,13,,.163,.385,,0,0,littlna01
299,Kevon Looney,C,24,GSW,61,1161,.548,6.3,,.914,.548,.223,.086,.056,.086,,.578,.722,.364,.353,.364,.235,,.635,1.000,,.137,26,,.353,.167,,0,0,looneke01
300,Brook Lopez,C,32,MIL,70,1902,.503,14.2,,.561,.263,.211,.064,.023,.439,,.632,.774,.511,.488,.533,.338,,.692,.958,,.111,66,,.270,.408,,0,0,lopezbr01
301,Robin Lopez,C,32,WAS,71,1354,.633,5.4,,.958,.318,.595,.042,.000,.042,,.649,.696,.648,.333,,.278,,.617,1.000,,.080,32,,.722,.154,,0,0,lopezro01
302,Didi Louzada,SF,21,NOP,3,56,.231,17.6,,.385,.154,.154,.077,.000,.615,,.200,.500,.000,.000,,.250,,.000,1.000,,.000,0,,.375,.333,,0,0,louzama01
303,Kevin Love,PF,32,CLE,25,622,.409,19.4,,.381,.115,.123,.079,.063,.619,,.479,.621,.484,.400,.313,.365,,.609,.895,,.000,0,,.103,.438,,0,0,loveke01
304,Kyle Lowry,PG,34,TOR,46,1601,.436,18.5,,.445,.149,.129,.074,.092,.555,,.487,.685,.364,.409,.400,.396,,.349,.687,,.000,0,,.082,.481,,1,0,lowryky01
305,Timothé Luwawu-Cabarrot,SF,25,BRK,58,1050,.365,18.2,,.329,.208,.062,.028,.031,.671,,.470,.568,.318,.100,.455,.314,,.691,.987,,.014,3,,.351,.310,,0,0,luwawti01
306,Trey Lyles,PF,25,SAS,23,358,.478,14.5,,.556,.311,.100,.111,.033,.444,,.580,.750,.556,.300,.000,.350,,.690,1.000,,.022,2,,.175,.714,,0,0,lylestr01
307,Will Magnay,C,22,NOP,1,3,.000,26.7,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,magnawi01
308,Thon Maker,C,23,CLE,8,76,.556,7.1,,.889,.389,.333,.111,.056,.111,,.625,.714,.667,.000,1.000,.000,,.400,,,.056,1,,.500,.000,,0,0,makerth01
309,Théo Maledon,PG,19,OKC,65,1778,.368,16.8,,.490,.171,.164,.107,.047,.510,,.402,.419,.376,.424,.379,.335,,.331,.781,,.003,1,,.128,.375,,3,0,maledth01
310,Karim Mané,PG,20,ORL,10,88,.231,7.3,,.846,.385,.385,.077,.000,.154,,.182,.400,.000,.000,,.500,,.000,1.000,,.077,0,,.000,,,0,0,maneka01
311,Terance Mann,SG,24,LAC,67,1263,.509,10.4,,.740,.371,.209,.109,.051,.260,,.541,.708,.397,.342,.333,.418,,.507,.842,,.111,32,,.571,.442,,1,0,mannte01
312,Nico Mannion,PG,19,GSW,30,364,.342,18.2,,.474,.114,.184,.096,.079,.526,,.315,.769,.286,.091,.000,.367,,.353,.727,,.009,0,,.083,.600,,0,0,mannini01
313,Boban Marjanović,C,32,DAL,33,271,.508,6.3,,.934,.443,.352,.098,.041,.066,,.535,.741,.349,.333,.400,.125,,.607,1.000,,.156,17,,.000,,,0,0,marjabo01
314,Lauri Markkanen,PF,23,CHI,51,1317,.480,16.2,,.432,.240,.146,.033,.013,.568,,.582,.672,.553,.235,.143,.402,,.725,.992,,.071,33,,.213,.540,,1,0,markkla01
315,Naji Marshall,SF,23,NOP,32,700,.392,13.1,,.603,.321,.163,.086,.033,.397,,.421,.552,.294,.333,.000,.349,,.547,.966,,.038,6,,.482,.325,,2,0,marshna01
