,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
112,Darren Collison,PG,34,LAL,3,37,.286,16.1,,.571,.286,.000,.000,.286,.429,,.500,1.000,,,.000,.000,,1.000,,,.000,0,,1.000,.000,,0,0,collida01
113,Mike Conley,PG,34,UTA,72,2058,.435,17.1,,.477,.075,.268,.109,.025,.523,,.464,.559,.453,.442,.400,.408,,.257,.521,,.001,0,,.167,.391,,1,0,conlemi01
114,Pat Connaughton,SF,29,MIL,65,1691,.458,20.2,,.254,.161,.065,.022,.006,.746,,.643,.725,.500,.636,.000,.395,,.778,.952,,.018,8,,.295,.450,,1,0,connapa01
115,Tyler Cook,PF,24,CHI,20,200,.605,2.2,,1.000,.684,.316,.000,.000,.000,,.605,.692,.417,,,,,.783,,,.395,14,,,,,0,0,cookty01
116,Sharife Cooper,PG,20,ATL,13,39,.214,11.6,,.571,.500,.071,.000,.000,.429,,.250,.143,1.000,,,.167,,.500,.000,,.000,0,,.333,.000,,0,0,coopesh01
117,Petr Cornelie,PF,26,DEN,13,38,.333,15.9,,.467,.333,.067,.000,.067,.533,,.571,.600,1.000,,.000,.125,,1.000,1.000,,.267,2,,.375,.000,,0,0,cornepe01
118,DeMarcus Cousins,C,31,TOT,48,717,.460,12.1,,.623,.361,.225,.015,.022,.377,,.554,.650,.452,.200,.286,.303,,.598,1.000,,.068,20,,.049,.333,,0,0,couside01
118,DeMarcus Cousins,C,31,MIL,17,287,.466,12.2,,.593,.390,.186,.008,.008,.407,,.600,.674,.500,.000,.000,.271,,.738,1.000,,.068,8,,.125,.333,,0,0,couside01
118,DeMarcus Cousins,C,31,DEN,31,431,.456,12.0,,.641,.345,.248,.019,.029,.359,,.530,.634,.431,.250,.333,.324,,.514,1.000,,.068,12,,.000,,,0,0,couside01
119,Robert Covington,PF,31,TOT,71,1939,.420,18.8,,.319,.171,.108,.022,.018,.681,,.509,.659,.333,.273,.444,.378,,.654,.930,,.030,12,,.198,.552,,0,0,covinro01
119,Robert Covington,PF,31,POR,48,1431,.381,18.9,,.315,.164,.110,.021,.021,.685,,.462,.600,.324,.286,.286,.343,,.612,.962,,.021,6,,.191,.477,,0,0,covinro01
119,Robert Covington,PF,31,LAC,23,509,.500,18.7,,.327,.185,.105,.025,.012,.673,,.604,.767,.353,.250,1.000,.450,,.719,.878,,.049,6,,.211,.696,,0,0,covinro01
120,Torrey Craig,SF,31,TOT,78,1596,.454,16.0,,.469,.231,.141,.057,.041,.531,,.594,.725,.532,.400,.333,.329,,.585,.961,,.041,18,,.410,.365,,2,0,craigto01
120,Torrey Craig,SF,31,IND,51,1034,.456,15.2,,.509,.260,.135,.057,.057,.491,,.573,.712,.500,.375,.313,.333,,.561,.978,,.036,10,,.442,.443,,1,0,craigto01
120,Torrey Craig,SF,31,PHO,27,562,.450,17.2,,.400,.181,.150,.056,.013,.600,,.641,.759,.583,.444,.500,.323,,.634,.935,,.050,8,,.365,.229,,1,0,craigto01
121,Jae Crowder,PF,31,PHO,67,1886,.399,20.8,,.329,.059,.094,.079,.097,.671,,.503,.656,.431,.488,.491,.348,,.822,.929,,.004,2,,.214,.423,,2,0,crowdja01
122,Jarrett Culver,SG,22,MEM,37,338,.378,13.5,,.652,.259,.193,.081,.119,.348,,.443,.543,.346,.364,.438,.255,,.410,.833,,.044,4,,.191,.222,,0,0,culveja01
123,Jarron Cumberland,SG,24,POR,3,12,.500,15.8,,.500,.500,.000,.000,.000,.500,,1.000,1.000,,,,.000,,1.000,,,.000,0,,.000,,,0,0,cumbeja01
124,Cade Cunningham,SG,20,DET,64,2088,.416,13.8,,.648,.214,.249,.113,.072,.352,,.472,.588,.432,.431,.324,.314,,.235,.711,,.020,19,,.143,.365,,2,0,cunnica01
125,Seth Curry,SG,31,TOT,64,2134,.487,19.4,,.494,.053,.100,.133,.208,.506,,.553,.692,.568,.510,.539,.422,,.465,.829,,.000,0,,.182,.500,,0,0,curryse01
125,Seth Curry,SG,31,PHI,45,1566,.485,19.1,,.527,.055,.110,.138,.223,.473,,.561,.690,.552,.548,.542,.400,,.481,.780,,.000,0,,.152,.500,,0,0,curryse01
125,Seth Curry,SG,31,BRK,19,569,.493,20.2,,.412,.047,.076,.118,.171,.588,,.529,.700,.625,.400,.528,.468,,.413,.914,,.000,0,,.242,.500,,0,0,curryse01
126,Stephen Curry,PG,33,GSW,64,2211,.437,19.8,,.387,.120,.134,.062,.071,.613,,.527,.599,.530,.513,.414,.380,,.368,.572,,.000,0,,.091,.324,,5,0,curryst01
127,Anthony Davis,C,28,LAL,40,1404,.532,9.6,,.899,.376,.193,.150,.181,.101,,.571,.793,.485,.317,.413,.186,,.647,.846,,.177,111,,.100,.429,,0,0,davisan02
128,Ed Davis,C,32,CLE,31,201,.688,2.3,,1.000,.750,.250,.000,.000,.000,,.688,.750,.500,,,,,.727,,,.125,2,,,,,0,0,davised01
129,Terence Davis,SG,24,SAC,30,536,.423,16.3,,.442,.221,.157,.034,.030,.558,,.542,.712,.357,.333,.500,.329,,.563,.796,,.037,7,,.208,.355,,1,0,daviste02
130,Gabriel Deck,PF,26,OKC,7,56,.571,11.9,,.714,.357,.071,.214,.071,.286,,.600,.600,1.000,.667,.000,.500,,.667,1.000,,.000,0,,.500,1.000,,0,0,deckga01
131,Dewayne Dedmon,C,32,MIA,67,1065,.566,8.2,,.838,.441,.286,.069,.041,.162,,.597,.695,.530,.450,.250,.404,,.710,.947,,.121,30,,.106,.400,,1,0,dedmode01
132,Sam Dekker,PF,27,TOR,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,dekkesa01
133,Javin DeLaurier,C,23,MIL,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,delauja01
134,DeMar DeRozan,PF,32,CHI,76,2743,.504,13.0,,.907,.164,.158,.297,.288,.093,,.520,.671,.494,.511,.457,.352,,.217,.900,,.026,33,,.387,.327,,4,0,derozde01
135,Mamadi Diakite,PF,25,OKC,13,188,.532,6.8,,.894,.426,.340,.106,.021,.106,,.595,.600,.688,.400,.000,.000,,.840,,,.255,10,,.400,.000,,0,0,diakima01
136,Cheick Diallo,C,25,DET,3,31,.375,3.1,,1.000,.375,.625,.000,.000,.000,,.375,.667,.200,,,,,.333,,,.125,1,,,,,0,0,diallch01
137,Hamidou Diallo,SG,23,DET,58,1269,.496,9.5,,.823,.333,.300,.122,.068,.177,,.550,.691,.500,.391,.361,.247,,.517,.913,,.101,51,,.505,.277,,2,0,diallha01
138,Gorgui Dieng,C,32,ATL,44,371,.473,19.2,,.393,.134,.071,.089,.098,.607,,.545,.733,.375,.600,.364,.426,,.833,.931,,.018,2,,.074,.400,,0,0,dienggo01
139,Spencer Dinwiddie,PG,28,TOT,67,1980,.416,15.6,,.551,.176,.237,.088,.050,.449,,.479,.643,.402,.446,.324,.339,,.201,.536,,.007,3,,.182,.367,,1,0,dinwisp01
139,Spencer Dinwiddie,PG,28,WAS,44,1330,.376,16.2,,.541,.152,.236,.091,.061,.459,,.432,.573,.388,.378,.333,.310,,.148,.500,,.006,1,,.142,.313,,1,0,dinwisp01
139,Spencer Dinwiddie,PG,28,DAL,23,650,.498,14.2,,.572,.222,.239,.082,.029,.428,,.568,.741,.431,.600,.286,.404,,.278,.595,,.008,2,,.269,.429,,0,0,dinwisp01
140,Donte DiVincenzo,SG,25,TOT,42,1005,.351,18.6,,.351,.155,.137,.027,.033,.649,,.373,.538,.239,.444,.091,.339,,.477,.824,,.009,2,,.216,.426,,1,0,divindo01
140,Donte DiVincenzo,SG,25,MIL,17,341,.331,17.9,,.373,.212,.110,.017,.034,.627,,.409,.520,.308,.500,.000,.284,,.556,.714,,.025,2,,.284,.238,,1,0,divindo01
140,Donte DiVincenzo,SG,25,SAC,25,665,.362,19.0,,.339,.124,.151,.032,.032,.661,,.351,.556,.212,.429,.143,.368,,.423,.868,,.000,0,,.181,.577,,0,0,divindo01
141,Luka Dončić,PG,22,DAL,65,2301,.457,15.9,,.594,.128,.239,.165,.062,.406,,.528,.778,.499,.440,.356,.353,,.107,.219,,.006,7,,.049,.286,,2,0,doncilu01
142,Luguentz Dort,SG,22,OKC,51,1665,.404,16.4,,.461,.197,.204,.029,.032,.539,,.487,.615,.419,.238,.348,.332,,.491,.877,,.037,24,,.143,.429,,1,0,dortlu01
143,Ayo Dosunmu,SG,22,CHI,77,2110,.520,12.3,,.652,.368,.114,.097,.073,.348,,.596,.701,.377,.481,.564,.376,,.572,.986,,.045,20,,.489,.407,,1,1,dosunay01
144,Damyean Dotson,SG,27,NYK,2,21,.500,11.3,,.750,.250,.250,.250,.000,.250,,.667,1.000,.000,1.000,,.000,,.500,,,.000,0,,1.000,.000,,0,0,dotsoda01
145,Devon Dotson,PG,22,CHI,11,85,.478,12.2,,.609,.478,.000,.130,.000,.391,,.643,.818,,.000,,.222,,.556,1.000,,.000,0,,.333,.000,,0,0,dotsode01
146,Sekou Doumbouya,PF,21,LAL,2,16,.625,8.9,,.750,.500,.250,.000,.000,.250,,.667,1.000,.000,,,.500,,.500,1.000,,.000,0,,.000,,,0,0,doumbse01
147,Jeff Dowtin,PG,24,TOT,9,108,.308,14.8,,.654,.115,.231,.192,.115,.346,,.412,.667,.333,.200,.667,.111,,.143,1.000,,.000,0,,.556,.200,,0,0,dowtije01
147,Jeff Dowtin,PG,24,GSW,4,28,.500,13.8,,.833,.000,.333,.167,.333,.167,,.600,,.500,1.000,.500,.000,,.000,,,.000,0,,1.000,.000,,0,0,dowtije01
147,Jeff Dowtin,PG,24,MIL,1,3,.000,23.4,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,1.000,.000,,0,0,dowtije01
147,Jeff Dowtin,PG,24,ORL,4,77,.263,14.6,,.632,.158,.211,.211,.053,.368,,.333,.667,.250,.000,1.000,.143,,.250,1.000,,.000,0,,.429,.333,,0,0,dowtije01
148,PJ Dozier,SG,25,DEN,18,340,.364,17.2,,.515,.141,.141,.081,.152,.485,,.412,.714,.143,.500,.333,.313,,.333,.867,,.051,4,,.271,.154,,0,0,doziepj01
149,Goran Dragić,PG,35,TOT,21,497,.377,15.2,,.583,.192,.172,.166,.053,.417,,.466,.621,.538,.280,.250,.254,,.195,.875,,.007,1,,.190,.250,,1,0,dragigo01
149,Goran Dragić,PG,35,TOR,5,90,.382,15.3,,.588,.206,.147,.235,.000,.412,,.450,.571,.400,.375,,.286,,.111,.750,,.029,1,,.214,.000,,1,0,dragigo01
149,Goran Dragić,PG,35,BRK,16,408,.376,15.2,,.581,.188,.179,.145,.068,.419,,.471,.636,.571,.235,.250,.245,,.219,.917,,.000,0,,.184,.333,,0,0,dragigo01
150,Andre Drummond,C,28,TOT,73,1437,.570,2.8,,.993,.707,.261,.021,.005,.007,,.574,.641,.434,.222,.000,.000,,.591,,,.249,93,,.000,,,2,0,drumman01
150,Andre Drummond,C,28,PHI,49,902,.538,2.7,,.992,.706,.265,.021,.000,.008,,.542,.643,.286,.400,,.000,,.539,,,.235,48,,.000,,,1,0,drumman01
150,Andre Drummond,C,28,BRK,24,535,.610,3.0,,.995,.708,.256,.021,.010,.005,,.613,.638,.620,.000,.000,.000,,.647,,,.267,45,,.000,,,1,0,drumman01
151,Chris Duarte,SG,24,IND,55,1541,.432,15.5,,.589,.203,.135,.148,.103,.411,,.475,.627,.369,.380,.453,.369,,.477,.787,,.027,15,,.282,.375,,4,0,duartch01
152,David Duke Jr.,PG,22,BRK,22,341,.361,10.6,,.657,.463,.130,.028,.037,.343,,.423,.500,.214,.000,.500,.243,,.567,1.000,,.093,10,,.541,.300,,0,0,dukeda01
153,Kris Dunn,PG,27,POR,14,336,.431,9.1,,.892,.275,.412,.108,.098,.108,,.473,.607,.405,.455,.400,.091,,.140,1.000,,.049,4,,.000,,,0,0,dunnkr01
154,Kevin Durant,PF,33,BRK,55,2047,.518,15.1,,.731,.109,.143,.319,.161,.269,,.568,.744,.516,.528,.575,.383,,.499,.557,,.033,34,,.067,.550,,0,0,duranke01
155,Jaime Echenique,C,24,WAS,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,echenja01
156,Anthony Edwards,SG,20,MIN,72,2466,.441,15.2,,.516,.282,.129,.055,.051,.484,,.519,.658,.356,.338,.359,.357,,.365,.553,,.055,58,,.086,.327,,2,0,edwaran01
157,Carsen Edwards,SG,23,DET,4,79,.300,17.6,,.467,.233,.067,.100,.067,.533,,.357,.286,.000,.333,1.000,.250,,.400,.250,,.000,0,,.063,1.000,,0,0,edwarca01
158,Kessler Edwards,SF,21,BRK,48,987,.412,15.4,,.491,.266,.116,.071,.037,.509,,.473,.493,.387,.526,.500,.353,,.645,1.000,,.094,18,,.456,.371,,1,0,edwarke02
159,Rob Edwards,SG,25,OKC,2,11,.250,24.3,,.000,.000,.000,.000,.000,1.000,,,,,,,.250,,,.000,,.000,0,,.500,.000,,0,0,edwarro01
160,CJ Elleby,SF,21,POR,58,1174,.393,13.4,,.591,.312,.169,.075,.036,.409,,.462,.615,.231,.478,.182,.294,,.631,.973,,.036,10,,.317,.225,,1,0,ellebcj01
161,Wayne Ellington,SG,34,LAL,43,810,.414,23.4,,.110,.042,.025,.030,.013,.890,,.615,.800,.667,.429,.333,.389,,.875,.951,,.000,0,,.280,.475,,0,0,ellinwa01
162,Joel Embiid,C,27,PHI,68,2297,.499,11.9,,.812,.253,.194,.240,.124,.188,,.529,.763,.409,.431,.428,.371,,.513,.710,,.060,74,,.048,.250,,1,0,embiijo01
163,James Ennis III,SF,31,TOT,7,56,.458,10.6,,.667,.542,.083,.000,.042,.333,,.500,.538,.500,,.000,.375,,.750,1.000,,.000,0,,.125,.000,,0,0,ennisja01
163,James Ennis III,SF,31,BRK,2,14,.286,8.3,,.714,.714,.000,.000,.000,.286,,.200,.200,,,,.500,,1.000,1.000,,.000,0,,.000,,,0,0,ennisja01
163,James Ennis III,SF,31,LAC,2,28,.636,12.3,,.636,.455,.091,.000,.091,.364,,.714,1.000,.000,,.000,.500,,.800,1.000,,.000,0,,.000,,,0,0,ennisja01
163,James Ennis III,SF,31,DEN,3,14,.333,10.0,,.667,.500,.167,.000,.000,.333,,.500,.333,1.000,,,.000,,.500,,,.000,0,,.500,.000,,0,0,ennisja01
164,Drew Eubanks,C,24,TOT,71,1245,.596,6.2,,.938,.442,.364,.094,.038,.062,,.621,.683,.563,.657,.357,.217,,.759,1.000,,.237,77,,.174,.250,,0,0,eubandr01
164,Drew Eubanks,C,24,SAS,49,595,.528,5.7,,.950,.453,.384,.069,.044,.050,,.550,.597,.541,.455,.286,.125,,.759,1.000,,.226,31,,.250,.500,,0,0,eubandr01
164,Drew Eubanks,C,24,POR,22,650,.646,6.6,,.929,.434,.349,.113,.033,.071,,.675,.750,.581,.750,.429,.267,,.759,1.000,,.245,46,,.133,.000,,0,0,eubandr01
165,Tacko Fall,C,26,CLE,11,59,.417,3.2,,1.000,.667,.333,.000,.000,.000,,.417,.625,.000,,,,,.600,,,.250,2,,,,,0,0,fallta01
166,Derrick Favors,C,30,OKC,39,653,.516,9.7,,.912,.341,.165,.231,.176,.088,,.554,.694,.433,.548,.406,.125,,.837,1.000,,.077,12,,.875,.071,,0,0,favorde01
167,Bruno Fernando,C,23,TOT,30,153,.655,4.0,,.964,.618,.291,.036,.018,.036,,.660,.676,.625,.500,1.000,.500,,.714,1.000,,.309,17,,.500,.000,,0,0,fernabr01
167,Bruno Fernando,C,23,BOS,20,58,.500,6.2,,.929,.643,.071,.143,.071,.071,,.462,.444,.000,.500,1.000,1.000,,.500,1.000,,.143,2,,.000,,,0,0,fernabr01
167,Bruno Fernando,C,23,HOU,10,94,.707,3.2,,.976,.610,.366,.000,.000,.024,,.725,.760,.667,,,.000,,.759,,,.366,15,,1.000,.000,,0,0,fernabr01
168,Dorian Finney-Smith,PF,28,DAL,80,2644,.471,17.0,,.371,.233,.098,.025,.016,.629,,.599,.752,.324,.471,.273,.395,,.766,.983,,.082,49,,.414,.461,,2,0,finnedo01
169,Malik Fitts,PF,24,TOT,15,63,.421,16.7,,.474,.211,.158,.053,.053,.526,,.333,.750,.000,.000,.000,.500,,1.000,1.000,,.053,1,,.500,.600,,1,1,fittsma01
169,Malik Fitts,PF,24,UTA,7,35,.222,18.1,,.556,.111,.222,.111,.111,.444,,.000,.000,.000,.000,.000,.500,,,1.000,,.000,0,,.250,1.000,,1,1,fittsma01
169,Malik Fitts,PF,24,BOS,8,28,.600,15.4,,.400,.300,.100,.000,.000,.600,,.750,1.000,.000,,,.500,,1.000,1.000,,.100,1,,.667,.500,,0,0,fittsma01
170,Malachi Flynn,PG,23,TOR,44,537,.393,18.2,,.508,.120,.153,.077,.158,.492,,.452,.545,.464,.571,.310,.333,,.214,.800,,.000,0,,.122,.727,,2,0,flynnma01
171,Bryn Forbes,SG,28,TOT,75,1286,.429,19.5,,.453,.043,.137,.109,.163,.547,,.447,.609,.432,.525,.364,.414,,.697,.959,,.000,0,,.173,.569,,0,0,forbebr01
171,Bryn Forbes,SG,28,SAS,40,676,.432,18.9,,.490,.054,.132,.155,.149,.510,,.448,.688,.359,.478,.409,.417,,.708,.937,,.000,0,,.179,.519,,0,0,forbebr01
171,Bryn Forbes,SG,28,DEN,35,610,.424,20.2,,.407,.029,.144,.053,.181,.593,,.444,.429,.514,.692,.318,.410,,.682,.983,,.000,0,,.167,.625,,0,0,forbebr01
172,Aleem Ford,SF,24,ORL,5,74,.300,19.5,,.250,.150,.100,.000,.000,.750,,.800,1.000,.500,,,.133,,.750,1.000,,.050,1,,.200,.000,,0,0,fordal03
173,Trent Forrest,PG,23,UTA,60,765,.490,8.8,,.826,.316,.439,.058,.013,.174,,.555,.592,.529,.556,.500,.185,,.225,1.000,,.026,3,,.630,.235,,2,0,forretr01
174,Evan Fournier,SG,29,NYK,80,2358,.417,19.6,,.359,.081,.122,.079,.077,.641,,.465,.603,.390,.474,.432,.389,,.478,.880,,.004,3,,.281,.437,,2,0,fournev01
175,De'Aaron Fox,PG,24,SAC,59,2084,.473,12.4,,.772,.199,.267,.189,.117,.228,,.524,.714,.466,.451,.453,.297,,.215,.554,,.013,14,,.137,.235,,0,0,foxde01
176,Melvin Frazier,SG,25,OKC,3,120,.271,12.4,,.563,.250,.313,.000,.000,.438,,.444,.667,.267,,,.048,,.750,1.000,,.021,1,,.667,.071,,0,0,frazime01
177,Tim Frazier,PG,31,TOT,12,208,.311,17.4,,.622,.067,.178,.133,.244,.378,,.286,1.000,.250,.167,.182,.353,,.375,.833,,.000,0,,.235,.250,,0,0,fraziti01
177,Tim Frazier,PG,31,ORL,10,200,.302,17.5,,.605,.070,.186,.116,.233,.395,,.269,1.000,.250,.200,.100,.353,,.286,.833,,.000,0,,.235,.250,,0,0,fraziti01
177,Tim Frazier,PG,31,CLE,2,8,.500,14.9,,1.000,.000,.000,.500,.500,.000,,.500,,,.000,1.000,,,1.000,,,.000,0,,,,,0,0,fraziti01
178,Enes Freedom,C,29,BOS,35,411,.526,4.4,,.948,.557,.330,.041,.021,.052,,.533,.537,.500,.500,1.000,.400,,.388,1.000,,.031,2,,.200,1.000,,0,0,kanteen01
179,Markelle Fultz,PG,23,ORL,18,360,.474,11.1,,.903,.229,.309,.211,.154,.097,,.500,.775,.389,.459,.370,.235,,.177,.500,,.011,2,,.118,.500,,3,0,fultzma01
180,Wenyen Gabriel,PF,24,TOT,26,359,.491,8.5,,.745,.473,.245,.018,.009,.255,,.561,.692,.370,.000,.000,.286,,.543,1.000,,.136,13,,.571,.250,,0,0,gabriwe01
180,Wenyen Gabriel,PF,24,BRK,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,gabriwe01
180,Wenyen Gabriel,PF,24,LAC,6,46,.385,11.2,,.615,.385,.231,.000,.000,.385,,.375,.400,.333,,,.400,,.000,1.000,,.000,0,,.200,.000,,0,0,gabriwe01
180,Wenyen Gabriel,PF,24,LAL,19,311,.505,8.1,,.763,.485,.247,.021,.010,.237,,.581,.723,.375,.000,.000,.261,,.581,1.000,,.155,13,,.652,.267,,0,0,gabriwe01
181,Daniel Gafford,C,23,WAS,72,1444,.693,2.9,,.998,.657,.304,.022,.012,.002,,.695,.837,.448,.333,.000,.000,,.737,,,.438,158,,.000,,,0,0,gaffoda01
182,Danilo Gallinari,PF,33,ATL,66,1672,.434,18.4,,.508,.119,.089,.151,.149,.492,,.485,.718,.377,.467,.382,.381,,.469,.920,,.032,19,,.116,.471,,2,1,gallida01
183,Langston Galloway,SG,30,TOT,7,107,.231,19.4,,.385,.115,.038,.115,.115,.615,,.400,.333,.000,.667,.333,.125,,.500,.500,,.000,0,,.375,.000,,0,0,gallola01
183,Langston Galloway,SG,30,BRK,4,58,.385,19.0,,.385,.154,.000,.154,.077,.615,,.600,.500,,1.000,.000,.250,,.667,.500,,.000,0,,.250,.000,,0,0,gallola01
183,Langston Galloway,SG,30,MIL,3,49,.077,19.9,,.385,.077,.077,.077,.154,.615,,.200,.000,.000,.000,.500,.000,,.000,,,.000,0,,.500,.000,,0,0,gallola01
184,Darius Garland,PG,22,CLE,68,2430,.462,15.5,,.613,.195,.183,.137,.097,.387,,.512,.607,.451,.497,.456,.383,,.261,.489,,.001,0,,.126,.368,,2,1,garlada01
185,Marcus Garrett,SG,23,MIA,12,128,.238,9.3,,.810,.476,.143,.095,.095,.190,,.235,.200,.333,.000,.500,.250,,.500,1.000,,.000,0,,.500,.000,,0,0,garrema01
186,Usman Garuba,PF,19,HOU,24,240,.432,12.6,,.545,.500,.023,.023,.000,.455,,.583,.636,.000,.000,,.250,,.571,1.000,,.136,5,,.250,.000,,0,0,garubus01
187,Luka Garza,C,23,DET,32,389,.449,12.7,,.667,.293,.218,.068,.088,.333,,.510,.674,.500,.200,.231,.327,,.520,1.000,,.027,4,,.061,.000,,0,0,garzalu01
188,Rudy Gay,PF,35,UTA,55,1038,.414,17.4,,.464,.142,.150,.111,.061,.536,,.494,.778,.333,.405,.391,.345,,.506,.929,,.047,14,,.286,.379,,0,0,gayru01
189,Paul George,PF,31,LAC,31,1077,.421,16.6,,.596,.146,.123,.160,.167,.404,,.467,.667,.346,.451,.396,.354,,.220,.484,,.019,10,,.152,.538,,0,0,georgpa01
190,Taj Gibson,C,36,NYK,52,946,.518,9.9,,.771,.398,.181,.102,.090,.229,,.555,.667,.433,.529,.333,.395,,.676,1.000,,.127,18,,.658,.520,,0,0,gibsota01
191,Josh Giddey,SF,19,OKC,54,1700,.419,12.7,,.682,.196,.336,.097,.054,.318,,.492,.649,.444,.431,.333,.263,,.302,.821,,.009,4,,.202,.326,,0,0,giddejo01
192,Shai Gilgeous-Alexander,PG,23,OKC,56,1942,.453,12.1,,.718,.220,.320,.131,.047,.282,,.514,.662,.445,.442,.490,.300,,.137,.303,,.023,23,,.077,.391,,0,0,gilgesh01
193,Anthony Gill,PF,29,WAS,44,463,.569,9.2,,.761,.294,.450,.018,.000,.239,,.578,.625,.551,.500,,.538,,.771,1.000,,.046,3,,.462,.583,,0,0,gillan01
194,Freddie Gillespie,PF,24,ORL,9,119,.409,6.5,,.955,.273,.545,.136,.000,.045,,.429,.333,.417,.667,,.000,,.778,,,.091,2,,1.000,.000,,0,0,gillefr01
195,Rudy Gobert,C,29,UTA,66,2120,.713,2.7,,.992,.738,.244,.008,.002,.008,,.718,.803,.468,.750,.000,.000,,.724,,,.494,233,,.000,,,2,0,goberru01
196,Brandon Goodwin,PG,26,CLE,36,502,.416,13.9,,.643,.266,.201,.117,.058,.357,,.455,.634,.355,.333,.222,.345,,.244,.632,,.000,0,,.145,.250,,2,0,goodwbr01
197,Jordan Goodwin,SG,23,WAS,2,6,.000,16.6,,.667,.333,.000,.000,.333,.333,,.000,.000,,,.000,.000,,,,,.000,0,,.000,,,0,0,goodwjo01
198,Aaron Gordon,PF,26,DEN,75,2376,.520,11.5,,.688,.381,.169,.084,.054,.312,,.605,.796,.369,.329,.422,.335,,.628,.851,,.173,130,,.419,.349,,4,0,gordoaa01
199,Eric Gordon,SG,33,HOU,57,1670,.475,16.2,,.466,.238,.200,.021,.007,.534,,.548,.679,.416,.333,.500,.412,,.340,.718,,.005,3,,.066,.500,,0,0,gordoer01
200,Devonte' Graham,PG,26,NOP,76,2162,.363,21.2,,.309,.082,.070,.055,.102,.691,,.413,.627,.298,.400,.325,.341,,.308,.755,,.001,1,,.130,.342,,4,1,grahade01
201,Jerami Grant,PF,27,DET,47,1500,.426,15.2,,.637,.202,.149,.106,.180,.363,,.465,.631,.442,.243,.429,.358,,.498,.967,,.049,29,,.358,.330,,1,0,grantje01
202,Hassani Gravett,PG,25,ORL,8,171,.474,20.9,,.316,.079,.105,.079,.053,.684,,.583,.333,.500,1.000,.500,.423,,.429,.727,,.000,0,,.192,.600,,1,0,graveha01
203,Danny Green,SF,34,PHI,62,1353,.394,21.8,,.153,.069,.047,.019,.019,.847,,.469,.682,.200,.500,.333,.380,,.870,.922,,.003,1,,.487,.402,,1,0,greenda02
204,Draymond Green,PF,31,GSW,46,1329,.525,9.8,,.790,.315,.377,.058,.039,.210,,.586,.716,.557,.267,.300,.296,,.714,1.000,,.093,21,,.222,.167,,4,0,greendr01
205,Jalen Green,SG,19,HOU,67,2138,.426,15.7,,.520,.271,.129,.031,.088,.480,,.502,.680,.252,.333,.381,.343,,.438,.662,,.087,69,,.146,.373,,1,0,greenja05
206,JaMychal Green,PF,31,DEN,67,1085,.486,12.1,,.621,.391,.156,.034,.040,.379,,.621,.734,.392,.273,.692,.266,,.690,1.000,,.217,61,,.306,.342,,2,0,greenja01
207,Javonte Green,SF,28,CHI,65,1519,.542,9.1,,.689,.535,.123,.031,.000,.311,,.625,.695,.425,.200,,.356,,.679,1.000,,.194,58,,.594,.433,,0,0,greenja02
208,Jeff Green,PF,35,DEN,75,1849,.524,11.3,,.682,.342,.233,.078,.030,.318,,.620,.790,.496,.415,.188,.315,,.821,.981,,.153,74,,.548,.315,,2,0,greenje02
209,Josh Green,SG,21,DAL,67,1039,.508,11.1,,.695,.328,.227,.098,.043,.305,,.573,.786,.397,.400,.273,.359,,.784,1.000,,.082,20,,.679,.396,,1,0,greenjo02
210,Blake Griffin,C,32,BRK,56,958,.425,13.5,,.537,.339,.150,.035,.013,.463,,.565,.613,.532,.273,.500,.262,,.621,.947,,.058,13,,.262,.237,,1,0,griffbl01
211,Quentin Grimes,SG,21,NYK,46,786,.404,22.1,,.196,.089,.017,.021,.068,.804,,.500,.714,.000,.200,.438,.381,,.609,.958,,.013,3,,.249,.468,,0,0,grimequ01
212,Kyle Guy,SG,24,MIA,19,186,.400,18.7,,.385,.108,.169,.031,.077,.615,,.480,.857,.091,.500,.800,.350,,.500,.786,,.000,0,,.225,.444,,0,0,guyky01
213,Rui Hachimura,PF,23,WAS,42,943,.491,14.7,,.677,.197,.150,.160,.171,.323,,.512,.840,.404,.393,.338,.447,,.606,.982,,.063,22,,.285,.429,,0,0,hachiru01
214,Tyrese Haliburton,SG-PG,21,TOT,77,2694,.473,16.7,,.572,.130,.183,.158,.101,.428,,.517,.712,.410,.521,.457,.414,,.279,.584,,.028,25,,.139,.444,,9,0,halibty01
214,Tyrese Haliburton,SG,21,SAC,51,1757,.457,16.8,,.570,.118,.183,.164,.106,.430,,.491,.739,.355,.458,.500,.413,,.238,.587,,.020,12,,.147,.486,,3,0,halibty01
