,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
126,Kevin Durant,SF,27,OKC,72,2578,.505,14.6,,.652,.212,.098,.182,.161,.348,,.569,.737,.437,.542,.455,.387,,.518,.640,,.081,106,,.037,.389,,0,0,duranke01
127,Cleanthony Early,SF,24,NYK,17,154,.300,15.3,,.625,.250,.075,.025,.275,.375,,.320,.500,.333,.000,.182,.267,,.625,1.000,,.000,0,,.400,.000,,0,0,earlycl01
128,Jarell Eddie,SF,24,WAS,26,147,.308,22.1,,.277,.046,.077,.031,.123,.723,,.278,.000,.200,.000,.500,.319,,.800,.933,,.000,0,,.213,.300,,1,0,eddieja01
129,Wayne Ellington,SG,28,BRK,76,1615,.389,18.3,,.522,.123,.045,.061,.294,.478,,.416,.609,.320,.353,.364,.358,,.574,.865,,.011,6,,.332,.393,,1,0,ellinwa01
130,Monta Ellis,SG,30,IND,81,2734,.427,14.4,,.724,.236,.088,.109,.292,.276,,.472,.593,.478,.441,.383,.309,,.221,.724,,.006,6,,.287,.383,,5,0,ellismo01
131,James Ennis III,SF,25,TOT,22,329,.478,14.3,,.487,.372,.044,.009,.062,.513,,.509,.595,.200,.000,.286,.448,,.714,.885,,.097,10,,.276,.563,,0,0,ennisja01
131,James Ennis III,SF,25,MIA,3,7,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,ennisja01
131,James Ennis III,SF,25,MEM,10,40,.308,18.1,,.385,.231,.000,.000,.154,.615,,.400,.667,,,.000,.250,,.500,1.000,,.077,1,,.125,1.000,,0,0,ennisja01
131,James Ennis III,SF,25,NOP,9,282,.500,13.8,,.500,.390,.050,.010,.050,.500,,.520,.590,.200,.000,.400,.480,,.731,.875,,.100,9,,.300,.533,,0,0,ennisja01
132,Tyler Ennis,PG,21,MIL,46,654,.449,10.5,,.791,.380,.144,.187,.080,.209,,.480,.563,.296,.486,.400,.333,,.338,1.000,,.000,0,,.179,.714,,1,0,ennisty01
133,Jeremy Evans,SF,28,DAL,30,251,.542,10.3,,.667,.521,.063,.021,.063,.333,,.688,.760,.333,.000,.667,.250,,.864,1.000,,.271,12,,.438,.143,,0,0,evansje01
134,Tyreke Evans,SG,26,NOP,25,765,.433,10.3,,.729,.513,.070,.016,.127,.271,,.450,.509,.227,.000,.400,.388,,.204,.545,,.003,1,,.059,.000,,0,0,evansty01
135,Festus Ezeli,C,26,GSW,46,770,.548,2.9,,1.000,.649,.272,.061,.018,.000,,.548,.682,.339,.143,.250,,,.816,,,.342,68,,,,,0,0,ezelife01
136,Kenneth Faried,PF,26,DEN,67,1694,.558,3.5,,.997,.645,.251,.045,.056,.003,,.558,.634,.452,.321,.343,.500,,.684,1.000,,.166,96,,.500,1.000,,1,0,farieke01
137,Jordan Farmar,PG,29,MEM,12,291,.420,15.8,,.550,.200,.100,.090,.160,.450,,.473,.550,.300,.333,.563,.356,,.192,.438,,.000,0,,.244,.364,,0,0,farmajo01
138,Derrick Favors,PF,24,UTA,62,1983,.515,7.7,,.995,.380,.210,.249,.157,.005,,.518,.714,.453,.391,.331,.000,,.646,,,.107,85,,.000,,,2,0,favorde01
139,Cristiano Felício,C,23,CHI,31,321,.556,7.0,,.944,.583,.097,.028,.236,.056,,.588,.619,.571,.500,.529,.000,,.800,,,.139,9,,.000,,,0,0,feliccr01
140,Raymond Felton,PG,31,DAL,80,2192,.406,13.8,,.688,.217,.198,.073,.199,.312,,.463,.635,.400,.380,.368,.282,,.207,.733,,.000,0,,.178,.263,,2,0,feltora01
141,Evan Fournier,SF,23,ORL,79,2566,.462,14.1,,.580,.300,.125,.053,.103,.420,,.506,.634,.405,.388,.313,.400,,.473,.865,,.011,9,,.200,.397,,4,0,fournev01
142,Randy Foye,SG,32,TOT,81,1642,.351,17.3,,.481,.195,.079,.029,.178,.519,,.405,.553,.289,.286,.314,.300,,.255,.693,,.002,1,,.264,.303,,2,0,foyera01
142,Randy Foye,SG,32,DEN,54,1070,.351,17.2,,.492,.198,.087,.027,.180,.508,,.409,.530,.276,.222,.367,.296,,.254,.640,,.003,1,,.213,.333,,2,0,foyera01
142,Randy Foye,SG,32,OKC,27,572,.349,17.5,,.456,.188,.060,.034,.174,.544,,.397,.607,.333,.400,.192,.309,,.259,.800,,.000,0,,.370,.267,,0,0,foyera01
143,Tim Frazier,PG,25,TOT,51,741,.419,12.3,,.790,.284,.144,.148,.218,.210,,.442,.569,.364,.294,.420,.333,,.288,.563,,.004,1,,.042,.000,,0,0,fraziti01
143,Tim Frazier,PG,25,POR,35,272,.333,12.6,,.717,.300,.150,.100,.183,.283,,.395,.444,.444,.333,.273,.176,,.471,.667,,.017,1,,.059,.000,,0,0,fraziti01
143,Tim Frazier,PG,25,NOP,16,469,.450,12.2,,.817,.278,.142,.166,.231,.183,,.457,.617,.333,.286,.462,.419,,.238,.538,,.000,0,,.032,.000,,0,0,fraziti01
144,Jimmer Fredette,SG,26,TOT,6,18,.400,13.8,,.600,.200,.400,.000,.000,.400,,.333,1.000,.000,,,.500,,1.000,1.000,,.000,0,,.000,,,0,0,fredeji01
144,Jimmer Fredette,SG,26,NOP,4,13,.250,11.0,,.750,.250,.500,.000,.000,.250,,.333,1.000,.000,,,.000,,1.000,,,.000,0,,.000,,,0,0,fredeji01
144,Jimmer Fredette,SG,26,NYK,2,5,1.000,25.0,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,.000,,,0,0,fredeji01
145,Enes Freedom,C,23,OKC,82,1721,.576,4.9,,.971,.620,.159,.120,.072,.029,,.579,.650,.447,.512,.365,.476,,.594,1.000,,.065,42,,.762,.500,,1,0,kanteen01
146,Channing Frye,PF-C,32,TOT,70,1200,.438,19.4,,.323,.112,.069,.037,.098,.677,,.545,.641,.500,.462,.500,.387,,.738,.989,,.035,11,,.221,.365,,0,0,fryech01
146,Channing Frye,PF,32,ORL,44,754,.435,19.2,,.349,.140,.059,.022,.124,.651,,.508,.615,.364,.500,.478,.397,,.758,.979,,.048,8,,.215,.346,,0,0,fryech01
146,Channing Frye,C,32,CLE,26,446,.441,19.7,,.292,.081,.081,.056,.068,.708,,.596,.692,.615,.444,.545,.377,,.714,1.000,,.019,3,,.228,.385,,0,0,fryech01
147,Danilo Gallinari,SF,27,DEN,53,1839,.410,14.5,,.659,.297,.071,.061,.226,.341,,.434,.538,.240,.302,.399,.364,,.460,.885,,.061,40,,.121,.345,,3,1,gallida01
148,Langston Galloway,PG,24,NYK,82,2033,.393,15.4,,.619,.235,.097,.060,.228,.381,,.423,.580,.421,.371,.276,.344,,.468,.844,,.003,2,,.263,.475,,6,0,gallola01
149,Kevin Garnett*,PF,39,MIN,38,556,.470,13.6,,.991,.157,.122,.139,.574,.009,,.474,.667,.500,.313,.455,.000,,.944,,,.017,1,,1.000,.000,,0,0,garneke01
150,Marc Gasol,C,31,MEM,52,1791,.464,10.2,,.996,.164,.328,.240,.263,.004,,.463,.595,.448,.424,.435,.667,,.690,1.000,,.031,19,,.333,.000,,0,0,gasolma01
151,Pau Gasol*,C,35,CHI,72,2291,.469,11.1,,.931,.245,.192,.167,.327,.069,,.478,.566,.435,.452,.452,.348,,.668,.958,,.025,24,,.362,.320,,0,0,gasolpa01
152,Rudy Gay,SF,29,SAC,70,2379,.463,11.1,,.786,.267,.248,.135,.136,.214,,.495,.651,.384,.471,.416,.344,,.528,.824,,.088,78,,.279,.400,,1,0,gayru01
153,Alonzo Gee,SF,28,NOP,73,1632,.518,8.2,,.765,.561,.082,.035,.078,.235,,.590,.699,.286,.111,.350,.283,,.687,1.000,,.282,65,,.900,.296,,0,0,geeal01
154,Paul George,SF,25,IND,81,2819,.418,16.2,,.609,.168,.081,.118,.242,.391,,.447,.602,.415,.351,.397,.371,,.319,.710,,.024,32,,.239,.415,,0,0,georgpa01
155,Taj Gibson,PF,30,CHI,73,1936,.526,5.8,,.994,.524,.188,.160,.124,.006,,.529,.630,.447,.388,.403,.000,,.643,,,.152,71,,.000,,,0,0,gibsota01
156,Manu Ginóbili*,SG,38,SAS,58,1134,.453,13.9,,.589,.278,.138,.087,.085,.411,,.496,.537,.450,.395,.541,.391,,.543,.914,,.005,2,,.128,.522,,1,0,ginobma01
157,Rudy Gobert,C,23,UTA,61,1932,.559,1.8,,1.000,.802,.175,.006,.017,.000,,.559,.641,.226,.000,.333,,,.626,,,.297,96,,,,,0,0,goberru01
158,Drew Gooden,PF,34,WAS,30,305,.320,15.3,,.602,.243,.087,.107,.175,.398,,.419,.480,.333,.364,.389,.171,,.423,1.000,,.019,1,,.146,.333,,0,0,goodedr01
159,Archie Goodwin,PG,21,PHO,57,1114,.417,8.9,,.765,.526,.130,.021,.088,.235,,.474,.577,.145,.444,.351,.232,,.346,.696,,.064,24,,.162,.125,,1,0,goodwar01
160,Aaron Gordon,PF,20,ORL,78,1863,.473,10.3,,.755,.454,.105,.086,.112,.245,,.531,.654,.344,.340,.338,.296,,.517,.976,,.131,72,,.380,.315,,5,0,gordoaa01
161,Eric Gordon,SG,27,NOP,45,1481,.418,16.3,,.467,.225,.096,.033,.116,.533,,.457,.524,.358,.500,.391,.384,,.441,.850,,.022,10,,.153,.289,,0,0,gordoer01
162,Marcin Gortat,C,31,WAS,75,2256,.567,5.3,,.999,.452,.313,.195,.039,.001,,.567,.704,.490,.403,.433,.000,,.794,,,.067,48,,.000,,,0,0,gortama01
163,Andrew Goudelock,PG,27,HOU,8,50,.450,18.0,,.550,.000,.200,.150,.200,.450,,.727,,.500,1.000,.750,.111,,.125,.000,,.000,0,,.222,.000,,0,0,goudean01
164,Jerami Grant,PF,21,PHI,77,2066,.419,8.4,,.756,.491,.184,.047,.035,.244,,.477,.619,.209,.179,.286,.240,,.685,1.000,,.137,73,,.500,.288,,0,0,grantje01
165,Jerian Grant,PG,23,NYK,76,1265,.394,11.3,,.744,.368,.138,.107,.130,.256,,.454,.521,.426,.381,.353,.220,,.333,.727,,.015,6,,.110,.455,,1,0,grantje02
166,Danny Green,SG,28,SAS,79,2062,.376,18.3,,.378,.166,.050,.064,.094,.622,,.448,.602,.250,.361,.340,.332,,.716,.966,,.018,6,,.312,.294,,3,0,greenda02
167,Draymond Green,PF,25,GSW,81,2808,.490,10.0,,.685,.488,.144,.023,.029,.315,,.537,.618,.339,.368,.292,.388,,.618,.960,,.061,47,,.093,.417,,1,0,greendr01
168,Erick Green,PG,24,TOT,9,42,.385,17.5,,.615,.000,.154,.154,.308,.385,,.500,,.500,.500,.500,.200,,.000,1.000,,.000,0,,.000,,,0,0,greener01
168,Erick Green,PG,24,DEN,3,7,.000,24.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,greener01
168,Erick Green,PG,24,UTA,6,35,.417,17.0,,.667,.000,.167,.167,.333,.333,,.500,,.500,.500,.500,.250,,.000,1.000,,.000,0,,.000,,,0,0,greener01
169,Gerald Green,SG,30,MIA,69,1557,.392,16.8,,.557,.148,.075,.135,.199,.443,,.446,.586,.318,.494,.359,.323,,.527,.929,,.046,22,,.335,.333,,1,0,greenge01
170,JaMychal Green,PF,25,MEM,78,1446,.465,8.6,,.909,.481,.137,.067,.224,.091,,.478,.563,.353,.455,.378,.333,,.665,1.000,,.133,53,,.644,.379,,1,0,greenja01
171,Jeff Green,SF,29,TOT,80,2253,.430,11.3,,.742,.308,.218,.090,.125,.258,,.470,.602,.344,.486,.350,.315,,.401,.896,,.063,47,,.343,.329,,4,0,greenje02
171,Jeff Green,SF,29,MEM,53,1544,.431,11.3,,.756,.314,.206,.102,.133,.244,,.470,.583,.383,.491,.324,.309,,.399,.833,,.072,35,,.287,.333,,4,0,greenje02
171,Jeff Green,SF,29,LAC,27,709,.427,11.4,,.712,.296,.243,.064,.109,.288,,.468,.646,.277,.471,.414,.325,,.404,1.000,,.045,12,,.442,.324,,0,0,greenje02
172,Blake Griffin,PF,26,LAC,35,1170,.499,11.2,,.970,.292,.151,.070,.458,.030,,.504,.739,.484,.357,.384,.333,,.641,.667,,.061,36,,.167,.000,,0,0,griffbl01
173,Jorge Gutiérrez,PG,27,CHO,12,63,.545,12.5,,.818,.273,.091,.091,.364,.182,,.667,1.000,1.000,.000,.500,.000,,.167,,,.000,0,,.500,.000,,0,0,gutiejo01
174,P.J. Hairston,SF,23,TOT,66,1313,.355,17.2,,.409,.218,.069,.042,.081,.591,,.449,.596,.286,.235,.303,.290,,.613,.971,,.020,5,,.257,.306,,0,0,hairspj02
174,P.J. Hairston,SF,23,CHO,48,938,.359,17.8,,.377,.207,.054,.036,.080,.623,,.433,.544,.200,.300,.364,.314,,.756,.981,,.014,2,,.273,.340,,0,0,hairspj02
174,P.J. Hairston,SF,23,MEM,18,375,.348,16.0,,.477,.242,.098,.053,.083,.523,,.476,.688,.385,.143,.182,.232,,.400,.938,,.030,3,,.217,.200,,0,0,hairspj02
175,Jordan Hamilton,SF,25,NOP,11,304,.422,14.0,,.612,.293,.121,.086,.112,.388,,.507,.647,.357,.300,.462,.289,,.389,.769,,.017,2,,.156,.143,,0,0,hamiljo02
176,Tyler Hansbrough,PF,30,CHO,44,343,.451,3.5,,.958,.606,.310,.028,.014,.042,,.441,.581,.182,.500,.000,.667,,.567,1.000,,.141,9,,.000,,,0,0,hansbty01
177,Tim Hardaway Jr.,SG,23,ATL,51,864,.430,17.0,,.464,.226,.057,.042,.140,.536,,.537,.700,.333,.455,.378,.338,,.697,.938,,.034,9,,.296,.357,,2,0,hardati02
178,James Harden,SG,26,HOU,82,3125,.439,14.4,,.594,.246,.124,.105,.120,.406,,.494,.650,.328,.426,.402,.359,,.181,.521,,.011,16,,.094,.274,,0,0,hardeja01
179,Maurice Harkless,SF,22,POR,78,1457,.474,9.7,,.659,.501,.117,.012,.029,.341,,.576,.660,.292,.400,.333,.279,,.558,.949,,.170,61,,.486,.265,,1,0,harklma01
180,Justin Harper,PF,26,DET,5,35,.400,24.5,,.100,.000,.000,.000,.100,.900,,.000,,,,.000,.444,,,1.000,,.000,0,,.000,,,0,0,harpeju01
181,Montrezl Harrell,PF,22,HOU,39,379,.644,3.4,,.989,.667,.233,.022,.067,.011,,.652,.750,.524,.000,.333,.000,,.638,,,.311,26,,.000,,,0,0,harremo01
182,Devin Harris,PG,32,DAL,64,1280,.447,14.3,,.578,.316,.104,.051,.107,.422,,.532,.653,.333,.474,.400,.329,,.470,.923,,.000,0,,.392,.419,,6,0,harride01
183,Gary Harris,SG,21,DEN,76,2439,.469,13.1,,.612,.358,.080,.075,.099,.388,,.543,.613,.410,.456,.461,.354,,.622,.943,,.058,41,,.343,.343,,1,0,harriga01
184,Joe Harris,SG,24,CLE,5,15,.250,25.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.250,,,1.000,,.000,0,,.250,1.000,,0,0,harrijo01
185,Tobias Harris,PF,23,TOT,76,2513,.469,10.5,,.731,.375,.187,.076,.094,.269,,.518,.631,.410,.353,.417,.335,,.561,.938,,.057,49,,.351,.310,,0,0,harrito02
185,Tobias Harris,PF,23,ORL,49,1610,.464,10.4,,.721,.403,.165,.061,.092,.279,,.523,.624,.427,.242,.440,.311,,.588,.915,,.085,45,,.397,.300,,0,0,harrito02
185,Tobias Harris,PF,23,DET,27,903,.477,10.7,,.747,.330,.221,.101,.098,.253,,.512,.643,.390,.457,.382,.375,,.519,.970,,.014,4,,.273,.333,,0,0,harrito02
186,Aaron Harrison,SG,21,CHO,21,93,.263,17.2,,.474,.211,.053,.000,.211,.526,,.222,.500,.000,,.000,.300,,1.000,.667,,.000,0,,.400,.250,,0,0,harriaa01
187,Udonis Haslem,PF,35,MIA,37,260,.377,13.1,,.852,.197,.115,.213,.328,.148,,.423,.667,.571,.385,.250,.111,,.909,1.000,,.016,1,,.667,.167,,0,0,hasleud01
188,Spencer Hawes,PF,27,CHO,57,1035,.405,12.6,,.667,.281,.173,.134,.078,.333,,.422,.558,.358,.317,.250,.373,,.616,1.000,,.033,10,,.255,.423,,0,0,hawessp01
189,Chuck Hayes,C,32,HOU,2,24,.500,5.0,,1.000,.500,.500,.000,.000,.000,,.500,1.000,.000,,,,,1.000,,,.000,0,,,,,0,0,hayesch01
190,Gordon Hayward,SF,25,UTA,80,2893,.433,13.6,,.659,.209,.182,.128,.140,.341,,.477,.622,.438,.409,.375,.349,,.320,.797,,.051,52,,.234,.385,,2,0,haywago01
191,Gerald Henderson,SG,28,POR,72,1431,.439,14.9,,.743,.157,.096,.183,.304,.257,,.468,.747,.314,.412,.410,.353,,.500,.958,,.043,22,,.529,.444,,0,0,hendege02
192,John Henson,C,25,MIL,57,960,.564,3.3,,.997,.536,.405,.041,.014,.003,,.566,.647,.475,.583,.000,.000,,.756,,,.120,30,,.000,,,0,0,hensojo01
193,Mario Hezonja,SF,20,ORL,79,1413,.433,16.9,,.541,.203,.081,.050,.206,.459,,.504,.659,.412,.476,.395,.349,,.526,.836,,.053,19,,.182,.429,,4,0,hezonma01
194,Roy Hibbert,C,29,LAL,81,1878,.443,8.3,,.995,.297,.299,.146,.253,.005,,.445,.623,.341,.383,.394,.000,,.610,,,.085,33,,.000,,,0,0,hibbero01
195,J.J. Hickson,C,27,TOT,35,436,.516,5.0,,.994,.561,.213,.135,.084,.006,,.519,.690,.303,.286,.308,.000,,.713,,,.187,29,,.000,,,0,0,hicksjj01
195,J.J. Hickson,C,27,DEN,20,305,.505,4.7,,1.000,.587,.183,.147,.083,.000,,.505,.672,.250,.188,.444,,,.764,,,.211,23,,,,,0,0,hicksjj01
195,J.J. Hickson,C,27,WAS,15,131,.543,5.7,,.978,.500,.283,.109,.087,.022,,.556,.739,.385,.600,.000,.000,,.600,,,.130,6,,.000,,,0,0,hicksjj01
196,Nenê,PF,33,WAS,57,1094,.544,6.9,,.992,.474,.180,.125,.214,.008,,.549,.698,.449,.396,.390,.000,,.641,,,.112,39,,.667,.000,,0,0,hilarne01
197,George Hill,PG,29,IND,74,2524,.441,15.3,,.575,.222,.099,.103,.153,.425,,.466,.622,.397,.342,.363,.408,,.338,.820,,.016,12,,.379,.445,,0,0,hillge01
198,Jordan Hill,C,28,IND,73,1513,.506,8.0,,.998,.332,.281,.148,.237,.002,,.507,.659,.474,.506,.338,.000,,.561,,,.067,35,,1.000,.000,,0,0,hilljo01
199,Solomon Hill,SF,24,IND,59,866,.447,12.1,,.644,.341,.163,.091,.053,.356,,.515,.648,.353,.368,.364,.324,,.493,1.000,,.063,12,,.365,.444,,2,0,hillso01
200,Darrun Hilliard,SG,22,DET,38,383,.397,15.9,,.618,.214,.099,.076,.237,.382,,.407,.571,.077,.400,.387,.380,,.424,.895,,.015,2,,.400,.350,,3,0,hillida01
201,Kirk Hinrich,PG,35,TOT,46,631,.380,16.2,,.519,.194,.109,.070,.147,.481,,.373,.480,.286,.000,.474,.387,,.440,.708,,.000,0,,.258,.438,,0,0,hinriki01
201,Kirk Hinrich,PG,35,CHI,35,555,.398,16.3,,.525,.186,.119,.059,.161,.475,,.387,.500,.286,.000,.474,.411,,.417,.696,,.000,0,,.250,.429,,0,0,hinriki01
201,Kirk Hinrich,PG,35,ATL,11,76,.182,15.5,,.455,.273,.000,.182,.000,.545,,.200,.333,,.000,,.167,,1.000,1.000,,.000,0,,.333,.500,,0,0,hinriki01
202,Jrue Holiday,PG,25,NOP,65,1831,.439,12.3,,.723,.290,.164,.149,.121,.277,,.478,.576,.418,.446,.363,.336,,.207,.517,,.011,10,,.127,.212,,2,1,holidjr01
203,Justin Holiday,SG,26,TOT,53,773,.386,14.9,,.539,.263,.088,.061,.127,.461,,.423,.483,.250,.214,.517,.343,,.692,.972,,.053,12,,.362,.368,,0,0,holidju01
203,Justin Holiday,SG,26,ATL,26,263,.329,16.4,,.384,.233,.068,.027,.055,.616,,.500,.471,.400,.500,.750,.222,,.786,1.000,,.055,4,,.578,.231,,0,0,holidju01
203,Justin Holiday,SG,26,CHI,27,510,.413,14.2,,.613,.277,.097,.077,.161,.387,,.400,.488,.200,.167,.480,.433,,.658,.962,,.052,8,,.200,.667,,0,0,holidju01
204,Ryan Hollins,C,31,TOT,37,460,.620,2.8,,1.000,.633,.304,.038,.025,.000,,.620,.700,.458,1.000,.000,,,.714,,,.354,24,,,,,0,0,holliry01
204,Ryan Hollins,C,31,WAS,5,48,.571,6.3,,1.000,.429,.286,.143,.143,.000,,.571,.667,.500,1.000,.000,,,.750,,,.143,1,,,,,0,0,holliry01
204,Ryan Hollins,C,31,MEM,32,412,.625,2.4,,1.000,.653,.306,.028,.014,.000,,.625,.702,.455,1.000,.000,,,.711,,,.375,23,,,,,0,0,holliry01
205,Rondae Hollis-Jefferson,SF,21,BRK,29,615,.457,9.2,,.899,.449,.138,.080,.232,.101,,.476,.581,.158,.636,.406,.286,,.576,.750,,.065,9,,.357,.200,,0,0,holliro01
206,Richaun Holmes,PF,22,PHI,51,702,.514,7.7,,.802,.572,.126,.072,.032,.198,,.596,.724,.214,.375,.286,.182,,.717,1.000,,.212,46,,.091,.250,,2,0,holmeri01
207,Rodney Hood,SG,23,UTA,79,2541,.420,16.0,,.538,.111,.200,.130,.098,.462,,.472,.611,.448,.421,.432,.359,,.206,.752,,.012,10,,.218,.367,,2,0,hoodro01
208,Al Horford,C,29,ATL,82,2631,.505,12.3,,.756,.300,.136,.089,.231,.244,,.557,.745,.385,.355,.492,.344,,.776,1.000,,.084,84,,.227,.259,,0,0,horfoal01
209,Dwight Howard,C,30,HOU,71,2280,.620,2.6,,.990,.658,.322,.008,.003,.010,,.626,.752,.378,.400,.000,.000,,.710,,,.318,176,,.000,,,2,0,howardw01
210,Marcelo Huertas,PG,32,LAL,53,869,.422,13.0,,.735,.187,.283,.157,.109,.265,,.479,.605,.477,.389,.400,.262,,.284,.813,,.000,0,,.131,.125,,6,0,huertma01
211,Josh Huestis,PF,24,OKC,5,55,.417,17.4,,.500,.083,.167,.083,.167,.500,,.167,1.000,.000,.000,.000,.667,,1.000,1.000,,.083,1,,.333,.500,,0,0,huestjo01
212,Kris Humphries,PF,30,TOT,53,835,.410,14.8,,.634,.224,.125,.085,.200,.366,,.465,.621,.216,.440,.458,.315,,.782,.941,,.064,18,,.167,.278,,1,0,humphkr01
212,Kris Humphries,PF,30,WAS,28,466,.405,15.7,,.576,.222,.101,.076,.177,.424,,.451,.629,.125,.333,.464,.343,,.756,.913,,.051,7,,.164,.273,,1,0,humphkr01
212,Kris Humphries,PF,30,PHO,4,74,.278,12.9,,.722,.306,.139,.028,.250,.278,,.269,.364,.000,.000,.333,.300,,.857,1.000,,.083,3,,.200,.500,,0,0,humphkr01
212,Kris Humphries,PF,30,ATL,21,295,.465,14.1,,.693,.198,.158,.119,.218,.307,,.557,.750,.375,.583,.500,.258,,.795,1.000,,.079,8,,.161,.200,,0,0,humphkr01
213,R.J. Hunter,SG,22,BOS,36,315,.367,19.6,,.357,.133,.061,.010,.153,.643,,.486,.615,.333,1.000,.400,.302,,.647,.842,,.031,3,,.365,.261,,0,0,hunterj01
214,Serge Ibaka,PF,26,OKC,78,2500,.479,13.6,,.788,.196,.129,.123,.341,.212,,.520,.671,.500,.486,.453,.326,,.837,.983,,.075,61,,.527,.351,,0,0,ibakase01
215,Andre Iguodala,SF,32,GSW,65,1732,.478,14.5,,.582,.310,.063,.073,.136,.418,,.570,.728,.348,.407,.400,.351,,.631,.944,,.141,49,,.377,.431,,3,0,iguodan01
216,Ersan İlyasova,PF,28,TOT,74,1881,.424,14.0,,.608,.292,.124,.050,.144,.392,,.458,.570,.317,.394,.368,.371,,.641,.927,,.003,1,,.131,.353,,0,0,ilyaser01
216,Ersan İlyasova,PF,28,DET,52,1434,.425,14.6,,.577,.266,.126,.049,.136,.423,,.471,.593,.297,.440,.406,.363,,.638,.936,,.002,0,,.140,.333,,0,0,ilyaser01
216,Ersan İlyasova,PF,28,ORL,22,447,.418,11.8,,.712,.379,.118,.052,.170,.288,,.422,.517,.389,.250,.269,.409,,.652,.889,,.007,1,,.091,.500,,0,0,ilyaser01
217,Joe Ingles,SF,28,UTA,81,1241,.426,20.1,,.278,.120,.031,.017,.110,.722,,.531,.743,.333,.800,.313,.386,,.372,.901,,.007,2,,.367,.494,,1,0,inglejo01
218,Damien Inglis,SF,20,MIL,20,156,.351,13.7,,.649,.351,.081,.135,.081,.351,,.417,.615,.333,.200,.000,.231,,.700,.667,,.054,2,,.385,.400,,1,0,inglida01
219,Kyrie Irving,PG,23,CLE,53,1667,.448,13.2,,.702,.243,.164,.131,.166,.298,,.502,.584,.403,.504,.473,.321,,.206,.595,,.001,1,,.218,.386,,0,0,irvinky01
220,Jarrett Jack,PG,32,BRK,32,1027,.391,15.4,,.715,.109,.201,.098,.307,.285,,.426,.615,.319,.343,.455,.304,,.174,.548,,.000,0,,.235,.333,,2,0,jackja01
221,Reggie Jackson,PG,25,DET,79,2424,.434,11.9,,.732,.280,.219,.122,.109,.268,,.464,.575,.381,.480,.331,.353,,.064,.415,,.011,13,,.117,.385,,2,0,jacksre01
222,LeBron James,SF,31,CLE,76,2709,.520,9.6,,.801,.459,.119,.093,.129,.199,,.573,.722,.361,.348,.404,.309,,.378,.598,,.083,111,,.117,.273,,0,0,jamesle01
223,Al Jefferson,C,31,CHO,47,1096,.485,7.9,,1.000,.271,.341,.250,.139,.000,,.485,.642,.407,.405,.514,,,.555,,,.028,13,,,,,0,0,jeffeal01
224,Cory Jefferson,PF,25,PHO,8,50,.409,5.2,,.955,.591,.227,.045,.091,.045,,.429,.615,.000,1.000,.000,.000,,.778,,,.227,5,,.000,,,0,0,jeffeco01
225,Richard Jefferson,SF,35,CLE,74,1326,.458,16.1,,.446,.231,.080,.054,.080,.554,,.554,.750,.320,.353,.360,.382,,.714,.955,,.054,15,,.486,.440,,0,0,jefferi01
226,John Jenkins,SG,24,TOT,43,480,.444,15.6,,.681,.169,.119,.056,.338,.319,,.505,.704,.368,.333,.481,.314,,.600,.875,,.000,0,,.294,.467,,0,0,jenkijo01
226,John Jenkins,SG,24,DAL,21,193,.414,15.4,,.729,.129,.157,.071,.371,.271,,.510,.778,.455,.400,.462,.158,,.615,1.000,,.000,0,,.263,.200,,0,0,jenkijo01
226,John Jenkins,SG,24,PHO,22,287,.467,15.7,,.644,.200,.089,.044,.311,.356,,.500,.667,.250,.250,.500,.406,,.586,.846,,.000,0,,.313,.600,,0,0,jenkijo01
227,Brandon Jennings,PG,26,TOT,48,868,.368,17.4,,.490,.155,.118,.066,.148,.510,,.409,.574,.361,.400,.289,.329,,.246,.608,,.000,0,,.181,.321,,3,0,jennibr01
227,Brandon Jennings,PG,26,DET,23,416,.371,17.2,,.462,.189,.140,.028,.098,.538,,.439,.593,.400,.250,.286,.312,,.345,.375,,.000,0,,.169,.308,,3,0,jennibr01
227,Brandon Jennings,PG,26,ORL,25,452,.366,17.5,,.516,.124,.099,.099,.193,.484,,.386,.550,.313,.438,.290,.346,,.156,.815,,.000,0,,.192,.333,,0,0,jennibr01
228,Jonas Jerebko,PF,28,BOS,78,1176,.413,13.0,,.622,.343,.136,.035,.108,.378,,.421,.531,.308,.300,.258,.398,,.693,1.000,,.035,8,,.343,.405,,1,0,jerebjo01
229,Amir Johnson,PF,28,BOS,79,1800,.585,5.2,,.899,.547,.305,.035,.014,.101,,.624,.712,.508,.400,.333,.233,,.665,1.000,,.134,56,,.233,.500,,1,0,johnsam01
