,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
124,Desmon Farmer,SG,25,SEA,8,32,.333,19.0,,.467,.200,.000,.000,.267,.533,,.429,.333,,,.500,.250,,.333,.500,,.000,0,,.250,.000,,0,0,farmede01
125,Raymond Felton,PG,22,CHA,78,2832,.384,13.9,,.695,.329,.069,.045,.252,.305,,.407,.457,.282,.283,.399,.330,,.266,.903,,.002,2,,.119,.297,,6,0,feltora01
126,Michael Finley,SF,33,SAS,82,1823,.412,18.7,,.569,.081,.068,.106,.314,.431,,.448,.685,.356,.414,.418,.364,,.728,.981,,.014,8,,.399,.360,,2,0,finlemi01
127,Derek Fisher,SG,32,UTA,82,2287,.382,15.1,,.769,.253,.053,.065,.397,.231,,.405,.444,.333,.295,.407,.308,,.552,.771,,.000,0,,.282,.227,,2,0,fishede01
128,T.J. Ford,PG,23,TOR,75,2243,.436,11.2,,.924,.305,.116,.206,.296,.076,,.447,.527,.410,.435,.386,.304,,.164,.619,,.004,3,,.261,.389,,3,0,fordtj01
129,Danny Fortson,C,30,SEA,14,158,.500,2.4,,.967,.767,.167,.033,.000,.033,,.517,.478,.800,.000,,.000,,.400,,,.000,0,,.000,,,0,0,fortsda01
130,Jeff Foster,C,30,IND,75,1740,.469,3.1,,.996,.788,.108,.015,.085,.004,,.471,.522,.250,.500,.273,.000,,.615,,,.062,15,,1.000,.000,,0,0,fosteje01
131,Randy Foye,PG,23,MIN,82,1879,.434,13.2,,.732,.288,.130,.090,.224,.268,,.458,.573,.411,.403,.361,.368,,.259,.868,,.013,8,,.259,.396,,3,0,foyera01
132,Adonal Foyle,C,31,GSW,48,475,.565,4.3,,1.000,.541,.329,.071,.059,.000,,.565,.609,.643,.333,.000,,,.646,,,.094,6,,,,,0,0,foylead01
133,Steve Francis,SG,29,NYK,44,1237,.408,14.2,,.676,.321,.029,.064,.262,.324,,.422,.555,.200,.182,.344,.378,,.245,.738,,.006,1,,.369,.415,,0,0,francst01
134,Matt Freije,PF,25,ATL,19,147,.296,16.2,,.593,.204,.093,.074,.222,.407,,.406,.455,.400,.750,.250,.136,,.385,1.000,,.000,0,,.182,.000,,0,0,freijma01
135,Channing Frye,PF,23,NYK,72,1896,.433,13.3,,.974,.149,.168,.184,.472,.026,,.440,.553,.517,.378,.400,.167,,.644,1.000,,.022,14,,.333,.000,,0,0,fryech01
136,Dan Gadzuric,C,28,MIL,54,840,.474,3.8,,.996,.654,.184,.123,.035,.004,,.476,.564,.238,.321,.625,.000,,.704,,,.197,38,,.000,,,0,0,gadzuda01
137,Jorge Garbajosa,PF,29,TOR,67,1909,.420,18.3,,.635,.113,.059,.049,.414,.365,,.464,.550,.387,.423,.457,.342,,.840,1.000,,.004,1,,.238,.348,,0,0,garbajo01
138,Francisco García,SF,25,SAC,79,1410,.429,15.3,,.608,.258,.058,.061,.232,.392,,.476,.602,.409,.435,.364,.356,,.500,.925,,.011,3,,.228,.412,,0,0,garcifr01
139,Kevin Garnett*,PF,30,MIN,76,2995,.476,11.8,,.958,.211,.187,.245,.315,.042,,.487,.643,.482,.439,.423,.214,,.593,.833,,.049,60,,.000,,,7,0,garneke01
140,Pat Garrity,PF,30,ORL,33,277,.314,18.4,,.543,.129,.057,.057,.300,.457,,.289,.222,.500,.000,.333,.344,,.727,1.000,,.000,0,,.000,,,0,0,garripa01
141,Pau Gasol*,C,26,MEM,59,2133,.538,7.2,,.987,.365,.323,.161,.139,.013,,.542,.645,.480,.522,.437,.273,,.514,1.000,,.099,82,,.182,.000,,0,0,gasolpa01
142,Rudy Gay,SF,20,MEM,78,2103,.422,12.2,,.812,.292,.157,.122,.241,.188,,.436,.563,.420,.344,.339,.364,,.465,.923,,.101,62,,.308,.432,,5,0,gayru01
143,Mickaël Gelabale,SF,23,SEA,70,1239,.462,11.6,,.822,.352,.091,.114,.265,.178,,.512,.731,.458,.167,.386,.234,,.676,1.000,,.080,20,,.723,.265,,0,0,gelabmi01
144,Devean George,SF,29,DAL,60,1283,.395,16.2,,.595,.170,.108,.100,.216,.405,,.423,.619,.500,.189,.338,.353,,.484,.943,,.022,7,,.473,.352,,2,0,georgde01
145,Daniel Gibson,PG,20,CLE,60,988,.424,17.6,,.463,.208,.043,.048,.165,.537,,.430,.521,.100,.091,.500,.419,,.413,.942,,.013,1,,.371,.391,,2,0,gibsoda01
146,Manu Ginóbili*,SG,29,SAS,75,2060,.464,13.5,,.622,.307,.128,.083,.104,.378,,.505,.607,.468,.394,.337,.396,,.448,.875,,.013,10,,.226,.479,,1,0,ginobma01
147,Gordan Giriček,SG,29,UTA,61,1188,.462,17.2,,.680,.150,.058,.129,.344,.320,,.479,.596,.364,.347,.496,.426,,.621,.981,,.010,3,,.279,.382,,2,0,giricgo01
148,Andreas Glyniadakis,C,25,SEA,13,81,.471,7.6,,1.000,.235,.412,.294,.059,.000,,.471,.500,.571,.400,.000,,,1.000,,,.000,0,,,,,0,0,glynian01
149,Ryan Gomes,PF,24,BOS,73,2275,.467,12.4,,.942,.284,.083,.142,.433,.058,,.473,.629,.267,.417,.428,.381,,.708,1.000,,.004,3,,.381,.438,,0,0,gomesry01
150,Drew Gooden,PF,25,CLE,80,2238,.473,9.5,,.992,.286,.217,.270,.219,.008,,.476,.598,.394,.410,.477,.167,,.605,1.000,,.070,48,,.500,.333,,0,0,goodedr01
151,Ben Gordon,SG,23,CHI,82,2704,.455,16.5,,.720,.147,.070,.116,.387,.280,,.471,.513,.430,.503,.454,.413,,.368,.684,,.002,3,,.259,.381,,0,0,gordobe01
152,Joey Graham,SF,24,TOR,79,1319,.495,11.0,,.920,.353,.101,.129,.338,.080,,.513,.693,.333,.420,.412,.290,,.699,.889,,.095,31,,.387,.333,,2,0,grahajo01
153,Stephen Graham,SG,24,POR,14,165,.425,13.0,,.725,.350,.050,.100,.225,.275,,.483,.357,.500,.250,.778,.273,,.643,1.000,,.025,0,,.455,.400,,0,0,grahast01
154,Danny Granger,SF,23,IND,82,2785,.459,14.9,,.668,.236,.106,.078,.248,.332,,.497,.668,.511,.309,.386,.382,,.552,.945,,.039,32,,.347,.410,,1,0,grangda01
155,Gerald Green,SF,21,BOS,81,1780,.419,15.6,,.651,.211,.089,.092,.258,.349,,.447,.532,.318,.412,.435,.368,,.558,.958,,.057,34,,.283,.425,,1,0,greenge01
156,Willie Green,SG,25,PHI,74,1842,.411,13.6,,.819,.225,.119,.175,.301,.181,,.430,.497,.398,.375,.425,.325,,.333,.863,,.018,15,,.185,.414,,3,0,greenwi01
157,Orien Greene,SG,24,IND,41,254,.371,11.2,,.823,.339,.177,.032,.274,.177,,.412,.524,.182,.000,.471,.182,,.095,.000,,.016,1,,.091,.000,,0,0,greenor01
158,Lynn Greer,SG,27,MIL,41,432,.433,15.4,,.631,.234,.078,.057,.262,.369,,.483,.545,.636,.750,.324,.346,,.279,.833,,.000,0,,.346,.444,,0,0,greerly01
159,Adrian Griffin,SF,32,CHI,54,585,.473,10.5,,.953,.380,.155,.178,.240,.047,,.496,.510,.600,.391,.484,.000,,.557,,,.008,1,,.000,,,2,0,griffad01
160,Eddie Griffin,PF,24,MIN,13,92,.259,12.7,,.963,.185,.111,.259,.407,.037,,.269,.400,.333,.286,.182,.000,,.857,,,.000,0,,.000,,,0,0,griffed01
161,Mike Hall,SF,22,WAS,2,13,.250,14.3,,1.000,.250,.000,.000,.750,.000,,.250,1.000,,,.000,,,1.000,,,.000,0,,,,,0,0,hallmi01
162,Richard Hamilton,SG,28,DET,75,2763,.468,11.8,,.890,.260,.112,.250,.268,.110,,.483,.579,.466,.451,.428,.341,,.654,.932,,.007,8,,.566,.301,,1,0,hamilri01
163,Matt Harpring,SF,30,UTA,77,1965,.491,9.8,,.941,.380,.102,.184,.274,.059,,.501,.667,.328,.355,.433,.333,,.822,.923,,.005,3,,.718,.357,,1,0,harprma01
164,Al Harrington,PF,26,TOT,78,2563,.457,12.5,,.729,.343,.102,.110,.174,.271,,.466,.559,.378,.361,.399,.433,,.568,.937,,.047,49,,.246,.486,,3,0,harrial01
164,Al Harrington,PF,26,IND,36,1208,.458,11.7,,.758,.370,.099,.123,.166,.242,,.458,.556,.396,.283,.407,.458,,.568,.944,,.033,16,,.280,.394,,0,0,harrial01
164,Al Harrington,PF,26,GSW,42,1355,.456,13.2,,.706,.322,.106,.099,.180,.294,,.473,.563,.365,.441,.393,.417,,.568,.932,,.059,33,,.223,.564,,3,0,harrial01
165,Junior Harrington,PG,26,MEM,29,543,.416,14.6,,.810,.248,.066,.102,.394,.190,,.450,.647,.444,.214,.389,.269,,.340,1.000,,.000,0,,.038,.000,,0,0,harriju01
166,Othella Harrington,PF,33,CHA,26,220,.446,7.7,,1.000,.304,.304,.232,.161,.000,,.446,.765,.412,.231,.222,,,.680,,,.018,1,,,,,0,0,harriot01
167,Devin Harris,PG,23,DAL,80,2081,.492,8.6,,.916,.508,.096,.091,.221,.084,,.512,.615,.281,.519,.374,.280,,.439,.714,,.022,13,,.240,.333,,7,0,harride01
168,David Harrison,C,24,IND,24,190,.517,4.4,,1.000,.466,.448,.069,.017,.000,,.517,.593,.500,.250,.000,,,.533,,,.034,2,,,,,0,0,harrida01
169,Jason Hart,PG,28,TOT,36,846,.446,16.1,,.871,.156,.054,.063,.598,.129,,.477,.629,.333,.429,.455,.241,,.581,.714,,.000,0,,.276,.375,,0,0,hartja01
169,Jason Hart,PG,28,SAC,13,100,.500,14.9,,.800,.233,.067,.067,.433,.200,,.500,.714,.000,.000,.538,.500,,.417,.333,,.000,0,,.000,,,0,0,hartja01
169,Jason Hart,PG,28,LAC,23,746,.438,16.2,,.881,.144,.052,.062,.624,.119,,.474,.607,.400,.500,.446,.174,,.605,1.000,,.000,0,,.348,.375,,0,0,hartja01
170,Udonis Haslem,PF,26,MIA,79,2483,.492,9.6,,.994,.343,.107,.244,.300,.006,,.495,.646,.442,.417,.405,.000,,.799,,,.054,33,,.000,,,0,0,hasleud01
171,Trenton Hassell,SG,27,MIN,76,2223,.490,11.2,,.944,.280,.147,.165,.352,.056,,.505,.605,.477,.452,.462,.240,,.550,1.000,,.038,15,,.480,.250,,0,0,hassetr01
172,Chuck Hayes,PF,23,HOU,78,1714,.573,1.3,,1.000,.830,.158,.009,.003,.000,,.573,.597,.491,.000,.000,,,.729,,,.012,4,,,,,0,0,hayesch01
173,Jarvis Hayes,SF,25,WAS,81,1626,.410,16.9,,.665,.136,.073,.141,.315,.335,,.435,.716,.400,.364,.355,.361,,.747,.970,,.009,5,,.322,.339,,0,0,hayesja01
174,Brendan Haywood,C,27,WAS,77,1740,.558,3.4,,1.000,.614,.293,.070,.023,.000,,.558,.702,.346,.200,.500,,,.510,,,.228,78,,,,,0,0,haywobr01
175,Luther Head,SG,24,HOU,80,2211,.437,18.1,,.427,.201,.033,.047,.146,.573,,.431,.553,.348,.364,.304,.441,,.488,.768,,.006,4,,.299,.483,,3,0,headlu01
176,Alan Henderson,PF,34,PHI,38,418,.642,1.8,,1.000,.776,.209,.015,.000,.000,,.642,.731,.357,.000,,,,.558,,,.090,5,,,,,0,0,hendeal01
177,Walter Herrmann,PF,27,CHA,48,936,.527,14.2,,.652,.279,.094,.036,.242,.348,,.563,.717,.387,.250,.500,.461,,.802,.962,,.024,8,,.791,.451,,0,0,herrmwa01
178,Nenê,C,24,DEN,64,1715,.570,3.8,,.998,.636,.194,.097,.072,.002,,.571,.701,.420,.340,.135,.000,,.748,,,.234,113,,.000,,,1,0,hilarne01
179,Grant Hill*,SG,34,ORL,65,2009,.518,9.8,,.982,.379,.071,.223,.309,.018,,.525,.716,.447,.367,.422,.167,,.512,1.000,,.021,13,,.500,.167,,0,0,hillgr01
180,Kirk Hinrich,PG,26,CHI,80,2839,.448,16.4,,.682,.184,.059,.108,.331,.318,,.463,.585,.476,.365,.425,.415,,.322,.779,,.000,0,,.157,.472,,2,0,hinriki01
181,Robert Hite,SG,23,MIA,12,136,.317,16.6,,.617,.217,.083,.100,.217,.383,,.378,.462,.000,.333,.462,.217,,.643,1.000,,.017,1,,.304,.143,,2,0,hitero01
182,Julius Hodge,SG,23,TOT,9,65,.500,5.6,,1.000,.500,.250,.083,.167,.000,,.500,.500,.667,.000,.500,,,.333,,,.000,0,,,,,0,0,hodgeju01
182,Julius Hodge,SG,23,DEN,4,37,.400,4.2,,1.000,.400,.400,.200,.000,.000,,.400,.500,.500,.000,,,,.500,,,.000,0,,,,,0,0,hodgeju01
182,Julius Hodge,SG,23,MIL,5,28,.571,6.5,,1.000,.571,.143,.000,.286,.000,,.571,.500,1.000,,.500,,,.250,,,.000,0,,,,,0,0,hodgeju01
183,Ryan Hollins,C,22,CHA,27,185,.556,2.7,,1.000,.694,.250,.056,.000,.000,,.556,.760,.111,.000,,,,.750,,,.361,12,,,,,0,0,holliry01
184,Robert Horry,PF,36,SAS,68,1124,.359,18.5,,.406,.163,.048,.044,.151,.594,,.392,.585,.417,.545,.132,.336,,.700,.880,,.020,3,,.342,.353,,0,0,horryro01
185,Eddie House,SG,28,NJN,56,946,.428,19.6,,.584,.071,.014,.095,.404,.416,,.427,.533,.500,.425,.406,.429,,.857,.973,,.000,0,,.417,.466,,1,0,houseed01
186,Dwight Howard,C,21,ORL,82,3023,.603,2.7,,.998,.627,.331,.037,.003,.002,,.603,.720,.429,.188,.333,.500,,.556,1.000,,.312,254,,.000,,,0,0,howardw01
187,Josh Howard,SF,26,DAL,70,2455,.459,13.6,,.778,.218,.134,.178,.248,.222,,.480,.632,.451,.497,.348,.385,,.426,.870,,.021,22,,.259,.323,,2,0,howarjo01
188,Juwan Howard,PF,33,HOU,80,2123,.465,10.7,,1.000,.224,.211,.226,.340,.000,,.465,.597,.436,.367,.460,,,.689,,,.021,14,,,,,0,0,howarju01
189,Troy Hudson,PG,30,MIN,34,554,.379,18.4,,.590,.113,.021,.113,.344,.410,,.400,.318,1.000,.455,.373,.350,,.348,.929,,.000,0,,.150,.333,,0,0,hudsotr01
190,Larry Hughes,SG,28,CLE,70,2596,.400,14.3,,.767,.226,.093,.125,.323,.233,,.420,.516,.326,.378,.396,.333,,.495,.905,,.008,8,,.239,.321,,0,0,hughela01
191,Kris Humphries,PF,21,TOR,60,670,.470,4.4,,1.000,.573,.222,.151,.054,.000,,.470,.557,.341,.429,.200,,,.655,,,.141,23,,,,,0,0,humphkr01
192,Lindsey Hunter,PG,36,DET,52,745,.385,17.4,,.512,.209,.033,.066,.205,.488,,.448,.510,.250,.313,.460,.319,,.339,.816,,.000,0,,.395,.383,,1,0,hunteli01
193,Steven Hunter,PF,25,PHI,70,1605,.577,3.6,,1.000,.638,.209,.107,.046,.000,,.577,.707,.309,.400,.400,,,.707,,,.255,78,,,,,0,0,huntest01
194,Andre Iguodala,SG,23,PHI,76,3062,.447,11.9,,.844,.367,.054,.107,.315,.156,,.472,.640,.259,.302,.372,.310,,.468,.792,,.126,120,,.245,.263,,2,0,iguodan01
195,Zydrunas Ilgauskas,C,31,CLE,78,2130,.485,7.9,,.999,.402,.214,.168,.214,.001,,.486,.605,.435,.391,.388,.000,,.662,,,.038,28,,1.000,.000,,0,0,ilgauzy01
196,Mile Ilić,C,22,NJN,5,6,.000,4.9,,1.000,.333,.667,.000,.000,.000,,.000,.000,.000,,,,,,,,.000,0,,,,,0,0,ilicmi01
197,D.J. Mbenga,C,26,DAL,21,79,.313,5.8,,1.000,.500,.188,.250,.063,.000,,.313,.500,.333,.000,.000,,,.800,,,.125,1,,,,,0,0,mbengdj01
198,Ersan İlyasova,PF,19,MIL,66,973,.383,15.1,,.592,.248,.110,.080,.154,.408,,.395,.522,.350,.172,.339,.365,,.671,.833,,.011,4,,.203,.267,,0,0,ilyaser01
199,Allen Iverson*,SG-PG,31,TOT,65,2761,.442,11.9,,.850,.274,.130,.204,.241,.150,,.465,.586,.398,.433,.391,.315,,.183,.823,,.002,2,,.173,.176,,0,0,iversal01
199,Allen Iverson*,PG,31,PHI,15,640,.413,12.5,,.855,.254,.107,.219,.276,.145,,.444,.570,.410,.350,.416,.226,,.180,.833,,.000,0,,.113,.167,,0,0,iversal01
199,Allen Iverson*,SG,31,DEN,50,2121,.454,11.6,,.848,.282,.139,.199,.228,.152,,.473,.592,.394,.468,.380,.347,,.184,.820,,.002,2,,.194,.179,,0,0,iversal01
200,Royal Ivey,PG,25,ATL,53,539,.448,13.7,,.888,.238,.105,.140,.406,.112,,.465,.559,.333,.300,.500,.313,,.763,1.000,,.000,0,,.250,.750,,2,0,iveyro01
201,Jarrett Jack,PG,23,POR,79,2651,.454,14.0,,.745,.264,.104,.095,.282,.255,,.490,.597,.534,.403,.402,.350,,.128,.873,,.000,0,,.233,.429,,5,0,jackja01
202,Bobby Jackson,SG,33,NOK,56,1330,.394,13.7,,.681,.313,.091,.056,.222,.319,,.425,.556,.404,.172,.313,.327,,.340,.870,,.000,0,,.285,.319,,1,0,jacksbo01
203,Luke Jackson,SF,25,TOT,13,138,.442,12.8,,.605,.442,.000,.047,.116,.395,,.538,.526,,.000,.800,.294,,.571,1.000,,.047,2,,.235,.500,,0,0,jackslu02
203,Luke Jackson,SF,25,LAC,3,16,.125,14.7,,.500,.375,.000,.125,.000,.500,,.000,.000,,.000,,.250,,,1.000,,.000,0,,.250,.000,,0,0,jackslu02
203,Luke Jackson,SF,25,TOR,10,122,.514,12.3,,.629,.457,.000,.029,.143,.371,,.636,.625,,.000,.800,.308,,.571,1.000,,.057,2,,.231,.667,,0,0,jackslu02
204,Marc Jackson,PF,32,NOK,56,1025,.410,12.5,,.997,.219,.137,.155,.487,.003,,.411,.576,.340,.267,.402,.000,,.742,,,.003,1,,.000,,,1,0,jacksma02
205,Stephen Jackson,SF-SG,28,TOT,75,2479,.433,14.0,,.671,.288,.102,.086,.195,.329,,.488,.640,.417,.309,.380,.322,,.482,.890,,.017,16,,.264,.354,,0,0,jacksst02
205,Stephen Jackson,SG,28,IND,37,1186,.419,14.1,,.679,.272,.102,.098,.207,.321,,.476,.641,.386,.357,.360,.297,,.561,.951,,.012,5,,.268,.297,,0,0,jacksst02
205,Stephen Jackson,SF,28,GSW,38,1293,.446,13.8,,.663,.302,.101,.076,.185,.337,,.499,.639,.442,.256,.400,.341,,.418,.847,,.021,11,,.260,.400,,0,0,jacksst02
206,Jerome James,C,31,NYK,41,273,.418,6.5,,1.000,.316,.430,.177,.076,.000,,.418,.720,.324,.214,.167,,,.364,,,.101,7,,,,,0,0,jamesje01
207,LeBron James,SF,22,CLE,78,3190,.476,12.2,,.809,.333,.125,.111,.241,.191,,.513,.725,.406,.361,.346,.319,,.321,.495,,.068,108,,.145,.444,,5,1,jamesle01
208,Mike James,PG,31,MIN,82,2069,.422,14.3,,.694,.272,.107,.044,.270,.306,,.445,.560,.427,.355,.353,.372,,.300,.888,,.001,0,,.242,.385,,1,0,jamesmi01
209,Antawn Jamison,PF,30,WAS,70,2662,.450,14.1,,.667,.240,.175,.061,.191,.333,,.492,.648,.457,.357,.372,.364,,.588,.986,,.003,2,,.251,.379,,1,0,jamisan01
210,Marko Jarić,SG,28,MIN,70,1555,.418,13.8,,.738,.338,.040,.046,.314,.262,,.433,.555,.154,.400,.343,.376,,.567,.938,,.009,2,,.341,.345,,1,0,jaricma01
211,Šarūnas Jasikevičius,SG-PG,30,TOT,63,973,.398,17.3,,.596,.093,.102,.183,.217,.404,,.438,.433,.394,.424,.471,.338,,.524,.773,,.000,0,,.200,.462,,1,0,jasiksa01
211,Šarūnas Jasikevičius,SG,30,IND,37,664,.412,17.0,,.611,.095,.104,.190,.222,.389,,.437,.429,.435,.476,.408,.372,,.627,.844,,.000,0,,.186,.563,,0,0,jasiksa01
211,Šarūnas Jasikevičius,PG,30,GSW,26,309,.366,17.9,,.564,.089,.099,.168,.208,.436,,.439,.444,.300,.294,.619,.273,,.280,.583,,.000,0,,.227,.300,,1,0,jasiksa01
212,Al Jefferson,C,22,BOS,69,2319,.514,5.5,,.999,.422,.404,.120,.053,.001,,.514,.645,.452,.321,.383,.000,,.521,,,.076,65,,.000,,,0,0,jeffeal01
213,Richard Jefferson,SF,26,NJN,55,1956,.456,12.0,,.782,.361,.080,.071,.271,.218,,.483,.567,.491,.426,.383,.359,,.681,.962,,.087,49,,.434,.302,,0,0,jefferi01
214,Jared Jeffries,SF,25,NYK,55,1307,.461,8.0,,.903,.515,.146,.049,.194,.097,,.500,.642,.200,.200,.425,.100,,.538,1.000,,.107,20,,.600,.167,,1,0,jeffrja01
215,Alexander Johnson,PF,23,MEM,59,753,.538,4.5,,1.000,.586,.189,.166,.059,.000,,.538,.677,.344,.429,.100,,,.626,,,.178,27,,,,,0,0,johnsal01
216,Amir Johnson,PF,19,DET,8,124,.545,4.3,,.909,.667,.242,.000,.000,.091,,.600,.773,.125,,,.000,,.500,,,.242,7,,.333,.000,,0,0,johnsam01
217,Anthony Johnson,PG,32,TOT,67,1301,.414,15.0,,.787,.172,.082,.192,.341,.213,,.433,.610,.571,.318,.376,.342,,.427,.760,,.012,3,,.233,.471,,0,0,johnsan02
217,Anthony Johnson,PG,32,DAL,40,562,.411,14.4,,.801,.192,.068,.199,.342,.199,,.419,.643,.400,.379,.320,.379,,.469,1.000,,.014,1,,.310,.667,,0,0,johnsan02
217,Anthony Johnson,PG,32,ATL,27,739,.416,15.4,,.777,.157,.091,.188,.340,.223,,.444,.581,.667,.270,.418,.318,,.397,.571,,.010,2,,.182,.250,,0,0,johnsan02
218,DerMarr Johnson,SF,26,DEN,39,419,.325,16.6,,.429,.234,.078,.019,.097,.571,,.470,.639,.333,.000,.267,.216,,.581,1.000,,.052,7,,.466,.268,,0,0,johnsde03
219,Joe Johnson,SG,25,ATL,57,2359,.471,14.5,,.726,.219,.133,.089,.285,.274,,.504,.600,.497,.505,.434,.381,,.300,.765,,.005,6,,.321,.430,,1,0,johnsjo02
220,Linton Johnson,PF,26,NOK,54,720,.489,13.8,,.842,.274,.053,.084,.432,.158,,.519,.635,.400,.563,.451,.333,,.735,1.000,,.053,10,,.800,.375,,1,0,johnsli01
221,Bobby Jones,SF,23,PHI,44,336,.462,9.2,,.903,.473,.065,.086,.280,.097,,.500,.682,.500,.000,.346,.111,,.595,1.000,,.043,4,,.444,.250,,0,0,jonesbo02
222,Dahntay Jones,SG,26,MEM,78,1671,.477,9.9,,.974,.386,.115,.132,.341,.026,,.479,.624,.509,.295,.376,.417,,.558,1.000,,.050,20,,.500,.500,,2,0,jonesda02
223,Damon Jones,PG,30,CLE,60,1173,.386,21.0,,.349,.065,.025,.051,.208,.651,,.387,.522,.333,.333,.365,.385,,.500,.854,,.000,0,,.390,.389,,0,0,jonesda01
224,Dwayne Jones,PF,23,CLE,4,18,.000,0.8,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,jonesdw02
225,Eddie Jones,SG,35,TOT,64,1594,.422,17.0,,.474,.225,.050,.057,.142,.526,,.500,.632,.429,.375,.367,.351,,.570,.936,,.005,1,,.396,.420,,1,0,jonesed02
225,Eddie Jones,SG,35,MEM,29,561,.377,17.3,,.510,.199,.060,.066,.185,.490,,.455,.500,.444,.200,.500,.297,,.457,.955,,.007,1,,.324,.458,,0,0,jonesed02
225,Eddie Jones,SG,35,MIA,35,1033,.446,16.8,,.454,.240,.044,.052,.118,.546,,.528,.692,.417,.500,.250,.378,,.631,.929,,.004,0,,.432,.406,,1,0,jonesed02
226,Fred Jones,SG,27,TOT,63,1319,.385,14.0,,.645,.307,.080,.069,.188,.355,,.429,.595,.379,.280,.235,.305,,.460,.974,,.050,17,,.336,.279,,3,0,jonesfr01
226,Fred Jones,SG,27,TOR,39,870,.386,14.9,,.594,.277,.084,.064,.169,.406,,.432,.638,.333,.250,.214,.317,,.438,.969,,.040,9,,.337,.294,,2,0,jonesfr01
226,Fred Jones,SG,27,POR,24,449,.384,12.0,,.759,.375,.071,.080,.232,.241,,.424,.524,.500,.333,.269,.259,,.500,1.000,,.071,8,,.333,.222,,1,0,jonesfr01
227,James Jones,SF,26,PHO,76,1376,.368,21.0,,.459,.052,.014,.055,.339,.541,,.356,.609,.167,.292,.336,.378,,.708,.989,,.007,2,,.319,.461,,0,0,jonesja02
228,Jumaine Jones,SF,27,PHO,18,138,.275,21.3,,.373,.078,.000,.020,.275,.627,,.211,.500,,.000,.143,.313,,.750,1.000,,.000,0,,.281,.333,,0,0,jonesju01
229,Solomon Jones,PF,22,ATL,58,666,.508,3.7,,.992,.734,.070,.094,.094,.008,,.512,.596,.333,.333,.167,.000,,.692,,,.266,32,,.000,,,0,0,jonesso01
230,Chris Kaman,C,24,LAC,75,2176,.451,5.2,,.998,.399,.439,.129,.032,.002,,.452,.531,.455,.226,.333,.000,,.622,,,.020,13,,.000,,,1,0,kamanch01
231,Jason Kapono,SF,25,MIA,67,1767,.494,19.0,,.627,.055,.046,.115,.410,.373,,.482,.548,.192,.492,.502,.514,,.653,.972,,.000,0,,.438,.554,,0,0,kaponja01
232,Viktor Khryapa,PF,24,CHI,33,231,.386,13.3,,.914,.329,.029,.100,.457,.086,,.422,.609,.500,.286,.313,.000,,.815,,,.086,6,,.167,.000,,1,0,khryavi01
233,Jason Kidd*,PG,33,NJN,80,2933,.406,16.2,,.602,.239,.039,.080,.244,.398,,.448,.535,.371,.315,.419,.343,,.388,.944,,.000,0,,.191,.348,,2,0,kiddja01
234,Tarence Kinsey,SG,22,MEM,48,967,.457,12.8,,.849,.296,.076,.125,.352,.151,,.488,.578,.348,.368,.486,.283,,.619,.846,,.049,14,,.478,.364,,1,0,kinseta01
235,Andrei Kirilenko,SF,25,UTA,70,2049,.471,9.7,,.821,.488,.067,.057,.208,.179,,.528,.696,.179,.250,.322,.213,,.729,.875,,.122,51,,.240,.222,,0,0,kirilan01
236,Linas Kleiza,PF,22,DEN,79,1488,.422,15.2,,.534,.272,.080,.051,.131,.466,,.462,.558,.368,.292,.387,.376,,.735,.988,,.065,30,,.344,.382,,1,0,kleizli01
237,Brevin Knight,PG,31,CHA,45,1273,.419,15.2,,.950,.160,.055,.118,.617,.050,,.438,.414,.350,.326,.473,.056,,.464,.000,,.000,0,,.167,.000,,2,0,knighbr01
238,Yaroslav Korolev,SF,19,LAC,10,41,.250,16.1,,.688,.063,.125,.313,.188,.313,,.273,1.000,.500,.200,.000,.200,,.333,1.000,,.000,0,,.200,.000,,0,0,korolya01
239,Kyle Korver,SF,25,PHI,74,2288,.440,18.3,,.637,.099,.032,.150,.355,.363,,.446,.643,.370,.354,.437,.430,,.788,.932,,.004,3,,.195,.450,,1,0,korveky01
240,Nenad Krstić,C,23,NJN,26,848,.526,8.7,,.997,.344,.251,.099,.303,.003,,.528,.640,.494,.469,.449,.000,,.741,,,.025,7,,.000,,,0,0,krstine01
241,Raef LaFrentz,PF,30,POR,27,352,.382,14.0,,.775,.255,.118,.049,.353,.225,,.468,.577,.583,.400,.361,.087,,.757,.500,,.000,0,,.174,.250,,0,0,lafrera01
242,James Lang,C,23,WAS,11,55,.444,2.2,,1.000,.778,.111,.111,.000,.000,,.444,.429,1.000,.000,,,,.500,,,.111,1,,,,,0,0,langja01
243,David Lee,PF,23,NYK,58,1731,.600,3.3,,1.000,.725,.143,.030,.103,.000,,.600,.700,.386,.167,.317,,,.588,,,.153,59,,,,,0,0,leeda02
244,Rashard Lewis,SF,27,SEA,60,2348,.461,15.1,,.615,.176,.179,.138,.121,.385,,.505,.638,.461,.439,.451,.390,,.413,.868,,.043,41,,.220,.388,,3,0,lewisra02
