,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
105,Robert Covington,PF,33,LAC,3,69,.333,22.2,,.111,.111,.000,.000,.000,.889,,1.000,1.000,,,,.250,,1.000,1.000,,.111,1,,.375,.333,,0,0,covinro01
105,Robert Covington,SF,33,PHI,26,419,.449,15.8,,.461,.258,.157,.034,.011,.539,,.561,.609,.571,.333,.000,.354,,.739,1.000,,.022,2,,.250,.500,,0,0,covinro01
106,Torrey Craig,SF,33,CHI,38,786,.426,17.2,,.378,.207,.112,.021,.037,.622,,.493,.615,.381,.250,.286,.385,,.543,.956,,.021,3,,.462,.352,,0,0,craigto01
107,Jae Crowder,PF,33,MIL,36,858,.421,19.0,,.374,.095,.153,.047,.079,.626,,.535,.722,.517,.444,.400,.353,,.921,.952,,.000,0,,.412,.367,,1,0,crowdja01
108,Jalen Crutcher,PG,24,NOP,1,3,.000,4.5,,1.000,.000,1.000,.000,.000,.000,,.000,,.000,,,,,,,,.000,0,,,,,0,0,crutcja01
109,Cade Cunningham,PG,22,DET,56,1885,.450,13.6,,.703,.180,.266,.154,.103,.297,,.490,.602,.416,.516,.443,.356,,.256,.706,,.022,20,,.121,.351,,5,0,cunnica01
110,Seth Curry,SG,33,TOT,44,616,.392,19.6,,.471,.059,.103,.074,.235,.529,,.438,.833,.524,.133,.396,.352,,.500,.868,,.000,0,,.324,.457,,1,0,curryse01
110,Seth Curry,SG,33,DAL,36,457,.372,19.9,,.448,.062,.076,.069,.241,.552,,.385,.778,.455,.000,.371,.363,,.480,.862,,.000,0,,.350,.429,,0,0,curryse01
110,Seth Curry,SG,33,CHO,8,159,.441,19.1,,.525,.051,.169,.085,.220,.475,,.548,1.000,.600,.400,.462,.321,,.529,.889,,.000,0,,.250,.571,,1,0,curryse01
111,Stephen Curry,PG,35,GSW,59,1936,.449,20.0,,.387,.068,.176,.063,.081,.613,,.517,.671,.512,.425,.468,.407,,.382,.586,,.000,0,,.077,.564,,2,0,curryst01
112,Dyson Daniels,PG,20,NOP,52,1139,.438,14.1,,.570,.242,.227,.094,.008,.430,,.548,.629,.552,.333,.500,.291,,.500,1.000,,.059,11,,.373,.390,,3,0,daniedy01
113,Anthony Davis,C,30,LAL,63,2264,.552,7.7,,.929,.367,.321,.151,.090,.071,,.574,.764,.483,.438,.351,.263,,.678,.950,,.160,161,,.118,.222,,0,0,davisan02
114,Johnny Davis,SG,21,WAS,35,337,.340,10.5,,.787,.255,.340,.149,.043,.213,,.365,.625,.313,.143,.000,.250,,.556,1.000,,.032,3,,.300,.167,,1,0,davisjo06
115,JD Davison,SG,21,BOS,5,9,.500,25.3,,.000,.000,.000,.000,.000,1.000,,,,,,,.500,,,1.000,,.000,0,,.500,.000,,0,0,davisjd01
116,Dexter Dennis,SG,24,DAL,4,30,.526,14.3,,.579,.316,.053,.105,.105,.421,,.818,1.000,1.000,.500,.500,.125,,.444,1.000,,.053,1,,.000,,,0,0,dennide01
117,DeMar DeRozan,SF,34,CHI,65,2452,.474,13.4,,.825,.171,.181,.242,.231,.175,,.503,.692,.480,.485,.400,.337,,.281,.859,,.019,16,,.332,.413,,0,0,derozde01
118,Moussa Diabaté,C,22,LAC,11,64,.526,3.2,,1.000,.579,.368,.053,.000,.000,,.526,.727,.286,.000,,,,.500,,,.316,4,,,,,0,0,diabamo01
119,Mamadi Diakite,PF,27,SAS,3,16,.800,4.2,,1.000,.600,.400,.000,.000,.000,,.800,.667,1.000,,,,,1.000,,,.200,1,,,,,0,0,diakima01
120,Hamidou Diallo,SG,25,WAS,2,5,.500,0.1,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,.000,,,.000,0,,,,,0,0,diallha01
121,Gradey Dick,SG,20,TOR,46,839,.423,17.3,,.420,.193,.102,.073,.051,.580,,.513,.679,.321,.350,.500,.358,,.831,.982,,.040,10,,.447,.479,,0,0,dickgr01
122,Ousmane Dieng,PF,20,OKC,30,338,.417,18.2,,.359,.184,.097,.039,.039,.641,,.622,.842,.200,.500,.750,.303,,.913,1.000,,.117,12,,.333,.500,,0,0,diengou01
123,Spencer Dinwiddie,PG,30,TOT,61,1783,.385,17.1,,.437,.134,.220,.063,.020,.563,,.471,.640,.439,.314,.182,.318,,.157,.730,,.014,5,,.232,.452,,2,0,dinwisp01
123,Spencer Dinwiddie,PG,30,BRK,48,1474,.391,17.0,,.443,.140,.222,.060,.020,.557,,.480,.643,.441,.333,.200,.320,,.160,.719,,.016,5,,.212,.458,,2,0,dinwisp01
123,Spencer Dinwiddie,PG,30,LAL,13,309,.339,17.9,,.390,.085,.203,.085,.017,.610,,.391,.600,.417,.200,.000,.306,,.111,.818,,.000,0,,.389,.429,,0,0,dinwisp01
124,Donte DiVincenzo,SG,27,NYK,65,1745,.437,19.0,,.302,.186,.083,.023,.011,.698,,.524,.579,.387,.588,.500,.399,,.630,.919,,.021,12,,.256,.470,,2,0,divindo01
125,Luka Dončić,PG,24,DAL,58,2168,.494,16.7,,.563,.126,.202,.156,.079,.437,,.583,.832,.576,.467,.435,.378,,.149,.300,,.001,2,,.030,.333,,4,0,doncilu01
126,Luguentz Dort,SF,24,OKC,64,1825,.446,17.1,,.403,.224,.094,.051,.034,.597,,.495,.597,.380,.407,.278,.413,,.632,.992,,.045,21,,.306,.443,,0,0,dortlu01
127,Ayo Dosunmu,SG,24,CHI,65,1808,.482,13.5,,.570,.313,.155,.060,.042,.430,,.552,.657,.432,.353,.500,.389,,.553,.905,,.021,11,,.508,.371,,1,0,dosunay01
128,Jeff Dowtin,PG,26,PHI,4,57,.545,19.5,,.273,.273,.000,.000,.000,.727,,.667,.667,,,,.500,,.500,.500,,.091,1,,.125,1.000,,0,0,dowtije01
129,Henri Drell,SF,23,CHI,1,3,.500,11.7,,.500,.500,.000,.000,.000,.500,,1.000,1.000,,,,.000,,.000,,,.000,0,,1.000,.000,,0,0,drellhe01
130,Andre Drummond,C,30,CHI,67,1140,.552,2.8,,.993,.717,.256,.020,.000,.007,,.556,.612,.413,.375,,.000,,.549,,,.160,54,,.000,,,3,0,drumman01
131,Chris Duarte,SF,26,SAC,45,588,.393,18.0,,.417,.147,.123,.086,.061,.583,,.426,.667,.350,.429,.000,.368,,.690,.886,,.031,4,,.358,.382,,0,0,duartch01
132,Kris Dunn,PG,29,UTA,57,1053,.481,12.7,,.645,.168,.416,.053,.008,.355,,.527,.682,.477,.429,.500,.398,,.292,.973,,.053,14,,.366,.441,,1,0,dunnkr01
133,Kevin Durant,PF,35,PHO,60,2234,.526,15.0,,.729,.125,.154,.281,.169,.271,,.565,.836,.533,.485,.528,.420,,.482,.805,,.056,63,,.132,.476,,0,0,duranke01
134,Jalen Duren,C,20,DET,51,1523,.637,3.6,,.994,.542,.397,.042,.013,.006,,.641,.744,.550,.350,.000,.000,,.673,,,.307,137,,.000,,,0,0,durenja01
135,Tari Eason,PF,22,HOU,22,480,.466,9.9,,.735,.434,.185,.069,.048,.265,,.504,.561,.371,.462,.556,.360,,.471,1.000,,.122,20,,.300,.267,,0,0,easonta01
136,Anthony Edwards,SG,22,MIN,63,2214,.463,14.0,,.663,.230,.191,.129,.113,.337,,.511,.724,.419,.420,.338,.367,,.333,.551,,.055,57,,.094,.375,,4,0,edwaran01
137,Kessler Edwards,SF,23,SAC,41,194,.407,18.2,,.389,.185,.093,.019,.093,.611,,.476,.700,.200,.000,.400,.364,,.600,1.000,,.056,2,,.455,.467,,0,0,edwarke02
138,Keon Ellis,SG,24,SAC,40,510,.449,21.2,,.237,.110,.085,.025,.017,.763,,.643,.615,.600,1.000,.500,.389,,.722,.943,,.034,4,,.267,.292,,1,0,elliske01
139,Joel Embiid,C,29,PHI,34,1157,.533,11.9,,.851,.233,.198,.243,.178,.149,,.562,.744,.470,.492,.522,.366,,.532,.805,,.029,19,,.027,.333,,1,0,embiijo01
140,Drew Eubanks,C,26,PHO,61,959,.624,4.4,,.986,.490,.419,.052,.024,.014,,.618,.757,.534,.273,.000,1.000,,.813,1.000,,.348,59,,1.000,1.000,,0,0,eubandr01
141,Tosan Evbuomwan,SF,22,TOT,7,91,.389,13.6,,.500,.111,.389,.000,.000,.500,,.444,1.000,.286,,,.333,,1.000,1.000,,.000,0,,.778,.429,,0,0,evbuoto01
141,Tosan Evbuomwan,SF,22,MEM,4,74,.267,14.2,,.467,.067,.400,.000,.000,.533,,.286,1.000,.167,,,.250,,1.000,1.000,,.000,0,,.750,.333,,0,0,evbuoto01
141,Tosan Evbuomwan,SF,22,DET,3,17,1.000,10.3,,.667,.333,.333,.000,.000,.333,,1.000,1.000,1.000,,,1.000,,1.000,1.000,,.000,0,,1.000,1.000,,0,0,evbuoto01
142,Dante Exum,PG,28,DAL,41,787,.551,11.3,,.679,.333,.265,.056,.026,.321,,.585,.731,.419,.692,.167,.480,,.538,.972,,.068,14,,.360,.444,,2,0,exumda01
143,Bruno Fernando,C,25,ATL,29,374,.561,3.7,,.969,.612,.316,.031,.010,.031,,.579,.750,.323,.000,.000,.000,,.745,,,.255,22,,.000,,,0,0,fernabr01
144,Dorian Finney-Smith,PF,30,BRK,57,1618,.420,17.9,,.327,.214,.090,.014,.009,.673,,.531,.642,.300,.667,.000,.366,,.779,.982,,.054,20,,.342,.373,,2,0,finnedo01
145,Adam Flagler,SG,24,OKC,1,6,.000,26.6,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,flaglad01
146,Malachi Flynn,PG,25,TOT,55,609,.399,17.2,,.451,.181,.135,.078,.057,.549,,.471,.543,.462,.467,.273,.340,,.341,.833,,.000,0,,.170,.444,,0,0,flynnma01
146,Malachi Flynn,PG,25,TOR,31,474,.409,17.4,,.416,.182,.139,.066,.029,.584,,.491,.520,.474,.556,.250,.350,,.429,.929,,.000,0,,.200,.438,,0,0,flynnma01
146,Malachi Flynn,PG,25,NYK,14,60,.391,17.6,,.435,.217,.043,.043,.130,.565,,.500,.800,.000,1.000,.000,.308,,.400,.500,,.000,0,,.077,1.000,,0,0,flynnma01
146,Malachi Flynn,PG,25,DET,10,75,.364,16.1,,.606,.152,.182,.152,.121,.394,,.400,.400,.500,.200,.500,.308,,.000,.500,,.000,0,,.077,.000,,0,0,flynnma01
147,Simone Fontecchio,SF,28,TOT,65,1609,.461,17.0,,.390,.174,.174,.032,.011,.610,,.550,.656,.473,.353,.667,.404,,.730,.977,,.050,21,,.440,.424,,0,0,fontesi01
147,Simone Fontecchio,SF,28,UTA,50,1160,.450,17.7,,.349,.165,.156,.022,.006,.651,,.560,.610,.518,.375,1.000,.391,,.700,.989,,.053,15,,.451,.390,,0,0,fontesi01
147,Simone Fontecchio,SF,28,DET,15,449,.483,15.7,,.472,.191,.208,.051,.022,.528,,.536,.735,.405,.333,.500,.436,,.778,.951,,.045,6,,.415,.513,,0,0,fontesi01
148,Jordan Ford,PG,25,SAC,6,22,.571,18.2,,.571,.143,.000,.286,.143,.429,,.500,1.000,,.500,.000,.667,,.000,.500,,.000,0,,.333,1.000,,0,0,fordjo01
149,Trent Forrest,SG,25,ATL,28,287,.371,9.1,,.887,.177,.500,.210,.000,.113,,.382,.455,.258,.615,,.286,,.286,1.000,,.016,1,,.286,.000,,0,0,forretr01
150,Evan Fournier,SG,31,TOT,17,261,.365,19.6,,.346,.077,.135,.077,.058,.654,,.528,.625,.500,.750,.167,.279,,.632,.895,,.000,0,,.324,.364,,0,0,fournev01
150,Evan Fournier,SG,31,NYK,3,39,.200,21.5,,.250,.050,.050,.100,.050,.750,,.400,1.000,.000,.500,.000,.133,,.500,1.000,,.000,0,,.267,.500,,0,0,fournev01
150,Evan Fournier,SG,31,DET,14,222,.405,19.2,,.369,.083,.155,.071,.060,.631,,.548,.571,.538,.833,.200,.321,,.647,.882,,.000,0,,.340,.333,,0,0,fournev01
151,De'Aaron Fox,PG,26,SAC,57,2032,.474,14.6,,.641,.145,.255,.174,.067,.359,,.535,.699,.557,.442,.338,.364,,.180,.635,,.018,19,,.124,.491,,1,0,foxde01
152,Javon Freeman-Liberty,PG,24,TOR,7,71,.421,13.4,,.579,.316,.158,.105,.000,.421,,.545,.667,.667,.000,,.250,,.667,1.000,,.000,0,,.125,.000,,0,0,freemja01
153,Alex Fudge,SF,20,LAL,4,14,.167,15.9,,.667,.000,.333,.167,.167,.333,,.250,,.000,1.000,.000,.000,,.000,,,.000,0,,.500,.000,,0,0,fudgeal01
154,Markelle Fultz,PG,25,ORL,29,639,.482,7.0,,.956,.399,.325,.175,.057,.044,,.500,.637,.419,.400,.308,.100,,.385,1.000,,.048,9,,.700,.143,,1,0,fultzma01
155,Andrew Funk,SG,24,CHI,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,funkan01
156,Wenyen Gabriel,PF,26,MEM,4,67,.389,8.3,,.722,.556,.111,.056,.000,.278,,.462,.500,.500,.000,,.200,,.667,1.000,,.111,2,,.600,.333,,0,0,gabriwe01
157,Daniel Gafford,C-PF,25,TOT,60,1485,.711,2.8,,1.000,.674,.287,.034,.005,.000,,.711,.793,.559,.385,.500,,,.735,,,.367,131,,,,,0,0,gaffoda01
157,Daniel Gafford,C,25,WAS,45,1192,.690,3.2,,1.000,.633,.320,.041,.007,.000,,.690,.774,.564,.417,.500,,,.729,,,.347,94,,,,,0,0,gaffoda01
157,Daniel Gafford,PF,25,DAL,15,293,.774,1.9,,1.000,.806,.183,.011,.000,.000,,.774,.840,.529,.000,,,,.750,,,.430,37,,,,,0,0,gaffoda01
158,Danilo Gallinari,PF-SF,35,TOT,43,569,.434,18.0,,.503,.137,.109,.149,.109,.497,,.545,.833,.421,.538,.316,.322,,.521,.857,,.046,6,,.092,.625,,0,0,gallida01
158,Danilo Gallinari,PF,35,WAS,26,385,.435,18.3,,.511,.122,.115,.153,.122,.489,,.552,.875,.400,.550,.375,.313,,.486,.850,,.046,5,,.031,.500,,0,0,gallida01
158,Danilo Gallinari,SF,35,DET,6,90,.545,17.0,,.455,.227,.045,.136,.045,.545,,.500,.600,1.000,.333,.000,.583,,.800,.857,,.045,0,,.417,.600,,0,0,gallida01
158,Danilo Gallinari,SF,35,MIL,11,94,.318,17.7,,.500,.136,.136,.136,.091,.500,,.545,1.000,.333,.667,.000,.091,,.500,1.000,,.045,1,,.091,1.000,,0,0,gallida01
159,Darius Garland,PG,24,CLE,42,1393,.461,15.4,,.583,.188,.214,.110,.071,.417,,.511,.624,.421,.485,.523,.390,,.335,.673,,.000,0,,.151,.513,,0,0,garlada01
160,Usman Garuba,PF,21,GSW,3,8,.000,1.1,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,garubus01
161,Luka Garza,C,25,MIN,15,50,.433,13.9,,.600,.167,.333,.100,.000,.400,,.500,.400,.400,1.000,,.333,,.333,1.000,,.033,1,,.083,.000,,0,0,garzalu01
162,Kaiser Gates,SF,27,NOP,1,7,.000,13.7,,.500,.500,.000,.000,.000,.500,,.000,.000,,,,.000,,,,,.000,0,,.000,,,0,0,gateska01
163,Keyonte George,PG,20,UTA,59,1529,.403,17.9,,.451,.087,.225,.092,.046,.549,,.456,.679,.423,.375,.357,.359,,.376,.708,,.016,10,,.126,.357,,3,0,georgke01
164,Paul George,PF,33,LAC,60,2049,.463,17.8,,.515,.125,.128,.121,.140,.485,,.522,.701,.469,.492,.437,.401,,.463,.716,,.031,22,,.136,.463,,1,0,georgpa01
165,Taj Gibson,PF,38,NYK,16,165,.304,10.1,,.739,.391,.217,.000,.130,.261,,.412,.444,.200,,.667,.000,,.571,,,.087,1,,1.000,.000,,0,0,gibsota01
166,Josh Giddey,SG,21,OKC,65,1600,.460,10.8,,.713,.275,.346,.067,.025,.287,,.513,.630,.431,.489,.412,.328,,.555,.968,,.006,4,,.375,.347,,0,0,giddejo01
167,Harry Giles,C,25,TOT,20,88,.478,10.1,,.739,.370,.261,.065,.043,.261,,.559,.647,.500,.333,.500,.250,,.684,1.000,,.130,5,,.333,.250,,0,0,gilesha01
167,Harry Giles,C,25,BRK,16,81,.500,9.8,,.750,.386,.250,.068,.045,.250,,.576,.647,.545,.333,.500,.273,,.684,1.000,,.136,5,,.273,.333,,0,0,gilesha01
167,Harry Giles,C,25,LAL,4,7,.000,14.8,,.500,.000,.500,.000,.000,.500,,.000,,.000,,,.000,,,,,.000,0,,1.000,.000,,0,0,gilesha01
168,Shai Gilgeous-Alexander,PG,25,OKC,65,2239,.544,11.1,,.825,.259,.230,.258,.079,.175,,.580,.737,.498,.518,.505,.376,,.225,.372,,.031,37,,.070,.500,,0,0,gilgesh01
169,Anthony Gill,PF,31,WAS,36,184,.472,8.8,,.755,.396,.321,.038,.000,.245,,.550,.714,.353,.500,,.231,,.636,1.000,,.038,2,,.308,.000,,0,0,gillan01
170,Collin Gillespie,PG,24,DEN,19,161,.511,17.4,,.467,.200,.111,.044,.111,.533,,.571,.556,.600,1.000,.400,.458,,.417,.909,,.000,0,,.125,.333,,0,0,gilleco01
171,Jacob Gilyard,PG,25,MEM,37,654,.417,23.5,,.167,.028,.042,.014,.083,.833,,.375,.250,.500,.000,.417,.425,,.111,.824,,.000,0,,.250,.500,,1,0,gilyaja01
172,Rudy Gobert,C,31,MIN,63,2137,.648,2.7,,.994,.750,.201,.031,.012,.006,,.651,.743,.402,.250,.167,.000,,.678,,,.443,205,,.000,,,1,0,goberru01
173,Jordan Goodwin,PG,25,TOT,48,782,.373,14.5,,.601,.196,.218,.125,.063,.399,,.429,.642,.322,.353,.294,.287,,.329,.903,,.007,0,,.259,.286,,0,0,goodwjo01
173,Jordan Goodwin,PG,25,PHO,40,558,.389,14.8,,.585,.212,.192,.119,.062,.415,,.460,.659,.351,.348,.333,.288,,.365,.913,,.005,0,,.250,.350,,0,0,goodwjo01
173,Jordan Goodwin,PG,25,MEM,8,224,.333,14.0,,.641,.154,.282,.141,.064,.359,,.360,.583,.273,.364,.200,.286,,.222,.875,,.013,0,,.286,.125,,0,0,goodwjo01
174,Aaron Gordon,PF,28,DEN,61,1911,.560,7.5,,.809,.542,.191,.057,.020,.191,,.624,.753,.386,.265,.417,.289,,.642,.818,,.261,145,,.386,.364,,1,0,gordoaa01
175,Eric Gordon,SG,35,PHO,54,1590,.448,18.3,,.363,.170,.159,.028,.006,.637,,.563,.733,.393,.533,.333,.383,,.620,.930,,.002,1,,.208,.429,,1,0,gordoer01
176,Devonte' Graham,PG,28,SAS,14,115,.400,21.0,,.286,.086,.029,.114,.057,.714,,.500,.667,1.000,.250,.500,.360,,.400,.667,,.000,0,,.200,.400,,0,0,grahade01
177,Jerami Grant,PF,29,POR,54,1830,.451,13.2,,.675,.214,.255,.096,.109,.325,,.474,.599,.406,.415,.441,.402,,.445,.973,,.028,18,,.333,.467,,0,0,grantje01
178,A.J. Green,SG,24,MIL,44,446,.426,23.9,,.142,.026,.019,.039,.058,.858,,.545,1.000,.333,.333,.556,.406,,.833,.926,,.000,0,,.241,.438,,0,0,greenaj01
179,Danny Green,SG,36,PHI,2,18,.000,22.5,,.500,.000,.000,.000,.500,.500,,.000,,,,.000,.000,,,,,.000,0,,1.000,.000,,0,0,greenda02
180,Draymond Green,PF,33,GSW,40,1061,.495,11.9,,.650,.282,.296,.065,.007,.350,,.533,.654,.500,.111,1.000,.423,,.771,.927,,.018,5,,.289,.500,,0,0,greendr01
181,Jalen Green,SG,21,HOU,66,2047,.416,15.4,,.562,.230,.170,.067,.095,.438,,.492,.681,.341,.333,.418,.319,,.360,.590,,.040,37,,.100,.378,,2,0,greenja05
182,Jeff Green,PF,37,HOU,62,1003,.457,13.1,,.640,.221,.287,.093,.039,.360,,.539,.737,.446,.542,.100,.312,,.697,.897,,.070,14,,.484,.333,,2,0,greenje02
183,Josh Green,SG,23,DAL,54,1436,.493,14.5,,.501,.268,.158,.042,.034,.499,,.584,.779,.339,.333,.500,.401,,.740,.958,,.093,30,,.616,.404,,0,0,greenjo02
184,AJ Griffin,SF,20,ATL,18,132,.289,21.3,,.267,.044,.111,.044,.067,.733,,.333,1.000,.200,.000,.333,.273,,.750,.889,,.022,1,,.242,.250,,0,0,griffaj01
185,Quentin Grimes,SG,23,TOT,51,1025,.372,19.5,,.268,.168,.049,.018,.034,.732,,.466,.582,.375,.167,.182,.338,,.732,.963,,.021,4,,.317,.355,,0,0,grimequ01
185,Quentin Grimes,SG,23,NYK,45,910,.395,19.6,,.259,.171,.045,.010,.031,.741,,.486,.592,.385,.000,.222,.363,,.750,.961,,.014,1,,.325,.391,,0,0,grimequ01
185,Quentin Grimes,SG,23,DET,6,115,.214,19.2,,.333,.143,.071,.071,.048,.667,,.357,.500,.333,.333,.000,.143,,.600,1.000,,.071,3,,.250,.000,,0,0,grimequ01
186,Mouhamadou Gueye,PF,25,TOR,2,10,.250,1.9,,1.000,.750,.250,.000,.000,.000,,.250,.333,.000,,,,,1.000,,,.000,0,,,,,0,0,gueyemo01
187,Mouhamed Gueye,PF,21,ATL,2,4,.000,22.6,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,1.000,.000,,0,0,gueyemo02
188,Rui Hachimura,PF,25,LAL,53,1362,.524,12.7,,.657,.294,.198,.079,.083,.343,,.580,.784,.420,.500,.333,.416,,.807,.986,,.115,51,,.376,.431,,0,0,hachiru01
189,Ashton Hagans,PG,24,POR,13,215,.426,10.5,,.702,.298,.340,.064,.000,.298,,.455,.786,.188,.333,,.357,,.533,1.000,,.000,0,,.143,1.000,,0,0,haganas01
190,Tyrese Haliburton,PG,23,IND,54,1745,.482,17.4,,.502,.157,.175,.097,.074,.498,,.593,.634,.596,.568,.532,.370,,.297,.442,,.023,19,,.065,.407,,3,0,halibty01
191,R.J. Hampton,PG,22,MIA,8,76,.286,17.0,,.429,.143,.143,.143,.000,.571,,.500,.500,.500,.500,,.125,,.333,1.000,,.000,0,,.375,.000,,0,0,hamptrj01
192,Tim Hardaway Jr.,SF,31,DAL,64,1801,.409,19.7,,.390,.094,.085,.104,.107,.610,,.483,.700,.397,.449,.396,.361,,.671,.856,,.015,12,,.240,.408,,2,0,hardati02
193,James Harden,PG,34,LAC,59,2044,.442,18.4,,.408,.146,.142,.091,.029,.592,,.498,.730,.340,.435,.300,.403,,.165,.454,,.003,2,,.062,.440,,0,0,hardeja01
194,Jaden Hardy,SG,21,DAL,59,834,.408,16.5,,.523,.181,.127,.130,.086,.477,,.449,.568,.346,.453,.343,.364,,.427,.817,,.022,7,,.246,.375,,2,0,hardyja02
195,Ron Harper Jr.,PF,23,TOR,1,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,harpero02
196,Gary Harris,SG,29,ORL,43,1001,.456,19.4,,.322,.126,.121,.042,.033,.678,,.610,.733,.552,.600,.375,.383,,.745,.984,,.021,4,,.377,.426,,1,0,harriga01
197,Joe Harris,SG,32,DET,16,170,.359,20.3,,.231,.103,.128,.000,.000,.769,,.444,.500,.400,,,.333,,1.000,1.000,,.000,0,,.467,.500,,0,0,harrijo01
198,Kevon Harris,SG,26,ORL,2,6,.667,11.5,,1.000,.333,.000,.333,.333,.000,,.667,1.000,,.000,1.000,,,.500,,,.000,0,,,,,0,0,harrike01
199,Tobias Harris,PF,31,PHI,60,2029,.490,11.6,,.736,.277,.256,.137,.066,.264,,.545,.688,.440,.532,.377,.338,,.432,.944,,.048,37,,.254,.407,,0,0,harrito02
200,Shaquille Harrison,SG,30,MEM,3,6,.500,1.1,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,1.000,,,.000,0,,,,,0,0,harrish01
201,Josh Hart,SF,28,NYK,65,2083,.428,13.6,,.583,.291,.158,.102,.032,.417,,.505,.649,.345,.426,.235,.321,,.603,.887,,.015,8,,.249,.364,,0,0,hartjo01
202,Isaiah Hartenstein,C,25,NYK,60,1492,.612,3.1,,.989,.683,.254,.052,.000,.011,,.615,.689,.500,.214,,.333,,.644,1.000,,.257,62,,.000,,,0,0,harteis01
203,Sam Hauser,SF,26,BOS,65,1374,.449,23.1,,.141,.077,.042,.012,.010,.859,,.632,.677,.529,.600,.750,.420,,.750,.979,,.020,8,,.221,.519,,2,0,hausesa01
204,Jordan Hawkins,SG,21,NOP,56,1079,.389,20.3,,.347,.081,.081,.076,.109,.653,,.427,.571,.371,.364,.404,.369,,.750,.990,,.023,7,,.255,.458,,2,0,hawkijo01
205,Jaxson Hayes,C,23,LAL,56,640,.703,4.4,,.938,.672,.258,.000,.008,.063,,.750,.837,.515,,1.000,.000,,.844,,,.406,47,,.125,.000,,1,0,hayesja02
206,Killian Hayes,PG,22,DET,42,1008,.413,14.7,,.739,.060,.226,.343,.110,.261,,.455,.706,.469,.423,.387,.297,,.484,.864,,.018,5,,.284,.381,,0,0,hayeski01
207,Gordon Hayward,SF,33,TOT,37,1005,.457,12.2,,.798,.214,.255,.194,.135,.202,,.478,.685,.425,.455,.283,.377,,.577,.923,,.053,17,,.290,.400,,0,0,haywago01
207,Gordon Hayward,SF,33,CHO,25,798,.468,12.3,,.795,.209,.249,.202,.135,.205,,.496,.742,.432,.467,.275,.361,,.556,.955,,.051,14,,.279,.412,,0,0,haywago01
207,Gordon Hayward,SF,33,OKC,12,207,.386,10.9,,.818,.250,.295,.136,.136,.182,,.361,.364,.385,.333,.333,.500,,.769,.750,,.068,3,,.375,.333,,0,0,haywago01
208,Scoot Henderson,PG,19,POR,47,1263,.372,13.6,,.664,.281,.156,.149,.078,.336,,.410,.503,.267,.463,.256,.297,,.300,.673,,.025,12,,.135,.240,,3,0,hendesc01
209,Taylor Hendricks,PF,20,UTA,24,420,.423,16.2,,.423,.179,.195,.033,.016,.577,,.558,.773,.375,.750,.000,.324,,.552,1.000,,.073,8,,.423,.400,,0,0,hendrita01
210,Tyler Herro,SG,24,MIA,36,1209,.437,17.2,,.548,.086,.188,.165,.108,.452,,.468,.589,.459,.467,.386,.399,,.410,.803,,.008,3,,.119,.457,,1,0,herroty01
211,Buddy Hield,SF-SG,31,TOT,68,1828,.439,19.3,,.325,.160,.097,.027,.041,.675,,.537,.640,.420,.421,.483,.392,,.694,.915,,.008,5,,.154,.392,,0,0,hieldbu01
211,Buddy Hield,SF,31,IND,52,1336,.443,19.4,,.309,.164,.097,.017,.031,.691,,.575,.635,.540,.333,.500,.384,,.717,.912,,.012,5,,.162,.379,,0,0,hieldbu01
211,Buddy Hield,SG,31,PHI,16,492,.428,19.2,,.366,.149,.098,.052,.067,.634,,.451,.655,.105,.500,.462,.415,,.625,.922,,.000,0,,.130,.438,,0,0,hieldbu01
212,Haywood Highsmith,PF,27,MIA,50,962,.432,17.1,,.401,.167,.185,.026,.022,.599,,.527,.605,.476,.667,.200,.368,,.667,1.000,,.057,12,,.434,.424,,0,0,highsha01
213,Nate Hinton,SG,24,HOU,11,58,.500,16.8,,.450,.250,.100,.000,.100,.550,,.333,.400,.500,,.000,.636,,.000,.714,,.000,0,,.091,.000,,0,0,hintona01
214,D'Moi Hodge,SG,25,LAL,7,41,.333,21.8,,.200,.133,.000,.000,.067,.800,,.667,.500,,,1.000,.250,,1.000,1.000,,.000,0,,.250,.333,,0,0,hodgedm01
215,Aaron Holiday,PG,27,HOU,63,1030,.446,17.4,,.473,.129,.168,.126,.051,.527,,.500,.628,.464,.500,.294,.398,,.253,.843,,.006,2,,.222,.462,,1,0,holidaa01
216,Jrue Holiday,PG,33,BOS,60,1995,.486,15.6,,.539,.165,.225,.096,.053,.461,,.521,.690,.493,.362,.406,.444,,.476,.742,,.012,5,,.244,.662,,1,0,holidjr01
