,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
242,Jonas Jerebko,PF,24,DET,64,1468,.468,11.3,,.766,.389,.161,.044,.172,.234,,.519,.625,.342,.400,.474,.302,,.744,.969,,.049,20,,.179,.421,,1,0,jerebjo01
243,Yi Jianlian,PF,24,DAL,30,203,.378,15.4,,.878,.171,.085,.061,.561,.122,,.389,.429,.143,.200,.435,.300,,.821,1.000,,.049,4,,.000,,,0,0,jianlyi01
244,Amir Johnson,PF,24,TOR,64,1553,.576,7.5,,.985,.509,.188,.050,.238,.015,,.579,.734,.484,.353,.370,.400,,.696,.500,,.162,49,,.600,.667,,0,0,johnsam01
245,Armon Johnson,PG,22,TOT,9,124,.465,8.0,,.930,.419,.279,.140,.093,.070,,.475,.611,.500,.333,.000,.333,,.316,.000,,.023,1,,.000,,,0,0,johnsar02
245,Armon Johnson,PG,22,POR,1,5,1.000,1.4,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,1.000,,,.000,0,,,,,0,0,johnsar02
245,Armon Johnson,PG,22,NJN,8,119,.452,8.2,,.929,.405,.286,.143,.095,.071,,.462,.588,.500,.333,.000,.333,,.278,.000,,.024,1,,.000,,,0,0,johnsar02
246,Carldell Johnson,PG,29,NOH,15,119,.314,15.4,,.571,.171,.229,.086,.086,.429,,.350,.500,.125,.333,.667,.267,,.286,1.000,,.000,0,,.000,,,0,0,johnsca01
247,Chris Johnson,C,26,TOT,27,175,.488,5.1,,1.000,.537,.268,.122,.073,.000,,.488,.636,.273,.600,.000,,,.600,,,.146,6,,,,,0,0,johnsch03
247,Chris Johnson,C,26,POR,20,93,.478,4.8,,1.000,.609,.174,.130,.087,.000,,.478,.714,.000,.333,.000,,,.455,,,.174,4,,,,,0,0,johnsch03
247,Chris Johnson,C,26,NOH,7,82,.500,5.5,,1.000,.444,.389,.111,.056,.000,,.500,.500,.429,1.000,.000,,,.778,,,.111,2,,,,,0,0,johnsch03
248,Ivan Johnson,PF,27,ATL,56,934,.513,7.9,,.978,.491,.182,.062,.244,.022,,.517,.711,.320,.529,.269,.333,,.748,1.000,,.131,35,,.000,,,2,0,johnsiv01
249,JaJuan Johnson,PF,22,BOS,36,298,.446,10.7,,1.000,.289,.124,.281,.306,.000,,.446,.657,.467,.382,.297,,,.722,,,.140,14,,,,,0,0,johnsja02
250,James Johnson,SF,24,TOR,62,1561,.450,10.1,,.884,.396,.166,.073,.249,.116,,.467,.620,.419,.342,.295,.317,,.505,.895,,.091,39,,.417,.280,,2,0,johnsja01
251,Joe Johnson,SG,30,ATL,60,2127,.454,16.2,,.654,.120,.183,.102,.249,.346,,.489,.705,.494,.442,.401,.388,,.349,.880,,.004,4,,.363,.410,,2,0,johnsjo02
252,Trey Johnson,SG,27,NOH,11,61,.571,10.2,,1.000,.429,.071,.143,.357,.000,,.571,.833,1.000,.500,.200,,,.500,,,.000,0,,,,,0,0,johnstr01
253,Wesley Johnson,SF,24,MIN,65,1469,.398,17.8,,.574,.166,.043,.055,.310,.426,,.461,.712,.412,.455,.333,.314,,.648,.925,,.073,27,,.391,.273,,0,0,johnswe01
254,Dahntay Jones,SF,31,IND,65,1052,.409,12.7,,.726,.285,.171,.096,.174,.274,,.402,.613,.313,.222,.245,.429,,.451,.970,,.068,17,,.727,.429,,1,0,jonesda02
255,Dominique Jones,SG,23,DAL,33,268,.397,8.7,,.890,.452,.205,.096,.137,.110,,.431,.636,.267,.286,.100,.125,,.393,1.000,,.027,2,,.375,.333,,0,0,jonesdo02
256,James Jones,SG,31,MIA,51,666,.380,22.9,,.240,.000,.007,.047,.187,.760,,.306,,.000,.571,.250,.404,,.727,1.000,,.000,0,,.421,.333,,0,0,jonesja02
257,Solomon Jones,C-PF,27,TOT,21,292,.393,8.3,,1.000,.361,.197,.295,.148,.000,,.393,.455,.417,.389,.222,,,.750,,,.033,2,,,,,0,0,jonesso01
257,Solomon Jones,PF,27,LAC,10,96,.125,6.9,,1.000,.625,.000,.250,.125,.000,,.125,.200,,.000,.000,,,1.000,,,.000,0,,,,,0,0,jonesso01
257,Solomon Jones,C,27,NOH,11,196,.434,8.5,,1.000,.321,.226,.302,.151,.000,,.434,.529,.417,.438,.250,,,.739,,,.038,2,,,,,0,0,jonesso01
258,DeAndre Jordan,C,23,LAC,66,1798,.632,2.6,,.997,.788,.181,.018,.009,.003,,.634,.673,.475,.500,.667,.000,,.660,,,.521,141,,1.000,.000,,0,0,jordade01
259,Jerome Jordan,C,25,NYK,21,108,.515,5.2,,1.000,.667,.121,.030,.182,.000,,.515,.636,.250,.000,.333,,,.765,,,.333,10,,,,,0,0,jordaje01
260,Cory Joseph,PG,20,SAS,29,266,.314,14.3,,.786,.214,.157,.043,.371,.214,,.345,.400,.182,.667,.346,.200,,.474,1.000,,.014,1,,.333,.000,,0,0,josepco01
261,Chris Kaman,C,29,NOH,47,1372,.446,9.3,,1.000,.263,.255,.315,.168,.000,,.446,.548,.336,.436,.470,,,.647,,,.023,14,,,,,0,0,kamanch01
262,Jason Kapono,SG,30,LAL,27,269,.382,20.7,,.509,.036,.000,.091,.382,.491,,.464,.500,,.600,.429,.296,,.692,1.000,,.000,0,,.556,.333,,0,0,kaponja01
263,D.J. Kennedy,SF,22,CLE,2,59,.417,17.8,,.667,.083,.083,.000,.500,.333,,.375,1.000,.000,,.333,.500,,1.000,1.000,,.000,0,,.250,.000,,0,0,kennedj01
264,Jason Kidd*,PG,38,DAL,48,1379,.363,22.8,,.183,.029,.037,.026,.092,.817,,.400,.375,.400,.429,.400,.354,,.250,.772,,.000,0,,.108,.292,,0,0,kiddja01
265,Linas Kleiza,SF,27,TOR,49,1057,.402,16.5,,.563,.166,.149,.068,.180,.437,,.446,.588,.393,.357,.392,.346,,.660,.919,,.020,8,,.307,.291,,2,0,kleizli01
266,Brandon Knight,PG,20,DET,66,2129,.415,14.5,,.641,.261,.153,.068,.159,.359,,.434,.592,.331,.385,.295,.380,,.313,.819,,.009,5,,.112,.419,,5,0,knighbr03
267,Kyle Korver,SG,30,CHI,65,1469,.432,21.7,,.342,.036,.005,.073,.228,.658,,.426,.600,.500,.400,.404,.435,,.933,.932,,.000,0,,.310,.405,,0,0,korveky01
268,Kosta Koufos,C,22,DEN,48,792,.599,3.0,,1.000,.729,.250,.016,.005,.000,,.599,.679,.417,.000,.000,,,.609,,,.125,22,,,,,0,0,koufoko01
269,Carl Landry,PF,28,NOH,41,999,.503,8.3,,.992,.343,.279,.207,.160,.008,,.507,.718,.426,.427,.310,.000,,.495,,,.091,32,,.000,,,2,0,landrca01
270,Ty Lawson,PG,24,DEN,61,2124,.488,12.1,,.739,.352,.149,.083,.155,.261,,.531,.622,.474,.500,.395,.365,,.272,.767,,.005,4,,.135,.333,,3,0,lawsoty01
271,Courtney Lee,SG,26,HOU,58,1757,.433,15.7,,.626,.190,.121,.088,.228,.374,,.452,.636,.343,.451,.356,.401,,.427,.977,,.029,13,,.465,.495,,1,0,leeco01
272,David Lee,PF,28,GSW,57,2121,.503,7.5,,.995,.382,.317,.110,.187,.005,,.506,.688,.366,.475,.390,.000,,.623,,,.074,66,,.000,,,0,0,leeda02
273,Malcolm Lee,SG,21,MIN,19,243,.390,8.9,,.831,.508,.136,.034,.153,.169,,.429,.567,.125,.500,.222,.200,,.429,1.000,,.051,2,,.500,.000,,0,0,leema01
274,Kawhi Leonard,SF,20,SAS,64,1534,.493,11.1,,.730,.369,.176,.092,.094,.270,,.536,.698,.394,.324,.368,.376,,.532,.976,,.082,29,,.450,.469,,0,0,leonaka01
275,Travis Leslie,SG,21,LAC,10,45,.357,4.5,,1.000,.643,.286,.000,.071,.000,,.357,.444,.250,,.000,,,.400,,,.286,1,,,,,0,0,leslitr01
276,Jon Leuer,PF,22,MIL,46,555,.508,10.9,,.953,.304,.099,.309,.241,.047,,.516,.724,.368,.441,.413,.333,,.691,.667,,.089,16,,.222,.000,,0,0,leuerjo01
277,Rashard Lewis,SF,32,WAS,28,729,.385,13.6,,.697,.195,.222,.122,.158,.303,,.448,.628,.347,.296,.486,.239,,.507,1.000,,.018,4,,.582,.282,,0,0,lewisra02
278,DeAndre Liggins,SF,23,ORL,17,115,.480,7.7,,.840,.520,.240,.040,.040,.160,,.571,.769,.167,.000,1.000,.000,,1.000,,,.120,2,,.000,,,0,0,liggide01
279,Jeremy Lin,PG,23,NYK,35,940,.446,10.7,,.804,.321,.253,.081,.149,.196,,.477,.520,.423,.516,.456,.320,,.184,.583,,.008,3,,.173,.462,,0,0,linje01
280,Shaun Livingston,SG,26,MIL,58,1092,.469,9.8,,.989,.247,.214,.406,.122,.011,,.466,.642,.448,.400,.364,.667,,.576,1.000,,.081,21,,.333,1.000,,1,0,livinsh01
281,Brook Lopez,C,23,NJN,5,136,.494,7.5,,1.000,.260,.468,.117,.156,.000,,.494,.550,.528,.556,.250,,,.553,,,.039,2,,,,,0,0,lopezbr01
282,Robin Lopez,C,23,PHO,64,895,.461,6.3,,1.000,.413,.349,.138,.100,.000,,.461,.631,.383,.216,.370,,,.516,,,.086,23,,,,,0,0,lopezro01
283,Kevin Love,PF,23,MIN,55,2145,.448,12.3,,.734,.335,.159,.082,.158,.266,,.475,.600,.393,.287,.389,.372,,.482,.924,,.040,39,,.092,.308,,2,0,loveke01
284,Kyle Lowry,PG,25,HOU,47,1510,.409,15.4,,.589,.251,.140,.064,.133,.411,,.434,.597,.264,.303,.368,.374,,.267,.557,,.000,0,,.095,.450,,1,0,lowryky01
285,John Lucas III,PG,29,CHI,49,726,.399,17.9,,.609,.103,.106,.120,.279,.391,,.404,.405,.474,.488,.340,.393,,.193,.600,,.000,0,,.150,.333,,0,0,lucasjo02
286,Shelvin Mack,PG,21,WAS,64,779,.400,12.3,,.809,.309,.132,.114,.255,.191,,.427,.618,.379,.400,.232,.286,,.211,.917,,.005,1,,.357,.200,,0,0,macksh01
287,Vernon Macklin,C,25,DET,23,135,.543,2.5,,1.000,.714,.257,.029,.000,.000,,.543,.600,.333,1.000,,,,.474,,,.143,5,,,,,0,0,macklve01
288,Corey Maggette,SF,32,CHA,32,881,.373,13.3,,.823,.298,.099,.051,.375,.177,,.375,.568,.243,.368,.257,.364,,.678,1.000,,.040,14,,.288,.474,,0,0,maggeco01
289,Jamaal Magloire,C,33,TOR,34,374,.378,3.0,,1.000,.733,.222,.044,.000,.000,,.378,.515,.000,.000,,,,.882,,,.156,5,,,,,0,0,magloja01
290,Ian Mahinmi,C,25,DAL,61,1139,.546,5.2,,.996,.592,.218,.071,.113,.004,,.549,.667,.346,.471,.370,.000,,.708,,,.210,45,,.000,,,1,0,mahinia01
291,Shawn Marion,SF,33,DAL,63,1919,.446,8.2,,.895,.300,.393,.169,.033,.105,,.464,.660,.362,.404,.190,.294,,.623,1.000,,.071,43,,.794,.259,,0,0,mariosh01
292,Cartier Martin,SF,27,WAS,17,391,.440,19.1,,.440,.134,.037,.075,.194,.560,,.508,.722,.600,.400,.385,.387,,.700,.966,,.022,2,,.360,.444,,0,0,martica01
293,Kenyon Martin,PF,34,LAC,42,940,.441,11.6,,.941,.286,.173,.136,.345,.059,,.454,.698,.447,.300,.316,.231,,.755,.333,,.150,29,,.308,.250,,0,0,martike01
294,Kevin Martin,SG,28,HOU,40,1264,.413,17.1,,.581,.110,.136,.145,.190,.419,,.462,.695,.356,.385,.461,.347,,.368,.808,,.017,9,,.196,.386,,0,0,martike02
295,Roger Mason,SG,31,WAS,52,697,.399,21.4,,.403,.074,.019,.016,.295,.597,,.423,.579,.000,.000,.434,.383,,.727,.881,,.000,0,,.260,.500,,0,0,masonro01
296,Wesley Matthews,SG,25,POR,66,2228,.412,15.4,,.558,.233,.110,.088,.127,.442,,.434,.506,.429,.388,.340,.383,,.438,.922,,.010,7,,.365,.423,,2,0,matthwe02
297,Jason Maxiell,PF,28,DET,65,1466,.478,9.0,,.995,.358,.162,.198,.277,.005,,.480,.599,.468,.434,.368,.000,,.689,,,.157,45,,.000,,,1,0,maxieja01
298,Eric Maynor,PG,24,OKC,9,137,.359,18.2,,.564,.026,.231,.128,.179,.436,,.364,1.000,.222,.600,.286,.353,,.125,.833,,.000,0,,.059,1.000,,1,0,maynoer01
299,O.J. Mayo,SG,24,MEM,66,1771,.408,16.1,,.626,.198,.115,.079,.234,.374,,.434,.568,.353,.259,.419,.364,,.365,.810,,.014,9,,.178,.367,,1,0,mayooj01
300,Luc Mbah a Moute,PF,25,MIL,43,1009,.510,6.0,,.985,.621,.119,.080,.165,.015,,.514,.673,.323,.190,.209,.250,,.705,1.000,,.046,10,,.500,.500,,0,0,mbahalu01
301,JaVale McGee,C,24,TOT,61,1535,.556,4.1,,1.000,.585,.299,.089,.027,.000,,.556,.700,.370,.286,.400,,,.638,,,.286,150,,,,,0,0,mcgeeja01
301,JaVale McGee,C,24,WAS,41,1124,.535,4.5,,1.000,.525,.343,.100,.033,.000,,.535,.705,.358,.300,.385,,,.612,,,.238,93,,,,,0,0,mcgeeja01
301,JaVale McGee,C,24,DEN,20,411,.612,3.0,,1.000,.743,.184,.059,.013,.000,,.612,.690,.429,.222,.500,,,.699,,,.414,57,,,,,0,0,mcgeeja01
302,Tracy McGrady*,SF,32,ATL,52,837,.437,13.5,,.857,.251,.130,.100,.377,.143,,.434,.638,.533,.304,.299,.455,,.593,1.000,,.052,11,,.061,.500,,1,0,mcgratr01
303,Dominic McGuire,PF,26,GSW,64,1127,.448,8.8,,.981,.443,.167,.076,.295,.019,,.456,.559,.314,.563,.355,.000,,.606,,,.110,21,,.000,,,1,0,mcguido01
304,Josh McRoberts,PF,24,LAL,50,718,.475,6.0,,.941,.602,.186,.042,.110,.059,,.477,.648,.091,.200,.308,.429,,.774,1.000,,.212,22,,.143,1.000,,0,0,mcrobjo01
305,Jodie Meeks,SG,24,PHI,66,1644,.409,18.5,,.430,.167,.049,.073,.141,.570,,.468,.615,.435,.412,.333,.365,,.777,.979,,.011,4,,.203,.259,,1,0,meeksjo01
306,C.J. Miles,SG,24,UTA,56,1145,.381,14.3,,.677,.234,.198,.058,.187,.323,,.416,.642,.304,.333,.276,.307,,.466,.870,,.075,31,,.207,.290,,3,0,milescj01
307,Darko Miličić,C,26,MIN,29,472,.454,4.2,,1.000,.469,.492,.038,.000,.000,,.454,.574,.375,.000,,,,.644,,,.077,9,,,,,0,0,milicda01
308,Andre Miller,SG,35,DEN,66,1809,.438,10.5,,.850,.351,.230,.149,.120,.150,,.478,.644,.346,.390,.348,.217,,.263,.833,,.000,0,,.229,.158,,10,1,millean02
309,Brad Miller,C,35,MIN,15,146,.333,18.9,,.444,.074,.111,.111,.148,.556,,.167,.500,.000,.000,.250,.467,,.500,1.000,,.000,0,,.067,.000,,0,0,millebr01
310,Mike Miller,SG,31,MIA,39,752,.435,19.4,,.440,.139,.029,.038,.234,.560,,.413,.483,.500,.125,.408,.453,,.684,.925,,.005,1,,.316,.459,,0,0,millemi01
311,Patty Mills,PG,23,SAS,16,261,.485,16.8,,.569,.177,.085,.085,.223,.431,,.527,.609,.364,.455,.552,.429,,.256,.667,,.000,0,,.357,.500,,0,0,millspa02
312,Paul Millsap,PF,26,UTA,64,2100,.495,8.9,,.964,.334,.257,.156,.217,.036,,.505,.726,.457,.239,.412,.226,,.558,.857,,.075,57,,.258,.375,,0,0,millspa01
313,Nazr Mohammed,C,34,OKC,63,692,.467,7.1,,.994,.467,.166,.254,.107,.006,,.470,.544,.464,.395,.333,.000,,.709,,,.112,14,,.000,,,0,0,mohamna01
314,Greg Monroe,C,21,DET,66,2082,.521,4.4,,.999,.588,.268,.072,.072,.001,,.522,.608,.407,.339,.429,.000,,.469,,,.049,33,,.000,,,1,0,monrogr01
315,Jamario Moon,SF,31,CHA,8,123,.292,18.9,,.583,.125,.000,.042,.417,.417,,.357,.333,,.000,.400,.200,,.200,1.000,,.000,0,,.500,.200,,0,0,moonja01
316,E'Twaun Moore,PG,22,BOS,38,331,.381,17.1,,.602,.115,.150,.071,.265,.398,,.382,.615,.294,.375,.333,.378,,.192,1.000,,.000,0,,.244,.455,,0,0,mooreet01
317,Mikki Moore,C,36,GSW,7,118,.450,11.7,,1.000,.250,.150,.150,.450,.000,,.450,.400,1.000,.667,.222,,,.889,,,.050,1,,,,,0,0,mooremi01
318,Darius Morris,PG,21,LAL,19,169,.429,12.6,,.786,.238,.262,.119,.167,.214,,.424,.700,.364,.400,.143,.444,,.214,.750,,.000,0,,.111,1.000,,1,1,morrida01
319,Marcus Morris,PF,22,HOU,17,126,.296,16.0,,.685,.185,.074,.204,.222,.315,,.378,.400,.250,.455,.333,.118,,.500,.500,,.019,0,,.471,.125,,0,0,morrima03
320,Markieff Morris,PF,22,PHO,63,1227,.399,13.7,,.716,.250,.158,.133,.174,.284,,.420,.587,.362,.397,.250,.347,,.573,.953,,.060,24,,.081,.500,,1,0,morrima02
321,Anthony Morrow,SG,26,NJN,62,1636,.413,18.7,,.565,.053,.081,.152,.280,.435,,.446,.571,.396,.450,.435,.371,,.657,.953,,.002,1,,.423,.372,,1,0,morroan01
322,Timofey Mozgov,C,25,DEN,44,687,.526,5.1,,1.000,.568,.232,.089,.111,.000,,.526,.574,.455,.647,.333,,,.800,,,.216,35,,,,,0,0,mozgoti01
323,Byron Mullens,C,22,CHA,65,1465,.425,12.8,,.914,.306,.083,.086,.438,.086,,.443,.646,.306,.353,.344,.235,,.736,.667,,.102,53,,.059,.000,,1,0,mulleby01
324,Troy Murphy,PF,31,LAL,59,956,.450,17.7,,.608,.158,.047,.047,.357,.392,,.471,.519,.250,.625,.459,.418,,.878,1.000,,.012,2,,.254,.412,,0,0,murphtr01
325,Hamady N'Diaye,C,25,WAS,3,3,.000,1.7,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,ndiayha01
326,Eduardo Nájera,PF,35,CHA,22,270,.375,14.7,,.547,.359,.063,.047,.078,.453,,.457,.435,.750,.000,.600,.276,,.750,1.000,,.000,0,,.069,.500,,0,0,najered01
327,Steve Nash*,PG,37,PHO,62,1961,.532,15.1,,.746,.187,.103,.168,.288,.254,,.580,.740,.544,.495,.538,.390,,.100,.400,,.000,0,,.050,.429,,1,0,nashst01
328,Gary Neal,SG,27,SAS,56,1206,.436,16.5,,.593,.084,.208,.152,.148,.407,,.448,.537,.446,.459,.389,.419,,.333,.542,,.000,0,,.162,.406,,0,0,nealga01
329,Jameer Nelson,PG,29,ORL,57,1706,.427,15.1,,.619,.276,.109,.051,.183,.381,,.459,.587,.379,.290,.360,.377,,.186,.667,,.000,0,,.121,.286,,0,0,nelsoja01
330,Joakim Noah,C,26,CHI,64,1945,.508,5.1,,.998,.633,.178,.065,.122,.002,,.509,.587,.345,.281,.467,.000,,.639,,,.141,64,,.000,,,0,0,noahjo01
331,Andrés Nocioni,SF,32,PHI,11,56,.250,14.4,,.700,.100,.250,.250,.100,.300,,.286,1.000,.200,.200,.000,.167,,1.000,1.000,,.000,0,,.167,.000,,0,0,nocioan01
332,Steve Novak,PF,28,NYK,54,1020,.478,23.8,,.163,.000,.003,.015,.145,.837,,.509,,.000,.200,.551,.472,,.857,.977,,.000,0,,.305,.477,,0,0,novakst01
333,Dirk Nowitzki*,PF,33,DAL,62,2079,.457,15.6,,.795,.105,.088,.297,.305,.205,,.481,.661,.407,.407,.511,.368,,.580,.923,,.004,4,,.057,.250,,0,0,nowitdi01
334,Jermaine O'Neal,C,33,BOS,25,570,.433,7.1,,1.000,.417,.200,.317,.067,.000,,.433,.660,.208,.263,.500,,,.827,,,.175,19,,,,,0,0,onealje01
335,Lamar Odom,SF,32,DAL,50,1027,.352,13.5,,.682,.266,.178,.089,.149,.318,,.399,.548,.226,.484,.288,.252,,.579,.821,,.017,5,,.234,.308,,2,0,odomla01
336,Emeka Okafor,C,29,NOH,27,781,.533,7.7,,1.000,.224,.430,.313,.033,.000,,.533,.750,.489,.448,.429,,,.684,,,.056,11,,,,,0,0,okafoem01
337,Mehmet Okur,C,32,NJN,17,454,.374,18.5,,.482,.058,.122,.158,.144,.518,,.433,.625,.294,.500,.400,.319,,.586,.957,,.000,0,,.306,.273,,0,0,okurme01
338,Daniel Orton,PF,21,ORL,16,187,.567,3.3,,.967,.800,.133,.033,.000,.033,,.586,.625,.500,.000,,.000,,.706,,,.267,7,,.000,,,0,0,ortonda01
339,Travis Outlaw,SF,27,SAC,39,500,.343,16.2,,.657,.160,.126,.086,.286,.343,,.383,.750,.455,.133,.220,.267,,.545,1.000,,.086,11,,.267,.188,,0,0,outlatr01
340,Larry Owens,SF,29,NJN,7,75,.364,18.1,,.545,.182,.000,.091,.273,.455,,.333,.500,,.000,.333,.400,,1.000,1.000,,.000,0,,.400,.500,,0,0,owensla01
341,Zaza Pachulia,C,27,ATL,58,1640,.499,5.7,,1.000,.563,.180,.130,.127,.000,,.499,.555,.328,.523,.465,,,.710,,,.053,14,,,,,0,0,pachuza01
342,Jannero Pargo,PG,32,ATL,50,671,.415,20.6,,.455,.059,.032,.067,.296,.545,,.452,.467,.375,.412,.467,.384,,.423,.887,,.000,0,,.225,.355,,0,0,pargoja01
343,Jeremy Pargo,PG,25,MEM,44,424,.333,14.0,,.747,.240,.193,.067,.247,.253,,.357,.611,.207,.400,.216,.263,,.050,.800,,.027,4,,.158,.167,,1,0,pargoje01
344,Anthony Parker,SF,36,CLE,51,1280,.433,18.7,,.577,.055,.064,.144,.313,.423,,.484,.667,.333,.447,.500,.362,,.516,.980,,.003,1,,.377,.404,,0,0,parkean01
345,Tony Parker*,PG,29,SAS,60,1923,.480,10.8,,.931,.269,.226,.149,.288,.069,,.498,.686,.453,.459,.379,.230,,.208,.857,,.000,0,,.393,.333,,0,0,parketo01
346,Chandler Parsons,SF,23,HOU,63,1804,.452,12.1,,.676,.383,.138,.042,.113,.324,,.507,.624,.329,.217,.435,.337,,.479,.967,,.073,32,,.376,.418,,1,0,parsoch01
347,Patrick Patterson,PF,22,HOU,64,1483,.440,10.6,,.994,.178,.307,.243,.266,.006,,.443,.615,.395,.419,.404,.000,,.707,,,.027,12,,.333,.000,,0,0,pattepa01
348,Chris Paul,PG,26,LAC,60,2181,.478,14.2,,.761,.158,.225,.139,.238,.239,,.511,.645,.480,.468,.476,.371,,.107,.494,,.002,2,,.131,.500,,2,0,paulch01
349,Sasha Pavlović,SF,28,BOS,45,527,.391,17.5,,.547,.180,.055,.078,.234,.453,,.471,.826,.429,.100,.333,.293,,.667,.941,,.031,4,,.293,.353,,0,0,pavloal01
350,Nikola Peković,C,26,MIN,47,1264,.564,2.8,,1.000,.694,.278,.024,.004,.000,,.564,.660,.373,.091,.000,,,.629,,,.066,29,,,,,0,0,pekovni01
351,Kendrick Perkins,C,27,OKC,65,1744,.489,5.0,,1.000,.515,.332,.076,.076,.000,,.489,.652,.333,.350,.200,,,.633,,,.141,36,,,,,0,0,perkike01
352,Johan Petro,C,26,NJN,59,920,.419,11.2,,.996,.246,.188,.188,.373,.004,,.417,.453,.490,.327,.402,1.000,,.815,1.000,,.058,13,,.000,,,0,0,petrojo01
353,Paul Pierce*,SF,34,BOS,61,2075,.443,14.4,,.693,.262,.071,.162,.199,.307,,.476,.670,.317,.389,.350,.366,,.469,.880,,.025,20,,.136,.351,,0,0,piercpa01
354,Mickaël Piétrus,SG,29,BOS,42,921,.385,20.2,,.326,.152,.011,.019,.144,.674,,.489,.537,.333,.800,.410,.335,,.535,.951,,.033,8,,.440,.413,,1,0,pietrmi01
355,Dexter Pittman,C,23,MIA,35,301,.468,4.3,,1.000,.479,.468,.053,.000,.000,,.468,.644,.295,.400,,,,.659,,,.170,15,,,,,0,0,pittmde01
356,Quincy Pondexter,SF,23,MEM,64,1002,.452,12.9,,.695,.351,.092,.071,.180,.305,,.518,.655,.182,.353,.488,.301,,.616,.955,,.067,15,,.685,.360,,2,0,pondequ01
357,A.J. Price,PG,25,IND,44,568,.339,19.4,,.494,.080,.092,.121,.201,.506,,.384,.571,.125,.524,.343,.295,,.212,.731,,.000,0,,.091,.500,,2,0,priceaj01
358,Ronnie Price,PG,28,PHO,36,517,.377,14.9,,.662,.269,.092,.100,.200,.338,,.419,.600,.250,.231,.346,.295,,.194,.692,,.023,3,,.114,.400,,0,0,pricero01
359,Tayshaun Prince,SF,31,DET,63,2087,.421,13.1,,.870,.199,.169,.168,.333,.130,,.431,.648,.296,.433,.368,.356,,.505,1.000,,.030,18,,.615,.359,,1,0,princta01
360,Joel Przybilla,C,32,POR,27,449,.458,2.6,,1.000,.729,.229,.000,.042,.000,,.458,.600,.091,,.000,,,.591,,,.146,5,,,,,0,0,przybjo01
361,Vladimir Radmanović,SF,31,ATL,49,755,.376,19.4,,.315,.162,.036,.025,.091,.685,,.387,.500,.286,.000,.333,.370,,.625,.960,,.020,3,,.341,.326,,0,0,radmavl01
362,Anthony Randolph,PF,22,MIN,34,517,.470,8.0,,.995,.460,.165,.135,.235,.005,,.472,.641,.273,.296,.383,.000,,.691,,,.110,21,,1.000,.000,,0,0,randoan01
363,Zach Randolph,PF,30,MEM,28,735,.463,8.5,,.972,.347,.288,.168,.168,.028,,.469,.606,.427,.396,.333,.250,,.408,1.000,,.007,2,,.000,,,1,0,randoza01
364,Michael Redd,SG,32,PHO,51,770,.400,15.9,,.633,.144,.150,.106,.233,.367,,.447,.654,.315,.526,.369,.318,,.490,.976,,.003,1,,.417,.345,,0,0,reddmi01
365,JJ Redick,SG,27,ORL,65,1765,.425,18.4,,.541,.120,.079,.068,.274,.459,,.430,.614,.283,.350,.413,.418,,.544,.857,,.000,0,,.190,.549,,0,0,redicjj01
366,Ryan Reid,PF,25,OKC,5,17,.800,13.7,,1.000,.200,.000,.400,.400,.000,,.800,1.000,,1.000,.500,,,1.000,,,.000,0,,,,,0,0,reidry01
367,Jason Richardson,SG,31,ORL,54,1591,.408,15.9,,.535,.237,.094,.087,.117,.465,,.442,.596,.411,.231,.314,.368,,.589,.912,,.050,25,,.303,.440,,0,0,richaja01
368,Quentin Richardson,SF,31,ORL,48,866,.376,19.2,,.386,.147,.061,.046,.132,.614,,.421,.759,.083,.111,.308,.347,,.531,1.000,,.020,4,,.240,.345,,0,0,richaqu01
369,Luke Ridnour,SG,30,MIN,53,1750,.440,15.9,,.724,.147,.118,.120,.338,.276,,.485,.617,.446,.470,.446,.322,,.269,.633,,.000,0,,.342,.442,,0,0,ridnolu01
370,Nate Robinson,PG,27,GSW,51,1192,.424,16.5,,.626,.163,.136,.107,.219,.374,,.459,.658,.364,.423,.387,.365,,.187,.697,,.000,0,,.133,.458,,3,1,robinna01
371,Rajon Rondo,PG,25,BOS,53,1957,.448,8.9,,.927,.456,.159,.091,.220,.073,,.464,.582,.297,.346,.389,.238,,.268,.300,,.000,0,,.143,.333,,0,0,rondora01
372,Derrick Rose,PG,23,CHI,39,1375,.435,12.6,,.751,.317,.183,.092,.160,.249,,.475,.582,.457,.328,.369,.312,,.173,.500,,.017,12,,.017,.333,,5,0,rosede01
373,Ricky Rubio,PG,21,MIN,41,1404,.357,13.7,,.758,.249,.141,.098,.270,.242,,.363,.485,.218,.289,.352,.340,,.121,.813,,.003,0,,.266,.480,,1,0,rubiori01
374,Brandon Rush,SF,26,GSW,65,1717,.501,16.1,,.533,.252,.090,.028,.164,.467,,.544,.686,.310,.385,.481,.452,,.581,.949,,.064,26,,.443,.433,,2,0,rushbr01
