,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
107,Amir Coffey,SG,22,LAC,18,159,.426,12.7,,.648,.315,.148,.130,.056,.352,,.486,.588,.250,.571,.333,.316,,.471,1.000,,.056,3,,.368,.571,,0,0,coffeam01
108,John Collins,PF,22,ATL,41,1363,.583,9.4,,.757,.469,.185,.068,.035,.243,,.642,.768,.473,.293,.524,.401,,.748,.966,,.221,117,,.129,.368,,1,0,collijo01
109,Zach Collins,PF,22,POR,11,290,.471,9.8,,.721,.441,.206,.044,.029,.279,,.510,.633,.286,.333,.500,.368,,.680,1.000,,.074,5,,.316,.167,,0,0,colliza01
110,Mike Conley,PG,32,UTA,47,1363,.409,16.3,,.549,.134,.203,.138,.074,.451,,.437,.566,.391,.359,.476,.375,,.257,.625,,.000,0,,.199,.451,,4,1,conlemi01
111,Pat Connaughton,SG,27,MIL,67,1243,.455,15.9,,.449,.349,.063,.013,.023,.551,,.607,.705,.368,.250,.000,.331,,.732,.945,,.100,29,,.114,.316,,0,0,connapa01
112,Quinn Cook,PG,26,LAL,44,508,.425,15.7,,.603,.192,.145,.089,.178,.397,,.465,.610,.290,.632,.368,.365,,.333,.774,,.000,0,,.247,.476,,0,0,cookqu01
113,Tyler Cook,PF-SF,22,TOT,13,54,.667,2.7,,1.000,.833,.083,.083,.000,.000,,.667,.600,1.000,1.000,,,,.500,,,.417,2,,,,,0,0,cookty01
113,Tyler Cook,PF,22,CLE,11,35,.700,2.9,,1.000,.800,.100,.100,.000,.000,,.700,.625,1.000,1.000,,,,.571,,,.400,1,,,,,0,0,cookty01
113,Tyler Cook,SF,22,DEN,2,19,.500,1.6,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,.000,,,.500,1,,,,,0,0,cookty01
114,Robert Covington,PF-C,29,TOT,70,2137,.422,18.7,,.336,.217,.087,.012,.019,.664,,.593,.675,.429,.444,.500,.335,,.771,.925,,.017,11,,.131,.365,,4,0,covinro01
114,Robert Covington,PF,29,MIN,48,1411,.435,18.2,,.371,.232,.097,.018,.024,.629,,.587,.661,.479,.444,.417,.346,,.769,.889,,.016,7,,.093,.379,,3,0,covinro01
114,Robert Covington,C,29,HOU,22,726,.392,19.8,,.260,.185,.066,.000,.009,.740,,.610,.714,.267,,1.000,.315,,.778,1.000,,.018,4,,.202,.353,,1,0,covinro01
115,Allen Crabbe,SG-SF,27,TOT,37,653,.356,20.7,,.328,.068,.085,.096,.079,.672,,.466,.750,.333,.412,.429,.303,,.667,1.000,,.006,1,,.244,.414,,2,0,crabbal01
115,Allen Crabbe,SG,27,ATL,28,522,.364,20.5,,.350,.063,.091,.112,.084,.650,,.440,.667,.308,.375,.500,.323,,.591,1.000,,.007,1,,.194,.444,,2,0,crabbal01
115,Allen Crabbe,SF,27,MIN,9,131,.324,21.2,,.235,.088,.059,.029,.059,.765,,.625,1.000,.500,1.000,.000,.231,,1.000,1.000,,.000,0,,.423,.364,,0,0,crabbal01
116,Torrey Craig,SF,29,DEN,58,1072,.461,15.0,,.487,.342,.074,.041,.030,.513,,.603,.739,.300,.182,.375,.326,,.633,.956,,.052,10,,.341,.298,,2,0,craigto01
117,Jamal Crawford,SG,39,BRK,1,6,.500,24.0,,.500,.000,.000,.000,.500,.500,,.500,,,,.500,.500,,.000,1.000,,.000,0,,.000,,,0,0,crawfja01
118,Jae Crowder,SF-PF,29,TOT,65,1875,.401,19.5,,.300,.187,.044,.020,.050,.700,,.538,.648,.360,.273,.393,.343,,.648,.852,,.007,4,,.226,.382,,1,0,crowdja01
118,Jae Crowder,SF,29,MEM,45,1322,.368,18.9,,.333,.203,.050,.023,.058,.667,,.519,.642,.300,.111,.435,.293,,.594,.821,,.005,2,,.184,.306,,0,0,crowdja01
118,Jae Crowder,PF,29,MIA,20,553,.482,20.9,,.220,.146,.030,.012,.030,.780,,.611,.667,.600,1.000,.200,.445,,.818,.895,,.012,2,,.313,.475,,1,0,crowdja01
119,Jarrett Culver,SG,20,MIN,63,1506,.404,12.1,,.612,.380,.186,.030,.016,.388,,.471,.583,.274,.412,.222,.299,,.396,.758,,.060,31,,.176,.205,,1,0,culveja01
120,Seth Curry,SG,29,DAL,64,1576,.495,18.9,,.441,.091,.129,.105,.117,.559,,.549,.712,.446,.550,.537,.452,,.424,.800,,.000,0,,.171,.436,,1,0,curryse01
121,Stephen Curry,PG,31,GSW,5,139,.402,19.8,,.402,.207,.061,.012,.122,.598,,.636,.706,.400,1.000,.600,.245,,.333,.667,,.000,0,,.122,.333,,0,0,curryst01
122,Troy Daniels,SG,28,TOT,47,532,.387,21.5,,.290,.054,.065,.065,.108,.710,,.481,.700,.500,.500,.350,.348,,.769,.957,,.000,0,,.280,.432,,0,0,danietr01
122,Troy Daniels,SG,28,LAL,41,456,.392,21.3,,.291,.063,.070,.070,.089,.709,,.478,.700,.545,.455,.286,.357,,.727,.950,,.000,0,,.277,.419,,0,0,danietr01
122,Troy Daniels,SG,28,DEN,6,76,.357,22.8,,.286,.000,.036,.036,.214,.714,,.500,,.000,1.000,.500,.300,,1.000,1.000,,.000,0,,.300,.500,,0,0,danietr01
123,Anthony Davis,PF,26,LAL,62,2131,.503,11.1,,.801,.343,.172,.155,.130,.199,,.546,.758,.413,.412,.322,.330,,.578,.986,,.157,157,,.170,.432,,3,0,davisan02
124,Ed Davis,C,30,UTA,28,303,.478,3.2,,1.000,.609,.370,.000,.022,.000,,.478,.607,.235,,1.000,,,.545,,,.065,3,,,,,0,0,davised01
125,Terence Davis,SG,22,TOR,72,1209,.456,15.8,,.445,.305,.089,.037,.014,.555,,.541,.677,.282,.188,.167,.388,,.419,.904,,.055,17,,.236,.474,,1,0,daviste02
126,Dewayne Dedmon,C,30,TOT,44,774,.400,13.5,,.580,.325,.153,.047,.055,.420,,.541,.675,.333,.417,.429,.206,,.738,.955,,.110,24,,.187,.150,,0,0,dedmode01
126,Dewayne Dedmon,C,30,SAC,34,541,.404,13.7,,.585,.304,.181,.035,.064,.415,,.550,.692,.355,.500,.455,.197,,.709,1.000,,.129,19,,.141,.300,,0,0,dedmode01
126,Dewayne Dedmon,C,30,ATL,10,233,.393,13.2,,.571,.369,.095,.071,.036,.429,,.521,.645,.250,.333,.333,.222,,.800,.875,,.071,5,,.278,.000,,0,0,dedmode01
127,Matthew Dellavedova,PG,29,CLE,57,821,.354,16.6,,.480,.137,.229,.103,.011,.520,,.488,.542,.400,.611,.500,.231,,.317,.905,,.000,0,,.165,.333,,0,0,dellama01
128,DeMar DeRozan,SF,30,SAS,68,2316,.531,9.9,,.967,.266,.248,.263,.190,.033,,.540,.731,.488,.475,.432,.257,,.270,.889,,.030,30,,.286,.400,,2,0,derozde01
129,Cheick Diallo,C,23,PHO,47,479,.648,5.0,,.979,.613,.190,.099,.077,.021,,.655,.770,.444,.571,.364,.333,,.835,1.000,,.155,20,,.667,.500,,0,0,diallch01
130,Hamidou Diallo,SF,21,OKC,46,896,.446,8.4,,.807,.470,.223,.071,.044,.193,,.485,.633,.242,.333,.385,.281,,.638,.938,,.142,35,,.614,.343,,0,0,diallha01
131,Gorgui Dieng,C,30,TOT,63,1096,.456,14.6,,.582,.297,.102,.077,.107,.418,,.528,.676,.324,.393,.410,.355,,.723,.963,,.085,28,,.263,.450,,0,0,dienggo01
131,Gorgui Dieng,C,30,MIN,46,778,.448,15.0,,.567,.300,.087,.069,.112,.433,,.497,.602,.292,.421,.419,.383,,.692,.978,,.065,15,,.242,.448,,0,0,dienggo01
131,Gorgui Dieng,C,30,MEM,17,318,.483,13.4,,.632,.287,.149,.103,.092,.368,,.618,.920,.385,.333,.375,.250,,.794,.875,,.149,13,,.344,.455,,0,0,dienggo01
132,Spencer Dinwiddie,PG,26,BRK,64,1994,.415,13.3,,.608,.310,.191,.078,.028,.392,,.485,.637,.354,.263,.310,.308,,.176,.496,,.014,14,,.130,.327,,5,0,dinwisp01
133,Donte DiVincenzo,SG,23,MIL,66,1520,.455,15.3,,.516,.341,.084,.039,.051,.484,,.567,.655,.302,.450,.500,.336,,.537,.819,,.031,15,,.158,.256,,3,0,divindo01
134,Luka Dončić,PG,20,DAL,61,2047,.463,14.5,,.569,.260,.237,.058,.014,.431,,.574,.752,.436,.370,.471,.316,,.171,.240,,.012,14,,.020,.273,,9,0,doncilu01
135,Luguentz Dort,SF,20,OKC,36,820,.394,13.2,,.537,.372,.142,.023,.000,.463,,.479,.605,.226,.000,,.297,,.643,1.000,,.087,17,,.396,.325,,0,0,dortlu01
136,Damyean Dotson,SG,25,NYK,48,836,.414,19.6,,.438,.128,.055,.062,.193,.562,,.480,.676,.250,.389,.446,.362,,.541,.814,,.000,0,,.153,.320,,0,0,dotsoda01
137,Sekou Doumbouya,PF,19,DET,38,754,.390,12.9,,.585,.326,.195,.030,.034,.415,,.464,.545,.391,.286,.250,.286,,.719,.929,,.072,15,,.357,.286,,0,0,doumbse01
138,PJ Dozier,SG,23,DEN,29,412,.414,14.5,,.688,.197,.197,.185,.108,.312,,.444,.677,.258,.414,.412,.347,,.333,.647,,.006,1,,.143,.143,,3,0,doziepj01
139,Goran Dragić,PG,33,MIA,59,1663,.441,16.2,,.533,.182,.152,.106,.093,.467,,.505,.697,.391,.338,.507,.367,,.338,.653,,.000,0,,.169,.404,,1,0,dragigo01
140,Andre Drummond,C,26,TOT,57,1879,.533,4.3,,.955,.589,.334,.027,.005,.045,,.551,.662,.393,.190,.000,.143,,.574,.800,,.136,95,,.200,.429,,2,0,drumman01
140,Andre Drummond,C,26,DET,49,1654,.530,4.2,,.969,.580,.355,.028,.006,.031,,.546,.665,.390,.158,.000,.048,,.568,1.000,,.135,81,,.143,.000,,2,0,drumman01
140,Andre Drummond,C,26,CLE,8,225,.552,5.3,,.867,.648,.200,.019,.000,.133,,.593,.647,.429,.500,,.286,,.611,.750,,.143,14,,.286,.750,,0,0,drumman01
141,Jared Dudley,PF,34,LAL,45,364,.400,19.5,,.300,.167,.067,.000,.067,.700,,.333,.300,.500,,.250,.429,,.833,1.000,,.000,0,,.262,.545,,0,0,dudleja01
142,Kris Dunn,PG,25,CHI,51,1269,.444,11.3,,.673,.398,.187,.056,.032,.327,,.535,.647,.438,.263,.182,.259,,.423,.966,,.023,8,,.259,.276,,1,0,dunnkr01
143,Carsen Edwards,SG,21,BOS,37,351,.328,19.4,,.406,.141,.070,.063,.133,.594,,.346,.389,.000,.250,.529,.316,,.500,.667,,.008,0,,.118,.111,,0,0,edwarca01
144,Henry Ellenson,C,23,BRK,5,15,.143,16.0,,.429,.286,.143,.000,.000,.571,,.333,.500,.000,,,.000,,.000,,,.000,0,,.500,.000,,0,0,ellenhe01
145,Wayne Ellington,SG,32,NYK,36,558,.351,23.1,,.178,.046,.029,.006,.098,.822,,.355,.750,.000,1.000,.235,.350,,.636,.940,,.000,0,,.105,.600,,0,0,ellinwa01
146,Joel Embiid,C,25,PHI,51,1506,.477,12.4,,.785,.255,.195,.202,.134,.215,,.517,.725,.468,.407,.355,.331,,.452,.912,,.061,45,,.035,.333,,2,0,embiijo01
147,James Ennis III,SF-SG,29,TOT,69,1265,.446,14.0,,.529,.373,.089,.039,.028,.471,,.553,.649,.313,.286,.400,.325,,.667,.891,,.075,21,,.337,.404,,2,0,ennisja01
147,James Ennis III,SF,29,PHI,49,776,.442,13.6,,.531,.381,.097,.027,.027,.469,,.525,.651,.182,.000,.500,.349,,.698,1.000,,.093,17,,.415,.432,,1,0,ennisja01
147,James Ennis III,SG,29,ORL,20,489,.451,14.6,,.526,.361,.075,.060,.030,.474,,.600,.646,.600,.500,.250,.286,,.619,.667,,.045,4,,.206,.308,,1,0,ennisja01
148,Drew Eubanks,C,22,SAS,22,272,.642,5.2,,.985,.478,.403,.060,.045,.015,,.636,.750,.556,.500,.333,1.000,,.690,1.000,,.179,11,,1.000,1.000,,0,0,eubandr01
149,Jacob Evans,SG,22,TOT,29,418,.336,16.2,,.709,.119,.104,.194,.291,.291,,.337,.375,.214,.385,.333,.333,,.625,.923,,.007,1,,.256,.300,,0,0,evansja02
149,Jacob Evans,SG,22,GSW,27,414,.338,16.1,,.714,.120,.105,.195,.293,.286,,.337,.375,.214,.385,.333,.342,,.625,.923,,.008,1,,.263,.300,,0,0,evansja02
149,Jacob Evans,SG,22,MIN,2,4,.000,26.3,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,evansja02
150,Dante Exum,SG,24,TOT,35,485,.471,11.4,,.639,.378,.252,.008,.000,.361,,.539,.644,.367,1.000,,.349,,.268,.800,,.067,7,,.302,.231,,1,0,exumda01
150,Dante Exum,SG,24,UTA,11,83,.435,9.1,,.739,.261,.435,.043,.000,.261,,.471,.500,.400,1.000,,.333,,.250,1.000,,.130,2,,.500,.333,,0,0,exumda01
150,Dante Exum,SG,24,CLE,24,402,.479,11.9,,.615,.406,.208,.000,.000,.385,,.559,.667,.350,,,.351,,.273,.769,,.052,5,,.270,.200,,1,0,exumda01
151,Tacko Fall,C,24,BOS,7,33,.786,2.7,,1.000,.643,.357,.000,.000,.000,,.786,.889,.600,,,,,.818,,,.429,6,,,,,0,0,fallta01
152,Derrick Favors,C,28,NOP,51,1243,.617,4.0,,.979,.681,.192,.074,.032,.021,,.627,.706,.462,.440,.364,.143,,.721,1.000,,.177,56,,.714,.200,,0,0,favorde01
153,Cristiano Felício,C,27,CHI,22,386,.630,3.5,,.963,.667,.222,.056,.019,.037,,.654,.750,.500,.333,.000,.000,,.500,,,.130,6,,.000,,,0,0,feliccr01
154,Terrance Ferguson,SF,21,OKC,56,1257,.355,20.4,,.236,.123,.050,.014,.050,.764,,.558,.630,.364,.667,.545,.292,,.897,.980,,.032,5,,.411,.319,,0,0,fergute01
155,Bruno Fernando,C,21,ATL,56,713,.518,7.0,,.814,.578,.186,.040,.010,.186,,.605,.713,.297,.625,.000,.135,,.694,1.000,,.226,38,,.405,.067,,0,0,fernabr01
156,Yogi Ferrell,PG,26,SAC,50,530,.420,17.4,,.580,.149,.053,.186,.191,.420,,.505,.571,.200,.514,.528,.304,,.236,.667,,.000,0,,.177,.571,,0,0,ferreyo01
157,Dorian Finney-Smith,PF,26,DAL,71,2120,.466,15.5,,.420,.326,.069,.006,.019,.580,,.589,.659,.361,.333,.300,.376,,.636,.965,,.126,57,,.492,.436,,0,0,finnedo01
158,Bryn Forbes,SG,26,SAS,63,1579,.417,21.0,,.344,.069,.081,.048,.146,.656,,.470,.675,.404,.393,.435,.388,,.723,.932,,.000,0,,.089,.412,,1,0,forbebr01
159,Evan Fournier,SF,27,ORL,66,2076,.467,16.5,,.533,.174,.147,.104,.107,.467,,.527,.691,.474,.381,.475,.399,,.437,.827,,.003,2,,.143,.532,,0,0,fournev01
160,De'Aaron Fox,PG,22,SAC,51,1634,.480,10.8,,.773,.312,.266,.135,.060,.227,,.535,.665,.452,.391,.551,.292,,.145,.611,,.036,23,,.135,.160,,2,0,foxde01
161,Melvin Frazier,SG,23,ORL,19,126,.441,15.6,,.529,.206,.118,.118,.088,.471,,.389,.714,.000,.250,.333,.500,,.714,.750,,.029,1,,.375,.667,,0,0,frazime01
162,Michael Frazier,SG,25,HOU,13,145,.241,20.3,,.207,.172,.034,.000,.000,.793,,.500,.600,.000,,,.174,,1.000,1.000,,.034,1,,.304,.429,,0,0,frazimi01
163,Tim Frazier,PG,29,DET,27,355,.362,15.2,,.681,.149,.213,.106,.213,.319,,.375,.571,.350,.300,.300,.333,,.292,.700,,.000,0,,.167,.600,,0,0,fraziti01
164,Enes Freedom,C,27,BOS,58,983,.572,3.6,,.980,.661,.270,.017,.032,.020,,.581,.639,.479,.167,.455,.143,,.470,1.000,,.040,11,,.143,.000,,0,0,kanteen01
165,Markelle Fultz,PG,21,ORL,72,1996,.465,10.9,,.825,.335,.194,.194,.101,.175,,.507,.645,.420,.380,.462,.267,,.300,.833,,.036,22,,.133,.333,,8,1,fultzma01
166,Wenyen Gabriel,PF,22,TOT,30,235,.438,12.0,,.583,.417,.146,.021,.000,.417,,.536,.700,.000,1.000,,.300,,.533,1.000,,.167,7,,.350,.571,,0,0,gabriwe01
166,Wenyen Gabriel,PF,22,SAC,11,61,.353,13.7,,.529,.294,.235,.000,.000,.471,,.556,1.000,.000,,,.125,,.600,1.000,,.118,2,,.125,.000,,0,0,gabriwe01
166,Wenyen Gabriel,PF,22,POR,19,174,.484,11.1,,.613,.484,.097,.032,.000,.387,,.526,.600,.000,1.000,,.417,,.500,1.000,,.194,5,,.500,.667,,0,0,gabriwe01
167,Daniel Gafford,C,21,CHI,43,609,.701,1.8,,1.000,.828,.164,.007,.000,.000,,.701,.766,.409,.000,,,,.702,,,.455,54,,,,,0,0,gaffoda01
168,Danilo Gallinari,PF,31,OKC,62,1834,.438,18.5,,.463,.152,.097,.081,.133,.537,,.476,.645,.278,.424,.459,.405,,.494,.860,,.044,31,,.098,.372,,1,0,gallida01
169,Langston Galloway,SG,28,DET,66,1702,.435,18.6,,.389,.109,.137,.076,.068,.611,,.493,.678,.392,.439,.459,.399,,.712,.992,,.002,1,,.381,.540,,1,0,gallola01
170,Darius Garland,SG,20,CLE,59,1824,.401,16.0,,.577,.180,.153,.149,.094,.423,,.434,.468,.439,.423,.379,.355,,.280,.733,,.000,0,,.182,.389,,0,0,garlada01
171,Marc Gasol,C,35,TOR,44,1161,.427,17.3,,.470,.125,.179,.115,.050,.530,,.473,.629,.540,.375,.071,.385,,.661,1.000,,.032,8,,.095,.429,,0,0,gasolma01
172,Rudy Gay,PF,33,SAS,67,1461,.446,15.3,,.631,.168,.156,.193,.114,.369,,.511,.720,.366,.470,.471,.336,,.490,.851,,.047,23,,.268,.288,,1,0,gayru01
173,Paul George,SF,29,LAC,48,1419,.439,17.4,,.513,.150,.125,.113,.125,.487,,.464,.684,.357,.409,.357,.412,,.339,.650,,.020,15,,.181,.565,,2,0,georgpa01
174,Taj Gibson,C,34,NYK,62,1025,.584,6.7,,.951,.577,.136,.080,.157,.049,,.599,.703,.436,.478,.422,.286,,.724,1.000,,.140,34,,.571,.250,,0,0,gibsota01
175,Harry Giles,C,21,SAC,46,667,.554,7.6,,.992,.402,.259,.167,.163,.008,,.558,.802,.369,.429,.390,.000,,.748,,,.171,38,,.500,.000,,0,0,gilesha01
176,Shai Gilgeous-Alexander,SG,21,OKC,70,2428,.471,11.4,,.753,.286,.263,.136,.068,.247,,.512,.617,.404,.500,.507,.347,,.235,.540,,.019,19,,.127,.438,,0,0,gilgesh01
177,Rudy Gobert,C,27,UTA,68,2333,.693,2.1,,1.000,.837,.158,.005,.000,.000,,.693,.755,.386,.000,,,,.749,,,.425,221,,,,,0,0,goberru01
178,Brandon Goodwin,PG,24,ATL,34,430,.400,15.8,,.542,.205,.184,.116,.037,.458,,.485,.641,.371,.409,.429,.299,,.280,.615,,.000,0,,.184,.125,,2,0,goodwbr01
179,Aaron Gordon,PF,24,ORL,62,2017,.437,12.9,,.691,.326,.126,.150,.089,.309,,.494,.704,.361,.348,.162,.308,,.500,.890,,.124,88,,.177,.333,,6,0,gordoaa01
180,Eric Gordon,SF,31,HOU,36,1016,.369,19.0,,.346,.201,.112,.019,.013,.654,,.469,.559,.385,.333,.000,.317,,.533,.802,,.011,5,,.079,.208,,2,0,gordoer01
181,Devonte' Graham,PG,24,CHO,63,2211,.382,19.4,,.393,.132,.110,.074,.077,.607,,.397,.543,.274,.352,.365,.373,,.307,.546,,.004,4,,.063,.432,,3,0,grahade01
182,Treveon Graham,SF,26,TOT,55,929,.360,14.6,,.504,.256,.211,.029,.008,.496,,.443,.484,.392,.571,.000,.275,,.630,.970,,.004,1,,.292,.229,,1,0,grahatr01
182,Treveon Graham,SF,26,MIN,33,663,.354,13.9,,.526,.297,.206,.023,.000,.474,,.457,.481,.389,.750,,.241,,.619,.950,,.000,0,,.253,.238,,0,0,grahatr01
182,Treveon Graham,SF,26,ATL,22,266,.373,16.5,,.448,.149,.224,.045,.030,.552,,.400,.500,.400,.333,.000,.351,,.667,1.000,,.015,1,,.378,.214,,1,0,grahatr01
183,Jerami Grant,PF,25,DEN,71,1892,.478,13.5,,.603,.306,.164,.069,.063,.397,,.537,.686,.413,.409,.275,.389,,.766,1.000,,.109,63,,.294,.338,,1,0,grantje01
184,Jerian Grant,SG,27,WAS,6,80,.370,12.5,,.704,.259,.259,.111,.074,.296,,.421,.571,.286,.333,.500,.250,,.750,1.000,,.000,0,,.125,.000,,0,0,grantje02
185,Josh Gray,PG,26,NOP,2,23,.500,1.7,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,.000,,,.000,0,,,,,0,0,grayjo01
186,Danny Green,SG,32,LAL,68,1687,.416,19.4,,.310,.135,.074,.055,.046,.690,,.524,.672,.486,.462,.227,.367,,.675,.975,,.013,5,,.391,.398,,0,0,greenda02
187,Draymond Green,PF,29,GSW,43,1222,.389,15.0,,.592,.231,.184,.092,.085,.408,,.465,.685,.310,.414,.259,.279,,.724,1.000,,.019,6,,.093,.333,,0,0,greendr01
188,JaMychal Green,PF,29,LAC,63,1307,.429,18.4,,.324,.205,.085,.014,.020,.676,,.518,.611,.333,.600,.286,.387,,.576,1.000,,.040,12,,.231,.400,,0,0,greenja01
189,Javonte Green,SG,26,BOS,48,468,.500,9.2,,.738,.468,.230,.032,.008,.262,,.581,.661,.414,.500,1.000,.273,,.630,1.000,,.175,18,,.364,.333,,1,0,greenja02
190,Jeff Green,PF-C,33,TOT,48,960,.462,16.0,,.468,.265,.160,.026,.017,.532,,.602,.747,.436,.333,.333,.339,,.670,.952,,.090,27,,.388,.380,,7,0,greenje02
190,Jeff Green,PF,33,UTA,30,553,.385,16.8,,.467,.200,.200,.041,.026,.533,,.451,.564,.410,.250,.200,.327,,.610,.941,,.062,8,,.375,.410,,5,0,greenje02
190,Jeff Green,C,33,HOU,18,407,.564,15.0,,.470,.349,.107,.007,.007,.530,,.800,.885,.500,1.000,1.000,.354,,.714,.964,,.128,19,,.405,.344,,2,0,greenje02
191,Blake Griffin,PF,30,DET,18,512,.352,13.8,,.556,.276,.212,.036,.032,.444,,.439,.565,.358,.222,.125,.243,,.393,.593,,.020,5,,.216,.167,,0,0,griffbl01
192,Marko Gudurić,SG,24,MEM,44,484,.395,16.4,,.471,.242,.108,.032,.089,.529,,.500,.605,.412,.200,.429,.301,,.568,.960,,.006,1,,.241,.300,,0,0,gudurma01
193,Kyle Guy,SG,22,SAC,3,10,.400,19.9,,.400,.200,.000,.000,.200,.600,,1.000,1.000,,,1.000,.000,,1.000,,,.000,0,,.333,.000,,0,0,guyky01
194,Rui Hachimura,PF,21,WAS,48,1444,.466,10.5,,.840,.343,.196,.160,.141,.160,,.500,.684,.327,.379,.429,.287,,.629,1.000,,.086,45,,.253,.318,,3,0,hachiru01
195,Devon Hall,PG,24,OKC,11,81,.200,17.7,,.433,.133,.167,.100,.033,.567,,.154,.500,.000,.000,.000,.235,,.500,.750,,.000,0,,.176,.000,,0,0,hallde01
196,Donta Hall,C-PF,22,TOT,9,133,.682,3.0,,1.000,.818,.136,.045,.000,.000,,.682,.722,.667,.000,,,,.867,,,.318,6,,,,,0,0,halldo01
196,Donta Hall,PF,22,DET,4,48,.250,1.4,,1.000,1.000,.000,.000,.000,.000,,.250,.250,,,,,,.000,,,.500,1,,,,,0,0,halldo01
196,Donta Hall,C,22,BRK,5,85,.778,3.4,,1.000,.778,.167,.056,.000,.000,,.778,.857,.667,.000,,,,.929,,,.278,5,,,,,0,0,halldo01
197,Dusty Hannahs,SG,26,MEM,2,13,.444,14.4,,.667,.111,.444,.000,.111,.333,,.333,1.000,.250,,.000,.667,,.500,.500,,.000,0,,.000,,,0,0,hannadu01
198,Tim Hardaway Jr.,SG,27,DAL,71,2091,.434,18.6,,.420,.131,.110,.080,.098,.580,,.485,.612,.351,.507,.448,.398,,.517,.838,,.023,17,,.240,.447,,3,0,hardati02
199,James Harden,SG,30,HOU,68,2483,.444,16.6,,.443,.243,.177,.018,.005,.557,,.556,.668,.414,.444,.500,.355,,.139,.171,,.015,20,,.045,.342,,1,0,hardeja01
200,Maurice Harkless,PF-SF,26,TOT,62,1427,.502,10.4,,.654,.519,.095,.014,.025,.346,,.584,.667,.222,.500,.286,.347,,.639,.912,,.205,49,,.551,.370,,0,0,harklma01
200,Maurice Harkless,PF,26,LAC,50,1141,.516,10.0,,.664,.535,.097,.009,.023,.336,,.590,.664,.286,.500,.200,.370,,.647,.963,,.226,40,,.603,.432,,0,0,harklma01
200,Maurice Harkless,SF,26,NYK,12,286,.455,11.7,,.621,.470,.091,.030,.030,.379,,.561,.677,.000,.500,.500,.280,,.609,.714,,.136,9,,.400,.100,,0,0,harklma01
201,Jared Harper,PG,22,PHO,3,8,.250,16.2,,.500,.000,.500,.000,.000,.500,,.500,,.500,,,.000,,.000,,,.000,0,,.000,,,0,0,harpeja01
202,Montrezl Harrell,C,26,LAC,63,1749,.580,4.2,,.978,.610,.305,.046,.017,.022,,.593,.705,.440,.297,.143,.000,,.618,,,.172,134,,.000,,,6,0,harremo01
203,Gary Harris,SG,25,DEN,56,1780,.420,13.9,,.595,.291,.148,.081,.075,.405,,.479,.649,.234,.286,.513,.333,,.757,.900,,.050,25,,.295,.484,,1,0,harriga01
204,Joe Harris,SF,28,BRK,69,2123,.486,15.5,,.482,.290,.111,.029,.052,.518,,.553,.652,.356,.478,.463,.424,,.766,.959,,.003,2,,.170,.507,,0,0,harrijo01
205,Tobias Harris,PF,27,PHI,72,2469,.471,13.2,,.696,.229,.214,.157,.095,.304,,.517,.662,.482,.467,.330,.367,,.479,.863,,.049,52,,.190,.441,,0,0,harrito02
206,Shaquille Harrison,SG,26,CHI,43,484,.467,9.1,,.745,.515,.170,.048,.012,.255,,.496,.576,.286,.500,.000,.381,,.508,.813,,.030,5,,.381,.313,,2,0,harrish01
207,Josh Hart,SF,24,NOP,65,1755,.423,18.2,,.335,.211,.073,.038,.013,.665,,.584,.688,.538,.250,.143,.342,,.462,.967,,.008,4,,.277,.418,,0,0,hartjo01
208,Isaiah Hartenstein,C,21,HOU,23,266,.657,4.2,,.925,.716,.179,.030,.000,.075,,.710,.792,.417,.500,,.000,,.818,,,.179,12,,.200,.000,,0,0,harteis01
209,Udonis Haslem,C,39,MIA,4,44,.364,10.4,,.727,.364,.273,.000,.091,.273,,.375,.250,.667,,.000,.333,,1.000,1.000,,.091,0,,.000,,,0,0,hasleud01
210,Jaxson Hayes,C,19,NOP,64,1080,.672,2.8,,.985,.838,.124,.023,.000,.015,,.678,.751,.250,.333,,.250,,.809,1.000,,.432,101,,.250,1.000,,3,0,hayesja02
211,Gordon Hayward,SF,29,BOS,52,1740,.500,14.0,,.683,.213,.186,.171,.113,.317,,.554,.752,.446,.492,.456,.383,,.487,.835,,.040,27,,.216,.396,,1,0,haywago01
212,John Henson,C,29,TOT,40,600,.556,8.2,,.789,.462,.310,.006,.012,.211,,.644,.785,.453,1.000,.000,.222,,.770,1.000,,.175,29,,.278,.300,,1,0,hensojo01
212,John Henson,C,29,CLE,29,412,.508,9.5,,.742,.433,.283,.008,.017,.258,,.618,.769,.412,1.000,.000,.194,,.800,1.000,,.183,21,,.258,.250,,1,0,hensojo01
212,John Henson,C,29,DET,11,188,.667,5.2,,.902,.529,.373,.000,.000,.098,,.696,.815,.526,,,.400,,.719,1.000,,.157,8,,.400,.500,,0,0,hensojo01
