,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
103,Glen Davis,C,23,BOS,76,1637,.442,10.7,,.989,.331,.144,.109,.404,.011,,.443,.584,.308,.306,.412,.400,,.772,1.000,,.031,14,,.200,1.000,,2,0,davisgl01
104,Paul Davis,PF,24,LAC,27,320,.408,10.1,,.990,.347,.122,.153,.367,.010,,.412,.559,.250,.533,.278,.000,,.725,,,.041,4,,.000,,,0,0,davispa01
105,Ricky Davis,SG,29,LAC,36,785,.339,19.3,,.547,.090,.033,.102,.322,.453,,.358,.591,.125,.280,.342,.315,,.604,.943,,.004,0,,.333,.351,,0,0,davisri01
106,Luol Deng,SF,23,CHI,49,1665,.448,11.6,,.966,.328,.095,.088,.455,.034,,.450,.613,.268,.385,.383,.400,,.724,.875,,.046,25,,.550,.455,,0,0,denglu01
107,Boris Diaw,PF,26,TOT,81,2754,.507,10.4,,.795,.374,.208,.051,.162,.205,,.531,.616,.484,.444,.420,.414,,.566,.987,,.017,14,,.105,.474,,1,0,diawbo01
107,Boris Diaw,PF,26,PHO,22,538,.567,9.0,,.901,.390,.270,.050,.191,.099,,.591,.727,.553,.429,.407,.357,,.467,1.000,,.028,4,,.071,.000,,1,0,diawbo01
107,Boris Diaw,PF,26,CHA,59,2216,.495,10.7,,.775,.371,.197,.051,.156,.225,,.517,.594,.466,.447,.422,.419,,.591,.986,,.015,10,,.108,.500,,0,0,diawbo01
108,Yakhouba Diawara,SF,26,MIA,63,851,.350,20.8,,.249,.115,.009,.023,.101,.751,,.463,.640,.000,.200,.364,.313,,.560,1.000,,.014,3,,.460,.253,,1,0,diawaya01
109,Travis Diener,PG,26,IND,55,719,.413,21.6,,.341,.078,.022,.061,.179,.659,,.459,.857,.250,.273,.375,.390,,.179,.587,,.000,0,,.110,.462,,2,0,dienetr01
110,Ike Diogu,PF,25,TOT,29,215,.527,7.4,,.973,.419,.243,.135,.176,.027,,.528,.548,.389,.400,.769,.500,,.447,1.000,,.027,2,,.500,1.000,,0,0,dioguik01
110,Ike Diogu,PF,25,POR,19,73,.316,5.9,,1.000,.526,.211,.105,.158,.000,,.316,.300,.250,.000,.667,,,.667,,,.053,1,,,,,0,0,dioguik01
110,Ike Diogu,PF,25,SAC,10,142,.600,8.0,,.964,.382,.255,.145,.182,.036,,.604,.667,.429,.500,.800,.500,,.406,1.000,,.018,1,,.500,1.000,,0,0,dioguik01
111,DeSagana Diop,C,27,TOT,75,1036,.433,4.0,,1.000,.579,.263,.123,.035,.000,,.433,.556,.267,.333,.000,,,.676,,,.099,17,,,,,0,0,diopde01
111,DeSagana Diop,C,27,DAL,34,452,.379,3.6,,1.000,.638,.207,.103,.052,.000,,.379,.486,.250,.167,.000,,,.636,,,.121,7,,,,,0,0,diopde01
111,DeSagana Diop,C,27,CHA,41,584,.460,4.2,,1.000,.549,.292,.133,.027,.000,,.460,.597,.273,.400,.000,,,.692,,,.088,10,,,,,0,0,diopde01
112,Juan Dixon,PG,30,WAS,50,816,.395,15.5,,.707,.188,.094,.145,.281,.293,,.420,.604,.250,.324,.403,.333,,.316,.520,,.000,0,,.147,.364,,0,0,dixonju01
113,Keyon Dooling,PG,28,NJN,77,2074,.436,15.7,,.607,.239,.055,.102,.211,.393,,.446,.601,.515,.344,.302,.421,,.272,.788,,.035,20,,.370,.483,,0,0,doolike01
114,Joey Dorsey,PF,25,HOU,3,6,.500,0.0,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,1.000,,,.500,1,,,,,0,0,dorsejo01
115,Quincy Douby,PG,24,TOT,27,300,.382,16.8,,.582,.145,.164,.055,.218,.418,,.438,.500,.444,.167,.458,.304,,.250,.643,,.009,1,,.261,.333,,1,0,doubyqu01
115,Quincy Douby,PG,24,SAC,20,227,.341,17.4,,.580,.114,.170,.057,.239,.420,,.392,.500,.400,.000,.429,.270,,.350,.700,,.011,1,,.243,.333,,1,0,doubyqu01
115,Quincy Douby,PG,24,TOR,7,73,.545,14.7,,.591,.273,.136,.045,.136,.409,,.615,.500,.667,1.000,.667,.444,,.000,.500,,.000,0,,.333,.333,,0,0,doubyqu01
116,Chris Douglas-Roberts,SG,22,NJN,44,585,.460,8.0,,.932,.494,.131,.131,.176,.068,,.476,.586,.435,.304,.323,.250,,.474,1.000,,.023,4,,.750,.333,,1,0,douglch01
117,Goran Dragić,PG,22,PHO,55,728,.393,13.6,,.759,.317,.049,.134,.259,.241,,.400,.423,.636,.400,.328,.370,,.265,.600,,.013,3,,.111,.333,,2,0,dragigo01
118,Jared Dudley,SF,23,TOT,68,1155,.477,13.3,,.740,.312,.077,.070,.281,.260,,.507,.584,.318,.600,.450,.392,,.607,1.000,,.004,1,,.554,.463,,1,0,dudleja01
118,Jared Dudley,SF,23,CHA,20,427,.469,12.0,,.917,.323,.094,.063,.438,.083,,.477,.452,.444,.833,.452,.375,,.714,1.000,,.010,1,,.625,.600,,0,0,dudleja01
118,Jared Dudley,SF,23,PHO,48,728,.481,14.0,,.651,.307,.069,.074,.201,.349,,.528,.655,.231,.500,.447,.394,,.538,1.000,,.000,0,,.545,.444,,1,0,dudleja01
119,Chris Duhon,PG,26,NYK,79,2906,.421,15.0,,.523,.330,.072,.029,.091,.477,,.449,.480,.367,.250,.468,.391,,.113,.583,,.003,1,,.148,.438,,4,0,duhonch01
120,Tim Duncan*,C,32,SAS,75,2524,.504,8.0,,.998,.313,.333,.182,.170,.002,,.505,.637,.463,.418,.436,.000,,.525,,,.025,26,,.000,,,0,0,duncati01
121,Mike Dunleavy,SG,28,IND,18,495,.401,16.3,,.612,.181,.116,.056,.259,.388,,.430,.571,.407,.308,.367,.356,,.705,1.000,,.004,1,,.233,.476,,0,0,dunlemi02
122,Kevin Durant,SF,20,OKC,74,2885,.476,12.9,,.835,.260,.098,.178,.299,.165,,.486,.677,.397,.405,.398,.422,,.502,.948,,.086,114,,.083,.368,,0,0,duranke01
123,Monta Ellis,SG,23,GSW,25,892,.451,11.8,,.940,.300,.133,.100,.407,.060,,.460,.636,.439,.326,.371,.308,,.323,.375,,.021,8,,.269,.286,,1,0,ellismo01
124,Francisco Elson,C,32,MIL,59,977,.491,8.2,,.976,.503,.053,.189,.231,.024,,.497,.588,.444,.438,.359,.250,,.634,1.000,,.136,21,,.250,.000,,1,0,elsonfr01
125,Melvin Ely,C,30,NOH,31,373,.389,6.1,,1.000,.432,.274,.221,.074,.000,,.389,.561,.192,.286,.429,,,.568,,,.137,11,,,,,0,0,elyme01
126,Maurice Evans,SF,30,ATL,80,1840,.432,16.2,,.485,.261,.054,.041,.129,.515,,.470,.563,.346,.500,.323,.395,,.482,.939,,.083,36,,.476,.449,,1,0,evansma01
127,Reggie Evans,PF,28,PHI,79,1137,.444,1.5,,.994,.831,.152,.000,.011,.006,,.446,.439,.519,,.000,.000,,.506,,,.073,8,,1.000,.000,,0,0,evansre01
128,Jordan Farmar,PG,22,LAL,65,1192,.391,13.8,,.646,.330,.068,.085,.163,.354,,.421,.522,.286,.343,.313,.336,,.420,.816,,.027,9,,.164,.292,,1,0,farmajo01
129,Desmon Farmer,SG,27,SAS,3,54,.286,20.5,,.143,.143,.000,.000,.000,.857,,.500,.500,,,,.250,,1.000,1.000,,.000,0,,.667,.000,,0,0,farmede01
130,Raymond Felton,PG,24,CHA,82,3086,.408,13.3,,.809,.300,.104,.073,.331,.191,,.437,.471,.425,.430,.412,.285,,.295,.949,,.003,3,,.217,.311,,9,1,feltora01
131,Rudy Fernández,SG,23,POR,78,1993,.425,18.8,,.368,.159,.044,.049,.116,.632,,.470,.720,.250,.258,.301,.399,,.578,.893,,.043,26,,.249,.364,,2,0,fernaru01
132,Kyrylo Fesenko,C,22,UTA,21,156,.583,2.7,,1.000,.722,.194,.028,.056,.000,,.583,.731,.143,.000,.500,,,.667,,,.333,11,,,,,0,0,fesenky01
133,Michael Finley,SF,35,SAS,81,2336,.437,18.6,,.537,.083,.061,.128,.266,.463,,.459,.632,.500,.432,.410,.411,,.741,.985,,.009,6,,.464,.405,,2,0,finlemi01
134,Derek Fisher,PG,34,LAL,82,2441,.424,17.9,,.561,.137,.076,.071,.278,.439,,.446,.362,.404,.449,.497,.397,,.372,.892,,.000,0,,.262,.430,,0,0,fishede01
135,T.J. Ford,PG,25,IND,74,2258,.452,10.7,,.886,.315,.162,.180,.229,.114,,.467,.542,.446,.439,.402,.337,,.156,.857,,.003,1,,.279,.414,,0,0,fordtj01
136,Jeff Foster,C,32,IND,74,1828,.501,6.2,,.980,.603,.122,.062,.193,.020,,.506,.620,.372,.273,.309,.286,,.634,1.000,,.042,14,,.000,,,0,0,fosteje01
137,Randy Foye,SG,25,MIN,70,2494,.407,14.0,,.686,.276,.123,.078,.208,.314,,.428,.491,.364,.377,.402,.360,,.233,.766,,.016,15,,.185,.404,,2,0,foyera01
138,Adonal Foyle,C,33,TOT,10,62,.636,4.3,,1.000,.545,.273,.091,.091,.000,,.636,.667,.667,1.000,.000,,,.429,,,.000,0,,,,,0,0,foylead01
138,Adonal Foyle,C,33,ORL,9,59,.636,4.3,,1.000,.545,.273,.091,.091,.000,,.636,.667,.667,1.000,.000,,,.429,,,.000,0,,,,,0,0,foylead01
138,Adonal Foyle,C,33,MEM,1,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,foylead01
139,Channing Frye,PF,25,POR,63,746,.423,16.0,,.876,.142,.101,.060,.573,.124,,.436,.526,.407,.375,.425,.333,,.794,1.000,,.022,6,,.485,.500,,0,0,fryech01
140,Dan Gadzuric,C,30,MIL,67,941,.480,7.1,,.992,.480,.123,.221,.168,.008,,.483,.590,.433,.370,.366,.000,,.641,,,.156,36,,.000,,,0,0,gadzuda01
141,Danilo Gallinari,SG,20,NYK,28,412,.448,19.0,,.424,.136,.048,.064,.176,.576,,.453,.529,.667,.375,.364,.444,,.458,.906,,.024,3,,.278,.500,,0,0,gallida01
142,Francisco García,SF,27,SAC,65,1975,.444,15.4,,.668,.242,.065,.083,.278,.332,,.466,.621,.349,.418,.373,.398,,.469,.818,,.023,14,,.249,.455,,0,0,garcifr01
143,Thomas Gardner,SG,23,ATL,16,98,.250,22.2,,.361,.056,.028,.056,.222,.639,,.385,.500,.000,.000,.500,.174,,.600,1.000,,.000,0,,.217,.200,,0,0,gardnth01
144,Kevin Garnett*,PF,32,BOS,57,1772,.531,11.4,,.989,.243,.185,.184,.377,.011,,.534,.767,.511,.441,.441,.250,,.742,1.000,,.096,70,,.125,1.000,,0,0,garneke01
145,Marc Gasol,C,24,MEM,82,2521,.530,5.8,,.998,.436,.371,.088,.104,.002,,.530,.667,.433,.362,.449,.000,,.497,,,.067,39,,.000,,,0,0,gasolma01
146,Pau Gasol*,C,28,LAL,81,2999,.567,6.2,,.998,.426,.295,.175,.102,.002,,.567,.667,.523,.492,.402,.500,,.574,1.000,,.120,121,,.500,1.000,,0,0,gasolpa01
147,Rudy Gay,SF,22,MEM,79,2945,.453,12.4,,.808,.287,.142,.133,.246,.192,,.477,.586,.425,.435,.405,.351,,.322,.894,,.104,118,,.211,.431,,1,0,gayru01
148,Devean George,SF,31,DAL,43,708,.380,16.6,,.465,.268,.028,.035,.134,.535,,.485,.500,.750,.200,.474,.289,,.594,1.000,,.042,5,,.592,.289,,2,0,georgde01
149,Daniel Gibson,PG,22,CLE,75,1795,.391,19.2,,.463,.112,.055,.049,.247,.537,,.402,.458,.207,.385,.423,.382,,.469,.898,,.002,1,,.424,.383,,0,0,gibsoda01
150,J.R. Giddens,SF,23,BOS,6,8,.667,11.1,,1.000,.333,.000,.000,.667,.000,,.667,1.000,,,.500,,,1.000,,,.000,0,,,,,0,0,giddejr01
151,Eddie Gill,PG,30,MIL,6,43,.667,13.4,,.667,.333,.111,.000,.222,.333,,.667,.667,.000,,1.000,.667,,.000,1.000,,.000,0,,.000,,,0,0,gilled01
152,Manu Ginóbili*,SG,31,SAS,44,1181,.454,15.2,,.574,.281,.071,.088,.134,.426,,.546,.688,.429,.372,.424,.330,,.338,.725,,.006,3,,.206,.279,,3,0,ginobma01
153,Ryan Gomes,SF,26,MIN,82,2614,.431,15.0,,.707,.208,.084,.137,.278,.293,,.456,.611,.232,.368,.450,.372,,.618,.991,,.007,7,,.396,.398,,6,0,gomesry01
154,Drew Gooden,PF,27,TOT,51,1264,.468,10.7,,.992,.263,.192,.202,.336,.008,,.472,.541,.567,.451,.376,.000,,.578,,,.036,17,,.500,.000,,0,0,goodedr01
154,Drew Gooden,PF,27,CHI,31,918,.457,11.5,,.991,.250,.145,.196,.401,.009,,.461,.511,.529,.522,.376,.000,,.596,,,.028,9,,.667,.000,,0,0,goodedr01
154,Drew Gooden,PF,27,SAC,1,26,.556,11.3,,1.000,.222,.333,.000,.444,.000,,.556,.500,1.000,,.250,,,.400,,,.111,1,,,,,0,0,goodedr01
154,Drew Gooden,PF,27,SAS,19,320,.490,8.7,,.993,.297,.297,.228,.172,.007,,.493,.605,.581,.303,.400,.000,,.549,,,.048,7,,.000,,,0,0,goodedr01
155,Ben Gordon,SG,25,CHI,82,2999,.455,15.9,,.679,.202,.060,.105,.313,.321,,.476,.528,.418,.377,.487,.410,,.358,.671,,.007,9,,.246,.356,,1,0,gordobe01
156,Eric Gordon,SG,20,LAC,78,2677,.456,14.5,,.626,.332,.059,.050,.185,.374,,.496,.589,.340,.267,.443,.389,,.525,.893,,.037,30,,.136,.522,,4,0,gordoer01
157,Marcin Gortat,PF,24,ORL,63,794,.567,4.3,,.995,.594,.225,.128,.048,.005,,.565,.676,.452,.375,.222,1.000,,.724,1.000,,.086,14,,.000,,,0,0,gortama01
158,Joey Graham,SF,26,TOR,78,1541,.481,8.4,,.967,.415,.198,.125,.229,.033,,.491,.603,.432,.417,.382,.188,,.662,.667,,.110,49,,.375,.167,,4,0,grahajo01
159,Stephen Graham,SG,26,IND,52,684,.414,14.6,,.742,.270,.059,.105,.309,.258,,.453,.609,.467,.370,.342,.303,,.593,1.000,,.059,15,,.333,.227,,1,0,grahast01
160,Danny Granger,SF,25,IND,67,2424,.447,15.8,,.648,.198,.103,.104,.242,.352,,.470,.609,.379,.391,.430,.404,,.373,.951,,.016,20,,.064,.448,,1,0,grangda01
161,Aaron Gray,C,24,CHI,56,715,.485,3.3,,.994,.641,.263,.078,.012,.006,,.488,.523,.500,.231,.000,.000,,.407,,,.060,9,,.000,,,1,0,grayaa01
162,Gerald Green,SG,23,DAL,38,376,.439,14.2,,.744,.244,.067,.167,.267,.256,,.485,.659,.417,.400,.396,.304,,.492,.929,,.056,10,,.304,.214,,0,0,greenge01
163,Jeff Green,PF,22,OKC,78,2873,.446,12.2,,.769,.320,.125,.110,.213,.231,,.463,.614,.358,.385,.338,.389,,.516,.917,,.066,61,,.235,.397,,1,0,greenje02
164,Willie Green,SG,27,PHI,81,1828,.435,14.2,,.755,.254,.070,.122,.310,.245,,.473,.563,.391,.463,.422,.317,,.664,.961,,.015,7,,.261,.452,,0,0,greenwi01
165,Donté Greene,SF,20,SAC,55,725,.326,16.1,,.576,.229,.081,.047,.220,.424,,.375,.481,.316,.273,.308,.260,,.647,1.000,,.042,9,,.280,.214,,0,0,greendo01
166,Hamed Haddadi,C,23,MEM,19,120,.484,6.5,,1.000,.387,.387,.161,.065,.000,,.484,.583,.417,.600,.000,,,.533,,,.161,4,,,,,0,0,haddaha01
167,Malik Hairston,SG,21,SAS,15,155,.490,8.2,,.980,.531,.082,.061,.306,.020,,.500,.654,.250,1.000,.200,.000,,.583,,,.163,8,,1.000,.000,,0,0,hairsma01
168,Richard Hamilton,SG,30,DET,67,2279,.447,15.0,,.818,.156,.061,.229,.371,.182,,.464,.644,.422,.448,.406,.368,,.654,.971,,.002,2,,.537,.392,,0,0,hamilri01
169,Matt Harpring,SG,32,UTA,63,693,.461,9.2,,.992,.365,.145,.191,.290,.008,,.464,.557,.429,.522,.329,.000,,.802,,,.004,1,,.500,.000,,0,0,harprma01
170,Al Harrington,PF,28,TOT,73,2546,.439,13.9,,.612,.314,.077,.087,.134,.388,,.487,.583,.376,.371,.399,.364,,.313,.906,,.023,27,,.196,.370,,1,0,harrial01
170,Al Harrington,PF,28,GSW,5,166,.329,14.9,,.600,.257,.114,.057,.171,.400,,.286,.444,.250,.000,.167,.393,,.500,.909,,.014,1,,.143,.250,,0,0,harrial01
170,Al Harrington,PF,28,NYK,68,2380,.446,13.9,,.613,.318,.074,.088,.132,.387,,.499,.590,.388,.386,.417,.362,,.307,.906,,.024,26,,.199,.375,,1,0,harrial01
171,Devin Harris,PG,25,NJN,69,2494,.438,11.7,,.788,.387,.068,.121,.212,.212,,.477,.547,.549,.389,.377,.291,,.192,.500,,.002,1,,.055,.500,,3,0,harride01
172,Jason Hart,PG,30,TOT,39,348,.319,13.7,,.936,.234,.085,.128,.489,.064,,.341,.364,.375,.167,.370,.000,,.567,,,.000,0,,.000,,,0,0,hartja01
172,Jason Hart,PG,30,LAC,28,312,.298,13.6,,.952,.238,.083,.131,.500,.048,,.313,.350,.286,.091,.357,.000,,.560,,,.000,0,,.000,,,0,0,hartja01
172,Jason Hart,PG,30,DEN,11,36,.500,14.8,,.800,.200,.100,.100,.400,.200,,.625,.500,1.000,1.000,.500,.000,,.600,,,.000,0,,.000,,,0,0,hartja01
173,Udonis Haslem,PF,28,MIA,75,2560,.518,10.8,,1.000,.288,.093,.236,.383,.000,,.518,.724,.400,.441,.439,,,.838,,,.058,33,,,,,0,0,hasleud01
174,Trenton Hassell,SF,29,NJN,53,1094,.450,13.2,,.958,.251,.063,.089,.555,.042,,.459,.542,.333,.529,.425,.250,,.702,1.000,,.037,6,,.500,.250,,0,0,hassetr01
175,Spencer Hawes,C,20,SAC,77,2259,.466,9.9,,.856,.325,.255,.111,.165,.144,,.486,.619,.392,.427,.409,.348,,.586,.950,,.090,60,,.296,.441,,1,0,hawessp01
176,Chuck Hayes,C,25,HOU,71,858,.372,5.9,,.965,.504,.372,.080,.009,.035,,.385,.491,.262,.333,.000,.000,,.667,,,.000,0,,.000,,,3,0,hayesch01
177,Jarvis Hayes,SF,27,NJN,74,1832,.445,17.0,,.577,.168,.036,.121,.251,.423,,.489,.639,.381,.414,.441,.385,,.724,.936,,.012,6,,.529,.434,,0,0,hayesja01
178,Brendan Haywood,C,29,WAS,6,175,.480,4.1,,1.000,.580,.240,.140,.040,.000,,.480,.690,.333,.000,.000,,,.625,,,.240,12,,,,,0,0,haywobr01
179,Luther Head,PG-SG,26,TOT,32,498,.382,15.1,,.625,.257,.097,.083,.188,.375,,.389,.541,.286,.250,.296,.370,,.486,.750,,.000,0,,.296,.375,,1,0,headlu01
179,Luther Head,PG,26,HOU,22,322,.386,15.0,,.624,.267,.079,.079,.198,.376,,.397,.556,.250,.375,.250,.368,,.560,.786,,.000,0,,.237,.333,,0,0,headlu01
179,Luther Head,SG,26,MIA,10,176,.372,15.4,,.628,.233,.140,.093,.163,.372,,.370,.500,.333,.000,.429,.375,,.300,.667,,.000,0,,.438,.429,,1,0,headlu01
180,Walter Herrmann,SF,29,DET,59,630,.396,17.3,,.420,.203,.048,.063,.106,.580,,.471,.524,.400,.462,.409,.342,,.683,1.000,,.019,4,,.575,.391,,0,0,herrmwa01
181,Roy Hibbert,C,22,IND,70,1009,.471,5.2,,1.000,.483,.352,.083,.081,.000,,.471,.512,.446,.371,.441,,,.556,,,.093,35,,,,,0,0,hibbero01
182,J.J. Hickson,C,20,CLE,62,705,.515,5.0,,1.000,.603,.186,.082,.129,.000,,.515,.658,.222,.188,.480,,,.760,,,.206,34,,,,,0,0,hicksjj01
183,Nenê,C,26,DEN,77,2510,.604,5.0,,.993,.646,.099,.080,.168,.007,,.607,.692,.457,.421,.454,.200,,.752,1.000,,.212,143,,.000,,,0,0,hilarne01
184,George Hill,PG,22,SAS,77,1270,.403,12.0,,.804,.363,.108,.073,.261,.196,,.421,.578,.300,.333,.278,.329,,.452,.792,,.030,10,,.438,.438,,3,0,hillge01
185,Grant Hill*,SF,36,PHO,82,2445,.523,9.7,,.898,.380,.132,.177,.209,.102,,.547,.657,.480,.447,.474,.316,,.653,.958,,.036,24,,.684,.385,,0,0,hillgr01
186,Steven Hill,PF,23,OKC,1,2,1.000,0.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.000,,,.000,0,,,,,0,0,hillst01
187,Kirk Hinrich,SG,28,CHI,51,1339,.437,18.3,,.597,.112,.048,.091,.346,.403,,.456,.532,.550,.395,.434,.408,,.351,.855,,.000,0,,.266,.467,,1,0,hinriki01
188,Ryan Hollins,C,24,TOT,45,444,.532,3.4,,1.000,.702,.117,.149,.032,.000,,.532,.667,.273,.143,.333,,,.780,,,.447,36,,,,,0,0,holliry01
188,Ryan Hollins,C,24,CHA,18,184,.543,3.4,,1.000,.686,.171,.086,.057,.000,,.543,.667,.167,.333,.500,,,.684,,,.429,12,,,,,0,0,holliry01
188,Ryan Hollins,C,24,DAL,27,260,.525,3.4,,1.000,.712,.085,.186,.017,.000,,.525,.667,.400,.091,.000,,,.839,,,.458,24,,,,,0,0,holliry01
189,Al Horford,C,22,ATL,67,2242,.525,7.9,,.998,.337,.281,.195,.185,.002,,.526,.705,.455,.448,.391,.000,,.663,,,.131,69,,.000,,,0,0,horfoal01
190,Eddie House,PG,30,BOS,81,1479,.445,21.7,,.393,.050,.004,.054,.286,.607,,.445,.607,.000,.300,.450,.444,,.622,.921,,.000,0,,.297,.515,,1,0,houseed01
191,Dwight Howard,C,23,ORL,79,2821,.572,3.4,,.998,.546,.398,.045,.008,.002,,.573,.707,.433,.250,.250,.000,,.513,,,.217,202,,.000,,,0,0,howardw01
192,Josh Howard,SF,28,DAL,52,1663,.451,13.7,,.785,.223,.112,.171,.278,.215,,.480,.629,.466,.373,.431,.345,,.488,.845,,.015,11,,.292,.347,,4,1,howarjo01
193,Juwan Howard,SF-PF,35,TOT,42,472,.510,9.5,,1.000,.293,.204,.224,.279,.000,,.510,.651,.333,.485,.512,,,.707,,,.014,2,,,,,0,0,howarju01
193,Juwan Howard,PF,35,DEN,3,22,.500,0.0,,1.000,1.000,.000,.000,.000,.000,,.500,.500,,,,,,1.000,,,.000,0,,,,,0,0,howarju01
193,Juwan Howard,SF,35,CHA,39,450,.510,9.6,,1.000,.283,.207,.228,.283,.000,,.510,.659,.333,.485,.512,,,.703,,,.014,2,,,,,0,0,howarju01
194,Larry Hughes,SF-SG,30,TOT,55,1479,.402,16.8,,.654,.167,.070,.072,.345,.346,,.409,.548,.205,.375,.391,.389,,.510,.987,,.004,1,,.321,.403,,0,0,hughela01
194,Larry Hughes,SF,30,CHI,30,792,.412,17.2,,.669,.156,.065,.062,.386,.331,,.422,.563,.200,.421,.403,.392,,.586,.975,,.003,1,,.314,.375,,0,0,hughela01
194,Larry Hughes,SG,30,NYK,25,687,.390,16.3,,.635,.181,.076,.084,.293,.365,,.392,.533,.211,.333,.370,.385,,.403,1.000,,.004,0,,.330,.433,,0,0,hughela01
195,Kris Humphries,SF,23,TOR,29,265,.422,8.4,,1.000,.422,.133,.178,.267,.000,,.422,.553,.167,.188,.500,,,.737,,,.100,6,,,,,0,0,humphkr01
196,Lindsey Hunter,PG,38,CHI,28,266,.329,19.2,,.415,.146,.037,.049,.183,.585,,.324,.667,.333,.250,.067,.333,,.000,.875,,.000,0,,.146,.571,,0,0,hunteli01
197,Othello Hunter,PF,22,ATL,16,92,.550,4.1,,1.000,.650,.200,.000,.150,.000,,.550,.769,.000,,.333,,,.636,,,.050,1,,,,,0,0,hunteot01
198,Andre Iguodala,SF,25,PHI,82,3269,.473,13.0,,.772,.354,.053,.075,.290,.228,,.521,.727,.279,.291,.375,.307,,.491,.650,,.137,153,,.172,.289,,5,1,iguodan01
199,Zydrunas Ilgauskas,C,33,CLE,65,1765,.472,12.1,,.946,.287,.112,.119,.428,.054,,.477,.558,.457,.430,.442,.385,,.697,1.000,,.022,15,,.897,.429,,1,0,ilgauzy01
200,D.J. Mbenga,C,28,LAL,23,181,.474,9.0,,.982,.333,.175,.281,.193,.018,,.482,.526,.200,.563,.545,.000,,.815,,,.123,7,,.000,,,0,0,mbengdj01
201,Allen Iverson*,PG-SG,33,TOT,57,2093,.417,12.4,,.881,.290,.076,.167,.349,.119,,.435,.517,.413,.417,.381,.283,,.256,.929,,.000,0,,.232,.261,,1,0,iversal01
201,Allen Iverson*,SG,33,DEN,3,123,.450,11.5,,.800,.425,.000,.150,.225,.200,,.500,.647,,.333,.333,.250,,.188,1.000,,.000,0,,.375,.667,,0,0,iversal01
201,Allen Iverson*,PG,33,DET,54,1970,.416,12.4,,.885,.283,.079,.168,.355,.115,,.432,.507,.413,.421,.383,.286,,.260,.923,,.000,0,,.220,.200,,1,0,iversal01
202,Royal Ivey,SG,27,PHI,71,861,.332,16.8,,.452,.216,.067,.087,.077,.548,,.319,.422,.214,.111,.375,.342,,.467,1.000,,.000,0,,.518,.339,,1,0,iveyro01
203,Jarrett Jack,SG,25,IND,82,2716,.453,13.6,,.741,.253,.141,.104,.243,.259,,.487,.537,.442,.506,.454,.353,,.289,.923,,.002,2,,.326,.347,,1,0,jackja01
204,Bobby Jackson,PG,35,SAC,71,1484,.398,16.6,,.594,.165,.111,.080,.237,.406,,.462,.650,.407,.359,.391,.305,,.376,.750,,.000,0,,.345,.309,,1,0,jacksbo01
205,Darnell Jackson,PF,23,CLE,51,430,.430,10.1,,.977,.384,.105,.116,.372,.023,,.440,.576,.222,.600,.313,.000,,.838,,,.105,8,,1.000,.000,,0,0,jacksda01
206,Stephen Jackson,SF,30,GSW,59,2339,.414,14.5,,.694,.256,.130,.087,.221,.306,,.448,.573,.331,.379,.400,.338,,.265,.650,,.019,17,,.089,.556,,3,0,jacksst02
207,Jerome James,C,33,NYK,2,10,.375,10.0,,1.000,.000,.625,.250,.125,.000,,.375,,.600,.000,.000,,,.000,,,.000,0,,,,,0,0,jamesje01
208,LeBron James,SF,24,CLE,81,3054,.489,13.4,,.762,.333,.092,.074,.263,.238,,.535,.728,.453,.286,.388,.344,,.318,.424,,.083,128,,.107,.341,,7,0,jamesle01
209,Mike James,PG,33,TOT,61,1649,.383,15.6,,.642,.208,.125,.058,.251,.358,,.388,.495,.172,.233,.442,.375,,.352,.913,,.000,0,,.207,.342,,0,0,jamesmi01
209,Mike James,PG,33,NOH,8,74,.320,11.5,,.840,.360,.120,.080,.280,.160,,.238,.222,.333,.000,.286,.750,,.000,1.000,,.000,0,,.250,1.000,,0,0,jamesmi01
209,Mike James,PG,33,WAS,53,1575,.387,15.8,,.632,.200,.125,.057,.249,.368,,.398,.520,.164,.250,.451,.367,,.366,.909,,.000,0,,.206,.324,,0,0,jamesmi01
210,Antawn Jamison,PF,32,WAS,81,3096,.468,11.9,,.779,.288,.213,.095,.183,.221,,.501,.631,.479,.394,.376,.351,,.639,1.000,,.008,12,,.144,.370,,1,0,jamisan01
211,Marko Jarić,SG,30,MEM,53,605,.331,11.5,,.807,.393,.090,.076,.248,.193,,.316,.404,.231,.091,.278,.393,,.297,1.000,,.000,0,,.214,.333,,1,0,jaricma01
212,Nathan Jawai,PF,22,TOR,6,19,.250,3.3,,1.000,.500,.500,.000,.000,.000,,.250,.500,.000,,,,,1.000,,,.000,0,,,,,0,0,jawaina01
213,Al Jefferson,C,24,MIN,50,1836,.497,7.1,,.996,.381,.281,.210,.124,.004,,.499,.628,.445,.410,.380,.000,,.522,,,.042,37,,.000,,,2,0,jeffeal01
