,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
220,Darnell Jackson,PF,24,MIL,1,9,.200,10.3,,.800,.400,.200,.000,.200,.200,,.250,.500,.000,,.000,.000,,.000,,,.000,0,,.000,,,0,0,jacksda01
221,Stephen Jackson,SG-PF,31,TOT,81,3129,.423,13.3,,.723,.323,.083,.085,.233,.277,,.460,.555,.376,.367,.391,.328,,.416,.752,,.025,33,,.224,.364,,4,0,jacksst02
221,Stephen Jackson,PF,31,GSW,9,300,.421,15.0,,.699,.218,.150,.060,.271,.301,,.484,.586,.350,.500,.472,.275,,.267,.818,,.008,1,,.175,.286,,1,0,jacksst02
221,Stephen Jackson,SG,31,CHA,72,2829,.423,13.1,,.725,.334,.075,.087,.229,.275,,.457,.552,.381,.357,.381,.334,,.432,.746,,.026,32,,.229,.370,,3,0,jacksst02
222,LeBron James,SF,25,CLE,76,2966,.503,13.4,,.747,.342,.082,.061,.262,.253,,.560,.745,.468,.344,.398,.333,,.369,.341,,.080,117,,.111,.395,,4,0,jamesle01
223,Mike James,PG,34,WAS,4,46,.300,17.3,,.700,.050,.200,.050,.400,.300,,.286,.000,.250,1.000,.250,.333,,.500,1.000,,.000,0,,.500,.667,,0,0,jamesmi01
224,Antawn Jamison,PF,33,TOT,66,2406,.461,12.2,,.762,.277,.216,.079,.189,.238,,.498,.659,.451,.354,.378,.344,,.697,1.000,,.007,6,,.267,.258,,0,0,jamisan01
224,Antawn Jamison,PF,33,WAS,41,1595,.450,12.5,,.760,.249,.223,.096,.193,.240,,.483,.649,.442,.358,.378,.345,,.665,1.000,,.003,2,,.238,.300,,0,0,jamisan01
224,Antawn Jamison,PF,33,CLE,25,811,.485,11.5,,.765,.336,.202,.045,.182,.235,,.529,.673,.471,.333,.377,.342,,.757,1.000,,.015,4,,.329,.192,,0,0,jamisan01
225,Nathan Jawai,C,23,MIN,39,412,.441,3.8,,.991,.631,.243,.081,.036,.009,,.445,.543,.296,.222,.250,.000,,.388,,,.090,10,,.000,,,1,0,jawaina01
226,Othyus Jeffers,SG,24,UTA,14,73,.414,2.5,,1.000,.759,.103,.069,.069,.000,,.414,.500,.333,.000,.000,,,.417,,,.172,4,,,,,0,0,jeffeot01
227,Al Jefferson,C,25,MIN,76,2463,.498,7.8,,.996,.313,.299,.288,.097,.004,,.500,.679,.503,.358,.330,.000,,.448,,,.038,39,,.000,,,2,0,jeffeal01
228,Richard Jefferson,SF,29,SAS,81,2520,.467,12.4,,.759,.330,.116,.089,.223,.241,,.515,.695,.333,.290,.434,.316,,.647,1.000,,.092,65,,.390,.370,,3,0,jefferi01
229,Jared Jeffries,PF-SF,28,TOT,70,1794,.439,8.8,,.774,.573,.054,.022,.124,.226,,.481,.528,.118,.429,.436,.296,,.573,1.000,,.041,13,,.423,.267,,1,0,jeffrja01
229,Jared Jeffries,PF,28,NYK,52,1462,.443,9.7,,.730,.552,.039,.017,.122,.270,,.488,.520,.222,.750,.393,.323,,.573,1.000,,.052,12,,.419,.308,,1,0,jeffrja01
229,Jared Jeffries,SF,28,HOU,18,332,.429,6.5,,.893,.631,.095,.036,.131,.107,,.467,.547,.000,.000,.545,.111,,.571,1.000,,.012,1,,.444,.000,,0,0,jeffrja01
230,Brandon Jennings,PG,20,MIL,82,2671,.371,14.8,,.681,.236,.104,.124,.216,.319,,.370,.425,.331,.311,.361,.374,,.190,.614,,.002,2,,.059,.435,,1,0,jennibr01
231,Jonas Jerebko,PF,22,DET,80,2232,.481,8.4,,.809,.534,.146,.046,.083,.191,,.520,.612,.307,.429,.360,.313,,.646,1.000,,.061,33,,.243,.250,,2,0,jerebjo01
232,Yi Jianlian,PF,22,NJN,52,1655,.403,11.8,,.927,.288,.147,.110,.382,.073,,.406,.506,.277,.419,.377,.366,,.675,.867,,.075,35,,.073,.000,,0,0,jianlyi01
233,Amir Johnson,PF,22,TOR,82,1453,.623,4.3,,.988,.659,.225,.024,.081,.012,,.630,.732,.413,.375,.481,.000,,.678,,,.153,49,,.250,.000,,3,0,johnsam01
234,Anthony Johnson,PG,35,ORL,31,406,.441,14.4,,.649,.216,.135,.171,.126,.351,,.500,.542,.333,.526,.571,.333,,.194,.923,,.009,1,,.282,.455,,0,0,johnsan02
235,James Johnson,PF,22,CHI,65,757,.452,10.2,,.781,.500,.062,.038,.181,.219,,.488,.600,.308,.375,.263,.326,,.575,.933,,.124,23,,.478,.455,,1,0,johnsja01
236,Joe Johnson,SG,28,ATL,76,2886,.458,13.6,,.747,.188,.220,.111,.229,.253,,.488,.569,.528,.429,.413,.369,,.291,.767,,.008,11,,.429,.373,,1,0,johnsjo02
237,Dahntay Jones,SF,29,IND,76,1892,.461,10.5,,.949,.335,.152,.119,.342,.051,,.479,.612,.453,.446,.371,.125,,.491,1.000,,.056,33,,.594,.158,,1,0,jonesda02
238,Dwayne Jones,PF,26,PHO,2,7,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,jonesdw02
239,James Jones,SF,29,MIA,36,503,.361,22.6,,.244,.025,.008,.034,.176,.756,,.207,.000,.000,.250,.238,.411,,.833,.946,,.000,0,,.378,.353,,0,0,jonesja02
240,Solomon Jones,C,25,IND,52,675,.443,9.5,,.983,.318,.153,.261,.250,.017,,.451,.589,.296,.348,.477,.000,,.821,,,.125,19,,.000,,,0,0,jonesso01
241,DeAndre Jordan,C,21,LAC,70,1137,.605,1.4,,.992,.861,.088,.034,.008,.008,,.610,.639,.524,.250,.000,.000,,.660,,,.437,93,,.000,,,0,0,jordade01
242,Chris Kaman,C,27,LAC,76,2608,.490,8.6,,.995,.334,.227,.230,.204,.005,,.492,.604,.480,.366,.465,.000,,.705,,,.039,47,,.167,.000,,4,0,kamanch01
243,Jason Kapono,SF,28,PHI,57,976,.419,21.0,,.432,.040,.007,.090,.296,.568,,.485,.750,.500,.444,.461,.368,,.714,.937,,.000,0,,.333,.491,,0,0,kaponja01
244,Coby Karl,SF-SG,26,TOT,7,113,.344,13.5,,.656,.438,.156,.000,.063,.344,,.429,.571,.200,,.000,.182,,.444,1.000,,.000,0,,.091,.000,,2,0,karlco01
244,Coby Karl,SG,26,CLE,3,5,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,karlco01
244,Coby Karl,SF,26,GSW,4,108,.344,13.5,,.656,.438,.156,.000,.063,.344,,.429,.571,.200,,.000,.182,,.444,1.000,,.000,0,,.091,.000,,2,0,karlco01
245,Jason Kidd*,PG,36,DAL,80,2881,.423,19.7,,.383,.133,.037,.052,.161,.617,,.420,.551,.200,.371,.380,.425,,.306,.932,,.000,0,,.191,.418,,3,0,kiddja01
246,Andrei Kirilenko,SF,28,UTA,58,1681,.506,11.0,,.815,.454,.056,.023,.282,.185,,.555,.712,.111,.455,.397,.292,,.729,1.000,,.156,73,,.169,.333,,0,0,kirilan01
247,Kyle Korver,SG,28,UTA,52,952,.493,19.1,,.607,.075,.014,.079,.439,.393,,.465,.619,.000,.455,.455,.536,,.924,.932,,.004,1,,.545,.550,,0,0,korveky01
248,Kosta Koufos,C,20,UTA,36,172,.468,4.2,,1.000,.617,.255,.043,.085,.000,,.468,.586,.333,.000,.250,,,.682,,,.191,6,,,,,0,0,koufoko01
249,Nenad Krstić,C,26,OKC,76,1741,.502,11.4,,.991,.300,.098,.125,.468,.009,,.505,.649,.455,.386,.454,.200,,.821,1.000,,.057,29,,.600,.333,,0,0,krstine01
250,Oliver Lafayette,SG,25,BOS,1,22,.500,18.9,,.667,.000,.167,.000,.500,.333,,.500,,1.000,,.333,.500,,.500,1.000,,.000,0,,.500,.000,,0,0,lafayol01
251,Carl Landry,PF,26,TOT,80,2469,.536,7.3,,.997,.438,.213,.139,.207,.003,,.537,.694,.409,.434,.404,.333,,.562,1.000,,.090,82,,.667,.500,,0,0,landrca01
251,Carl Landry,PF,26,HOU,52,1415,.547,6.0,,1.000,.504,.230,.125,.141,.000,,.547,.683,.449,.406,.346,,,.566,,,.096,51,,,,,0,0,landrca01
251,Carl Landry,PF,26,SAC,28,1054,.520,9.2,,.992,.343,.187,.158,.303,.008,,.521,.715,.338,.467,.443,.333,,.556,1.000,,.082,31,,.667,.500,,0,0,landrca01
252,Marcus Landry,SF,24,TOT,18,111,.372,18.1,,.349,.209,.047,.000,.093,.651,,.467,.556,.000,,.500,.321,,.286,1.000,,.023,1,,.464,.462,,0,0,landrma01
252,Marcus Landry,SF,24,NYK,17,108,.390,17.8,,.366,.220,.049,.000,.098,.634,,.467,.556,.000,,.500,.346,,.286,1.000,,.024,1,,.462,.500,,0,0,landrma01
252,Marcus Landry,SF,24,BOS,1,3,.000,25.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.500,.000,,0,0,landrma01
253,Acie Law,PG,25,TOT,26,234,.467,7.8,,.787,.600,.080,.040,.067,.213,,.508,.578,.000,1.000,.200,.313,,.300,.600,,.027,2,,.313,.400,,0,0,lawac01
253,Acie Law,PG,25,GSW,5,66,.643,7.4,,.786,.643,.071,.071,.000,.214,,.727,.778,.000,1.000,,.333,,.375,.000,,.071,1,,.667,.000,,0,0,lawac01
253,Acie Law,PG,25,CHA,9,33,.313,5.6,,.938,.625,.125,.063,.125,.063,,.333,.400,.000,1.000,.000,.000,,.200,,,.063,1,,.000,,,0,0,lawac01
253,Acie Law,PG,25,CHI,12,135,.467,8.7,,.733,.578,.067,.022,.067,.267,,.515,.577,.000,1.000,.333,.333,,.294,.750,,.000,0,,.250,.667,,0,0,lawac01
254,Ty Lawson,PG,22,DEN,65,1318,.515,10.0,,.787,.454,.123,.067,.144,.213,,.544,.605,.354,.577,.500,.410,,.228,.971,,.003,1,,.193,.500,,1,0,lawsoty01
255,Courtney Lee,SG,24,NJN,71,2375,.436,13.9,,.710,.275,.065,.133,.237,.290,,.476,.610,.220,.388,.440,.338,,.492,.974,,.026,17,,.511,.365,,3,1,leeco01
256,David Lee,C,26,NYK,81,3019,.545,8.0,,.994,.464,.134,.114,.282,.006,,.549,.663,.435,.490,.439,.000,,.638,,,.056,68,,.125,.000,,0,0,leeda02
257,Rashard Lewis,PF,30,ORL,72,2369,.435,17.0,,.475,.149,.132,.111,.083,.525,,.476,.525,.538,.393,.403,.397,,.445,.976,,.006,5,,.345,.473,,2,0,lewisra02
258,Shaun Livingston,PG,24,TOT,36,796,.517,11.7,,.970,.204,.144,.328,.294,.030,,.533,.683,.517,.485,.492,.000,,.433,,,.035,7,,.333,.000,,1,0,livinsh01
258,Shaun Livingston,PG,24,OKC,10,130,.313,11.1,,.875,.250,.125,.313,.188,.125,,.357,.250,.500,.600,.000,.000,,.600,,,.000,0,,1.000,.000,,0,0,livinsh01
258,Shaun Livingston,PG,24,WAS,26,666,.535,11.8,,.978,.200,.146,.330,.303,.022,,.547,.730,.519,.475,.518,.000,,.424,,,.038,7,,.000,,,1,0,livinsh01
259,Brook Lopez,C,21,NJN,82,3027,.499,6.6,,.998,.476,.220,.124,.179,.002,,.500,.611,.468,.371,.332,.000,,.568,,,.125,126,,.000,,,0,0,lopezbr01
260,Robin Lopez,C,21,PHO,51,986,.588,3.9,,1.000,.591,.271,.113,.024,.000,,.588,.692,.481,.303,.571,,,.620,,,.216,56,,,,,0,0,lopezro01
261,Kevin Love,PF,21,MIN,60,1714,.450,9.5,,.836,.427,.176,.105,.127,.164,,.474,.565,.386,.338,.402,.330,,.527,.914,,.026,16,,.132,.571,,5,0,loveke01
262,Kyle Lowry,PG,23,HOU,68,1651,.397,11.9,,.707,.397,.119,.067,.125,.293,,.448,.516,.382,.387,.328,.272,,.224,.892,,.000,0,,.206,.500,,4,0,lowryky01
263,Corey Maggette,PF,30,GSW,70,2081,.516,10.1,,.944,.409,.113,.091,.331,.056,,.531,.685,.330,.383,.451,.260,,.577,1.000,,.053,45,,.320,.375,,2,0,maggeco01
264,Jamaal Magloire,C,31,MIA,36,359,.500,2.4,,1.000,.661,.304,.018,.018,.000,,.500,.622,.294,.000,.000,,,.464,,,.196,10,,,,,0,0,magloja01
265,Ian Mahinmi,C,23,SAS,26,165,.636,4.7,,1.000,.564,.273,.091,.073,.000,,.636,.774,.600,.200,.250,,,.543,,,.127,7,,,,,0,0,mahinia01
266,Shawn Marion,SF,31,DAL,75,2385,.508,5.2,,.976,.482,.333,.130,.031,.024,,.516,.616,.429,.406,.375,.158,,.724,1.000,,.086,61,,.474,.222,,0,0,mariosh01
267,Sean Marks,C,34,NOH,14,75,.500,7.7,,1.000,.625,.000,.000,.375,.000,,.500,.600,,,.333,,,.750,,,.125,1,,,,,0,0,marksse01
268,Cartier Martin,SF,25,TOT,18,390,.368,14.8,,.640,.250,.140,.074,.176,.360,,.379,.559,.211,.200,.333,.347,,.333,.882,,.000,0,,.265,.308,,1,0,martica01
268,Cartier Martin,SF,25,GSW,10,276,.364,14.1,,.648,.250,.170,.102,.125,.352,,.386,.591,.267,.222,.273,.323,,.273,1.000,,.000,0,,.258,.375,,0,0,martica01
268,Cartier Martin,SF,25,WAS,8,114,.375,16.1,,.625,.250,.083,.021,.271,.375,,.367,.500,.000,.000,.385,.389,,.455,.714,,.000,0,,.278,.200,,1,0,martica01
269,Kenyon Martin,PF,32,DEN,58,1986,.456,9.4,,.953,.360,.224,.100,.269,.047,,.465,.632,.439,.323,.317,.276,,.676,.750,,.127,75,,.207,.000,,1,0,martike01
270,Kevin Martin,SG,26,TOT,46,1633,.417,15.0,,.697,.215,.094,.107,.281,.303,,.453,.564,.462,.351,.405,.333,,.543,.843,,.022,14,,.233,.449,,0,0,martike02
270,Kevin Martin,SG,26,SAC,22,774,.398,15.3,,.676,.201,.109,.100,.265,.324,,.419,.544,.432,.294,.367,.355,,.510,.846,,.012,3,,.282,.484,,0,0,martike02
270,Kevin Martin,SG,26,HOU,24,859,.435,14.8,,.718,.229,.079,.113,.297,.282,,.484,.580,.500,.400,.438,.310,,.569,.839,,.031,11,,.180,.389,,0,0,martike02
271,Desmond Mason,SF,32,SAC,5,66,.417,6.3,,1.000,.583,.000,.333,.083,.000,,.417,.571,,.000,1.000,,,.800,,,.167,2,,,,,0,0,masonde01
272,Roger Mason,SG,29,SAS,79,1515,.389,20.2,,.468,.087,.016,.046,.319,.532,,.453,.535,.250,.304,.462,.333,,.514,.807,,.004,1,,.330,.379,,0,0,masonro01
273,Wesley Matthews,SG,23,UTA,82,2025,.483,11.3,,.708,.421,.112,.042,.133,.292,,.525,.597,.524,.333,.360,.382,,.700,.952,,.039,17,,.473,.436,,3,0,matthwe02
274,Jason Maxiell,C,26,DET,76,1550,.511,8.0,,.998,.414,.147,.214,.222,.002,,.512,.663,.475,.427,.337,.000,,.656,,,.147,54,,.000,,,0,0,maxieja01
275,Sean May,C,25,SAC,37,331,.459,14.3,,.964,.153,.162,.045,.604,.036,,.477,.294,.611,.600,.478,.000,,.725,,,.009,1,,.250,.000,,0,0,mayse01
276,Eric Maynor,PG,22,TOT,81,1269,.418,11.6,,.807,.223,.323,.106,.155,.193,,.444,.463,.412,.513,.439,.310,,.144,.818,,.000,0,,.070,.200,,1,0,maynoer01
276,Eric Maynor,PG,22,UTA,26,363,.391,10.7,,.820,.278,.331,.105,.105,.180,,.431,.432,.432,.500,.357,.208,,.191,1.000,,.000,0,,.000,,,1,0,maynoer01
276,Eric Maynor,PG,22,OKC,55,906,.434,12.1,,.800,.191,.319,.106,.183,.200,,.452,.489,.400,.520,.465,.362,,.118,.765,,.000,0,,.106,.200,,0,0,maynoer01
277,O.J. Mayo,SG,22,MEM,82,3113,.458,14.5,,.700,.265,.096,.085,.254,.300,,.490,.653,.336,.420,.402,.383,,.470,.816,,.025,29,,.220,.474,,4,0,mayooj01
278,Luc Mbah a Moute,PF,23,MIL,73,1866,.480,7.3,,.954,.537,.087,.095,.236,.046,,.486,.626,.313,.429,.253,.353,,.602,1.000,,.041,14,,1.000,.353,,0,0,mbahalu01
279,Antonio McDyess,PF,35,SAS,77,1617,.479,13.3,,.995,.229,.035,.173,.558,.005,,.481,.684,.333,.351,.448,.000,,.854,,,.037,14,,.000,,,0,0,mcdyean01
280,JaVale McGee,C,22,WAS,60,968,.508,4.1,,.997,.603,.254,.117,.023,.003,,.510,.649,.308,.278,.286,.000,,.641,,,.218,64,,.000,,,0,0,mcgeeja01
281,Tracy McGrady*,SG,30,TOT,30,673,.387,15.3,,.728,.234,.077,.081,.336,.272,,.439,.564,.389,.316,.392,.250,,.347,.750,,.004,1,,.047,1.000,,0,0,mcgratr01
281,Tracy McGrady*,SG,30,HOU,6,46,.368,15.4,,.895,.263,.000,.053,.579,.105,,.353,.200,,.000,.455,.500,,1.000,1.000,,.000,0,,.000,,,0,0,mcgratr01
281,Tracy McGrady*,SG,30,NYK,24,627,.389,15.3,,.713,.231,.083,.083,.315,.287,,.448,.600,.389,.333,.382,.242,,.290,.733,,.005,1,,.048,1.000,,0,0,mcgratr01
282,Dominic McGuire,SF,24,TOT,51,307,.365,8.6,,1.000,.442,.173,.019,.365,.000,,.365,.522,.000,.000,.368,,,.474,,,.096,5,,,,,0,0,mcguido01
282,Dominic McGuire,SF,24,WAS,41,240,.375,9.3,,1.000,.425,.150,.025,.400,.000,,.375,.529,.000,.000,.375,,,.467,,,.075,3,,,,,0,0,mcguido01
282,Dominic McGuire,SF,24,SAC,10,67,.333,6.4,,1.000,.500,.250,.000,.250,.000,,.333,.500,.000,,.333,,,.500,,,.167,2,,,,,0,0,mcguido01
283,Josh McRoberts,C,22,IND,42,524,.521,9.1,,.842,.500,.137,.048,.158,.158,,.553,.699,.350,.286,.348,.348,,.676,1.000,,.185,26,,.217,.000,,1,0,mcrobjo01
284,Jodie Meeks,SG,22,TOT,60,719,.388,17.2,,.507,.228,.022,.071,.187,.493,,.456,.607,.333,.316,.340,.318,,.581,.905,,.011,3,,.220,.310,,1,1,meeksjo01
284,Jodie Meeks,SG,22,MIL,41,486,.362,17.0,,.537,.232,.023,.068,.215,.463,,.432,.512,.500,.250,.395,.280,,.585,.957,,.011,2,,.268,.182,,1,1,meeksjo01
284,Jodie Meeks,SG,22,PHI,19,233,.440,17.6,,.451,.220,.022,.077,.132,.549,,.512,.800,.000,.429,.167,.380,,.571,.842,,.011,1,,.140,.714,,0,0,meeksjo01
285,Pops Mensah-Bonsu,PF,26,TOT,20,120,.394,1.8,,1.000,.848,.061,.091,.000,.000,,.394,.464,.000,.000,,,,.846,,,.364,9,,,,,0,0,mensapo01
285,Pops Mensah-Bonsu,PF,26,HOU,4,13,.250,0.0,,1.000,1.000,.000,.000,.000,.000,,.250,.250,,,,,,1.000,,,.000,0,,,,,0,0,mensapo01
285,Pops Mensah-Bonsu,PF,26,TOR,16,107,.414,2.0,,1.000,.828,.069,.103,.000,.000,,.414,.500,.000,.000,,,,.833,,,.414,9,,,,,0,0,mensapo01
286,C.J. Miles,SF,22,UTA,63,1497,.429,15.2,,.614,.260,.075,.075,.205,.386,,.484,.644,.381,.333,.374,.341,,.593,.919,,.057,26,,.171,.378,,1,0,milescj01
287,Darko Miličić,C,24,TOT,32,685,.490,7.3,,.995,.186,.578,.206,.025,.005,,.493,.763,.424,.452,.400,.000,,.500,,,.020,4,,.000,,,0,0,milicda01
287,Darko Miličić,C,24,NYK,8,71,.471,7.9,,1.000,.118,.706,.059,.118,.000,,.471,1.000,.417,1.000,.000,,,.375,,,.000,0,,,,,0,0,milicda01
287,Darko Miličić,C,24,MIN,24,614,.492,7.3,,.995,.193,.567,.219,.016,.005,,.495,.750,.425,.439,.667,.000,,.511,,,.021,4,,.000,,,0,0,milicda01
288,Andre Miller,PG,33,POR,82,2500,.445,10.4,,.912,.382,.112,.160,.258,.088,,.469,.602,.431,.372,.346,.200,,.273,.750,,.002,2,,.125,.200,,8,0,millean02
289,Brad Miller,C,33,CHI,82,1950,.430,12.6,,.773,.312,.112,.074,.275,.227,,.474,.580,.446,.442,.375,.280,,.638,1.000,,.012,7,,.242,.250,,0,0,millebr01
290,Mike Miller,SG,29,WAS,54,1805,.501,15.1,,.605,.293,.065,.021,.226,.395,,.515,.669,.321,.333,.388,.480,,.556,.890,,.012,5,,.246,.595,,0,0,millemi01
291,Patty Mills,PG,21,POR,10,38,.417,13.6,,.833,.292,.083,.125,.333,.167,,.400,.286,1.000,.333,.375,.500,,.375,1.000,,.000,0,,.000,,,0,0,millspa02
292,Paul Millsap,PF,24,UTA,82,2277,.538,7.1,,.987,.494,.131,.159,.203,.013,,.543,.661,.394,.395,.469,.111,,.721,.000,,.067,42,,.111,.000,,0,0,millspa01
293,Nazr Mohammed,C,32,CHA,58,984,.553,4.8,,1.000,.553,.219,.161,.067,.000,,.553,.630,.493,.436,.391,,,.704,,,.140,39,,,,,0,0,mohamna01
294,Jamario Moon,SF,29,CLE,61,1052,.462,15.4,,.595,.287,.016,.057,.235,.405,,.558,.732,.000,.429,.414,.320,,.744,.969,,.154,36,,.430,.279,,0,0,moonja01
295,Mikki Moore,C,34,GSW,23,406,.600,9.7,,1.000,.389,.122,.078,.411,.000,,.600,.857,.364,.429,.459,,,.741,,,.200,18,,,,,0,0,mooremi01
296,Randolph Morris,PF,24,ATL,28,124,.561,6.3,,1.000,.415,.293,.244,.049,.000,,.561,.529,.583,.500,1.000,,,.391,,,.073,1,,,,,0,0,morrira01
297,Adam Morrison,SF,25,LAL,31,241,.376,14.9,,.753,.118,.200,.165,.271,.247,,.422,.600,.529,.214,.391,.238,,.704,.600,,.000,0,,.381,.125,,0,0,morriad01
298,Anthony Morrow,SG,24,GSW,69,2018,.468,17.1,,.563,.139,.094,.148,.182,.437,,.477,.531,.515,.481,.414,.456,,.434,.957,,.004,2,,.300,.457,,0,0,morroan01
299,Byron Mullens,PF,20,OKC,13,54,.368,10.0,,1.000,.316,.105,.211,.368,.000,,.368,.500,.000,.500,.286,,,.714,,,.105,2,,,,,0,0,mulleby01
300,Troy Murphy,PF,29,IND,72,2344,.472,15.9,,.590,.258,.058,.053,.221,.410,,.533,.614,.447,.512,.467,.384,,.629,1.000,,.047,36,,.027,.222,,0,0,murphtr01
301,Ronald Murray,SG,30,TOT,75,1673,.392,14.7,,.676,.259,.073,.119,.225,.324,,.431,.520,.360,.321,.409,.312,,.447,.754,,.009,5,,.285,.397,,5,0,murraro01
301,Ronald Murray,SG,30,CHA,46,993,.389,14.6,,.681,.253,.083,.124,.221,.319,,.425,.471,.353,.333,.451,.313,,.412,.683,,.007,3,,.275,.361,,3,0,murraro01
301,Ronald Murray,SG,30,CHI,29,680,.397,14.7,,.669,.268,.059,.110,.232,.331,,.440,.589,.375,.300,.349,.311,,.500,.857,,.011,2,,.300,.444,,2,0,murraro01
302,Eduardo Nájera,PF,33,TOT,46,685,.425,13.7,,.562,.384,.048,.034,.096,.438,,.524,.589,.143,.400,.500,.297,,.767,.947,,.021,2,,.125,.375,,0,0,najered01
302,Eduardo Nájera,PF,33,NJN,13,204,.377,11.5,,.679,.415,.094,.057,.113,.321,,.472,.591,.000,.333,.500,.176,,.706,1.000,,.000,0,,.176,.333,,0,0,najered01
302,Eduardo Nájera,PF,33,DAL,33,481,.452,15.0,,.495,.366,.022,.022,.086,.505,,.565,.588,.500,.500,.500,.340,,.808,.938,,.032,2,,.106,.400,,0,0,najered01
303,Steve Nash*,PG,35,PHO,81,2660,.507,15.9,,.705,.155,.091,.177,.281,.295,,.540,.725,.456,.540,.466,.426,,.061,.266,,.000,0,,.031,.556,,2,0,nashst01
304,Jameer Nelson,PG,27,ORL,65,1860,.449,14.6,,.680,.275,.071,.096,.238,.320,,.481,.562,.440,.515,.387,.381,,.100,.686,,.000,0,,.128,.414,,0,0,nelsoja01
305,Rasho Nesterović,C,33,TOR,42,413,.544,10.1,,1.000,.329,.174,.107,.389,.000,,.544,.714,.615,.375,.414,,,.716,,,.007,1,,,,,0,0,nestera01
306,Joakim Noah,C,24,CHI,64,1925,.504,4.0,,1.000,.660,.165,.062,.113,.000,,.504,.574,.314,.438,.407,,,.557,,,.158,72,,,,,0,0,noahjo01
307,Andrés Nocioni,SF,30,SAC,75,1477,.399,15.4,,.576,.211,.143,.055,.167,.424,,.408,.508,.345,.375,.347,.386,,.529,.990,,.005,3,,.229,.404,,0,0,nocioan01
308,Steve Novak,SF,26,LAC,54,362,.389,23.3,,.343,.009,.009,.028,.296,.657,,.541,1.000,.000,1.000,.500,.310,,.950,1.000,,.000,0,,.239,.294,,0,0,novakst01
309,Dirk Nowitzki*,PF,31,DAL,81,3039,.481,13.7,,.919,.162,.082,.290,.384,.081,,.487,.621,.439,.442,.473,.421,,.587,.980,,.018,24,,.017,1.000,,0,0,nowitdi01
310,Patrick O'Bryant,C,23,TOR,11,51,.533,9.9,,.933,.267,.267,.267,.133,.067,,.571,.500,.500,.500,1.000,.000,,.625,,,.067,1,,.000,,,0,0,obryapa01
311,Jermaine O'Neal,C,31,MIA,70,1991,.529,9.3,,.997,.281,.203,.323,.191,.003,,.530,.679,.510,.440,.486,.000,,.541,,,.091,66,,.000,,,0,0,onealje01
312,Shaquille O'Neal*,C,37,CLE,53,1240,.566,3.4,,.998,.583,.359,.050,.006,.002,,.567,.663,.434,.478,.000,.000,,.565,,,.177,76,,.000,,,0,0,onealsh01
313,Fabricio Oberto,C,34,WAS,57,650,.625,3.4,,1.000,.679,.232,.071,.018,.000,,.625,.711,.538,.250,.000,,,.943,,,.000,0,,,,,0,0,obertfa01
314,Greg Oden,C,22,POR,21,502,.605,2.4,,1.000,.717,.224,.053,.007,.000,,.605,.706,.353,.375,.000,,,.543,,,.224,34,,,,,0,0,odengr01
315,Lamar Odom,PF,30,LAL,82,2585,.463,10.5,,.754,.442,.133,.058,.120,.246,,.510,.587,.429,.349,.393,.319,,.430,.845,,.055,36,,.187,.441,,6,0,odomla01
316,Emeka Okafor,C,27,NOH,82,2370,.530,4.2,,1.000,.570,.271,.137,.021,.000,,.530,.652,.382,.356,.286,,,.675,,,.145,85,,,,,0,0,okafoem01
317,Mehmet Okur,C,30,UTA,73,2149,.458,12.6,,.725,.321,.124,.098,.181,.275,,.486,.582,.385,.447,.407,.385,,.626,.963,,.041,27,,.141,.367,,0,0,okurme01
318,Kevin Ollie,PG,37,OKC,25,263,.400,12.3,,.978,.289,.044,.133,.511,.022,,.409,.462,.500,.500,.348,.000,,.778,,,.000,0,,1.000,.000,,0,0,ollieke01
319,Travis Outlaw,SF,25,TOT,34,730,.391,16.6,,.626,.164,.082,.117,.263,.374,,.398,.500,.391,.424,.324,.381,,.443,.850,,.057,13,,.371,.462,,2,0,outlatr01
319,Travis Outlaw,SF,25,POR,11,231,.376,15.6,,.693,.198,.079,.158,.257,.307,,.371,.400,.250,.375,.385,.387,,.500,1.000,,.050,4,,.387,.500,,2,0,outlatr01
319,Travis Outlaw,SF,25,LAC,23,499,.400,17.2,,.589,.144,.083,.094,.267,.411,,.415,.577,.467,.471,.292,.378,,.409,.786,,.061,9,,.365,.444,,0,0,outlatr01
320,Zaza Pachulia,C,25,ATL,78,1089,.488,6.2,,.984,.614,.122,.093,.154,.016,,.496,.550,.300,.348,.526,.000,,.667,,,.053,11,,.000,,,3,0,pachuza01
321,Jannero Pargo,PG,30,CHI,63,829,.346,17.9,,.638,.113,.042,.087,.396,.362,,.387,.535,.125,.455,.358,.275,,.415,.868,,.000,0,,.304,.310,,1,0,pargoja01
322,Anthony Parker,SG,34,CLE,81,2289,.434,19.0,,.451,.082,.065,.084,.217,.549,,.458,.641,.613,.300,.408,.414,,.745,.972,,.008,3,,.621,.457,,1,0,parkean01
