,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
115,Andre Drummond,C,23,DET,81,2409,.530,4.4,,.992,.494,.420,.070,.004,.008,,.532,.684,.381,.406,.000,.286,,.603,.000,,.147,118,,.000,,,4,1,drumman01
116,Jared Dudley,PF,31,PHO,64,1362,.454,19.3,,.413,.147,.032,.061,.173,.587,,.559,.706,.364,.524,.483,.379,,.613,1.000,,.000,0,,.197,.225,,0,0,dudleja01
117,Mike Dunleavy,SF,36,TOT,53,841,.423,18.3,,.391,.209,.032,.027,.123,.609,,.465,.652,.000,.333,.296,.396,,.775,.962,,.005,1,,.306,.488,,0,0,dunlemi02
117,Mike Dunleavy,SF,36,CLE,23,366,.400,18.0,,.367,.211,.067,.022,.067,.633,,.485,.737,.000,.500,.167,.351,,.750,.900,,.011,1,,.368,.429,,0,0,dunlemi02
117,Mike Dunleavy,SF,36,ATL,30,475,.438,18.6,,.408,.208,.008,.031,.162,.592,,.453,.593,.000,.250,.333,.429,,.792,1.000,,.000,0,,.260,.550,,0,0,dunlemi02
118,Kris Dunn,PG,22,MIN,78,1333,.377,13.8,,.767,.240,.150,.083,.294,.233,,.404,.507,.426,.269,.348,.288,,.289,.667,,.029,7,,.247,.278,,0,0,dunnkr01
119,Kevin Durant,PF,28,GSW,62,2070,.537,13.8,,.696,.268,.116,.161,.151,.304,,.608,.796,.487,.430,.555,.375,,.565,.803,,.107,107,,.125,.436,,2,0,duranke01
120,Jarell Eddie,SF,25,PHO,5,62,.316,21.9,,.158,.105,.000,.053,.000,.842,,.667,1.000,,.000,,.250,,.500,1.000,,.000,0,,.250,.250,,0,0,eddieja01
121,Henry Ellenson,PF,20,DET,19,146,.359,17.6,,.453,.219,.047,.047,.156,.547,,.448,.643,.333,.000,.300,.286,,.615,1.000,,.000,0,,.171,.167,,0,0,ellenhe01
122,Wayne Ellington,SG,29,MIA,62,1500,.416,22.1,,.290,.047,.016,.023,.204,.710,,.509,.846,.444,.154,.478,.378,,.756,.926,,.007,4,,.282,.414,,1,0,ellinwa01
123,Monta Ellis,SG,31,IND,74,1998,.443,13.4,,.758,.262,.151,.086,.259,.242,,.483,.616,.500,.417,.361,.319,,.324,.884,,.014,7,,.400,.296,,2,0,ellismo01
124,Joel Embiid,C,22,PHI,31,786,.466,11.2,,.772,.324,.191,.170,.086,.228,,.495,.640,.366,.370,.486,.367,,.530,.972,,.065,25,,.020,.000,,0,0,embiijo01
125,James Ennis III,SF,26,MEM,64,1501,.455,13.1,,.573,.421,.075,.012,.065,.427,,.516,.600,.250,.500,.286,.372,,.621,.941,,.059,17,,.409,.393,,1,0,ennisja01
126,Tyler Ennis,PG,22,TOT,53,588,.433,12.6,,.663,.322,.197,.082,.063,.337,,.457,.567,.390,.294,.308,.386,,.111,.556,,.000,0,,.129,.000,,1,0,ennisty01
126,Tyler Ennis,PG,22,HOU,31,196,.391,10.7,,.750,.328,.297,.047,.078,.250,,.396,.667,.263,.000,.000,.375,,.053,.667,,.000,0,,.063,.000,,0,0,ennisty01
126,Tyler Ennis,PG,22,LAL,22,392,.451,13.4,,.625,.319,.153,.097,.056,.375,,.489,.522,.500,.357,.500,.389,,.136,.524,,.000,0,,.148,.000,,1,0,ennisty01
127,Tyreke Evans,SF,27,TOT,40,788,.405,12.3,,.681,.395,.154,.024,.108,.319,,.429,.514,.316,.333,.300,.356,,.204,.548,,.005,2,,.051,.333,,1,0,evansty01
127,Tyreke Evans,SF,27,NOP,26,474,.401,12.0,,.692,.445,.123,.013,.110,.308,,.446,.535,.214,.333,.360,.300,,.186,.476,,.004,1,,.029,.000,,0,0,evansty01
127,Tyreke Evans,SF,27,SAC,14,314,.413,12.9,,.664,.315,.203,.042,.105,.336,,.400,.467,.414,.333,.200,.438,,.237,.619,,.007,1,,.083,.500,,1,0,evansty01
128,Dante Exum,PG,21,UTA,66,1228,.427,12.4,,.590,.435,.094,.033,.030,.410,,.519,.551,.471,.417,.273,.295,,.315,.977,,.069,20,,.503,.253,,2,0,exumda01
129,Kenneth Faried,PF,27,DEN,61,1296,.548,3.9,,.986,.639,.281,.038,.026,.014,,.556,.654,.393,.438,.091,.000,,.627,,,.142,57,,.000,,,2,0,farieke01
130,Jordan Farmar,PG,30,SAC,2,35,.333,21.5,,.250,.167,.083,.000,.000,.750,,.000,.000,.000,,,.444,,,.750,,.000,0,,.222,.000,,0,0,farmajo01
131,Derrick Favors,PF,25,UTA,50,1186,.487,8.4,,.976,.391,.201,.177,.206,.024,,.491,.607,.476,.432,.337,.300,,.795,1.000,,.144,52,,.300,.333,,0,0,favorde01
132,Kay Felder,PG,21,CLE,42,386,.392,11.4,,.861,.342,.108,.133,.278,.139,,.404,.500,.059,.381,.432,.318,,.200,.714,,.000,0,,.318,.429,,0,0,feldeka01
133,Cristiano Felício,C,24,CHI,66,1040,.579,4.2,,1.000,.729,.118,.032,.127,.000,,.579,.658,.423,.429,.286,,,.648,,,.222,46,,,,,0,0,feliccr01
134,Raymond Felton,PG,32,LAC,80,1700,.430,14.0,,.720,.286,.140,.066,.228,.280,,.473,.612,.403,.324,.385,.319,,.246,.739,,.000,0,,.188,.593,,6,0,feltora01
135,Yogi Ferrell,PG,23,TOT,46,1197,.406,16.7,,.553,.190,.094,.089,.178,.447,,.422,.533,.378,.400,.343,.386,,.207,.559,,.000,0,,.131,.348,,1,0,ferreyo01
135,Yogi Ferrell,PG,23,BRK,10,151,.367,18.6,,.449,.163,.041,.061,.184,.551,,.455,.625,.500,.333,.333,.296,,.200,.500,,.000,0,,.111,.333,,0,0,ferreyo01
135,Yogi Ferrell,PG,23,DAL,36,1046,.412,16.4,,.568,.194,.101,.093,.177,.432,,.418,.522,.371,.406,.344,.403,,.207,.567,,.000,0,,.134,.350,,1,0,ferreyo01
136,Dorian Finney-Smith,PF,23,DAL,81,1642,.372,16.6,,.426,.261,.075,.024,.069,.574,,.479,.609,.280,.125,.304,.293,,.647,.964,,.093,26,,.419,.263,,3,0,finnedo01
137,Bryn Forbes,SG,23,SAS,36,285,.364,20.3,,.465,.030,.061,.091,.283,.535,,.413,.000,.333,.222,.536,.321,,.474,.765,,.000,0,,.208,.273,,0,0,forbebr01
138,Evan Fournier,SG,24,ORL,68,2234,.439,14.2,,.613,.276,.166,.065,.105,.387,,.491,.591,.416,.450,.378,.356,,.457,.875,,.011,10,,.172,.387,,2,0,fournev01
139,Randy Foye,SG,33,BRK,69,1284,.363,18.6,,.375,.182,.105,.012,.077,.625,,.418,.542,.324,.250,.280,.330,,.255,.761,,.003,1,,.163,.424,,5,0,foyera01
140,Tim Frazier,PG,26,NOP,65,1525,.403,13.4,,.683,.304,.149,.074,.156,.317,,.446,.577,.317,.267,.397,.313,,.268,.625,,.002,1,,.086,.182,,0,0,fraziti01
141,Enes Freedom,C,24,OKC,72,1533,.545,5.9,,.948,.571,.212,.081,.084,.052,,.568,.637,.526,.333,.435,.132,,.496,1.000,,.042,27,,.474,.056,,1,0,kanteen01
142,Channing Frye,C,33,CLE,74,1398,.458,19.3,,.356,.129,.077,.058,.094,.644,,.546,.642,.400,.533,.531,.409,,.832,1.000,,.050,20,,.224,.413,,0,0,fryech01
143,Danilo Gallinari,SF,28,DEN,63,2134,.447,16.6,,.568,.208,.073,.097,.188,.432,,.491,.679,.382,.329,.411,.389,,.502,.952,,.063,39,,.185,.433,,0,0,gallida01
144,Langston Galloway,PG,25,TOT,74,1495,.380,20.3,,.435,.090,.061,.057,.229,.565,,.367,.510,.121,.355,.376,.390,,.460,.917,,.000,0,,.149,.370,,2,0,gallola01
144,Langston Galloway,PG,25,NOP,55,1120,.374,20.8,,.392,.095,.050,.050,.200,.608,,.370,.500,.182,.364,.352,.377,,.453,.901,,.000,0,,.149,.400,,2,0,gallola01
144,Langston Galloway,PG,25,SAC,19,375,.404,18.4,,.615,.067,.106,.087,.356,.385,,.359,.571,.000,.333,.432,.475,,.478,1.000,,.000,0,,.150,.167,,0,0,gallola01
145,Patricio Garino,SG,23,ORL,5,43,.000,22.8,,.286,.000,.000,.000,.286,.714,,.000,,,,.000,.000,,,,,.000,0,,.800,.000,,0,0,garinpa01
146,Marc Gasol,C,32,MEM,74,2531,.459,13.9,,.769,.129,.255,.196,.189,.231,,.480,.673,.480,.441,.388,.388,,.570,.981,,.022,23,,.019,.400,,2,0,gasolma01
147,Pau Gasol*,C,36,SAS,64,1627,.502,12.0,,.828,.232,.260,.109,.227,.172,,.494,.614,.452,.364,.482,.538,,.668,1.000,,.026,16,,.298,.677,,0,0,gasolpa01
148,Rudy Gay,SF,30,SAC,30,1013,.455,13.1,,.744,.233,.210,.140,.161,.256,,.483,.689,.430,.387,.338,.372,,.396,.881,,.097,41,,.186,.381,,3,0,gayru01
149,Michael Gbinije,SG,24,DET,9,32,.100,14.2,,.600,.400,.000,.000,.200,.400,,.167,.250,,,.000,.000,,.000,,,.000,0,,.000,,,0,0,gbinimi01
150,Alonzo Gee,SF,29,DEN,13,89,.214,10.0,,.786,.429,.143,.143,.000,.214,,.273,.500,.000,.000,,.000,,.667,,,.143,2,,.667,.000,,0,0,geeal01
151,Paul George,SF,26,IND,75,2689,.461,17.1,,.632,.131,.099,.121,.283,.368,,.501,.625,.489,.411,.484,.393,,.375,.815,,.026,31,,.190,.404,,1,0,georgpa01
152,Marcus Georges-Hunt,SG,22,ORL,5,48,.286,12.5,,.714,.286,.286,.000,.143,.286,,.200,.000,.500,,.000,.500,,1.000,1.000,,.000,0,,.000,,,0,0,georgma01
153,Jonathan Gibson,PG,29,DAL,17,231,.368,17.9,,.526,.179,.063,.095,.189,.474,,.400,.412,.333,.556,.333,.333,,.300,.800,,.000,0,,.044,.500,,1,0,gibsojo01
154,Taj Gibson,PF,31,TOT,78,1989,.515,6.9,,.982,.423,.283,.142,.131,.018,,.520,.677,.448,.376,.333,.231,,.657,.667,,.096,63,,.846,.182,,1,1,gibsota01
154,Taj Gibson,PF,31,CHI,55,1502,.521,7.0,,.977,.419,.287,.140,.130,.023,,.529,.680,.454,.405,.348,.167,,.664,1.000,,.085,43,,.917,.182,,0,0,gibsota01
154,Taj Gibson,PF,31,OKC,23,487,.497,6.8,,.994,.436,.274,.151,.134,.006,,.494,.667,.429,.296,.292,1.000,,.636,.000,,.128,20,,.000,,,1,1,gibsota01
155,Manu Ginóbili*,SG,39,SAS,69,1291,.390,16.5,,.483,.214,.123,.091,.057,.517,,.387,.521,.296,.350,.120,.392,,.451,.787,,.005,2,,.159,.306,,4,0,ginobma01
156,Rudy Gobert,C,24,UTA,81,2744,.661,1.7,,.998,.845,.144,.005,.002,.002,,.662,.731,.278,.667,.000,.000,,.741,,,.392,235,,.000,,,1,0,goberru01
157,Archie Goodwin,SG,22,TOT,15,214,.545,8.6,,.773,.606,.091,.015,.061,.227,,.608,.600,.667,1.000,.500,.333,,.355,.800,,.076,4,,.133,1.000,,0,0,goodwar01
157,Archie Goodwin,SG,22,NOP,3,30,.400,10.9,,.600,.400,.200,.000,.000,.400,,.333,.000,1.000,,,.500,,.000,1.000,,.200,0,,.500,1.000,,0,0,goodwar01
157,Archie Goodwin,SG,22,BRK,12,184,.557,8.5,,.787,.623,.082,.016,.066,.213,,.625,.632,.600,1.000,.500,.308,,.367,.750,,.066,4,,.077,1.000,,0,0,goodwar01
158,Aaron Gordon,SF,21,ORL,80,2298,.454,12.7,,.691,.361,.092,.106,.131,.309,,.528,.683,.325,.446,.319,.288,,.503,.844,,.123,99,,.255,.265,,3,0,gordoaa01
159,Eric Gordon,SG,28,HOU,75,2323,.406,18.7,,.349,.194,.094,.015,.044,.651,,.468,.574,.365,.200,.333,.372,,.446,.841,,.007,6,,.130,.372,,2,0,gordoer01
160,Marcin Gortat,C,32,WAS,82,2556,.579,5.0,,.997,.522,.312,.141,.022,.003,,.580,.702,.486,.368,.400,.000,,.710,,,.083,46,,.000,,,0,0,gortama01
161,Treveon Graham,SG,23,CHO,27,189,.475,14.1,,.625,.275,.175,.025,.150,.375,,.400,.455,.429,1.000,.167,.600,,.600,1.000,,.000,0,,.400,.500,,0,0,grahatr01
162,Jerami Grant,PF,22,TOT,80,1531,.463,12.0,,.646,.375,.131,.049,.091,.354,,.514,.642,.395,.250,.300,.371,,.651,.977,,.149,47,,.552,.438,,0,0,grantje01
162,Jerami Grant,PF,22,PHI,2,41,.353,11.5,,.882,.294,.176,.059,.353,.118,,.400,.600,.333,.000,.333,.000,,1.000,,,.059,1,,.500,.000,,0,0,grantje01
162,Jerami Grant,PF,22,OKC,78,1490,.469,12.1,,.633,.379,.129,.048,.077,.367,,.523,.644,.400,.267,.292,.377,,.631,.977,,.154,46,,.553,.444,,0,0,grantje01
163,Jerian Grant,PG,24,CHI,63,1028,.425,16.7,,.555,.179,.096,.113,.166,.445,,.473,.630,.345,.441,.400,.366,,.278,.796,,.010,3,,.246,.455,,1,0,grantje02
164,Danny Green,SG,29,SAS,68,1807,.392,19.9,,.307,.111,.071,.053,.071,.693,,.420,.540,.406,.208,.406,.379,,.586,.924,,.009,3,,.315,.429,,2,0,greenda02
165,Draymond Green,PF,26,GSW,76,2471,.418,12.8,,.595,.394,.138,.035,.031,.405,,.494,.637,.211,.174,.250,.308,,.712,.975,,.109,65,,.068,.389,,1,0,greendr01
166,Gerald Green,SF,31,BOS,47,538,.409,17.5,,.522,.147,.095,.164,.121,.478,,.463,.647,.364,.395,.393,.351,,.589,.821,,.039,8,,.279,.355,,3,0,greenge01
167,JaMychal Green,PF,26,MEM,77,2101,.500,11.3,,.710,.434,.084,.058,.136,.290,,.549,.608,.310,.414,.559,.379,,.600,.982,,.116,49,,.552,.425,,0,0,greenja01
168,Jeff Green,PF,30,ORL,69,1534,.394,14.8,,.654,.233,.174,.111,.136,.346,,.458,.562,.433,.419,.342,.275,,.437,.943,,.020,10,,.176,.324,,7,0,greenje02
169,Blake Griffin,PF,27,LAC,61,2076,.493,10.7,,.884,.348,.192,.061,.283,.116,,.514,.669,.409,.322,.436,.336,,.499,.974,,.078,68,,.239,.481,,1,0,griffbl01
170,Justin Hamilton,C,26,BRK,64,1177,.459,14.5,,.525,.264,.164,.063,.032,.475,,.598,.740,.484,.417,.417,.306,,.739,.982,,.040,14,,.389,.300,,0,0,hamilju01
171,A.J. Hammons,C,24,DAL,22,163,.405,15.4,,.762,.190,.071,.143,.357,.238,,.375,.500,.000,.167,.467,.500,,.917,1.000,,.095,4,,.200,.000,,0,0,hammoaj01
172,Tim Hardaway Jr.,SG,24,ATL,79,2154,.455,15.5,,.543,.292,.078,.066,.107,.457,,.537,.654,.408,.400,.398,.357,,.635,.846,,.054,47,,.168,.414,,4,0,hardati02
173,James Harden,PG,27,HOU,81,2947,.440,15.9,,.507,.242,.134,.076,.053,.493,,.530,.682,.364,.419,.427,.347,,.095,.317,,.014,21,,.056,.357,,3,0,hardeja01
174,Maurice Harkless,SF,23,POR,77,2223,.503,9.9,,.689,.522,.112,.014,.042,.311,,.572,.613,.457,.444,.385,.351,,.626,1.000,,.119,69,,.459,.303,,1,0,harklma01
175,Justin Harper,PF,27,PHI,3,31,.417,18.5,,.417,.083,.167,.083,.083,.583,,.600,1.000,.000,1.000,1.000,.286,,1.000,1.000,,.000,0,,.000,,,0,0,harpeju01
176,Montrezl Harrell,C,23,HOU,58,1064,.652,3.8,,.980,.687,.197,.032,.064,.020,,.663,.751,.515,.091,.455,.143,,.790,.000,,.319,98,,.571,.250,,0,0,harremo01
177,Devin Harris,PG,33,DAL,65,1087,.399,16.2,,.481,.270,.109,.012,.091,.519,,.476,.565,.297,.500,.419,.328,,.474,.828,,.000,0,,.209,.351,,5,0,harride01
178,Gary Harris,SG,22,DEN,57,1782,.502,13.2,,.600,.383,.096,.042,.077,.400,,.558,.656,.361,.444,.388,.420,,.662,.972,,.066,38,,.239,.557,,3,0,harriga01
179,Joe Harris,SG,25,BRK,52,1138,.425,17.3,,.390,.249,.066,.017,.058,.610,,.489,.556,.417,.500,.286,.385,,.710,.929,,.008,3,,.244,.463,,0,0,harrijo01
180,Manny Harris,SG,27,DAL,4,25,.200,10.3,,.867,.267,.333,.000,.267,.133,,.231,.500,.200,,.000,.000,,.333,,,.000,0,,.000,,,0,0,harrima01
181,Tobias Harris,PF,24,DET,82,2567,.481,13.3,,.705,.207,.220,.169,.108,.295,,.537,.705,.474,.444,.487,.347,,.502,.991,,.051,50,,.258,.346,,2,0,harrito02
182,Aaron Harrison,SG,22,CHO,5,17,.000,22.2,,.500,.000,.000,.000,.500,.500,,.000,,,,.000,.000,,,,,.000,0,,.500,.000,,0,0,harriaa01
183,Andrew Harrison,PG,22,MEM,72,1474,.325,15.7,,.567,.272,.100,.075,.122,.433,,.363,.459,.333,.148,.295,.276,,.149,.628,,.006,1,,.135,.429,,5,0,harrian01
184,Udonis Haslem,C,36,MIA,16,130,.478,8.0,,.870,.478,.217,.000,.174,.130,,.550,.818,.400,,.000,.000,,.636,,,.043,1,,.333,.000,,0,0,hasleud01
185,Spencer Hawes,PF,28,TOT,54,797,.484,12.0,,.708,.336,.170,.119,.083,.292,,.556,.688,.511,.424,.304,.309,,.817,1.000,,.054,11,,.136,.455,,0,0,hawessp01
185,Spencer Hawes,PF,28,CHO,35,626,.477,11.2,,.748,.362,.170,.119,.096,.252,,.540,.646,.541,.462,.238,.291,,.818,1.000,,.060,9,,.127,.429,,0,0,hawessp01
185,Spencer Hawes,PF,28,MIL,19,171,.508,14.9,,.559,.237,.169,.119,.034,.441,,.636,.929,.400,.286,1.000,.346,,.810,1.000,,.034,2,,.154,.500,,0,0,hawessp01
186,Gordon Hayward,SF,26,UTA,73,2516,.471,14.4,,.676,.230,.126,.138,.181,.324,,.506,.692,.425,.444,.378,.398,,.429,.745,,.062,68,,.134,.400,,1,0,haywago01
187,Gerald Henderson,SG,29,PHI,72,1667,.423,14.6,,.687,.203,.119,.190,.172,.313,,.455,.634,.364,.410,.368,.353,,.538,.902,,.033,17,,.283,.367,,2,0,hendege02
188,John Henson,C,26,MIL,58,1123,.515,4.9,,.997,.511,.356,.052,.081,.003,,.516,.633,.445,.250,.240,.000,,.723,,,.146,40,,.000,,,0,0,hensojo01
189,Juancho Hernangómez,PF,21,DEN,62,842,.451,14.1,,.496,.353,.098,.018,.031,.504,,.495,.595,.318,.000,.143,.407,,.618,1.000,,.080,15,,.257,.517,,0,0,hernaju01
190,Willy Hernangómez,C,22,NYK,72,1324,.529,5.0,,.968,.606,.219,.077,.060,.032,,.538,.621,.431,.417,.286,.267,,.607,1.000,,.097,39,,.400,.167,,0,0,hernawi01
191,Mario Hezonja,SF,21,ORL,65,960,.355,17.5,,.564,.182,.097,.042,.242,.436,,.398,.517,.375,.357,.325,.299,,.500,.837,,.036,9,,.222,.250,,4,0,hezonma01
192,Roy Hibbert,C,30,TOT,48,682,.544,7.3,,1.000,.395,.313,.116,.177,.000,,.544,.690,.435,.529,.423,,,.650,,,.129,18,,,,,0,0,hibbero01
192,Roy Hibbert,C,30,CHO,42,671,.542,7.4,,1.000,.389,.313,.118,.181,.000,,.542,.696,.422,.529,.423,,,.654,,,.132,18,,,,,0,0,hibbero01
192,Roy Hibbert,C,30,DEN,6,11,.667,4.4,,1.000,.667,.333,.000,.000,.000,,.667,.500,1.000,,,,,.500,,,.000,0,,,,,0,0,hibbero01
193,Buddy Hield,SG,24,TOT,82,1888,.426,16.9,,.506,.197,.091,.100,.117,.494,,.461,.550,.414,.442,.367,.391,,.436,.791,,.012,9,,.169,.469,,1,0,hieldbu01
193,Buddy Hield,SG,24,NOP,57,1161,.393,16.8,,.488,.246,.068,.062,.113,.512,,.417,.517,.219,.276,.396,.369,,.490,.820,,.011,5,,.141,.441,,1,0,hieldbu01
193,Buddy Hield,SG,24,SAC,25,727,.480,17.0,,.534,.118,.128,.162,.125,.466,,.525,.657,.579,.542,.324,.428,,.373,.746,,.014,4,,.217,.500,,0,0,hieldbu01
194,Nenê,C,34,HOU,67,1198,.617,5.5,,.977,.637,.126,.083,.131,.023,,.624,.723,.500,.364,.423,.333,,.839,1.000,,.242,86,,.000,,,0,0,hilarne01
195,George Hill,PG,30,UTA,49,1544,.477,15.2,,.616,.203,.134,.144,.132,.384,,.523,.675,.469,.483,.400,.403,,.256,.670,,.008,4,,.249,.448,,2,0,hillge01
196,Jordan Hill,C,29,MIN,7,47,.385,7.9,,1.000,.385,.231,.154,.231,.000,,.385,.600,.000,.000,.667,,,.200,,,.077,1,,,,,0,0,hilljo01
197,Solomon Hill,SF,25,NOP,80,2374,.383,16.3,,.435,.276,.077,.048,.029,.565,,.428,.523,.270,.304,.214,.348,,.348,1.000,,.044,17,,.341,.370,,2,0,hillso01
198,Darrun Hilliard,SG,23,DET,39,381,.373,16.7,,.635,.135,.135,.079,.286,.365,,.438,.647,.294,.500,.389,.261,,.400,.917,,.016,2,,.370,.353,,0,0,hillida01
199,Jrue Holiday,PG,26,NOP,67,2190,.454,13.4,,.685,.292,.158,.095,.140,.315,,.498,.598,.461,.506,.328,.356,,.230,.480,,.020,16,,.132,.378,,1,0,holidjr01
200,Justin Holiday,SG,27,NYK,82,1639,.433,17.6,,.493,.197,.048,.071,.177,.507,,.513,.642,.423,.474,.411,.355,,.743,.979,,.048,24,,.348,.474,,3,0,holidju01
201,Rondae Hollis-Jefferson,SF,22,BRK,78,1761,.434,8.0,,.876,.483,.181,.138,.072,.124,,.463,.584,.296,.347,.308,.224,,.518,.933,,.076,37,,.358,.208,,1,0,holliro01
202,Richaun Holmes,C,23,PHI,57,1193,.558,8.6,,.813,.483,.184,.070,.075,.187,,.606,.734,.421,.379,.452,.351,,.798,1.000,,.245,92,,.195,.467,,1,0,holmeri01
203,Rodney Hood,SG,24,UTA,59,1593,.408,16.8,,.539,.123,.161,.140,.116,.461,,.440,.573,.383,.409,.416,.371,,.291,.746,,.020,11,,.248,.447,,2,0,hoodro01
204,Al Horford,C,30,BOS,68,2193,.473,13.4,,.698,.213,.220,.127,.136,.302,,.524,.708,.472,.392,.450,.355,,.590,.977,,.052,41,,.157,.368,,0,0,horfoal01
205,Danuel House Jr.,SG,23,WAS,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,houseda01
206,Dwight Howard,C,31,ATL,74,2199,.633,2.9,,.997,.757,.175,.029,.038,.003,,.635,.735,.327,.333,.261,.000,,.657,,,.346,199,,1.000,.000,,0,0,howardw01
207,Marcelo Huertas,PG,33,LAL,23,237,.368,13.3,,.721,.132,.279,.279,.029,.279,,.429,.667,.316,.474,.000,.211,,.238,.500,,.000,0,,.105,.000,,0,0,huertma01
208,Josh Huestis,PF,25,OKC,2,31,.545,12.5,,.636,.364,.091,.000,.182,.364,,.571,.750,.000,,.500,.500,,.750,1.000,,.364,3,,.250,1.000,,0,0,huestjo01
209,Kris Humphries,PF,31,ATL,56,689,.407,11.9,,.748,.374,.079,.168,.131,.252,,.425,.538,.059,.333,.429,.352,,.676,1.000,,.089,14,,.204,.364,,0,0,humphkr01
210,R.J. Hunter,SG,23,CHI,3,9,.000,24.9,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,hunterj01
211,Serge Ibaka,PF,27,TOT,79,2422,.480,15.1,,.677,.146,.189,.177,.165,.323,,.522,.727,.457,.466,.475,.391,,.666,.984,,.038,35,,.057,.167,,0,0,ibakase01
211,Serge Ibaka,PF,27,ORL,56,1710,.488,14.5,,.696,.171,.189,.168,.168,.304,,.532,.725,.496,.449,.458,.388,,.673,.976,,.048,32,,.061,.231,,0,0,ibakase01
211,Serge Ibaka,PF,27,TOR,23,712,.459,16.4,,.631,.082,.190,.201,.158,.369,,.494,.739,.358,.500,.523,.398,,.644,1.000,,.011,3,,.049,.000,,0,0,ibakase01
212,Andre Iguodala,SF,33,GSW,76,1998,.528,14.1,,.573,.361,.043,.034,.133,.427,,.651,.767,.333,.286,.545,.362,,.703,.922,,.195,76,,.441,.372,,2,0,iguodan01
213,Ersan İlyasova,PF,29,TOT,82,2142,.431,15.7,,.548,.245,.098,.081,.124,.452,,.496,.601,.368,.375,.473,.353,,.736,.930,,.009,8,,.204,.427,,0,0,ilyaser01
213,Ersan İlyasova,PF,29,OKC,3,62,.375,18.7,,.250,.250,.000,.000,.000,.750,,.750,.750,,,,.250,,.333,1.000,,.000,0,,.250,.333,,0,0,ilyaser01
213,Ersan İlyasova,PF,29,PHI,53,1447,.440,16.0,,.540,.235,.100,.077,.128,.460,,.509,.658,.369,.320,.458,.359,,.736,.925,,.011,7,,.185,.455,,0,0,ilyaser01
213,Ersan İlyasova,PF,29,ATL,26,633,.412,14.6,,.593,.274,.097,.097,.119,.407,,.455,.452,.364,.500,.519,.348,,.754,.938,,.004,1,,.261,.375,,0,0,ilyaser01
214,Joe Ingles,SF,29,UTA,82,1972,.452,18.1,,.381,.182,.073,.040,.086,.619,,.471,.671,.333,.222,.282,.441,,.370,.821,,.009,4,,.355,.424,,1,0,inglejo01
215,Brandon Ingram,SF,19,LAL,79,2279,.402,12.9,,.727,.278,.141,.150,.159,.273,,.443,.607,.289,.330,.394,.294,,.362,.982,,.047,30,,.412,.364,,1,0,ingrabr01
216,Kyrie Irving,PG,24,CLE,72,2525,.473,14.0,,.689,.264,.123,.159,.144,.311,,.505,.603,.362,.469,.485,.401,,.223,.531,,.001,2,,.195,.384,,1,0,irvinky01
217,Jarrett Jack,PG,33,NOP,2,33,.667,15.2,,.667,.333,.000,.000,.333,.333,,1.000,1.000,,,1.000,.000,,.500,,,.000,0,,1.000,.000,,0,0,jackja01
218,Demetrius Jackson,PG,22,BOS,5,17,.750,15.2,,.750,.250,.000,.000,.500,.250,,.667,1.000,,,.500,1.000,,.500,1.000,,.000,0,,.000,,,0,0,jacksde01
219,Pierre Jackson,PG,25,DAL,8,84,.333,14.3,,.718,.282,.077,.103,.256,.282,,.357,.455,.333,.250,.300,.273,,.100,.667,,.000,0,,.091,1.000,,0,0,jackspi01
220,Reggie Jackson,PG,26,DET,52,1424,.419,13.4,,.728,.232,.207,.129,.161,.272,,.442,.510,.371,.437,.440,.359,,.073,.455,,.012,6,,.130,.292,,3,0,jacksre01
221,LeBron James,SF,32,CLE,74,2794,.548,11.0,,.746,.432,.106,.105,.102,.254,,.611,.780,.385,.440,.307,.363,,.355,.492,,.112,145,,.102,.371,,0,0,jamesle01
222,Al Jefferson,C,32,IND,66,931,.499,7.6,,.998,.289,.382,.214,.108,.002,,.500,.662,.522,.327,.353,.000,,.536,,,.021,10,,.000,,,0,0,jeffeal01
223,Richard Jefferson,SF,36,CLE,79,1614,.446,15.6,,.458,.292,.087,.023,.055,.542,,.580,.770,.200,.500,.211,.333,,.747,.984,,.122,39,,.473,.375,,1,0,jefferi01
224,John Jenkins,SG,25,PHO,4,13,.400,21.8,,.600,.000,.000,.000,.600,.400,,.333,,,,.333,.500,,1.000,1.000,,.000,0,,.500,.000,,0,0,jenkijo01
225,Brandon Jennings,PG,27,TOT,81,1802,.359,16.4,,.529,.215,.099,.099,.116,.471,,.399,.496,.245,.434,.323,.313,,.177,.506,,.000,0,,.179,.378,,2,0,jennibr01
225,Brandon Jennings,PG,27,NYK,58,1428,.380,16.1,,.534,.228,.096,.096,.114,.466,,.415,.510,.268,.415,.347,.340,,.200,.485,,.000,0,,.180,.444,,2,0,jennibr01
225,Brandon Jennings,PG,27,WAS,23,374,.274,17.6,,.509,.160,.113,.113,.123,.491,,.333,.412,.167,.500,.231,.212,,.056,.636,,.000,0,,.173,.111,,0,0,jennibr01
